,Y2Z4,Y4Z2,Y0Z4,Y4Z0,Y5Z2,Y2Z5,Y1Z5,Y5Z1,Y5Z4,Y4Z5,Y1Z2,Y2Z1,Y3Z2,Y2Z3,Y1Z4,Y4Z1,Y0Z5,Y5Z0,Y3Z4,Y4Z3,Y3Z0,Y0Z3,Y0Z2,Y2Z0,standard_x,Y3Z1,Y1Z3,Y0Z1,Y1Z0,X4X5,X1X4,X0X2,Y4Y5,X2X4,X2X5,X0X5,Y0Y2,X1X2,X3X4,Y2Y5,Y1Y4,Y2Y4,X3X5,X0X1,X4,Y1Y2,X2,X2X3,X1X5,X5,X0X4,Y0Y1,Y1Y5,X1X3,Y3Y5,Y0Y5,Y3Y4,X0X3,X1,Y0Y4,X0,Y1Y3,Y2Y3,Y0Y3,X3,Y3Z5,Y5Z3,standard_y,Y2,X0Y2,X1Y5,X4Y2,X3Y5,X2Y5,X2Y4,X1Y4,X0Y5,X0Y4,Y3,X5Y0,X1Y0,X0Y1,X5Y3,X3Y0,X2Y0,X3Y1,Y1,Y0,X4Y3,X0Y3,X4Y0,X1Y2,X5Y1,X2Y1,X2Z5,X4Z3,X5Z1,X5Z0,X2Z4,X1Z5,X4Z5,X5Z4,X5Z2,X4Z2,X4Z0,X2Z3,X1Z4,X0Z5,X0Z4,X3Z4,X0Z3,X0Z2,X5Z3,X3Z2,X3Z5,Y5,Y4,X5Y4,X5Y2,X4Z1,X4Y5,X4Y1,X3Z1,X3Z0,X3Y4,X3Y2,X2Z1,X2Z0,X2Y3,X1Z3,X1Z2,X1Z0,X1Y3,X0Z1
0,0.944429725510286,0.9444067496012211,0.9001245762452229,0.899926134792266,0.8815638263731751,0.8815370199017076,0.8429425875844802,0.8428413688398385,0.7550491446012946,0.7550078165611409,0.7201153899200865,0.720007024472554,0.5227733813014386,0.5226169580569624,0.5088253855228548,0.5087364377455839,0.49617537755417174,0.4960931423224407,0.3709372394118352,0.3708172259217748,0.30310780311299845,0.3030765534300124,0.21357930913901207,0.21353741694027029,0.10699346331764445,0.10022775748815434,0.1002128478966324,0.07740789288973332,0.07740435814622486,0.03833060028558091,0.03655630920169613,0.03615794391270197,0.03417213318798036,0.03391920729676466,0.03256932540308312,0.03012212567908596,0.03003709205578209,0.029742510514159444,0.029071049557607524,0.028535425746323336,0.02847277128135471,0.028367943837812912,0.028174332283700684,0.026922891188691202,0.02669597035470695,0.025857484442270366,0.025074725324230704,0.024736853529428025,0.023877073440044725,0.023048232638578914,0.022490088365146516,0.021210790657412205,0.021156076428707676,0.01997135711464801,0.019517815520022352,0.018671245781311206,0.0163632597120847,0.01529149912884675,0.015044813208075486,0.014566589968884327,0.012001165105087981,0.011786765635777418,0.00975916238094322,0.009074146845144513,0.005128556686964411,0.000746040335453676,0.0007458397841666404,1.5265566588595902e-16,1.1102230246251565e-16,1.1102230246251565e-16,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.163336342344337e-17,2.7755575615628914e-17,2.6020852139652106e-17,2.6020852139652106e-17,2.0816681711721685e-17,2.0816681711721685e-17,2.0816681711721685e-17,1.734723475976807e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,6.938893903907228e-18,6.938893903907228e-18,3.469446951953614e-18,3.469446951953614e-18,2.6020852139652106e-18,1.951563910473908e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.4094628242311558e-18,1.3010426069826053e-18,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,4.336808689942018e-19,4.336808689942018e-19,3.2526065174565133e-19,3.2526065174565133e-19,2.710505431213761e-19,2.168404344971009e-19,2.168404344971009e-19,1.3213713977167085e-19,1.0842021724855044e-19,4.743384504624082e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0021479765051506763,0.0021406243944940935,0.6886197004160087,0.0020387965436628273,0.13169536311525795,0.0020052919933129165,0.8402930454245252,0.829393197067835,0.11603960579408659,0.0017125330520914857,0.21553456186242015,0.0016385359410777292,0.15393183271360536,0.0011897809740166643,0.20362442374750067,0.001155112707702746,0.49620169880055115,0.4881767637761334,0.14532673908741206,0.0008421666616116551,0.3001787497080801,0.30309245939955315,0.677791149009815,0.0004863187220831808,0.028117366011939458,0.0992591965691404,0.09989761335551094,0.07741193425446094,0.07716086482181858,0.00033850383003669566,0.00035263728036068176,0.0003916242122487982,0.00034050931171178975,0.0053071703574482385,0.00034950624163666974,0.013153284703956592,0.0002352789456710712,0.00035146441233322443,0.0003547658598087759,0.00033519929013919533,0.00031944360847898224,0.005709690272098435,0.011022609217780817,0.016088549942841354,0.00034926071165381997,0.00029279167375265115,0.0003908659973033353,0.0003740011656641912,0.003376363352455422,0.009855690594113838,0.0003326935457858103,0.006390236856770388,0.001444103243762082,0.008872602497337144,0.005144480191922377,0.00014133503560483416,0.0001617262192215166,0.007715727109479432,0.007871646901052054,0.00015354070642756897,0.008366228497707223,0.0011929992039946004,0.00015259008692014074,0.001772957026781797,0.001283673310109191,0.0007388445850979911,0.0007339512176358139,1.805196617188365e-16,1.0842021724855044e-19,1.0842021724855044e-19,0.0,0.0,5.551115123125783e-17,1.0842021724855044e-19,0.0,1.0842021724855044e-19,0.0,0.0,0.0,6.938893903907228e-18,3.850950591396951e-17,3.564992268403899e-17,3.469446951953614e-17,3.469446951953614e-17,5.421010862427522e-20,3.469446951953614e-18,2.0816681711721685e-17,4.85722573273506e-17,6.776263578034403e-20,6.938893903907228e-18,0.0,2.710505431213761e-20,2.42861286636753e-17,2.0328790734103208e-20,0.0,0.0,8.673617379884035e-19,8.673617379884035e-19,2.710505431213761e-20,1.0842021724855044e-19,0.0,1.0842021724855044e-19,0.0,0.0,6.776263578034403e-21,6.776263578034403e-21,1.3552527156068805e-20,6.505213034913027e-19,6.505213034913027e-19,0.0,0.0,2.168404344971009e-19,7.877406409464993e-20,5.421010862427522e-20,1.768181277393352e-20,1.1102230246251565e-16,0.0,1.0842021724855044e-19,0.0,0.0,0.0,4.0657581468206416e-20,0.0,1.0842021724855044e-19,0.0,1.0842021724855044e-19,0.0,1.3552527156068805e-20,1.3552527156068805e-20,6.776263578034403e-20,3.5236570605778894e-19,0.0,0.0,0.0
2,0.0001677153055259934,0.00016947749846126013,0.6926654536416703,0.0001615443517709367,1.668589995255562e-05,3.641485292823163e-05,2.968194640391184e-05,1.2565830123488069e-05,1.3458617874401107e-05,5.2419292447046533e-05,7.46775577712096e-06,3.390291320226214e-05,0.15940071905412195,9.598654319284332e-05,6.490233718949377e-06,5.1249836815180704e-05,0.41949357598912296,9.38497044410984e-06,0.1340915668758578,7.019094002758156e-05,0.29725713998087433,0.3030590532375498,0.6605044823893781,3.9673825060187486e-05,0.01972257151459813,0.09756967041286327,3.152650747460916e-06,0.4139157484671887,2.4915204158683738e-06,0.0002782727215412008,0.00030507714882092944,0.0004319612314436665,0.00035850925150226847,0.006936464940116899,0.0003000918671387965,0.003551386135299567,0.00045298469057765205,0.00029226284596226487,0.0004430882071062564,0.0003638289181739794,0.0003696562158244179,0.007161446726033633,0.003676633447101817,0.003897980415246972,0.00042892999568435884,0.0003751668428221966,0.0003919415492668651,0.00036209160822775076,0.00276635162857703,0.0037026907100418376,0.00038704140020375433,0.0016462859498587025,0.0028132263698835763,0.003622034201527233,0.001085467457341789,2.1814277173408653e-05,0.00027168508567435197,0.010210181073705962,0.003741000163646261,0.0002651862702188509,0.011175658991769933,0.0007233265246480163,0.00023448192783262796,0.0038015743699525537,0.0019240931940913244,0.09660491366640217,5.3414918002653936e-06,3.4706539739034516e-17,0.0,0.0,0.0,2.7755575615628914e-17,8.470329472543003e-22,1.6940658945086007e-21,8.326672684688674e-17,0.0,1.0587911840678754e-22,3.3881317890172014e-21,3.469446951953614e-17,0.0,2.6469779601696886e-22,2.6469779601696886e-22,3.3881317890172014e-21,2.7755575615628914e-17,1.3552527156068805e-20,1.2705494208814505e-21,1.0587911840678754e-21,0.0,8.470329472543003e-21,0.0,6.776263578034403e-21,2.117582368135751e-22,1.3877787807814457e-17,4.235164736271502e-22,0.0,4.0657581468206416e-20,0.0,0.0,0.0,8.131516293641283e-20,2.710505431213761e-20,0.0,2.168404344971009e-19,2.710505431213761e-20,1.3552527156068805e-20,0.0,1.3552527156068805e-20,8.673617379884035e-19,1.734723475976807e-18,0.0,4.336808689942018e-19,8.673617379884035e-19,0.0,1.0842021724855044e-19,0.0,8.470329472543003e-22,1.0164395367051604e-20,0.0,1.6940658945086007e-21,0.0,0.0,1.2705494208814505e-21,0.0,0.0,3.3881317890172014e-21,0.0,2.710505431213761e-20,1.3552527156068805e-20,0.0,6.776263578034403e-21,6.098637220230962e-20,2.168404344971009e-19,2.117582368135751e-22,0.0
3,2.7009581591596577e-05,5.083819569395955e-06,0.001700576688797211,5.165904492339854e-06,9.770431475510983e-06,3.4811103758432675e-06,8.8888183026418e-07,6.524166922101031e-06,8.333578528880644e-06,2.330628675524571e-06,6.737894044984233e-06,2.0120664297966157e-06,0.4440479843822615,1.7953719513428705e-05,5.035825036758113e-06,2.2351888084235117e-06,0.0010217446147384869,8.19097855698834e-06,0.41666300263909806,2.5191330432190917e-06,0.4172200901715257,0.0007337663642560182,0.0015718483251746119,2.6667886718849375e-05,0.0007520914551077452,0.09663180089467802,4.187683670842843e-06,0.0009811254556373506,4.8214059220674715e-06,8.646414751681932e-07,9.59755937327845e-07,0.00015832762742162774,1.1222181991208573e-06,0.0010422913768971492,0.00026717452546347136,2.393291178790025e-06,0.00015829435751889642,0.0003703644910737859,0.00015129359028170016,0.0004274622192032903,1.169915777910839e-06,0.0010694135235388208,0.0014631184027284081,5.305314728733649e-05,0.00015574337252882554,0.00044351877944382194,0.00043128541480064414,0.00032813742752321046,0.001041349530625357,0.001487169218066129,0.0002244147670140264,0.00024378946755832605,0.001111363424255115,0.001417698707526038,0.00038616940869875497,0.00023330391506813625,6.785864801691423e-05,0.001455460493247596,0.0014798926672300778,0.00022417232547214944,0.0018332512860396158,0.00023483373768739445,0.0001383067656360367,0.00024330143185196675,0.0024729308416938057,0.0937996752839588,2.9092534336756094e-06,2.7646096607196295e-17,1.6940658945086007e-21,4.235164736271502e-22,0.0,1.0842021724855044e-19,1.6940658945086007e-21,8.470329472543003e-22,5.421010862427522e-20,5.293955920339377e-23,2.117582368135751e-22,0.0,2.7755575615628914e-17,8.470329472543003e-22,9.740051712811901e-23,3.494838088036542e-23,1.6940658945086007e-21,1.0842021724855044e-19,4.235164736271502e-22,2.117582368135751e-22,4.235164736271502e-22,1.0842021724855044e-19,2.117582368135751e-22,2.710505431213761e-20,8.470329472543003e-22,0.0,1.3877787807814457e-17,0.0,2.710505431213761e-20,0.0,1.0842021724855044e-19,1.0842021724855044e-19,2.710505431213761e-20,0.0,2.710505431213761e-20,1.0842021724855044e-19,1.0842021724855044e-19,1.3552527156068805e-20,1.3552527156068805e-20,2.710505431213761e-20,5.421010862427522e-20,0.0,0.0,3.2526065174565133e-19,1.0842021724855044e-19,1.0842021724855044e-19,4.0657581468206416e-20,2.168404344971009e-19,0.0,0.0,2.117582368135751e-22,5.293955920339377e-23,0.0,2.710505431213761e-20,0.0,0.0,0.0,2.168404344971009e-19,6.352747104407253e-22,8.470329472543003e-22,0.0,5.421010862427522e-20,4.235164736271502e-22,0.0,0.0,0.0,4.235164736271502e-22,1.0842021724855044e-19
4,1.5952004852430902e-05,1.2876820041068989e-05,0.0009845240949281318,1.2656146442068445e-05,2.0408091648798595e-05,6.139255565317956e-06,4.6447581257703456e-06,1.7313334464212845e-05,1.8720076408744854e-05,5.661203252443902e-06,1.623256256539851e-05,4.671040012405551e-06,0.0034171494851079117,1.7399605712206656e-05,1.3609325006727275e-05,4.9724765136774375e-06,0.00040607291616673265,1.9365238830802826e-05,0.0030724715674081025,1.1819398687981978e-05,0.003187864780398955,0.000916562043490952,0.0009287915399833224,1.578799710284499e-05,0.003391598021974378,0.000731662976321853,1.564975187459012e-05,0.00037836976467159713,1.3871126525245562e-05,7.645607557415465e-07,8.058089034925926e-07,3.3100346821865953e-06,7.946018868426728e-07,0.0004947247042843136,4.6552908340809515e-06,9.895188635295164e-08,3.1742291042111917e-06,6.561423734677914e-06,3.17135290234685e-06,7.533234360924304e-06,8.517434048959571e-07,0.0004867261153172944,4.880172616608698e-05,1.9231976564478168e-05,0.0002960510367795032,7.875303412732129e-06,0.0005999332447423605,0.0007453374637569583,0.00242624081945245,0.0009004283707733277,0.00043706751126583487,8.3452071264349e-05,0.002526548651486829,2.408840217501115e-05,7.584805178481921e-05,7.959872382640759e-05,1.638254737238387e-06,0.00047946093226525785,0.000594186410733251,0.0004369584249495367,0.0020127666288532863,7.872799896180938e-05,0.0007701960121945083,0.0005499163526962461,0.001977461893105807,0.0006962397282864888,1.9787217206296046e-05,2.456395547037471e-20,0.0,2.117582368135751e-22,1.3877787807814457e-17,4.235164736271502e-22,4.235164736271502e-22,0.0,4.235164736271502e-22,1.0587911840678754e-22,1.6543612251060553e-23,0.0,1.0842021724855044e-19,2.117582368135751e-22,1.86164105438448e-23,1.364363334572328e-23,4.235164736271502e-22,8.470329472543003e-22,1.0587911840678754e-22,0.0,8.470329472543003e-22,8.131516293641283e-20,8.470329472543003e-22,0.0,2.117582368135751e-22,0.0,2.7755575615628914e-17,1.0587911840678754e-22,0.0,2.0328790734103208e-20,1.0842021724855044e-19,1.0842021724855044e-19,8.131516293641283e-20,1.0842021724855044e-19,2.710505431213761e-20,0.0,0.0,2.710505431213761e-20,0.0,2.710505431213761e-20,5.421010862427522e-20,4.336808689942018e-19,0.0,1.6263032587282567e-19,0.0,0.0,0.0,2.710505431213761e-19,2.168404344971009e-19,1.6940658945086007e-21,0.0,2.117582368135751e-22,2.117582368135751e-22,0.0,2.117582368135751e-22,1.0587911840678754e-22,0.0,3.2526065174565133e-19,0.0,1.6940658945086007e-21,0.0,5.421010862427522e-20,0.0,2.710505431213761e-20,2.710505431213761e-20,2.710505431213761e-20,1.0587911840678754e-22,2.168404344971009e-19
5,6.222233768296049e-08,3.638846320664993e-08,4.168513450536839e-06,3.6436343588137614e-08,6.190891189997418e-07,1.9062011968361843e-08,1.0124661846988896e-06,8.567485992711888e-07,5.066695750313919e-07,1.2884955978977488e-08,2.3574266438509402e-07,9.94069380094761e-09,1.583947383026928e-05,6.238279082329027e-08,1.4159963917654132e-07,9.316451272184555e-09,1.7130191983426237e-06,5.602593874525328e-07,1.686323817744049e-05,3.2337347341303676e-08,1.6678023966927505e-05,3.8166122704010005e-06,3.853353849170827e-06,6.204920483523071e-08,2.5872136516061607e-05,2.735709454880697e-06,2.0342453016334437e-07,1.5490827106633529e-06,1.7383844159530967e-07,1.117070220656089e-11,1.205330200510993e-11,9.837986031271185e-11,1.1776023386661653e-11,2.7678428477056425e-06,1.4221598334086832e-10,1.646808636462399e-08,9.61219553228526e-11,2.0172322700650307e-10,9.64933777679316e-12,2.31333253914911e-10,1.3551588487652966e-11,2.724807925080681e-06,9.651228608430246e-07,4.2718283993513906e-07,1.1693265943001267e-06,2.4303777929137686e-10,2.3335162465969834e-06,2.8734078749201025e-06,0.0033043000161657073,9.786496086161348e-06,1.7098804378080542e-06,1.960781518713495e-06,0.003407994444936291,4.4346097466472235e-07,1.6705489986279631e-06,1.8619854220588357e-06,7.597116319600453e-12,2.7219632092678735e-06,9.769104146617075e-06,1.7098785662023232e-06,9.183438684757521e-06,1.748877769355255e-06,2.9792733213933038e-06,3.0436259184793624e-06,1.1997132127143598e-05,2.552695039366151e-06,5.781364242730832e-07,9.23960744221732e-22,3.308722450212111e-24,0.0,1.3877787807814457e-17,1.6543612251060553e-24,0.0,6.462348535570529e-27,3.308722450212111e-24,1.6155871338926322e-27,9.305781891221561e-25,1.6543612251060553e-24,8.470329472543003e-22,6.617444900424222e-24,1.5818617524726235e-24,1.003077661755588e-24,0.0,3.308722450212111e-24,6.462348535570529e-27,3.308722450212111e-24,2.6469779601696886e-23,0.0,0.0,3.308722450212111e-24,0.0,0.0,1.3877787807814457e-17,3.2311742677852644e-27,0.0,7.940933880509066e-23,0.0,0.0,5.293955920339377e-22,1.0587911840678754e-22,0.0,4.235164736271502e-22,1.6940658945086007e-21,1.0587911840678754e-22,1.0587911840678754e-22,1.0587911840678754e-22,0.0,0.0,4.235164736271502e-22,1.6940658945086007e-21,4.235164736271502e-22,0.0,0.0,4.235164736271502e-22,8.470329472543003e-22,5.293955920339377e-23,8.271806125530277e-25,3.2311742677852644e-27,6.462348535570529e-27,0.0,3.2311742677852644e-27,1.6155871338926322e-27,8.470329472543003e-22,4.235164736271502e-22,3.2311742677852644e-27,3.308722450212111e-24,0.0,3.1763735522036263e-22,0.0,0.0,8.470329472543003e-22,4.235164736271502e-22,2.481541837659083e-24,1.6940658945086007e-21
6,0.0011614996223044283,0.00026889232244059187,0.0009268399357693857,0.000266709699498993,0.0029512834184182123,0.001079668673152033,0.000814487648239371,0.0029840456085431562,0.0030097108259727993,0.0002443822646235601,0.0007401118879199575,0.0009618120675056125,2.320794572039346e-05,0.0011339200903584235,0.0009379520878805687,0.0002469606932708803,0.0008721877665838608,0.003166853968224725,0.0005659690969297033,0.00027727923071638357,4.571859524429817e-05,0.0008562253468059129,0.0008648877027535251,0.0011430513927484637,0.0011606094651824411,2.4416552353639025e-05,0.0007045447884276645,0.0008553077487332391,0.0009258342924677112,8.426303866110814e-07,1.9711144790934022e-07,1.0982782923725889e-05,4.973680430229176e-07,0.0004188073590509301,1.2743694638404689e-05,0.0004086690536320814,1.0463930096470895e-05,1.3863026724805544e-05,2.6292906128817713e-06,1.1214444514507657e-05,2.2504640896049265e-08,0.00041837637061619115,3.637180236627358e-05,9.898181817006359e-05,0.00016622935562089904,1.437468872043999e-05,0.00031609706670657114,0.001481330365665667,3.550690499462638e-05,0.0007402303413052347,0.0002730016559328584,0.00011123654488523536,5.283213268564575e-07,1.211857470097214e-05,3.4184317823532774e-05,0.00041428356207711303,3.021928231439207e-07,0.00021182799080847386,0.0014430010097351246,0.00027369332999954124,0.0001633124766719353,1.4262353955159487e-05,0.0015394921118659201,0.00022604173364790096,0.001009177120271655,4.530940730398588e-05,0.002789400647192396,2.879912020664621e-19,1.0842021724855044e-19,1.6940658945086007e-21,8.673617379884035e-19,6.776263578034403e-21,0.0,0.0,0.0,3.970466940254533e-23,0.0,0.0,1.6940658945086007e-20,6.776263578034403e-21,1.307979343599475e-21,1.3906974048547778e-21,5.421010862427522e-20,1.2705494208814505e-21,0.0,6.776263578034403e-21,2.710505431213761e-20,0.0,1.6940658945086007e-21,0.0,1.0842021724855044e-19,0.0,2.168404344971009e-19,8.470329472543003e-22,0.0,1.3552527156068805e-20,5.421010862427522e-20,5.421010862427522e-20,8.131516293641283e-20,0.0,2.710505431213761e-20,0.0,5.421010862427522e-20,0.0,1.3552527156068805e-20,0.0,5.421010862427522e-20,1.3552527156068805e-20,0.0,0.0,1.3552527156068805e-20,6.776263578034403e-21,0.0,5.421010862427522e-20,1.0842021724855044e-19,2.168404344971009e-19,2.710505431213761e-20,2.6469779601696886e-23,0.0,1.3552527156068805e-20,5.293955920339377e-23,0.0,1.0842021724855044e-19,5.421010862427522e-20,1.6940658945086007e-21,4.0657581468206416e-20,2.710505431213761e-20,2.710505431213761e-20,2.710505431213761e-20,5.421010862427522e-20,0.0,0.0,6.776263578034403e-21,0.0
7,0.000966113905969678,0.00022682431956655349,0.000414802658135893,0.00022386170415412358,0.0003156691743500368,0.0008977914174169348,0.0031378394864558503,0.00020648052522168905,6.876885938484659e-05,0.00019676592063680676,0.002720411362374932,0.0007870547105129149,1.8430927711900815e-05,0.0009356064232884727,0.003166389854251408,0.00020774709738307864,0.00035577941243436614,2.1914723524607957e-05,0.000612752845106347,0.0002297309910967497,9.076604828114904e-05,0.0003524603024034022,0.00036573506850178406,0.0009453938206054509,0.003194123205768923,8.635768215708147e-06,0.0028095848142960095,0.00033847462800774304,0.0031452252625569148,5.710553743792228e-06,1.922068555106231e-08,9.107473037135293e-06,7.856798189978858e-06,0.0004905139195166314,1.588027787360671e-05,0.0014206203053178808,8.610446286510132e-06,1.583092209908194e-05,2.6764719283276823e-06,1.2562113264379186e-05,1.1614701994380954e-06,0.0004902389834279463,0.0001590534647985005,0.0003322925844516562,0.00014225827250414623,1.605241625644957e-05,0.0002522180204955936,0.00121547363833187,7.143353346388944e-05,0.0016546116260143999,0.0002547525479385999,0.0003800378905681502,9.75920889874266e-07,6.735306885164582e-05,0.0001558162371053414,0.0014404870948026352,4.1183273106737635e-07,0.00024787438555421326,0.0022358799959347527,0.00025538104729399484,2.0171711577670716e-05,7.50645286410761e-05,0.001262767601521856,0.0002652341342717592,0.000826499875749348,3.0292493582149508e-05,0.00021287550765337448,3.015437292225309e-19,5.421010862427522e-20,1.6940658945086007e-21,8.673617379884035e-19,1.3552527156068805e-20,0.0,2.6469779601696886e-22,0.0,6.617444900424222e-24,0.0,1.0842021724855044e-19,2.371692252312041e-20,2.710505431213761e-20,7.444625512977249e-23,7.444625512977249e-23,1.0842021724855044e-19,0.0,0.0,0.0,2.168404344971009e-19,5.421010862427522e-20,1.6940658945086007e-21,6.776263578034403e-21,1.0842021724855044e-19,8.470329472543003e-22,2.168404344971009e-19,8.470329472543003e-22,0.0,1.3552527156068805e-20,1.0842021724855044e-19,1.0842021724855044e-19,0.0,3.2526065174565133e-19,0.0,1.0842021724855044e-19,1.0842021724855044e-19,0.0,1.3552527156068805e-20,1.3552527156068805e-20,1.0842021724855044e-19,6.776263578034403e-21,6.776263578034403e-21,1.0842021724855044e-19,0.0,0.0,0.0,1.0842021724855044e-19,1.0842021724855044e-19,1.3552527156068805e-20,1.3552527156068805e-20,0.0,0.0,1.3552527156068805e-20,5.293955920339377e-23,3.308722450212111e-24,1.0842021724855044e-19,1.0842021724855044e-19,0.0,0.0,0.0,1.3552527156068805e-20,0.0,2.168404344971009e-19,3.2526065174565133e-19,1.0842021724855044e-19,5.421010862427522e-20,0.0
8,0.0010202273634525043,0.00023272965737511597,0.00033826273533942356,0.00022888228067623095,0.00033595055987218855,0.0009481423688630594,0.0033319043998490277,0.00022491076221330114,6.445106251501633e-05,0.0001970243057859813,0.00274221381298979,0.0008184092537499006,7.272754770784942e-06,0.000980279337508723,0.0033064587818448844,0.0002130397628745803,0.000280009904226978,3.3914959180209076e-05,0.0005775563529042823,0.000233851089498483,7.620096445459604e-05,0.00027837557625918,0.0002910050826704384,0.0009921985057178178,5.2135394295759916e-05,2.1040023961923254e-05,0.0028892138938236738,0.00026337840313260573,0.003256767803372914,6.7786901386586e-06,2.8053269852559674e-06,1.830098862338134e-05,9.020496080274127e-06,0.0004742323087405639,1.7521168004819302e-05,0.001459286787619779,1.773576755958856e-05,2.590467839222965e-05,1.2115011314274308e-06,1.3973067745016353e-05,4.125671510097281e-07,0.0004740265831922382,0.0001342397021923116,0.0003485570423070756,0.0009244333248258634,2.424943133646541e-05,0.0005351349181862855,0.0012767886250466035,0.00011866164853963124,0.0012828965289731625,0.0002930944344225579,0.00039595752300989804,7.92077161949108e-08,6.900063946237194e-05,0.00013072848247874016,0.0014816428423909717,7.989828402524153e-07,0.00024227199755357657,0.0017558601832577047,0.00029375595360764487,0.0007764304478141938,7.59853105687343e-05,0.0013253577894800236,0.00025870729450312577,0.0008548934157002845,4.173325926396734e-05,0.00022486981933534378,1.294266343404571e-18,4.336808689942018e-19,3.3881317890172014e-21,8.673617379884035e-19,1.3552527156068805e-20,0.0,6.352747104407253e-22,6.776263578034403e-21,3.7884872054928668e-22,8.131516293641283e-20,1.0842021724855044e-19,6.776263578034403e-21,5.421010862427522e-20,2.572531705039916e-21,5.050764820248787e-21,1.0842021724855044e-19,6.246867986000465e-21,0.0,5.421010862427522e-20,8.673617379884035e-19,2.710505431213761e-20,0.0,0.0,0.0,0.0,2.168404344971009e-19,1.6940658945086007e-21,1.0842021724855044e-19,1.0842021724855044e-19,0.0,0.0,0.0,5.421010862427522e-19,5.421010862427522e-20,0.0,0.0,1.0842021724855044e-19,5.421010862427522e-20,5.421010862427522e-20,6.505213034913027e-19,1.0842021724855044e-19,1.0842021724855044e-19,0.0,1.0842021724855044e-19,5.421010862427522e-20,1.0842021724855044e-19,2.168404344971009e-19,2.168404344971009e-19,1.3552527156068805e-20,5.421010862427522e-20,1.5881867761018131e-22,3.1763735522036263e-22,5.421010862427522e-20,3.1763735522036263e-22,2.6469779601696886e-22,2.168404344971009e-19,2.168404344971009e-19,0.0,0.0,5.421010862427522e-20,5.421010862427522e-20,2.710505431213761e-20,5.421010862427522e-19,4.87890977618477e-19,6.505213034913027e-19,5.421010862427522e-20,1.6263032587282567e-19
9,0.0005404169549231677,8.90041970051346e-05,0.0008625670933160252,8.576786389486677e-05,4.5181884346624054e-05,0.0004999362782213584,1.1020699714298e-05,0.00032175725871302853,0.0004334981638899018,8.56530361207737e-05,0.0004931883393089933,0.0004257765541358891,1.2922758399574975e-05,0.0005123097437830167,0.0007189242917802943,8.289480352715152e-05,0.0008872352697938655,2.3933021978455056e-05,0.0006951304961149293,9.715379901440956e-05,0.0001695362433860914,0.0008534386368505122,0.0008188075281675903,0.0005206235296357312,2.003080634070068e-05,1.7472993667314187e-05,0.00048239935188503603,0.0009005158889824969,0.0004732472473729576,1.4151617310699964e-05,5.79677498957783e-07,2.2520408056980954e-05,1.6814859288047596e-05,0.0005778515728155275,1.7479487554353986e-05,0.003468577319523565,2.2054735876348043e-05,1.9705624262509245e-05,2.096188391282716e-06,1.4309872612691369e-05,2.608934434636363e-06,0.0005778683072981566,0.0003804971520711114,0.0008135931657444733,0.0017602120515652785,1.9284020869161963e-05,0.0015428491614246837,0.0007319873132993822,0.00011748172890398911,0.0025803939379007287,0.00020061759614031262,0.000933710789918403,4.7607807116465615e-05,0.00017283596368182738,0.0003678137090902864,0.003505855290777324,2.3145131610084862e-06,0.00029464864483720013,0.0026123634145679767,0.00020084385426978385,0.0012514633443791734,0.00019555604345249325,0.0007585074124320341,0.0003178220107818116,0.0006182019887588693,5.39127801314853e-06,5.198433484236877e-05,1.836367429647323e-18,8.131516293641283e-20,0.0,8.673617379884035e-19,1.3552527156068805e-20,4.336808689942018e-19,4.235164736271502e-22,1.3552527156068805e-20,7.411538288475128e-22,5.421010862427522e-20,0.0,4.0657581468206416e-20,0.0,1.8204590921067033e-20,1.8217825810867882e-20,0.0,5.293955920339377e-21,8.470329472543003e-22,2.168404344971009e-19,1.7211709488207383e-18,5.421010862427522e-20,1.6940658945086007e-21,1.3552527156068805e-20,1.0842021724855044e-19,8.470329472543003e-22,3.2526065174565133e-18,3.3881317890172014e-21,1.0842021724855044e-19,0.0,2.168404344971009e-19,2.168404344971009e-19,1.0842021724855044e-19,6.505213034913027e-19,0.0,0.0,4.336808689942018e-19,0.0,0.0,1.0842021724855044e-19,4.336808689942018e-19,1.0842021724855044e-19,4.336808689942018e-19,2.710505431213761e-20,3.2526065174565133e-19,3.7947076036992655e-19,0.0,5.421010862427522e-20,5.421010862427522e-20,2.710505431213761e-20,6.776263578034403e-21,2.117582368135751e-21,4.235164736271502e-22,0.0,3.3881317890172014e-21,2.117582368135751e-22,1.6263032587282567e-19,1.6263032587282567e-19,1.6940658945086007e-21,1.3552527156068805e-20,1.0842021724855044e-19,1.0842021724855044e-19,4.0657581468206416e-20,8.673617379884035e-19,7.589415207398531e-19,8.673617379884035e-19,1.0842021724855044e-19,2.168404344971009e-19
