,Y5Z2,Y2Z5,Y3Z2,Y2Z3,Y1Z2,Y2Z1,Y0Z5,Y5Z0,Y4Z5,Y5Z4,Y4Z0,Y0Z4,Y0Z2,Y2Z0,Y4Z1,Y1Z4,Y4Z2,Y2Z4,Y1Z3,Y3Z1,Y1Z0,Y0Z1,Y0Z3,Y3Z0,Y1Z5,Y5Z1,Y4Z3,Y3Z4,standard_x,X0X2,X2X4,X2,X3X5,X1X2,X1X5,X2X5,Y0Y2,Y3Y5,Y1Y5,Y2Y4,X2X3,X4X5,X0X3,X0X5,X1X3,X3X4,X5,X0X1,Y1Y3,Y1Y2,Y0Y5,Y4Y5,Y0Y1,X1X4,X0X4,Y2Y5,Y0Y4,Y3Z5,Y5Z3,Y3Y4,Y0Y3,X3,Y1Y4,X0,X1,X4,Y2Y3,X3Y5,Y2,X3Y2,X2Y5,X2Y4,standard_y,Y5,Y3,Y0,X5Y0,X4Y5,X4Y3,X2Y1,X2Y0,X0Y3,X5Y1,X0Y1,X3Y1,X1Y3,X1Y2,X1Y0,X4Y1,X2Z1,X2Z3,X2Z0,X5Z1,X4Z1,X4Z0,X3Z1,X2Z5,X5Z4,X5Z2,X5Z0,X4Z5,X1Z0,X0Z1,X3Z4,X1Z5,X4Z2,X3Z0,X2Z4,X1Z4,X1Z3,X0Z5,X0Z2,X4Z3,X0Z4,X0Z3,X3Z5,X5Z3,Y4,Y1,X5Y4,X5Y3,X5Y2,X4Y2,X4Y0,X3Z2,X3Y4,X3Y0,X2Y3,X1Z2,X1Y5,X1Y4,X0Y5,X0Y4,X0Y2
0,0.882668699684898,0.8825644123022047,0.8146497012509759,0.8144880478286265,0.6457713944387815,0.6456347684218331,0.562639200602164,0.5625882502865389,0.4238237361974022,0.423775890446522,0.39557393528675433,0.39556509964932224,0.3853629540654291,0.3852825290847885,0.3560673386944381,0.3560604088201387,0.2939827573148386,0.2939148380266761,0.2546615552128666,0.25465820950939855,0.2098306205045019,0.20983001743323584,0.19504046662044855,0.19503846476389922,0.17828028465644022,0.17826362776845292,0.07370858161405631,0.07370617871544241,0.06117418393290429,0.025013423366548836,0.024766443812348347,0.020948721032408916,0.020791710317729924,0.019452767665728427,0.019281741179479252,0.018437138444831573,0.01814577017762351,0.018109625560063763,0.016823951882276728,0.01632973938641365,0.01539652545825448,0.01502813434854649,0.013996815555937849,0.01377817462914404,0.013268957176769403,0.01316009490663316,0.013073515434931775,0.013001057131972351,0.01189628459265923,0.011007399577886812,0.010938824680678437,0.010924052561315102,0.010794261778813553,0.00985729195239465,0.009454893060204743,0.009271284027091296,0.008817518952423976,0.008615673857243256,0.00861498206852553,0.008219854432970361,0.008027952641428734,0.007721264513608143,0.007344141755653908,0.007037074148095632,0.006845492536776278,0.005548116267083545,0.005377984026622859,6.938893903907228e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.0816681711721685e-17,1.431146867680866e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3444106938820255e-17,6.938893903907228e-18,3.469446951953614e-18,1.734723475976807e-18,1.734723475976807e-18,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,2.710505431213761e-19,2.710505431213761e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,1.0842021724855044e-19,1.0842021724855044e-19,1.0842021724855044e-19,5.421010862427522e-20,3.3881317890172014e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.00015523478162585928,0.00015702931504161236,0.7983644451316259,0.00014509226483152594,0.46940951207690007,0.00011492355414138211,0.18473159770683295,9.872908397745326e-05,0.13377479247527735,7.432329605064111e-05,0.3904698097963407,0.3955903891089404,0.1663912362623699,6.822259605539845e-05,0.3514729788127138,0.35491517988979226,0.12006756137331526,5.2030794636417893e-05,0.25384247749619393,0.2521835780102547,0.20915573831096348,0.20984345202588106,0.19505295503236106,0.19314319036927508,0.4535189587586994,3.12422691229961e-05,0.07275752230801441,0.07298994511209317,0.01774870211412566,5.9112235673043885e-05,5.658251837620632e-05,5.435959098810237e-05,5.670290462160961e-05,5.053013160314576e-05,5.993562013437235e-05,0.008747797240394248,5.206523291984336e-05,4.003005886769683e-05,4.3541833971315395e-05,4.452335525620109e-05,5.2575530779986156e-05,5.3105098108158276e-05,0.009477665196262416,5.1652068716950966e-05,0.010684294760452101,0.010299491119293791,5.562512725292826e-05,0.006443489313470009,0.008780216909095043,2.570612972110801e-05,4.4545936018643956e-05,3.908030516694873e-05,0.002294115521882262,0.005049986835023288,0.002717787610247298,0.009189696478252974,0.0023356058437602866,0.7825920998892992,1.509657832137471e-06,0.001347421372877802,0.0010312833465150831,0.007478366907547271,0.000921760308003257,0.0027768231291397175,0.004549956563649177,0.003053540232030525,9.083869003242606e-06,6.776263578034403e-21,1.3552527156068805e-20,6.776263578034403e-21,0.0,1.3552527156068805e-20,6.94905829927428e-18,3.3881317890172014e-21,0.0,1.3877787807814457e-17,0.0,1.0164395367051604e-20,4.163336342344337e-17,3.3881317890172014e-21,6.776263578034403e-21,0.0,6.776263578034403e-21,8.199278929421627e-19,3.469446951953614e-17,1.3877787807814457e-17,1.3552527156068805e-20,1.782157321023048e-18,1.3877787807814457e-17,0.0,8.470329472543003e-22,0.0,3.3881317890172014e-21,0.0,0.0,8.673617379884035e-19,6.776263578034403e-21,1.2705494208814505e-21,8.470329472543003e-22,1.6940658945086007e-21,0.0,6.505213034913027e-19,0.0,1.0842021724855044e-19,1.6263032587282567e-19,5.421010862427522e-20,4.336808689942018e-19,1.6940658945086007e-21,5.421010862427522e-20,1.0842021724855044e-19,0.0,1.0842021724855044e-19,0.0,1.0842021724855044e-19,1.0842021724855044e-19,0.0,7.146840492458159e-22,0.0,2.0816681711721685e-17,6.776263578034403e-21,3.3881317890172014e-21,5.551115123125783e-17,0.0,2.7755575615628914e-17,4.336808689942018e-19,5.551115123125783e-17,1.3877787807814457e-17,0.0,4.336808689942018e-19,0.0,2.7755575615628914e-17,0.0,2.7755575615628914e-17,6.776263578034403e-21
2,0.00010530771968258733,6.4468600997363e-07,0.0045249810781252155,6.071028243097849e-07,0.2244625178740181,4.776002958828386e-07,0.3759644800471261,6.775947960374693e-05,0.2056352203113101,5.1038969003205266e-05,0.38538026838355255,0.3955549099380494,0.3445792183547708,2.877635236833031e-07,0.346889094248203,0.35374313408811087,0.17956331606644893,2.1712168380367234e-07,0.20809239798486648,0.001457917336041557,0.20846286194863528,0.20982085205181433,0.34551380963064193,0.001117652838762571,0.20078342818697195,2.1469048267231284e-05,0.1787276973232549,0.00042276683881475505,0.024748640813970966,1.0548301370371132e-06,1.052465460861721e-06,1.1050682573845366e-06,8.884759582591518e-07,9.8187884083051e-07,3.6890007531396845e-06,0.0067112553895702295,4.67782516148109e-07,1.0482780681870391e-06,3.0673431011542106e-06,3.220566629367082e-07,2.393787638355882e-06,3.2070497255818615e-06,0.006633457804123152,2.779384830193748e-06,0.007796089445551806,0.006974418988596773,2.8879599928647027e-06,0.009348618575812581,0.006264439484454499,5.707655215780646e-07,1.8507618768367115e-06,2.1807349206133427e-06,0.0022875822912311857,0.006210174319782572,0.00619230163936144,0.00687980132048143,0.005427830588417862,0.004334231063074776,0.00010288098383719367,0.0012586479521296545,0.0011027343861473083,0.0073269417469661695,0.0014752532573163446,0.006149069872531838,0.00498811415920411,0.006280522007018601,2.480743181216122e-06,2.6469779601696886e-23,0.0,6.776263578034403e-21,0.0,2.6469779601696886e-23,2.071503775805117e-17,6.776263578034403e-21,1.0842021724855044e-19,0.0,1.6940658945086007e-21,0.0,3.2526065174565133e-19,2.6469779601696886e-23,2.6469779601696886e-23,1.0842021724855044e-19,8.470329472543003e-22,3.5814670592279954e-18,5.421010862427522e-20,5.421010862427522e-20,5.293955920339377e-23,2.9237459756850312e-18,0.0,0.0,5.293955920339377e-23,1.852884572118782e-22,0.0,0.0,0.0,0.0,2.6469779601696886e-23,5.293955920339377e-23,1.0587911840678754e-22,1.0587911840678754e-22,2.168404344971009e-19,2.168404344971009e-19,8.673617379884035e-19,0.0,1.0842021724855044e-19,4.336808689942018e-19,4.336808689942018e-19,1.3234889800848443e-23,2.168404344971009e-19,1.0842021724855044e-19,6.505213034913027e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,1.0587911840678754e-22,2.7755575615628914e-17,6.938893903907228e-18,3.3881317890172014e-21,2.6469779601696886e-23,2.168404344971009e-19,0.0,2.7755575615628914e-17,0.0,0.0,3.2526065174565133e-19,6.776263578034403e-21,0.0,3.3881317890172014e-21,0.0,0.0,2.7755575615628914e-17,5.293955920339377e-23
3,4.195932927764928e-05,5.165439991582377e-07,0.001578753111434409,5.178454674542036e-07,0.23154666785231964,3.668799004034279e-07,0.0010880642699619791,1.8279182643805535e-05,0.0006090379625341461,1.9056647982679187e-05,0.0010969133141056585,0.0011326014702765454,0.0009448276319014971,2.1279612401875217e-08,0.000989886351819955,0.14549226950791927,0.0004925133530243203,4.2520552421055396e-08,0.20163083092090087,0.0004991036984390931,0.1436652349935209,0.0006041439293060248,0.0009697398821918194,0.00023785165625623923,0.1924093489024814,1.2906758033012936e-06,0.0005032408903735614,0.00023617014795063008,0.0048265558755611285,1.387210586975369e-06,1.2635560468200821e-06,2.4086840568274117e-05,2.3399581804053317e-05,2.3598206614623942e-05,0.001155093094318149,7.66525219702579e-05,2.13702277965866e-06,2.3280672269063044e-05,0.000836291498764533,2.0670126878475325e-06,0.0012303546035994455,0.0006348705911407208,5.41549130066731e-06,0.000518970742078283,7.899134742703326e-05,1.482161532916807e-06,0.0011081496466668794,0.002652759245924557,5.9228231798606727e-05,6.562102436355639e-06,0.0010664415890960129,0.0010267392935918314,0.0007742078812349718,0.0018691560730247957,0.0004729226026989967,7.754425690851034e-05,0.0004802633930677027,0.0014771779444656221,4.021512131791335e-05,2.9965051195456e-05,3.1716784452358844e-05,7.928601870022716e-05,0.00040502383644809375,0.0024903672531547912,0.0014742017513099304,0.0020735093770317876,0.0012547763049362412,0.0,0.0,0.0,0.0,0.0,7.1006771968328e-18,8.470329472543003e-22,5.421010862427522e-20,0.0,8.470329472543003e-22,1.6940658945086007e-21,1.0587911840678754e-22,1.3234889800848443e-23,6.617444900424222e-24,0.0,4.235164736271502e-22,1.5153948821971467e-20,6.776263578034403e-20,2.710505431213761e-20,6.617444900424222e-24,1.7880336120946246e-20,5.421010862427522e-20,1.6940658945086007e-21,0.0,0.0,0.0,0.0,1.0842021724855044e-19,6.776263578034403e-21,0.0,0.0,0.0,5.421010862427522e-20,1.0842021724855044e-19,5.421010862427522e-20,0.0,6.776263578034403e-21,0.0,1.0842021724855044e-19,6.776263578034403e-21,8.470329472543003e-22,0.0,5.421010862427522e-20,0.0,0.0,2.168404344971009e-19,1.0842021724855044e-19,0.0,0.0,2.710505431213761e-20,2.168404344971009e-19,6.938893903907228e-18,0.0,0.0,1.0842021724855044e-19,6.617444900424222e-24,0.0,0.0,0.0,1.5881867761018131e-22,2.541098841762901e-21,5.421010862427522e-20,3.3881317890172014e-21,1.0842021724855044e-19,8.470329472543003e-22,1.3877787807814457e-17,3.308722450212111e-24
4,1.7473484502971792e-07,6.214912643070566e-08,1.6270332348542079e-06,5.665520459869889e-08,1.0218764501414678e-05,3.888163949632563e-08,2.293686149354495e-05,3.161980640779067e-07,2.1072629288082202e-05,3.43988052877301e-07,1.4297229281123391e-05,1.4473150415940318e-05,2.0863395113983476e-05,2.718691560549262e-08,2.024895563894276e-05,7.098301184225833e-06,2.0061224260089045e-05,2.6864573614067522e-08,7.177805239332696e-06,2.1235050933578712e-06,6.737911625658497e-06,2.084980555268247e-05,2.114099858029669e-05,1.1063265416215307e-06,6.581641674021061e-06,1.474528117428865e-07,1.9723654006431348e-05,1.0427997611705508e-06,0.0006560492171473448,2.658922347677039e-09,2.193894457077272e-09,1.674577363735179e-09,1.1006803363233041e-06,1.1001270021970721e-06,2.3626647515334686e-05,0.00045916737916250165,3.1652211043040365e-09,1.0999907289440774e-06,2.3570314104033656e-05,2.826000243638331e-09,2.2382048106923213e-05,2.47407874802015e-05,8.351793054657086e-05,2.435188512095364e-05,0.0005018636093725064,7.455731738410768e-05,5.784316110949925e-05,2.164846791515783e-06,0.0005025875881180383,1.1246758523517614e-06,6.423129192902348e-05,6.138506561829645e-05,4.536575980276226e-05,2.8258896126021705e-06,9.638969229310143e-05,0.0004689549591368684,9.63664151204706e-05,1.7816496939634038e-06,1.4789068139168033e-07,0.0002735212886629195,0.0002860508109477,0.0006716816492518561,4.346868914878795e-05,0.0003404964559994791,0.0007377513495727543,0.00030732789651383033,2.3015823316387684e-05,3.308722450212111e-24,9.926167350636332e-24,0.0,0.0,0.0,4.069728613760896e-22,2.6469779601696886e-23,2.117582368135751e-22,0.0,0.0,0.0,8.470329472543003e-22,0.0,3.308722450212111e-24,4.235164736271502e-22,1.3234889800848443e-23,1.809457589959748e-25,2.6469779601696886e-22,4.764560328305439e-22,3.308722450212111e-24,1.809457589959748e-25,2.6469779601696886e-23,0.0,0.0,0.0,6.776263578034403e-21,2.710505431213761e-20,2.710505431213761e-20,1.0842021724855044e-19,0.0,3.3881317890172014e-21,3.3881317890172014e-21,3.3881317890172014e-21,2.710505431213761e-20,8.131516293641283e-20,2.710505431213761e-20,2.710505431213761e-20,1.3552527156068805e-20,0.0,8.131516293641283e-20,1.0339757656912846e-25,5.421010862427522e-20,2.710505431213761e-20,2.710505431213761e-20,0.0,2.710505431213761e-20,2.710505431213761e-20,2.710505431213761e-20,1.0842021724855044e-19,0.0,0.0,6.352747104407253e-22,1.0587911840678754e-22,6.617444900424222e-24,1.6940658945086007e-21,0.0,1.0842021724855044e-19,0.0,1.6940658945086007e-21,4.235164736271502e-22,0.0,0.0,2.6469779601696886e-23,2.6469779601696886e-23,0.0,1.6263032587282567e-18,3.308722450212111e-24
5,8.659639285341362e-08,4.689387722030024e-11,3.7481648609098084e-07,4.290548358303932e-11,9.503834595616693e-07,3.155136318968298e-11,1.4030720788214677e-06,3.5545722173642717e-09,1.2403532943053187e-06,6.218527543264978e-10,8.874028828586487e-07,9.41679100368788e-07,1.2390848096932221e-06,2.0944920619933076e-11,1.1787071192633653e-06,5.859127352717633e-07,1.1534393536304445e-06,2.041316624868619e-11,7.025500503374382e-07,3.5553622775761776e-07,5.251808474826122e-07,1.2550238444830463e-06,1.269420370587082e-06,9.318479403972997e-08,6.58280517816676e-07,8.322067738730179e-08,1.1385172006558084e-06,8.717604629525577e-08,1.6106024558627245e-05,1.5053480095048853e-12,1.4086507225896222e-12,2.8881472171744756e-12,7.053774299443096e-08,7.12462834815575e-08,1.5275424528927058e-06,5.055796511793982e-06,1.9069907401682243e-12,7.048596567160834e-08,1.5238320923699023e-06,1.8070958602150007e-12,1.4427884730516237e-06,1.5932120344147642e-06,9.176746828016271e-07,1.5677396164010826e-06,5.595357642398911e-06,8.063289389979114e-07,3.7263860969324587e-06,1.7123750055080724e-07,5.6000527242703644e-06,7.282940187133818e-08,4.151622976941145e-06,3.935061337743655e-06,2.7419654823576767e-06,2.0450833326210345e-07,0.00012257769801067169,5.163688053287185e-06,0.000122577696819832,3.370996446359922e-07,8.24203730198085e-08,3.021878575268128e-06,3.184363512593927e-06,7.510952090456247e-06,2.6140080613591405e-06,3.2974133130149526e-06,1.6392119319203772e-06,3.210487878291181e-06,1.483746684635186e-06,0.0,0.0,3.308722450212111e-24,0.0,3.2311742677852644e-27,5.293955920339377e-23,0.0,0.0,0.0,0.0,1.3234889800848443e-23,0.0,1.550963648536927e-25,0.0,6.617444900424222e-24,2.0679515313825692e-25,7.663941466403174e-25,2.5849394142282115e-24,6.927637630131607e-24,5.169878828456423e-26,7.663941466403174e-25,0.0,2.0194839173657902e-28,0.0,2.0194839173657902e-28,0.0,4.235164736271502e-22,4.235164736271502e-22,8.470329472543003e-22,0.0,2.117582368135751e-22,4.235164736271502e-22,3.1763735522036263e-22,4.235164736271502e-22,5.293955920339377e-23,4.235164736271502e-22,0.0,5.293955920339377e-23,4.235164736271502e-22,8.470329472543003e-22,1.0097419586828951e-28,1.0587911840678754e-22,5.293955920339377e-23,0.0,2.117582368135751e-22,2.117582368135751e-22,0.0,0.0,8.470329472543003e-22,0.0,1.0587911840678754e-22,5.293955920339377e-23,0.0,0.0,1.3234889800848443e-23,3.2311742677852644e-27,1.5178830414797062e-18,8.470329472543003e-22,0.0,6.617444900424222e-24,3.308722450212111e-24,1.0587911840678754e-22,2.5849394142282115e-25,1.2407709188295415e-24,6.617444900424222e-24,1.1926223897340549e-18,1.6155871338926322e-27
6,0.000969584490439947,2.1587920750138133e-07,0.00046535029610900354,3.3020046459574646e-07,0.0030413562827572333,3.526897682552206e-07,0.00034169290933005407,0.0009689902135245464,8.405538618534272e-05,0.0009638001030859765,0.00015312131380561652,0.00021230793456037303,0.0002644987626826144,1.884050458049856e-07,8.062667480990823e-05,0.0030611082289978796,5.468043070149811e-05,1.9162377922108726e-07,0.0026834744751434688,0.00044810325396952574,0.003048713991147421,0.00029577663566484165,0.00032092847128678884,0.0004305602603565828,0.0028203538209957534,0.0009704388015377235,9.088665633034566e-05,0.00042813680552617427,0.0020941494576638964,3.2115940308663083e-07,2.0674204141570432e-07,1.7520078775882927e-07,4.289766832607708e-07,2.123340248811293e-06,9.852376191125984e-05,7.619938238654637e-05,2.8803933853339016e-07,8.444507742435907e-07,9.894720803452937e-05,1.934319687482618e-07,4.208694729386679e-05,0.00030764607090090414,1.6454164236133095e-05,0.00015087043595829423,4.51638117239942e-05,2.9606197000505655e-05,0.0006036197522077647,6.477800772546906e-05,4.564101652188068e-05,1.887135613023137e-06,0.00015313695246139985,0.00028163687587666307,6.396909070926869e-05,1.76944751122236e-05,1.45620467285777e-05,6.937177635989427e-05,1.4617900380174798e-05,0.0004448323916766415,0.0009356070528863073,2.4966072351281404e-05,1.5363193885511394e-05,0.0004157164830725848,1.7915112706721072e-05,4.478903035868446e-06,0.0013154781308991731,0.00023636120626751705,4.05948592786351e-05,0.0,5.293955920339377e-23,1.3552527156068805e-20,2.710505431213761e-20,1.3234889800848443e-23,6.781557533954742e-20,1.6263032587282567e-19,5.421010862427522e-20,5.421010862427522e-20,5.421010862427522e-20,0.0,1.3552527156068805e-20,0.0,2.6469779601696886e-23,0.0,1.3552527156068805e-20,7.716767934507195e-21,2.0328790734103208e-20,6.776263578034403e-21,4.235164736271502e-22,8.143593130584557e-21,6.776263578034403e-21,0.0,0.0,1.9852334701272664e-23,5.421010862427522e-20,1.3552527156068805e-20,1.3552527156068805e-20,5.421010862427522e-20,6.617444900424222e-24,5.421010862427522e-20,5.421010862427522e-20,5.421010862427522e-20,0.0,5.421010862427522e-20,4.235164736271502e-22,2.710505431213761e-20,5.421010862427522e-20,4.0657581468206416e-20,5.421010862427522e-20,1.9852334701272664e-23,1.0842021724855044e-19,5.421010862427522e-20,0.0,2.117582368135751e-22,2.710505431213761e-20,1.6940658945086007e-21,3.3881317890172014e-21,0.0,5.421010862427522e-20,1.3552527156068805e-20,0.0,0.0,4.235164736271502e-22,5.421010862427522e-20,1.3234889800848443e-23,8.673617379884035e-19,2.710505431213761e-20,0.0,0.0,1.3552527156068805e-20,5.421010862427522e-20,0.0,1.6940658945086007e-20,2.710505431213761e-20,8.673617379884035e-19,6.617444900424222e-24
7,0.0012571289232654829,2.8661600911679513e-06,0.0001300637111475262,2.967084879252368e-06,0.00133091636280109,2.759484606882132e-06,0.0016455677543633879,0.0012533808936329989,0.00011954014994291638,0.001244286708863954,0.00017807176989578224,0.0009748141194836167,0.0011348976954984144,2.623651098845014e-06,0.00011104394388050074,7.499543036138179e-06,0.00015268157221364214,2.670944339953448e-06,0.003701042495799135,0.00012157843376748602,0.0008160768438144938,0.0013355701453904639,0.0014567213049678038,0.00011573764966336613,0.0033645576247551896,0.0012290448904412232,9.300325201551817e-05,0.00011431075210315416,0.0008915408889725467,7.3536413309398e-08,1.3619286292957458e-08,3.7150817135127023e-07,6.4285779782729e-06,3.835772892820863e-06,0.00040970343488527545,4.023416372373477e-05,5.787360343390337e-08,6.523726572570542e-06,0.00040917383684243246,3.9791893902397984e-08,5.41883650938431e-05,2.049600172895952e-05,1.0700775206189366e-06,4.757960239432198e-05,6.07589235788381e-05,4.544564690029342e-06,9.717758172416876e-05,0.0010046129894548442,6.22797438697715e-05,3.7309079645770474e-06,6.104678646163354e-05,7.840575218119508e-06,0.000986793480337804,0.00036109883875140163,0.0023275895113543396,3.786857546401972e-05,0.002329870913623877,0.00011908282515094755,0.00118081344950387,5.587479554723337e-06,9.376270976806681e-07,0.0002155403965504432,0.0003796972278517296,6.15046630445563e-05,5.590396216761335e-05,0.0010872217502063404,5.5513288640985335e-05,4.235164736271502e-22,2.117582368135751e-22,0.0,0.0,1.3234889800848443e-23,1.962998855261841e-19,0.0,0.0,3.2526065174565133e-19,5.421010862427522e-20,5.421010862427522e-20,3.3881317890172014e-21,8.470329472543003e-22,1.3234889800848443e-23,1.6940658945086007e-21,0.0,4.174284243187599e-20,0.0,0.0,2.541098841762901e-21,4.343690832638459e-20,0.0,0.0,2.6469779601696886e-23,0.0,1.3552527156068805e-20,1.0842021724855044e-19,3.2526065174565133e-19,0.0,0.0,1.3552527156068805e-20,0.0,1.3552527156068805e-20,0.0,2.202285662861181e-20,1.3552527156068805e-20,0.0,0.0,0.0,0.0,2.6469779601696886e-23,1.3552527156068805e-20,1.8634724839594607e-20,2.710505431213761e-20,0.0,0.0,0.0,2.710505431213761e-20,0.0,1.3552527156068805e-20,2.0328790734103208e-20,1.0842021724855044e-19,0.0,4.235164736271502e-22,6.776263578034403e-21,1.3234889800848443e-23,7.083313021414087e-20,0.0,3.3881317890172014e-21,3.3881317890172014e-21,0.0,3.3881317890172014e-20,1.3552527156068805e-20,0.0,2.710505431213761e-20,5.793705359219414e-19,0.0
8,0.0011691725595249854,3.6916818904486563e-06,0.00029202793678762316,3.92023933492131e-06,0.0025089050541121653,3.531085312547357e-06,0.0025961756916989967,0.0011630551171984012,0.00020853128367159774,0.0011480700091827918,0.0002193247722785715,0.001282835929943132,0.00158818171033436,3.397205294285628e-06,0.00019845996616752463,0.00027032967008813616,0.00025598135768266567,3.436944721125139e-06,2.065237524357404e-05,0.0002694022448585888,0.0014024449998816507,0.001938267303031288,0.0021558125846083747,0.00025904429772304483,0.006024248497519787,0.0011336432357422926,0.0001617992337221191,0.0002533428281328151,0.0006033225949732561,1.7173021729832443e-07,1.0601080776742867e-09,8.324470373526483e-07,6.360607393992299e-06,1.8602907601416668e-06,0.00036290140182017316,5.348170355054646e-05,1.5606187018417984e-07,6.554136955114517e-06,0.0003632514284831629,6.024920535525891e-08,0.00012874556506229227,5.241631666241665e-05,8.890630647090512e-07,6.0205773220239156e-05,0.0001716775765981868,4.6005486826824236e-06,3.783102186074057e-05,0.001444702261875951,0.00017909494545361173,1.81999652537828e-06,7.190633390495731e-05,2.042847115791396e-05,0.0014500782854589256,0.0007237514283203648,0.002099321820602668,4.923734485051422e-05,0.002100520157469245,0.00026140053150299045,0.0010901614492159527,9.416732001332957e-06,3.540657006340513e-06,0.00044074320294544203,0.0007353784203451372,4.071262149643704e-05,0.0005016302086676906,0.0014679848102665638,0.0001298237767638822,8.470329472543003e-22,2.117582368135751e-22,3.3881317890172014e-21,1.3552527156068805e-20,2.6469779601696886e-23,1.4928955695357043e-19,1.0842021724855044e-19,0.0,1.0842021724855044e-19,5.421010862427522e-20,5.421010862427522e-20,6.776263578034403e-21,4.235164736271502e-22,0.0,3.3881317890172014e-21,2.710505431213761e-20,5.2807210305385287e-20,6.776263578034403e-21,6.776263578034403e-21,1.2705494208814505e-21,4.6030946727350884e-20,0.0,5.293955920339377e-23,0.0,5.293955920339377e-23,0.0,1.0842021724855044e-19,1.0842021724855044e-19,0.0,1.0587911840678754e-22,3.3881317890172014e-21,3.3881317890172014e-21,0.0,0.0,8.131516293641283e-20,4.743384504624082e-20,5.421010862427522e-20,4.0657581468206416e-20,0.0,0.0,5.293955920339377e-23,2.710505431213761e-20,1.0842021724855044e-19,5.421010862427522e-20,1.3552527156068805e-20,0.0,2.710505431213761e-20,2.710505431213761e-20,5.421010862427522e-20,0.0,1.3552527156068805e-20,5.421010862427522e-20,0.0,0.0,1.3552527156068805e-20,5.293955920339377e-23,0.0,0.0,1.3552527156068805e-20,0.0,0.0,1.3552527156068805e-20,2.710505431213761e-20,2.710505431213761e-20,2.710505431213761e-20,1.0842021724855044e-19,1.3234889800848443e-23
9,0.0006681166918894178,3.402358426759269e-06,0.0009132533880070945,3.945525382194876e-06,0.005230569510134682,3.359230208288991e-06,0.005068101561040848,0.0006604740225779507,0.0007492726509740395,0.0006494019271574732,1.421585881228226e-05,0.0020760279003462726,0.002691877912101598,3.1962571905305824e-06,0.0006754796721125246,0.0011043110707386998,0.0006706801836596128,3.288418717724906e-06,0.0003636942060419551,0.0008244445885621465,0.003140166687913966,0.0032682195069908306,0.0038848474121259257,0.0008097314686716567,6.514147409492679e-06,0.000642018192500936,0.00048698162247525205,0.0007837381466606526,0.001924750774226237,3.5578295659368757e-07,4.4012019693407985e-08,1.8384987969552259e-06,3.509057910664072e-06,1.5522598623103936e-06,0.00020720798597024381,0.00022095453014875973,4.4178633954878285e-07,3.837651429520968e-06,0.00021147688119151368,1.0629943255085014e-07,0.00014089984069620763,7.947910367885118e-05,7.353885224747258e-06,6.300468815565417e-05,0.0005036821081672403,2.150916853121432e-05,0.00023335746598804953,0.002506311522704371,0.0005464022650510067,1.5313561054015501e-06,6.539867306069692e-05,5.5020102559067696e-05,0.002704205394339949,0.0023786007077724017,0.00010808737720710641,0.00022748595838826966,9.266300583248753e-05,0.0008011593227284358,0.0006219056353461672,6.708359731919448e-07,2.5815304789729374e-05,0.0010286555221192834,0.0022924226745086864,1.103000882473107e-05,0.0006894033090042844,0.0020435140289748726,0.0001405662287191279,4.235164736271502e-22,2.117582368135751e-22,6.776263578034403e-21,0.0,5.293955920339377e-23,5.96522953103841e-19,0.0,1.0842021724855044e-19,4.336808689942018e-19,0.0,0.0,1.3552527156068805e-20,1.0587911840678754e-21,0.0,1.3552527156068805e-20,6.776263578034403e-21,1.0227922838095677e-19,2.710505431213761e-20,2.710505431213761e-20,4.235164736271502e-22,1.2260801911505997e-19,5.421010862427522e-20,1.0587911840678754e-22,0.0,1.0587911840678754e-22,2.710505431213761e-20,2.168404344971009e-19,2.168404344971009e-19,1.0842021724855044e-19,1.0587911840678754e-22,1.3552527156068805e-20,0.0,2.710505431213761e-20,0.0,0.0,7.538593230563273e-20,0.0,0.0,0.0,1.0842021724855044e-19,1.0587911840678754e-22,0.0,0.0,0.0,3.3881317890172014e-20,0.0,5.421010862427522e-20,2.710505431213761e-20,5.421010862427522e-20,0.0,5.421010862427522e-20,1.0842021724855044e-19,5.421010862427522e-20,0.0,1.0842021724855044e-19,0.0,4.336808689942018e-19,1.0842021724855044e-19,0.0,1.3552527156068805e-20,1.3552527156068805e-20,1.7618285302889447e-19,0.0,1.0842021724855044e-19,2.710505431213761e-20,8.673617379884035e-19,1.3234889800848443e-23
