,Y2Z1,Y1Z2,Y2Z3,Y3Z2,Y0Z4,Y4Z0,Y5Z1,Y1Z5,Y0Z2,Y2Z0,Y5Z4,Y4Z5,Y4Z1,Y1Z4,Y0Z3,Y3Z0,Y4Z3,Y3Z4,Y5Z3,Y3Z5,Y3Z1,Y1Z3,Y0Z1,Y1Z0,Y5Z2,Y2Z5,Y5Z0,Y0Z5,Y4Z2,Y2Z4,standard_x,X2X4,X1X3,Y2Y4,Y1Y3,X0X1,X3X4,X1X4,Y0Y1,X2X5,X0X5,X0X3,X0X2,X3X5,Y0Y3,Y0Y5,Y3Y4,X2X3,Y1Y4,X1X2,Y2Y5,X1X5,X0X4,Y0Y2,Y3Y5,Y2Y3,X4X5,Y1Y2,Y1Y5,Y0Y4,X1,Y4Y5,X3,X2,X4,X0,X5,X5Y2,Y5,Y3,Y1,X4Y2,X3Y5,X2Y4,X2Y0,X5Y1,standard_y,Y4,Y2,Y0,X5Y3,X3Y4,X3Y2,X3Y1,X2Y5,X2Y3,X0Y5,X0Y1,X4Y1,X1Y4,X1Y3,X1Y2,X1Y5,X2Z3,X3Z2,X5Z1,X4Z0,X3Z1,X1Z5,X1Z3,X1Z0,X1Y0,X0Z5,X5Z0,X4Z5,X4Z3,X3Z5,X3Z4,X3Z0,X1Z4,X1Z2,X0Z4,X0Z2,X5Z2,X2Z5,X5Z4,X5Z3,X5Y4,X5Y0,X4Z2,X4Z1,X4Y5,X4Y3,X4Y0,X3Y0,X2Z4,X2Z1,X2Z0,X2Y1,X0Z3,X0Z1,X0Y4,X0Y3,X0Y2
0,0.9652904790827039,0.9652739064806783,0.9289216904088888,0.928917284721321,0.8648175416179771,0.8647907146230538,0.7547497887003329,0.7546375415383922,0.7503296096746696,0.7502940703926326,0.7502197253921097,0.7501332913161254,0.7471551129664495,0.7471300733657931,0.7470959374229865,0.7470570080908429,0.7171167725780307,0.7171016503320606,0.5851681994185705,0.5850884421009988,0.5665372010946087,0.5665301612317535,0.5485257143168096,0.548490315962838,0.3665337163883885,0.366485496297444,0.28583658771807985,0.2858125215839865,0.27401315620741584,0.27400867743774493,0.1425465361577713,0.04876140576807071,0.046391634579554225,0.04623284157466105,0.045687264559941654,0.04332391136241741,0.04029547361181121,0.04024381638459841,0.04019755425110426,0.03990332810757741,0.03779950175065863,0.0373511407220284,0.03693949625688023,0.03605817999025139,0.03591420524482759,0.035506399826003066,0.035266695960464216,0.03441160607575992,0.03423494571875339,0.033861945511840824,0.0338499026034626,0.03234218000443014,0.03215223098397865,0.03131371620634393,0.030399515312455327,0.030378152180419313,0.030245665765473422,0.028393380177185082,0.028060701808789775,0.027321457842446946,0.02682748879420893,0.026631170956873527,0.025999419354579945,0.02568337909374845,0.024594122869817277,0.022526797133029103,0.016915328912387576,1.6653345369377348e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,3.642919299551295e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.3877787807814457e-17,3.469446951953614e-18,2.6020852139652106e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.3010426069826053e-18,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,4.336808689942018e-19,4.336808689942018e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0028647139052890448,0.0028827472390560716,0.002757051011202707,0.3643132216912904,0.8649185612423861,0.8536433596742874,0.38545044440124254,0.0022535855047575645,0.20713875088316805,0.0022278859492966853,0.7381615437590705,0.7404633033174297,0.46964277875293775,0.0022308834273711865,0.747182600565339,0.7399063742312342,0.7078722466129292,0.7102375929719165,0.5757623169233812,0.5794875765058497,0.3499116210874569,0.0016950864875262994,0.19450764253644232,0.0016405414084967361,0.3747222369815496,0.0010888852893072313,0.28124177780897175,0.28584507627946026,0.4598406028359861,0.0008141972679277838,0.0635285954516696,0.00043818287598314763,0.0004435236701714236,0.000419396790763988,0.0004627214001645121,0.00041546098443779667,0.02574455429622256,0.00035899673867827793,0.0004211355178990316,0.0004662425594435769,0.024297371667149736,0.018888636073291193,0.0004175392180997209,0.020024463608597422,0.017505425970678494,0.02046397823104998,0.018497198928368284,0.0003823520078160135,0.0003545400719180121,0.005282608222662227,0.0003406047362727476,0.0003792475373591241,0.02011149763254494,0.00040677689402851574,0.012392472284238665,0.00043415786416631404,0.02061399866216284,0.005690270322789981,0.0002756864193534926,0.01341703302948693,0.000432709075281808,0.017041353597444655,0.015684129135611673,0.00048544818632745323,0.020746255119036494,0.014652491458235639,0.011527562477176536,0.0,0.0,2.7755575615628914e-17,5.421010862427522e-20,2.168404344971009e-19,2.7755575615628914e-17,0.0,1.0842021724855044e-19,0.0,1.3823577699190182e-17,5.551115123125783e-17,0.0,6.938893903907228e-17,0.0,1.1102230246251565e-16,2.168404344971009e-19,2.710505431213761e-19,2.168404344971009e-19,0.0,2.7755575615628914e-17,3.7269449679189215e-20,0.0,0.0,2.168404344971009e-19,6.938893903907228e-18,5.421010862427522e-20,0.0,2.6020852139652106e-18,0.0,8.673617379884035e-19,1.734723475976807e-18,6.776263578034403e-21,6.776263578034403e-21,0.0,5.421010862427522e-20,5.421010862427522e-19,0.0,1.3010426069826053e-18,1.3010426069826053e-18,1.734723475976807e-18,4.336808689942018e-19,4.336808689942018e-19,2.0328790734103208e-20,3.3881317890172014e-20,1.3010426069826053e-18,1.734723475976807e-18,8.673617379884035e-19,0.0,4.336808689942018e-19,0.0,5.551115123125783e-17,4.163336342344337e-17,0.0,0.0,5.551115123125783e-17,1.6653345369377348e-16,0.0,0.0,0.0,5.421010862427522e-20,5.421010862427522e-20,1.3877787807814457e-17,2.168404344971009e-19,1.734723475976807e-18,0.0,0.0,0.0
2,5.937330111642142e-05,6.0670148274481465e-05,5.69178733161735e-05,0.36617608652596545,0.0006914299140225115,0.0006779222305090483,0.3826692555329296,4.6973060430547636e-05,0.00016829176011155935,3.04574912941518e-05,0.4504439351196934,0.0005878393239372341,0.0003765111016451206,1.1744596591366706e-05,0.000597621639026403,0.03166653870811194,0.0005625482091604112,0.026997882514186,0.5665059715223109,0.573949816720816,0.3377996748319587,3.3548574630063745e-05,0.00014814559276624467,1.148051726939228e-05,0.3616700333191839,2.149189096511853e-05,0.4471833021241836,0.00022893693307450558,0.0003610312331057446,3.0290507008261102e-05,0.010765661606198164,0.00020280301074043712,0.00038541018701357665,0.00024780435864319805,0.0003630134209503419,0.00020782776766210793,0.00020436252688526435,0.00011158322489410749,0.00025388138888853153,0.0003475578933040545,0.00012910828268886782,0.00011813370623934138,0.00011420090497846582,0.005041801735964022,0.00010903455789933219,0.00017736260508910415,0.00011061105296897793,0.0002662532711069017,0.0002477847109224223,0.007050618527385942,0.00031309605528593123,0.00029460376458715514,0.006388329347253873,0.0002539616123774539,0.002598900686630671,0.0002994204230063979,0.00018792600278405122,0.007278946308723137,0.00024602447531391406,0.006388469883120326,0.0003294178803540164,0.00013305581021780217,0.004900511498146896,0.00033142022206842823,0.00020871994623262264,0.0001250248635253407,0.006859733020231676,3.3881317890172014e-21,5.551115123125783e-17,2.7755575615628914e-17,1.2705494208814505e-21,8.470329472543003e-22,5.551115123125783e-17,8.470329472543003e-22,8.470329472543003e-22,1.6940658945086007e-21,8.318668223337121e-17,5.421010862427522e-20,0.0,2.710505431213761e-20,0.0,1.0842021724855044e-19,3.3881317890172014e-21,2.541098841762901e-21,3.3881317890172014e-21,0.0,2.710505431213761e-20,5.743412260988307e-25,4.235164736271502e-22,4.235164736271502e-22,1.4823076576950256e-21,2.7755575615628914e-17,8.470329472543003e-22,2.710505431213761e-20,8.673617379884035e-19,0.0,1.3552527156068805e-20,8.673617379884035e-19,3.3881317890172014e-21,1.3552527156068805e-20,4.0657581468206416e-20,2.133665538053652e-22,0.0,0.0,0.0,0.0,4.336808689942018e-19,2.168404344971009e-19,2.168404344971009e-19,2.710505431213761e-20,6.776263578034403e-21,6.776263578034403e-21,0.0,4.336808689942018e-19,1.3552527156068805e-20,6.505213034913027e-19,4.336808689942018e-19,5.421010862427522e-20,1.3552527156068805e-20,2.710505431213761e-20,1.3552527156068805e-20,2.710505431213761e-20,8.131516293641283e-20,1.1102230246251565e-16,4.0657581468206416e-20,0.0,0.0,1.3552527156068805e-20,8.326672684688674e-17,1.3552527156068805e-20,0.0,0.0,2.710505431213761e-20,4.235164736271502e-22
3,3.412309722299499e-05,2.95886988267745e-05,2.48860942777525e-05,0.0004190704232671117,0.0002976996355682054,0.0002987141017264248,0.00047508480589590266,1.3224722271338494e-06,8.281626362978867e-05,1.386076422991926e-05,0.0005536477256052365,3.799461938663167e-05,0.00017824728997403863,2.0539109133065226e-06,0.00015424509713129645,3.913937128158887e-05,3.180124883163225e-05,8.809276288841608e-06,0.0006799042777404821,0.000666567756154005,0.0003737824747729378,6.786206339293449e-06,6.6823728647335e-05,2.862050831000743e-06,0.0004428271216579139,2.4458497441910765e-05,0.000534359058744605,0.00014179012756796672,0.0001662686488444711,1.4855158571943424e-05,0.0023584024192197465,0.0008832106166654905,0.001242274854024299,0.0010795368072660549,0.001142524945268437,0.0009125261243501353,0.0029641222371618583,0.00048716299656336793,0.001115199019079731,0.0011840438467084582,0.0029167963823729056,0.0020394923686296073,0.0005009579527686916,0.009374698583492904,0.002955813778822086,0.002819357758985454,0.002867346650008239,0.0006877214041382662,0.0010814872038402974,0.01355740680921339,0.0010899480547475087,0.0006586153349679425,0.009916673649340556,0.001114205037276962,0.009494345321639501,0.0011422049328161047,0.0018975410946195914,0.013577437595226768,0.0010905912844871189,0.009916822380797097,0.0008619535517674945,0.0027359099808677246,0.002911815409263927,0.0005030047093497266,0.002117347050340697,0.0017216140420094784,6.629847501627638e-05,3.3881317890172014e-21,5.421010862427522e-20,2.710505431213761e-20,0.0,3.3881317890172014e-21,5.551115123125783e-17,3.3881317890172014e-21,0.0,8.470329472543003e-22,8.131516293641283e-20,0.0,0.0,0.0,0.0,6.776263578034403e-21,0.0,2.117582368135751e-21,0.0,3.3881317890172014e-21,2.541098841762901e-21,3.2094607767057474e-22,3.3881317890172014e-21,2.541098841762901e-21,4.235164736271502e-22,0.0,8.470329472543003e-22,2.710505431213761e-20,0.0,1.6263032587282567e-19,2.168404344971009e-19,4.336808689942018e-19,3.7269449679189215e-20,3.049318610115481e-20,5.421010862427522e-20,4.466775307786349e-22,0.0,0.0,1.6263032587282567e-19,0.0,0.0,1.0842021724855044e-19,2.168404344971009e-19,2.710505431213761e-20,4.0657581468206416e-20,0.0,0.0,5.421010862427522e-20,0.0,2.168404344971009e-19,1.3552527156068805e-20,0.0,8.470329472543003e-22,0.0,2.168404344971009e-19,6.776263578034403e-21,0.0,5.551115123125783e-17,0.0,2.710505431213761e-20,5.421010862427522e-20,0.0,0.0,2.710505431213761e-20,2.168404344971009e-19,1.1102230246251565e-16,6.776263578034403e-21,0.0
4,0.0007440309155847425,0.001070299060098698,0.00040653116959503936,0.0091822345218181,0.0020861277078577517,0.0011405880477203963,0.0015325248711634037,0.0007360511255343689,0.0005166042733190096,0.0003371975918448232,0.004400627664974624,9.277702398207869e-05,2.182401216933779e-05,0.0006860228032317343,0.0008626837199975506,0.0006254827765809678,0.0002110863665519311,0.00010070238721990852,0.003974035558171372,0.010603332534448201,0.007922043994387968,0.0007220406433575569,0.00044323850059031864,0.0006556653365489894,0.0022791256251613904,0.0003794905292851101,0.00398547097460762,0.0007249517637106955,5.2986592935053525e-05,0.0003089852698181324,0.009107999673342158,0.0009610026645322789,0.0003965234529081321,0.0006369456329524043,0.00038366399672790574,0.0010398169728720983,0.00454134501100314,0.0004889490675017544,0.0005344722421068561,0.00015274889905052995,0.00437476837922408,0.003765616522742191,0.0010445929892638067,0.0737661477558662,0.002664548650994753,0.0031999079666359337,0.0032816540744579088,0.00026901853598561065,0.0001804224064386647,2.4929891934573442e-05,0.00021321061217929716,0.0005753445345767713,0.05704635134177889,0.0007127765418934263,0.06882492387943889,0.00012193788879978305,0.002668991530955762,5.6745858282902594e-05,0.00025578509839396633,0.057043583841024835,0.0006747546403172474,0.0016439815250551106,0.004844617540826875,0.001936484719262495,0.00246338903376627,0.0007947564198028804,0.010132766945664177,2.168404344971009e-19,4.336808689942018e-19,8.673617379884035e-19,0.0,0.0,2.7755575615628914e-17,1.0842021724855044e-19,0.0,4.0657581468206416e-20,1.4094628242311558e-18,5.421010862427522e-20,5.421010862427522e-20,0.0,0.0,1.3552527156068805e-20,1.0842021724855044e-19,1.3552527156068805e-20,0.0,2.710505431213761e-20,4.0657581468206416e-20,2.689991352022446e-21,1.3552527156068805e-20,5.421010862427522e-20,6.140988867593677e-20,1.734723475976807e-18,2.710505431213761e-20,1.0842021724855044e-19,4.336808689942018e-19,0.0,0.0,0.0,8.131516293641283e-20,2.710505431213761e-20,2.710505431213761e-20,8.37106779903664e-22,2.168404344971009e-19,0.0,0.0,5.421010862427522e-20,4.336808689942018e-19,4.336808689942018e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.336808689942018e-19,8.673617379884035e-19,0.0,1.6940658945086007e-21,2.168404344971009e-19,0.0,0.0,2.710505431213761e-20,6.938893903907228e-18,1.0842021724855044e-19,0.0,1.0842021724855044e-19,1.0842021724855044e-19,1.734723475976807e-18,0.0,5.421010862427522e-20,0.0,0.0,0.0
5,0.0009463049749490048,0.00032263436390288366,0.0008649255791941066,0.0104040118228877,0.0016693646954173856,0.00020956219897388202,0.007768387809768015,0.0001743185010534201,0.0006459061532456485,0.0007689578316523789,0.001372069348088257,0.0012306725138037668,0.0016722500193707167,0.0002969591115958817,0.0015997227947985321,0.0023306888740937367,0.0011066397984908632,0.001654554472261474,0.004406397862479065,0.010309074961887993,0.009782147717891695,0.00014535510962171677,0.0006694121662896806,0.0002743465251237998,0.008049887166593946,0.0008160165236587325,0.001197287209802086,0.0014895636335732609,0.001656600665894558,0.0007313711830507323,0.034419394295267344,0.0005771791352686542,0.0005783204497747067,0.0007632536720311581,0.0005969779144476114,0.00044890931427525534,0.0005980060518420256,0.00010393071325782093,0.0008105588931514812,0.00020793414621136865,0.00091060230111922,0.0016474692683886834,0.00023705427519233897,6.751553123273552e-05,0.0034052780707455564,0.0022893171699151496,0.0014268658203903627,0.0002732600108983056,4.4575299435473486e-05,0.04648572646841809,0.00024561292112068275,4.251807271612211e-05,0.1497518943099919,0.00018917803307415816,0.001872328853221323,7.948708449722369e-05,0.001228867508747697,0.04687879300364384,0.00014990731139468178,0.14974091628820796,0.00023717257752785433,0.002591759206573351,0.015712510996549973,0.0003507872644146836,0.0029288241681850132,0.0028559252826509058,0.013510093689823983,1.3552527156068805e-20,4.336808689942018e-19,0.0,0.0,0.0,3.469446951953614e-18,6.776263578034403e-21,6.776263578034403e-21,0.0,2.710505431213761e-19,2.168404344971009e-19,5.421010862427522e-20,1.0842021724855044e-19,0.0,1.0842021724855044e-19,5.421010862427522e-20,4.235164736271502e-22,2.710505431213761e-20,0.0,0.0,6.6174449004242214e-21,8.046812998915853e-21,5.421010862427522e-20,3.3881317890172014e-21,8.673617379884035e-19,3.3881317890172014e-21,1.3552527156068805e-20,8.673617379884035e-19,0.0,0.0,1.734723475976807e-18,1.3552527156068805e-20,1.3552527156068805e-20,6.776263578034403e-21,4.754634160954803e-21,0.0,8.673617379884035e-19,2.168404344971009e-19,6.505213034913027e-19,8.673617379884035e-19,1.734723475976807e-18,2.6020852139652106e-18,0.0,1.3552527156068805e-20,0.0,2.168404344971009e-19,8.673617379884035e-19,0.0,4.336808689942018e-19,0.0,5.421010862427522e-20,0.0,2.168404344971009e-19,0.0,0.0,0.0,6.938893903907228e-18,0.0,1.3552527156068805e-20,2.710505431213761e-20,1.3552527156068805e-20,4.336808689942018e-19,4.336808689942018e-19,2.168404344971009e-19,0.0,2.710505431213761e-20,0.0
6,0.00047913684287471204,2.2267169878398683e-05,0.0004691848805065239,0.0004273262141320924,0.0003088748428928565,0.0006341363908824958,0.0018217102606050994,2.5743018302263314e-05,0.0003257927886233821,0.0004370135250344129,0.0016170522792828077,0.0005463710604500383,0.0006662048948800554,2.6362757364247737e-07,0.0002186657313293775,0.0003179332899961787,0.000614815347615703,0.00037452646511931884,0.0019505951665990144,0.0003684709465155957,0.00029817256762373196,3.1536754257246996e-05,0.00033199837441503285,4.345873620935248e-06,0.0019082991291754377,0.00046167851519740165,0.0017448044692756886,0.00027749578790644766,0.0006420299852438178,0.0004343521631562495,0.004318380425544556,0.00018165556989952676,0.0005036442555532415,0.00019223725152556708,0.0005012041097857281,0.0001994059984848529,4.5553963373815064e-05,0.00019057750268217327,0.0002111983520250183,0.0003363254825961864,8.219388329905504e-06,0.0002107569991759261,0.00010993851532781947,0.0009620563943499901,0.00021134400248504025,3.373797233080014e-05,6.352060058062205e-05,4.009032582405951e-05,0.00024119716561602154,0.0024485542762801593,0.0003293917007008457,2.6709728346819245e-06,0.0001428865487708126,0.00010928903274615289,0.0006676044379937574,1.890273548274616e-05,0.0003226798963493968,0.0024005110413892966,3.997114120234902e-05,0.0007839445604433963,0.000805617443324754,0.0003297258980585979,0.0037617744876900375,9.65546194166641e-05,1.0901659845472701e-05,0.00016760126968160802,0.0016154776104320722,2.710505431213761e-20,1.0842021724855044e-19,2.710505431213761e-20,6.352747104407253e-22,0.0,0.0,5.421010862427522e-20,1.3552527156068805e-20,6.776263578034403e-21,1.3616054627112878e-19,5.421010862427522e-20,5.421010862427522e-20,0.0,8.673617379884035e-19,0.0,2.710505431213761e-20,5.421010862427522e-20,2.710505431213761e-20,1.3552527156068805e-20,0.0,9.82556150863457e-21,5.421010862427522e-20,4.0657581468206416e-20,5.421010862427522e-20,0.0,6.776263578034403e-21,6.776263578034403e-21,4.336808689942018e-19,1.0842021724855044e-19,3.3881317890172014e-21,0.0,2.710505431213761e-20,2.710505431213761e-20,0.0,9.561484098077016e-21,0.0,1.0842021724855044e-19,8.470329472543003e-22,0.0,0.0,2.168404344971009e-19,0.0,5.421010862427522e-20,2.710505431213761e-20,0.0,1.3552527156068805e-20,0.0,6.776263578034403e-21,0.0,0.0,6.776263578034403e-21,4.235164736271502e-22,4.235164736271502e-22,3.3881317890172014e-21,0.0,4.235164736271502e-22,4.336808689942018e-19,1.3552527156068805e-20,2.0328790734103208e-20,1.3552527156068805e-20,1.3552527156068805e-20,0.0,0.0,1.3552527156068805e-20,8.673617379884035e-19,6.776263578034403e-21,1.3552527156068805e-20
7,0.0003847127768156422,0.00012704800694952987,0.00037517331119873775,0.0009348886090740666,0.00010523537644904089,0.0006836490772021398,0.0022024065248784255,0.0001226008256958906,0.00014554963530300852,0.0003477346686282493,0.0018394565299021824,0.0005698771141471244,0.0007058240741447215,9.978239261779742e-05,9.14158097579756e-05,0.000754917370607164,0.0006557817080002645,0.0008664225729080455,0.0023789693941691963,0.0008727077309586063,0.0007894446103588063,0.0001276818705170453,0.00013641986006690754,9.566937500726653e-05,0.002251077517421789,0.0003676201191358352,0.002088334846978209,0.0001233953641113865,0.0006875472579986699,0.00034240662928924865,1.152143623037844e-05,0.00014267062143380108,0.00046263389095110743,0.00015044499925786987,0.00045990746656328043,0.0001625321799958473,3.378839018487395e-06,0.00018983747026321017,0.00017582652046071125,0.000246257902838038,2.220764851413502e-06,3.9411426722783925e-05,8.706511626763112e-05,0.0012678064358136714,3.889015111892162e-05,6.476962453689834e-06,9.350047877233802e-06,3.41437656978336e-05,0.00023301636741056094,0.0005120189029834328,0.0002456234697091438,1.1869691443672215e-05,4.31426265043809e-05,8.758644612860448e-05,0.0011078660021275376,1.8679398118071376e-05,3.301973231452214e-05,0.00038716903448872994,4.068436954614959e-05,4.745919481453548e-05,0.0018709302069649801,3.758251693328808e-05,0.003826196171056084,0.0017733325584540095,0.0010825405660105122,0.000690495906204886,0.0015795816303479256,5.421010862427522e-20,0.0,1.0842021724855044e-19,1.0164395367051604e-20,1.3552527156068805e-20,6.505213034913027e-19,0.0,1.3552527156068805e-20,1.6940658945086007e-20,1.3891340334970526e-19,5.421010862427522e-20,1.0842021724855044e-19,1.3552527156068805e-20,0.0,2.117582368135751e-22,2.710505431213761e-20,0.0,2.710505431213761e-20,4.0657581468206416e-20,3.970466940254533e-22,3.663350288450079e-21,8.131516293641283e-20,2.710505431213761e-20,0.0,1.0842021724855044e-19,6.776263578034403e-21,1.0842021724855044e-19,4.336808689942018e-19,2.168404344971009e-19,1.0842021724855044e-19,2.168404344971009e-19,1.6263032587282567e-19,2.168404344971009e-19,2.168404344971009e-19,1.895755792303757e-20,0.0,2.168404344971009e-19,5.421010862427522e-20,0.0,4.336808689942018e-19,4.336808689942018e-19,2.168404344971009e-19,1.0842021724855044e-19,4.87890977618477e-19,0.0,5.421010862427522e-20,0.0,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,3.3881317890172014e-21,5.293955920339377e-22,1.0842021724855044e-19,1.0842021724855044e-19,0.0,6.352747104407253e-22,3.469446951953614e-18,3.3881317890172014e-21,1.0842021724855044e-19,1.0842021724855044e-19,1.0842021724855044e-19,0.0,5.421010862427522e-20,5.421010862427522e-20,3.469446951953614e-18,5.082197683525802e-21,1.3552527156068805e-20
8,0.0004838974098792521,7.957473970180433e-05,0.0004728127533453054,0.0020883800289756118,0.0003003008629075776,0.0008314460908081809,0.0031819156697825354,7.1092143511587e-05,0.000325016379491128,0.00044148464320081977,0.002516025217761271,0.0006694455743743641,0.0008664810512068282,9.843454129179548e-05,0.00019588150694580328,0.0017154803108494062,0.0008022547861791108,0.0019637139008896578,0.0034689330399055966,0.0019810084428940203,0.00187407948571697,5.0102883841044964e-05,0.0003148123163977008,0.00010006401719010441,0.003168839451390769,0.00045046604914004577,0.002998267756803165,0.0002712516744987532,0.0008276066214333981,0.00042604291589002903,3.7553483925660894e-05,0.00019394587152067144,0.0005814074768680828,0.000204170648778659,0.0005777333693165633,0.00019771816737386216,1.4651219946563296e-05,0.0002476421769020955,0.00021448225716875254,0.0003265359420313728,1.6489152214868187e-06,0.00010677552060985349,0.00011481279532997561,0.0011499691539293545,0.00010634387774518399,1.6506623662112392e-05,2.4179817221703703e-05,4.030718191174179e-05,0.00030072398555351594,0.0007348128553614735,0.0003208133751560992,1.353066051343128e-05,2.658178432013661e-05,0.00011666685342743443,0.0010949394510658679,2.001961748239409e-05,0.00012468168568340252,0.0006415315736604513,4.9673648688097484e-05,2.0737361728479345e-05,0.0014774678953987227,0.0001284831223087893,4.5975043705733984e-05,0.0008109379084956323,0.0003736693810245516,0.00034978147152929187,0.0030202782162282718,0.0,2.168404344971009e-19,3.2526065174565133e-19,1.6940658945086007e-20,2.710505431213761e-20,2.168404344971009e-19,0.0,1.3552527156068805e-20,2.0328790734103208e-20,5.861467994999758e-19,0.0,5.421010862427522e-20,2.710505431213761e-20,8.673617379884035e-19,0.0,5.421010862427522e-20,1.0842021724855044e-19,0.0,5.421010862427522e-20,6.352747104407253e-22,2.9626921204658654e-20,1.6263032587282567e-19,1.0842021724855044e-19,5.421010862427522e-20,2.168404344971009e-19,6.776263578034403e-21,1.0842021724855044e-19,6.505213034913027e-19,2.168404344971009e-19,2.710505431213761e-20,4.87890977618477e-19,3.2526065174565133e-19,3.2526065174565133e-19,4.87890977618477e-19,3.721175383146364e-20,0.0,2.168404344971009e-19,5.421010862427522e-20,2.710505431213761e-20,4.336808689942018e-19,6.505213034913027e-19,6.505213034913027e-19,2.710505431213761e-19,1.6263032587282567e-19,2.710505431213761e-20,2.710505431213761e-20,0.0,0.0,2.168404344971009e-19,2.168404344971009e-19,6.776263578034403e-21,0.0,2.710505431213761e-20,2.710505431213761e-20,1.0164395367051604e-20,1.6940658945086007e-21,8.673617379884035e-19,1.6940658945086007e-21,5.421010862427522e-20,0.0,0.0,1.6263032587282567e-19,2.710505431213761e-20,0.0,8.673617379884035e-19,0.0,5.421010862427522e-20
9,0.000473544038412851,0.0003564148495566787,0.00046645109569675087,0.0018867173194485663,0.0005010215190204307,0.00021467171401085976,0.0015851370894432119,0.00033115444503373296,0.00044758047192438514,0.00047994532663404274,0.0014137179887640855,6.240806008094893e-05,0.00018409345604367356,0.00034704042064992,0.00022251668471876129,0.0024150733979546785,0.0001691691231481231,0.0026973832664480683,6.3063992581049744e-06,0.0024560937756980053,0.005321164594755783,0.00026912346934393987,0.0004007736678149933,0.00032064046468171684,0.0011756400996802785,0.0003591832853656906,0.0009540955621084513,0.00035269681329312935,0.00016709132593509734,0.00042463547114094736,0.0006196615547686009,0.00019632567477694205,0.0006004919609703351,0.00020605090882552403,0.0005991200120425047,0.0003394556704506899,5.0772784705379595e-05,0.00026077101739685623,0.00035433749581526073,0.0003333340594114916,3.772969216583785e-06,2.4114800849101234e-05,0.0001287171328962928,0.0018989488074036777,2.579975562398977e-05,9.906930357604297e-06,4.945317733969821e-05,0.00010159599212388388,0.0003365177767839872,0.00023105958665096927,0.00033263243571606655,9.511279980951586e-06,0.0006560234748450454,0.00012173561373579091,0.0012411935813667206,6.705810373015448e-05,1.4805155695737586e-05,0.0004700148266876954,5.829154807062416e-05,0.0006331496661843273,9.193863614378743e-05,1.3889285595846568e-05,8.865648724506678e-05,0.0012718775432633304,0.001180683842140217,0.0004388918130212285,0.003691709876582231,2.0328790734103208e-20,1.1926223897340549e-18,8.673617379884035e-19,4.0657581468206416e-20,1.3552527156068805e-20,2.168404344971009e-19,0.0,3.3881317890172014e-20,2.710505431213761e-20,4.336808689942018e-19,4.0657581468206416e-20,1.0842021724855044e-19,8.131516293641283e-20,2.6020852139652106e-18,6.776263578034403e-21,4.0657581468206416e-20,5.421010862427522e-20,6.776263578034403e-21,1.3552527156068805e-20,0.0,8.888055681882282e-21,1.3552527156068805e-20,0.0,6.098637220230962e-20,3.7947076036992655e-19,2.0328790734103208e-20,0.0,1.1926223897340549e-18,6.505213034913027e-19,1.0842021724855044e-19,8.673617379884035e-19,5.421010862427522e-20,6.437450399132683e-20,6.098637220230962e-20,7.172483091447303e-21,8.131516293641283e-20,4.336808689942018e-19,1.6263032587282567e-19,2.168404344971009e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,6.098637220230962e-20,7.115076756936123e-20,1.0842021724855044e-19,1.0842021724855044e-19,8.673617379884035e-19,1.0842021724855044e-19,1.3010426069826053e-18,4.336808689942018e-19,5.421010862427522e-20,1.6940658945086007e-21,2.168404344971009e-19,1.0842021724855044e-19,8.131516293641283e-20,1.6940658945086007e-21,0.0,0.0,0.0,1.0842021724855044e-19,1.0842021724855044e-19,2.168404344971009e-19,5.421010862427522e-20,1.0842021724855044e-19,2.6020852139652106e-18,0.0,2.0328790734103208e-20
