,Y5Z4,Y4Z5,Y3Z5,Y5Z3,Y2Z4,Y4Z2,Y3Z4,Y4Z3,Y0Z2,Y2Z0,Y1Z2,Y2Z1,Y0Z5,Y5Z0,Y1Z3,Y3Z1,Y1Z4,Y4Z1,Y0Z3,Y3Z0,Y2Z5,Y5Z2,Y1Z5,Y5Z1,Y2Z3,Y3Z2,Y0Z4,Y4Z0,Y1Z0,Y0Z1,standard_x,X2X5,X0X4,X2X3,Y2Y5,X3X4,X1X5,Y0Y4,Y2Y3,X2X4,X1X4,Y3Y4,X4X5,X0X5,X0X3,Y1Y5,X3X5,Y4Y5,X4,Y3Y5,Y1Y4,X1X3,X5,X1X2,Y2Y4,X0X1,Y0Y3,X3,Y0Y1,Y1Y3,Y0Y5,X2,X0X2,Y1Y2,Y0Y2,X0,X1,standard_y,X4Y3,X3Y2,X1Y3,Y4,X5Y2,X3Y5,X2Y3,X0Y4,Y0,X1Y0,Y3,Y2,Y1,X5Y1,X4Y5,X4Y0,X3Y4,X2Y5,X2Y4,X1Y5,X1Y4,X1Y2,X0Y5,X0Y1,X3Y1,X5Y0,X4Y1,X2Y1,X2Y0,X5Z1,X5Z0,X3Z0,X2Z0,X4Z2,X2Z1,X1Z0,X0Z1,X2Z3,X5Z3,X5Z2,X4Z3,X3Z5,X3Z4,X0Z5,X0Z3,X2Z5,X1Z5,X1Z4,X1Z3,X0Z2,Y5,X5Z4,X5Y4,X5Y3,X4Z5,X4Z1,X4Z0,X4Y2,X3Z2,X3Z1,X3Y0,X2Z4,X1Z2,X0Z4,X0Y3,X0Y2
0,0.8657787140135222,0.8657593851572538,0.7870480491155345,0.7870122964983647,0.691775200925755,0.6917125990320379,0.6747013377253059,0.6746556258803713,0.6613740545727849,0.6613275402087044,0.4939884059061399,0.49394818531842266,0.48946384315729796,0.48939605395566993,0.4797269364812726,0.4796769664453733,0.45828662723233915,0.45820784386474234,0.3345202362980232,0.33448910095341844,0.32437683910333504,0.32435472583267716,0.2645009205150658,0.2644613546589236,0.2537519414929139,0.25374616981293996,0.19791481397718647,0.19788298509914448,0.18124405698944476,0.1812420469031779,0.08176787951315279,0.029031982655591555,0.02715393505494286,0.026821341218920543,0.02506190374968867,0.025035550336848046,0.02431167300123007,0.023802277673585857,0.02360673732957315,0.023054021565704567,0.02299862519125811,0.022863130871771047,0.022175003257243815,0.021659354340441486,0.021185015385661678,0.020467464936083608,0.020263529469017084,0.019472909811321947,0.01933038024102664,0.01914494594391148,0.01860702813447035,0.0180813516025104,0.01784241369184829,0.016287754217430443,0.016188338730243546,0.01582341902361591,0.015472296958103959,0.01481465114561846,0.014148128755110576,0.014069046284227553,0.013943678925656233,0.013298618087610202,0.01315929436012527,0.01289022905475329,0.009403595290272296,0.008610545960852253,0.007871270386196946,9.71445146547012e-17,8.326672684688674e-17,8.326672684688674e-17,6.938893903907228e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.163336342344337e-17,3.881443777498106e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.710505431213761e-17,2.0816681711721685e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.734723475976807e-18,1.3010426069826053e-18,1.3010426069826053e-18,1.3010426069826053e-18,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,6.505213034913027e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,3.2526065174565133e-19,3.2526065174565133e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.00013975434002612343,0.00014084116137051992,0.12418038562720651,0.0001264960444692538,0.3712515247053872,0.00011251800667344788,0.09617560368781515,0.00010845782197520202,0.6613944115252155,0.6570819367816931,0.4924018177093664,0.49077763341544256,0.29537857654843147,7.766046197597726e-05,0.47818619588287836,0.4750893985462344,0.19825746557463042,7.404223656562495e-05,0.33453113138594814,0.3312903162050478,0.35172008546953276,5.124681863989428e-05,0.18431949869388975,4.17306352446299e-05,0.25212341210737343,0.25131960599367875,0.2820802125373811,3.006443569983247e-05,0.18066214991725948,0.18124802313292054,0.023782488132094052,0.0005051234881052809,0.0004949267405029052,0.011486241366193656,0.0004080876405407615,0.00047662875618922104,0.00048785843449811086,0.0003650310748238985,0.008201997862779514,0.0004228185255829868,0.00044183251222345405,0.0004566741968925227,0.0022555064851303187,0.00043721919123421713,0.008609535021320922,0.000333852933717905,0.00044864718354141263,0.0029078343171333575,0.0004562338064646542,0.0004339745080189473,0.0002871095252872344,0.005090454349445137,0.00047474366241963403,0.009117636968453116,0.0003207921939433952,0.011223694741522065,0.005801105561457359,0.004262438833287365,0.008455330070829756,0.0033251772179298377,0.0002997577524525045,0.008568404037340067,0.006636767211717682,0.006111498374576425,0.001431198552560211,0.006567927224786371,0.005314695505564536,4.855531666840551e-17,1.3552527156068805e-20,2.7755575615628914e-17,1.3877787807814457e-17,1.3552527156068805e-20,0.0,0.0,2.7755575615628914e-17,1.3552527156068805e-20,1.3877787807814457e-17,1.337803836893442e-17,5.551115123125783e-17,0.0,6.938893903907228e-18,3.3881317890172014e-21,1.3877787807814457e-17,3.3881317890172014e-21,0.0,0.0,6.776263578034403e-21,0.0,0.0,2.7755575615628914e-17,3.3881317890172014e-21,1.6979622460659705e-17,2.7755575615628914e-17,1.6940658945086007e-21,3.3881317890172014e-21,6.938893903907228e-18,0.0,0.0,5.421010862427522e-20,4.336808689942018e-19,8.673617379884035e-19,0.0,8.673617379884035e-19,0.0,8.673617379884035e-19,0.0,2.710505431213761e-20,3.3881317890172014e-21,0.0,0.0,0.0,2.168404344971009e-19,1.0842021724855044e-19,1.0842021724855044e-18,8.131516293641283e-20,8.131516293641283e-20,2.710505431213761e-19,2.168404344971009e-19,3.3881317890172014e-21,1.3552527156068805e-20,2.7755575615628914e-17,6.776263578034403e-21,0.0,2.710505431213761e-20,2.710505431213761e-20,0.0,0.0,4.336808689942018e-19,0.0,8.673617379884035e-19,5.421010862427522e-20,1.0842021724855044e-19,2.7755575615628914e-17,5.551115123125783e-17
2,1.846897026234416e-05,2.2528822401726043e-05,0.14171015871258957,1.9543279465982737e-05,8.511168668767143e-05,1.656143275243963e-05,0.0733829162009518,2.3021143553603617e-05,0.00013195385874586985,0.00013376294892021286,0.31130107441605803,9.82585573568082e-05,5.2913924260510615e-05,4.331319807302057e-06,0.47663263475151507,0.47047488010233557,0.20505352543740707,1.4673313954721483e-05,6.120788483709525e-05,0.0800037778901683,7.637510341208673e-05,4.21600370458723e-06,0.1708239445898092,1.0084116028975995e-05,4.440297908547998e-05,0.07812659815694031,4.639587483718253e-05,1.7556444619388357e-05,0.30911834582872166,3.2434546578005913e-05,0.008732391953322606,0.0005104802004193725,0.0005126716884592463,0.0011632510348511195,0.0006600933408508608,0.0014263460696533684,0.0012605340477550222,0.0006607603312121294,0.001444088642659921,0.00022332371433169106,0.0013216053402870915,0.001264140123079096,0.004842911182923498,0.0002289743913238099,0.0017104194213267308,0.0009715513544113327,0.0011262275807232746,0.005407184739930359,0.0013769571250996518,0.001188767784644712,0.0008195190709962448,0.002677679738156148,0.0012237866357332219,0.0009706897090942356,0.0006535720861141497,0.0019409535793605704,0.0013278747286286738,0.003632508894595491,0.0013032031897037624,0.0004592971879301898,0.0006676913246542146,0.0011178835289906283,0.005964022590454284,0.0007798190971534221,0.00596385839932606,0.0018097844407099165,0.004772958849859442,5.551369233009959e-17,1.6940658945086007e-21,2.710505431213761e-20,6.938893903907228e-18,2.541098841762901e-21,8.470329472543003e-22,1.6940658945086007e-21,0.0,8.470329472543003e-22,0.0,2.208572235516584e-21,5.551115123125783e-17,0.0,0.0,4.235164736271502e-22,4.163336342344337e-17,8.470329472543003e-22,3.3881317890172014e-21,8.470329472543003e-22,1.6940658945086007e-21,4.235164736271502e-22,8.470329472543003e-22,6.776263578034403e-21,4.235164736271502e-22,3.0324441256193995e-21,1.3877787807814457e-17,4.235164736271502e-22,8.470329472543003e-22,8.470329472543003e-22,5.551115123125783e-17,1.0842021724855044e-19,1.0842021724855044e-19,2.168404344971009e-19,0.0,0.0,0.0,2.168404344971009e-19,1.0842021724855044e-19,5.421010862427522e-20,2.710505431213761e-20,1.0842021724855044e-19,2.710505431213761e-20,0.0,1.0842021724855044e-19,1.0842021724855044e-19,5.421010862427522e-20,2.710505431213761e-20,2.168404344971009e-19,1.0842021724855044e-19,2.168404344971009e-19,0.0,0.0,2.710505431213761e-20,2.7755575615628914e-17,0.0,0.0,1.0842021724855044e-19,5.421010862427522e-20,1.6940658945086007e-21,4.336808689942018e-19,2.168404344971009e-19,1.6940658945086007e-21,0.0,2.168404344971009e-19,0.0,6.776263578034403e-21,0.0
3,6.946869981922824e-05,6.0775625344694715e-05,0.000489754909854179,7.111661911844306e-05,3.070596155655706e-05,4.917564702674676e-05,0.00016634465789862768,5.5002535350185e-05,4.5608703253100015e-05,4.1859411872964825e-05,0.0009689033079016598,5.0059491881959585e-06,2.4939636614914972e-05,3.6783644175203342e-06,0.0014833172990055747,0.0014632099808534102,0.0006583652306801785,5.4279949440131664e-05,2.3794603670692484e-05,0.0002557908164041751,2.4141836030923796e-05,5.583549493004752e-07,0.0004909110728374349,7.111458792243144e-05,4.48114550843846e-06,0.00023830579766640213,1.7835751327789786e-05,4.709032754243678e-05,0.0009477577029818393,2.4295728728914753e-05,0.005000261919180573,0.0014068883228520682,0.0014223994160888914,0.0004338960633768974,0.0018199234625895246,0.0007886947231330147,0.0008219469087296307,0.001831146752035531,0.0005941292609873941,0.0006160368160433309,0.0006208758257534707,0.0008495565868220999,0.00755701538175344,0.0006339287050317233,0.00023255481682027718,0.0008777194495602789,0.0005999414726866785,0.0077725614282136615,0.0026435872462670673,0.0008574269610300469,0.0008683144689111155,0.004012618665046789,0.0027016071381666716,0.00023652482840807516,0.0018049003774700846,0.0004514146969886517,0.0006024283415641096,0.0012310678952159918,0.000620194576813172,0.004034534824820054,0.0018477473606049674,0.001223235278977176,0.008338727811319682,0.0006095771132839545,0.008338765558024534,0.0013446430968851704,0.0016817429458995212,1.0164395367051604e-20,3.3881317890172014e-21,5.082197683525802e-21,4.163336342344337e-17,0.0,1.6940658945086007e-21,0.0,3.3881317890172014e-21,0.0,0.0,1.339321733996992e-22,0.0,3.3881317890172014e-21,0.0,4.235164736271502e-22,2.7755575615628914e-17,0.0,6.776263578034403e-21,3.3881317890172014e-21,3.3881317890172014e-21,1.2705494208814505e-21,8.470329472543003e-22,0.0,0.0,1.8370518182066342e-22,0.0,0.0,2.541098841762901e-21,0.0,0.0,0.0,0.0,8.131516293641283e-20,5.421010862427522e-20,3.2526065174565133e-19,0.0,1.0842021724855044e-19,1.0842021724855044e-19,0.0,0.0,0.0,2.168404344971009e-19,5.421010862427522e-20,1.3552527156068805e-20,5.421010862427522e-20,1.0842021724855044e-19,1.3552527156068805e-19,1.3552527156068805e-20,5.421010862427522e-20,5.421010862427522e-20,5.421010862427522e-20,6.776263578034403e-21,0.0,0.0,3.3881317890172014e-21,2.168404344971009e-19,0.0,0.0,0.0,2.710505431213761e-20,1.0842021724855044e-19,0.0,5.421010862427522e-20,0.0,0.0,1.6940658945086007e-21,2.7755575615628914e-17
4,0.007885026146042397,0.007960898498846193,0.0029333471361656207,0.007973022310660594,0.00295640869700567,0.008072644939565927,0.006172693342675638,0.006310418503914276,0.00561790109522474,0.0029763491702584077,0.009505079838752713,0.0018230981828792885,0.0036255235778806056,0.003956006619107012,0.04424082212986376,0.02421762750058277,0.01544087526859067,0.0063409759341703795,0.005310771074989628,0.0019788751842800077,0.0023770131583802927,0.003897325393534959,0.00861344736221546,0.007533143631717957,0.001972915562688133,0.001462994974946093,0.0034082178541843576,0.007966575480189187,0.008726250398739418,0.005175251022072794,0.0016134924158301266,0.0041249352592031534,0.004882792877375778,0.0014963866541287214,0.0021789063381103635,0.00028446446269685946,0.00014536266066404307,0.004704054152103983,6.112841422358813e-05,0.0033946263212087605,0.0002395655454301258,0.0011549672363501066,0.08323236764072775,0.003607693620128849,0.001304351189262647,0.0001984553708266399,0.002052561449997022,0.0722706347956292,0.005053489762255156,0.0012665780620825843,0.0005795583232782759,0.005293322629537831,0.006179140581497546,0.001906647173907481,0.00231639045176005,0.0016715897532323695,0.00011049620416778026,0.024719448469230555,8.47966541965699e-05,0.006197429925518465,0.0004027946352699095,0.010348758276383688,6.010873714225279e-05,0.0005545897244361479,3.109422133806326e-05,0.006524888793332154,0.005000321360068116,2.6020852139652106e-18,2.168404344971009e-19,0.0,0.0,8.673617379884035e-19,2.168404344971009e-19,0.0,0.0,0.0,0.0,2.141405169777278e-20,3.469446951953614e-18,0.0,8.673617379884035e-19,1.0842021724855044e-19,1.3877787807814457e-17,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,0.0,2.168404344971009e-19,5.421010862427522e-20,2.168404344971009e-19,0.0,2.3822801641527197e-22,1.0408340855860843e-17,1.0842021724855044e-19,0.0,5.421010862427522e-20,0.0,0.0,0.0,3.469446951953614e-18,1.734723475976807e-18,0.0,1.734723475976807e-18,4.336808689942018e-19,0.0,0.0,0.0,2.168404344971009e-19,4.336808689942018e-19,0.0,8.673617379884035e-19,2.168404344971009e-19,4.336808689942018e-19,2.168404344971009e-19,0.0,3.469446951953614e-18,4.336808689942018e-19,5.421010862427522e-20,8.673617379884035e-19,0.0,2.7755575615628914e-17,0.0,0.0,4.336808689942018e-19,0.0,5.421010862427522e-20,0.0,3.469446951953614e-18,0.0,0.0,4.336808689942018e-19,0.0,0.0,1.3877787807814457e-17
5,0.010582933194473048,0.009268651659902604,4.748334654935039e-05,0.007940173581515986,0.0022345979349906553,0.009254973530012707,0.0006639596500422477,0.004926526966311207,0.00023976151431113926,0.0022173204093487754,0.0014066287917344118,0.002769411605552518,0.0002526701007186777,0.008358944443784714,0.0015982308462091132,0.0006601778781420656,0.0014654451158795066,0.004732031950558194,4.5999996458395816e-05,0.0006671202467234342,0.0020838621178722143,0.008236420544757737,0.0009831825006654704,0.007614691042205623,0.0026342527051135744,0.0006606911794543446,0.00020983287285135746,0.009297550694762664,0.0014538658621710966,1.9368572002033956e-05,0.010361974960455544,0.0034497102224828923,0.0034183321690170985,0.00023485503729604224,0.0024722847287415445,0.0015111510403504353,0.00314970156567196,0.003308769757902779,7.040252326829693e-05,0.003621548787795873,0.0005688596935476318,6.651202611258238e-05,3.175389384360225e-05,0.004704874879688493,0.00036982281524186144,0.0017529536101338684,0.0032649415881646614,0.0032094846581143897,0.0024602197356929766,0.0021461817090455294,0.00036671037846568643,0.06498310999569175,0.0013566973758247158,0.0002518255102363285,0.004017784778566678,0.00041694450546742,0.00022588864103027616,0.0020878031405070336,3.2534738409475475e-05,0.0655275738440269,0.003242291233987592,0.006368885398102087,0.019772591773616642,0.00022848307988702123,0.01963246378726656,0.0026256989274750734,0.0007140682378038049,1.6178329292557136e-18,2.710505431213761e-20,5.421010862427522e-20,0.0,8.673617379884035e-19,0.0,1.0842021724855044e-19,5.421010862427522e-20,2.168404344971009e-19,8.470329472543003e-21,5.776202217457792e-21,0.0,2.168404344971009e-19,1.0842021724855044e-19,0.0,0.0,2.168404344971009e-19,0.0,0.0,2.168404344971009e-19,0.0,5.929230630780102e-21,2.710505431213761e-20,1.0842021724855044e-19,1.0000613605766105e-21,3.469446951953614e-18,2.168404344971009e-19,2.710505431213761e-20,3.3881317890172014e-21,5.204170427930421e-18,2.168404344971009e-19,2.168404344971009e-19,4.336808689942018e-19,2.168404344971009e-19,0.0,0.0,8.131516293641283e-20,0.0,0.0,0.0,0.0,6.505213034913027e-19,0.0,0.0,1.0842021724855044e-19,2.168404344971009e-19,4.336808689942018e-19,8.131516293641283e-20,5.421010862427522e-20,2.710505431213761e-20,5.421010862427522e-20,8.673617379884035e-19,2.168404344971009e-19,6.938893903907228e-18,1.0842021724855044e-19,8.673617379884035e-19,8.673617379884035e-19,0.0,6.505213034913027e-19,0.0,4.336808689942018e-19,2.710505431213761e-20,0.0,5.421010862427522e-20,2.168404344971009e-19,5.421010862427522e-20,0.0
6,0.0006459234408954502,0.00010150226783355043,0.0005987895198661823,0.00030534698426090093,0.0016029820479268799,8.61971080947567e-05,0.0022388036517853637,4.191834182707858e-05,0.0017931078409694097,0.0016544795452600376,0.004126200776142962,0.0009145183139487956,0.0017187026925872327,0.0007005105952012916,0.0051088516019729135,0.004328674218077284,0.002843942467257583,5.6089083416139784e-05,0.001215192481080847,0.0021778548393216013,0.0014806305349932018,0.0006844743070924303,0.003544847756843575,0.00029533257876732593,0.0009203823216940956,0.0020019539334182454,0.0016201952658746483,0.00011565778310073741,0.003982852765841381,0.0011878083696348055,0.005818142525310473,0.001273040864259316,0.001517143968294752,3.957119842575051e-05,0.0013497060800037595,0.0005718025194962949,0.0004667870105374223,0.001524516851084269,4.0502067960970306e-05,0.0009399960431676771,0.0014064008563912903,0.00015705686136068025,0.0011712003748228057,0.0005279376205456374,1.2771681193118867e-06,0.00037277243731431985,0.0016781347863505172,0.009886072264031268,0.0023583430516778735,0.001671976911474025,0.0013535160530010232,0.00046571108733896424,0.001231535621241475,1.9879541278246302e-05,0.0009358463231285709,1.7376391206094196e-05,3.540651638606031e-06,0.0035223430164342206,1.4995968756865407e-05,3.234198250913284e-05,0.0004917587965696854,0.00027188138301655637,0.00526929211670254,1.0414908350618512e-06,0.005405878631373696,1.2868003581133606e-05,0.0010093297774454051,6.437450399132683e-19,5.421010862427522e-20,0.0,8.673617379884035e-19,6.776263578034403e-21,0.0,1.0842021724855044e-19,3.3881317890172014e-21,1.0842021724855044e-19,2.168404344971009e-19,2.2411424721358594e-22,8.673617379884035e-19,5.421010862427522e-20,0.0,2.710505431213761e-20,0.0,0.0,0.0,0.0,5.421010862427522e-20,1.6940658945086007e-21,5.421010862427522e-20,0.0,0.0,9.352310800677669e-23,8.673617379884035e-19,2.168404344971009e-19,5.421010862427522e-20,1.6940658945086007e-21,3.469446951953614e-18,2.168404344971009e-19,0.0,4.336808689942018e-19,1.3552527156068805e-20,0.0,2.710505431213761e-20,1.0842021724855044e-19,0.0,0.0,1.0842021724855044e-19,2.168404344971009e-19,0.0,0.0,4.336808689942018e-19,0.0,0.0,1.3552527156068805e-20,1.3552527156068805e-19,2.168404344971009e-19,1.0842021724855044e-19,0.0,5.421010862427522e-20,2.168404344971009e-19,1.734723475976807e-18,1.0842021724855044e-19,1.0842021724855044e-19,0.0,5.421010862427522e-20,1.0842021724855044e-19,2.168404344971009e-19,4.336808689942018e-19,2.117582368135751e-22,1.3552527156068805e-20,1.0842021724855044e-19,1.3552527156068805e-20,0.0,6.938893903907228e-18
7,0.0007455990811240696,0.004549354937936432,0.0020681716146981883,0.001322207469130532,0.00325084348842812,0.004615308151468542,0.004298929085565157,0.0009340224778246216,0.0009880870567300676,0.0034271236964684105,0.0027025435530660634,0.0012467478942412686,0.0008951992928463201,0.0007830036658451738,0.004783993868298478,0.006475960387281574,0.0016957263201169393,0.0008094401293430415,0.0011532002410934888,0.0042144137605943325,0.0034732471186772838,0.0008231237905978027,0.002474116699456772,0.001504202067871073,0.0012784000509760628,0.003957594977610307,0.0009397678189153999,0.004726791498360025,0.0025047813968193974,0.0011462702204589879,0.006765218882338971,0.003517505800437776,0.003994104747140794,0.0009681519132457816,0.0033850722870924165,0.0001752613586831379,0.000773043766130896,0.004007110603001554,0.0011295268141715523,0.0027983773028151956,0.0008823903785256215,0.00030920636152505937,0.002544138954609345,0.0022591731589456958,1.6888126603593553e-05,0.0006124732199669098,0.0028089698353033384,1.5947068656109323e-05,0.000706410007139255,0.0027132103413729956,0.0009030898915180939,0.005622610672130865,1.2611312351354029e-06,7.334837422476708e-05,0.0027962230333794915,0.0010849657385430768,0.0006278692860782241,0.0011117595662497727,0.0012407095850934502,0.005753954359828486,0.0023115591710715483,0.00637221145734107,0.014194182446229657,0.0005346298037416839,0.014376759889753316,0.0026399409562253787,0.0034395590715689327,1.1926223897340549e-18,1.0842021724855044e-19,2.710505431213761e-20,1.734723475976807e-18,6.505213034913027e-19,2.168404344971009e-19,0.0,0.0,2.168404344971009e-19,0.0,1.1111310373271682e-20,0.0,3.2526065174565133e-19,1.0842021724855044e-19,1.0842021724855044e-19,0.0,2.168404344971009e-19,0.0,2.168404344971009e-19,0.0,1.3552527156068805e-20,1.0842021724855044e-19,1.3552527156068805e-20,0.0,1.5993743938865928e-20,0.0,1.0842021724855044e-19,5.421010862427522e-20,7.199780051661553e-21,6.938893903907228e-18,4.336808689942018e-19,0.0,2.168404344971009e-19,0.0,8.673617379884035e-19,0.0,1.0842021724855044e-19,0.0,4.336808689942018e-19,2.168404344971009e-19,4.336808689942018e-19,1.0842021724855044e-19,4.336808689942018e-19,2.168404344971009e-19,0.0,2.168404344971009e-19,4.336808689942018e-19,2.168404344971009e-19,1.0842021724855044e-19,2.168404344971009e-19,6.505213034913027e-19,1.0842021724855044e-19,0.0,8.673617379884035e-19,0.0,4.336808689942018e-19,3.2526065174565133e-19,4.336808689942018e-19,0.0,0.0,1.0842021724855044e-19,1.3552527156068805e-20,4.336808689942018e-19,2.168404344971009e-19,0.0,0.0,3.469446951953614e-18
8,0.0011253674784406124,0.003805272096840228,0.0009991885955513821,0.00309319262563323,0.005675306895713137,0.0037964612369609605,0.0008349987320513543,0.0055155014309539365,0.004519101951605205,0.005574808696310805,0.00046120669951281993,0.004808057986018823,0.004448897875514526,0.001130775264091259,2.7296605105174376e-05,0.0006965847603342446,0.00042252313735251327,0.005503323834639304,0.0013286045914406876,0.0007703492430016148,0.005313598833608628,0.0011222431262429332,0.00041232527300919214,0.0030666981212803517,0.0046806615445895506,0.0007445840747592622,0.004194297584879879,0.0037218126981762327,0.00047274357447821996,0.0012591296798067802,0.0013350338524490742,0.0013288915340407335,0.0031760388954963003,0.000991709933245751,0.001300488475476358,9.589560444887995e-05,0.0003279573642662961,0.003204506126762127,0.0008523858121070512,0.0008218956322420297,0.0012266152493878631,0.000581618450981051,0.002959589658425131,0.00033312827571796617,0.00023978148421368456,0.00026944267053422596,5.939392942268534e-05,0.0020948865546958134,0.0046665713127127815,8.952932314058976e-05,0.0013232871505390233,0.010772186788777118,0.0008312812699534321,0.0005485937214524017,0.0007736759840868759,0.00023713627975580705,0.00014798779946235299,6.821094591639117e-05,8.93182791095172e-05,0.010629803792620008,0.0004986903089421689,0.0018420401799684942,0.0018998812292010886,1.729621542457595e-06,1.6447310218606774e-05,0.005190715387662371,0.0007802080714672105,4.607859233063394e-19,0.0,1.0842021724855044e-19,3.469446951953614e-18,0.0,0.0,5.421010862427522e-20,0.0,1.0842021724855044e-19,1.0842021724855044e-19,1.3852586923272416e-20,1.0842021724855044e-19,4.336808689942018e-19,2.710505431213761e-20,4.0657581468206416e-20,1.3010426069826053e-18,1.0842021724855044e-19,2.710505431213761e-20,4.336808689942018e-19,5.421010862427522e-20,1.0842021724855044e-19,0.0,5.421010862427522e-20,0.0,3.01931263339512e-20,1.734723475976807e-18,0.0,0.0,1.6263032587282567e-19,4.336808689942018e-19,1.0842021724855044e-19,1.0842021724855044e-19,0.0,2.168404344971009e-19,2.168404344971009e-19,0.0,5.421010862427522e-20,4.336808689942018e-19,0.0,1.0842021724855044e-19,2.710505431213761e-20,0.0,2.710505431213761e-20,2.710505431213761e-20,8.673617379884035e-19,0.0,1.0842021724855044e-19,2.710505431213761e-20,2.710505431213761e-20,8.131516293641283e-20,0.0,2.168404344971009e-19,0.0,8.673617379884035e-19,0.0,4.336808689942018e-19,0.0,0.0,5.421010862427522e-20,0.0,0.0,0.0,2.710505431213761e-19,2.710505431213761e-20,4.336808689942018e-19,1.0842021724855044e-19,1.0842021724855044e-19
9,0.001379308610107531,0.005118364617546495,0.0003599662849269657,0.0017688059957779543,0.0032879640629042955,0.005123318446707711,0.0004177438705298034,0.004229273433678011,0.0006462471814098563,0.0032385021685053363,0.0006003731162236919,0.0015694620188458977,0.0006109839280573334,0.0015553094245037815,0.00044503204355155927,0.00011646104157149163,0.0006444817496909052,0.0041735247084119815,0.0019564161664388014,0.0004231951864998201,0.0038205800663394327,0.001430747110146871,0.0005940407797415984,0.0018159997348551182,0.0016222814682595485,0.00040308906419306225,0.000885483370095722,0.005093296561302663,0.0006226809395617164,0.0018740673962102637,0.009290451882627098,0.004407301093769881,0.002297110043409556,0.00048752717410787875,0.004400507200876015,0.0006853329516840962,0.0006825664696132577,0.0023185658616262277,0.0008266609813474999,0.0009562754067850066,0.001310245268410074,0.00010092540920442108,0.001847968747000437,0.00014313378575977906,7.772256083923637e-05,0.00013919633471647216,0.0008808702291163603,0.006627471999427175,0.0001285566169172698,0.0005226986976572397,0.0010973759153537935,9.415563446638683e-05,0.0017669145782939332,0.00019631168975557347,0.0009091310960606539,0.0010410497442186915,0.0008674639052211784,8.272729246997965e-05,0.0014011347237264187,0.0004284118615988027,0.00014476763773588409,0.0015851433579591638,0.0029180361764804324,0.0004406332713444252,0.003992577333555177,0.0056939459813518615,0.00029027728946942903,2.168404344971009e-19,0.0,5.421010862427522e-20,3.469446951953614e-18,4.336808689942018e-19,1.0842021724855044e-19,0.0,1.0842021724855044e-19,1.0842021724855044e-19,2.168404344971009e-19,7.35074051345248e-21,0.0,0.0,0.0,2.710505431213761e-20,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,6.776263578034403e-21,0.0,0.0,1.721321495692223e-20,0.0,1.0842021724855044e-19,1.6940658945086007e-21,4.0657581468206416e-20,1.0842021724855044e-19,0.0,0.0,6.776263578034403e-21,0.0,0.0,0.0,0.0,4.336808689942018e-19,1.0842021724855044e-19,1.0842021724855044e-19,1.0842021724855044e-19,0.0,1.3552527156068805e-20,0.0,2.168404344971009e-19,0.0,1.0842021724855044e-19,1.3552527156068805e-20,1.3552527156068805e-20,4.0657581468206416e-20,2.168404344971009e-19,0.0,1.0842021724855044e-19,8.673617379884035e-19,2.710505431213761e-20,2.168404344971009e-19,0.0,0.0,1.0842021724855044e-19,0.0,6.776263578034403e-21,2.710505431213761e-20,2.168404344971009e-19,1.3552527156068805e-20,2.168404344971009e-19,1.0842021724855044e-19,0.0
