,Y3Z2,Y2Z3,Y0Z2,Y2Z0,Y0Z5,Y5Z0,Y1Z2,Y2Z1,Y4Z0,Y0Z4,Y1Z5,Y5Z1,Y4Z5,Y5Z4,Y4Z2,Y2Z4,Y5Z2,Y2Z5,Y3Z5,Y5Z3,Y3Z4,Y4Z3,Y1Z4,Y4Z1,Y1Z3,Y3Z1,Y3Z0,Y0Z3,standard_x,Y1Z0,Y0Z1,X2X5,Y2Y5,X2X4,X0X2,X0X3,X0X1,Y2Y4,X1X2,Y0Y1,X3X5,Y0Y3,X2,X0X5,X4X5,X0X4,X3X4,X1X4,Y4Y5,Y0Y4,X2X3,X1X3,X1X5,Y1Y4,Y0Y5,Y1Y3,Y0Y2,Y3Y4,Y3Y5,X5,X0,Y1Y2,X4,Y1Y5,Y2Y3,X3,X1,X3Y2,X2Y4,X1Y2,X1Y4,standard_y,Y3,Y0,Y2,X5Y4,X4Y5,X4Y2,X2Y5,X1Y5,X0Y5,X0Y3,Y1,X4Y0,Y4,X3Y4,X3Y0,X2Y3,X2Y0,X1Y0,X0Y4,X0Y1,X3Y1,X5Y1,X5Y0,X2Y1,X1Y3,X4Y1,X2Z1,X2Z0,X4Z0,X3Z1,X2Z5,X2Z4,X1Z2,X0Z5,X5Z3,X5Z2,X4Z2,X3Z2,X2Z3,X1Z0,X0Z2,X4Z3,X3Z5,X0Z3,X1Z4,Y5,X5Z4,X5Z1,X5Z0,X5Y3,X5Y2,X4Z5,X4Z1,X4Y3,X3Z4,X3Z0,X3Y5,X1Z5,X1Z3,X0Z4,X0Z1,X0Y2
6,0.002959392776058079,0.00430701124401562,0.002729670266785564,0.0042614809082726635,0.002717439819834507,8.91388396587e-05,0.0019467686615576504,0.004244187681365804,0.0014476597642716542,0.002649260656581531,0.0019747519044156815,8.694381671642982e-05,0.00549954624712118,5.61144512230162e-05,0.026103740048789487,0.0037887929865288612,7.328544347955711e-05,0.003847636566194858,0.0028767086449486353,7.69027416588959e-05,0.0029555641060295956,5.1807456536907576e-05,0.0017511620230606533,0.005369962562272001,0.0017344626512941965,0.002882531644388517,0.002971957187421659,0.002677291416713687,0.015137112769412318,0.001967308114452203,0.002703440677134968,4.333195373102295e-07,5.989486045249131e-07,0.0003895678383860579,0.0006319488679726259,0.0002783308787272221,2.4403914837755463e-05,0.0005200911367445229,0.00040523032703988944,2.199905099618243e-05,9.862698508632594e-07,0.00029299050772892306,0.00571314984844889,0.000991132657012281,5.104284825139548e-05,0.00045578107782779867,0.0006004958388621526,0.0006082347241140361,5.316182215206062e-05,0.0006151662501978951,0.022848956646924684,3.507710691220139e-05,0.0012102375281945318,0.0006556087629519052,0.0009912498078173322,5.524970973898683e-05,0.000624646281500745,0.0005226153957484192,2.102864489919141e-08,4.199393185288245e-05,0.0013509817615864179,0.0003953006597206778,0.006825071247314041,0.0011889875412082803,0.019737761286951847,0.0017720789961996118,0.0021358005071833103,8.673617379884035e-19,3.3881317890172014e-21,1.0842021724855044e-19,8.131516293641283e-20,1.3010426069826053e-18,2.168404344971009e-19,4.336808689942018e-19,8.673617379884035e-19,1.6940658945086007e-21,1.6940658945086007e-21,6.776263578034403e-21,0.0,3.3881317890172014e-21,0.0,0.0,2.168404344971009e-19,0.0,0.0,5.421010862427522e-20,0.0,0.0,0.0,4.034159847421116e-21,0.0,6.245213624775359e-22,2.710505431213761e-20,1.6940658945086007e-21,0.0,5.421010862427522e-20,5.421010862427522e-20,5.421010862427522e-20,4.336808689942018e-19,4.336808689942018e-19,8.673617379884035e-19,1.0842021724855044e-19,4.336808689942018e-19,4.336808689942018e-19,1.0842021724855044e-19,0.0,3.3881317890172014e-21,0.0,0.0,3.2526065174565133e-19,4.336808689942018e-19,3.2526065174565133e-19,2.168404344971009e-19,6.505213034913027e-19,1.0842021724855044e-19,1.0842021724855044e-19,0.0,0.0,6.776263578034403e-21,0.0,0.0,3.970466940254533e-23,0.0,0.0,0.0,1.3552527156068805e-20,1.0842021724855044e-19,1.0842021724855044e-19,0.0,1.0842021724855044e-19,1.0842021724855044e-19,1.0842021724855044e-19,0.0,1.0842021724855044e-19
7,0.0014128823142522994,0.007736436135928149,0.0005945749865144073,0.007630180829156941,0.000582015050496377,3.394057224321889e-05,0.0003867941910939153,0.00759543588420649,0.002717553777529906,0.0005472923705934362,0.00042906961398967846,3.362439949825178e-05,0.011506734187681722,2.023792434694964e-05,2.785412280190689e-05,0.006662535500291618,2.8397306282300438e-05,0.006854221582662506,0.0013261500163919567,2.9843781103677363e-05,0.001368549210604661,0.003225247614944402,0.0002872945532204226,0.0018302479350735953,0.0002263315746904176,0.001313702889955091,0.0013873079580534345,0.0005939552721367862,0.013030324319456292,0.0004150038190295178,0.000567771527344032,4.797970051399542e-06,4.9461826659131755e-06,0.0007768921829106878,0.00029531848384253535,8.286916281760592e-05,1.483161626183869e-05,0.0007851183698671748,0.0010032590463037424,1.4382035831359691e-05,2.683680213139294e-06,9.934596112213738e-05,0.001281220774470726,0.0004150218714045362,5.102676094325263e-06,8.726040444308279e-05,0.0009914366641046476,0.0004942155313966679,5.102616718205769e-06,7.373170985878693e-05,0.0230414720049881,0.0012783793475749277,5.5463801784578164e-05,0.0010664718586791467,0.0004150275210857473,0.0012563052436063865,0.00028199557703151214,0.000518336534999834,1.8670155478169906e-06,3.8427829176144416e-06,0.0005863514533131448,0.0009529366319516815,0.00478363595890535,5.8567616295198526e-05,0.026821506352707913,0.003790650379673882,0.003765011442637095,1.0842021724855044e-19,0.0,5.421010862427522e-20,0.0,1.1384122811097797e-18,0.0,0.0,8.673617379884035e-19,1.6940658945086007e-21,1.6940658945086007e-21,0.0,4.235164736271502e-22,1.3552527156068805e-20,0.0,2.710505431213761e-20,5.421010862427522e-20,0.0,2.168404344971009e-19,0.0,5.421010862427522e-20,4.336808689942018e-19,1.0842021724855044e-19,6.948317145445432e-23,0.0,6.948317145445432e-23,2.0328790734103208e-20,6.776263578034403e-20,0.0,1.6263032587282567e-19,1.3552527156068805e-20,0.0,0.0,0.0,0.0,2.168404344971009e-19,2.168404344971009e-19,0.0,1.0842021724855044e-19,5.421010862427522e-20,8.470329472543003e-22,0.0,1.0842021724855044e-19,6.505213034913027e-19,0.0,1.0842021724855044e-19,5.421010862427522e-20,8.673617379884035e-19,2.168404344971009e-19,0.0,1.0842021724855044e-19,0.0,8.470329472543003e-22,4.235164736271502e-22,4.235164736271502e-22,2.6469779601696886e-23,4.235164736271502e-22,2.168404344971009e-19,0.0,6.776263578034403e-21,2.168404344971009e-19,2.168404344971009e-19,4.301339185275744e-23,0.0,3.2526065174565133e-19,5.421010862427522e-20,5.421010862427522e-20,0.0
8,0.0005033776739028655,0.0017592867287988167,0.0007093371319926956,0.0017477053257416264,0.0007066625917392193,4.93299525322527e-05,0.0018732716622528736,0.0017280395357786704,0.010325572402670277,0.0007606252034649373,0.001872919467467237,4.846393333739629e-05,0.005135585886251464,4.812980542063723e-05,0.003420685390599293,0.0016925513996372719,4.6636382400208604e-05,0.00170399064454882,0.0005088216844240337,4.687127641487964e-05,0.0005032127231355905,0.01417586376234679,0.00196722243136131,0.006517496138782288,0.001770153476000038,0.0005031108369818139,0.0005170982988236725,0.000686958725215212,0.0013566569952444844,0.0019011983406531812,0.0007005476801425713,1.2852517359768104e-06,1.0502784583150208e-06,0.0009129637243272548,0.00039503797612613895,0.00013265065635306738,8.262809897206295e-06,0.0011301766682548955,0.000621886503854936,8.729414243714999e-06,5.054194124534017e-07,0.00013323918535148807,0.0014104937336335342,0.0009053288477078672,4.7698021205017414e-05,2.742915227759941e-05,0.00015962805982502252,0.0006937393044601115,4.497742709979497e-05,7.12044040755144e-05,0.0008736077253162814,8.922344252156758e-05,0.0004701872388626124,0.0009627217089702535,0.0009052822483356404,8.879589859125386e-05,0.0003950013625638813,0.00012510732335936067,3.8410910079415706e-07,2.343122272210242e-05,0.0007705706264062007,0.0006064499964574665,0.0015214682142409134,0.0004754116004479734,0.00020422321719271456,0.0012082254490705195,0.0038275328977325105,0.0,2.710505431213761e-20,1.3552527156068805e-20,2.710505431213761e-20,8.097634975751111e-19,5.421010862427522e-20,0.0,1.0842021724855044e-19,0.0,0.0,4.0657581468206416e-20,0.0,2.964615315390051e-21,0.0,4.235164736271502e-22,1.0842021724855044e-19,5.421010862427522e-20,8.673617379884035e-19,0.0,2.117582368135751e-22,4.336808689942018e-19,1.3552527156068805e-20,3.374896899216353e-22,2.710505431213761e-20,3.341809674714232e-22,1.3552527156068805e-20,4.658681209898652e-21,1.0842021724855044e-19,6.776263578034403e-21,0.0,1.3552527156068805e-20,1.0842021724855044e-19,1.0842021724855044e-19,0.0,0.0,1.0842021724855044e-19,1.0842021724855044e-19,0.0,1.0842021724855044e-19,1.6940658945086007e-21,8.470329472543003e-22,8.673617379884035e-19,2.168404344971009e-19,2.168404344971009e-19,1.0842021724855044e-19,1.0842021724855044e-19,3.469446951953614e-18,0.0,5.421010862427522e-20,2.168404344971009e-19,3.3881317890172014e-21,2.117582368135751e-22,1.6940658945086007e-21,1.6940658945086007e-21,0.0,1.0587911840678754e-22,1.0842021724855044e-18,0.0,0.0,0.0,0.0,5.293955920339377e-23,3.2526065174565133e-19,3.2526065174565133e-19,0.0,0.0,2.710505431213761e-20
9,0.0026644879863316736,0.004932177354815691,0.0011226548050513748,0.004976749681540365,0.001104393389718317,3.4058418085579616e-05,0.0016009032194403906,0.0049589436719896,0.0008953173969274062,0.0010048302879884247,0.0016159495486427118,3.329802830695565e-05,0.016767109999913106,1.678940560230387e-05,0.0019965406501706636,0.004183631761280853,2.718592098974974e-05,0.004152584604528416,0.002462833032623922,2.8784452886605585e-05,0.0025621574041329452,3.187382375214936e-05,0.0014079921289582987,0.004150044172807938,0.0013529020229815828,0.0024540696026011713,0.0025761720009135187,0.0010882246392226282,0.014091903957201632,0.001602285342803469,0.001091822076564861,2.062554156986349e-06,1.6839735730595422e-06,0.002220272146065869,0.0005778815668658001,0.0004353937960850492,3.0437011747949934e-06,0.0026037318392331766,0.00011843603686523972,2.365693025865476e-06,1.5740084508710078e-06,0.0004373599719887924,0.005113856914627048,0.0003226917152707921,1.652176242666359e-05,0.00045402281923516397,0.000729052259164855,0.00036477083405463346,1.6191867039005874e-05,0.0005218997439481626,0.0048379562470187345,8.094766531041919e-05,0.0005875677023637008,0.0006871817309913584,0.0003227040285250888,7.934514541458194e-05,0.0005808109047544911,0.0004171094044712578,7.100931878842492e-07,1.7324198408570256e-05,0.0007538166973445781,0.00010045502522509304,0.005008002364081004,0.0005801091433150494,0.0008683671286526899,0.002387150082465382,0.002319387094964205,0.0,0.0,1.6263032587282567e-19,2.710505431213761e-20,9.181837148236616e-19,0.0,1.0842021724855044e-19,4.336808689942018e-19,0.0,1.6940658945086007e-21,5.421010862427522e-20,0.0,3.3881317890172014e-21,2.710505431213761e-20,3.3881317890172014e-21,5.421010862427522e-20,0.0,1.3010426069826053e-18,1.6940658945086007e-21,3.3881317890172014e-21,0.0,1.0842021724855044e-19,5.794400190933959e-22,2.710505431213761e-20,5.686866711302065e-22,5.421010862427522e-20,1.6940658945086007e-21,5.421010862427522e-20,0.0,5.421010862427522e-20,1.3552527156068805e-20,4.336808689942018e-19,4.336808689942018e-19,1.0842021724855044e-18,2.168404344971009e-19,8.673617379884035e-19,4.336808689942018e-19,1.0842021724855044e-19,5.421010862427522e-20,8.470329472543003e-22,8.470329472543003e-22,3.2526065174565133e-19,2.168404344971009e-19,4.336808689942018e-19,2.168404344971009e-19,0.0,8.673617379884035e-19,0.0,5.421010862427522e-20,2.168404344971009e-19,3.3881317890172014e-21,0.0,0.0,0.0,0.0,2.117582368135751e-22,8.673617379884035e-19,8.673617379884035e-19,3.3881317890172014e-21,2.168404344971009e-19,2.168404344971009e-19,0.0,1.0842021724855044e-19,1.0842021724855044e-19,5.421010862427522e-20,1.0842021724855044e-19,2.168404344971009e-19
10,0.002887096933963847,0.004449613768291637,0.0007478882323001855,0.004488308348622429,0.0007232875330767251,3.174548508918094e-05,0.0016488489565790322,0.004468852866061518,0.0004538564401116497,0.0005856788657448682,0.0016666268042660843,3.1109491006824774e-05,1.0766385406096087e-05,1.585286914094496e-05,0.004295684443327782,0.003861532227286385,2.5482564666237804e-05,0.00373646946413728,0.002671511964116637,2.7354905754844705e-05,0.002758270832103625,0.0017458745008135947,0.0014929617956943668,0.000272080710537696,0.0013995538792730877,0.002664553877742598,0.00280441611650415,0.0007069965518309755,0.014549344018403002,0.0016540824908857694,0.0007260723486195032,1.4494039811596432e-06,1.1262716445981888e-06,0.0021380481041585312,0.0007172888756353452,0.00038887270128353755,9.193341376262272e-06,0.0028973738193473716,0.00026484912659284693,8.760926003249212e-06,1.7821626719941612e-06,0.0003910272067947986,0.0053470751666288025,0.000299751439904803,1.7246652327235927e-05,0.0005404007803529856,0.0008318159243515563,0.00018565168827464664,1.561537719029408e-05,0.000531922285998865,0.0034128764465135033,0.0003487191784885733,0.0005557133007841296,0.0006056172846297693,0.00029974419222273513,0.00035015857707764635,0.000721650012089582,0.0003208544396898411,1.0837021272686216e-06,2.0047262139178165e-05,0.0008965151026745601,0.00023993654492584566,0.006216253072671728,0.0005495511190728039,0.002084267207184343,0.001973609215170776,0.0018888744044670766,8.673617379884035e-19,1.3552527156068805e-20,1.0842021724855044e-19,0.0,7.555533889508359e-19,0.0,5.421010862427522e-20,4.336808689942018e-19,0.0,8.470329472543003e-22,0.0,0.0,1.6940658945086007e-21,0.0,1.3552527156068805e-20,5.421010862427522e-20,5.421010862427522e-20,2.168404344971009e-19,1.3552527156068805e-20,0.0,8.673617379884035e-19,0.0,1.780506268520392e-22,0.0,6.797356683654505e-22,5.421010862427522e-20,8.470329472543003e-22,1.3552527156068805e-20,1.6263032587282567e-19,1.0842021724855044e-19,6.776263578034403e-21,8.673617379884035e-19,8.673617379884035e-19,4.336808689942018e-19,0.0,4.336808689942018e-19,4.336808689942018e-19,5.421010862427522e-20,1.0842021724855044e-19,0.0,1.6940658945086007e-21,2.168404344971009e-19,2.168404344971009e-19,4.336808689942018e-19,5.421010862427522e-20,0.0,2.168404344971009e-19,2.168404344971009e-19,0.0,1.0842021724855044e-19,3.3881317890172014e-21,8.470329472543003e-22,0.0,0.0,1.0587911840678754e-22,2.117582368135751e-22,0.0,4.336808689942018e-19,2.710505431213761e-20,1.0842021724855044e-19,0.0,5.293955920339377e-23,5.421010862427522e-20,5.421010862427522e-20,0.0,0.0,5.421010862427522e-20
11,0.004205577788758472,0.004022936673741876,6.689742562863522e-05,0.00406030157587061,7.773058429449152e-05,2.7388389131430708e-05,0.0008397209172705428,0.004045145065209905,0.0002391162324451575,9.897901419572483e-05,0.0008495639587101238,2.6576027133335568e-05,0.0037211835222100836,7.430092263534937e-07,0.005131687608160765,0.003650081925476327,1.5162543172838476e-05,0.0033412850038993117,0.0038713965755387486,2.025766624641664e-05,0.003981941084343856,0.0029556455134803162,0.0007863866012320071,0.0005122703463942537,0.0006374534208360967,0.0038895961955432968,0.004092045620740732,6.78140790235756e-05,8.595445956155598e-05,0.0008502946050742266,7.51572145374079e-05,5.220984959720661e-06,9.404048603955387e-06,0.004043527055704732,0.0009978103469270101,0.0005327295801303073,5.018087056744696e-05,0.004619770419324305,0.0004440681821595694,4.8965558797347644e-05,8.89282612094583e-07,0.0005270263294622874,0.004210118363484729,0.0006195518658108145,0.0006634239040155495,0.0009240100566480609,0.0007587816708724297,0.0007111034441932767,0.0003681224804799733,0.0002538416943171361,0.003079160258644383,0.0005773037023928598,0.0013228434050171177,0.0006225475275380358,0.0006198428251674199,0.0005799593224207367,0.0010104018811972725,0.0007567819217737851,5.639866168064556e-06,0.002470091743395789,0.006545691236464077,0.0004066839509092598,0.005968964728038283,0.00129592544892258,0.0023641205574418556,0.0007746132521146399,0.00030273239998695025,3.469446951953614e-18,1.6263032587282567e-19,0.0,5.421010862427522e-20,1.5602346888424212e-18,1.3010426069826053e-18,6.776263578034403e-21,4.336808689942018e-19,5.421010862427522e-20,3.3881317890172014e-20,1.0842021724855044e-19,3.3881317890172014e-21,1.3552527156068805e-19,1.0842021724855044e-19,1.6263032587282567e-19,1.6263032587282567e-19,1.3552527156068805e-20,5.421010862427522e-19,2.371692252312041e-20,5.421010862427522e-20,2.6020852139652106e-18,1.0842021724855044e-19,1.0075059860895877e-21,2.0328790734103208e-20,5.5751973286074065e-22,6.505213034913027e-19,8.131516293641283e-20,1.6263032587282567e-19,1.0842021724855044e-19,4.336808689942018e-19,1.3552527156068805e-20,8.673617379884035e-19,8.673617379884035e-19,4.336808689942018e-19,5.421010862427522e-20,2.168404344971009e-19,1.5178830414797062e-18,1.7618285302889447e-19,0.0,6.505213034913027e-19,0.0,6.505213034913027e-19,5.421010862427522e-20,4.336808689942018e-19,1.2197274440461925e-19,0.0,1.0842021724855044e-18,5.421010862427522e-20,4.336808689942018e-19,1.0503208545953324e-19,5.082197683525802e-21,0.0,0.0,0.0,8.470329472543003e-22,6.776263578034403e-21,0.0,4.336808689942018e-19,2.710505431213761e-20,1.6263032587282567e-19,5.421010862427522e-20,6.352747104407253e-22,1.3552527156068805e-19,1.2874900798265365e-19,8.673617379884035e-19,4.336808689942018e-19,0.0
