,Y2Z0,Y0Z2,Y3Z0,Y0Z3,Y4Z0,Y0Z4,Y1Z2,Y2Z1,Y5Z4,Y4Z5,Y5Z0,Y0Z5,Y3Z2,Y2Z3,Y1Z4,Y4Z1,Y5Z3,Y3Z5,Y5Z2,Y2Z5,Y3Z4,Y4Z3,Y4Z2,Y2Z4,Y1Z0,Y0Z1,Y1Z5,Y5Z1,standard_x,X2X4,Y2Y4,X0X1,X0X2,X0X5,X0X4,X2X5,X3X4,Y0Y5,X2X3,X0X3,Y0Y2,Y0Y4,Y2Y5,X0,X3X5,X1X3,Y3Y4,Y0Y3,Y0Y1,Y3Y5,X1X5,X4X5,Y2Y3,X1X4,Y1Y3,Y4Y5,X2,X1X2,Y1Y5,X4,X3,X5,Y1Y4,Y1Y2,X1,Y1Z3,Y3Z1,standard_y,Y4,X4Y2,X3Y4,X3Y0,X0Y1,Y0,Y2,X5Y4,X5Y2,X3Y5,X3Y2,X3Y1,X2Y0,X1Y5,X1Y3,X0Y2,X0Y5,Y3,X5Y0,X4Y3,X4Y1,X2Y3,X1Y4,X1Y0,X2Z1,X3Z0,X4Z1,X2Z0,X0Z1,X4Z0,X0Z2,X5Z0,X4Z5,X3Z4,X3Z1,X2Z4,X0Y3,X3Z5,X0Z5,X0Z4,X5Z4,X1Z4,X1Z0,X5Z3,X1Z5,X4Z3,X4Z2,X3Z2,X1Z2,X5Z2,X1Z3,Y5,Y1,X5Z1,X5Y3,X5Y1,X4Y5,X4Y0,X2Z5,X2Z3,X2Y5,X2Y4,X2Y1,X1Y2,X0Z3,X0Y4
7,0.006007306989710592,0.004964205057063442,2.035048459580937e-05,0.005157950211346947,0.003787363012451698,0.004730032608176582,0.0013776880119334848,0.00601626518699328,0.0005641465035021564,0.0037873693006323468,0.0005352105657334605,0.004220304507761169,0.020722841837252204,0.0059843102094229664,0.0013184411430657147,0.0037890605906690028,0.0007550088754928269,0.0013184333820163143,0.0004638741778917262,0.005357855151493564,0.033750180445488526,0.004351840167393975,0.0037343595271649944,0.004970838214226985,0.0013020177241729743,0.004878478839605294,0.0011483532260432913,0.00043414251781041536,0.01583224837814105,1.1569825133810003e-05,1.2741107241155521e-05,0.0002877187335274626,0.0007978153545330272,0.00156915740806185,0.002173784224122864,5.073336899109959e-05,0.0037270098068575433,0.001573920563386449,0.003929474143106883,0.0003128635765572396,0.0008915697261041452,0.0024180469414278594,1.0391823555142143e-05,0.005759025927956681,0.00017452057026227382,2.1452432649574008e-05,0.003436505336445032,0.0007586455146794638,0.00029999210705290496,0.00027886321624361467,0.00041938752315967716,0.024501802413126675,0.003669814324489921,0.0009843545690388245,0.0001132962456028055,0.005398706897374876,0.0031592054869735023,0.0002044498870146457,0.0004318712271982726,0.002072985675985668,0.009998165996582348,2.124495823629507e-05,0.000984233578766966,0.00018743516162365818,0.0009899183991495166,0.00109453019708142,0.02079438333181626,4.336808689942018e-19,0.0,1.3552527156068805e-20,1.0842021724855044e-19,5.421010862427522e-20,6.948317145445432e-20,0.0,4.336808689942018e-19,1.0842021724855044e-19,0.0,1.3552527156068805e-20,0.0,0.0,1.0842021724855044e-19,2.710505431213761e-20,3.3881317890172014e-21,0.0,0.0,0.0,0.0,1.0842021724855044e-19,1.0842021724855044e-19,8.673617379884035e-19,0.0,9.018253910298129e-20,2.168404344971009e-19,8.673617379884035e-19,4.336808689942018e-19,2.168404344971009e-19,0.0,4.336808689942018e-19,0.0,1.6940658945086007e-21,4.336808689942018e-19,0.0,8.673617379884035e-19,4.336808689942018e-19,0.0,1.734723475976807e-18,0.0,4.336808689942018e-19,0.0,5.421010862427522e-20,0.0,0.0,5.421010862427522e-20,1.0842021724855044e-19,2.168404344971009e-19,1.734723475976807e-18,1.6263032587282567e-19,8.470329472543003e-22,5.421010862427522e-20,5.421010862427522e-20,5.421010862427522e-20,1.6940658945086007e-21,6.776263578034403e-21,5.421010862427522e-20,4.336808689942018e-19,0.0,2.168404344971009e-19,0.0,1.6940658945086007e-21,6.776263578034403e-21,0.0,5.421010862427522e-20,8.673617379884035e-19,0.0
8,0.0030933253000077526,0.0023002916130690143,9.812942989247554e-05,0.0025017865516663274,0.005208723377950706,0.001774941909094104,0.0010994885985589984,0.0031203863887820844,0.0002247663039825371,0.005273934064160985,0.00022335293140082784,0.0015304175312222034,0.021488747212857585,0.003754962692236131,0.0010589296824731966,0.005208165365484957,0.00045291515886709084,0.004532060202936447,0.00015953601086868228,0.002954918985205417,6.0373692792732754e-05,0.004830063810818389,0.004993478378917193,0.002922633389282561,0.0009766988111251265,0.002198753149142015,0.0008873742734992489,0.00017765277853178216,0.039096222020459,7.705151295557428e-05,7.690880487939099e-05,0.001978956979448932,0.0004541470313300394,0.005217670686681698,0.0014857538876946142,4.145083450159862e-05,5.979185465935751e-05,0.005211213920778286,0.007022800225252078,0.0015831523115464458,0.0005275011142833047,0.0015190611600474533,4.382770666625645e-05,0.00737939926240155,0.00014790550521014562,8.15717078474133e-05,0.0003908478978280235,0.0004982427371206632,0.0019682024731840133,0.00029056907301575963,0.0005262542030378714,0.01253853798311812,0.007367960270369326,0.0019259529040219433,7.579319692085644e-05,0.0013909299549706323,0.006666960882306698,0.00042010915077674016,0.0005212205623467256,0.001103779114710604,0.02317440318108717,8.781776889145589e-05,0.001978466952081491,0.00043482463112115403,0.000683861811061529,0.0008164933097082232,0.01744747353525415,2.2497195079074217e-18,4.336808689942018e-19,3.3881317890172014e-21,2.168404344971009e-19,0.0,2.4153673886548408e-20,0.0,0.0,0.0,0.0,0.0,0.0,1.6940658945086007e-21,0.0,8.131516293641283e-20,3.3881317890172014e-21,0.0,0.0,1.734723475976807e-18,0.0,4.336808689942018e-19,1.0842021724855044e-19,0.0,1.0842021724855044e-19,2.4180143666150105e-20,4.336808689942018e-19,1.734723475976807e-18,1.0842021724855044e-19,4.336808689942018e-19,4.336808689942018e-19,1.0842021724855044e-19,0.0,1.3552527156068805e-20,1.0842021724855044e-19,1.734723475976807e-18,1.734723475976807e-18,0.0,1.0842021724855044e-19,1.734723475976807e-18,0.0,4.336808689942018e-19,2.710505431213761e-20,8.131516293641283e-20,0.0,6.776263578034403e-21,1.3552527156068805e-20,0.0,1.0842021724855044e-19,0.0,5.421010862427522e-20,1.3552527156068805e-20,2.710505431213761e-20,2.710505431213761e-20,5.421010862427522e-20,1.3552527156068805e-20,5.082197683525802e-21,5.421010862427522e-20,4.336808689942018e-19,2.168404344971009e-19,0.0,0.0,3.3881317890172014e-21,6.776263578034403e-21,5.421010862427522e-20,1.0842021724855044e-19,8.673617379884035e-19,2.168404344971009e-19
9,0.004813265226135611,0.004976203679596812,0.00032202608834209796,0.005254183876634557,0.00213865886056022,0.0042225450794016964,0.0008983393704823239,0.004885222580117664,0.0008308328260929513,0.002232456609973511,0.0006604796590973779,0.003680038727589161,0.022111566684660768,0.005704534336237408,0.0008084184434709082,0.0021475744689346743,0.0010333573024931654,0.006777887244302959,0.0007497194316977137,0.004644375723797237,0.0017285030450463548,0.0016148305227602067,0.002037134432954509,0.00451372970744313,0.0004361858828546617,0.004790555900318047,0.0005127543932192185,0.0007612248531107678,0.0004048484602080307,0.00045538162603719613,0.0004561267189250522,0.0031227814353285152,0.0007734576193311291,0.007715441672288001,0.002392754578742604,0.0001140686297239236,0.0008051187084797961,0.007683033335862224,0.012375837309620174,0.0008780856542888198,0.0006138795087311749,0.002329383141379095,0.00011990036260879999,0.004191275804789471,0.0010852175029607016,0.0004913489338014752,0.0003840714621178536,0.0005398758562543972,0.0030978891024444274,0.00024473190444797863,0.000557067572156196,0.011343129034482178,0.011855619168484825,0.002186450092876947,0.0002892200505472362,0.001675388249463705,0.0031559027813005953,0.0006514318828720162,0.0005496569159727971,0.004100036443301459,0.021008598513866533,0.008192332264961442,0.002240187534638743,0.0005905434001147985,0.0017738996797215965,0.00026958392168707296,0.016847032677647512,7.860465750519907e-19,2.168404344971009e-19,2.710505431213761e-20,0.0,9.486769009248164e-20,1.8884533384585622e-19,8.673617379884035e-19,4.336808689942018e-19,2.6020852139652106e-18,1.0164395367051604e-20,8.131516293641283e-20,2.168404344971009e-18,6.776263578034403e-21,0.0,5.421010862427522e-20,1.3552527156068805e-19,1.0842021724855044e-19,2.710505431213761e-19,0.0,2.168404344971009e-19,0.0,0.0,8.673617379884035e-19,1.0842021724855044e-19,1.2402746104620097e-19,0.0,1.3877787807814457e-17,2.168404344971009e-18,0.0,1.734723475976807e-18,2.168404344971009e-18,1.3010426069826053e-18,8.673617379884035e-19,1.734723475976807e-18,5.204170427930421e-18,1.0408340855860843e-17,2.168404344971009e-19,4.336808689942018e-19,8.673617379884035e-18,6.505213034913027e-19,8.673617379884035e-19,0.0,2.168404344971009e-19,4.336808689942018e-19,0.0,1.8973538018496328e-19,1.3552527156068805e-18,2.168404344971009e-18,1.214306433183765e-17,2.710505431213761e-19,0.0,2.168404344971009e-19,1.0842021724855044e-19,2.710505431213761e-20,8.673617379884035e-19,1.6263032587282567e-19,2.710505431213761e-19,1.3010426069826053e-18,1.3010426069826053e-18,2.168404344971009e-19,4.336808689942018e-19,0.0,2.710505431213761e-20,3.2526065174565133e-19,1.0842021724855044e-19,1.3010426069826053e-18,4.336808689942018e-19
10,0.0039126036824537825,0.0065224444427931984,0.0005568964449325113,0.006785176684156015,0.0016817200039093661,0.0056924899586638265,2.629404751974031e-05,0.003987814910482514,0.0008197840316631526,0.001730837494825388,0.0006029354675665295,0.004832569516090365,7.653628092975893e-07,0.004731906904323701,5.246524488199433e-05,0.0016514531203307148,0.0010215255874911821,0.010361470250502986,0.0007382559644091149,0.003925545997086958,0.003916917079673331,0.0009919451381815662,0.001598669525298355,0.003854447781107608,0.0004252248262486169,0.006193037438170891,0.00022385757096347476,0.0007000260897964963,0.0025872236488503394,0.00044454499661065224,0.0004467384226373526,0.002352003983331922,0.0005268606425968233,0.006706253227685628,0.002167412701405724,0.00013853819517222258,0.0004940734354531514,0.006661030755755174,0.010090872892650336,0.00040347365069437577,0.0003554481040953893,0.002060267234445217,0.00013250354108385084,0.0062813727037714685,0.0011961588857591966,0.0005289271970435776,0.00014693610451255626,0.000922482883174804,0.0023317081197822475,0.0004523252658167733,0.0006216729909080394,0.009435923345543433,0.009371956657927998,0.002279812707741567,0.00021675732804990645,0.002712016537395255,0.0031717583687638096,0.0006726119335330759,0.000614971229611372,0.003816613557518861,0.019676912742199848,0.007607527655254189,0.0023523560212844706,0.0006033463695590978,0.0013868641057418595,0.00048078011329341056,0.012820864444391974,6.993104012531504e-18,2.168404344971009e-19,2.710505431213761e-20,0.0,1.2536087619363645e-19,7.928691607443281e-20,2.6020852139652106e-18,8.673617379884035e-19,1.734723475976807e-18,3.3881317890172014e-21,0.0,8.673617379884035e-19,6.776263578034403e-20,5.421010862427522e-19,1.6263032587282567e-19,2.0328790734103208e-20,2.168404344971009e-19,1.0842021724855044e-19,5.204170427930421e-18,1.0842021724855044e-19,8.673617379884035e-19,5.421010862427522e-20,8.673617379884035e-19,3.2526065174565133e-19,1.8757147570252456e-20,3.686287386450715e-18,1.734723475976807e-18,1.0842021724855044e-18,3.686287386450715e-18,4.7704895589362195e-18,1.0842021724855044e-18,4.336808689942018e-18,4.336808689942018e-19,1.0842021724855044e-18,1.734723475976807e-18,1.734723475976807e-18,3.686287386450715e-18,2.168404344971009e-19,1.734723475976807e-18,3.469446951953614e-18,4.7704895589362195e-18,4.336808689942018e-19,2.168404344971009e-19,2.168404344971009e-19,4.336808689942018e-19,1.3552527156068805e-19,1.734723475976807e-18,4.336808689942018e-19,6.938893903907228e-18,2.168404344971009e-19,1.3010426069826053e-18,2.439454888092385e-19,1.6263032587282567e-19,0.0,4.336808689942018e-19,8.131516293641283e-20,1.0842021724855044e-19,1.3010426069826053e-18,4.336808689942018e-19,3.903127820947816e-18,4.119968255444917e-18,3.3881317890172014e-20,2.710505431213761e-20,0.0,4.336808689942018e-19,4.7704895589362195e-18,0.0
11,0.0025112196362402812,0.002879519890841299,0.007998138436983004,0.0026781081129149164,0.0001818241615097965,0.002933122527511687,0.001127671164105677,0.0025120638339824423,0.0011482112149632882,0.00015380592992579674,0.0011302166088119037,0.0029010812932847353,0.00018817813499479258,0.00253286680220718,0.0011641114310484467,0.00023063016475874458,0.00116781647501698,0.0002893326949180837,0.0011419837461308518,0.0022817128589703085,0.013134907741600787,0.00013951870287155917,0.000210586872557458,0.0021858326892703036,0.0011461681685524005,0.002851625194637243,0.0007047146766512968,0.0010759926868630614,0.004483998994937338,9.937127911285294e-06,9.363475107194421e-06,0.00018245595251439704,1.9436008410815476e-05,0.00036205872650609623,0.0006832674965514514,1.5144076656498666e-06,0.0003926812217924328,0.00036222162769266605,0.0005936911152762616,0.0002901627056669863,1.16357229576123e-05,0.0006524740991951563,7.845367528314666e-08,0.0006596224796934504,1.6437112723328923e-05,4.397210213020287e-05,0.00035137737814300914,0.0003310366721314558,0.00018870347610570588,0.00013280494504514873,4.328854576992157e-05,0.002871335834181556,0.0005878485356304156,0.0002703619145409088,0.00014052607290437912,0.0022204010572453086,0.002108663918121916,0.00048589196612510257,4.548979239971565e-05,0.0007651476018030527,7.84443753447427e-06,0.0005004498820982862,0.000277271062689582,0.0004879844208544694,0.001972565879292264,0.0007125339581759048,0.004779557660803605,3.63207727782644e-18,3.2526065174565133e-19,2.752857078576476e-21,8.673617379884035e-19,5.89534931288993e-19,8.510034141945549e-20,2.168404344971009e-19,2.168404344971009e-19,1.734723475976807e-18,3.1763735522036263e-22,4.0657581468206416e-20,2.710505431213761e-19,5.759824041329242e-20,1.4907779871675686e-19,1.3552527156068805e-20,4.404571325722362e-20,1.1858461261560205e-19,1.0842021724855044e-19,3.0357660829594124e-18,0.0,6.505213034913027e-19,2.710505431213761e-20,5.963111948670274e-19,5.421010862427522e-20,8.094458602198908e-20,4.336808689942018e-19,2.7755575615628914e-17,1.0842021724855044e-19,4.336808689942018e-19,2.710505431213761e-19,1.0842021724855044e-19,2.168404344971009e-19,0.0,1.0842021724855044e-19,2.5153490401663703e-17,2.688821387764051e-17,0.0,4.87890977618477e-19,1.734723475976807e-17,2.168404344971009e-19,3.2526065174565133e-19,5.421010862427522e-20,3.2526065174565133e-19,3.2526065174565133e-19,1.0842021724855044e-19,2.168404344971009e-19,3.2526065174565133e-19,0.0,2.2551405187698492e-17,3.7947076036992655e-19,1.6263032587282567e-19,2.168404344971009e-19,0.0,1.6263032587282567e-19,0.0,4.573977915173222e-20,6.776263578034403e-21,1.3010426069826053e-18,1.0842021724855044e-19,0.0,6.505213034913027e-19,4.235164736271502e-22,2.4352197233561135e-21,1.1519648082658485e-19,1.0842021724855044e-19,4.336808689942018e-19,0.0
