,Y1Z3,Y3Z1,Y4Z0,Y0Z4,Y5Z0,Y0Z5,Y3Z0,Y0Z3,Y5Z4,Y4Z5,Y5Z3,Y3Z5,Y2Z0,Y0Z2,Y1Z0,Y0Z1,Y2Z4,Y4Z2,Y1Z4,Y4Z1,Y2Z1,Y1Z2,Y1Z5,Y5Z1,Y4Z3,Y3Z4,Y2Z5,Y5Z2,standard_x,Y2Z3,Y3Z2,X0X1,X3X4,X0X3,Y3Y4,Y0Y1,X1X5,X0X5,X0X4,X3X5,X1X4,X0X2,Y0Y5,X0,Y0Y4,Y1Y5,X2X3,Y0Y3,X2X5,X4X5,Y3Y5,Y4Y5,Y1Y4,X2X4,Y2Y5,Y2Y3,X1X2,X3,X4,X5,X1X3,Y0Y2,Y2Y4,X1,Y1Y3,Y1Y2,X2,standard_y,Y4,Y1,X4Y3,Y5,X4Y5,X4Y1,X2Y4,X1Y4,Y3,X5Y3,X4Y0,X3Y5,X3Y4,X2Y5,X2Y3,X2Y1,X2Y0,X1Y3,Y2,X5Y4,X5Y1,X3Y1,X0Y1,X4Z5,X4Z1,X4Z0,X3Z1,X3Z0,X0Z5,X0Z1,X5Z4,X3Z5,X2Z1,X2Z0,X1Z5,X0Z3,X3Z4,X1Z4,X1Z2,X4Z3,X2Z4,X3Z2,X2Z3,Y0,X5Z3,X5Z2,X5Z1,X5Z0,X5Y2,X5Y0,X4Z2,X4Y2,X3Y2,X3Y0,X2Z5,X1Z3,X1Z0,X1Y5,X1Y2,X1Y0,X0Z4,X0Z2,X0Y5,X0Y4,X0Y3,X0Y2
0,0.9487000454510216,0.9486314793719008,0.8984574438599446,0.8983236481679651,0.8820075337655602,0.8818688279040923,0.8431245357178827,0.843016846313355,0.7762063138648079,0.7761998360075328,0.6104367068812149,0.6104186747915581,0.5856992264039329,0.5855104265477336,0.528824299443065,0.5287185369635611,0.5116323559351539,0.5115436103498927,0.42398123146076894,0.423959573345346,0.36465848590994054,0.3646138589358209,0.3061137675625256,0.3061006850100725,0.27415235992960796,0.2741465494097528,0.1548058189558736,0.15478025846652876,0.1114362008693251,0.09452205097483041,0.09450365239001543,0.03945941885938078,0.03844199018254929,0.03565143623186292,0.033642704195277096,0.03328962682323645,0.03269969317500954,0.032341953935917,0.03231196458286645,0.03193754066188989,0.03153540251164865,0.03004027918149296,0.02929767769457952,0.02919525418969398,0.028796506136784833,0.028626093991175085,0.02820905712604343,0.026839014325206852,0.025939922604543184,0.025927807623041074,0.025234635512789014,0.02338133389644024,0.023190952149778975,0.021741040158614278,0.021663226089231817,0.02149249802976244,0.020912401839290905,0.02068284840947636,0.019270314220386324,0.018714103819837905,0.01854296417323922,0.01737621191886881,0.016540609403522505,0.01586567268110184,0.015673563072414597,0.013275982800230079,0.007708007548828677,3.3306690738754696e-16,1.6653345369377348e-16,1.1102230246251565e-16,1.1102230246251565e-16,8.326672684688674e-17,8.326672684688674e-17,8.326672684688674e-17,8.326672684688674e-17,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,6.938893903907228e-18,2.168404344971009e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,2.168404344971009e-19,2.168404344971009e-19,1.0842021724855044e-19,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.001235643909675756,0.0012272626283382619,0.8868887288535872,0.8984806547538413,0.8678369555911309,0.882023352540678,0.0010899601818283198,0.31775599140282257,0.7637379013842078,0.7662080035066495,0.3013918852959693,0.0007879296239865321,0.5819099318488002,0.5856175901365472,0.0006827408549437077,0.30884935383007567,0.5083229584094424,0.5049617326327898,0.0005466646506166611,0.14962699385748188,0.26899563639593527,0.00046977977793395925,0.00039422472889318874,0.295536660986421,0.145152479935119,0.00034847783781306825,0.1538051730230016,0.15229559912973784,0.050298793692589584,0.2660333785121828,0.00011609276789162256,0.0016487953345347443,0.001616900045750524,0.0014232625293432747,0.0015710333047449453,0.0020180931753314806,0.0015498448178034362,0.01743908112666141,0.018872409134160953,0.001464827013521981,0.0014119101462442903,0.018443908701138212,0.0156413645191675,0.01832539709906542,0.016827452523249173,0.0015847846803533484,0.0016463893218426886,0.0017282438361335719,0.01912446416430313,0.017518127225422904,0.0013133025166244088,0.014529951188390101,0.001440409231710795,0.016837949904655904,0.014765535229583255,0.0011708263230792758,0.001375530843878345,0.0015584418535899568,0.015259063550003664,0.013316014052712231,0.002427744494424772,0.009304183424004749,0.012399730785094785,0.0014686560152688969,0.002529967105158304,0.000935666551209608,0.006425416859667126,5.567378155713065e-17,8.326672684688674e-17,5.421010862427522e-20,1.0842021724855044e-19,5.551115123125783e-17,2.7755575615628914e-17,0.0,8.326672684688674e-17,1.6263032587282567e-19,1.0842021724855044e-19,0.0,5.551115123125783e-17,0.0,0.0,1.6653345369377348e-16,1.0842021724855044e-19,5.421010862427522e-20,2.7755575615628914e-17,2.7755575615628914e-17,8.326672684688674e-17,2.7755575615628914e-17,0.0,2.7755575615628914e-17,6.437450399132683e-20,4.336808689942018e-19,8.673617379884035e-19,8.673617379884035e-19,1.0842021724855044e-19,1.0842021724855044e-19,4.336808689942018e-19,3.469446951953614e-18,8.673617379884035e-19,5.421010862427522e-20,8.673617379884035e-19,2.168404344971009e-19,6.776263578034403e-20,3.469446951953614e-18,5.421010862427522e-20,4.0657581468206416e-20,0.0,8.673617379884035e-19,4.336808689942018e-19,0.0,4.336808689942018e-19,5.551115123125783e-17,0.0,5.421010862427522e-20,8.673617379884035e-19,4.336808689942018e-19,0.0,2.7755575615628914e-17,8.673617379884035e-19,0.0,2.710505431213761e-20,5.421010862427522e-20,1.6263032587282567e-19,5.421010862427522e-20,5.421010862427522e-20,5.421010862427522e-20,2.710505431213761e-20,6.437450399132683e-20,4.336808689942018e-19,2.168404344971009e-19,5.551115123125783e-17,0.0,0.0,0.0
2,1.5211583959180037e-05,1.4896378158171712e-05,2.4431510891224322e-05,2.3604283364825067e-05,0.10486039997362295,2.3542391555333356e-05,5.906322154789687e-06,1.8970206120307757e-06,0.09964217234349063,2.251800025012695e-05,0.3003805193368737,1.3162900243387693e-05,0.07475095108540782,1.729719219060989e-05,2.678327656455392e-06,1.4188417807292054e-06,0.07122968050521726,1.6162354549652104e-05,2.79548989718239e-06,9.859137921996264e-06,0.26846973731296997,1.1159436271105475e-05,9.540947388446022e-06,0.2832130011551791,9.53989278814011e-06,6.1009877284129735e-06,0.15281770148427892,0.14986099169911504,0.0019519085928982733,0.25970023353358895,6.861171717151022e-06,0.0005688567760260181,0.0005500225396489402,0.0003565371745948185,0.0008016015165294143,0.0008307564530350801,0.0009603740351117381,0.0004864793587480839,0.0024211119044613844,0.0006455119882486289,0.0003527147177437787,0.0005174548196878893,0.0004061322431754145,0.0005396131172520505,0.0024211354179778334,0.0007214988576748505,0.0008135612319611731,0.0008215261793197094,0.0019079830792006125,0.000632384301054525,0.0004839142979420173,0.0004202473660900599,0.0008109689329308654,0.0006341301875940042,0.0013788254880208821,0.0005879868884933828,0.0008172360015280993,0.0007412182447474297,0.0006300679453423075,0.00128750915230738,0.003923603043250373,0.00045899128347678,0.00046540249279004603,0.0009112681255653643,0.003972543182399155,0.00037822703810627104,0.0011472047483093292,2.7755152099155286e-17,8.470329472543003e-22,5.293955920339377e-22,1.6940658945086007e-21,0.0,1.6940658945086007e-21,2.541098841762901e-21,1.6940658945086007e-21,8.470329472543003e-22,8.470329472543003e-22,1.6940658945086007e-21,0.0,8.470329472543003e-22,1.6940658945086007e-21,2.7755575615628914e-17,0.0,4.235164736271502e-22,5.293955920339377e-22,1.3877787807814457e-17,2.7755575615628914e-17,2.541098841762901e-21,2.117582368135751e-22,2.7755575615628914e-17,3.308722450212111e-24,0.0,5.421010862427522e-20,2.710505431213761e-20,5.421010862427522e-20,2.710505431213761e-20,2.710505431213761e-20,0.0,0.0,5.421010862427522e-20,0.0,0.0,3.3881317890172014e-21,5.421010862427522e-20,2.710505431213761e-20,0.0,3.7269449679189215e-20,5.421010862427522e-20,1.6263032587282567e-19,2.710505431213761e-20,1.0842021724855044e-19,1.0587911840678754e-22,0.0,0.0,2.168404344971009e-19,1.0842021724855044e-19,0.0,4.235164736271502e-22,5.421010862427522e-20,1.6940658945086007e-21,1.6940658945086007e-21,0.0,5.421010862427522e-20,2.710505431213761e-20,5.421010862427522e-20,5.823351512373315e-22,2.117582368135751e-22,5.1285197978287716e-23,0.0,2.710505431213761e-20,0.0,5.551115123125783e-17,0.0,8.470329472543003e-22
3,1.3029590085895667e-05,1.586218514631771e-05,1.4741472140689805e-05,2.4658433600716096e-05,0.00010616960041220306,5.922755543637769e-06,8.557679928913212e-06,1.0655345018153206e-05,8.30452457543798e-05,2.3274515478374567e-06,0.00027525414973749915,1.5347988034763245e-05,0.08073058259066716,3.175839520521441e-05,1.1634709221076462e-06,9.157559476520878e-06,0.06335335518673188,2.587263876949212e-05,2.2949177763541054e-06,4.671201193485946e-06,0.40739622535750963,1.1964283128289466e-05,1.2486565939664258e-05,0.0002487556049608256,4.2405322665047845e-06,8.893290957301878e-06,0.39242646347009746,0.00013784839465415786,0.0011440819572753748,0.39758624575531243,4.159821447717917e-06,0.0002102264934738957,1.1520859949664277e-06,8.496193204512454e-07,1.3715998655512177e-06,0.0007608151102918157,0.00042287786012949345,0.001315897634112791,0.0029927578112888802,0.00033211613841673085,3.4909634790176486e-05,0.0010325419560261477,0.001440446027738353,0.0011121832905842807,0.0029928053622952813,0.0004213912648402847,0.00040820893681400513,1.2723417806490814e-06,0.0005867380808168844,0.0008572457592938355,0.000375704443585278,0.0014004575818253157,0.0007384545662275884,0.0007728825216428221,6.428577708806521e-05,0.0001354158168202738,0.0005016483022128677,0.00041643174171337354,0.0007229075046478084,0.0010728615008665128,0.0011470081231342024,0.0009726437779302021,0.001054335187623013,0.000652092026706907,0.0011733725803015067,0.0001427671478665703,0.0029748350200612316,2.773027050632969e-17,2.541098841762901e-21,1.0587911840678754e-22,0.0,2.710505431213761e-20,3.3881317890172014e-21,8.470329472543003e-22,1.6940658945086007e-21,2.541098841762901e-21,1.6940658945086007e-21,8.470329472543003e-22,0.0,0.0,8.470329472543003e-22,0.0,1.6940658945086007e-21,7.940933880509066e-23,0.0,1.3552527156068805e-20,2.7755575615628914e-17,3.3881317890172014e-21,4.235164736271502e-22,2.710505431213761e-20,6.418921553411495e-22,5.421010862427522e-20,5.421010862427522e-20,2.710505431213761e-20,2.710505431213761e-20,1.3552527156068805e-20,5.421010862427522e-20,0.0,1.0842021724855044e-19,5.421010862427522e-20,4.336808689942018e-19,8.673617379884035e-19,6.776263578034403e-21,2.168404344971009e-19,0.0,5.421010862427522e-20,2.710505431213761e-20,5.421010862427522e-20,0.0,0.0,2.168404344971009e-19,8.470329472543003e-22,5.421010862427522e-20,0.0,1.0842021724855044e-19,5.421010862427522e-20,1.3552527156068805e-20,6.776263578034403e-21,5.421010862427522e-20,0.0,8.470329472543003e-22,0.0,2.168404344971009e-19,2.710505431213761e-20,0.0,3.1763735522036263e-22,0.0,5.194694246833014e-22,1.3552527156068805e-20,6.776263578034403e-21,0.0,0.0,0.0,0.0
4,4.424783729137077e-07,8.758997004618202e-07,1.012115107533801e-05,1.1160298822795821e-05,1.096136594570094e-05,1.5570146787198267e-07,5.064441397789708e-07,2.297472334675231e-06,6.003902766326439e-06,6.234286302501221e-06,1.8148530202064683e-05,8.501870203038889e-07,0.00026071148508687134,1.7725775824695923e-06,8.09388942950487e-08,1.963162594643173e-06,0.00016639117460641678,6.164012261788096e-06,6.551429589114949e-08,5.505029263549219e-06,0.0011913012060365234,4.813045057689864e-07,3.6932545303972935e-07,1.6132439908096374e-05,5.596576680074231e-06,4.844039070660381e-07,0.0011399271864109884,1.5489489816076757e-05,0.002875886353545819,0.0011430521013586071,8.411298007854469e-07,5.257703202028833e-08,3.201849558143154e-08,2.6853579637856776e-08,3.09961022489988e-08,1.2277505381970353e-07,6.679393981164129e-08,0.0004438479756294268,0.00439585137869344,1.864459486082164e-05,2.589909444907534e-08,0.00018940920780199127,0.0003606400229987719,0.00025859006983366983,0.004395858124547989,6.667124520285694e-08,6.552964979896002e-08,2.4804846312136273e-08,0.0005047919857585103,0.0003152737238442851,1.9966666646630143e-05,0.00034897672167785157,1.1076479266004288e-07,0.00025685556185885096,0.0005494400860004429,3.2209608615279786e-08,2.732972006200554e-05,1.804153383939211e-05,0.000221902736351442,0.001006362939643852,0.0005219608881210308,0.0002404056607162868,0.00023225478703360681,1.5630923456934637e-05,0.000517985844500964,2.7888907701999333e-05,0.002316343762790752,5.260868695837256e-22,4.235164736271502e-22,3.308722450212111e-24,0.0,0.0,0.0,1.3234889800848443e-23,1.6940658945086007e-21,2.6469779601696886e-23,1.0587911840678754e-22,5.293955920339377e-23,0.0,0.0,2.6469779601696886e-23,4.235164736271502e-22,2.6469779601696886e-23,1.3234889800848443e-23,8.470329472543003e-22,8.470329472543003e-22,0.0,1.6940658945086007e-21,1.3234889800848443e-23,0.0,1.3635555410053816e-24,2.710505431213761e-20,0.0,6.776263578034403e-21,0.0,2.117582368135751e-21,0.0,2.710505431213761e-20,5.421010862427522e-20,1.6940658945086007e-21,0.0,0.0,6.352747104407253e-22,0.0,1.2705494208814505e-21,8.470329472543003e-22,8.470329472543003e-22,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-20,0.0,0.0,5.421010862427522e-20,0.0,1.6940658945086007e-21,1.3552527156068805e-20,3.3881317890172014e-21,0.0,0.0,0.0,1.0587911840678754e-22,8.470329472543003e-22,9.926167350636332e-24,0.0,5.299125799167834e-25,6.776263578034403e-21,2.710505431213761e-20,0.0,2.7755575615628914e-17,0.0,0.0
5,0.00046367457849854515,0.0006749883882116584,0.0010011551234111917,4.740799883767168e-05,0.004996847274044462,0.00013555785099742115,0.0006987185775844209,2.0872064412896755e-05,0.006201239234142374,0.0009867013882448122,0.006219182113677037,0.0006809209156677288,0.004446332637079213,3.5062899996873506e-05,0.0004294392706397184,4.729894476159771e-05,0.004542791123540811,0.0009503077989433214,0.0004243182408793873,0.0009117899034797707,0.004797875386950882,0.00044131913573264834,0.0003689117591195026,0.005862976241434421,0.0009278521445517933,0.000673189320452909,0.004558072841589341,0.005876572255865849,0.0007281504792745253,0.00457756794090303,0.0006573179481825487,6.131753416015866e-05,0.00024198787955175758,3.506855695784978e-05,0.00024411508290166897,6.373288401219933e-05,6.70250065971e-05,0.00015134731389254257,1.426713245395575e-05,0.0011170570435207125,4.616631664180741e-05,1.593708914169435e-05,0.00016276965755087958,0.0014003995692228467,5.645817189803971e-06,7.660586629906795e-05,9.188304997595739e-05,3.4831480862591965e-05,0.0019314696284173484,1.9653469133188985e-05,0.0011845369340537024,5.221732853918443e-06,4.5772910265298286e-05,3.161607260862354e-05,0.001954209585727494,8.31589984164028e-05,0.0016719558688590588,0.00037757511737241995,4.955648951381838e-05,0.001925230603074831,0.000233499121967711,1.0072369110978867e-05,3.432566381416296e-05,0.0008621838811879805,0.00023726566019530875,0.0016764016042549617,6.277900407992778e-05,9.317362419797304e-19,5.421010862427522e-20,1.3552527156068805e-20,1.3552527156068805e-20,0.0,0.0,1.6940658945086007e-21,5.421010862427522e-20,3.3881317890172014e-21,1.0842021724855044e-19,5.421010862427522e-20,0.0,1.0842021724855044e-19,1.3552527156068805e-20,4.336808689942018e-19,3.3881317890172014e-21,0.0,1.3552527156068805e-20,8.131516293641283e-20,8.673617379884035e-19,1.0164395367051604e-20,3.3881317890172014e-21,0.0,9.016268676828002e-23,6.776263578034403e-21,0.0,0.0,2.710505431213761e-20,2.710505431213761e-20,0.0,0.0,1.0842021724855044e-19,2.710505431213761e-20,6.776263578034403e-21,3.3881317890172014e-21,5.421010862427522e-20,2.168404344971009e-19,0.0,2.710505431213761e-20,5.421010862427522e-20,6.776263578034403e-21,8.470329472543003e-21,0.0,0.0,3.3881317890172014e-21,0.0,1.0842021724855044e-19,1.0842021724855044e-19,1.0842021724855044e-19,4.336808689942018e-19,2.168404344971009e-19,2.541098841762901e-21,5.421010862427522e-20,3.3881317890172014e-21,6.776263578034403e-21,1.3552527156068805e-20,0.0,1.0842021724855044e-19,1.6940658945086007e-21,5.421010862427522e-20,9.595295105615121e-23,1.0842021724855044e-19,1.0842021724855044e-19,0.0,8.673617379884035e-19,6.776263578034403e-21,6.776263578034403e-21
6,0.0004031682936791131,0.0005207382099381352,0.002216784953412719,0.00019023021028951752,0.0006113207833249397,0.00030619365867947204,0.0005392463704945972,0.0001305958395934868,0.0009239247433171513,0.002221334001933465,2.10300052478772e-05,0.0005093834040015023,0.004452599307687309,0.00014747673674274343,0.0003701335132941193,0.00017530786379097585,0.004333549335602971,0.002083027318291643,0.0003661464412643133,0.0020176040324091623,0.004829213043964705,0.00037567049232835597,0.00030555652042498296,0.0008240668526568707,0.0020314526344244917,0.0005110568850101257,0.004499370500443682,0.0008160459290246448,0.0005741947166233411,0.004502611828708999,0.0005041208031018097,7.964164995576963e-05,0.00023628897016877935,4.127471068862886e-05,0.00023959269416350034,8.169915042888874e-05,0.00011957446107832639,0.0006045926172238737,2.6869901924544254e-06,0.0008711755259714167,5.195259578760448e-05,3.563623640757596e-05,0.0005963680577817568,0.0007729298541914401,1.1784899959153613e-05,0.00011671742262328038,0.0001359194202089087,4.402071157011547e-05,0.0029947940754520334,5.346610510491042e-05,0.0009276479642444118,7.763110880268246e-06,5.0199714625901774e-05,4.545998516818294e-05,0.0030693219790849783,0.0001244993024160247,0.0013815326351249318,0.0002804919392797219,0.00033216858757103597,0.002711345588480078,0.0002608853001896524,3.430623648978588e-05,5.3546154198370874e-05,0.0006854008208223177,0.0002662165983872329,0.0013842661702612256,6.615966999222136e-05,2.0328790734103208e-19,2.168404344971009e-19,2.710505431213761e-20,0.0,5.421010862427522e-20,1.3552527156068805e-20,1.6940658945086007e-21,1.0842021724855044e-19,0.0,0.0,5.421010862427522e-20,1.734723475976807e-18,5.421010862427522e-20,0.0,0.0,0.0,2.710505431213761e-20,2.710505431213761e-20,0.0,0.0,1.3552527156068805e-20,3.3881317890172014e-21,5.421010862427522e-20,2.4898136437846133e-22,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0,2.168404344971009e-19,5.421010862427522e-20,6.776263578034403e-21,6.776263578034403e-21,2.710505431213761e-20,5.421010862427522e-20,0.0,8.131516293641283e-20,1.0842021724855044e-19,0.0,0.0,0.0,1.3552527156068805e-20,1.3552527156068805e-20,1.0842021724855044e-19,2.168404344971009e-19,0.0,2.168404344971009e-19,8.673617379884035e-19,0.0,2.710505431213761e-20,1.0842021724855044e-19,1.3552527156068805e-20,2.710505431213761e-20,2.710505431213761e-20,5.421010862427522e-20,2.710505431213761e-20,1.3552527156068805e-20,2.710505431213761e-20,2.332649327399538e-22,0.0,0.0,4.336808689942018e-19,8.673617379884035e-19,0.0,0.0
7,0.00044386972601123946,0.0005777451398017712,0.0030923749295306987,6.695236285397834e-05,0.0006439761353866499,0.0002700684312635027,0.0005988914562886441,6.001341787339587e-06,0.0010769277096635956,0.00310705445164259,3.0124840783812525e-05,0.0005613612555568627,0.001260694081601346,4.2081364512642825e-06,0.0004010878873311858,5.242487829711001e-05,0.0016572511343210718,0.002841217193951564,0.0003940207361591739,0.0028054739697963974,1.3065153807995187e-05,0.00040280840743001534,0.00031796635010842894,0.0008971246263214361,0.0027895086725987454,0.0005586886433341471,0.0001147703267001571,0.0008948099368608609,0.0012518817299112933,0.00010827018459714502,0.0005531805872822717,0.000312841493787003,0.00031323514292523597,4.0733633933429274e-05,0.0003162456393367513,0.00031930630388182286,0.00015792033173406354,0.000929884814123655,0.00011405319793300045,0.0009785837649157912,0.00016742818949257396,2.4150749722062458e-05,0.0009204557872508768,0.0007060188899094958,2.8417875842016096e-05,0.00015405447048532153,0.00018513811444839548,4.093858989126555e-05,0.0027756423299309862,7.777317559699848e-05,0.0010376607569966747,9.64314413901342e-06,0.00016789028852749619,0.00014873247537775395,0.0028527212137187995,0.00017971606868901442,0.0015730005018481422,0.00034849973690441764,0.0007016463581537176,0.00274503317587909,0.00038712004469771625,1.5111926383937365e-05,0.00012761049335925434,0.0008213621829920544,0.00039808522284816435,0.001573239942663777,0.0010843757219918889,2.1006417091906648e-19,0.0,1.3552527156068805e-20,2.710505431213761e-20,1.6263032587282567e-19,2.710505431213761e-20,3.3881317890172014e-21,2.168404344971009e-19,0.0,0.0,5.421010862427522e-20,1.734723475976807e-18,1.0842021724855044e-19,2.710505431213761e-20,0.0,6.776263578034403e-21,2.168404344971009e-19,0.0,1.0842021724855044e-19,5.421010862427522e-20,2.710505431213761e-20,6.776263578034403e-21,5.421010862427522e-20,9.214792023840728e-22,5.421010862427522e-20,5.421010862427522e-20,5.421010862427522e-20,2.710505431213761e-20,2.710505431213761e-20,5.421010862427522e-20,5.421010862427522e-20,5.421010862427522e-19,2.710505431213761e-20,1.0842021724855044e-19,1.0842021724855044e-19,2.710505431213761e-20,0.0,0.0,0.0,2.710505431213761e-20,0.0,0.0,2.710505431213761e-20,1.0842021724855044e-19,6.776263578034403e-21,4.336808689942018e-19,4.336808689942018e-19,0.0,0.0,8.673617379884035e-19,0.0,0.0,2.168404344971009e-19,6.776263578034403e-21,1.3552527156068805e-20,1.0842021724855044e-19,0.0,2.710505431213761e-20,6.776263578034403e-21,5.421010862427522e-20,1.3185258964095261e-21,0.0,0.0,4.336808689942018e-19,0.0,1.3552527156068805e-20,0.0
8,0.00044858291607006464,0.0005720644726324993,9.527125754724752e-05,0.0001764493003099619,0.0006350846436906535,0.0004554831791295826,0.000594766804027042,0.00021522093472725666,0.0010934821044409487,1.2152818874607989e-05,5.0789051987573024e-05,0.0005531934166141947,0.0012903367086686938,0.00017152747654807478,0.0004006548880991622,0.0002850627037388332,0.0016952498172585024,8.193733279647347e-05,0.0003943285276204753,0.0002691757524800816,8.56599985609482e-06,0.00040207972252438175,0.00030725695664824814,0.0009265910549551054,0.0002985404122349014,0.0005445335596387258,0.00014021113315190463,0.0009269959692395893,0.0009225231802498966,9.936702648602274e-05,0.0005438982064255026,0.0003303037626776572,0.00031430777748896774,4.465469782064881e-05,0.00031759349205961714,0.00033676934894930484,0.0001577898944045408,0.001226738724113035,0.0001049269838446164,0.0009543817342152936,0.00017413391467006398,2.5547947171592248e-05,0.001214960979404127,0.00045476209184503407,4.42874559714567e-05,0.0001536079927121738,0.0001894100012352589,4.3577771995612076e-05,0.0026832951527804173,8.977875054639735e-05,0.0010124672199652756,2.0249311305638367e-05,0.0001750690933249041,0.00021012710299523897,0.002769657044437132,0.00018366196736857387,0.001577662251180978,0.00034789055329135946,0.0008994458921452601,0.0025034811470897858,0.0003744605086692961,2.0798137033922763e-05,0.0001884367847178352,0.0008223433867714069,0.00038535598110011834,0.0015774098235399915,0.0009434839572131713,6.776263578034403e-20,0.0,1.3552527156068805e-20,0.0,1.0842021724855044e-19,5.421010862427522e-20,0.0,2.168404344971009e-19,0.0,1.0842021724855044e-19,5.421010862427522e-20,8.673617379884035e-19,0.0,5.421010862427522e-20,8.673617379884035e-19,6.776263578034403e-21,0.0,0.0,0.0,0.0,0.0,3.3881317890172014e-21,1.6263032587282567e-19,4.450231695535289e-22,0.0,0.0,0.0,2.710505431213761e-20,2.710505431213761e-20,0.0,5.421010862427522e-20,1.0842021724855044e-19,2.710505431213761e-20,1.6263032587282567e-19,1.6263032587282567e-19,0.0,5.421010862427522e-20,0.0,0.0,2.710505431213761e-20,0.0,1.0842021724855044e-19,0.0,2.710505431213761e-19,5.421010862427522e-20,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,0.0,0.0,5.421010862427522e-20,0.0,2.0328790734103208e-20,0.0,1.0842021724855044e-19,2.710505431213761e-20,0.0,6.776263578034403e-21,5.421010862427522e-20,6.162495563520056e-22,0.0,2.710505431213761e-20,0.0,0.0,2.710505431213761e-20,2.710505431213761e-20
9,0.00046046703467916134,0.0005581614530628644,0.00011036767339772668,0.00019177583661134266,0.0006464601592208298,0.0004626130919335409,0.0005811951711685305,0.00023155043346598822,0.0011264385110136995,2.9432121743430677e-05,6.78467496989285e-05,0.000534013056266366,0.0012797909435024626,0.00018637057434035606,0.0004081512825933281,0.0002965536562893862,0.0016448982701061697,6.186700131667245e-05,0.00040208854251353577,0.000287173407142035,1.2989857254569232e-05,0.00041056912749300775,0.00030569205466330544,0.0009465481133316103,0.00031733413252880906,0.000523475695231214,0.00014259882561063906,0.0009532554034866595,0.0008216392975327661,0.000103957609948752,0.0005237602192044789,0.0003392685909104757,0.00032982497173094445,4.704831435467564e-05,0.00033286281768152054,0.0003454224368173085,0.00016897656540625382,0.0014658023630028509,6.394653104966732e-05,0.0009237309968747535,0.0001723294138977044,5.427645040581489e-06,0.0014576716619255346,0.0004359125780089288,7.822123064444943e-05,0.00016323271641806986,0.00018715124026176064,4.504000037085529e-05,0.00023406449048289616,0.00010514882491108098,0.0009781795646857149,5.0030400939402335e-06,0.00017333613094490808,0.0002936291830748647,2.833404019117064e-05,0.00018360745240532096,0.0015787665737582932,0.00035605209144072406,0.0009109498940705077,0.0024810537382565197,0.0005478089414705907,3.127405105522469e-05,0.00027579879594324795,0.0008143009505381313,0.0005632235977418886,0.0015779468248132474,0.0008578010733345383,4.0657581468206416e-20,2.710505431213761e-20,1.3552527156068805e-20,5.421010862427522e-20,0.0,0.0,1.0164395367051604e-20,2.168404344971009e-19,3.3881317890172014e-21,0.0,5.421010862427522e-20,0.0,0.0,2.710505431213761e-20,8.673617379884035e-19,6.776263578034403e-21,1.6263032587282567e-19,0.0,2.168404344971009e-19,1.0842021724855044e-19,2.710505431213761e-20,0.0,1.0842021724855044e-19,4.2020775117693806e-22,0.0,0.0,0.0,0.0,0.0,0.0,2.710505431213761e-20,0.0,8.131516293641283e-20,0.0,0.0,0.0,0.0,0.0,0.0,2.710505431213761e-20,1.0842021724855044e-19,0.0,0.0,1.0842021724855044e-19,2.710505431213761e-20,0.0,6.505213034913027e-19,0.0,0.0,8.673617379884035e-19,4.336808689942018e-19,1.0842021724855044e-19,4.336808689942018e-19,1.3552527156068805e-20,2.710505431213761e-20,1.0842021724855044e-19,5.421010862427522e-20,0.0,1.6940658945086007e-21,0.0,2.5642598989143858e-23,0.0,2.710505431213761e-20,0.0,8.673617379884035e-19,1.3552527156068805e-20,2.710505431213761e-20
