,Y3Z1,Y1Z3,Y4Z1,Y1Z4,Y5Z1,Y1Z5,Y2Z4,Y4Z2,Y2Z1,Y1Z2,Y0Z3,Y3Z0,Y2Z5,Y5Z2,Y0Z1,Y1Z0,Y2Z3,Y3Z2,Y5Z4,Y4Z5,Y4Z3,Y3Z4,Y0Z4,Y4Z0,Y5Z3,Y3Z5,Y0Z2,Y2Z0,Y0Z5,Y5Z0,standard_x,X1X2,X0X1,X1,X3X4,X1X4,Y3Y4,X1X5,X3X5,Y1Y2,X1X3,X4X5,Y3Y5,Y4Y5,X2X3,X0X4,Y0Y1,X2X5,Y1Y4,X3,Y2Y3,X2X4,X4,X0X3,X0X5,Y2Y5,Y2Y4,X0X2,Y1Y3,Y1Y5,X5,Y0Y4,X2,Y0Y5,Y0Y2,Y0Y3,X0,X5Y3,X2Y3,Y5,Y4,X3Y5,X3Y2,X2Y4,X0Y5,X0Y4,X0Y2,standard_y,Y1,X5Y0,X1Y0,X5Y1,Y0,X4Y0,X3Y1,X2Y1,X1Y3,X0Y1,X2Y0,X1Y4,X1Y2,X4Y1,X1Y5,X1Z0,X5Z1,X1Z3,X1Z5,X3Z1,X3Z0,X2Z4,X2Z1,X5Z0,X4Z5,X4Z3,X3Z4,X2Z5,X2Z0,X3Z5,X5Z4,X4Z0,X2Z3,X1Z4,X5Z3,X0Z3,X0Z4,X0Z2,Y3,Y2,X5Z2,X5Y4,X5Y2,X4Z2,X4Z1,X4Y5,X4Y3,X4Y2,X3Z2,X3Y4,X3Y0,X2Y5,X1Z2,X0Z5,X0Z1,X0Y3
0,0.9178823309774975,0.9177176638369566,0.8003801444696723,0.8002291968859463,0.7651243396910876,0.7649450590944988,0.5366483123552439,0.5366126672901478,0.4015622068215272,0.4014598050948797,0.3960495042259139,0.3959997102540609,0.2766604518993395,0.27665472689562526,0.23604049426285253,0.2359684759745972,0.22190976990659594,0.22189298955121045,0.2143781444177985,0.2143683408985919,0.17263840577005532,0.17263681815500329,0.15496679286777304,0.1549487342370687,0.10617188570885809,0.10616605412507478,0.10316224957134865,0.1031570797817229,0.06651261419993425,0.06650790474205484,0.05965018668596838,0.02548662203504562,0.02425779928216114,0.022856217849926926,0.020585288406594744,0.02032717971479579,0.018758210652903225,0.018384279934495047,0.017908265593014012,0.017383855794266885,0.016902542912544873,0.016601502121537288,0.016541429287874544,0.01579061963120939,0.01576965705963316,0.012321072191956446,0.011596570104197335,0.011562656394229442,0.011491244038240655,0.010898088546215472,0.010629807335998134,0.01038189840683042,0.010285100619675438,0.010277498939175365,0.009664670150991962,0.009054792423456894,0.008701101756777059,0.008160878512132798,0.008040287776345821,0.007916905731326886,0.007236792986183965,0.006538579193084684,0.005857361623161531,0.0056884266747182135,0.0056849315303792,0.005467661261410734,0.00251662506080505,1.1102230246251565e-16,1.1102230246251565e-16,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.163336342344337e-17,4.163336342344337e-17,4.163336342344337e-17,4.163336342344337e-17,3.469446951953614e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.0408340855860843e-17,6.938893903907228e-18,6.938893903907228e-18,1.734723475976807e-18,1.3010426069826053e-18,1.3010426069826053e-18,1.0842021724855044e-18,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,6.505213034913027e-19,6.505213034913027e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,3.2526065174565133e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,1.0842021724855044e-19,1.0842021724855044e-19,5.421010862427522e-20,2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0005121331438494342,0.0005467993367620134,0.6218035607422696,0.00047085077482130096,0.6496517242634989,0.00044924292100974463,0.5331714396436869,0.5296708814104478,0.18133344466622361,0.00024317984315683637,0.16306374651012157,0.00023065807005431599,0.2748657543103118,0.27218485075638155,0.15488381263252549,0.00015502403352859865,0.1733170332732585,0.00013007543580676638,0.21091422379435712,0.2115932323599883,0.6093742119644698,0.00010129991893734497,0.15497116548841705,0.15294283654176494,0.6385579100621901,6.235921640276922e-05,0.10316523202833375,0.10248785665823887,0.06651447718625071,0.06543326065370919,0.025345380636268587,0.002115827074661329,0.0023137895365674824,0.0022022028417814296,0.0020988544479250124,0.001986795059980683,0.0019196446700994402,0.002048600375741879,0.002025892161634825,0.0009975091932792552,0.010464674612557373,0.014374998606037748,0.0016127991791133256,0.013502338182482598,0.0019938941182372715,0.00910145057596556,0.0013903834868895313,0.009648009537425443,0.0009078821219918134,0.0019383786629036596,0.0012959270515893444,0.0070800895294507804,0.008994816930634864,0.0018251715266641147,0.0072262681992703555,0.005893633035223571,0.0047234768551532805,0.005290851618966563,0.010738063452469382,0.0005552529359400579,0.0066650160185788634,0.00022597424695081683,0.004870076024042453,0.0004912549532438404,0.001827947416928829,0.0011344826815544713,0.0006748901583273196,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,1.3952326707172835e-17,2.0328790734103208e-20,1.3877787807814457e-17,3.3881317890172014e-21,1.3552527156068805e-20,1.3877787807814457e-17,0.0,6.938893903907228e-18,6.776263578034403e-21,6.938893903907228e-18,3.3881317890172014e-20,1.3877787807814457e-17,1.0164395367051604e-20,1.3552527156068805e-20,6.776263578034403e-21,1.5246593050577406e-20,1.0842021724855044e-19,0.0,1.0842021724855044e-19,5.421010862427522e-20,0.0,0.0,4.336808689942018e-19,4.336808689942018e-19,0.0,0.0,0.0,0.0,7.589415207398531e-19,4.336808689942018e-19,2.710505431213761e-20,0.0,8.673617379884035e-19,8.673617379884035e-19,5.421010862427522e-20,0.0,1.0842021724855044e-19,5.421010862427522e-20,0.0,5.421010862427522e-20,0.0,0.0,0.0,1.3877787807814457e-17,0.0,8.673617379884035e-19,0.0,0.0,0.0,0.0,2.710505431213761e-20,1.3552527156068805e-20,0.0,2.710505431213761e-20,0.0,0.0,0.0
2,4.57909211465501e-06,1.6705852798821994e-05,0.414388397420117,1.0770237200021032e-05,0.0005131451769438725,1.6663147042063387e-05,0.5297191063629865,0.5228355203218584,0.08051829923600716,7.4630811830494004e-06,0.22860034062296944,1.4878173826820124e-05,0.09656450571202507,0.00020803787809012579,0.21399746884332954,5.6092975399623085e-06,0.08956788662391046,9.639748672565258e-06,0.00016077362519732762,0.38536868725749646,0.3951938285491983,7.627226170929724e-06,0.15496896179902026,0.15096740997692987,0.000495508620779526,4.8264521532411645e-06,0.1031637864157691,0.101823105707741,0.21106665675440392,4.9697842710207086e-05,0.01171599938809633,0.00032530379642873707,0.0003297566019817,0.00032972208250046367,0.001946861543815241,0.0003210826965473736,0.001593578978160279,0.0017009407663839773,0.0003286642575281801,9.657117834101475e-05,0.0019083005843607238,0.0020541868068590036,0.000328180750873184,0.0022726590954157437,0.001800153908523918,0.007343615562326508,9.08410137632495e-05,0.0016852677500935498,7.414257472924927e-05,0.0018596400562485749,0.0008147506789716007,0.0031366541167427544,0.006697746953981849,0.0016904612752138715,0.0017361795656841705,0.0014130984219315225,0.00018632898892123747,0.005121533188043748,0.0019490369461884968,0.0017842783799767695,0.0017851247649322676,0.0011453705597985644,0.004110784417456145,5.527108499754366e-05,0.0027578504838360563,0.0010023501315391523,0.001311705390475106,0.0,8.470329472543003e-22,0.0,2.7755575615628914e-17,0.0,1.6940658945086007e-21,2.7755575615628914e-17,0.0,2.7755575615628914e-17,6.938893903907228e-18,1.4823076576950256e-21,2.117582368135751e-22,1.3552527156068805e-20,4.235164736271502e-22,0.0,0.0,2.7755575615628914e-17,4.743384504624082e-20,8.470329472543003e-22,1.3552527156068805e-20,2.117582368135751e-22,2.7755575615628914e-17,5.293955920339377e-22,2.117582368135751e-22,8.470329472543003e-22,4.235164736271502e-22,0.0,0.0,8.470329472543003e-21,5.082197683525802e-21,1.0842021724855044e-19,1.0842021724855044e-19,2.168404344971009e-19,4.336808689942018e-19,1.6263032587282567e-19,4.336808689942018e-19,1.3010426069826053e-18,1.0842021724855044e-19,0.0,2.168404344971009e-19,0.0,1.0842021724855044e-19,2.168404344971009e-19,0.0,1.0164395367051604e-20,1.0842021724855044e-19,2.168404344971009e-19,3.2526065174565133e-19,5.421010862427522e-20,1.2705494208814505e-21,2.7755575615628914e-17,0.0,0.0,6.776263578034403e-21,4.336808689942018e-19,0.0,2.710505431213761e-20,1.6940658945086007e-21,0.0,0.0,3.3881317890172014e-21,1.6940658945086007e-21,5.421010862427522e-20,3.3881317890172014e-21,1.0842021724855044e-19,1.0842021724855044e-19,5.293955920339377e-23
3,3.8151083590406265e-05,1.564942389806373e-05,1.42329253987202e-05,8.274581521990656e-06,2.669426407917457e-05,1.5685083797225936e-05,3.5211505915177517e-06,1.0802142729847665e-05,4.070615555883469e-06,7.73944296707192e-06,0.22996843648865647,3.8233281089328135e-05,5.050189818175368e-06,5.468620998741388e-06,0.20776341083829203,4.4794642519343435e-06,4.209503766935767e-06,8.930891601984816e-06,4.331334552302144e-06,1.0405275901742451e-05,1.20454728879175e-05,7.90590423211594e-06,0.054129202772782894,1.1035253171331063e-05,2.5104722527552778e-05,3.561373367122662e-05,0.04830740721927483,4.8959766038630564e-06,0.20590051480707022,1.8096547496108038e-06,0.004988018075803454,1.6949470128875774e-07,0.00035191384268959977,0.00035196916278612127,0.00034882236456893,1.1196719472628014e-07,0.0005777479521930601,0.001715022463139365,0.0003464123500129723,2.321244701719396e-07,0.00034803725654957687,0.000229376040592421,0.0003462809394113632,0.00030090915816539346,0.00013765588551958153,0.0024738438190837673,9.647578668170876e-05,0.000104346333804436,1.593593647672076e-07,0.0018310358622473048,0.0005998897843069896,0.004426749971063378,0.002522819641715934,0.001648707240555652,0.0002487136155253242,0.0003124352760838831,0.004505840389306144,0.003070424870853167,0.00035784656785650866,0.0017866727771077315,0.0002623480105915572,0.001304423005109196,0.0030164439050730995,4.0294543571619015e-06,0.0016089017344808054,0.0010004251608153884,0.0013694115434562902,8.470329472543003e-22,0.0,0.0,8.470329472543003e-22,0.0,3.3881317890172014e-21,5.551115123125783e-17,3.3881317890172014e-21,4.235164736271502e-22,0.0,1.3874611434262253e-17,6.352747104407253e-22,4.235164736271502e-22,6.121136532892405e-23,2.541098841762901e-21,1.3877787807814457e-17,0.0,2.117582368135751e-22,0.0,2.117582368135751e-22,3.9539233280034723e-22,1.6940658945086007e-21,2.6469779601696886e-23,5.293955920339377e-23,2.6469779601696886e-23,3.3881317890172014e-21,0.0,2.710505431213761e-20,1.6940658945086007e-21,1.6940658945086007e-21,1.0842021724855044e-19,1.0842021724855044e-19,5.421010862427522e-20,2.168404344971009e-19,0.0,4.336808689942018e-19,4.336808689942018e-19,0.0,0.0,1.0842021724855044e-19,1.0842021724855044e-19,1.3552527156068805e-20,2.168404344971009e-19,2.168404344971009e-19,1.2176098616780567e-21,0.0,2.168404344971009e-19,5.421010862427522e-20,0.0,3.3881317890172014e-21,0.0,0.0,0.0,8.470329472543003e-22,3.2526065174565133e-19,0.0,8.470329472543003e-22,3.3881317890172014e-21,0.0,1.3552527156068805e-20,0.0,3.3881317890172014e-21,4.235164736271502e-22,1.2176098616780567e-21,0.0,2.168404344971009e-19,1.6940658945086007e-21
4,6.069559784874012e-06,2.2117419353969676e-06,1.8126309884240863e-05,1.2008718261501513e-06,7.565988050278528e-06,2.240304118965497e-06,1.257917505978938e-05,1.8088015852012818e-05,2.8710730707747775e-06,1.1038094345944342e-06,2.3951397397862715e-06,6.521135262113504e-06,5.014382979734829e-06,1.2619492783898086e-06,1.5213754358078455e-06,2.2047504904606066e-06,3.7958701587754658e-06,2.3409503524155892e-07,1.4123153386329957e-06,1.3845999478421217e-05,1.613249235389896e-05,3.97815114182755e-07,1.5304517932949953e-06,1.535621975184026e-05,7.172160310738604e-06,5.522461090907437e-06,1.5354125057408282e-06,4.520729468356826e-06,1.7137099544347514e-06,7.050662367917847e-06,0.0019939592202232064,2.9428501820845415e-09,9.096564043483586e-09,5.915579881510595e-05,4.9921881916700336e-08,2.3526188348316625e-09,5.18710753966644e-08,0.00024833657961980575,8.588639494910617e-09,5.094903891010402e-09,4.1046373397644117e-05,0.00021130135788164544,7.905863534355755e-09,0.0002516841838185698,3.4828987352616963e-08,0.00010834690994208153,1.595298463227315e-08,0.00010404540178761441,2.6821569675674385e-09,0.00019257103424320343,4.057844775592532e-08,0.005985636049073739,0.0007259770866047915,0.0002284448439558476,3.936056422598432e-05,0.0002623864734156473,0.006120811398650745,9.39361962828259e-05,4.0314182029658444e-05,0.000257225756090306,0.0003884115431834007,0.0002859875214090078,0.0010736972500455752,4.301329686583028e-05,0.00029761435692693254,0.00022843043783685735,0.0008344232598145496,0.0,5.293955920339377e-23,0.0,3.3881317890172014e-21,0.0,0.0,0.0,1.0587911840678754e-22,4.235164736271502e-22,8.470329472543003e-22,3.917527381051139e-21,1.0587911840678754e-22,2.6469779601696886e-23,9.926167350636332e-24,4.235164736271502e-22,0.0,2.117582368135751e-22,2.6469779601696886e-23,1.0856745539758488e-24,6.617444900424222e-24,1.0546552810051103e-23,0.0,0.0,0.0,5.169878828456423e-26,4.235164736271502e-22,6.776263578034403e-21,0.0,1.6940658945086007e-21,3.3881317890172014e-21,1.3552527156068805e-20,1.3552527156068805e-20,5.421010862427522e-20,3.2526065174565133e-19,0.0,0.0,0.0,2.117582368135751e-21,0.0,3.2526065174565133e-19,4.0657581468206416e-20,0.0,1.0842021724855044e-19,1.0842021724855044e-19,0.0,5.421010862427522e-20,1.0842021724855044e-19,0.0,2.710505431213761e-20,0.0,4.235164736271502e-22,0.0,0.0,1.6940658945086007e-21,0.0,1.0842021724855044e-19,8.470329472543003e-22,5.293955920339377e-23,5.551115123125783e-17,1.6940658945086007e-21,1.0587911840678754e-22,4.235164736271502e-22,0.0,8.470329472543003e-22,0.0,0.0,0.0
5,7.456071422494e-05,3.1316115917913204e-05,8.872576925684765e-05,3.062007910654513e-05,0.0007350496069846153,3.121409919603223e-05,0.00043345836167025577,9.22098421703567e-05,0.00047187399292070197,3.3251368682760154e-05,0.0008679789638701876,7.326208823068509e-05,0.0004556351749339868,0.0006931957870898765,0.0006610802439343956,3.1203717585075866e-05,0.0004766245325728733,6.876672931757816e-05,0.0006804557213627926,0.00022028556434250623,0.00010997560137749243,6.834677678494149e-05,0.0006615998420842302,0.00011246723540389098,0.0006974051994935309,5.763235228047711e-05,0.0005932551446925364,0.00047587509784325916,0.0006861348103451998,0.0007041518590362825,0.0024704438735941594,3.219946236247325e-07,3.557799244028975e-08,2.2324243074549304e-05,2.193359218528337e-06,1.2380110005959457e-07,2.213245258558586e-06,0.00010926819197623874,2.7350034187505507e-08,3.160174175533135e-07,2.6635236860092404e-05,0.0009192049422417185,6.838965571218509e-08,0.0009137384257797023,2.4453618598446587e-07,0.0002558682870722601,6.31982045290493e-08,4.665722764066959e-05,3.3647646486878352e-09,0.00023820388468671764,4.743253506050676e-07,9.00205866235672e-06,0.003383830973627434,6.71291099594887e-05,6.511147733782342e-05,4.9135032981564274e-05,7.543382160328355e-07,0.00023412501624682914,2.6361553666058307e-05,0.00011454764928437918,0.0003387229475893082,0.00019037415166034129,5.1380548071971175e-05,6.593276106939231e-05,0.00024292939939039634,6.745758205023954e-05,0.0007838117321332621,0.0,1.5881867761018131e-22,0.0,6.776263578034403e-21,2.6469779601696886e-23,0.0,4.336808689942018e-19,0.0,0.0,0.0,4.2351647362715017e-20,1.6940658945086007e-21,1.3552527156068805e-20,5.169878828456423e-25,3.3881317890172014e-21,5.421010862427522e-20,2.710505431213761e-20,8.470329472543003e-22,6.617444900424222e-24,0.0,3.101927297073854e-25,5.421010862427522e-20,0.0,6.2038545941477076e-24,1.6543612251060553e-24,6.776263578034403e-21,8.470329472543003e-22,2.710505431213761e-20,1.6940658945086007e-21,8.470329472543003e-22,1.3552527156068805e-20,1.3552527156068805e-20,0.0,1.3552527156068805e-20,2.710505431213761e-20,2.168404344971009e-19,4.336808689942018e-19,0.0,6.776263578034403e-21,6.776263578034403e-21,0.0,0.0,2.168404344971009e-19,6.776263578034403e-21,1.6940658945086007e-21,2.710505431213761e-20,1.0842021724855044e-19,0.0,0.0,6.776263578034403e-21,2.710505431213761e-20,0.0,0.0,1.6940658945086007e-21,0.0,2.168404344971009e-19,0.0,0.0,0.0,0.0,1.3234889800848443e-23,5.421010862427522e-20,0.0,1.6940658945086007e-21,0.0,0.0,2.710505431213761e-20
6,0.00010762217099631702,4.0771230718581955e-05,0.00044193768866408934,3.984656356351894e-05,0.00014951341383131545,4.0561828511969676e-05,0.0020719669575583848,0.0004138926872189159,0.00226218309464939,4.312952046299986e-05,0.0009302295709955183,0.00010566344283923653,0.0021706147758505413,0.00014039688740257353,0.0009521559490672737,4.0619691276264074e-05,0.002315845477828605,9.916585250754954e-05,0.00013542165407456647,0.000498119548991067,0.00021419836947050738,9.721386183729472e-05,0.0009195595209570181,0.00021428211796240524,0.0001385071738121214,8.23839884928226e-05,0.000871036931069478,0.002319237885966002,0.0008997196895877273,0.00014161092358506609,0.0006674586688335449,4.2424646905271416e-08,6.083868248945788e-07,2.750602488910574e-05,8.666090784590847e-06,1.770984399093583e-06,8.581431066972199e-06,0.00014405208483488934,7.674210859622201e-08,6.230773095165383e-08,6.140741098003747e-06,0.00022179555328623467,1.0215460214168968e-07,0.00022066424035724135,3.466341726847783e-07,0.001903655261334704,3.427104616672115e-07,1.0323584165131696e-05,1.5740334636145758e-06,0.00032244373652590185,1.6811608714568558e-06,4.909405552135706e-05,7.020049786649471e-06,9.084955477983582e-05,1.7105125853938795e-05,1.0380034375243224e-05,5.4020916667259955e-05,0.0017428355687813387,6.092197779893136e-06,0.00015079034190729684,6.262156425057807e-05,0.0014424146166006728,0.0005920448290751793,1.7257891968606975e-05,0.0018135794431079775,9.144653065692927e-05,0.00035572198713614553,5.293955920339377e-23,0.0,1.3552527156068805e-20,5.421010862427522e-20,1.0587911840678754e-22,0.0,4.336808689942018e-19,1.6940658945086007e-21,2.168404344971009e-19,0.0,2.473336205982557e-19,3.3881317890172014e-21,3.3881317890172014e-21,1.4372263143108856e-23,6.776263578034403e-21,0.0,0.0,0.0,0.0,4.235164736271502e-22,1.406207041340147e-23,2.168404344971009e-19,2.6469779601696886e-23,6.352747104407253e-22,0.0,1.3552527156068805e-20,1.6940658945086007e-21,6.776263578034403e-21,8.470329472543003e-22,3.3881317890172014e-21,2.710505431213761e-20,2.710505431213761e-20,2.710505431213761e-20,0.0,6.776263578034403e-21,1.0842021724855044e-19,2.710505431213761e-20,2.710505431213761e-20,5.421010862427522e-20,2.710505431213761e-20,2.710505431213761e-20,0.0,4.0657581468206416e-20,2.710505431213761e-20,8.470329472543003e-22,6.776263578034403e-21,0.0,0.0,2.710505431213761e-20,6.776263578034403e-21,2.168404344971009e-19,0.0,0.0,4.235164736271502e-22,9.486769009248164e-20,2.0328790734103208e-20,0.0,8.470329472543003e-22,4.336808689942018e-19,0.0,8.470329472543003e-22,0.0,4.235164736271502e-22,8.470329472543003e-22,0.0,0.0,5.421010862427522e-20
7,5.4817276108305694e-05,1.9883718695095155e-05,0.0005469396591169988,1.9381968696000407e-05,0.0005846869764001778,1.972785175631016e-05,0.00012120247642931635,0.000502466844342932,7.271483231187716e-05,2.072920594548912e-05,0.0011430434341627546,5.3724938983064916e-05,6.695782981821377e-05,0.0005458323978338909,0.0011164683746200403,1.9802891724828334e-05,1.5899012164894422e-05,5.01880322045977e-05,0.0005173318012498308,0.00039397806564692725,0.00021861225025058048,4.864253116570399e-05,0.001094542884700032,0.00021944543338201986,0.000537954367046614,4.140863211615111e-05,0.0010030450167258956,6.292696857936962e-07,0.0010629276094031434,0.0005568810441549221,0.001222424248547479,1.5383655081170086e-07,3.0738098969495044e-07,1.2984657362404106e-05,4.455294998883363e-06,9.524774613483549e-07,4.410300987695012e-06,6.926621138740042e-05,1.1607203330432378e-08,1.5617016274969097e-07,1.8438320232854328e-05,0.0006563559389349352,3.8573513771038546e-08,0.0006528796457018673,8.306215509172367e-07,0.002098117680654989,1.6206972987891293e-07,2.7372201847513362e-05,8.176959005949591e-07,0.0001563931336180358,1.0767774117412744e-06,1.8494766680269234e-05,1.2915972878859126e-05,4.5636436667365415e-05,5.373614794248781e-05,2.823035110604371e-05,5.84534850525231e-06,0.0018918977455076806,1.829350229811025e-05,7.247178051253254e-05,0.0002725587556640327,0.001596882096132901,0.0006516011394131639,5.3599456268387574e-05,0.001966741861313294,4.598896510214588e-05,0.0004547261715718632,2.6469779601696886e-23,2.117582368135751e-22,0.0,0.0,0.0,2.117582368135751e-22,8.673617379884035e-19,0.0,4.336808689942018e-19,0.0,1.4399560103323106e-20,8.470329472543003e-22,0.0,7.237830359838992e-25,3.3881317890172014e-21,0.0,0.0,1.6940658945086007e-21,0.0,1.6940658945086007e-21,1.2407709188295415e-24,2.168404344971009e-19,0.0,0.0,6.617444900424222e-24,1.6940658945086007e-21,4.235164736271502e-22,0.0,0.0,4.235164736271502e-22,2.710505431213761e-20,2.710505431213761e-20,8.131516293641283e-20,0.0,0.0,2.168404344971009e-19,2.710505431213761e-20,0.0,2.710505431213761e-20,2.710505431213761e-20,1.3552527156068805e-20,2.710505431213761e-20,2.710505431213761e-20,5.421010862427522e-20,8.470329472543003e-22,0.0,1.0842021724855044e-19,5.421010862427522e-20,0.0,0.0,1.3552527156068805e-20,2.710505431213761e-20,0.0,0.0,5.421010862427522e-20,2.0328790734103208e-20,0.0,4.235164736271502e-22,6.505213034913027e-19,0.0,0.0,0.0,8.470329472543003e-22,4.235164736271502e-22,0.0,0.0,0.0
8,4.5547230186933645e-05,1.5983182436031e-05,0.0005534079467572511,1.5560991799188187e-05,0.0006296316622242271,1.581881215297536e-05,0.00012876905805116862,0.0005055223858535596,6.8905499782758e-05,1.651009594645851e-05,0.000976995731917551,4.463928815677126e-05,7.420623028879412e-05,0.0005850158626698351,0.0009928160750397011,1.584258867718883e-05,7.0769299638912365e-06,4.1516358335811246e-05,0.0005441164079706962,0.0003710488113499632,0.00021499579317843588,3.972499589314738e-05,0.0009742853491292521,0.000220160496494499,0.0005706203702936244,3.3878268187423905e-05,0.0008904233249275788,3.494034973959744e-06,0.0009296658686688882,0.0005965035870390497,0.0011347086285878462,1.9930006037887852e-07,2.51690076691265e-07,1.0072911560823841e-05,2.7101808494550255e-06,7.985983919452488e-07,2.8425720512858453e-06,5.487242267775017e-05,2.5579553805575513e-08,2.019525275105618e-07,1.9536848573136655e-05,0.0006795443820393593,1.7847570757015488e-08,0.0006759169506185991,5.743223288288792e-07,3.0366705580397915e-05,1.398095920601289e-07,2.7902780452410745e-05,6.851347555932151e-07,0.00012519579141043196,7.543444548567445e-07,3.353967187191852e-05,1.8303757005501955e-05,3.7493299032266236e-05,5.753328955704339e-05,2.8833876910674042e-05,1.159019921706562e-05,0.0019911860348657186,1.937541864464427e-05,5.7396933699803296e-05,0.00030140662078019374,0.00035403367828773394,0.0006804894711038569,5.805896551954838e-05,0.0020487092935783605,3.775233764941148e-05,0.0002697774826695494,0.0,2.117582368135751e-22,5.421010862427522e-20,0.0,1.3234889800848443e-23,2.117582368135751e-22,8.673617379884035e-19,0.0,4.336808689942018e-19,0.0,6.352747104407253e-20,8.470329472543003e-22,3.3881317890172014e-21,2.1325750167382745e-25,1.6940658945086007e-21,1.0842021724855044e-19,4.336808689942018e-19,1.6940658945086007e-21,2.117582368135751e-22,8.470329472543003e-22,4.006656092053728e-25,0.0,6.617444900424222e-24,1.0587911840678754e-22,6.617444900424222e-24,0.0,0.0,0.0,4.235164736271502e-22,4.235164736271502e-22,1.3552527156068805e-20,1.3552527156068805e-20,8.131516293641283e-20,0.0,0.0,0.0,1.6263032587282567e-19,0.0,0.0,0.0,0.0,2.710505431213761e-20,0.0,1.0842021724855044e-19,1.2705494208814505e-21,2.710505431213761e-20,0.0,2.710505431213761e-20,2.710505431213761e-20,3.3881317890172014e-21,6.776263578034403e-21,0.0,0.0,8.470329472543003e-22,2.710505431213761e-20,6.776263578034403e-21,0.0,2.117582368135751e-22,0.0,0.0,0.0,0.0,8.470329472543003e-22,1.2705494208814505e-21,0.0,0.0,1.3552527156068805e-20
9,5.823581403747161e-05,1.9692011465774687e-05,0.0005408458314818388,1.9143433894856333e-05,0.0005619852842502089,1.9443216017593363e-05,0.00012477301839032253,0.0004920504890544682,7.632567092029943e-05,2.0138915971266184e-05,0.0010340166561928405,5.696516774990855e-05,6.913592578645499e-05,0.0005196942167497716,0.0010087879715728059,1.942223000019175e-05,1.3133126366799479e-05,5.2848508496603026e-05,0.0004743299101757997,0.00035382855656495497,0.00020065359232907627,4.9863395892771704e-05,0.0010034771823019782,0.00021132779934184839,0.0005013755301224688,4.268732937201251e-05,0.0009027857261023635,6.849330601270692e-06,0.0009508744025689302,0.0005292862820325922,0.0011373542613060776,3.2948536052024247e-07,3.3326723748194793e-07,1.1811825347515818e-05,3.474721191472354e-06,1.0016248529990756e-06,3.6339799080217143e-06,6.66331488121234e-05,2.6278905751868286e-08,3.3235626703835487e-07,1.760264829196483e-05,0.0005945230950908043,2.1316490557257928e-08,0.0005913131300871395,3.567390979156613e-07,7.943689294828655e-05,1.8200931627768872e-07,2.475182878853584e-05,8.644178534966906e-07,0.0001527839084050612,3.8684635951656524e-07,4.841561267775224e-05,3.640201469828706e-05,4.77899423265697e-05,5.230388927186187e-05,2.538454989022423e-05,1.568204772166869e-05,6.764545968383274e-05,1.7474815086013355e-05,6.969081594660555e-05,0.0002750684862931345,0.0003613484709071613,0.0006817177559629751,5.2561637404223966e-05,3.366212655366103e-05,4.8114102181631924e-05,0.000308761738104258,2.6469779601696886e-23,0.0,0.0,0.0,0.0,4.235164736271502e-22,0.0,3.3881317890172014e-21,0.0,2.168404344971009e-19,1.0842021724855044e-19,0.0,0.0,2.4298430493745188e-24,0.0,1.0842021724855044e-19,2.168404344971009e-19,1.6940658945086007e-21,1.0587911840678754e-22,1.6940658945086007e-21,7.496324301261813e-25,2.168404344971009e-19,6.617444900424222e-24,3.1763735522036263e-22,0.0,1.6940658945086007e-21,8.470329472543003e-22,2.710505431213761e-20,0.0,4.235164736271502e-22,2.710505431213761e-20,2.710505431213761e-20,8.131516293641283e-20,0.0,2.710505431213761e-20,0.0,1.3552527156068805e-20,0.0,5.421010862427522e-20,0.0,1.3552527156068805e-20,0.0,9.486769009248164e-20,5.421010862427522e-20,4.235164736271502e-22,0.0,2.710505431213761e-20,0.0,0.0,0.0,0.0,2.710505431213761e-20,2.710505431213761e-20,0.0,5.421010862427522e-20,8.809142651444724e-20,0.0,4.235164736271502e-22,2.168404344971009e-19,0.0,4.235164736271502e-22,0.0,8.470329472543003e-22,4.235164736271502e-22,2.710505431213761e-20,0.0,0.0
