,Y5Z2,Y2Z5,Y0Z2,Y2Z0,Y4Z5,Y5Z4,Y1Z2,Y2Z1,Y4Z3,Y3Z4,Y3Z1,Y1Z3,Y1Z5,Y5Z1,Y0Z5,Y5Z0,Y3Z5,Y5Z3,Y0Z1,Y1Z0,Y0Z3,Y3Z0,Y3Z2,Y2Z3,standard_x,Y4Z1,Y1Z4,Y4Z0,Y0Z4,Y4Z2,Y2Z4,X2X3,X2X4,X3X5,X1X5,X0X5,X1X2,Y3Y5,X1X4,X2X5,Y1Y5,Y2Y3,Y0Y5,X0X1,X0X4,X2,X0X3,Y0Y1,X5,X4X5,X0X2,Y2Y4,Y1Y2,Y1Y4,Y2Y5,X1X3,Y0Y2,X1,X3X4,Y0Y4,X3,Y0Y3,X0,X4,Y1Y3,Y3Y4,Y4Y5,X4Y2,X5Y3,X3Y2,X5Y1,Y2,Y1,X5Y0,X3Y5,X2Y5,X2Y3,X0Y2,X3Y4,X1Y0,standard_y,Y5,Y4,Y0,X4Y5,X4Y0,X3Y0,X2Y4,X1Y2,X1Y4,X4Y1,X3Y1,X2Y1,X1Y5,X0Y4,X2Z5,X3Z5,X3Z0,X0Z5,X5Z0,X4Z0,X3Z1,X1Z3,X2Z4,X5Z4,X1Z2,X0Z3,X1Z4,X0Z4,X5Z3,X4Z5,X2Z3,X1Z5,X4Z3,Y3,X5Z2,X5Z1,X5Y4,X5Y2,X4Z2,X4Z1,X4Y3,X3Z4,X3Z2,X2Z1,X2Z0,X2Y0,X1Z0,X1Y3,X0Z2,X0Z1,X0Y5,X0Y3,X0Y1
0,0.9793969527196399,0.9793885603709702,0.8310718911835409,0.8309408928408908,0.7759173364704024,0.7757945034545948,0.7280704859565186,0.7279774879216752,0.704792991601985,0.704777957143924,0.6783939274917221,0.678381840828645,0.49692707834834715,0.4968678617100676,0.47325810170499294,0.47318755731341733,0.36090686248641957,0.36085742510654506,0.3563402139416093,0.3563295597045532,0.3523212080195426,0.35231695112436034,0.19588893435049282,0.1958604227900776,0.0927913628401364,0.06464269338386905,0.06464016270197137,0.05871507480106425,0.05871453169695107,0.03453106379346044,0.03452530128530478,0.0339290893174906,0.0332521788779476,0.03152006500782707,0.030374130942055697,0.028841414063732706,0.025282741938136823,0.02485216362009044,0.0246795253863287,0.02463847897372554,0.02353700167643969,0.023291686087693046,0.023277770330863666,0.02283927725851992,0.022701883827237236,0.022201213498394833,0.02170966149206785,0.021663786359235257,0.02163012079735773,0.02066512973039169,0.020079376540875545,0.01987868882360293,0.018362112513096718,0.01819685580411954,0.017053798976099085,0.016980215785887827,0.015883282155598137,0.013687475057525513,0.01364120547543005,0.013346314025284637,0.01249992273747439,0.012335963334393036,0.011694584402578603,0.011078046346805332,0.009863329137134912,0.007028128045572569,0.006962870123409699,2.220446049250313e-16,1.1102230246251565e-16,1.1102230246251565e-16,6.938893903907228e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.163336342344337e-17,4.163336342344337e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.9081958235744878e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.734723475976807e-18,1.3010426069826053e-18,1.3010426069826053e-18,1.0842021724855044e-18,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,5.963111948670274e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,3.2526065174565133e-19,3.2526065174565133e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0015901773480514229,0.0016057372082259732,0.3669635824259632,0.0013648167838506394,0.7324435592230356,0.0012664390449533178,0.23996515736086324,0.001198756585581519,0.6956696852876298,0.6979212533735005,0.6717931027548385,0.6762369334039986,0.21633989509260926,0.0008155677952524872,0.3417262313322016,0.0007770028539272792,0.1671671772455489,0.0005933130855980981,0.35637553339659506,0.3551999353268467,0.3523560101446922,0.34888581288603526,0.1564971769333607,0.0003307716343013003,0.0404254172514558,0.06380561562877693,0.06443555895933102,0.05795477955111398,0.05872066152441709,0.7169653692322435,7.921911829841507e-05,0.002246004175121669,0.002873649359907612,0.002535255060674294,0.0027707431759759543,0.002849838661833296,0.0020604006224780817,0.0019237760809668937,0.018321865350268536,0.007604219152154234,0.0020250154159949397,0.0021168072617023526,0.001986866410552973,0.009353553892830446,0.015562810221848404,0.002215340822800686,0.01419259052435878,0.007983804508654376,0.0026518793981828107,0.0019171645367613201,0.002007376295587935,0.0022156723263467904,0.0017474819970737191,0.007261270391710364,0.008317998392015715,0.00950510047547317,0.001558900305323783,0.007535845797712786,0.012130055161506073,0.000309411978414734,0.012321944361565855,0.005226313938088468,0.004687924710850716,0.01101248216034294,0.003107003311912681,0.00369278977328019,0.0013534347492984542,1.0842021724855044e-19,0.0,1.0842021724855044e-19,2.710505431213761e-20,1.0842021724855044e-19,0.0,1.0842021724855044e-19,5.421010862427522e-20,0.0,1.0842021724855044e-19,0.0,0.0,3.496552006265752e-18,1.1806961658367143e-16,0.0,6.938893903907228e-18,5.551115123125783e-17,5.421010862427522e-20,5.551115123125783e-17,5.551115123125783e-17,6.776263578034403e-20,5.421010862427522e-20,6.938893903907228e-18,2.7755575615628914e-17,1.3877787807814457e-17,2.710505431213761e-20,5.421010862427522e-20,3.469446951953614e-17,0.0,0.0,8.673617379884035e-19,2.168404344971009e-19,3.2526065174565133e-19,0.0,0.0,8.673617379884035e-19,1.6263032587282567e-19,2.710505431213761e-19,2.168404344971009e-19,2.168404344971009e-19,8.131516293641283e-20,1.3552527156068805e-19,2.710505431213761e-20,1.0842021724855044e-19,5.421010862427522e-20,2.168404344971009e-19,0.0,1.6653345369377348e-16,1.0842021724855044e-19,2.168404344971009e-19,1.3552527156068805e-20,2.7755575615628914e-17,1.0842021724855044e-19,0.0,1.1102230246251565e-16,0.0,4.336808689942018e-19,0.0,5.421010862427522e-20,0.0,0.0,1.3877787807814457e-17,2.168404344971009e-19,0.0,5.421010862427522e-20,0.0,5.177065373618284e-18
2,1.4478624759205147e-05,0.00029409701728417344,0.43208423746865915,0.0002586212621117313,7.25374851208828e-05,1.4763238462757852e-05,0.3098843443793684,0.00022769895408191064,7.02116649615629e-05,0.5262665899343335,0.6652963005373402,0.6740338443991578,0.2620305686390795,7.122145209795905e-06,0.3803909292948795,6.786706732895233e-06,0.5014036814398926,5.753017986877974e-06,0.3563727598961016,0.35404146370325373,0.35235343988889556,0.34551069620261565,0.4962172379623633,6.42743758145604e-05,0.023057209075345822,7.460404959819639e-06,0.2581204788731306,6.779912088032459e-06,0.372748571143371,6.99365238539126e-05,0.00028564264567744056,0.0006488712660139454,0.0005683179976066117,0.0005574256540939169,0.0005648956335431185,0.0005686118804864182,0.0006741308135942963,0.00028585793902094784,0.0018816461597491538,0.0012086836589543142,0.00025453609605039635,0.00022006801225100552,0.0002877575490271694,0.01013769604462008,0.001885567727038146,0.0007437527985989771,0.011519762522595192,0.008737400893104482,0.000568743955037987,0.0004950098731858099,0.0006577093280877875,0.0005670732053268473,0.0005488858008549141,0.0005360700546410339,0.0012435138471537169,0.006660359908943344,0.0004894291782338055,0.007990482192205087,0.0013025331033430028,1.998021483018388e-05,0.009334288936612492,0.00967214572191328,0.005122416260818621,0.0019225184393465845,0.00572251777502268,0.0011882742398780569,0.0005156399730547835,0.0,8.470329472543003e-22,2.710505431213761e-20,0.0,2.710505431213761e-20,5.551115123125783e-17,8.470329472543003e-22,8.470329472543003e-22,0.0,1.3552527156068805e-20,0.0,3.3881317890172014e-21,1.3907433960968357e-17,8.329213783530437e-17,8.470329472543003e-22,8.470329472543003e-22,2.7755575615628914e-17,0.0,3.3881317890172014e-21,0.0,8.470329472543003e-22,1.3552527156068805e-20,1.2705494208814505e-21,3.3881317890172014e-21,2.7755575615628914e-17,1.0164395367051604e-20,0.0,6.3527471044072525e-21,5.421010862427522e-20,4.336808689942018e-19,4.336808689942018e-19,2.168404344971009e-19,0.0,5.421010862427522e-20,8.673617379884035e-19,2.168404344971009e-19,1.0842021724855044e-19,0.0,2.168404344971009e-19,2.168404344971009e-19,0.0,4.336808689942018e-19,1.6940658945086007e-21,9.486769009248164e-20,0.0,1.0842021724855044e-19,4.0657581468206416e-20,5.551115123125783e-17,0.0,0.0,1.3552527156068805e-20,3.3881317890172014e-21,1.3552527156068805e-20,1.0842021724855044e-19,6.776263578034403e-21,0.0,8.673617379884035e-19,1.0842021724855044e-19,5.421010862427522e-20,0.0,0.0,1.3877787807814457e-17,0.0,0.0,0.0,5.551115123125783e-17,5.762365140171005e-18
3,4.674414926712837e-05,6.230105799710198e-05,0.4412722905268463,5.807062938152059e-05,5.13141328553807e-05,4.591508835500434e-05,0.0008595159371946287,2.5667242677976323e-05,5.1190833418420786e-05,0.0014278228441464557,0.001781619225866544,0.0018092705527662269,0.0006591681525660927,1.0465072505504556e-05,0.36081053326382884,2.241282089221347e-05,0.0012819241380306267,1.017055131070093e-05,0.008579759493301298,0.0009499855998942433,0.0005940060014978507,0.0009253659142486042,0.0013186401091512304,2.505701424479243e-05,0.004777576446619259,5.0524755106608297e-05,0.0006976963486615864,7.011500402422835e-06,0.3710718701009188,4.689711516324138e-05,5.914865942513793e-05,0.0003288517356121206,0.002098086746849903,5.672175951947071e-06,5.7763330879717504e-06,0.00211999014729516,0.0005023319215953794,2.9600268984450087e-06,0.00011968469474028964,0.001788995813440399,2.6690216537095733e-06,0.0012516682027948647,0.0010756098557534286,6.884993382656285e-05,0.002455775132435482,0.0018199943774016322,0.00024756953536556015,0.00014835799087758783,0.0021201768240833993,0.0012842655013185732,0.0014852048669205336,0.002093315139514447,0.0012891565268059553,0.00032234565498469,0.001788565903556093,0.0015838262176843625,0.0013604292134793126,7.62799185261844e-05,5.5004775524685246e-05,0.0003089332410675661,0.00025504429347297883,0.0001477676472965151,0.0020299053469932955,0.00253598638012836,0.0017177729405932823,0.0003154744388162463,0.0013418869353504872,0.0,1.0587911840678754e-22,0.0,5.293955920339377e-23,0.0,5.421010862427522e-20,8.470329472543003e-22,0.0,0.0,0.0,3.3881317890172014e-21,0.0,5.293955920339377e-21,5.4752209710517974e-18,0.0,0.0,5.204170427930421e-18,0.0,0.0,0.0,1.6940658945086007e-21,8.470329472543003e-22,1.0587911840678754e-22,6.352747104407253e-22,3.3881317890172014e-18,0.0,5.293955920339377e-23,6.776263578034403e-21,1.0842021724855044e-19,5.421010862427522e-20,6.776263578034403e-21,0.0,1.0842021724855044e-19,2.168404344971009e-19,0.0,5.082197683525802e-21,2.168404344971009e-19,1.3552527156068805e-20,1.3552527156068805e-20,0.0,6.776263578034403e-21,2.0328790734103208e-20,2.168404344971009e-19,4.336808689942018e-19,0.0,2.0328790734103208e-20,0.0,2.168404344971009e-19,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,4.235164736271502e-22,5.421010862427522e-20,0.0,2.168404344971009e-19,1.0842021724855044e-19,8.470329472543003e-22,1.0164395367051604e-20,1.0842021724855044e-18,0.0,2.168404344971009e-19,0.0,1.0842021724855044e-19,2.7316812548951186e-20
4,1.2377044378547824e-05,1.4772193540703775e-05,0.0012952576533357138,1.4721591716616536e-05,1.1929502859796294e-05,1.2392856841840431e-05,5.777716861230517e-06,5.751349225063648e-06,1.3317034896961163e-05,3.0278421233984133e-05,9.596614784788859e-05,9.880182990855616e-05,1.444389027467592e-05,2.453839558823173e-06,0.0009930721207004954,1.2283044909283504e-05,1.7708718923465844e-05,2.1220667806863044e-06,3.7818218548794665e-05,6.9138881642817755e-06,1.3879008985775073e-05,1.628433548687165e-05,1.735191592056282e-05,5.338194108380469e-06,0.0014688142954861936,1.3187692339736378e-05,8.936707658898688e-06,1.1236784106290716e-05,0.0010686079084099016,1.1392850891996428e-05,1.4029481629727854e-05,1.4459998742552997e-07,1.3279515974156428e-06,4.2271508068068936e-08,4.8200413617978586e-08,1.3507428317305923e-06,2.3163599479619816e-07,3.2939468722150463e-09,4.535586712850419e-05,5.115707575142282e-05,9.125443933391379e-10,7.5666550689206e-07,5.433605573507088e-07,0.00019383451515541587,4.895102060764085e-05,0.0003538540682145609,0.0002340482418161019,0.0003188526631870158,0.000398176330419804,9.362148092860342e-05,0.00013406146208699916,1.3242150422062183e-06,7.781931990761453e-07,7.944702015911137e-05,4.9531150962234206e-05,0.002438520072517026,0.00013324955262640178,0.0003851578292850716,2.9914870761758703e-05,5.613490114555382e-05,0.0003574968198778876,0.00030927423922822957,0.002087894678840108,0.0006097046338825087,0.0024658831669900146,7.706752233121937e-05,0.00010034002035425447,2.117582368135751e-22,2.6469779601696886e-23,2.117582368135751e-22,2.6469779601696886e-23,0.0,2.117582368135751e-22,5.293955920339377e-23,2.6469779601696886e-23,0.0,2.117582368135751e-22,0.0,0.0,5.935020895067974e-23,4.044582323139284e-20,4.235164736271502e-22,0.0,3.3881317890172014e-20,0.0,1.0587911840678754e-22,8.470329472543003e-22,4.235164736271502e-22,1.0587911840678754e-22,2.117582368135751e-22,1.0587911840678754e-22,1.3877787807814457e-17,4.235164736271502e-22,3.308722450212111e-24,5.293955920339377e-23,1.3552527156068805e-20,1.3552527156068805e-20,1.3552527156068805e-20,1.6940658945086007e-20,1.3552527156068805e-20,1.6263032587282567e-19,2.710505431213761e-20,5.082197683525802e-21,1.3552527156068805e-20,1.3552527156068805e-20,5.421010862427522e-20,2.168404344971009e-19,2.710505431213761e-20,3.5575383784680614e-20,0.0,5.421010862427522e-20,0.0,1.3552527156068805e-20,5.421010862427522e-20,6.776263578034403e-21,2.710505431213761e-20,2.710505431213761e-20,4.235164736271502e-22,0.0,5.421010862427522e-20,1.6263032587282567e-19,2.117582368135751e-22,1.3552527156068805e-20,0.0,5.421010862427522e-20,0.0,4.235164736271502e-22,1.3552527156068805e-20,6.938893903907228e-18,1.6940658945086007e-20,0.0,0.0,8.470329472543003e-22,1.2593824826119846e-22
5,0.0037210361454137926,0.0004951343329683164,0.00767757411545518,0.0006790033300947002,0.027998597380114783,0.003638538948188198,0.027082694056586316,0.001631285961868771,0.03909678067092825,0.026213835766753183,0.014801529787150637,0.004561825064099923,0.022981552973914743,0.0013085255554442898,0.00540806370415276,0.003745326438686059,0.024066271289910145,0.001313209291728461,0.004039960845951372,0.02627404097642807,0.005459313544989374,0.028674149720233483,0.028172746083459287,0.0016682687769153447,0.01482538106447136,0.03923725848454235,0.021484708354828082,0.02895140367203082,0.005192672596186854,0.028647117893135548,0.00031084419935159297,0.0010063433500213381,0.00010597756448042393,8.622505994407109e-05,0.00013629622748045737,0.00023248932720050123,0.0009811191046746341,9.580213922695923e-05,0.01479731917121327,0.002005944851962171,9.990500867784673e-05,0.0001924284496653423,0.0003635952911781244,0.016308827877931753,0.003486832366796229,0.001967812450035765,0.02387974919532417,0.007083449396130379,0.005319691416571463,0.0023953215377182447,0.0005439035046597832,0.00017821503995913004,0.0005762060763015075,0.0126512129247091,0.0019503566654164675,0.00034081558535666934,0.00042483859363889886,0.04543168374677285,0.01104223487829862,0.0029041668314644708,0.05276363483277913,0.01921781890338941,0.004653532143980947,0.0860039092377069,7.739959268478311e-05,0.0028540739680121803,0.0022115851204626965,2.710505431213761e-20,2.710505431213761e-20,1.3552527156068805e-20,6.776263578034403e-21,1.0842021724855044e-19,1.734723475976807e-18,1.3552527156068805e-20,0.0,2.168404344971009e-19,1.0164395367051604e-20,0.0,0.0,9.486769009248164e-20,4.228388472693467e-18,2.168404344971009e-19,3.469446951953614e-18,0.0,2.168404344971009e-19,2.168404344971009e-19,0.0,1.3552527156068805e-20,2.710505431213761e-20,3.2526065174565133e-19,2.168404344971009e-19,6.938893903907228e-18,5.421010862427522e-20,2.710505431213761e-20,2.168404344971009e-19,0.0,3.469446951953614e-18,5.204170427930421e-18,0.0,5.421010862427522e-19,0.0,0.0,8.673617379884035e-19,0.0,0.0,6.938893903907228e-18,4.336808689942018e-19,1.734723475976807e-18,8.673617379884035e-19,0.0,0.0,0.0,1.734723475976807e-18,1.3877787807814457e-17,8.673617379884035e-19,5.421010862427522e-19,0.0,0.0,4.336808689942018e-19,6.938893903907228e-18,0.0,0.0,6.938893903907228e-18,0.0,2.168404344971009e-19,2.168404344971009e-19,0.0,3.469446951953614e-18,0.0,0.0,0.0,3.3881317890172014e-21,3.469446951953614e-18,5.827586677109586e-19
6,0.010803765522514702,0.0007838743571791337,0.003295177753757636,0.0007054394691443254,0.013381030532093025,0.011811872359492413,0.01726992703810623,0.003202306585590161,0.01160602002795013,0.02888231399676896,0.023895604832821923,0.0037682313459702554,0.010142042006508943,0.007068102694132576,0.0016129783511222321,0.010836062356217119,0.01862242177628849,0.0066735193486692004,0.007579651202636628,0.01683907191278365,0.00751234583259777,0.024538304352396283,0.024508436434723266,0.003232492241293786,0.056557067864149824,0.014301303281497571,0.010206078772575693,0.0035014911674581296,0.002896608764783446,0.003707782546859214,0.0002966087543919565,0.00036857748906509244,0.0023119229750571185,0.00043626325691852996,0.0007815453964530491,0.004083756440795968,0.00037608843409745124,6.765771208175797e-05,0.04025323860560194,0.005325750668432241,0.0004815491517174375,0.00011625045318674207,0.004409524791468958,0.0030228981349772477,0.004038734390431382,0.00527653846289187,0.005621454448335237,9.369235029402646e-05,0.006630892719380515,0.013130649416522824,0.0037981146787374014,0.0033948373085669736,0.0007488764837501269,0.03641675944403321,0.004693956830509172,0.0017354880135827357,0.0036958994428496813,0.030299629399961305,0.02261989966014151,0.003798677896443849,0.037452613440478275,0.007565562951331328,0.0007305516191546874,1.829541317206599e-05,0.001709770597427605,0.0077463138496294305,0.012141584422105901,0.0,0.0,5.421010862427522e-20,0.0,0.0,8.673617379884035e-19,1.0842021724855044e-19,0.0,0.0,1.0842021724855044e-19,8.131516293641283e-20,8.673617379884035e-19,3.2526065174565133e-19,1.734723475976807e-18,1.3010426069826053e-18,1.734723475976807e-18,4.336808689942018e-19,0.0,0.0,1.734723475976807e-18,2.168404344971009e-19,2.710505431213761e-20,1.734723475976807e-18,0.0,0.0,0.0,1.0164395367051604e-20,0.0,0.0,1.734723475976807e-18,0.0,0.0,4.336808689942018e-19,0.0,0.0,1.734723475976807e-18,0.0,0.0,3.469446951953614e-18,2.168404344971009e-19,3.469446951953614e-18,0.0,0.0,0.0,0.0,1.734723475976807e-18,0.0,1.734723475976807e-18,6.505213034913027e-19,4.336808689942018e-19,5.421010862427522e-20,0.0,0.0,2.168404344971009e-19,0.0,3.469446951953614e-18,3.469446951953614e-18,4.336808689942018e-19,0.0,2.710505431213761e-20,1.734723475976807e-18,0.0,4.336808689942018e-19,5.421010862427522e-20,1.0842021724855044e-19,0.0,3.2526065174565133e-19
7,0.007224880423436206,0.0005782000343904595,0.004939745024065926,0.0005012327693021724,0.014702863553560788,0.007836824046030266,0.021428571201826667,0.0025210955349036722,0.009825986230886158,0.02660940407334555,0.019309018182787137,0.0011296249471546968,0.014336322974359324,0.0048090111711470195,0.001330214131394507,0.007194990247205103,0.01707276139534887,0.004459963880111975,0.007071276788005061,0.021197748994485024,0.007037062031593484,0.02323316028792346,0.023207865587291075,0.002504145736020923,0.0001588517524210714,0.0133480173384561,0.013743578759847733,0.0035786370903333814,0.0004256431491947247,0.003726272532322204,0.0004614297769165536,0.0001516804916534925,0.004224755971613485,0.0006121514100084265,0.000757645961709698,0.008159027912450746,9.89142563691246e-05,9.39395815492736e-05,0.03867403931650796,0.004340790629704994,0.0002713669073172371,0.0007091856712923213,0.008537879801960323,0.002917785986364236,0.004321636251899845,0.025050432586314345,0.00614982208568692,0.0003874928201791578,0.022716825632273077,0.011102183713194276,0.004460730058648867,0.002211907788534323,0.0002723531412144467,0.03641310274184244,0.003749562544814708,0.0018073059511583929,0.004653510783806752,0.02206718264577843,0.01937671758379514,0.004043726899387695,0.029296949527117415,0.008485371826614456,0.0032154264958021922,0.00022259570608515705,0.0019054871213704887,0.010613953855495635,0.009256698958804313,3.2526065174565133e-19,1.0842021724855044e-19,2.168404344971009e-19,9.486769009248164e-20,4.336808689942018e-19,1.734723475976807e-18,1.0842021724855044e-19,2.168404344971009e-19,1.734723475976807e-18,4.336808689942018e-19,0.0,1.734723475976807e-18,1.1858461261560205e-18,6.5052130349130266e-18,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,6.505213034913027e-19,3.469446951953614e-18,1.3877787807814457e-17,0.0,1.0842021724855044e-19,8.673617379884035e-19,8.673617379884035e-19,4.85722573273506e-17,5.421010862427522e-20,1.8973538018496328e-19,5.204170427930421e-18,8.673617379884035e-19,1.734723475976807e-18,4.336808689942018e-18,8.673617379884035e-19,3.469446951953614e-18,8.673617379884035e-19,8.673617379884035e-18,3.469446951953614e-18,3.469446951953614e-18,1.734723475976807e-18,0.0,4.336808689942018e-19,5.204170427930421e-18,1.734723475976807e-18,3.469446951953614e-18,0.0,3.469446951953614e-18,5.204170427930421e-18,4.336808689942018e-19,1.734723475976807e-18,8.673617379884035e-19,3.469446951953614e-18,4.336808689942018e-19,1.734723475976807e-18,8.673617379884035e-19,6.505213034913027e-19,8.673617379884035e-19,0.0,4.336808689942018e-18,3.469446951953614e-18,3.469446951953614e-18,4.743384504624082e-20,1.734723475976807e-18,5.551115123125783e-17,8.673617379884035e-19,8.673617379884035e-19,0.0,1.0408340855860843e-17,2.5953089503871762e-18
8,0.0019909818103937714,0.004990449463022146,0.005531481050665786,0.00520547118981407,0.014094193612012427,0.002060144471360128,0.02393305320505435,0.0007348899612187073,0.010590598965893686,0.016021938787403975,0.006960200517735164,0.007047799643665175,0.01827503462251199,0.000604666423950228,0.0017925996264777405,0.00207129036703424,0.016592534091761008,0.0007526053435927666,0.0053819483869311045,0.024822144257851887,0.0057550950248065665,0.02385383475663707,0.023126335267486364,0.0012670636260650823,0.0009131047541134606,0.016411933429057064,0.01627027815572192,0.003910615598694345,0.0009999154296873487,0.004101919956141344,0.0031434487544897485,0.0011985958048392846,0.004600681178936349,0.0009892206238383498,0.0006298557859481012,0.008529420962517784,0.0012354568254294043,0.00011993879808326933,9.810436708801e-05,0.0027238886933151902,0.0002706462624876146,0.000920718429867773,0.0088622172319479,0.008386358011509647,0.01430866005054903,0.022910335116182533,0.01634412286042185,0.0028965859254084817,0.02359491608634617,0.0123878948299414,0.004742167551636672,0.0033304063768044324,0.0008284179691431608,0.002878676285568211,0.0023104776539392413,0.0039856756527015405,0.004835143015899914,0.02158216313967137,0.0007857112755694645,0.014958557501712008,0.027872095483140617,0.013419338056204473,0.001854337401179109,0.00018156526499071325,0.00353809412804024,0.0036398656762277786,0.010467132496089143,1.0842021724855044e-19,9.215718466126788e-19,2.710505431213761e-19,5.421010862427522e-20,4.336808689942018e-19,1.734723475976807e-18,2.168404344971009e-19,9.75781955236954e-19,0.0,1.0842021724855044e-19,1.0842021724855044e-19,6.505213034913027e-19,1.0312626132821107e-18,1.111307226797642e-17,1.6263032587282567e-19,5.204170427930421e-18,4.336808689942018e-19,2.168404344971009e-19,1.734723475976807e-18,2.2551405187698492e-17,3.2526065174565133e-19,1.6263032587282567e-19,2.5478751053409354e-18,2.8189256484623115e-18,2.0816681711721685e-17,2.168404344971009e-19,6.776263578034403e-20,1.734723475976807e-18,1.734723475976807e-18,1.0408340855860843e-17,7.806255641895632e-18,4.336808689942018e-19,8.673617379884035e-19,4.336808689942018e-19,8.673617379884035e-18,0.0,3.469446951953614e-18,0.0,1.734723475976807e-18,0.0,4.336808689942018e-18,8.673617379884035e-19,1.734723475976807e-18,6.505213034913027e-19,3.469446951953614e-18,2.6020852139652106e-18,2.168404344971009e-19,7.806255641895632e-18,8.673617379884035e-19,3.469446951953614e-18,2.168404344971009e-19,1.734723475976807e-18,8.673617379884035e-19,2.168404344971009e-19,1.0842021724855044e-18,1.3877787807814457e-17,7.806255641895632e-18,3.469446951953614e-18,0.0,2.168404344971009e-19,2.6020852139652106e-18,2.7755575615628914e-17,8.673617379884035e-19,2.168404344971009e-19,5.421010862427522e-19,2.0816681711721685e-17,2.070572039563137e-18
9,0.009851477920906957,0.000523726406688748,0.005272785433041846,0.0010354775168914805,0.016288473143487758,0.010460399269944892,0.029321481195840174,0.0023906513701142523,0.006329150780583246,0.011379407906622986,0.001211750437950943,0.01419480866477788,0.024377586160187106,0.0062698760052859025,0.0001505717487115794,0.009896673976521431,0.015034729666022949,0.005804754518152223,0.009403225697074314,0.030414293610261593,0.008905279327156568,0.023040790482619002,0.02176831485065376,0.002497668758031978,0.004329308515486461,0.013139301081475842,0.02054732029054261,0.0044507584001708305,0.00016630101866194492,0.004888450874816715,0.0004327421103500552,0.003542920982386065,0.003066094154206483,5.8394930712035595e-05,0.0015582649138193238,0.005077091569362695,0.0030320343175244463,0.0011292135911293577,9.395265628425176e-06,0.0019654758411856176,0.000605492062779975,0.0009583801898755764,0.005475074353214116,0.012256944248384971,0.01556118017501847,0.007624283619002906,0.02242219739125105,0.006184992695746354,0.013609767536193963,0.013385103038230376,0.004578898686911594,0.004288185509122359,0.0015215353903389383,0.002357936616883308,0.001554024632309413,0.005228879404468628,0.004074169302655673,0.018367883955158974,0.0001271262350768798,0.01706270684272859,3.610379195715784e-05,0.018708385593661045,0.00013645482956319726,0.0012905826939282107,0.004771524214179895,0.003209168377327905,0.012008811084365134,5.421010862427522e-20,3.5236570605778894e-19,3.2526065174565133e-19,1.6263032587282567e-19,0.0,5.204170427930421e-18,1.0842021724855044e-19,3.2526065174565133e-19,8.673617379884035e-19,1.0842021724855044e-19,0.0,1.734723475976807e-18,4.616329562535937e-19,4.7704895589362195e-18,2.168404344971009e-18,3.469446951953614e-18,1.734723475976807e-18,0.0,3.469446951953614e-18,3.469446951953614e-18,2.168404344971009e-19,5.421010862427522e-19,6.179952383167375e-18,5.421010862427522e-18,2.7755575615628914e-17,4.336808689942018e-19,1.8126505071242027e-19,0.0,8.673617379884035e-19,6.071532165918825e-18,1.3877787807814457e-17,8.673617379884035e-19,4.336808689942018e-19,1.0842021724855044e-19,1.6479873021779667e-17,6.071532165918825e-18,1.734723475976807e-18,8.673617379884035e-19,8.673617379884035e-19,1.3010426069826053e-18,3.903127820947816e-18,0.0,8.673617379884035e-19,8.673617379884035e-19,2.6020852139652106e-18,1.3010426069826053e-18,0.0,7.806255641895632e-18,4.336808689942018e-19,2.6020852139652106e-18,4.336808689942018e-19,1.734723475976807e-18,6.505213034913027e-19,1.0842021724855044e-19,2.4936649967166602e-18,1.6479873021779667e-17,1.0408340855860843e-17,2.6020852139652106e-18,8.673617379884035e-19,2.168404344971009e-19,2.6020852139652106e-18,2.7755575615628914e-17,0.0,1.7889335846010823e-18,5.421010862427522e-20,6.938893903907228e-18,3.1992434417794924e-18
