,Y4Z0,Y0Z4,Y1Z5,Y5Z1,Y3Z5,Y5Z3,Y0Z5,Y5Z0,Y2Z1,Y1Z2,Y3Z1,Y1Z3,Y2Z4,Y4Z2,Y3Z0,Y0Z3,Y2Z0,Y0Z2,Y2Z3,Y3Z2,Y4Z3,Y3Z4,Y4Z1,Y1Z4,Y1Z0,Y0Z1,Y4Z5,Y5Z4,standard_x,Y2Z5,Y5Z2,X0X1,X2X5,X4X5,X1X4,X0X3,Y0Y1,Y2Y5,X0X2,X0X5,X3X4,X1X3,X2X3,Y0Y3,X1X5,X3X5,Y4Y5,Y1Y3,X5,Y3Y5,X2X4,X1X2,X0,Y2Y3,X1,Y0Y2,Y3Y4,Y1Y4,X3,X0X4,Y1Y5,Y2Y4,Y0Y5,X4,X2,Y0Y4,Y1Y2,Y2,X5Y2,X4Y2,Y1,X1Y4,Y3,Y0,X5Y3,X3Y5,X3Y2,X3Y0,X2Y4,X2Y3,X2Y1,X0Y2,X1Y0,Y4,X5Y4,X5Y1,X5Y0,X4Y1,X1Y5,X1Y3,X1Y2,X4Y0,X2Y0,X3Y1,X0Z4,X0Y1,X5Z3,X5Z1,X5Z0,X2Z1,X1Z3,X0Z3,X4Z1,X4Z0,X3Z5,X3Z4,X2Z4,X5Z4,X1Z5,X0Z5,X4Z3,X4Z2,X2Z3,X1Z2,X2Z5,X1Z4,X4Z5,standard_y,Y5,X5Z2,X4Y5,X4Y3,X3Z2,X3Z1,X3Z0,X3Y4,X2Z0,X2Y5,X1Z0,X0Z2,X0Z1,X0Y5,X0Y4,X0Y3
0,0.9687345849817652,0.9686326503168652,0.9129315706981516,0.9128958301673732,0.8416216483722843,0.8415561706367221,0.8117833181718956,0.8117695577362213,0.7900506835631682,0.7899838028806512,0.6799019259817047,0.6798756463991045,0.5826531382797451,0.5826521914802965,0.504983600391731,0.5049528716784941,0.48980607801762355,0.4897537409460143,0.43340009227931714,0.4333801538857862,0.30711181517566644,0.30709818559750435,0.15655437292831678,0.1565413740542545,0.1446781784456617,0.14467496664414115,0.12424922049742912,0.12423403992064097,0.1082921854994668,0.09945459816230146,0.09944228535664995,0.0403717573367338,0.03608132204989449,0.03608021344689496,0.033290489799894116,0.03311559964136218,0.03246426447822863,0.03112372438915398,0.03035322761680683,0.03022018156897117,0.029318348905426353,0.027491223374343052,0.02733926040038674,0.025831216361092642,0.025252197563945873,0.025179055699577936,0.02491752388182924,0.024642612715988083,0.022268559332893484,0.02224390017103634,0.021349138937836964,0.021189023791294018,0.021138856494116717,0.02094619941226947,0.019659359043718808,0.01956894074711922,0.019057118898053813,0.01845606975936938,0.017083217599944193,0.016491634277811314,0.015757486099654418,0.014875400299031154,0.014525810193198513,0.014125261992982252,0.014016931035811347,0.0112828354048072,0.010953538487026064,2.220446049250313e-16,1.1102230246251565e-16,1.1102230246251565e-16,8.326672684688674e-17,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,3.8163916471489756e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.3877787807814457e-17,1.3877787807814457e-17,6.938893903907228e-18,4.119968255444917e-18,3.469446951953614e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.0842021724855044e-18,1.0842021724855044e-18,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,6.505213034913027e-19,6.505213034913027e-19,6.505213034913027e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,2.168404344971009e-19,2.168404344971009e-19,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.001467968940859249,0.0014893972284052582,0.9099821789467732,0.898194601214384,0.8334868568226357,0.8280044676294673,0.0012485642599968962,0.6784192928823405,0.7849917250196139,0.7874327151069729,0.6733313501795498,0.6776808411276138,0.10010239379987732,0.0008806177146153948,0.2008772043842738,0.000775249992830818,0.08289514622006547,0.0007503672901436349,0.4306261365557328,0.4291927544632872,0.0004636757690298251,0.18788986885266523,0.00023628867670579863,0.014152872532671005,0.009304022529127761,0.00022152203520784303,0.00018753015898139718,0.6635472184764786,0.05825623366702824,0.09881816089153404,0.09784140901917834,0.0005558017018290099,0.026900829005401066,0.000539540476908346,0.000513703062903683,0.0005213521622579253,0.00040522474030121034,0.019355807732365313,0.0005568751133692718,0.0005058100494140917,0.0005253700600731249,0.022878082572647222,0.017757683523070854,0.000384746739789912,0.021605364288386483,0.018919598206262087,0.00048044608671570616,0.021189369279572712,0.019259838074087782,0.015086921001688798,0.00047801890764249326,0.01450292761095871,0.0005284666683998986,0.011571621290024842,0.018514898942900114,0.0004890484019133387,0.0004368489030723185,0.00037969656290415103,0.013412190507385267,0.0047827276508987495,0.012197159493158569,0.0004517284535432883,0.0002488424610005248,0.0004879515643687008,0.008085724375423677,0.0051329254232077865,0.007461591269458895,0.0,0.0,0.0,2.5587171270657905e-17,0.0,1.1102230246251565e-16,0.0,5.551115123125783e-17,0.0,1.1102230246251565e-16,1.3552527156068805e-20,0.0,5.551115123125783e-17,2.5587171270657905e-17,0.0,5.844527336054672e-20,5.421010862427522e-20,0.0,3.903127820947816e-18,8.131516293641283e-20,3.3881317890172014e-20,5.551115123125783e-17,2.0816681711721685e-17,6.938893903907228e-18,1.1275702593849246e-17,1.3552527156068805e-20,1.8648277366750676e-17,1.3552527156068805e-20,3.134021904840911e-20,1.734723475976807e-18,0.0,0.0,0.0,5.421010862427522e-20,1.6940658945086007e-20,0.0,5.421010862427522e-20,0.0,0.0,8.673617379884035e-19,1.734723475976807e-18,1.6940658945086007e-19,1.6940658945086007e-20,1.3552527156068805e-20,1.3552527156068805e-20,0.0,3.4558944247975454e-19,0.0,1.734723475976807e-18,4.0657581468206416e-20,8.538092108323347e-17,0.0,1.0842021724855044e-19,0.0,0.0,4.336808689942018e-19,2.6020852139652106e-18,8.673617379884035e-19,5.421010862427522e-20,4.336808689942018e-19,0.0,1.734723475976807e-18,0.0,0.0,0.0,1.734723475976807e-18,1.0842021724855044e-19
2,2.6742787845313693e-05,2.1336536079222585e-05,0.0038904064587554914,0.0037969216759663783,0.16508897840732278,0.0035010321815162147,1.3885670573448925e-05,0.002873701903074173,0.6826724731765683,0.0033698469448410024,0.1505696108087361,0.002902344716657123,0.10560555525343857,5.338146710456657e-06,0.2027918268743472,5.4990960487406054e-06,0.07503313960694141,7.071954799035404e-07,0.4278400302041697,0.42509123302039037,5.406705762687621e-07,0.1797878554994705,3.1265325889912264e-06,6.443707340738178e-05,2.6975778763851886e-05,1.3868122863243149e-05,3.3319215955141066e-06,0.002761093201432299,0.0013968874488268636,0.6741287164156189,0.00042788979147922904,0.00023472862743193585,0.002031517207610305,0.0002249172755713587,7.033670360921348e-05,0.0020378785554209843,0.00044168413074057865,0.0016131643071984414,0.002217663087721855,6.890065168483455e-05,0.002072849292984476,0.0019197667898259315,0.005555692383852926,0.0012646190883224872,0.008747817746179318,0.0014168454411209288,0.0004267686826106629,0.0016780474465032918,0.00154524078672402,0.0015315853871635749,0.0019221602963197006,0.0012952519859446088,0.002167541742852981,0.0016963849902949428,0.0018495308156848507,0.0017251352183451285,0.0015370702492109058,0.00043817973867877713,0.0022141509254946755,0.004459983867648856,0.00896695123416925,0.001592629603704479,0.00042607678464473027,0.002020949115109218,0.006765998983703258,0.004729320827611327,0.0010702545316235968,5.551115123125783e-17,2.168404344971009e-19,0.0,1.7533582008164017e-19,1.0587911840678754e-22,2.7755575615628914e-17,8.470329472543003e-22,2.168404344971009e-19,0.0,0.0,8.470329472543003e-22,1.6940658945086007e-21,2.7755575615628914e-17,2.371692252312041e-20,3.3881317890172014e-21,3.077111878697263e-22,1.6940658945086007e-21,8.470329472543003e-22,2.7755575615628914e-17,0.0,1.6940658945086007e-21,8.326672684688674e-17,2.168404344971009e-19,0.0,0.0,6.776263578034403e-21,2.202285662861181e-20,0.0,2.2499312661442353e-22,0.0,1.0842021724855044e-19,1.0842021724855044e-19,4.336808689942018e-19,6.776263578034403e-21,0.0,0.0,1.6263032587282567e-19,0.0,1.0842021724855044e-19,1.0842021724855044e-18,1.0842021724855044e-19,1.8295911660692887e-19,0.0,8.131516293641283e-20,0.0,4.336808689942018e-19,6.776263578034403e-21,4.336808689942018e-19,2.710505431213761e-19,2.168404344971009e-19,8.330569036246044e-17,2.168404344971009e-19,5.421010862427522e-20,0.0,8.470329472543003e-22,0.0,0.0,0.0,1.2705494208814505e-21,4.336808689942018e-19,2.168404344971009e-19,0.0,5.421010862427522e-20,4.336808689942018e-19,2.117582368135751e-22,5.551115123125783e-17,0.0
3,1.6301123031264598e-05,3.1524749282671226e-05,7.349596879199083e-05,6.0152627036937844e-05,0.5757067486816148,5.7320665497479424e-05,2.9976202977376462e-05,4.1158765981608214e-05,0.004567922629618561,7.604972361010805e-05,0.5449098846162124,5.413921026277616e-05,0.0007517045767880702,1.1414079569085288e-05,0.20456212724819517,2.0720357101178412e-05,0.00045736754376264556,2.7680716434186342e-05,0.0028624193740146384,0.5513982751302637,1.1881835469266527e-05,0.17187258070825412,1.255769654768903e-05,2.914809285922322e-06,1.8294532802141506e-06,2.9408128210136125e-05,1.2660909227145963e-05,3.863178950528006e-05,0.0017475552181704223,0.0044023398088584515,6.383116697282641e-05,8.387614974068629e-07,0.002612222504984913,5.772877369607775e-05,1.645294957303849e-07,0.0011029515836854797,1.7665195188054714e-06,0.002616252293170973,5.1867532471708866e-05,3.124598448685948e-05,0.001088499526657531,0.0026363422907652685,0.001911461847129686,0.0006259815736160534,0.0021812405902074177,0.0018648690222245938,0.0002558056049388695,0.0019651143489220362,0.0026915043587213104,0.0015496358369949605,0.0002838344379230553,0.0017811221302513982,0.001194882381217701,5.156499508328068e-05,0.00271700926363448,0.0009261410540395306,0.0008049849598372484,1.7736521709173642e-06,0.00348948612336752,0.0044944325409088685,0.002202379247581778,0.0009152716588603032,0.00025925208030802354,0.001059407450084121,0.00242576211211967,0.004968727692636994,0.0018571228862257314,0.0,6.776263578034403e-21,0.0,3.1763735522036263e-22,2.117582368135751e-22,0.0,0.0,3.3881317890172014e-21,3.3881317890172014e-21,4.336808689942018e-19,6.776263578034403e-21,1.6940658945086007e-21,1.0842021724855044e-19,0.0,0.0,3.308722450212111e-24,8.470329472543003e-22,0.0,2.168404344971009e-19,0.0,1.0587911840678754e-22,2.168404344971009e-19,0.0,7.411538288475128e-22,5.551115123125783e-17,0.0,6.352747104407253e-22,0.0,3.308722450212111e-24,0.0,0.0,0.0,0.0,1.9481757786848908e-20,5.421010862427522e-20,1.0842021724855044e-19,0.0,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,0.0,5.251604272976662e-20,0.0,0.0,2.168404344971009e-19,1.0842021724855044e-19,8.300922883092143e-20,0.0,3.2526065174565133e-19,1.0842021724855044e-19,5.61159327555974e-21,6.776263578034403e-21,0.0,8.470329472543003e-22,0.0,0.0,6.505213034913027e-19,6.505213034913027e-19,1.6940658945086007e-21,0.0,1.3552527156068805e-20,1.0842021724855044e-19,1.0842021724855044e-19,1.0842021724855044e-19,1.0587911840678754e-22,1.1102230246251565e-16,1.6940658945086007e-21
4,2.720783648269853e-06,5.523798931373264e-07,2.597673443229222e-05,4.659251852015936e-05,0.00032908343246186166,4.547119592304861e-05,2.010622559544137e-06,3.2003816387127414e-05,0.0007711762569815336,2.5899454370288292e-05,0.0002992658773660254,2.2445735416469454e-05,8.793850606107087e-05,1.0660803955886769e-06,0.0001086510934340019,2.0492156089112953e-06,4.6333481323444065e-05,1.8289933622343158e-06,0.0007495485507330773,0.00030726524099430256,1.5508287418030067e-06,8.794694096445157e-05,1.1822068278665526e-06,8.476909940848073e-07,1.8394825241060183e-07,1.9777424646047574e-06,1.2107762728863884e-06,2.9493590911857996e-05,0.0007865923238963902,0.0007558034238770801,4.4897440870555734e-05,9.849130928377035e-11,1.0825504431073652e-06,1.0840358506420882e-08,6.855521757255883e-09,0.00010782461932304908,2.1681364686424463e-08,8.10485700675516e-07,5.649635522840479e-05,1.8761268399561913e-08,7.420096376891289e-05,1.1100776299262617e-06,0.0001124784111193971,0.00011544245539110712,0.00011562850368227885,0.000568523222909054,2.9159835069964797e-08,1.3705403467541917e-06,0.0012661565717118034,0.0006124010059865425,0.00011250163754661197,0.0006069787081491101,0.00025153724380225933,0.00012738346566149814,0.0009956038806369855,0.00029362440951199477,0.00011366439347887381,2.5243741807738054e-08,0.002755999166560207,0.00352655514351474,0.000113408926058425,0.00028700781191501963,2.7998882302013065e-08,0.00023868281848974244,0.0007825736719769742,0.0037929865289818513,0.0006058551629099814,5.421010862427522e-20,3.3881317890172014e-21,8.470329472543003e-22,6.418921553411495e-22,1.3234889800848443e-23,2.710505431213761e-20,0.0,8.470329472543003e-22,1.6940658945086007e-21,0.0,4.235164736271502e-22,0.0,1.0587911840678754e-22,5.293955920339377e-23,4.235164736271502e-22,3.2440989648564054e-24,1.0587911840678754e-22,1.3234889800848443e-23,0.0,0.0,0.0,2.117582368135751e-22,1.0587911840678754e-22,5.293955920339377e-23,2.7755575615628914e-17,0.0,1.0587911840678754e-22,1.3552527156068805e-20,4.303924124689972e-24,1.0842021724855044e-19,1.0842021724855044e-19,5.421010862427522e-20,0.0,6.1409888675936775e-21,2.710505431213761e-20,0.0,0.0,2.168404344971009e-19,1.0842021724855044e-19,5.421010862427522e-20,0.0,3.779884527122315e-20,1.3552527156068805e-20,2.710505431213761e-20,0.0,0.0,4.7645603283054394e-21,0.0,2.710505431213761e-20,4.0657581468206416e-20,3.462908916391995e-20,6.776263578034403e-21,0.0,3.970466940254533e-23,4.235164736271502e-22,0.0,2.168404344971009e-19,1.0842021724855044e-19,0.0,8.131516293641283e-20,1.6940658945086007e-21,1.0842021724855044e-19,0.0,0.0,1.3234889800848443e-23,2.7755575615628914e-17,4.235164736271502e-22
5,0.0005845929808104507,0.001585954936744143,0.0005131313950071755,0.0009474162578391941,0.002484213095175691,0.0009502973284915754,0.0016483467744276142,0.000980296791289167,0.009474509171767016,0.000481965559144436,0.002811603932926304,0.0006122645954449914,0.010284347748443272,0.0009698305468207527,0.004090781805891543,0.0017663035389809299,0.009805430943326286,0.001668388290834905,0.009876624836483425,0.0030801122159276177,0.0007708222842314131,0.0033516163187015677,0.0009299843100214647,0.0005092060718743147,0.0004951568561384269,0.001654169436899121,0.0008173467378766789,0.0009481504081934839,0.019136925953145728,0.009559495837177408,0.0009445846491926498,1.0988662887573446e-05,7.82840317932863e-05,1.8676680344740508e-05,7.3126427195635214e-06,0.00040955804205568486,9.356020961179844e-06,7.117684830178155e-05,0.0002929805159030605,4.7855251957314995e-06,0.00017326072577487906,0.0001422704170982593,0.0028025111025983948,0.00038890687979201393,0.011302503275521177,8.416917210563378e-05,1.77198550186005e-05,0.0001319716833543895,0.0016113158859431104,2.8252213338265903e-05,0.0015635967514733293,0.00041027633438061185,0.0005383260466141053,0.002985754225580712,0.001244544275368343,0.00010335057824802503,0.00011405983902165073,2.771096922630466e-06,0.006524267613053556,8.177998705901081e-05,0.011250794084871176,0.0015245892126697557,7.23080383413735e-06,1.2451434459254444e-05,0.010307575659854079,1.4888820745800506e-05,0.00041005112164447567,8.673617379884035e-19,0.0,0.0,5.421010862427522e-20,4.235164736271502e-22,2.168404344971009e-19,0.0,2.710505431213761e-20,2.710505431213761e-20,1.0842021724855044e-19,5.421010862427522e-20,6.505213034913027e-19,0.0,2.710505431213761e-20,0.0,2.1920286232655233e-23,5.421010862427522e-20,1.6940658945086007e-21,0.0,0.0,0.0,1.0842021724855044e-19,3.3881317890172014e-21,5.421010862427522e-20,3.469446951953614e-18,0.0,3.3881317890172014e-21,0.0,2.68833699079734e-23,0.0,1.0842021724855044e-19,1.0842021724855044e-19,1.734723475976807e-18,0.0,0.0,3.3881317890172014e-21,0.0,8.673617379884035e-19,8.673617379884035e-19,0.0,0.0,5.421010862427522e-20,0.0,8.470329472543003e-21,6.776263578034403e-21,0.0,5.421010862427522e-20,1.734723475976807e-18,5.421010862427522e-20,3.3881317890172014e-21,9.75781955236954e-19,0.0,0.0,1.6940658945086007e-21,1.3552527156068805e-20,0.0,8.673617379884035e-19,8.673617379884035e-19,2.0328790734103208e-20,1.734723475976807e-18,0.0,1.0842021724855044e-19,5.421010862427522e-20,1.0842021724855044e-19,0.0,3.469446951953614e-18,2.710505431213761e-20
6,0.000769709234534366,0.0019330486769039259,0.0011403672702160678,0.002125810136282915,0.002608966577109971,0.0021445998830200625,0.00200743514095521,0.0022127016420961584,0.008674640313390276,0.0010742159513537444,0.002713927146772438,0.0013414571985537781,0.009163588741066122,0.0012012543129859274,0.004069106148791308,0.0021338437832539234,0.008964119410006154,0.00203338385885286,0.009054674250022193,0.003058470612281045,0.0009791396640365024,0.00332259532824141,0.0011790562421006056,0.001132661080443116,0.0011119273949386898,0.0020132179456909616,0.0010193700290919518,0.002107805136489862,6.958724920438659e-05,0.00860670478928062,0.0021157612616513645,2.9816569718045256e-05,4.549928576758196e-05,1.2425136280263713e-05,1.3548483047547726e-05,0.00042123351443234386,2.714818009442069e-05,7.928894330772387e-05,0.0002388882082508821,1.5297827738571192e-06,0.00018273946600681686,0.0002796368254998837,0.0030262720943076285,0.0004309484978165406,0.012414376548043607,4.800340246476052e-05,9.081500280858608e-06,0.0002783893458918181,0.004329959655295008,0.00014074936419594583,0.0015078847331275243,0.0006175457758306857,0.00441962944133266,0.003285902131395132,0.0009680876037095681,6.126765034337653e-05,0.00014430396506291473,5.199361297478794e-06,0.00552154429131016,0.0001884620775495724,0.012360560298363141,0.0014595087357936543,7.1384047315386685e-06,0.0036616411379798777,0.007788186297802567,2.957773504011477e-05,0.0006153354981599806,8.673617379884035e-19,2.710505431213761e-20,6.505213034913027e-19,0.0,4.235164736271502e-22,1.3010426069826053e-18,2.168404344971009e-19,0.0,5.421010862427522e-20,2.710505431213761e-19,1.6263032587282567e-19,8.673617379884035e-19,0.0,2.168404344971009e-19,2.710505431213761e-20,5.790264287871194e-23,3.2526065174565133e-19,1.6940658945086007e-20,2.168404344971009e-19,3.3881317890172014e-21,4.235164736271502e-22,1.0842021724855044e-19,4.0657581468206416e-20,1.0842021724855044e-19,6.938893903907228e-18,2.710505431213761e-20,6.776263578034403e-20,0.0,8.288349737781337e-22,1.3010426069826053e-18,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,2.168404344971009e-19,1.734723475976807e-18,1.0842021724855044e-18,1.0842021724855044e-18,1.3010426069826053e-18,2.168404344971009e-18,8.673617379884035e-19,8.673617379884035e-19,2.168404344971009e-19,8.673617379884035e-19,6.505213034913027e-19,1.3010426069826053e-18,1.734723475976807e-18,2.439454888092385e-19,1.3010426069826053e-18,2.168404344971009e-19,4.336808689942018e-19,1.0842021724855044e-19,6.505213034913027e-19,4.336808689942018e-19,1.0164395367051604e-20,4.0657581468206416e-20,1.3010426069826053e-18,1.3010426069826053e-18,1.3010426069826053e-18,0.0,8.673617379884035e-19,1.3552527156068805e-20,1.8973538018496328e-19,8.673617379884035e-19,8.673617379884035e-19,0.0,3.469446951953614e-18,1.6263032587282567e-19
7,0.0008823979713892191,0.0020106818897741964,0.0018297182381322513,0.0035017779501509217,0.002555882227871807,0.0035214888975958177,0.002087991218839518,0.0036420154284391845,0.010801232369270598,0.0016765984302488704,0.002409713754216449,0.002071329916048777,0.011018508013959228,0.0013275209119034525,0.003886053914712576,0.0022139347206579425,0.011070093652671417,0.0021160189592075796,0.011224971314189251,0.0028708988057257155,0.0011010372844920014,0.0031383072565629062,0.0013173718795304388,0.0017637621546507166,0.0017460347445109972,0.002086920122081926,0.0011248667576549793,0.0034193500549267765,5.832926580389211e-05,0.010488686583245076,0.0034564152578815416,5.043629121875808e-05,0.00024059477285855114,1.427587760197602e-05,2.5044123639448756e-05,0.0004639434909081596,4.3751453896700765e-05,0.00024354127748060447,0.00022913987640923905,3.25540267737256e-06,0.00019292711259518965,0.0005401951741518935,0.004905454431426712,0.00048254886582923574,5.6411510830939505e-05,9.109437005088667e-05,3.198487977212777e-06,0.0005278837364528341,0.004413393054507763,0.0003674859917716804,0.0015350954389010715,0.0010421865165142984,0.005665185498413111,0.00504594056917349,0.00038741419648015516,4.78976046837712e-05,0.00016336743554864867,1.0359869734605902e-05,0.0054889092763259675,0.0003534868422284167,0.0009150428029147401,0.0014794522658512423,1.0957714647307217e-05,0.004736367409611449,0.009655121616882617,7.159255439257879e-05,0.0010417732828167225,1.734723475976807e-18,0.0,6.505213034913027e-19,2.710505431213761e-19,1.2705494208814505e-21,1.0842021724855044e-18,2.168404344971009e-19,0.0,1.0842021724855044e-19,2.710505431213761e-19,0.0,6.505213034913027e-19,5.421010862427522e-19,1.1926223897340549e-18,0.0,4.642137597647591e-21,1.0842021724855044e-19,2.0328790734103208e-20,4.336808689942018e-19,2.0328790734103208e-20,0.0,1.0842021724855044e-19,5.421010862427522e-20,8.673617379884035e-19,6.938893903907228e-18,2.710505431213761e-20,0.0,4.336808689942018e-19,3.786832844267761e-21,2.6020852139652106e-18,2.168404344971009e-18,2.168404344971009e-18,8.673617379884035e-19,4.54009659728305e-19,1.734723475976807e-18,1.3010426069826053e-18,1.3010426069826053e-18,1.734723475976807e-18,2.168404344971009e-18,8.673617379884035e-19,2.6020852139652106e-18,5.149960319306146e-19,8.673617379884035e-19,4.336808689942018e-19,4.336808689942018e-19,0.0,4.946672411965114e-19,8.673617379884035e-19,5.285485590866834e-19,0.0,1.463672932855431e-18,4.336808689942018e-19,2.168404344971009e-18,2.371692252312041e-20,2.710505431213761e-20,8.673617379884035e-19,1.3010426069826053e-18,4.336808689942018e-19,2.0328790734103208e-20,8.673617379884035e-19,2.710505431213761e-20,5.285485590866834e-19,1.3010426069826053e-18,4.336808689942018e-19,2.0328790734103208e-20,6.938893903907228e-18,0.0
8,0.0007499458250324823,0.0004028398582020336,0.000978220683320358,0.0017609232952807818,8.879863666129092e-05,0.0017626849205415692,0.00037324214202417056,0.0017764303651980513,0.0006921053157803118,0.0008900113047963336,0.0002167314046307354,0.001046950104078351,0.006719910465283934,0.0007249743195919783,0.0016424032909718679,0.00018220047767673173,0.002560404160326685,0.0003271987195576873,2.8469159572815073e-05,0.00038652222679330515,0.000749410577519815,0.0006447478283836607,0.000813914103856574,0.0009162313280614933,0.0009146250766490704,0.0003192732349211556,0.0007259951090674446,0.0016674595160160628,0.0013200560098717373,0.0005437753708243339,0.0016844831652566895,1.648126840949669e-05,0.00020694836469929207,1.174172411684292e-05,4.807486199189192e-06,0.000233985843304866,1.4682841775710413e-05,0.00021905166094356236,6.290785087090334e-05,9.017905827106742e-06,7.463930826910409e-05,0.00041396401796631145,0.008181989664214594,0.00024989389693568366,0.0007033696268537519,0.00027528867915849035,1.371697801372239e-05,0.0004066913502226597,0.00168893334490015,0.0003517950584010635,0.0002602855251556363,0.000667202831024122,0.0032028560210400664,0.00997393169163068,0.0008034753435182617,5.110440275688895e-05,6.450055612438448e-05,2.8444701815191806e-06,0.006770643184513091,0.004466082395903329,0.0005971232983495131,0.00026235803741409593,9.362397585355612e-06,0.0024101875048363796,0.0026548650396535037,0.0007425990722655945,0.0006791578841332872,3.415236843329339e-18,4.0657581468206416e-20,1.0842021724855044e-19,5.421010862427522e-20,0.0,1.6263032587282567e-19,5.421010862427522e-20,5.421010862427522e-20,1.0842021724855044e-19,4.0657581468206416e-19,6.776263578034403e-21,1.0842021724855044e-19,2.168404344971009e-19,8.131516293641283e-20,0.0,4.2599801546480925e-23,5.421010862427522e-20,1.6940658945086007e-21,2.3852447794681098e-18,8.470329472543003e-22,2.117582368135751e-22,1.5178830414797062e-18,7.453889935837843e-20,1.8973538018496328e-19,6.938893903907228e-18,0.0,4.743384504624082e-20,8.673617379884035e-19,8.106370003019671e-23,6.505213034913027e-19,6.505213034913027e-19,6.505213034913027e-19,6.505213034913027e-19,2.710505431213761e-20,6.505213034913027e-19,2.168404344971009e-19,2.168404344971009e-19,2.6020852139652106e-18,1.3010426069826053e-18,1.5178830414797062e-18,5.421010862427522e-19,1.3552527156068805e-19,4.336808689942018e-19,6.505213034913027e-19,2.168404344971009e-19,8.673617379884035e-19,1.6263032587282567e-19,1.0842021724855044e-18,5.421010862427522e-20,6.505213034913027e-19,3.957337929572091e-18,4.336808689942018e-19,6.505213034913027e-19,1.6940658945086007e-21,1.3552527156068805e-20,1.3010426069826053e-18,8.673617379884035e-19,8.673617379884035e-19,1.3552527156068805e-20,6.505213034913027e-19,5.421010862427522e-20,1.0842021724855044e-19,4.336808689942018e-19,4.336808689942018e-19,8.470329472543003e-22,8.673617379884035e-18,8.470329472543003e-21
9,0.0009108258766608352,0.0007372932620584051,0.001602211919853069,0.0020149552359448606,0.00018671204705363346,0.002014229770516883,0.0007049742622116158,0.0020387922233617295,0.0010907274728500982,0.0014870719967621333,8.977159441423045e-05,0.0016382332253076924,0.007905026937654965,0.0008083750973848218,0.001400770155670219,0.0004338091951966831,0.0032079591414169548,0.0006394219312256403,0.00021305764297413628,3.159896909002836e-05,0.0008799452372428877,0.0003396548742306633,0.0009485293126636112,0.0014609781416358046,0.0014683862930248122,0.0006263412076577958,0.0008356575227297006,0.0019001999353202865,0.0011386256734121016,0.0008577325353984211,0.0019137213684501959,2.0795831770551357e-05,0.00031622363320532717,1.3971582533214546e-05,7.835262381049234e-06,0.00022685140661122982,1.770875989184841e-05,0.0003408812408291356,0.00010959056182269752,9.377126954602625e-06,6.806364994007461e-05,0.0006035048550923892,0.0001907682102043546,0.00024808634162521364,0.0007477775283058449,0.0004757059173060839,1.7967480721025387e-05,0.0005841628080242012,0.0013240853443231239,0.0005607730800896273,0.0001457780944987071,0.001050840403579375,0.003674646568094597,4.081266799742963e-05,0.0006233799347995499,9.736469319203243e-05,5.5446133242461604e-05,5.880149657854321e-06,0.006800752945488691,0.004594393439063437,0.0008680875816658017,0.0001461970407209463,9.752061559278173e-06,0.0030708346928366216,0.0030308192679773037,0.0008496384549302914,0.0010675751925665927,2.179246366695864e-17,8.131516293641283e-20,0.0,1.0842021724855044e-19,2.117582368135751e-22,1.6263032587282567e-19,6.505213034913027e-19,2.710505431213761e-20,0.0,1.3552527156068805e-19,1.1011428314305904e-20,5.421010862427522e-20,5.421010862427522e-19,3.2526065174565133e-19,1.3552527156068805e-20,1.644435057755419e-21,2.710505431213761e-19,1.6940658945086007e-21,5.854691731421724e-18,2.541098841762901e-21,1.6940658945086007e-21,5.204170427930421e-18,2.0328790734103208e-20,3.2526065174565133e-19,0.0,3.8963515573697816e-20,1.3552527156068805e-20,8.673617379884035e-19,2.2524128079818944e-21,0.0,2.168404344971009e-19,2.168404344971009e-19,4.336808689942018e-19,2.439454888092385e-19,1.0842021724855044e-18,0.0,4.336808689942018e-19,3.469446951953614e-18,1.734723475976807e-18,2.168404344971009e-19,0.0,3.7947076036992655e-19,8.673617379884035e-19,2.168404344971009e-19,0.0,4.336808689942018e-19,3.2526065174565133e-19,0.0,3.2526065174565133e-19,6.505213034913027e-19,2.190088388420719e-17,2.168404344971009e-19,0.0,3.3881317890172014e-21,0.0,1.3010426069826053e-18,3.0357660829594124e-18,3.0357660829594124e-18,8.470329472543003e-21,4.336808689942018e-19,0.0,2.439454888092385e-19,1.3010426069826053e-18,8.673617379884035e-19,1.6940658945086007e-21,3.469446951953614e-18,2.0328790734103208e-20
