,Y1Z2,Y2Z1,Y0Z2,Y2Z0,Y1Z0,Y0Z1,Y3Z0,Y0Z3,Y4Z0,Y0Z4,Y5Z0,Y0Z5,Y4Z2,Y2Z4,Y5Z3,Y3Z5,Y5Z4,Y4Z5,Y3Z1,Y1Z3,Y5Z2,Y2Z5,Y5Z1,Y1Z5,Y3Z2,Y2Z3,Y4Z1,Y1Z4,Y4Z3,Y3Z4,standard_x,X0X1,X0X2,X2X3,Y0Y1,X2X5,Y0Y2,X2X4,X1X4,X1X3,X1X5,X0X5,X2,X0,X0X3,X0X4,Y2Y3,X1,Y1Y4,Y2Y5,X1X2,Y1Y2,Y0Y5,Y1Y3,Y1Y5,Y2Y4,Y0Y3,Y0Y4,X3X4,Y3Y4,X3X5,X4X5,Y3Y5,Y4Y5,X3,X4,X5,X4Y2,standard_y,Y1,X4Y0,X0Y2,Y5,Y2,X5Y2,X3Y2,X3Y0,X2Y0,X1Y3,X1Y5,Y3,X5Y1,X4Y1,X3Y5,X3Y1,X2Y5,X2Y3,X2Y1,X0Y3,Y4,X3Y4,X0Y4,X1Y0,X0Y1,X1Z2,X0Z1,X2Z4,X1Z5,X1Z3,X5Z1,X3Z1,X3Z0,X2Z3,X1Z4,X0Z5,X0Z4,X0Z3,X5Z3,X5Z0,X4Z5,X4Z3,X5Z4,X4Z2,X3Z4,X3Z2,Y0,X5Z2,X5Y4,X5Y3,X5Y0,X4Z1,X4Z0,X4Y5,X4Y3,X3Z5,X2Z5,X2Z1,X2Z0,X2Y4,X1Z0,X1Y4,X1Y2,X0Z2,X0Y5
0,0.9966728633931456,0.9966384031512221,0.7847522732301857,0.7847411417224033,0.6769917246329101,0.6769779197223318,0.5204380998638378,0.5203427061375495,0.5114667900539875,0.5113699064549333,0.3935113892432185,0.3934367540846877,0.3273460141350488,0.3272793642852292,0.325478900078666,0.3254768268648273,0.311044866585399,0.311044791734686,0.2893439312268432,0.2892967947843469,0.2678927739670184,0.26783816465748633,0.2610608706631911,0.26101667910816845,0.2604178656745513,0.2603664385657354,0.14824901926456374,0.1482239597590798,0.10763600358910666,0.1076353438753485,0.06780729235791402,0.02470612549051094,0.023859239489249038,0.022605407430364956,0.022228210858578505,0.022101950069482082,0.021664250984880437,0.02141057139155599,0.0208092938690597,0.01998317751299373,0.019869979800303486,0.019495026303403447,0.018563767017820483,0.01761833500358441,0.017599958484704414,0.017376726540823992,0.016385372023399236,0.01625926579727311,0.015698166564592646,0.015112233432457153,0.014950960489093678,0.014505154974891719,0.014309450108187322,0.014257272092640973,0.013474694598156277,0.013210576736921026,0.011668558614161138,0.010714202873346068,0.010158535890870662,0.009911744399908134,0.008255525852683552,0.00803074770960931,0.007672049540458723,0.007254368565570072,0.005399705568859551,0.004991131268969064,0.004975087701407414,2.220446049250313e-16,1.5265566588595902e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.163336342344337e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.0408340855860843e-17,1.0408340855860843e-17,2.6020852139652106e-18,1.734723475976807e-18,1.3010426069826053e-18,8.673617379884035e-19,8.673617379884035e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,1.3552527156068805e-19,1.0842021724855044e-19,1.0842021724855044e-19,1.0842021724855044e-19,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.002724710413518035,0.002722129715930806,0.11217801534277416,0.002138386763595213,0.001843223055116977,0.10268344683202862,0.5153940916490085,0.5204338152378329,0.5048597373142465,0.5114594359033757,0.3871680941170268,0.3935065628847848,0.17773261708051563,0.000891376477983921,0.3202325010870877,0.3223233510025926,0.30603114838583767,0.3070277334397228,0.03031977034833619,0.0007854399896297478,0.008390852770095061,0.000727069640673688,0.005010070959956717,0.0007086016738649729,0.0267830127832753,0.0007061417406377859,0.17468283291454825,0.0004022464364696277,0.10624612507523082,0.10659270512827193,0.012857314255812127,0.0018262443882043626,0.001765644070896941,0.001830163939975397,0.0019106776344738246,0.0018071201086162078,0.001793016442218378,0.0017854893083761895,0.0017469974777685193,0.0017150125998757805,0.0017143696050778768,0.0065831656282038156,0.0018289458507950618,0.006255975866806859,0.004860674060121219,0.005081385449458651,0.001097988555836182,0.001730945763811484,0.0009962619285807223,0.0009826137148451278,0.0002559296823941157,0.00034140536576475304,0.005820486053033277,0.0010671055229462107,0.0009891378936522583,0.0008038012413491785,0.003235508331450943,0.0033998324095983164,0.006720358397992771,0.006310064838054304,0.004691216738440195,0.004908089529363563,0.0041771521636516165,0.004097065807983118,0.003470205217917413,0.0035325792353489817,0.003158445550345418,0.0,1.5986561033298763e-16,5.421010862427522e-20,2.0816681711721685e-17,2.168404344971009e-19,4.163336342344337e-17,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,6.938893903907228e-18,1.0842021724855044e-19,5.421010862427522e-20,1.0842021724855044e-19,2.7755575615628914e-17,0.0,2.168404344971009e-19,0.0,0.0,1.0842021724855044e-19,0.0,3.469446951953614e-18,3.469446951953614e-18,2.7755575615628914e-17,4.163336342344337e-17,2.7755575615628914e-17,7.115076756936123e-20,5.759824041329242e-20,5.421010862427522e-20,0.0,5.421010862427522e-20,1.3552527156068805e-20,6.776263578034403e-20,0.0,2.168404344971009e-19,2.168404344971009e-19,5.421010862427522e-20,1.3552527156068805e-20,2.710505431213761e-20,5.421010862427522e-20,2.168404344971009e-19,2.168404344971009e-19,0.0,1.0842021724855044e-19,2.439454888092385e-19,0.0,4.336808689942018e-19,5.421010862427522e-20,0.0,6.245004513516506e-17,0.0,1.3877787807814457e-17,1.3877787807814457e-17,0.0,0.0,1.0842021724855044e-19,2.7755575615628914e-17,8.326672684688674e-17,2.168404344971009e-19,5.421010862427522e-20,1.0842021724855044e-19,1.0842021724855044e-19,1.0842021724855044e-19,0.0,5.421010862427522e-20,1.3877787807814457e-17,8.673617379884035e-19,2.6020852139652106e-18
2,0.0025049529089059483,0.0024981050385424596,4.986479203600255e-05,0.0013288201459127626,0.0009912035135185662,3.495416529383948e-05,0.00014051658605254225,0.00014508752271726288,0.39379292999311444,0.00013510920105796505,0.06688084503009609,0.00010202088676656932,0.17682820104427716,0.0007989445178650952,0.0646123975682476,8.282213719904419e-05,0.3010982603486309,0.30305626433383476,1.929508536560675e-06,0.000986922752873314,0.010697930448975407,0.0006431670802192229,0.002421434983830323,0.0006244887724942997,3.79459532380723e-06,0.0013103372325415942,0.1693386924594647,0.0003536849478650534,0.391827748935026,2.3329421980851615e-05,0.0011863462127990614,0.002908822858030163,0.0025255699895277667,0.002843992632694644,0.004108096769743169,0.003743090060312577,0.004085067795316602,0.003669373992186896,0.003914441626546427,0.002501531751194893,0.0037919794762133058,0.0012416052962777684,0.003863571385166447,0.0013474525812006543,0.0018927483416119907,0.0008513123060563076,0.004015727136385629,0.0039010622489865044,0.001731630784289047,0.0021268281428359582,0.0006009379458982503,0.0006437831366075549,0.0011743206441308736,0.004038704363291262,0.00215477499939124,0.0010308689628604675,0.0018926773208261505,0.0005696464780498739,0.0015174980337509022,0.00101251955264296,0.001117998036158752,0.0017621686615264362,0.0012254252300706965,0.0001273513388735933,0.0010996730720013344,0.0029540303761962363,0.001177131391955665,0.0,1.7279472123987727e-19,5.421010862427522e-20,1.6940658945086007e-21,0.0,1.3877787807814457e-17,2.168404344971009e-19,2.168404344971009e-19,1.3552527156068805e-20,1.3877787807814457e-17,0.0,2.710505431213761e-20,2.0328790734103208e-20,6.776263578034403e-21,0.0,1.0842021724855044e-19,3.3881317890172014e-21,2.710505431213761e-20,5.421010862427522e-20,0.0,0.0,1.3877787807814457e-17,1.3877787807814457e-17,1.0164395367051604e-20,3.3881317890172014e-21,6.690236794328888e-21,8.602678370551488e-23,2.710505431213761e-20,0.0,0.0,5.082197683525802e-20,1.0842021724855044e-19,1.0842021724855044e-19,2.168404344971009e-19,0.0,4.336808689942018e-19,5.590417451878382e-20,1.6263032587282567e-19,0.0,2.168404344971009e-19,5.421010862427522e-20,1.6263032587282567e-19,2.168404344971009e-19,6.505213034913027e-19,0.0,2.168404344971009e-19,5.421010862427522e-20,0.0,3.3881317890172014e-21,0.0,4.163336342344337e-17,6.776263578034403e-21,0.0,2.168404344971009e-19,2.168404344971009e-19,1.0408340855860843e-17,0.0,0.0,0.0,4.336808689942018e-19,0.0,8.131516293641283e-20,0.0,5.421010862427522e-20,1.3877787807814457e-17,2.168404344971009e-19,3.3881317890172014e-21
3,0.0021341298798583106,0.0021202151717641757,1.862752170021217e-06,0.00045556011038299824,0.0005348624416754709,9.955815886871305e-07,8.488281255102777e-06,1.1901421701705307e-05,0.0006810019957267008,1.1712670758338625e-05,0.21515497842225012,8.81511519711835e-06,0.00031081428611762186,0.0003800929047380391,0.22034127400260686,7.72529846125297e-06,0.23028495297804136,0.0005258367967694371,2.6500748497567155e-06,0.0005119714972168701,0.012900748965757818,0.0005636609119121028,5.287031351429439e-05,0.0005526958352060601,2.2690227629615933e-06,0.0004351236685318588,0.00029006404722717815,0.0004866207303734644,0.0006677220161011158,9.264615895660913e-06,0.00215293776815527,1.2002654092237295e-07,2.4388097437033744e-07,0.00034181795320991916,9.304746395403718e-07,0.0006900668387005992,7.28006607155381e-07,7.153784737525082e-05,7.560505202525958e-05,0.00036096297001922276,0.0006847154572491277,0.0005327154359664455,0.0007227697652585122,0.0005593857621673777,0.0013935707129246687,0.0002831133764257487,0.0006344334265399204,0.0007148214905339635,0.00014591001547591186,0.00039444540445112195,1.9907762042774746e-05,1.2137286909484864e-05,0.0003282121002918366,0.0006388494655279189,0.00040063345497639153,0.00014425938027945302,0.001393573639573072,0.00030542838142693523,0.0005459720465637798,0.0005459903315796523,0.0002723538618770409,0.0014064946894946592,0.00021899553186991404,0.001161632154985024,0.0003800683077111182,0.002037520092079152,0.0006135548619900975,8.470329472543003e-22,2.6363900483290098e-20,0.0,2.117582368135751e-22,2.117582368135751e-22,0.0,0.0,2.168404344971009e-19,5.082197683525802e-21,0.0,0.0,1.6940658945086007e-21,1.3552527156068805e-20,6.352747104407253e-22,2.710505431213761e-20,4.235164736271502e-22,1.0587911840678754e-22,8.470329472543003e-22,5.421010862427522e-20,0.0,0.0,2.710505431213761e-20,2.710505431213761e-20,4.235164736271502e-22,2.117582368135751e-22,1.0091603473146938e-22,1.1415092453231782e-22,8.046812998915853e-21,0.0,2.710505431213761e-20,1.9058241313221758e-21,2.710505431213761e-20,5.421010862427522e-20,2.710505431213761e-20,2.710505431213761e-20,0.0,5.421010862427522e-20,9.105604182983729e-21,1.0164395367051604e-20,1.0164395367051604e-20,2.710505431213761e-20,0.0,5.421010862427522e-20,1.0842021724855044e-19,2.710505431213761e-20,0.0,1.3552527156068805e-20,0.0,1.0587911840678754e-22,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,1.0164395367051604e-20,0.0,0.0,0.0,0.0,0.0,8.470329472543003e-22,5.421010862427522e-20,2.117582368135751e-22,3.469446951953614e-18,0.0,5.293955920339377e-23
4,0.0020869699366973513,0.0020666814511752893,1.167502893653425e-06,0.0009476461891056398,0.001014244428130636,7.821553389073672e-07,2.414644761978184e-06,3.270474761511968e-06,9.694490476295692e-06,3.4209042618533457e-06,0.00011525971027530593,2.7516696750051818e-06,5.114898666867078e-06,0.000879882692280803,0.00012035189273721818,2.4256876636830467e-06,0.00012584555635701528,1.0032693526534056e-05,9.614681380929086e-07,0.0009644674801938867,8.732312911656805e-06,0.0008927531380887786,1.6238334480474624e-06,0.0009856563559841555,1.1423034944801315e-06,0.0009022765857663285,4.564723523327142e-06,0.0009805690441207341,9.258926642435103e-06,2.472557751235893e-06,0.0004857317837342651,3.0274038543525904e-07,3.010364075715038e-07,8.319942337150035e-05,6.975585201901544e-08,4.023405076974542e-06,1.360679199646853e-07,1.2689826399852834e-06,1.2817806826018306e-06,8.6577617235328e-05,2.3513447758934137e-06,1.7389513207260535e-07,0.0001668092472457854,0.00015063182029245476,0.0005402075901145462,5.800332806533701e-05,0.0001416001665930374,0.00016658689614294103,1.168904350124415e-06,4.64294366336769e-05,3.063413257432305e-05,8.369641536603941e-05,1.307558209772052e-07,0.00014281088059478995,4.665865929948291e-05,1.4140194262205842e-06,0.0005402078987051574,4.9372903999028386e-05,1.7681934448957064e-07,1.7728183278998045e-07,4.831277069622411e-05,0.0005006291386160447,5.9029304956515776e-05,0.0005494279810025367,0.0001623794020339183,0.0006201471303067123,0.0005119920191426523,2.6469779601696886e-23,5.505714157152952e-20,5.421010862427522e-20,1.6543612251060553e-23,0.0,0.0,0.0,1.0587911840678754e-22,4.235164736271502e-22,3.3881317890172014e-21,1.3234889800848443e-23,2.117582368135751e-22,0.0,0.0,1.0587911840678754e-22,3.970466940254533e-23,5.293955920339377e-23,0.0,0.0,8.470329472543003e-22,2.6020852139652106e-18,3.3881317890172014e-21,8.470329472543003e-22,0.0,0.0,1.9774786518845818e-24,1.124448645189272e-24,6.776263578034403e-21,1.3552527156068805e-20,0.0,6.776263578034403e-21,0.0,0.0,0.0,6.776263578034403e-21,0.0,0.0,1.6940658945086007e-21,0.0,6.776263578034403e-21,2.710505431213761e-20,0.0,0.0,2.710505431213761e-20,1.3552527156068805e-20,0.0,0.0,1.3552527156068805e-20,0.0,2.710505431213761e-20,8.470329472543003e-21,5.293955920339377e-23,5.293955920339377e-23,1.0842021724855044e-19,2.710505431213761e-20,3.3881317890172014e-21,2.117582368135751e-22,1.3552527156068805e-20,0.0,1.3552527156068805e-20,2.0328790734103208e-20,2.6469779601696886e-23,0.0,1.3234889800848443e-23,8.673617379884035e-19,0.0,2.6469779601696886e-23
5,1.9439569683358497e-07,1.4360964876995866e-07,2.518575757075453e-09,3.189202415274611e-08,6.01039284014089e-08,1.842570962881124e-09,4.630786417869879e-07,7.838155887858476e-09,1.1626807981448344e-08,7.854903367919629e-09,2.549741505273329e-08,5.3004947687964734e-09,5.522744706529695e-09,2.0385410029984637e-08,2.703058493280325e-08,4.480368976196859e-07,2.851579061190469e-08,1.161370903301808e-08,3.427062409085338e-08,5.8330345035740146e-08,7.027386672222754e-09,1.8513188213790258e-08,4.826686284129755e-09,4.894067633377552e-08,2.6687999355477735e-08,3.1761830702275416e-08,5.199464051099501e-09,5.146935174073007e-08,1.101925599559424e-08,4.4373288017386e-07,8.748216228647787e-06,3.0529564711654556e-13,2.478685361786752e-13,6.39607601196677e-07,4.5795863924117113e-14,4.763547472004938e-07,1.0135448904699884e-13,2.8193273291780286e-13,3.6083062075222166e-13,6.75533334467406e-07,2.0460356481964814e-07,4.423359391556956e-13,1.582228243064141e-06,1.0267477917475422e-06,7.756883690568089e-07,3.9097566159970934e-07,1.0835856273725958e-06,1.9626689648399568e-06,4.280809214094427e-13,8.091980703196461e-06,4.6290273894201785e-05,0.0001334780091237975,4.710241001057916e-13,1.117928803989836e-06,8.354509487940658e-06,4.867985615835566e-13,7.756883211250024e-07,3.3322584514146476e-07,3.8051168542882247e-13,4.1242208885942334e-13,3.18361460714004e-07,7.578594207671067e-07,3.933302249798321e-07,8.263926005777659e-07,1.0748605705334745e-06,1.516504083211393e-06,1.5852065752512782e-06,1.6155871338926322e-27,4.446095792472524e-23,3.308722450212111e-24,5.169878828456423e-26,0.0,8.271806125530277e-25,1.3234889800848443e-23,3.308722450212111e-24,1.6543612251060553e-24,1.6543612251060553e-24,8.077935669463161e-28,8.271806125530277e-25,1.0856745539758488e-24,2.6469779601696886e-23,3.308722450212111e-24,4.0389678347315804e-28,5.169878828456423e-26,2.481541837659083e-24,0.0,3.308722450212111e-24,1.3010426069826053e-18,1.6543612251060553e-24,4.1359030627651384e-25,3.2311742677852644e-27,2.0679515313825692e-25,1.2306230121447784e-28,6.626431603856499e-29,0.0,1.0587911840678754e-22,8.470329472543003e-22,1.0587911840678754e-22,1.0587911840678754e-22,1.0587911840678754e-22,1.0587911840678754e-22,1.0587911840678754e-22,0.0,0.0,1.3234889800848443e-23,0.0,1.3234889800848443e-23,0.0,1.0587911840678754e-22,1.0587911840678754e-22,5.293955920339377e-23,1.0587911840678754e-22,1.0587911840678754e-22,1.0587911840678754e-22,0.0,2.0679515313825692e-25,1.0587911840678754e-22,1.6543612251060553e-24,5.169878828456423e-26,1.6155871338926322e-27,0.0,5.293955920339377e-23,0.0,3.2311742677852644e-27,0.0,4.235164736271502e-22,3.1763735522036263e-22,0.0,1.6155871338926322e-27,0.0,8.077935669463161e-28,0.0,2.117582368135751e-22,4.8467614016778965e-27
6,0.008031309679499842,0.009317184000486319,0.00038042539046796156,0.002705694846350527,0.0017038232855307485,0.0002846341429596452,0.003129169247527222,0.002404585755606691,0.007194651337002728,0.0024403977952121595,0.0027669154555811336,0.002264584105166767,0.00045283175008438187,0.0030560642390237416,0.002769034252964016,0.003066072233493496,0.0028870993467699346,0.007192756932318756,0.0005470861156909324,0.0025042413737410485,0.0020041529412948593,0.00218933884054643,0.0017746160045431746,0.0015803699927551297,0.000601615293789202,0.0032864938186631786,0.0005697036991473656,0.0021750278894435556,0.006822651469606427,0.002963536471762029,0.006592436338286754,1.0054255226929628e-05,8.72094645585305e-06,0.001286130884086701,4.0951604350579246e-05,0.0005352303512246455,2.316864355757172e-05,0.00015112715072241256,9.805601674876733e-05,0.0013338661124655663,0.0013970530483306295,2.0052835777092906e-05,0.001165863548100065,0.0002964018220118395,0.003295980163398219,0.0006701153909030673,0.0010108908141393032,8.282316509166989e-06,0.00010956673624870798,0.007931706589737585,7.932421939099138e-05,5.749260889353738e-06,1.3225276712196754e-05,0.0011399186741322116,0.008563980824527785,9.494350987807019e-05,0.003300397757435126,0.000786177585144188,2.8318198179507356e-05,2.594003416809471e-06,0.0008508632232590119,0.0024459089744467187,0.0006552061417509,0.0024549066582572193,0.00031346740326780934,0.00025370777800367054,0.005078693659419878,1.3552527156068805e-20,8.402566836762659e-19,5.421010862427522e-20,0.0,1.6940658945086007e-21,1.0842021724855044e-19,0.0,0.0,2.710505431213761e-20,2.168404344971009e-19,1.6940658945086007e-21,2.710505431213761e-20,8.131516293641283e-20,1.0842021724855044e-19,4.336808689942018e-19,4.0657581468206416e-20,8.131516293641283e-20,2.710505431213761e-20,0.0,2.710505431213761e-20,8.673617379884035e-19,4.336808689942018e-19,6.505213034913027e-19,1.6940658945086007e-21,1.3552527156068805e-20,2.1010387558846903e-22,1.6543612251060553e-24,4.336808689942018e-19,0.0,0.0,1.6263032587282567e-19,1.0842021724855044e-19,0.0,0.0,0.0,4.336808689942018e-19,2.0328790734103208e-20,3.3881317890172014e-21,3.3881317890172014e-21,1.0164395367051604e-20,2.168404344971009e-19,0.0,2.710505431213761e-20,1.3552527156068805e-20,0.0,0.0,0.0,2.168404344971009e-19,8.131516293641283e-20,0.0,0.0,5.421010862427522e-20,1.6940658945086007e-21,0.0,2.0328790734103208e-20,0.0,1.6940658945086007e-21,0.0,0.0,4.336808689942018e-19,0.0,2.710505431213761e-20,3.3881317890172014e-21,6.776263578034403e-21,0.0,2.710505431213761e-20,3.1763735522036263e-22
7,0.0010270191713124197,3.515756945710047e-07,0.0003143531627420253,0.004876124283561056,0.0058914177550656735,0.00033227836858432027,0.00315218397321733,0.002526723926284892,0.008362502267746694,0.00254338963571649,0.0031859209737804418,0.0022428255370443052,0.000337736207254101,0.005655863894395673,0.003245842184477167,0.003081367741775618,0.0033978215038632737,0.008351006606707342,0.000710184933283079,0.005069986752227456,0.002595256016691626,0.005723343330447838,0.0022242946123347766,0.005639127515322692,0.0007657752066475994,0.004331987965907821,0.0005653845953504987,0.005108821078423289,0.00782768947332979,0.002930052707622901,0.009197117937260193,7.914264627000172e-06,9.648528487314563e-05,0.005819148442301501,7.202197253906341e-05,0.0008471913083179972,2.867422517055387e-05,0.00010678242664330897,9.120957646243552e-06,0.006288118663634008,0.0023651515720363074,3.2215317773023636e-05,0.0025259896490920407,0.0003052171117784434,0.0036854833560870355,0.0006858067042314995,0.004866995774321907,0.000324800882585909,0.0002646993967535151,0.011259788962772412,0.00020553064675527845,3.486621420745416e-05,7.679299409995358e-06,0.0055885829011544565,0.012292899618609406,0.0002239589580965998,0.0036895412673022465,0.0008043306897941874,4.224399066588388e-05,1.1417609664672544e-05,0.0008325819727436495,0.0026180379407393364,0.0006709082670093269,0.0026020470037737315,0.00046807976178647585,0.000303135453565419,0.005876165985582743,5.421010862427522e-20,7.589415207398531e-19,4.336808689942018e-19,0.0,3.3881317890172014e-21,0.0,4.336808689942018e-19,4.336808689942018e-19,0.0,2.168404344971009e-19,0.0,1.0842021724855044e-19,8.131516293641283e-20,1.0842021724855044e-19,2.168404344971009e-19,2.710505431213761e-20,0.0,2.168404344971009e-19,0.0,2.168404344971009e-19,2.6020852139652106e-18,0.0,6.505213034913027e-19,6.776263578034403e-21,1.3552527156068805e-20,2.157287037538296e-21,8.07328277851755e-22,0.0,5.421010862427522e-20,8.673617379884035e-19,0.0,6.776263578034403e-20,0.0,2.168404344971009e-19,0.0,0.0,4.0657581468206416e-20,6.776263578034403e-21,0.0,1.0164395367051604e-20,2.168404344971009e-19,2.168404344971009e-19,0.0,1.3552527156068805e-20,0.0,5.421010862427522e-20,4.336808689942018e-19,0.0,0.0,4.336808689942018e-19,0.0,5.421010862427522e-20,3.3881317890172014e-21,2.710505431213761e-20,0.0,0.0,6.776263578034403e-21,0.0,0.0,8.673617379884035e-19,8.673617379884035e-19,0.0,2.168404344971009e-19,5.421010862427522e-20,2.6020852139652106e-18,5.421010862427522e-20,4.235164736271502e-22
8,0.0010034822081297543,2.4442879795360866e-05,0.00023986169039393631,0.004676436934435306,0.005867863407814526,0.0003211299937118762,0.002660735703457431,0.002161166860024849,0.0077584968270649835,0.0021788464177928454,0.0034691261089568673,0.001838905322477405,0.0003070640695771536,0.005537596549544598,0.0036057874512523697,0.002596612097855542,0.003820150695950422,0.007711855049723487,0.0005759291832794738,0.004806912827533679,0.003535892736907115,0.005000271895753255,0.002887891077050942,0.00492239990010201,0.0006515034782229353,0.003957926993341749,0.0005807941791748017,0.004958192795536574,0.00717149698542274,0.002431560498537027,0.01292190945787506,3.4210566985083998e-06,7.447070086138427e-05,0.005153645506898018,6.542887361999592e-05,0.002204628016816604,2.2302936515860586e-05,0.0002925414768072584,0.00015702513578798156,0.005576753747890042,0.0017820114262149856,5.412957669690382e-05,0.0041735948319897844,0.00020806050384665253,0.003302029180588034,0.0005559739162022408,0.004292459692932931,0.002094184110511478,7.220253550461359e-05,0.0006373924960993911,0.0003903177378792597,0.00015902829735233446,1.8087409145413423e-05,0.004939681773931625,0.0001266340135792402,4.5092945660486016e-05,0.00330503365185841,0.0006547613816925765,6.596559840986622e-05,4.1517453163590856e-05,0.0006845531261470057,0.0022758452031646655,0.0005373084793126228,0.002254176005360586,0.00039614051849290466,0.00015528691992197955,0.00620521641295622,5.421010862427522e-20,2.710505431213761e-20,4.336808689942018e-19,1.3552527156068805e-20,0.0,0.0,2.168404344971009e-19,4.336808689942018e-19,2.168404344971009e-19,2.168404344971009e-19,0.0,1.0842021724855044e-19,1.6263032587282567e-19,2.168404344971009e-19,0.0,2.710505431213761e-20,2.710505431213761e-20,3.2526065174565133e-19,0.0,2.168404344971009e-19,8.673617379884035e-19,0.0,4.336808689942018e-19,1.3552527156068805e-20,1.3552527156068805e-20,1.6278914455043585e-21,2.0514079191315086e-21,0.0,1.3552527156068805e-20,8.673617379884035e-19,1.0842021724855044e-19,5.421010862427522e-20,0.0,1.0842021724855044e-19,0.0,8.673617379884035e-19,0.0,1.3552527156068805e-20,9.740878893424454e-21,1.3552527156068805e-20,4.336808689942018e-19,0.0,0.0,1.3552527156068805e-20,2.168404344971009e-19,1.3552527156068805e-20,2.168404344971009e-19,1.0842021724855044e-19,2.710505431213761e-20,0.0,4.336808689942018e-19,2.710505431213761e-20,1.4823076576950256e-21,0.0,6.776263578034403e-21,0.0,6.776263578034403e-21,2.168404344971009e-19,0.0,8.673617379884035e-19,0.0,1.0842021724855044e-19,3.2526065174565133e-19,2.710505431213761e-20,1.734723475976807e-18,2.710505431213761e-20,1.6940658945086007e-21
9,0.0013442856819238893,0.0007992845512328382,0.00020126957796383075,0.00586824737323168,0.0075060585322305005,0.00027190492479693045,0.0037436239146178816,0.0013262276394438008,0.0077438939927584865,0.0013644241250904553,0.0036012852698908806,0.0013161124013467726,0.00046459994835713544,0.007085382002525427,0.003653172373330478,0.0038742768325737806,0.003894762482044145,0.007640992085711393,0.0003342052212052548,0.008950847499849613,0.003990352398083609,0.005382863808507556,0.0032228430026145366,0.006115438483734956,0.0001650040044123126,0.00689712558527134,0.0007615587523800498,0.006903535170490943,0.007161141631096664,0.0034829580500352515,5.652906692920571e-05,0.00014077845892816867,5.100484188446377e-05,0.0014388587226385236,0.0001593829641053391,0.0015540361855148582,6.291376164531419e-05,0.001090553311167175,0.001304153624531366,0.0019325872412560233,0.0014715032884053312,0.00030758900556038206,0.004598324592081525,0.00710500863269209,0.0018903885048702142,0.00023244191778523264,0.00247383299076791,0.0030758434121659077,0.0009758796245497584,0.000247948582127861,0.004559485131251768,0.0010923581128887815,0.00019583962060526597,0.002747566106403054,6.252114446974677e-05,0.0009022604777580662,0.001881582394751948,0.00030156656462743115,0.0003041325954935318,0.00029024879642656007,0.0003633607187028577,0.000823913339576211,0.0002801228725693106,0.0006971373091779015,0.001682574977185187,0.0039079558655312815,0.005077900538090331,9.486769009248164e-20,8.944667923005412e-19,1.951563910473908e-18,4.0657581468206416e-20,2.710505431213761e-20,8.673617379884035e-19,6.505213034913027e-19,2.168404344971009e-19,4.336808689942018e-19,2.168404344971009e-19,1.3552527156068805e-20,4.336808689942018e-19,2.574980159653073e-19,8.673617379884035e-19,3.7947076036992655e-19,2.168404344971009e-19,1.3552527156068805e-19,4.336808689942018e-19,5.421010862427522e-20,4.336808689942018e-19,8.673617379884035e-18,2.168404344971009e-19,2.168404344971009e-19,1.3552527156068805e-20,5.421010862427522e-20,8.520622053786227e-20,6.048344638987738e-20,2.168404344971009e-19,8.673617379884035e-19,3.0357660829594124e-18,8.673617379884035e-19,5.421010862427522e-19,1.3010426069826053e-18,3.2526065174565133e-19,6.505213034913027e-19,3.0357660829594124e-18,3.2526065174565133e-19,2.710505431213761e-19,5.421010862427522e-19,3.2526065174565133e-19,1.3010426069826053e-18,1.3010426069826053e-18,4.336808689942018e-19,1.0842021724855044e-19,8.673617379884035e-19,2.168404344971009e-19,6.505213034913027e-19,0.0,1.8973538018496328e-19,4.336808689942018e-19,1.0842021724855044e-18,1.0842021724855044e-19,3.3881317890172014e-20,4.336808689942018e-19,4.336808689942018e-19,0.0,2.710505431213761e-20,1.0842021724855044e-18,2.6020852139652106e-18,2.168404344971009e-18,3.0357660829594124e-18,0.0,1.5178830414797062e-18,2.439454888092385e-19,8.673617379884035e-18,8.673617379884035e-19,2.710505431213761e-20
