,Y4Z2,Y2Z4,Y5Z2,Y2Z5,Y1Z5,Y5Z1,Y0Z4,Y4Z0,Y1Z4,Y4Z1,Y0Z1,Y1Z0,Y3Z2,Y2Z3,Y3Z1,Y1Z3,Y0Z2,Y2Z0,Y1Z2,Y2Z1,Y3Z4,Y4Z3,Y0Z5,Y5Z0,Y4Z5,Y5Z4,standard_x,Y3Z5,Y5Z3,X1X2,Y1Y2,X4X5,Y4Y5,X0X2,Y3Z0,Y0Z3,X1X4,X0X5,X3X5,X2X5,X2X3,X2,X2X4,X3X4,X0X1,X5,X1X3,Y0Y2,X1X5,X4,X1,X0X4,Y0Y5,Y3Y5,Y1Y4,Y3Y4,Y0Y1,Y0Y4,X0X3,Y2Y4,Y0Y3,Y2Y5,Y1Y5,Y2Y3,X0,Y1Y3,X3,X3Y0,X0Y2,X4Y2,X3Y2,Y5,Y4,Y1,Y0,X5Y4,X5Y2,X4Y5,X4Y0,X2Y4,X2Y3,X1Y4,X0Y4,X1Y2,standard_y,Y2,X5Y1,X4Y3,X4Y1,X3Y1,X1Y3,X1Y0,X0Y1,X5Z1,X5Z0,X4Z1,X0Z1,X2Z5,X2Z4,X1Z5,X1Z2,X4Z5,X4Z3,X3Z0,X2Z3,X1Z4,X1Z3,X0Z5,X0Z4,X5Z4,X0Z2,X3Z5,X3Z4,Y3,X5Z3,X5Z2,X5Y3,X5Y0,X4Z2,X4Z0,X3Z2,X3Z1,X3Y5,X3Y4,X2Z1,X2Z0,X2Y5,X2Y1,X2Y0,X1Z0,X1Y5,X0Z3,X0Y5,X0Y3
0,0.9932983905112445,0.9932351031213755,0.9923663760833934,0.9923221393693351,0.988625504309702,0.988605634611273,0.6535806864787532,0.6534763880084591,0.6414213416792425,0.6414207258481679,0.5390287827915923,0.538943281447245,0.4615126676085496,0.46138119598428023,0.3971785614406713,0.39709109904067197,0.28916214288276365,0.2890975760687754,0.2572052062990404,0.25718857102649095,0.24266109936696034,0.24260742997703844,0.20998295689099183,0.2099454289885942,0.15985561410185722,0.1598525546164002,0.09468896092293615,0.07264040191377338,0.07262294602500263,0.041053877913927964,0.03914954852237294,0.0389609156869276,0.035498088201489225,0.03013784216616991,0.030034947548893604,0.03003309747361927,0.02990549417833998,0.027957640265420126,0.024628675673840146,0.024022932722517272,0.02344645092825407,0.02334844470668815,0.022710901280465306,0.02228144277456792,0.021689609579578946,0.020377527350166305,0.020240738836388106,0.020203137131130276,0.019861503113431704,0.019101963166768238,0.019037970324728263,0.019021543603417047,0.01853213582193032,0.017916335784460544,0.01724509710522666,0.01488980193636212,0.01426470599714659,0.01347907550123173,0.012804278704957095,0.012493819614276636,0.010428418689424516,0.010148540317205688,0.00999891326501805,0.008480005109392334,0.008464624538840022,0.007248010644378765,0.004358430835745171,1.1102230246251565e-16,1.1102230246251565e-16,8.326672684688674e-17,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.163336342344337e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.3010426069826053e-18,1.3010426069826053e-18,8.673617379884035e-19,8.673617379884035e-19,6.505213034913027e-19,6.505213034913027e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,2.168404344971009e-19,2.168404344971009e-19,1.6263032587282567e-19,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.002261195278654219,0.0022853282178890615,0.8216304104424672,0.0022851033193879815,0.9854730569667807,0.9727072217279829,0.3690896250479929,0.001483168484121146,0.3871122886644429,0.0014556984091013215,0.5390601226448528,0.5372292738459015,0.2206063996472986,0.0010599575785694261,0.3933318850451003,0.39582876884991747,0.35386316575170496,0.0006575659312170207,0.37264524799888177,0.0005841253914875934,0.2093435953752204,0.0005495770518637612,0.20999575407400367,0.20657149481527254,0.00036206746043015075,0.8033205408766447,0.0351429998309474,0.07193701247449666,0.0714558839789851,0.0012054083814642732,0.0012154686945021298,0.0012992287744765458,0.0012263466060986618,0.0011806265408450536,0.029744168357546133,0.030034996193387845,0.001067596002417046,0.0195692242879663,0.01754420353747137,0.0009294598227616137,0.0009813557960077096,0.0010222919169676256,0.009405522695674604,0.001224579209875982,0.014083848601273256,0.015855625918070538,0.013829265669140028,0.0010610141669038212,0.012491223927108556,0.0011973679409343473,0.014932739648751862,0.0010520231817428465,0.004200274822986133,0.010584957377028685,0.0009417058969713819,0.0006223621769687968,0.007139835556727136,0.0008304860047217815,0.006512739344971187,0.009838962866447361,0.0028635854217096282,0.0006786264902203566,0.003352165160604606,0.00047731573684046567,0.004602670985371464,0.00015608968034771663,0.001971623136655513,0.0,5.421010862427522e-20,5.551115123125783e-17,0.0,0.0,0.0,1.3877787807814457e-16,5.551115123125783e-17,2.168404344971009e-19,0.0,0.0,0.0,2.7755575615628914e-17,5.421010862427522e-20,1.0842021724855044e-19,0.0,8.131516293641283e-20,5.567378155713065e-17,1.6263032587282567e-19,2.7755575615628914e-17,0.0,1.0842021724855044e-19,5.551115123125783e-17,2.6020852139652106e-18,2.3744027577432547e-17,8.998878031629687e-18,0.0,0.0,1.0842021724855044e-19,0.0,8.131516293641283e-20,5.421010862427522e-20,0.0,6.505213034913027e-19,2.710505431213761e-20,1.3552527156068805e-20,1.0842021724855044e-19,2.710505431213761e-20,6.505213034913027e-19,4.336808689942018e-19,0.0,4.336808689942018e-19,1.734723475976807e-18,4.336808689942018e-19,0.0,1.0842021724855044e-19,2.7755575615628914e-17,0.0,8.673617379884035e-19,2.7755575615628914e-17,5.551115123125783e-17,5.421010862427522e-20,5.421010862427522e-20,1.0842021724855044e-19,0.0,1.1102230246251565e-16,2.168404344971009e-19,2.168404344971009e-19,8.131516293641283e-20,2.168404344971009e-19,0.0,2.168404344971009e-19,4.336808689942018e-19,2.0816681711721685e-17,8.131516293641283e-20,5.551115123125783e-17,0.0
2,4.797424626594594e-06,4.614737106797109e-06,0.0030146576164399416,2.404812233474092e-06,0.0036538010693926283,0.003556399904856311,0.3746035930963798,3.712320069268139e-07,0.0014609378875784064,3.1097092881809846e-06,0.33110568835497983,0.001996740132395535,0.22299152972661296,3.020961188781044e-07,0.31896274925797763,0.0014718704422632266,0.3414348979829187,3.9304830219794945e-06,0.0013440456170142564,1.9752740658809492e-06,0.19869630322202392,9.485702376900113e-07,0.3238191084689612,0.0007613064649458717,3.0162871570135374e-06,0.0028682722269588144,0.004445344454901458,0.3144808512292463,0.0002657968933518438,0.00043888377574846594,0.0005323307636148762,0.0004250357409164706,0.0005168919948410782,0.0006914874492473253,0.029455177495803245,0.030035719903585827,0.00011012651494215258,0.000333838447884013,0.0003039955490773259,0.00010718632389374689,0.0005592001617367285,0.0005924273219811576,0.016626521881157173,0.0006017076910055335,0.0009647220118969733,0.00023521091269432698,0.0009779518846083643,0.0005280429446412117,0.016520382933486257,0.0005907450585309665,0.0010778376283790956,0.0004885662772612044,0.0008608285162689574,0.0003543166659559893,0.0005340282416511207,0.000276725465195646,0.0006607241793514902,0.00037745605255989825,0.004243875539904497,0.0168296651555598,0.0006336664568996223,0.000517569553915588,0.016589101409372514,0.0001861464501394787,0.0027243703815507062,0.00020074125551163707,0.0015910979127894541,0.0,4.235164736271502e-22,0.0,2.117582368135751e-22,4.336808689942018e-19,0.0,2.168404344971009e-19,5.551115123125783e-17,1.6940658945086007e-21,8.470329472543003e-22,1.6940658945086007e-21,1.0587911840678754e-22,1.1102230246251565e-16,0.0,4.235164736271502e-22,0.0,4.235164736271502e-22,8.261620554339544e-17,0.0,1.3877787807814457e-17,8.470329472543003e-22,4.235164736271502e-22,1.0842021724855044e-19,3.049318610115481e-20,1.139259314057034e-19,3.5998900258307764e-20,0.0,0.0,0.0,0.0,5.421010862427522e-20,0.0,5.421010862427522e-20,5.421010862427522e-20,0.0,0.0,5.421010862427522e-20,0.0,0.0,4.0657581468206416e-20,4.336808689942018e-19,0.0,3.3881317890172014e-21,2.168404344971009e-19,1.0842021724855044e-19,0.0,2.7755575615628914e-17,0.0,6.776263578034403e-21,0.0,1.0842021724855044e-19,4.0657581468206416e-20,2.710505431213761e-20,0.0,2.168404344971009e-19,0.0,0.0,0.0,8.131516293641283e-20,0.0,4.235164736271502e-22,0.0,5.421010862427522e-20,1.3877787807814457e-17,1.3552527156068805e-20,2.168404344971009e-19,2.7755575615628914e-17
3,5.412538913257525e-05,4.427818209113605e-05,0.0005782842871500921,4.105810855217629e-05,0.0005414280498407943,0.0005529221383400659,0.001299826502288201,5.3491071052092785e-05,8.027359845990057e-05,2.9210425749831054e-05,0.0011481895831178869,8.160107459863338e-05,0.25271980050568743,3.029387991141823e-05,0.317201338923491,0.00023517940259105058,0.0011258099157814973,4.569955608801404e-05,9.028790273143686e-05,4.0303513764503065e-05,0.21746295069188742,1.630290403430888e-05,0.001074080683588094,0.0005493966457217258,2.7244085784177913e-05,0.0005514413542778523,0.01137556994229307,0.30402443053196976,6.161983586210363e-05,0.0010320234198225964,0.0015897016306265876,7.109724016470034e-06,7.9705817750135e-06,0.0016024249602332235,0.21694590002923586,0.00010347377643452186,2.9258638238245726e-06,0.00020412019532302627,0.0020002151946711707,0.00019011195161201615,0.0012397382012337543,0.0013653173957227378,0.00304992926544029,0.0015504647126804434,0.0005043182198397969,0.0018681678194953043,0.0015142813022117263,0.001595730070042487,0.017829540510302007,0.0015971938779969247,0.0017550941069646234,0.001066674917536421,0.0011004845090869116,0.0012211219764068156,7.524558488660738e-06,0.0004588312371687896,0.0011409145102376384,0.0010708695048803132,0.0015519243345296751,0.00313419076447971,0.0003943389336706236,0.001534479569628142,0.017980184653141704,0.0004738808290949549,0.0016698327362099918,0.0007878351233420562,0.003119964005903489,1.0842021724855044e-19,3.3881317890172014e-21,0.0,3.3881317890172014e-21,5.421010862427522e-20,5.082197683525802e-21,1.0164395367051604e-20,1.0842021724855044e-19,1.6940658945086007e-21,0.0,0.0,0.0,4.336808689942018e-19,4.235164736271502e-22,8.470329472543003e-22,0.0,1.0164395367051604e-20,1.6771252355635147e-19,0.0,5.551115123125783e-17,3.3881317890172014e-21,0.0,3.3881317890172014e-21,0.0,1.7536228986124187e-21,1.7403880088115702e-21,0.0,0.0,2.168404344971009e-19,0.0,0.0,2.168404344971009e-19,5.421010862427522e-20,2.168404344971009e-19,1.0842021724855044e-19,6.776263578034403e-20,2.168404344971009e-19,2.710505431213761e-20,1.0842021724855044e-19,2.710505431213761e-20,2.168404344971009e-19,0.0,0.0,0.0,0.0,4.336808689942018e-19,0.0,5.421010862427522e-20,0.0,0.0,0.0,1.0842021724855044e-19,2.710505431213761e-19,4.336808689942018e-19,2.168404344971009e-19,0.0,6.776263578034403e-21,0.0,0.0,3.3881317890172014e-21,3.3881317890172014e-21,1.6940658945086007e-21,0.0,2.7755575615628914e-17,2.710505431213761e-20,0.0,0.0
4,4.418624311876088e-05,3.811868011782052e-05,2.7822337457814048e-05,3.484330897713407e-05,3.350012482985354e-05,3.275911762899895e-05,2.4653558264572986e-05,4.461913932631979e-05,7.053323892821289e-06,1.8149307886680755e-05,2.2206048442334017e-05,7.824624205611317e-06,0.0015670873465697347,3.132025713560424e-05,0.0019410463353965995,3.730451933668455e-05,2.0958279823459686e-05,3.81726200384754e-05,9.210548325202046e-06,3.261358902864461e-05,0.0012734379678465116,1.6656377722754602e-05,2.0827937003494592e-05,2.4814858931082133e-05,1.7247482905604125e-05,2.464812113620486e-05,0.003429080923706187,0.001809328699905909,3.587141310445064e-05,5.738093075273988e-06,8.74319542503411e-06,8.841862346401415e-08,8.103590936189907e-08,0.0014069490544329042,0.0013244422785741432,2.1129309083587203e-05,1.1327712915025562e-07,0.0003144555692605849,0.0011343566441176045,0.00018727370838804452,0.00015754987224551382,0.0011347660626548546,0.001978566863839115,8.526619639481753e-06,4.6213369306390305e-06,0.001965330137339345,0.0018737490246346015,0.0013984942609453158,0.0003482798221246929,0.0014050847070007024,0.0011769661141852496,0.0009089688550276648,0.0015005791192313,0.0011356741770422551,7.836586246711234e-08,2.8149684632675216e-06,1.0230875826926718e-05,0.0009090218214075491,3.832375026238664e-06,0.001976480324163743,1.3334299167378075e-06,0.001270362947444383,0.0003253511061872391,0.0003116417451156124,0.0007484252091404249,0.001966413960674306,0.0015046408883335393,1.0587911840678754e-22,3.3881317890172014e-21,1.3552527156068805e-20,8.470329472543003e-22,3.3881317890172014e-21,1.6940658945086007e-21,1.2705494208814505e-21,0.0,0.0,3.3881317890172014e-21,0.0,5.293955920339377e-23,6.776263578034403e-21,8.470329472543003e-22,0.0,2.117582368135751e-22,2.117582368135751e-22,2.964615315390051e-21,3.3881317890172014e-21,6.505213034913027e-19,4.235164736271502e-22,2.6469779601696886e-23,2.6469779601696886e-22,3.705769144237564e-22,4.880365614062863e-23,3.0605682664462024e-23,2.168404344971009e-19,2.168404344971009e-19,0.0,0.0,0.0,1.0842021724855044e-19,6.776263578034403e-21,5.421010862427522e-20,0.0,1.0842021724855044e-19,0.0,3.2526065174565133e-19,5.421010862427522e-20,1.3552527156068805e-20,1.0842021724855044e-19,1.0842021724855044e-19,2.168404344971009e-19,1.0842021724855044e-19,0.0,0.0,0.0,0.0,2.168404344971009e-19,3.3881317890172014e-21,0.0,5.421010862427522e-20,5.421010862427522e-20,0.0,0.0,3.3881317890172014e-21,0.0,0.0,2.168404344971009e-19,1.6940658945086007e-21,0.0,3.3881317890172014e-21,5.421010862427522e-20,2.168404344971009e-19,1.0842021724855044e-19,0.0,2.117582368135751e-22
5,4.4981424805653285e-09,3.0958381765009315e-07,2.7240103162078587e-06,4.7520634017736445e-07,3.795129733190056e-08,2.4086285999540693e-06,1.2348872714344086e-07,4.882548769842265e-09,6.0816608100599925e-09,1.4744859412175797e-09,1.286096507968546e-07,8.371678706350906e-09,6.758692777023975e-06,4.5106220550904956e-07,8.279966692448698e-06,3.81522057430747e-08,8.919490212012739e-08,2.9550315346313196e-07,9.454994089407455e-09,4.536163166740546e-07,5.187831433557154e-06,1.0310817735249797e-09,1.0977484493002662e-07,2.558990946457089e-06,1.0248218673790096e-09,2.47670333020902e-06,3.0583713521161374e-07,7.498042441180023e-06,2.2590662565511077e-06,4.8090019659067634e-11,7.341638402374786e-11,2.8962090230925216e-12,5.581901453012541e-12,2.922604577318013e-06,5.629276092326301e-06,1.2124740107920997e-07,4.55008109581144e-13,3.0845128082602385e-07,3.5427813057817212e-06,3.7410426653201256e-07,2.9944757960134247e-07,1.7994991558285902e-07,2.3369198096815894e-05,7.899030666329432e-11,1.6706364607272418e-11,6.128099755706747e-07,1.3563846741758577e-06,2.92424784483236e-06,6.99875747602176e-08,3.085466041359149e-06,3.837877378500423e-06,6.458228857636675e-07,1.4678977006748749e-06,3.611837924611633e-06,4.2865228241284676e-13,2.4207996373278205e-11,3.770341663677509e-11,6.458228494106251e-07,2.2021340650712906e-07,2.3682526881538285e-05,1.0121512911274635e-06,2.5316887211857873e-06,4.429546311006922e-08,6.255069126013765e-07,9.768456823236615e-06,1.4017545542629664e-06,2.3581906474351227e-06,0.0,0.0,0.0,1.6543612251060553e-24,0.0,2.895132143935597e-24,5.37667398159468e-24,0.0,1.2924697071141057e-26,1.3234889800848443e-23,1.2924697071141057e-26,9.926167350636332e-24,5.293955920339377e-23,2.481541837659083e-24,2.0194839173657902e-27,9.926167350636332e-24,4.2409162264681595e-27,1.0339757656912846e-22,1.0587911840678754e-22,8.470329472543003e-22,3.2311742677852644e-27,1.5146129380243427e-27,9.926167350636332e-23,1.3896634290890865e-22,3.9127500898962186e-28,1.2533422062151436e-26,1.0587911840678754e-22,0.0,2.117582368135751e-22,0.0,5.293955920339377e-23,1.5881867761018131e-22,4.764560328305439e-22,2.117582368135751e-22,2.117582368135751e-22,6.352747104407253e-22,1.0587911840678754e-22,1.5881867761018131e-22,3.1763735522036263e-22,1.3234889800848443e-22,0.0,8.470329472543003e-22,5.293955920339377e-23,8.470329472543003e-22,2.117582368135751e-22,5.293955920339377e-22,0.0,0.0,5.293955920339377e-23,6.617444900424222e-24,0.0,1.0587911840678754e-22,1.0587911840678754e-22,2.117582368135751e-22,2.117582368135751e-22,1.3234889800848443e-23,9.693522803355793e-27,2.117582368135751e-22,1.0587911840678754e-22,9.926167350636332e-24,3.0197595451860332e-27,0.0,4.235164736271502e-22,8.470329472543003e-22,1.6940658945086007e-21,2.481541837659083e-24,8.271806125530277e-25
6,0.008496750581272694,0.009135961996882653,0.0027065231631097702,0.009107412919504947,0.0013698377263139743,0.002800302504397721,0.02031571666620957,0.008482799738777212,0.0009802543139744457,0.008606410064891191,0.006265774243586595,0.0006541777153510455,0.004696716984436648,0.008524236916941354,0.004736208426505951,0.000550235156541112,0.00255174481286734,0.00922381278194856,0.0008116104951302395,0.00868478744249642,0.004005935868279589,0.007889436525853796,0.0022435254193770753,0.0033952427543930746,0.00784277574576102,0.0023463392368505537,0.01870341118491809,0.005641965925405075,0.0022182748018666574,6.701953143669588e-05,5.827940091595571e-05,0.0015630366211704337,0.0015755020791977277,0.0006014627825142306,0.0016752068462280306,0.005125438841474917,7.819325011574954e-05,0.0030190985841518055,0.0031479972380658093,0.0006226753751573692,0.00021376675070903806,0.00047188318351615825,0.0009717885663560435,0.00038601821495182307,0.0038016121498868406,0.0020090905495051287,0.00680792418788651,0.00034443668137549546,0.04733122278605302,0.001499206968914335,7.317549190304797e-05,0.0002973976706584682,0.002827012747654254,0.0025249622755566304,9.021451764044784e-05,0.0006125364842118765,0.003438325609022581,0.0003405022402550761,0.0530466635338286,2.584953430437439e-06,0.05092437665829161,0.0006261643230440906,0.04806342886638303,0.00022082167268222351,0.0065369807835508175,0.00737349995369617,0.022130802141662555,6.938893903907228e-18,0.0,6.938893903907228e-17,2.710505431213761e-20,4.336808689942018e-19,8.673617379884035e-19,1.0842021724855044e-19,4.336808689942018e-19,2.303929616531697e-19,3.2526065174565133e-19,1.7618285302889447e-19,6.098637220230962e-20,7.177418381854039e-17,6.776263578034403e-21,2.0328790734103208e-20,0.0,9.486769009248164e-20,7.589415207398531e-19,0.0,1.474514954580286e-17,2.710505431213761e-20,5.082197683525802e-21,8.673617379884035e-19,6.505213034913027e-19,5.637004263977369e-19,6.6280328122649e-19,2.168404344971009e-19,2.168404344971009e-19,1.0842021724855044e-19,3.469446951953614e-18,3.7947076036992655e-19,2.168404344971009e-19,1.0299920638612292e-18,8.402566836762659e-19,1.0842021724855044e-19,1.0842021724855044e-19,0.0,2.439454888092385e-19,8.673617379884035e-19,9.283481101907132e-19,4.336808689942018e-18,4.7704895589362195e-18,6.505213034913027e-19,5.204170427930421e-18,1.734723475976807e-18,3.469446951953614e-18,8.673617379884035e-19,4.336808689942018e-19,4.336808689942018e-19,6.505213034913027e-19,2.6020852139652106e-18,2.168404344971009e-19,1.0842021724855044e-19,5.204170427930421e-18,0.0,2.168404344971009e-19,2.710505431213761e-20,3.7947076036992655e-19,3.7947076036992655e-19,5.421010862427522e-20,8.131516293641283e-20,0.0,1.07742590890747e-18,1.3877787807814457e-17,3.0357660829594124e-18,3.469446951953614e-18,3.469446951953614e-18
7,0.008217400336535893,0.009336109696422661,0.002615185508197239,0.009301933319346416,0.0011933505016118063,0.0026919651864443016,0.00929991637389897,0.00823998842194441,0.0008480010866814795,0.008324966467067842,0.006858301583881687,0.0016155572325833104,0.004326619211235818,0.008748104607269474,0.004324416191021745,0.0010237251239918154,0.006208976111041271,0.009327587436630282,0.0007384468553157323,0.008832532505013629,0.0031946628042949614,0.007547970796294675,0.0014052773627766559,0.002943451745096592,0.007453720346220655,0.002374998998114221,0.020289002594347127,0.00543939138658372,0.002433155579156783,0.00012650975521729383,0.00012166761342924934,0.0015441291894063788,0.0015516022868664896,0.0017104331266428784,0.0037204645753938248,0.006755005598093812,4.282318001648337e-05,0.004663900958611446,0.002821483203905287,0.0007055945633489646,0.0001344715299945445,0.0008953710318815814,0.0014548226789896012,0.0001901484997257701,0.004241727777111029,0.0003843425864340131,0.006805544770878021,0.0006045620779960466,0.04892904808477864,0.0026660255236861594,0.00044244276112843136,0.0003242883473860614,0.004468150604769416,0.002936320404911064,6.813285103154308e-05,0.00045373202911141693,0.004155180169981475,0.0005984842960818184,1.5417000438831346e-05,0.00026497112345625316,0.0017017235978212402,0.0007149506182034425,0.04940346929173473,0.00042658887836657846,0.0061769456277070735,0.007205537763219354,0.023731337014048903,5.204170427930421e-18,2.168404344971009e-19,3.9898639947466563e-17,0.0,4.336808689942018e-19,0.0,2.168404344971009e-19,4.7704895589362195e-18,4.0657581468206416e-20,0.0,2.710505431213761e-20,2.0328790734103208e-20,4.163336342344337e-17,1.3552527156068805e-20,6.776263578034403e-21,0.0,7.453889935837843e-20,5.421010862427522e-18,0.0,1.734723475976807e-18,1.0842021724855044e-19,6.776263578034403e-21,6.505213034913027e-19,8.673617379884035e-19,3.316133988500586e-19,2.7486219138402046e-19,1.3010426069826053e-18,1.4094628242311558e-18,1.5178830414797062e-18,7.37257477290143e-18,3.2526065174565133e-19,3.7947076036992655e-19,2.981555974335137e-19,1.3552527156068805e-19,1.0842021724855044e-18,1.5178830414797062e-18,0.0,2.168404344971009e-19,9.486769009248164e-20,4.0657581468206416e-19,7.806255641895632e-18,3.469446951953614e-18,1.3010426069826053e-18,4.336808689942018e-18,3.469446951953614e-18,0.0,4.336808689942018e-19,1.3010426069826053e-18,1.4094628242311558e-18,6.505213034913027e-19,0.0,1.0842021724855044e-18,1.5178830414797062e-18,1.734723475976807e-18,3.469446951953614e-18,4.336808689942018e-19,1.3552527156068805e-19,2.168404344971009e-19,2.168404344971009e-19,1.8973538018496328e-19,1.0164395367051604e-19,2.168404344971009e-19,4.336808689942018e-19,1.3010426069826053e-18,6.071532165918825e-18,1.734723475976807e-18,5.204170427930421e-18
8,0.0051343028333025445,0.008341723069940857,0.0018343615179184504,0.008317905133763983,0.0007444696128058711,0.0018933674352745837,0.004686200684995768,0.005139628659975066,0.00047993104446593377,0.00524993676774203,0.006408590640371656,0.0013228568207565665,0.001903731720753057,0.007768738538367258,0.001787508635552102,0.0005156711380324263,0.006485090909576458,0.008731760120784198,0.0005509119807756419,0.007853000788424979,0.0003250804598631986,0.004754226703301532,0.003842136451935294,0.002780035071450076,0.004640202370887268,0.0019235421493202496,0.024805279365256925,0.0038682618469604397,0.0018171056440720744,0.000317202652814042,0.00031685705890922307,0.0007477311060765978,0.000755774292815152,0.004972612652488534,0.00013321915928420162,0.006734501136128607,2.8666764950512323e-05,0.00799975210077236,0.0002912135098071132,0.0012694998388866716,8.592420104150342e-05,0.004834969760182174,0.005984219246099017,0.00037130139751327104,0.0015555887162398791,0.002242737422136539,0.007490101550729122,0.003603822099809438,0.002771974689947866,0.006336438921447361,0.000680979887402753,0.00020030755494925063,0.0071645316079233575,0.00040915861025503874,1.6444147766695697e-05,0.00021540491686875457,0.0015635211793610547,0.0007145214903062657,0.00047539065926855426,0.0002634865693524912,0.0032872141446709515,0.0012832401690934707,6.892854716274606e-05,0.00038362237625891283,0.007254939630672773,0.0077669903896011505,0.023812527623839456,3.469446951953614e-18,3.2526065174565133e-19,1.6219664500383146e-16,4.0657581468206416e-20,1.0842021724855044e-19,1.3010426069826053e-18,5.421010862427522e-20,7.806255641895632e-18,0.0,2.0328790734103208e-19,0.0,1.0842021724855044e-19,1.687018580387445e-16,5.421010862427522e-20,5.421010862427522e-20,2.710505431213761e-19,1.6940658945086007e-21,9.812029660993815e-18,0.0,5.5294310796760726e-18,0.0,1.3552527156068805e-20,1.0842021724855044e-19,1.0842021724855044e-19,6.001228431296718e-19,5.518419651361767e-19,2.168404344971009e-19,3.2526065174565133e-19,4.336808689942018e-19,1.3010426069826053e-18,4.336808689942018e-19,4.336808689942018e-19,4.87890977618477e-19,4.607859233063394e-19,4.336808689942018e-19,8.673617379884035e-19,3.469446951953614e-18,4.336808689942018e-19,3.7947076036992655e-19,4.0657581468206416e-19,8.673617379884035e-19,1.734723475976807e-18,4.336808689942018e-19,8.673617379884035e-19,1.734723475976807e-18,3.469446951953614e-18,8.673617379884035e-19,2.168404344971009e-19,0.0,0.0,1.3010426069826053e-18,4.336808689942018e-19,4.336808689942018e-19,3.469446951953614e-18,3.469446951953614e-18,0.0,0.0,4.336808689942018e-19,4.336808689942018e-19,1.4230153513872246e-19,1.0164395367051604e-20,6.505213034913027e-19,4.336808689942018e-19,5.5294310796760726e-18,2.6020852139652106e-18,1.734723475976807e-18,4.336808689942018e-18
9,0.005758007907575146,0.008415537684818206,0.00019452584294754136,0.008410907142587591,0.0007380112377910184,0.0002273564313384921,0.0005136208840040348,0.005774502971246948,0.000402801437873958,0.005848157583811409,0.005301223950765804,0.0015011560245954151,0.0010330491530015098,0.007763587171032621,0.0009235724236011857,0.00038068926272952946,0.006363347224614457,0.008728956587508416,0.0004771625578388729,0.007876954168299852,0.0005183696780969162,0.005233574061966957,0.005283349346806369,0.001051095366677786,0.005093178163863048,0.0004174605744969596,0.0002443542575144963,0.0030793326891136834,0.00029794237323522803,0.00026981564562124583,0.0002866636561610659,0.0004986689761940246,0.0005038971442002914,0.004231838241809212,0.0007199984011095186,0.0067060401011702995,5.3884160127075636e-05,0.009710957884147588,2.354777382382057e-06,0.00114303987737709,0.00017773091869987843,0.0017000129181909936,0.006198646360421958,0.0001821308573915933,0.002163162928299699,0.009638409656126532,0.00807302930818704,0.0031347841609589626,0.0028478244495001794,0.0008995599119440514,0.005592008397328721,4.83919774539842e-05,0.0084818644437136,3.8346059840972105e-05,2.7043588512798934e-05,1.8007420785421093e-05,0.0017874886604690595,0.0006355853648823751,0.0004000589105118861,0.00020861540929489018,0.004232409121335981,0.0011506343565691776,0.0001334619623871662,0.0004956868421117328,0.0053678552479038515,0.008344567381826932,0.023442200389008645,1.951563910473908e-18,1.0842021724855044e-18,2.489328188026718e-16,0.0,4.0657581468206416e-19,1.3010426069826053e-18,1.6263032587282567e-19,4.336808689942018e-19,0.0,1.3213713977167085e-19,0.0,2.168404344971009e-19,2.432949675057472e-16,8.131516293641283e-20,4.0657581468206416e-20,6.776263578034403e-20,7.453889935837843e-20,4.607859233063394e-19,2.6020852139652106e-18,1.441988889405721e-17,5.421010862427522e-20,1.3552527156068805e-20,0.0,9.75781955236954e-19,2.3221408248976644e-18,2.245060826697523e-18,8.673617379884035e-19,8.673617379884035e-19,1.6263032587282567e-19,1.734723475976807e-18,1.0842021724855044e-18,1.3010426069826053e-18,6.505213034913027e-19,6.505213034913027e-19,5.963111948670274e-19,1.6263032587282567e-19,6.938893903907228e-18,1.4094628242311558e-18,1.0842021724855044e-18,6.505213034913027e-19,8.673617379884035e-19,8.673617379884035e-19,0.0,1.951563910473908e-18,6.938893903907228e-18,3.469446951953614e-18,7.047314121155779e-19,8.673617379884035e-19,0.0,4.336808689942018e-19,8.673617379884035e-19,1.0842021724855044e-19,1.6263032587282567e-19,1.0408340855860843e-17,6.938893903907228e-18,1.3010426069826053e-18,5.421010862427522e-20,1.0842021724855044e-18,1.0842021724855044e-18,5.421010862427522e-20,8.809142651444724e-20,3.7947076036992655e-19,0.0,1.3986208025063007e-17,3.469446951953614e-18,0.0,3.469446951953614e-18
