,Y1Z4,Y4Z1,Y0Z4,Y4Z0,Y5Z2,Y2Z5,Y3Z1,Y1Z3,Y3Z5,Y5Z3,Y3Z2,Y2Z3,Y0Z2,Y2Z0,Y5Z4,Y4Z5,Y5Z1,Y1Z5,Y2Z4,Y4Z2,Y1Z2,Y2Z1,Y3Z4,Y4Z3,Y0Z1,Y1Z0,Y0Z5,Y5Z0,standard_x,Y0Z3,Y3Z0,X3X4,X2X4,X1X2,X4X5,Y2Y4,Y1Y2,X1X5,X0X1,Y3Y4,X0X5,Y1Y5,X0X3,X2X3,X1X4,Y4Y5,Y0Y1,X0X2,X3X5,X2X5,Y0Y5,X1X3,Y3Y5,Y2Y5,X4,Y2Y3,X2,X1,X0X4,X5,Y1Y4,Y1Y3,Y0Y3,Y0Y2,X3,Y0Y4,X0,standard_y,Y4,Y2,X5Y4,X2Y3,X0Y3,X1Y5,X3Y1,Y3,X4Y5,X4Y3,X4Y2,X3Y5,X3Y4,X3Y2,X3Y0,X0Y2,X1Y3,Y1,Y0,X4Y1,X1Y4,X1Y2,X1Y0,X0Y1,X5Y0,X4Y0,X2Y1,X4Z0,X4Z1,X3Z2,X2Z1,X0Z5,X5Z0,X4Z5,X4Z2,X3Z0,X2Z5,X2Z4,X1Z5,X2Z3,X2Z0,X1Z2,X3Z4,X1Z4,X1Z3,X0Z4,X0Z3,Y5,X5Z4,X5Z3,X5Z2,X5Z1,X5Y3,X5Y2,X5Y1,X4Z3,X3Z5,X3Z1,X2Y5,X2Y4,X2Y0,X1Z0,X0Z2,X0Z1,X0Y5,X0Y4
0,0.9077012757754443,0.9076559717359408,0.9050774718215129,0.904933901727145,0.8461094706993626,0.8460920299097693,0.7710990708696095,0.7710502676282622,0.6839366747964277,0.6839025236544249,0.6810913532993264,0.6810433054872959,0.6149572422623029,0.614885920516408,0.6011438109835294,0.6011057769240604,0.5820701879785651,0.5820624124511182,0.5362308082090912,0.536207934074058,0.46109185949632114,0.46108851427267383,0.22453066560322832,0.22450524843532849,0.19955100690300467,0.19952931054915027,0.1920403923530074,0.19202207773692864,0.1120823491606667,0.10708978853887693,0.10708492272881268,0.03830191514454066,0.03825878422814152,0.03643202867447359,0.03541017290550524,0.032736527043771044,0.0325473380527673,0.0325348970946789,0.03216161914547826,0.03146782446097479,0.03133010719425029,0.03003550172118722,0.028511558470103192,0.027191163023460245,0.027049395932094836,0.026192955423163224,0.025992275042739828,0.025878923578746608,0.025739638989553407,0.02547671427767397,0.025079237015552595,0.024093801159905046,0.023618575239213208,0.02349901446780283,0.023431058335242172,0.022414747013107854,0.020588155917148535,0.020104657483371292,0.01990255669127014,0.019214357796294206,0.019022610036156438,0.018751386789468874,0.018147723056571315,0.016258625287781048,0.015886289203551764,0.013011158840994772,0.012857830425058739,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,6.938893903907228e-17,6.245004513516506e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.163336342344337e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.0816681711721685e-17,1.734723475976807e-17,1.3877787807814457e-17,1.3877787807814457e-17,6.938893903907228e-18,5.204170427930421e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.1926223897340549e-18,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,6.505213034913027e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.00039787064788559065,0.00039556498744249056,0.7068113200247685,0.00039109689016041235,0.832519560040903,0.8406419006569323,0.542693788698559,0.0003404415096393132,0.6773140788335538,0.6729155992622552,0.6744962186330576,0.6766539270757634,0.6149800834911785,0.6109220357610172,0.022477143606786106,0.000265817324012183,0.014920450070340513,0.0002590350932593431,0.07762022176115613,0.000237009903420344,0.00020605408963405707,0.07118806435252606,0.5362936645875271,0.00010922780968643673,0.6996406691144772,8.966545769659206e-05,0.19204662203990025,0.1889360344302513,0.05510883914355262,0.10709325798481908,0.10604733854075557,0.0014881116085534427,0.0011784064914276459,0.0013956026730031954,0.001187018974181761,0.0013412767214281583,0.0013999278542633736,0.001370385578048703,0.0014806236248060716,0.0014468698600162587,0.021987522840347735,0.001379790204501222,0.02256598239260127,0.019559315649650202,0.008202309341282833,0.0013585007426370724,0.0010180317016955868,0.01858659784846419,0.015718171799681345,0.014264436274670247,0.013155690477242864,0.0010826090324362412,0.01210495756717052,0.012362650442256156,0.0012168083951117278,0.012640276604155511,0.01668394156602225,0.0013875144056778909,0.0011203046750372864,0.01291341203475899,0.008355819334584225,0.001123270938972697,0.003890840490519356,0.006438330211309734,0.012892968607887,0.000574911701912045,0.010014194134094755,3.3881317890172014e-20,2.710505431213761e-20,0.0,0.0,0.0,1.1102230246251565e-16,6.776263578034403e-21,3.049318610115481e-20,0.0,0.0,0.0,2.710505431213761e-20,6.938893903907228e-18,5.421010862427522e-20,5.551115123125783e-17,5.551115123125783e-17,0.0,5.082197683525802e-21,6.776263578034403e-21,0.0,2.7755575615628914e-17,5.551115123125783e-17,2.710505431213761e-20,7.623296525288703e-21,3.3881317890172014e-21,5.551115123125783e-17,0.0,1.3552527156068805e-20,5.421010862427522e-20,0.0,4.336808689942018e-19,0.0,0.0,4.336808689942018e-19,5.421010862427522e-20,0.0,1.3010426069826053e-18,8.673617379884035e-19,0.0,8.809142651444724e-20,1.3010426069826053e-18,8.673617379884035e-19,4.0657581468206416e-20,0.0,1.3552527156068805e-20,7.453889935837843e-20,0.0,1.0842021724855044e-19,0.0,0.0,0.0,3.2526065174565133e-19,8.673617379884035e-19,5.551115123125783e-17,2.7755575615628914e-17,6.776263578034403e-21,0.0,8.673617379884035e-19,1.734723475976807e-18,0.0,2.710505431213761e-20,0.0,5.421010862427522e-20,0.0,1.734723475976807e-18,1.3877787807814457e-17,2.710505431213761e-20
2,3.757549132509291e-05,3.2645329745572776e-05,0.7100519794448479,3.1949389995316154e-05,0.002154094234826372,0.002195554780197116,0.5410292549560771,3.502271425764274e-05,0.013580902588240053,0.0017431455513401643,0.00804135176643998,0.0017695158926427073,0.4260444629465837,0.0015984274936988608,8.663282235839527e-05,1.0370466072403233e-05,1.8759633280355308e-05,1.3236449387221215e-05,0.00022897968298386887,9.472769866211363e-06,1.1884185634604575e-05,0.0001702772922660126,0.5190243375912176,1.8383064850138236e-05,0.68515861074895,1.1118880546651505e-05,0.41300887400297576,0.0004937721354316121,0.005642079164614207,0.10710082534192017,0.10503315241621856,0.0014206874572554374,0.00042990988882187354,0.0004603674582499904,0.0004385428290072037,0.0007074197882057645,0.0007191013223946669,0.0004239245735233879,0.0014818107938169376,0.0012367960882680527,0.0010124406099817564,0.0006974001772346812,0.009658731698121769,0.0010441508892091384,0.007417010116378816,0.0006861775519073657,0.0007494605631651047,0.0008779859455728329,0.0008349781440049776,0.0016745985386489438,0.0010381355722696088,0.0009646455611617907,0.0005445142600019363,0.001988805552632594,0.001075184784913951,0.0005525117023618825,0.001064659651238566,0.0013567563436140567,0.0009501029754488761,0.00085656739194374,0.007486597030892116,0.0008164413749473765,0.006748449476419657,0.0008320394590582503,0.003418184028841942,0.00018548134166344735,0.0065770633074825795,5.568521650191859e-17,0.0,1.6263032587282567e-19,1.6940658945086007e-21,0.0,0.0,1.0587911840678754e-22,4.235164736271502e-22,5.551115123125783e-17,1.6940658945086007e-21,3.3881317890172014e-21,1.6940658945086007e-21,1.3552527156068805e-20,3.3881317890172014e-21,2.710505431213761e-19,5.551115123125783e-17,5.421010862427522e-20,2.117582368135751e-22,2.117582368135751e-21,0.0,8.326672684688674e-17,5.551115123125783e-17,8.470329472543003e-22,1.2904017555827232e-22,3.441071348220595e-22,1.0842021724855044e-19,4.235164736271502e-22,8.470329472543003e-22,1.0842021724855044e-19,1.0842021724855044e-19,5.421010862427522e-20,3.2526065174565133e-19,0.0,2.710505431213761e-20,5.421010862427522e-20,0.0,2.168404344971009e-19,0.0,1.0842021724855044e-19,6.776263578034403e-21,0.0,8.131516293641283e-20,3.3881317890172014e-21,0.0,4.0657581468206416e-20,6.776263578034403e-20,0.0,0.0,1.3552527156068805e-20,0.0,0.0,2.710505431213761e-20,5.421010862427522e-20,0.0,4.163336342344337e-17,0.0,0.0,1.2197274440461925e-19,0.0,0.0,1.6940658945086007e-21,1.0842021724855044e-19,1.0842021724855044e-19,4.336808689942018e-19,8.673617379884035e-19,6.776263578034403e-21,1.6940658945086007e-21
3,4.2438394390173124e-05,6.731592532057479e-06,0.004562071744293095,7.0881862268439844e-06,0.00021356804120550846,0.00021757471811199966,0.6388976900372776,4.4930259313253614e-05,0.028104634029629025,0.00017452969094517738,0.022688063466815754,0.00017734940513083666,0.0027402127224250413,0.00012972543932821408,3.332595692198996e-05,1.1023218433367368e-06,4.283209442001811e-05,1.2873749892603478e-05,0.00012942598802431228,7.402786348292488e-07,1.069536453865674e-05,0.00013308363844695116,0.6058167287133187,3.358133943540945e-06,0.004290861764436211,4.263408076605754e-05,0.002543144220667186,3.2840169360749374e-05,0.010808300575791026,0.0006800859551338368,0.6045114878757041,0.00019148483792375806,1.4332163586160152e-06,0.00012330914557419847,1.484661304225227e-06,2.5153489000243067e-06,0.0003782693360992194,0.00020407287180649396,0.00020107940315581717,9.479860226011921e-05,0.00014678759250743586,0.00036494724500532995,0.0028878647463126406,0.0002704799722684784,0.002178504053627596,2.4473051328352904e-06,0.00019823694985188428,6.750115413009644e-05,0.00036241520522472636,0.0011483850486688628,0.0003483561689140669,0.0004154907116481239,0.00023199447676567833,0.0015384109741503522,0.00019580051620516524,0.00023049780407738405,0.00027685889427209057,0.00069716557166699,0.0005308568065311202,0.00037175869347050457,0.00219720448360876,0.0003424198540172254,0.0014025779454648994,0.0003601837957055167,0.006009567743355829,0.0005300816807014483,0.0032571491568204464,1.1187399409097985e-16,4.235164736271502e-22,1.3552527156068805e-20,2.117582368135751e-22,1.3552527156068805e-20,0.0,8.470329472543003e-22,3.3881317890172014e-21,1.1102230246251565e-16,2.117582368135751e-22,0.0,0.0,0.0,0.0,0.0,4.336808689942018e-19,0.0,4.235164736271502e-22,1.6940658945086007e-21,8.673617379884035e-19,2.168404344971009e-19,2.168404344971009e-19,8.470329472543003e-22,4.549493369041652e-23,5.872982349126496e-23,8.470329472543003e-22,3.3881317890172014e-21,4.235164736271502e-22,1.3552527156068805e-20,1.3552527156068805e-20,1.6263032587282567e-19,0.0,2.168404344971009e-19,2.710505431213761e-20,5.929230630780102e-21,6.3527471044072525e-21,4.336808689942018e-19,0.0,0.0,4.0657581468206416e-20,3.3881317890172014e-21,0.0,2.710505431213761e-20,4.336808689942018e-19,2.710505431213761e-20,2.710505431213761e-20,0.0,1.0842021724855044e-19,3.3881317890172014e-21,2.710505431213761e-20,0.0,0.0,2.710505431213761e-20,1.3552527156068805e-20,2.7755575615628914e-17,4.235164736271502e-22,1.6940658945086007e-21,1.0842021724855044e-19,4.336808689942018e-19,2.7755575615628914e-17,2.117582368135751e-22,0.0,5.421010862427522e-20,0.0,2.168404344971009e-19,8.470329472543003e-22,0.0
4,1.5160943923766534e-05,4.522129004205786e-06,2.0607856873411e-05,4.652533723701242e-06,4.348324960417834e-05,4.731502696063835e-05,0.0014690748408282114,1.5120761550933057e-05,9.897203140332917e-05,2.3865406058912192e-05,8.902469510605192e-05,5.196261870170431e-06,5.065740510846803e-06,1.4941845283097496e-06,2.377699021237691e-05,4.2584374072621964e-08,2.210114430060468e-05,3.2234492533424675e-06,2.6282753984836285e-06,2.648576959376415e-07,1.9547507084672986e-06,2.1844094661606542e-06,0.0013564677117565386,4.240128721009327e-06,1.8884681076475244e-05,1.5107004879017337e-05,4.381383994677325e-06,2.2775903556587113e-05,0.0012272069440825448,1.8472126251632265e-05,0.0013843512915638768,5.992774301464362e-07,6.118336350594474e-08,4.0685684473737386e-07,4.22521576025668e-08,3.9204152113907e-08,1.2257107899326536e-06,6.755037803005005e-07,6.350391932352605e-07,3.0031728778500296e-07,0.00031602235464889186,1.1853473051541455e-06,0.00018379844449322388,0.0003384184695005803,0.00018361573631973184,2.3041978683510658e-08,6.165109867484662e-07,0.0002340156873914275,0.00023165746549726416,0.0021089557089502995,0.0004070072566146909,0.0004206199953334906,0.0004004712707095505,0.00214818132106042,0.00023464615064533066,0.0004166060011380891,0.00026136468827202253,0.0008268132586606186,0.0005912587288733785,0.00015042017505765052,0.00018263650952716554,0.00044445952452136896,0.00019601178229501154,0.00042394387226623264,0.0014534064186572273,0.0005912649433974206,0.0008758740205509587,2.149346103657787e-19,4.235164736271502e-22,6.352747104407253e-22,5.293955920339377e-23,0.0,2.117582368135751e-22,0.0,0.0,2.168404344971009e-19,0.0,5.293955920339377e-23,0.0,0.0,0.0,3.3881317890172014e-21,0.0,8.470329472543003e-22,0.0,1.2705494208814505e-21,1.6940658945086007e-21,0.0,2.117582368135751e-22,0.0,2.274746684520826e-24,2.5229008682867344e-23,1.6940658945086007e-21,4.235164736271502e-22,0.0,1.3552527156068805e-20,1.3552527156068805e-20,8.131516293641283e-20,2.710505431213761e-20,5.421010862427522e-20,1.3552527156068805e-20,1.5246593050577406e-20,5.929230630780102e-21,1.0842021724855044e-19,1.3552527156068805e-20,2.710505431213761e-20,6.776263578034403e-21,0.0,2.710505431213761e-20,6.776263578034403e-21,0.0,1.0842021724855044e-19,5.421010862427522e-20,5.421010862427522e-20,1.0842021724855044e-19,1.6940658945086007e-21,0.0,0.0,6.776263578034403e-21,1.3552527156068805e-20,0.0,2.7755575615628914e-17,5.293955920339377e-23,1.3552527156068805e-20,3.218725199566341e-20,1.0842021724855044e-19,2.7755575615628914e-17,1.0587911840678754e-22,1.6940658945086007e-21,2.710505431213761e-20,0.0,5.421010862427522e-20,8.470329472543003e-22,0.0
5,0.0018817378333312255,0.00041108424359890926,0.0044231323572149,0.00042660508893826397,0.001159853151998941,0.00044899895870550446,0.002601089063026066,0.001854609305251661,0.0028660961092011406,0.0010791090566161427,0.0012660826917288732,0.000441789422376863,0.004275526058712212,0.00042488220022832504,0.0011131109494214994,0.0003906825113735306,0.0010661247280029282,0.0018220918166495488,0.0004335734314949559,0.0003869726899272924,0.0017923485933753589,0.000445131392050133,0.00281768066347101,0.0002925043457964661,0.004214300595116342,0.001875097261599876,0.004224839501266446,0.0011185608573155118,0.00541806495273702,0.0040490118719118786,0.002764499463378126,7.805129653203549e-05,6.958655186323895e-05,4.560181141445142e-05,7.679873951758626e-06,6.239660658180776e-05,5.734784590661422e-05,8.039434386824053e-06,2.936909777456816e-05,7.613273898983762e-05,0.0007003606484578922,6.580405426303221e-06,0.00013168052511556774,0.00045814740269411775,0.0004445428735668659,1.4366502150483822e-06,3.679823298443193e-05,0.0002070386576055446,0.0003336176877957398,3.1213522692072154e-05,0.0006912800392387913,0.0031306790592785573,0.00020554298152817402,2.593051899222242e-06,0.0022708960332144474,0.00045272764176833215,0.0021773492207683917,0.0063599329494936855,6.313403460085718e-05,0.001255286753157258,0.00044746711260748237,0.003247188446306208,0.0001121199450243435,0.0002066798405746062,0.004510201456176545,6.613008786241295e-05,0.0021351985477202186,7.047314121155779e-19,5.421010862427522e-20,5.421010862427522e-20,0.0,0.0,0.0,4.235164736271502e-22,1.0842021724855044e-19,2.168404344971009e-19,3.3881317890172014e-21,4.235164736271502e-22,0.0,0.0,0.0,1.3552527156068805e-20,2.710505431213761e-20,6.776263578034403e-21,2.710505431213761e-20,5.421010862427522e-20,4.336808689942018e-19,5.421010862427522e-20,0.0,4.235164736271502e-22,5.293955920339377e-22,4.036641389258775e-22,0.0,0.0,8.470329472543003e-22,0.0,0.0,0.0,2.168404344971009e-19,0.0,1.0842021724855044e-19,2.168404344971009e-19,0.0,4.336808689942018e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,0.0,2.168404344971009e-19,0.0,8.673617379884035e-19,4.336808689942018e-19,4.336808689942018e-19,3.2526065174565133e-19,2.168404344971009e-19,0.0,1.0842021724855044e-19,1.0842021724855044e-19,0.0,1.0842021724855044e-19,3.3881317890172014e-21,0.0,3.1763735522036263e-22,0.0,1.3010426069826053e-18,4.336808689942018e-19,0.0,0.0,0.0,6.505213034913027e-19,2.168404344971009e-19,0.0,2.710505431213761e-20,0.0
6,0.0023145889735299817,0.0005394526901376148,0.004222922126896969,0.0005559170505261889,0.001325934593161672,0.0006113296672856717,0.002303683342073616,0.0022739233323626285,0.00261868808279215,0.0012228842464616849,0.0009826794893684249,0.0005765043101269498,0.004063820678433954,0.0005773517396811397,0.001263223916153884,0.0005082375022077495,0.0011955806413918328,0.002140065813248527,0.0005651674453271726,0.0004984794269965755,0.0021851465289105016,0.0006123932833278078,0.002475763458608352,0.0003901905125685141,0.003977747573877492,0.0022951097203716604,0.003930198653841262,0.0012690390509549612,0.000994510234785335,0.003808715314945683,0.002482573666986106,7.437631481199588e-05,8.392300657509755e-05,6.153476813418503e-05,1.0913804433452143e-05,7.64794034614115e-05,7.39729641102968e-05,2.1318696236178026e-05,3.7370190528955692e-06,7.281596787226938e-05,0.0007220508824007885,1.9326044652056166e-05,0.00013058189344223366,0.0004967074063511292,0.0004390755472019431,3.95164541957707e-06,1.5129206680890769e-05,0.00021532289371474175,0.00034503610706387107,7.523406305667837e-05,0.0007126678359917969,0.0037005115761510055,0.00021310930677979022,9.948740653926279e-06,0.002732054721235105,0.0004908879693808744,0.002640168179241513,3.210783498851684e-05,0.00010390364721759573,0.0015328090363689309,0.00044180804126266296,0.0038555498570956945,0.00011339646247267604,0.0002159874775080862,0.003924270469211014,0.00010730991588285167,0.0020183590678377163,1.6263032587282567e-19,1.0842021724855044e-19,5.421010862427522e-20,6.776263578034403e-21,1.3552527156068805e-20,2.710505431213761e-20,3.1763735522036263e-22,2.710505431213761e-20,2.168404344971009e-19,3.3881317890172014e-21,6.776263578034403e-21,0.0,0.0,3.3881317890172014e-21,6.776263578034403e-21,2.710505431213761e-20,6.776263578034403e-21,5.421010862427522e-20,0.0,0.0,0.0,0.0,8.470329472543003e-22,1.5881867761018131e-22,1.3234889800848443e-23,2.710505431213761e-20,4.336808689942018e-19,2.541098841762901e-21,2.168404344971009e-19,2.168404344971009e-19,4.336808689942018e-19,2.168404344971009e-19,1.0842021724855044e-19,0.0,2.168404344971009e-19,0.0,2.168404344971009e-19,2.168404344971009e-19,0.0,5.421010862427522e-20,0.0,2.168404344971009e-19,1.3552527156068805e-20,0.0,8.470329472543003e-21,5.082197683525802e-21,2.168404344971009e-19,0.0,1.0842021724855044e-19,2.168404344971009e-19,0.0,0.0,0.0,3.3881317890172014e-21,1.734723475976807e-18,1.0587911840678754e-22,2.168404344971009e-19,0.0,4.336808689942018e-19,0.0,0.0,1.3552527156068805e-20,1.3552527156068805e-20,0.0,0.0,0.0,0.0
7,0.0024646972995373793,0.0005088251054240493,3.9816158617632226e-05,0.0005313376688436508,0.0004406323539887185,0.0009574435618696519,0.002290239231534245,0.0024137547164745864,0.0026250353001576058,0.00035326011584602823,0.0008865399284267035,0.0008521091711474718,0.00031976467078507375,0.0009407184501393211,0.00036693923078917156,0.000484956373589617,0.00032824319217689233,0.002180009488667066,0.0008616806407411534,0.00046990776278884043,0.002309555359202471,0.0010043219378720217,0.0023995616440527084,0.0003546491812368216,0.00029739191584263213,0.0024221924247424236,0.00010691193877122035,0.00036389085573761495,0.0003697756611432679,0.00028669382509846517,0.0024524552004950057,0.00014567278851121364,0.0001235164941813551,6.428278774183913e-05,1.9375764274464018e-05,0.00011803123860302072,7.9537171377767e-05,1.9118089686072387e-05,8.777773025288098e-07,0.00014582247001001467,0.0002544315700068761,1.5658908430235385e-05,0.00020093291958823135,8.676249587933208e-06,0.0006039736559902216,1.679471382482036e-05,1.22050061112469e-05,0.00010509246765931583,0.0001323697267287911,0.0001113476874279117,0.00025005536191854115,0.0036844466689468,0.00010075362918332612,1.3433439398305628e-05,0.0027568951500629157,9.29090908963143e-06,0.0026334109206632298,6.646163602783858e-05,0.0001161707130052211,0.0018940226363907443,0.0006080661435649327,0.0038443393177538497,0.00019360842004944342,0.00011348686160119988,0.003887111638301898,0.00011632148718566021,0.0030939030436995633,1.0842021724855044e-19,5.421010862427522e-20,1.0842021724855044e-19,6.776263578034403e-21,1.6940658945086007e-21,2.710505431213761e-20,3.3881317890172014e-21,2.710505431213761e-20,0.0,1.3552527156068805e-20,6.776263578034403e-21,6.776263578034403e-21,0.0,3.3881317890172014e-21,8.470329472543003e-22,2.710505431213761e-20,3.3881317890172014e-21,1.0842021724855044e-19,1.0842021724855044e-19,2.710505431213761e-20,1.0842021724855044e-19,1.0842021724855044e-19,8.470329472543003e-22,2.3822801641527197e-22,5.293955920339377e-22,0.0,0.0,1.6940658945086007e-21,2.168404344971009e-19,2.168404344971009e-19,0.0,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,0.0,2.168404344971009e-19,2.168404344971009e-19,1.0842021724855044e-19,2.168404344971009e-19,4.743384504624082e-20,6.776263578034403e-21,2.168404344971009e-19,0.0,2.710505431213761e-20,0.0,0.0,0.0,2.168404344971009e-19,3.3881317890172014e-21,0.0,8.470329472543003e-22,0.0,4.336808689942018e-19,2.168404344971009e-19,3.469446951953614e-18,6.776263578034403e-21,0.0,2.0328790734103208e-20,0.0,2.168404344971009e-19,0.0,0.0
8,1.0998900370765217e-05,0.0024007200403686943,0.0016856346460941384,0.002412719372675743,0.0014823614675888589,0.0019659642395350426,0.00043897382392797386,7.181654465377786e-06,0.0037624677061243996,0.001364687579763589,0.003054332337058119,0.0017527254761655216,0.0018556672533266458,0.0020154711561939063,0.0013778460241682397,0.002199462002423813,0.0013153580757685073,0.0007239315136388719,0.0017757244355402469,0.0021455079210772375,0.00022056681017224106,0.002113145545773681,0.00341263632845366,0.0023532568784784247,0.0015907974571075074,2.4815825368569384e-05,0.0013933687679699405,0.0013777931003029422,0.0026666751408085847,0.001661421216833563,0.002341224003102566,0.00014506614859770143,5.170255196962739e-05,0.00029559344356587915,4.424180537966791e-05,5.226129560368354e-05,0.00026149793123647624,0.0001838094415132991,7.650127129735752e-05,0.00014830340026874986,0.0002308311086328824,0.00019798087799454783,0.00021921878940665032,0.00021291968594712007,0.0009282513914099114,4.202350858422335e-05,6.828858288299353e-05,2.4087393952569136e-05,2.9736825382169002e-05,0.00321497547504923,0.00023366171703304071,0.0032218902774355978,5.6293284920116964e-05,6.735674340276271e-05,4.635587609964331e-05,0.0002092789368436056,0.0014069513853793535,7.25589993616896e-05,0.0036630212701478045,5.024248322984337e-05,0.0009280548507160878,0.0032549686777583195,0.0001932076022503346,2.867920185407626e-05,1.2939891633501196e-05,0.0036627926013930575,0.0038915292758632605,6.471331717022855e-19,4.336808689942018e-19,2.168404344971009e-19,1.6940658945086007e-21,0.0,0.0,2.710505431213761e-20,0.0,0.0,0.0,1.3552527156068805e-20,0.0,6.776263578034403e-21,6.776263578034403e-21,2.710505431213761e-20,1.3552527156068805e-20,0.0,5.421010862427522e-20,3.3881317890172014e-21,1.0842021724855044e-19,4.0657581468206416e-20,1.3552527156068805e-20,0.0,7.940933880509066e-23,1.0323214044661785e-21,3.3881317890172014e-21,0.0,0.0,1.0164395367051604e-20,1.0164395367051604e-20,0.0,1.0842021724855044e-19,0.0,3.3881317890172014e-21,6.776263578034403e-21,3.3881317890172014e-21,0.0,1.0842021724855044e-19,0.0,0.0,1.0842021724855044e-19,1.0842021724855044e-19,6.776263578034403e-21,1.0842021724855044e-19,0.0,1.0164395367051604e-20,0.0,0.0,1.0842021724855044e-19,0.0,6.776263578034403e-21,6.776263578034403e-21,3.3881317890172014e-21,0.0,1.734723475976807e-18,0.0,1.3552527156068805e-20,1.0842021724855044e-19,0.0,3.469446951953614e-18,0.0,3.3881317890172014e-21,0.0,2.168404344971009e-19,2.168404344971009e-19,3.3881317890172014e-21,0.0
9,2.5969664073101157e-05,0.002407897542496021,1.6349835842368567e-05,0.0024233909432276827,0.0014430529055066412,0.0021332644955519425,0.0004975512115662818,7.440453914683581e-06,0.003631361850428858,0.0013303296807063837,0.0028644514477740267,0.001847565294886687,0.0002813751688840292,0.0021431126409473924,0.001333851821315372,0.0022046247925213485,0.001264062754311823,0.0006963578495379772,0.0018356254990748422,0.002134832550356989,0.00020365722536596747,0.0022457990409857137,0.0032013440186073336,0.0023294265197992678,1.79333406171159e-05,8.381015354338857e-06,0.00013448904648467977,0.001332234703476007,0.0017680277590907394,0.00021261287491094249,0.0022797209963408838,8.896159019264736e-05,8.254068739743314e-05,0.0002818494701730097,4.2255785922341266e-05,7.988476663269082e-05,0.000252705311691601,0.00018898130509335679,7.143953927313306e-05,9.228544392064189e-05,0.0003965228445298312,0.00020292458478129267,0.0003151793955894545,4.1371266053516695e-05,0.0012466634308224444,4.0640918046633014e-05,5.5513697253867696e-05,7.626841783738405e-05,0.00018257101110392136,0.0031083724804212747,0.0004032574168980716,0.003153209455123292,0.00022125541532691802,3.739619439948271e-05,4.689354439402355e-05,3.4669451962420346e-05,0.001271198253397601,4.3729654595860184e-05,0.0036493016816314607,0.0005878060464807194,0.001245315124240563,0.003184717868403952,0.00026276973449473493,7.816571911776326e-05,3.5410854818110273e-06,0.003645299614307676,3.1877436841135965e-06,3.832824086325709e-19,2.168404344971009e-19,2.168404344971009e-19,1.6940658945086007e-21,2.710505431213761e-20,5.421010862427522e-20,5.421010862427522e-20,1.3552527156068805e-19,2.710505431213761e-19,2.964615315390051e-21,6.776263578034403e-21,3.3881317890172014e-21,1.6940658945086007e-21,0.0,2.710505431213761e-20,2.710505431213761e-20,1.3552527156068805e-20,2.710505431213761e-20,3.8116482626443515e-21,0.0,0.0,4.0657581468206416e-20,1.3552527156068805e-20,2.80579663777987e-21,1.3234889800848443e-22,1.3552527156068805e-20,0.0,0.0,0.0,0.0,1.3552527156068805e-20,1.0842021724855044e-19,0.0,5.421010862427522e-20,0.0,0.0,1.0842021724855044e-19,2.168404344971009e-19,0.0,6.776263578034403e-21,1.0842021724855044e-19,1.0842021724855044e-19,1.3552527156068805e-20,0.0,1.6940658945086007e-21,3.3881317890172014e-21,2.710505431213761e-20,1.3552527156068805e-20,1.0842021724855044e-19,5.421010862427522e-20,5.421010862427522e-20,0.0,5.421010862427522e-20,3.3881317890172014e-21,0.0,2.710505431213761e-20,0.0,0.0,2.710505431213761e-20,1.734723475976807e-18,6.776263578034403e-21,0.0,6.776263578034403e-21,1.3552527156068805e-20,4.658681209898652e-21,6.776263578034403e-21,0.0
