,Y0Z5,Y5Z0,Y2Z5,Y5Z2,Y1Z5,Y5Z1,Y0Z2,Y2Z0,Y1Z2,Y2Z1,Y3Z5,Y5Z3,Y4Z5,Y5Z4,Y1Z0,Y0Z1,Y3Z2,Y2Z3,Y4Z1,Y1Z4,Y4Z0,Y0Z4,Y4Z3,Y3Z4,Y3Z1,Y1Z3,standard_x,X2X5,Y2Y5,X0X5,X1X5,X5,Y3Z0,Y0Z3,X4X5,X0X1,X3X5,Y0Y1,X1X2,Y4Z2,Y2Z4,X2X4,Y0Y5,Y1Y5,X0X2,X0X3,Y1Y2,X2X3,X0X4,Y0Y2,X2,Y0Y3,Y2Y4,X1X3,X0,X1X4,Y1Y3,Y0Y4,X1,Y1Y4,Y2Y3,Y4Y5,Y3Y5,X3X4,Y3Y4,X3,X4,standard_y,Y2,X5Y2,X3Y2,X3Y1,X2Y1,Y5,Y1,X3Y0,X1Y5,X0Y5,Y3,X0Y1,Y4,Y0,X5Y4,X5Y0,X4Y1,X4Y0,X3Y4,X2Y4,X2Y0,X1Y2,X0Y4,X1Y0,X5Y1,X4Y3,X1Y4,X1Y3,X5Z2,X2Z1,X2Z0,X1Z0,X0Z1,X5Z4,X5Z3,X2Z5,X1Z5,X1Z2,X0Z5,X0Z2,X4Z0,X4Z5,X4Z1,X1Z4,X0Z4,X1Z3,X3Z5,X4Z3,X3Z2,X2Z4,X0Z3,X3Z4,X4Z2,X5Z1,X5Z0,X5Y3,X4Y5,X4Y2,X3Z1,X3Z0,X3Y5,X2Z3,X2Y5,X2Y3,X0Y3,X0Y2
0,0.9615935161230675,0.961404487338124,0.8959565477224365,0.8958104434161935,0.8796110954771208,0.8793823310004505,0.8776739439636794,0.8776445291516997,0.6641922623026644,0.6641278217960233,0.641230902405205,0.6409753185201816,0.6195476280019943,0.619297235308699,0.4585088075662544,0.4584796882939022,0.44072848006072773,0.44062466632494024,0.3483619652429728,0.3483117613545566,0.2824028662704037,0.28234423540387416,0.129862551286184,0.12986182760594744,0.12836026023594743,0.1283424768293242,0.10299329130857861,0.03900119753729041,0.034572507811770486,0.03433215272479429,0.03312063860013862,0.03296781065768324,0.03184342712577504,0.0318369933695369,0.03131718034658387,0.03128935489910589,0.031142039313727457,0.030629331442481512,0.028905060050268227,0.028629440259096247,0.028622537022457123,0.028107768534169054,0.027704697945083092,0.026685205132388555,0.026552846312976296,0.02624197043447901,0.025146293121541097,0.024612384384382034,0.024296829581393748,0.023770417903906937,0.022100089573160286,0.021980795731028888,0.021832691735114984,0.02170061376035537,0.019866457947279537,0.019232187296474933,0.018333407342236804,0.015696346816027693,0.015633590977363457,0.014203981578111795,0.013830539291593898,0.013737971016941719,0.012377580256972763,0.012087542435492036,0.009272378568566695,0.006398409007066515,0.006026933146025572,1.5265566588595902e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,6.938893903907228e-17,6.938893903907228e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.163336342344337e-17,2.862293735361732e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.688821387764051e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,6.505213034913027e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,3.2526065174565133e-19,2.168404344971009e-19,1.0842021724855044e-19,1.0842021724855044e-19,1.0842021724855044e-19,1.0842021724855044e-19,2.710505431213761e-20,1.3552527156068805e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0016365101381807523,0.0016152243425132501,0.02102878971044672,0.0015050416345058376,0.42121957682859434,0.0014773700241124594,0.0014937196432571712,0.015298231975584164,0.6621129330557964,0.6599722741435252,0.6035664687707483,0.0010767888449729822,0.33368878474138775,0.0010404402464862664,0.41688197139748345,0.0007803467308599107,0.4364470209590394,0.43786758872559983,0.3438723074321107,0.34722130802392404,0.33079347108555945,0.000480566285234707,0.12818889143172674,0.1286002792258215,0.12711329880969424,0.12794067444693052,0.022368251278661717,4.030477147796605e-05,3.5912017471943046e-05,0.00650992592756908,3.253865447826361e-05,3.0282948909773212e-05,0.6013988146064709,5.4188982611629694e-05,2.8156590773059737e-05,2.9262226750061638e-05,2.7156671944377468e-05,3.040807173226843e-05,0.00514116152597731,0.028260465879173156,0.02844343890303623,0.00877843843242918,0.0065098824547821284,2.771376888830109e-05,2.305904071874108e-05,2.2463045909309596e-05,0.0015528339219021648,0.008396296007296876,1.827929411994699e-05,1.8002170891144878e-05,0.00638401979432896,2.4812283559627783e-05,0.005843243902233864,0.013097464006714452,1.2034875738298271e-05,0.007589609126862077,0.011775845432501268,1.4940576624994378e-05,0.007577120232075192,0.003536933086677075,0.0020165358033871314,1.4917602406941448e-05,1.4760774518047441e-05,0.008017899997863374,0.0051578686172658265,0.005939793723743562,0.0025096353531620747,4.1687573532067645e-17,5.551115123125783e-17,1.0842021724855044e-19,5.551115123125783e-17,0.0,2.7755575615628914e-17,1.0842021724855044e-19,4.163336342344337e-17,1.0842021724855044e-19,1.0842021724855044e-19,2.7755575615628914e-17,0.0,1.207021949837378e-19,2.7755575615628914e-17,5.421010862427522e-20,1.6263032587282567e-19,2.7755575615628914e-17,1.3877787807814457e-17,0.0,5.551115123125783e-17,5.551115123125783e-17,2.168404344971009e-19,0.0,5.421010862427522e-20,1.232432938255007e-19,2.710505431213761e-20,6.938893903907228e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.6940658945086007e-21,0.0,4.336808689942018e-19,4.336808689942018e-19,8.470329472543003e-22,8.470329472543003e-22,0.0,0.0,2.168404344971009e-19,0.0,0.0,4.235164736271502e-22,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,1.0587911840678754e-22,5.421010862427522e-20,8.673617379884035e-19,5.421010862427522e-20,2.168404344971009e-19,2.981555974335137e-19,5.293955920339377e-23,2.168404344971009e-19,2.710505431213761e-20,3.3881317890172014e-21,3.3881317890172014e-21,1.3552527156068805e-20,2.168404344971009e-19,1.1102230246251565e-16,4.336808689942018e-19,1.0842021724855044e-18,1.0842021724855044e-19,8.673617379884035e-19,1.0842021724855044e-19,2.7755575615628914e-17,4.0657581468206416e-20,1.0842021724855044e-19
2,7.532072898962919e-05,7.291835467081595e-05,8.004576967452382e-05,1.824636001155479e-05,0.0010087660030836895,1.929394847243194e-05,1.948364856025832e-05,4.4134782667328443e-08,0.0015630216664441765,0.0015634671623942467,0.5982007454367019,4.719601073170547e-05,0.33379931400022156,4.2659539393322175e-05,0.0009471299600237945,1.7840043591428903e-05,0.30754002897282295,0.001033682297991524,0.3117978463470814,0.0008147147727391411,0.31679801208387515,1.614658241008095e-05,0.12652949017990078,0.127347868348613,0.30211237074535735,0.00029960753254381186,0.008673709189528152,0.0007415640007980967,0.0006859988479383675,0.007480609562274344,0.0005795006454451398,0.001065394299722903,0.5854300844276745,1.7551129458399191e-06,0.0009548096908246139,0.0007672797093374545,0.0010270191005918442,0.0007085364748833753,0.00412475407522795,0.3082256636389227,6.186132491898627e-05,0.001345669255699505,0.007480561718962923,0.0006925802538509437,0.0005845511729495928,0.0012891905831866803,0.004172874328880889,0.0010313745022701318,0.0013517585137637553,0.0007013871413034402,0.0011321852891246484,0.000885882180110574,0.001192058587838826,0.001566752333663881,0.0012958481553705054,0.001219114943433758,0.001234821682319758,0.0005408279959816681,0.0014927579727128356,0.000745446183671525,0.0007564013583853033,0.0002488187848966654,0.00033891907772163623,0.007816480633737986,0.0025416459724541297,0.005899821787046957,0.0025101865957371213,2.788263055771706e-17,1.0842021724855044e-19,3.3881317890172014e-21,0.0,5.421010862427522e-20,5.551115123125783e-17,5.082197683525802e-21,2.710505431213761e-20,8.470329472543003e-22,3.3881317890172014e-21,5.551115123125783e-17,2.7755575615628914e-17,1.255660169855496e-21,5.551115123125783e-17,3.3881317890172014e-21,0.0,5.551115123125783e-17,2.710505431213761e-20,1.6940658945086007e-21,2.7755575615628914e-17,1.0842021724855044e-19,3.3881317890172014e-21,1.3877787807814457e-17,3.3881317890172014e-21,1.2606232535308142e-21,3.3881317890172014e-21,5.551115123125783e-17,0.0,5.421010862427522e-20,0.0,0.0,5.421010862427522e-20,0.0,2.168404344971009e-19,5.421010862427522e-20,5.421010862427522e-20,5.421010862427522e-20,1.0842021724855044e-19,8.131516293641283e-20,1.0842021724855044e-19,0.0,4.336808689942018e-19,2.168404344971009e-19,4.336808689942018e-19,6.776263578034403e-20,5.421010862427522e-20,1.3552527156068805e-20,4.336808689942018e-19,5.421010862427522e-20,8.673617379884035e-19,0.0,0.0,0.0,2.168404344971009e-19,1.0842021724855044e-19,1.0842021724855044e-19,3.3881317890172014e-21,3.3881317890172014e-21,2.168404344971009e-19,4.336808689942018e-19,4.336808689942018e-19,0.0,1.0842021724855044e-19,0.0,1.6263032587282567e-19,1.0587911840678754e-22,1.6940658945086007e-21
3,1.2578112208613444e-05,7.015081576915304e-07,3.0022116701622496e-06,4.724210731593614e-07,1.2414362640784128e-05,4.675405177826729e-07,7.715831447686616e-06,3.6877154192918486e-06,1.6652273050140284e-05,6.9483229378904134e-06,0.0028693349489966897,7.659060973311397e-07,0.21288540546783158,4.212839732694413e-07,1.1624929424052592e-05,7.246966374014173e-06,0.0014732159533414851,3.247982097921833e-06,0.3080266809817907,1.2792783576224351e-05,0.18662259742422632,4.751637581218625e-06,0.1981857497101147,0.0006065987091025925,0.0014215394621555257,1.2147336736799991e-05,0.0034018074478112067,5.537409650875479e-07,5.11776074265902e-07,0.00125531077571243,4.3095893878139467e-07,8.120260443811147e-06,0.0027577832679344903,1.216115677215657e-05,7.752317820286425e-06,0.00011288595408327521,0.00010980790373307351,0.00010990650601189322,0.007735850910922132,0.30101223926301734,4.0458009215899895e-06,0.0004682594169060759,0.001255310828740344,5.207396273622508e-07,6.326179509900251e-05,8.52148692074837e-06,0.0077594892709657685,2.8668669939043935e-05,0.00020204629080274484,0.00010854130431320647,0.00035492612000833707,8.144877699750412e-06,0.0006097991999740747,0.00013547382018867034,0.00020105989704367804,0.0006331785383074773,0.0001940714495126504,6.478786355161483e-05,0.0007888110516716029,0.00037272737856757784,0.00019053368034310415,1.9965226738759344e-06,0.00011595996615681996,0.0020053343877250497,0.0008005774736295504,0.001950150745097808,0.0023862137169058497,2.194344728980672e-19,4.235164736271502e-22,0.0,0.0,0.0,8.326672684688674e-17,5.293955920339377e-23,1.2705494208814505e-21,5.293955920339377e-23,1.3234889800848443e-23,1.0842021724855044e-19,2.168404344971009e-19,3.226650623810365e-23,0.0,8.470329472543003e-22,6.617444900424222e-24,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,5.551115123125783e-17,2.117582368135751e-22,3.3895018069067423e-23,1.3234889800848443e-23,0.0,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-20,2.710505431213761e-20,4.235164736271502e-22,0.0,2.710505431213761e-20,8.131516293641283e-20,2.710505431213761e-20,1.3552527156068805e-20,0.0,0.0,0.0,0.0,6.776263578034403e-20,1.0164395367051604e-20,8.131516293641283e-20,1.0842021724855044e-19,4.336808689942018e-19,3.2526065174565133e-19,0.0,1.3552527156068805e-20,8.131516293641283e-20,2.168404344971009e-19,8.470329472543003e-22,4.235164736271502e-22,1.2705494208814505e-21,0.0,0.0,0.0,0.0,4.235164736271502e-22,2.710505431213761e-20,2.6469779601696886e-23,0.0,5.293955920339377e-23,2.117582368135751e-22
4,1.150051391896978e-05,2.9052154868423865e-07,2.8375013317064303e-06,1.4463738994267843e-07,6.151436409717868e-06,1.4667815780497122e-07,1.0594486143972186e-05,3.5887620816598038e-06,9.243962803581767e-06,5.7683924170056264e-06,1.4471347040086094e-06,3.2957597786120104e-07,0.0006215187981247522,1.5538522146036727e-07,5.3159810520918886e-06,1.0150478768440772e-05,8.968541718433794e-07,3.495701136684393e-06,0.0008671350973190248,9.655966246172719e-06,0.0005029628515252322,9.780286368225787e-06,0.0005247984846267232,8.606532688324358e-07,8.313496679599535e-07,5.504761916118293e-06,0.0010930070288615332,2.8145382625919396e-09,3.2989994319778836e-09,9.76724621167282e-05,8.752421627719572e-10,9.370036610830233e-06,1.5374832362357941e-06,1.0923432573517371e-05,2.5850669996729157e-08,4.4122653527426675e-07,0.00018668746569206797,4.301096876705799e-07,0.002099106912313983,0.0008378405387271027,6.038658081895738e-06,0.0003793166837048219,9.767247113307485e-05,8.765727861959275e-10,5.695044179825389e-05,9.620123358209558e-06,0.0021081607865734873,5.62848819763675e-06,3.447504151321669e-06,0.00013639092807802387,0.00031085236165732114,9.557118785517264e-06,0.0003767944207460494,3.817979253184833e-07,0.00028874591998198456,0.0004738901417264903,5.425649828983603e-07,6.52163543849555e-05,0.000382171378181,0.0005100525971458224,0.00017246441796206008,8.18645517099748e-09,0.00019667043272010348,7.974032516880121e-07,2.895417676533308e-05,6.978564455684458e-05,0.0014181291675501948,4.367513634279986e-22,4.235164736271502e-22,1.6543612251060553e-24,7.411538288475128e-22,2.6469779601696886e-23,5.421010862427522e-20,1.3234889800848443e-23,0.0,0.0,4.1359030627651384e-25,0.0,0.0,6.494660278248381e-24,0.0,0.0,3.308722450212111e-24,0.0,0.0,0.0,5.293955920339377e-23,0.0,0.0,1.0842021724855044e-19,3.970466940254533e-23,6.643294294566504e-24,0.0,1.0587911840678754e-22,2.117582368135751e-22,0.0,8.470329472543003e-22,0.0,2.710505431213761e-20,2.710505431213761e-20,2.710505431213761e-20,8.470329472543003e-22,2.117582368135751e-22,2.710505431213761e-20,1.3552527156068805e-20,3.3881317890172014e-21,0.0,0.0,1.0842021724855044e-19,2.168404344971009e-19,1.0842021724855044e-19,3.3881317890172014e-21,0.0,1.3552527156068805e-20,1.6940658945086007e-21,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,4.235164736271502e-22,0.0,0.0,6.776263578034403e-21,5.082197683525802e-21,4.235164736271502e-22,2.0328790734103208e-20,3.308722450212111e-24,0.0,0.0,0.0
5,0.0008779826893363014,2.2562382317772078e-05,0.0027091105581511067,2.354194234530667e-05,0.008270846771587022,2.1359597647458998e-05,0.0008815890345787902,0.0027838878984007276,0.008256165662845412,0.0028146803701512213,0.005762738700620153,2.237304988422171e-05,0.00764141435003445,3.227614791615467e-05,0.008045668111497626,0.0008726790339108381,0.00582074846953828,0.002992798265191121,0.017133260247289527,0.007167207629079637,0.014622477711393765,0.0009238843115642172,0.0026300822266973,0.006515067291616232,0.005748932668227612,0.008034310044895791,0.02971317002376693,1.3143216084297783e-05,1.2866300848019282e-05,0.00020339432985399023,2.3944488091156444e-06,3.75504377656743e-05,0.0058110945097009006,0.000883544900442744,2.872156049171283e-06,0.00040631454417460844,0.0009465813955309745,0.0004053580464025634,0.0015074226213355876,0.014965000396195704,0.0014151308790534734,0.0023374694003759165,0.00020335394107668666,1.9742350689555364e-06,0.0001953179230678433,6.237636537606091e-06,3.613968573542716e-05,9.418096805205086e-05,0.0006315879866876594,0.00012210282766692172,0.010895249078638168,8.742413437710383e-06,0.004567140203172233,0.0008741997233882312,0.00041746986730090477,0.002022264149357046,0.0009556368255088576,0.00013134100869135887,0.005389892296138237,0.004486502905739972,6.495697772943238e-05,6.338763132921477e-06,0.0009447773999727569,0.003750992837173053,0.00011373771797508052,0.003026772327302375,0.04259161964170573,8.690558038829121e-19,4.336808689942018e-19,0.0,0.0,6.776263578034403e-20,4.336808689942018e-19,1.6940658945086007e-21,0.0,8.470329472543003e-22,4.235164736271502e-22,4.336808689942018e-19,4.336808689942018e-19,6.7663374106837664e-21,0.0,0.0,0.0,2.168404344971009e-19,2.710505431213761e-20,1.0842021724855044e-19,0.0,1.3552527156068805e-19,1.3552527156068805e-20,8.673617379884035e-19,1.0842021724855044e-19,6.7607539415490334e-21,1.1911400820763599e-22,2.168404344971009e-19,2.168404344971009e-19,2.710505431213761e-20,3.3881317890172014e-21,8.673617379884035e-19,8.673617379884035e-19,0.0,2.710505431213761e-20,8.470329472543003e-22,0.0,8.673617379884035e-19,2.168404344971009e-19,6.505213034913027e-19,2.710505431213761e-20,0.0,3.469446951953614e-18,3.469446951953614e-18,3.469446951953614e-18,2.168404344971009e-19,6.776263578034403e-21,0.0,2.168404344971009e-19,3.469446951953614e-18,2.168404344971009e-19,8.673617379884035e-19,0.0,2.168404344971009e-19,0.0,3.3881317890172014e-21,3.3881317890172014e-21,2.710505431213761e-20,0.0,0.0,2.168404344971009e-19,2.168404344971009e-19,0.0,2.6020852139652106e-18,8.470329472543003e-22,0.0,0.0,1.3552527156068805e-20
6,0.00012365587549283922,4.831424222339006e-06,0.001310593474564879,4.8703844289801305e-06,0.004471057626629967,4.71822500701048e-06,0.00012611857892152963,0.0014343421336215035,0.004472792895439997,0.0014257148817985697,0.002650512464412596,4.93778661430508e-06,0.0013813409203965773,5.841020623222216e-06,0.004310500563120568,0.000123253469471771,0.0026599859837984894,0.001521735162523851,0.005917865402593498,0.004290562507717614,0.006603643442460361,0.00013561142042426208,0.007736636916674811,0.0027429439195107643,0.0026196285635673206,0.004248489962057888,0.007554139339458071,1.4517680039425288e-06,1.4293959289166161e-06,0.0004350448650681667,2.910039556674501e-07,5.9974067604544665e-06,0.0026614091569126717,0.00012441558169238605,4.1559083886156064e-06,0.00015716981347159984,0.00017625247171515715,0.00015697360550779552,0.0003533845288710724,0.004768517596748495,0.0013253749999122249,0.0017708663498965933,0.0004350426057713779,2.105580116346499e-07,4.33283656149306e-05,1.7456191904707767e-06,2.9163941536684727e-05,5.948505729623582e-05,0.00011785043700346539,2.1515953423715584e-05,0.005730941366855729,1.8495905631024637e-06,0.0021251678537943753,0.00046239062133974845,0.0001326800447243316,0.0011550715290648674,0.0005158516190244434,9.952383289223932e-05,0.0033676892453969095,0.0013715957256876452,3.869726312778425e-05,4.139006231344431e-06,0.00017530231259190376,0.0017143698651249323,0.0011872522917831722,0.0014342873251151334,1.647869028444408e-05,2.1641691802347374e-19,0.0,1.0587911840678754e-22,1.0842021724855044e-19,2.0328790734103208e-20,2.168404344971009e-19,4.235164736271502e-22,2.168404344971009e-19,0.0,0.0,0.0,0.0,1.1910883832880753e-21,4.336808689942018e-19,0.0,4.235164736271502e-22,2.168404344971009e-19,2.710505431213761e-20,2.710505431213761e-20,0.0,1.0842021724855044e-19,8.470329472543003e-22,4.336808689942018e-19,0.0,1.1832043180746792e-21,2.9778502051908996e-23,1.0842021724855044e-19,5.421010862427522e-20,1.3552527156068805e-20,8.470329472543003e-22,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,4.336808689942018e-19,1.0842021724855044e-19,0.0,0.0,1.3552527156068805e-20,0.0,8.673617379884035e-19,4.336808689942018e-19,1.0842021724855044e-19,1.3552527156068805e-20,2.168404344971009e-19,1.0842021724855044e-19,8.673617379884035e-19,1.0842021724855044e-19,0.0,1.3552527156068805e-20,0.0,2.168404344971009e-19,0.0,0.0,0.0,0.0,2.168404344971009e-19,1.0842021724855044e-19,1.0842021724855044e-19,6.776263578034403e-21,8.673617379884035e-19,1.0587911840678754e-22,5.421010862427522e-20,0.0,0.0
7,0.00039096045824513106,3.684283128684491e-05,0.0006520949786996502,3.971895782017525e-05,0.0005807901256067319,4.0079109235318375e-05,0.00047288140276388857,0.0005914627808932163,0.0005808675410990257,0.0005917178930267032,0.0003096795598779129,3.8466300380468173e-05,0.006176801293879771,4.89884565503767e-05,0.000590172677254046,0.0005246864791171046,0.00030504910778070585,0.0005248467126451469,0.011603803102154694,0.0005882977207817589,0.0005372245609040205,0.00027368060322831625,8.004285466672693e-06,0.0003351511988508862,0.0003005986844018379,0.0005605593775681409,0.003997868506097007,1.8730217606593892e-06,1.8128921562431442e-06,0.0001797357822679665,4.5804337399260646e-07,7.801309701514834e-05,0.0003101196039263754,0.0003608294282292329,1.3809795199836452e-05,0.0012254507527088,0.0016066476536032211,0.0012194699238568505,0.018475853280977554,0.0040147952629949,0.000565816910108986,0.00013103158292543512,0.00017977273140999846,4.097499980234005e-07,0.00023651988302998282,3.863382408673424e-06,0.01592442863213938,1.949894565711216e-05,0.0022941041886449347,0.00010135942785543399,0.0008483545451383853,3.0747385084870184e-06,9.931323487926132e-05,1.3073200882449897e-05,0.0017465713070902843,0.00069019780453977,1.1734381412538946e-05,0.002081409283838394,0.0010110670636958327,0.0007498950099015123,2.081382338012646e-05,1.1050358162681074e-05,0.0016142672007795024,0.0007848942828346809,0.00080581448360552,0.00018266946180233942,0.0056863836594170354,9.012430558785756e-19,5.421010862427522e-20,0.0,1.6940658945086007e-21,4.235164736271502e-22,0.0,6.776263578034403e-21,2.710505431213761e-20,8.470329472543003e-22,2.6469779601696886e-23,0.0,0.0,2.0391656460657238e-20,8.673617379884035e-19,5.421010862427522e-20,6.776263578034403e-21,0.0,6.776263578034403e-21,0.0,0.0,5.421010862427522e-20,0.0,8.673617379884035e-19,0.0,2.028577734225045e-20,2.6469779601696886e-23,6.776263578034403e-21,1.3552527156068805e-20,0.0,6.776263578034403e-21,5.421010862427522e-20,5.421010862427522e-20,1.0842021724855044e-19,0.0,0.0,0.0,5.421010862427522e-20,0.0,5.421010862427522e-20,2.168404344971009e-19,0.0,0.0,6.505213034913027e-19,0.0,5.421010862427522e-20,1.0842021724855044e-19,2.710505431213761e-20,2.710505431213761e-20,2.168404344971009e-19,1.3552527156068805e-20,5.421010862427522e-20,1.0842021724855044e-19,0.0,8.673617379884035e-19,0.0,0.0,1.0842021724855044e-19,0.0,5.421010862427522e-20,2.710505431213761e-20,2.710505431213761e-20,1.0842021724855044e-19,5.421010862427522e-20,6.352747104407253e-22,8.470329472543003e-22,8.470329472543003e-22,0.0
8,0.0012942658256274607,8.66978982230278e-05,0.00043887439598740905,8.263947573461952e-05,0.00138036876573018,8.426219904275484e-05,0.001326565150710616,0.000250539513099869,0.0013844934636891206,0.0002487207930850038,2.309755254129466e-05,8.673467918729857e-05,0.003944681829554125,8.257697966193124e-05,0.0013534666604898475,0.0012980145125165597,2.729689113532593e-05,0.00029717831516977997,0.0026188491368285345,0.00130146910110517,0.011874008660704172,0.0011702630466490314,0.005793226571518298,2.074231316237692e-05,2.375929586106062e-05,0.0013245369761033074,0.005182035359525844,1.1811700166714598e-06,1.0692781723666582e-06,0.00011773171602755147,3.979384523661036e-07,3.0931590199169674e-06,2.45090492974547e-05,0.0012896027014909711,2.9462643081732658e-05,0.0009158531704610623,3.43765707356059e-05,0.0009146041782811811,1.8437875887552378e-06,0.005169964992269784,0.0002915175532806218,0.0008359743287835004,0.00011768289092956946,3.7865752183338845e-07,0.0003185974228468298,1.3022736664403595e-06,0.0015636624961754622,5.949165247842232e-05,0.002524699334005596,0.00030046786555926403,0.0016123551842893641,1.309990024103178e-06,0.0008432989919200237,3.119984524314865e-05,0.000614172059863795,0.0002705247900078939,2.9240023780198627e-05,0.0026261356855807804,0.0007150142590742418,0.00031692492038820803,5.5555583821129196e-05,3.3005890513119855e-05,6.0890364706174354e-05,0.0001762357376925542,0.0001940486755375225,0.0001476218200735688,0.005609732885930823,1.3552527156068805e-18,0.0,6.617444900424222e-24,6.776263578034403e-21,1.6940658945086007e-21,1.2197274440461925e-19,0.0,5.421010862427522e-20,3.3881317890172014e-21,1.3234889800848443e-23,3.3881317890172014e-21,0.0,1.1848535094209568e-20,1.3010426069826053e-18,1.0842021724855044e-19,6.776263578034403e-21,3.3881317890172014e-21,0.0,2.168404344971009e-19,0.0,1.3552527156068805e-20,0.0,5.421010862427522e-20,0.0,1.1774088839079796e-20,1.9852334701272664e-23,1.3552527156068805e-20,5.421010862427522e-20,3.3881317890172014e-21,2.117582368135751e-22,2.168404344971009e-19,2.168404344971009e-19,2.710505431213761e-20,5.421010862427522e-20,4.235164736271502e-22,1.0587911840678754e-22,0.0,8.131516293641283e-20,0.0,5.421010862427522e-20,1.0842021724855044e-19,8.673617379884035e-19,0.0,4.336808689942018e-19,8.131516293641283e-20,0.0,0.0,1.3552527156068805e-20,2.168404344971009e-18,1.3552527156068805e-20,0.0,0.0,1.3552527156068805e-20,6.505213034913027e-19,2.117582368135751e-22,2.117582368135751e-22,2.168404344971009e-19,6.776263578034403e-21,0.0,1.3552527156068805e-20,1.3552527156068805e-20,4.336808689942018e-19,1.0842021724855044e-19,6.617444900424222e-24,6.776263578034403e-21,3.3881317890172014e-21,1.6940658945086007e-21
9,0.0016978983953033636,9.63325845689936e-05,0.00029792615873183026,8.82358782157854e-05,7.731580975498659e-05,9.610875592309357e-05,0.0017051397834695796,0.00017261574875570526,8.446797732998548e-05,0.00017886316829685142,0.000971227943013167,0.00010318903205645214,0.0022256066709528247,6.982444334971511e-05,9.136738910134657e-05,0.0015872765522999266,0.0009433058447093523,0.0002520264762576947,0.001927346749813777,6.039511056423131e-05,1.0870886365993036e-05,0.0015370522407757152,0.00016251182583550057,0.0009075927852244007,0.0009577243725412295,6.153120302694192e-05,0.0016578949632161323,1.121192724656924e-05,1.0772069400846484e-05,0.0010209978498155233,8.705035575437467e-08,2.326185574642124e-05,0.0009855676966141163,0.0016701846310312753,2.509600122601122e-06,0.00014402589945243234,0.002152357439569249,0.00014339867960341617,0.0009586023829697343,0.002726596983113727,0.00017232097205833224,0.00045987290592818875,0.0010212187141413658,1.554535351249887e-06,0.0004096044597690358,2.9593077925731636e-06,0.0037459153326254474,4.6165088024475e-06,0.001059620888922397,0.00042649321967084544,0.0009767240017524216,3.8044865003217864e-06,0.000510488465727587,7.534403125163513e-08,0.0036021957108258737,0.0009253283174388337,5.774358905538649e-07,0.000959698667771352,0.0001466618210875725,0.0010229834011279853,2.669719031628359e-06,1.5026646296428844e-06,0.0020739283890049125,2.6464554382933073e-05,4.4238245714299384e-05,0.002938656245821206,0.0015146341033023727,5.421010862427522e-20,0.0,8.470329472543003e-22,6.776263578034403e-21,6.776263578034403e-21,1.3010426069826053e-18,6.776263578034403e-21,6.776263578034403e-21,0.0,7.940933880509066e-23,1.0842021724855044e-19,5.421010862427522e-20,1.6946449209373878e-20,1.0842021724855044e-19,0.0,0.0,1.0842021724855044e-19,6.776263578034403e-21,6.776263578034403e-21,5.421010862427522e-20,5.421010862427522e-20,0.0,0.0,0.0,1.695802973794962e-20,3.970466940254533e-23,0.0,0.0,6.776263578034403e-21,1.6940658945086007e-21,1.0842021724855044e-19,1.0842021724855044e-19,0.0,0.0,1.6940658945086007e-21,1.6940658945086007e-21,5.421010862427522e-20,0.0,6.776263578034403e-21,0.0,2.168404344971009e-19,0.0,4.336808689942018e-19,0.0,6.776263578034403e-21,0.0,2.0328790734103208e-20,0.0,2.168404344971009e-19,2.168404344971009e-19,1.0842021724855044e-19,0.0,0.0,5.421010862427522e-20,1.6940658945086007e-21,1.6940658945086007e-21,1.0842021724855044e-19,0.0,5.421010862427522e-20,2.168404344971009e-19,2.168404344971009e-19,1.0842021724855044e-19,5.421010862427522e-20,4.235164736271502e-22,6.776263578034403e-21,0.0,1.3552527156068805e-20
