,Y2Z4,Y4Z2,Y1Z4,Y4Z1,Y3Z4,Y4Z3,Y5Z4,Y4Z5,Y0Z5,Y5Z0,Y0Z4,Y4Z0,Y0Z2,Y2Z0,Y3Z5,Y5Z3,Y5Z2,Y2Z5,Y3Z0,Y0Z3,Y1Z5,Y5Z1,Y1Z0,Y0Z1,Y3Z2,Y2Z3,standard_x,Y1Z2,Y2Z1,X0X4,X4X5,X4,Y4Y5,Y0Y4,X3X4,X2X4,X1X4,X2X3,Y2Y3,X2X5,X1X2,X0X2,Y2Y5,Y1Y2,X0X3,X1X5,Y0Y2,X3X5,X0X1,X1X3,Y0Y3,Y1Y3,X0X5,Y2Y4,Y0Y5,Y3Y5,X2,Y3Y4,Y1Y5,Y0Y1,Y1Z3,Y3Z1,X5,X0,X3,X1,Y1Y4,X0Y4,standard_y,Y4,Y0,X3Y4,X2Y4,X1Y5,X5Y1,X2Y3,Y5,Y3,X5Y3,X5Y2,X4Y5,X3Y5,X2Y5,X1Y4,X1Y2,X0Y5,Y2,Y1,X5Y0,X4Y2,X3Y1,X3Y0,X2Y1,X2Y0,X1Y3,X0Y3,X0Y2,X1Y0,X0Y1,X4Z0,X2Z1,X5Z2,X4Z5,X4Z3,X3Z1,X2Z4,X0Z4,X5Z4,X5Z3,X3Z0,X2Z5,X2Z0,X1Z4,X0Z5,X0Z2,X0Z3,X1Z3,X2Z3,X1Z5,X3Z2,X5Z1,X5Z0,X5Y4,X4Z2,X4Z1,X4Y3,X4Y1,X4Y0,X3Z5,X3Z4,X3Y2,X1Z2,X1Z0,X0Z1
0,0.9955093861125774,0.9952708172491572,0.837423589991369,0.8371302041361579,0.8363796363846717,0.8361228399849522,0.6389681632478184,0.6387908268836546,0.6256278657506115,0.6256213586846646,0.6038292020053184,0.6036553390201052,0.5441436373012926,0.5441173583876682,0.47628409710682373,0.47627004187792826,0.4701811328388979,0.4701633159387056,0.36989816063824366,0.36989109206156345,0.25932348089175494,0.2593045933801956,0.23793635868680169,0.23792150349655045,0.23429293296977544,0.23427714086213122,0.09242024240033533,0.06552073199424216,0.06551347719205118,0.03681043365724053,0.03662994474994531,0.03165032845236976,0.02922619291163269,0.029000786707956826,0.02884219935709932,0.027502500965877492,0.025921670385261414,0.025761201398402246,0.025176307161961713,0.024404227695290916,0.023886495741224756,0.022210908309953065,0.022104940167457218,0.02176437919526887,0.020904322608632314,0.020102295209147306,0.019953493826182833,0.019797142703898832,0.0196217735257248,0.019476745967477414,0.01867477740379947,0.018546696003965447,0.017778857093841464,0.017597720741664498,0.01759401355404106,0.01759064636758897,0.015677613918784424,0.015439962289347877,0.014421743423877533,0.014169686827846556,0.013166352963257758,0.013165782533544473,0.01315186311301179,0.012458603348617273,0.011184875635657492,0.008296957931894597,0.007712572600043457,1.1102230246251565e-16,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.85722573273506e-17,4.163336342344337e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3010426069826053e-17,6.938893903907228e-18,3.469446951953614e-18,3.469446951953614e-18,1.734723475976807e-18,1.734723475976807e-18,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,6.505213034913027e-19,6.505213034913027e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,3.2526065174565133e-19,2.168404344971009e-19,1.0842021724855044e-19,1.0842021724855044e-19,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.00254474471354348,0.0025190819254854923,0.7700354400784333,0.0021264016320039257,0.59849913655118,0.0021213322213521598,0.1705654338682726,0.001614235569842723,0.6256946219371802,0.6155818266959181,0.06498045084317829,0.0015229699692797158,0.0538168981667117,0.0013841577561503112,0.4716899879036642,0.4686284468773076,0.15995343017226876,0.001195475435881555,0.3663308364071459,0.3699321459860781,0.2584894021858123,0.25514481750334794,0.23717113665594075,0.23794820587788226,0.5881882622782649,0.0005949882892372939,0.02159941563806171,0.7612831245009961,0.0001663185392562886,0.0017036382311764902,0.0016391809896950757,0.001720861415780559,0.0012870990641572647,0.0013696418957503962,0.0015757457683751223,0.008443362360185731,0.0016576036664651644,0.0015586919658731892,0.0013670933214034698,0.0014935643392163783,0.0014837697688125017,0.0014678133398741038,0.0014266131241100605,0.0010679062143655375,0.009340374636081061,0.011556618530567544,0.0014108938784870226,0.008652256232682278,0.01085269408912527,0.012879776264128057,0.00589395183864426,0.012015231001512909,0.004674540010666381,0.008710477634251054,0.004455690492357859,0.005787950927874425,0.0014244361194616965,0.0008133456071788691,0.004850393870233628,0.003589204542488984,0.013124031367798921,0.013038849652375839,0.0063816656374331635,0.005395234372852667,0.006465301025864629,0.006502512137153511,0.00035514825649882165,2.168404344971009e-19,6.993104012531504e-18,0.0,2.7755575615628914e-17,0.0,5.551115123125783e-17,2.7755575615628914e-17,0.0,2.710505431213761e-20,0.0,2.7755575615628914e-17,0.0,0.0,1.0842021724855044e-19,5.551115123125783e-17,5.421010862427522e-20,5.421010862427522e-20,0.0,2.7755575615628914e-17,5.421010862427522e-20,6.938893903907228e-18,2.7755575615628914e-17,0.0,1.3877787807814457e-17,1.3877787807814457e-17,8.131516293641283e-20,5.421010862427522e-20,1.3877787807814457e-17,2.6020852139652106e-18,6.776263578034403e-20,7.318364664277155e-19,6.152847328855238e-18,1.6263032587282567e-19,1.0842021724855044e-19,1.0842021724855044e-19,0.0,0.0,8.673617379884035e-19,8.131516293641283e-20,4.0657581468206416e-20,5.421010862427522e-20,0.0,2.168404344971009e-19,8.131516293641283e-20,5.421010862427522e-20,3.2526065174565133e-19,4.336808689942018e-19,1.9651164376299768e-19,1.0842021724855044e-19,2.710505431213761e-20,0.0,1.6263032587282567e-19,8.673617379884035e-19,4.336808689942018e-19,4.336808689942018e-19,2.168404344971009e-19,0.0,1.0842021724855044e-19,2.710505431213761e-20,2.710505431213761e-20,0.0,4.336808689942018e-19,0.0,1.0842021724855044e-19,2.168404344971009e-19,8.673617379884035e-19,0.0
2,0.0003440870030120682,1.2322879035263018e-05,0.00028612987563490826,1.4342751991069686e-05,0.5842441909236766,6.042949794238053e-06,0.07205231282976299,7.810699009559648e-06,0.625661815640306,0.6056053611690908,0.16021880547874476,7.928762250743567e-06,0.18656612917543247,0.00021318679307328502,0.46705641588489055,0.46102331660024565,0.09587854410791301,0.00018520780976184273,0.3627280509818042,0.3699004156792246,0.00010786884337779607,0.07621259527139693,9.926972854185074e-05,0.1632688251123107,0.5542920412111739,9.380588715327653e-05,0.028276714128615973,0.00027723484653759557,0.0003406445568589057,0.0001387031625098941,0.00013429633732806685,0.0001386947087254339,5.2557316186689805e-05,5.832072702200614e-05,0.00013608698018638675,0.0027511660200109185,0.0017337968195661807,0.001892830827672989,0.0016893782251380725,0.0016674498738352983,0.00014106680947995357,0.0016489183555012448,0.0014607998547311687,0.0001406885110620065,0.014180465759527461,0.0029239058340066945,0.0014790098825620398,0.012205277415339687,0.002934178200722352,0.003078139765464047,0.0061146946334533145,0.002916968640527905,0.005796019082478662,0.0027901622476558326,0.005514426591115614,0.005585509028531659,0.0017704760574027082,1.7704798650015274e-05,0.0020800811675797306,0.0017597661993940363,5.554905379963457e-06,0.5783079726360602,0.008855872416311642,0.008158093983220654,0.010063559382742119,0.003108359112469699,0.0017499652252023288,1.6940658945086007e-21,1.6653175962787897e-16,1.6940658945086007e-21,2.7755575615628914e-17,8.470329472543003e-22,5.421010862427522e-20,0.0,4.0657581468206416e-20,2.710505431213761e-20,2.7755575615628914e-17,1.1102230246251565e-16,5.551115123125783e-17,2.710505431213761e-20,0.0,2.7755575615628914e-17,1.3552527156068805e-20,1.3552527156068805e-20,8.470329472543003e-22,0.0,0.0,0.0,1.3877787807814457e-17,0.0,1.3552527156068805e-20,2.7755575615628914e-17,2.117582368135751e-21,0.0,1.3552527156068805e-20,1.1102230246251565e-16,0.0,1.7470054537119944e-21,3.546950466627383e-21,1.0164395367051604e-20,2.168404344971009e-19,8.673617379884035e-19,0.0,0.0,8.673617379884035e-19,0.0,0.0,0.0,4.336808689942018e-19,8.673617379884035e-19,0.0,2.168404344971009e-19,1.6263032587282567e-19,2.168404344971009e-19,0.0,5.421010862427522e-19,1.6940658945086007e-20,0.0,2.710505431213761e-20,0.0,8.673617379884035e-19,4.336808689942018e-19,1.6940658945086007e-21,0.0,0.0,8.470329472543003e-22,2.0328790734103208e-20,8.470329472543003e-22,0.0,8.673617379884035e-19,0.0,2.710505431213761e-19,1.0842021724855044e-19,1.734723475976807e-18
3,7.643091389438459e-05,1.2573655515639356e-06,4.324629660558754e-06,1.0115292337041766e-06,0.5831098090256287,1.2607451410836375e-06,9.488693147282427e-05,5.887477858954985e-07,0.0010951775941704497,0.0010430694924617842,0.00025014487556552215,4.1598281241007436e-07,0.0003355144725870065,1.7578863997981897e-06,0.10448190977480423,0.0007902621743801066,0.00017178567409349528,1.4698060446538089e-06,0.10180882617497118,0.0006428929538152639,4.79291302762972e-06,0.0001332065695632896,4.961013075050439e-06,0.0002879792434003619,0.5338279398835102,2.271613597749667e-05,0.005798345679117606,4.575130207493359e-06,7.430297267957703e-05,2.0023321251541303e-07,1.857220983320287e-07,7.968116576739296e-05,1.2109808485891775e-07,1.3612647111661349e-07,7.738696614508679e-05,0.000989297819149086,0.0007345857046825313,0.0007002668438096482,0.000701949800084394,0.0003273630461203122,8.041470818105615e-05,0.00031065944669393924,0.0005480636262263378,8.033879335285696e-05,0.0015718803692951712,0.00015293328242874853,0.000574200933127462,0.001313623178677525,0.00012801879005393425,0.0009569551262899852,0.0006197825503417474,0.0007873315805372639,0.0002152990503577765,0.0009971725245556113,0.00021335347869824007,0.0004407072000279815,0.0006288521465674499,1.0406367049851921e-05,0.0005073999141377002,0.0005314952608253963,4.274043272091284e-07,0.5618956963859634,0.001437535506211701,0.001515059341518592,0.004527314063190605,0.00097302991946845,0.0007400587812314765,5.293955920339377e-23,5.552502139576912e-17,1.0587911840678754e-22,8.131516293641283e-20,5.293955920339377e-23,0.0,0.0,4.235164736271502e-22,0.0,8.131516293641283e-20,5.551115123125783e-17,5.421010862427522e-20,0.0,0.0,2.710505431213761e-20,1.6940658945086007e-21,4.235164736271502e-22,7.940933880509066e-23,6.938893903907228e-18,1.3552527156068805e-20,2.117582368135751e-22,6.938893903907228e-18,8.470329472543003e-22,1.2705494208814505e-21,8.131516293641283e-20,0.0,1.6940658945086007e-21,0.0,0.0,1.6940658945086007e-21,1.1497810514487085e-22,2.895132143935597e-23,6.776263578034403e-21,0.0,1.0842021724855044e-19,6.776263578034403e-21,3.3881317890172014e-21,4.336808689942018e-19,5.421010862427522e-20,0.0,0.0,2.168404344971009e-19,7.589415207398531e-19,1.0842021724855044e-19,2.710505431213761e-20,2.710505431213761e-20,1.0842021724855044e-19,1.0842021724855044e-19,1.6263032587282567e-19,7.623296525288703e-21,0.0,2.710505431213761e-20,0.0,2.168404344971009e-19,2.168404344971009e-19,0.0,6.776263578034403e-21,0.0,0.0,4.235164736271502e-22,1.0587911840678754e-22,2.168404344971009e-19,0.0,0.0,4.0657581468206416e-20,2.710505431213761e-20,1.0842021724855044e-19
4,1.8565577917317465e-05,1.0733424901375841e-07,2.3871819483630953e-05,4.07729769114022e-07,0.005659215349450568,1.7426168038859808e-08,2.0305584536121603e-05,2.41087425528032e-07,2.5971338254393956e-05,2.441318580507643e-05,1.9828743126907938e-05,2.4398297756271585e-07,2.291598093251083e-05,1.0505052392431234e-06,0.0010620612362003616,1.9727041156415403e-05,2.2561471693541732e-05,1.1919673576309386e-07,0.0009080720801492405,1.9124169965167647e-05,8.351093307878004e-06,2.2151124682648133e-05,7.064992892343398e-06,2.1832840097538888e-05,0.005001715895976332,1.7564505099719618e-05,0.0017958039702112777,2.358812520406443e-05,1.7900330269492962e-05,1.9959529010507087e-08,1.8608413379244817e-08,7.786452932551222e-07,2.0194657981194826e-08,2.2107313711068464e-08,6.468422286215957e-05,5.918853944726101e-05,0.00026169077927243865,0.00027160429119786286,0.0002704251976379489,0.00016338521041516914,6.853216586415587e-05,0.00017577335877096866,0.0004563620263280046,6.85610410991971e-05,0.0003192199359649746,2.197252863475985e-05,0.00048247145931163587,0.0002873024135193146,1.555748709815451e-05,6.182285664326037e-05,0.0011463496307733817,5.916457178198901e-05,2.1226925613866786e-05,5.972382641092271e-05,2.1203528510245537e-05,0.0010834329880797344,0.00043372391042538174,6.807857984655148e-05,0.000825147285304985,0.0008726231439116076,2.289486764384722e-05,0.005310245273109172,0.0006840788617322058,0.0006851207437530431,0.0015747298555303353,0.0015668316645377272,0.0002635558865210216,0.0,2.6469779601696886e-23,2.6469779601696886e-23,1.6940658945086007e-21,0.0,0.0,2.117582368135751e-22,8.470329472543003e-22,0.0,0.0,0.0,1.6940658945086007e-21,0.0,2.6469779601696886e-23,0.0,1.6940658945086007e-21,2.3822801641527197e-22,0.0,1.734723475976807e-18,1.6940658945086007e-21,0.0,8.673617379884035e-19,0.0,5.293955920339377e-23,0.0,5.293955920339377e-23,1.6940658945086007e-21,5.293955920339377e-23,8.470329472543003e-22,0.0,4.445320310648255e-22,1.0042489624276602e-22,2.6469779601696886e-23,5.421010862427522e-20,5.421010862427522e-20,2.6469779601696886e-23,2.6469779601696886e-23,2.168404344971009e-19,8.131516293641283e-20,1.0842021724855044e-19,0.0,5.421010862427522e-20,0.0,4.0657581468206416e-20,2.710505431213761e-20,2.710505431213761e-20,2.710505431213761e-20,5.421010862427522e-20,0.0,2.710505431213761e-20,0.0,1.0842021724855044e-19,2.168404344971009e-19,5.421010862427522e-20,5.421010862427522e-20,1.3234889800848443e-23,5.293955920339377e-23,0.0,5.293955920339377e-23,1.852884572118782e-22,2.6469779601696886e-23,1.0842021724855044e-19,2.168404344971009e-19,0.0,5.421010862427522e-20,5.421010862427522e-20,5.421010862427522e-20
5,2.596714209913904e-07,1.1665331985764917e-11,1.7821342227573943e-06,1.8535648552477463e-11,9.063977136026594e-07,1.112857484609553e-11,2.870490125798058e-07,6.2732567254618156e-12,4.025744072098835e-07,3.7179882914116796e-07,2.993199188895509e-07,1.8456248220539784e-12,3.395665228328945e-07,2.671317041084906e-08,8.944634028765646e-08,3.0171761888353236e-07,3.1741671960149694e-07,1.3515409272258836e-08,1.756266676643222e-07,3.084026053308406e-07,4.971640476949967e-08,3.068769259744837e-07,9.337824997991676e-09,3.23160039536975e-07,1.5634021582551392e-08,2.358159422824713e-07,1.2362437908478039e-05,1.6016045590708354e-06,2.4387346481164464e-07,1.2891050104437044e-13,1.2196036433103484e-13,3.5221873882319095e-12,1.4425880697946475e-13,1.5268821193107564e-13,3.305030516068786e-07,1.9426782925326726e-07,1.3096321069441113e-06,1.3730395307624671e-06,1.3655265976837e-06,8.516762929793427e-07,3.544164084355332e-07,9.123542464858652e-07,2.3457560030323078e-06,3.5456287064053166e-07,4.750533178614925e-07,8.318439531146502e-08,2.501135596603882e-06,4.312989378720315e-07,7.118499514503506e-08,2.114194729863836e-07,1.7478639891997125e-06,2.1217381866348398e-07,2.037650494296092e-05,1.960966225505606e-07,2.0376503752284613e-05,1.6399619783734855e-06,2.2392022776752583e-06,3.538435555673644e-07,3.6869300607914214e-06,3.9337143534566685e-06,1.6830512129024015e-06,2.0845594118865857e-08,2.3385952948547346e-06,2.5129221731673275e-06,1.2651890246199839e-05,6.801263885788131e-06,1.3189525831922193e-06,4.0389678347315804e-28,2.5230624270001237e-23,1.6155871338926322e-27,2.6469779601696886e-23,4.1359030627651384e-25,0.0,9.822769774067204e-25,0.0,0.0,2.6469779601696886e-23,1.9852334701272664e-23,1.6543612251060553e-24,0.0,4.0389678347315804e-28,0.0,3.308722450212111e-24,2.3426013441443167e-25,2.5849394142282115e-26,0.0,0.0,7.858215819253763e-24,1.734723475976807e-18,0.0,3.877409121342317e-26,1.6543612251060553e-24,2.5849394142282115e-26,0.0,6.462348535570529e-26,8.271806125530277e-25,1.6543612251060553e-24,9.330015698229951e-26,7.661921982485808e-25,2.0194839173657902e-28,2.117582368135751e-22,2.117582368135751e-22,2.0194839173657902e-28,0.0,8.470329472543003e-22,2.117582368135751e-22,0.0,2.117582368135751e-22,2.117582368135751e-22,4.235164736271502e-22,5.293955920339377e-23,5.293955920339377e-23,1.0587911840678754e-22,0.0,4.235164736271502e-22,2.117582368135751e-22,1.0587911840678754e-22,2.117582368135751e-22,2.117582368135751e-22,0.0,0.0,0.0,0.0,0.0,0.0,8.271806125530277e-25,8.401053096241687e-26,8.077935669463161e-28,4.235164736271502e-22,8.470329472543003e-22,0.0,0.0,2.117582368135751e-22,4.235164736271502e-22
6,0.0005349849663086792,8.342580578438807e-07,0.00406814420523618,6.2501590725078e-06,0.0008679852126033043,2.4053760998883712e-06,0.0005383767235961148,1.1003601307810119e-07,0.0005776134680121187,0.0002540951892565104,0.0005043393276177798,2.310299288508568e-07,1.4196140479191428e-05,0.002277085070362117,0.00014754767095083164,0.0006286175103488559,0.0005004753161090144,0.002251458432187696,7.81599066785141e-05,0.00047138989471438923,0.00016636557588749245,0.0004490457021005854,8.17743328769256e-05,0.0001655884766231099,0.0007281520984985276,0.0007349120248491294,0.0007851276737136639,0.004032674287301179,0.0005266409135006368,5.038506008126615e-07,2.4426915449405256e-07,1.2663734785804478e-05,5.871419823943647e-07,5.910272218087004e-07,0.0003207401353861779,1.326670649585017e-05,0.000810640885513906,0.0008306545569369119,0.0008294729139247188,0.0024408039840587,0.0003874943039113603,0.002645057797826314,0.0009432244297852754,0.0003839629399079112,7.727165450099683e-05,0.0012917140948581164,0.0013302497141535429,3.7853288047654175e-05,0.0010996129007448847,6.659285264068853e-06,0.0003111185568341844,1.2908586904733159e-05,2.509758184659849e-06,1.385978350538729e-05,1.5158601058840933e-05,0.00046471762297822263,0.002395315613647736,0.00032398878056388375,0.0019788925304092004,0.0014812944035506002,0.003749718947448258,0.0007838416133052308,0.0022855981660534885,0.001960731436748824,0.0006553716603055497,0.0003978509203495582,0.0008203305566644127,0.0,8.131516293641283e-20,0.0,1.3552527156068805e-20,1.3552527156068805e-20,1.3552527156068805e-20,1.3552527156068805e-20,0.0,1.0842021724855044e-19,2.710505431213761e-20,5.421010862427522e-20,0.0,2.168404344971009e-19,0.0,0.0,1.0842021724855044e-19,2.710505431213761e-20,3.3881317890172014e-21,0.0,0.0,1.3552527156068805e-20,0.0,6.776263578034403e-21,0.0,0.0,3.3881317890172014e-21,0.0,3.3881317890172014e-21,0.0,0.0,6.273337765602162e-21,3.441071348220595e-22,8.470329472543003e-22,0.0,0.0,1.2705494208814505e-21,0.0,5.421010862427522e-20,0.0,0.0,2.168404344971009e-19,2.168404344971009e-19,1.0842021724855044e-19,5.421010862427522e-20,1.6263032587282567e-19,0.0,1.0842021724855044e-19,1.0842021724855044e-19,4.336808689942018e-19,0.0,2.168404344971009e-19,2.710505431213761e-20,4.336808689942018e-19,2.168404344971009e-19,2.168404344971009e-19,5.293955920339377e-23,0.0,8.470329472543003e-22,6.776263578034403e-21,5.421010862427522e-20,1.0587911840678754e-22,0.0,1.6263032587282567e-19,0.0,5.421010862427522e-20,0.0,0.0
7,0.00010822299231661017,3.121436998555943e-06,1.690595964040203e-05,3.4737887291754516e-06,0.0005613086681017583,3.906357759881681e-06,6.81622346879554e-05,8.301237244761715e-07,0.0009384695020129955,0.0002980331188994841,5.889115637679863e-05,8.075482314702054e-07,0.00043732310786835,0.0009809614300889686,0.0004242801236436419,6.4560810517253565e-06,3.5667917624491355e-05,0.0009401604451488997,0.00041296671358689933,4.791256056716856e-05,0.0007675502464504436,6.211757876958213e-05,0.0006353605663970418,0.0002488224150418744,0.0005517421243063077,1.9383876448103533e-05,0.000330180154789103,1.4120826046161261e-05,8.78566383514369e-05,2.1919829386041997e-06,2.1545695907704913e-06,1.2094303900532855e-05,1.4105142521046352e-06,1.100262955003438e-06,0.0001701784269594625,6.0540861014229545e-05,0.0002956858729058835,0.00027645085434702566,0.0002765625883570527,0.000444212742592201,0.00019768064401398493,0.00040542217305972964,0.00028583137741576526,0.0001962561361336712,3.406790939525415e-05,0.001592620559301294,0.00028746865808229,0.00011465284408681123,0.0014828388314048562,4.261138192985276e-05,0.0005107626086747958,4.534724411663295e-05,1.2105252753693228e-05,6.246375476490676e-05,4.039513692059904e-06,0.0005674230549376512,0.0012306995306807253,0.0001693939742689366,0.002709883170310837,0.002023813676910507,0.0004391053415141496,0.000497821593478691,0.0010714970743730136,0.000744468720289233,0.00042778474785793434,0.00018479294256604876,0.00029048842333285725,0.0,1.8295911660692887e-19,0.0,5.421010862427522e-20,0.0,0.0,1.0842021724855044e-19,1.0842021724855044e-19,5.421010862427522e-20,2.0328790734103208e-20,0.0,2.710505431213761e-20,0.0,0.0,5.421010862427522e-20,0.0,0.0,1.6940658945086007e-21,8.673617379884035e-19,5.421010862427522e-20,5.421010862427522e-20,0.0,6.776263578034403e-21,3.3881317890172014e-21,0.0,0.0,0.0,3.3881317890172014e-21,1.3552527156068805e-20,0.0,1.5775988642611344e-20,1.0482032722271967e-20,4.235164736271502e-22,0.0,1.0842021724855044e-19,4.235164736271502e-22,0.0,1.0842021724855044e-19,2.168404344971009e-19,5.421010862427522e-20,2.168404344971009e-19,0.0,1.0842021724855044e-19,1.0842021724855044e-19,1.0842021724855044e-19,5.421010862427522e-20,5.421010862427522e-20,1.0842021724855044e-19,1.0842021724855044e-19,1.6263032587282567e-19,0.0,2.0328790734103208e-20,8.131516293641283e-20,0.0,0.0,1.0587911840678754e-22,8.470329472543003e-22,8.470329472543003e-22,2.0328790734103208e-20,0.0,0.0,1.0842021724855044e-19,5.421010862427522e-20,1.0842021724855044e-19,1.0842021724855044e-19,1.3552527156068805e-20,0.0
8,5.7586951564302574e-05,1.2619186622983814e-07,7.397025759701881e-06,1.1949601214012912e-07,9.304538331920595e-05,1.1217866254021443e-07,2.8942226632716413e-05,3.323950538839869e-08,0.00015365601155148233,8.878534331144153e-05,3.124414686204097e-05,3.685728082024235e-08,9.625779561542399e-05,9.058181434845865e-05,8.943918703992342e-05,5.5431080121825005e-05,5.1348453710893864e-05,8.324293993636455e-05,9.257056509910368e-05,5.503166114571466e-05,8.481456285012749e-05,5.172713820149459e-05,5.501348308203663e-05,7.041598444288503e-05,8.964901666078567e-05,3.889510245506916e-05,6.282312574563471e-05,2.3607037303599194e-05,4.949932180830686e-05,3.202655972775566e-08,3.6643169899353845e-08,2.1484861219267166e-07,4.3256006431557135e-08,3.642148703093767e-08,1.11040503962754e-05,1.2149160486255207e-05,0.0001002672261691837,9.614132816770232e-05,9.609211034015311e-05,6.15835295309552e-05,1.1678725920649972e-05,8.021590914090983e-05,4.336747372379854e-05,1.164694460023069e-05,1.9315354230805435e-05,3.067814697775071e-05,5.605208744580979e-05,2.9866404824336432e-05,5.808365302716761e-05,9.582176821747822e-06,6.899086400000127e-05,9.632956946687966e-06,1.4483304893191522e-05,1.2352163637819022e-05,1.4359313783133275e-05,7.841167070174007e-05,0.00013956567183767444,1.0530578234282388e-05,1.1540882892567889e-05,1.966985156617793e-05,8.677415318529838e-05,8.66327622969073e-05,8.693065225767738e-05,3.6401221663638046e-05,5.4980008322059586e-05,8.605529104976571e-06,0.00010001621400482004,3.308722450212111e-24,8.470329472543003e-21,0.0,6.776263578034403e-21,0.0,0.0,2.710505431213761e-20,1.3552527156068805e-20,0.0,1.0164395367051604e-20,6.776263578034403e-21,8.470329472543003e-22,2.710505431213761e-20,3.308722450212111e-24,1.6940658945086007e-21,1.3552527156068805e-20,8.470329472543003e-22,0.0,0.0,0.0,1.6940658945086007e-21,0.0,6.352747104407253e-22,2.117582368135751e-22,1.6940658945086007e-21,8.470329472543003e-22,1.3552527156068805e-20,2.117582368135751e-22,4.235164736271502e-22,1.3552527156068805e-20,3.705769144237564e-21,1.5352472168984194e-21,3.3087224502121107e-23,1.3552527156068805e-20,0.0,0.0,1.3234889800848443e-23,3.3881317890172014e-21,1.3552527156068805e-20,0.0,6.776263578034403e-21,6.776263578034403e-21,0.0,0.0,1.3552527156068805e-20,0.0,0.0,0.0,0.0,0.0,1.3552527156068805e-20,6.352747104407253e-22,1.3552527156068805e-20,6.776263578034403e-21,6.776263578034403e-21,3.308722450212111e-24,2.6469779601696886e-23,1.3234889800848443e-23,1.6940658945086007e-21,1.6940658945086007e-21,0.0,6.776263578034403e-21,0.0,3.3881317890172014e-21,1.3552527156068805e-20,2.117582368135751e-21,6.776263578034403e-21
9,1.075511315905644e-05,2.656704090588861e-05,0.0009246542801579177,2.0880354949035157e-05,0.008828765266984694,3.721324736655058e-05,0.006864884510614647,7.428677359165716e-05,8.074074100742995e-07,0.002341289214409969,0.009853044314058425,5.2669090255969196e-05,0.001596523267708239,0.00060143205078548,0.00343400436652054,0.004688594586881062,0.00564592756108073,0.0005510884719459356,0.005522489506270843,0.009201744448825384,0.07648626295140987,0.005777599738781865,0.07842068298678903,0.0062819279599197805,0.008360214311407432,0.00012035489687466741,0.01150260703838987,0.03333997627317689,8.19401459926003e-05,2.2680192529606047e-05,2.3703383562278205e-05,0.0005728546451422478,3.408994774880076e-05,3.0847482192119076e-05,0.0007847399797814888,0.001352258439575911,0.0003433136532874258,0.0003405829004351237,0.0003419357500435204,0.00039271174457378654,0.0007520917642197728,0.0003488834586827051,0.00015607092639767473,0.0007794027428057355,0.00676973909344738,0.009294061784470864,0.00010758140120958019,0.007406506809734537,0.007662006460644629,0.0022126593068939474,0.0016721235631806473,0.001997034148191059,0.00031086130746971424,0.0011495420842711841,0.0008237212367770579,0.0026492106733720195,0.0008492203672271014,0.0008044571088115494,0.0033732836044969524,0.001554755521425278,0.0029802959218217066,0.007527716065274988,0.0008154212415275484,0.0007974193439683366,0.0030315931314002795,0.007134539043578558,0.00035890476035383524,1.6940658945086007e-21,1.0852186120222096e-17,1.0164395367051604e-20,4.336808689942018e-19,5.421010862427522e-20,0.0,2.168404344971009e-19,3.917527381051139e-20,5.421010862427522e-20,0.0,0.0,1.0842021724855044e-19,2.710505431213761e-20,0.0,5.421010862427522e-20,0.0,1.3552527156068805e-20,5.421010862427522e-20,8.673617379884035e-19,0.0,1.0408340855860843e-17,8.673617379884035e-19,2.168404344971009e-19,5.421010862427522e-20,2.168404344971009e-19,5.421010862427522e-20,0.0,1.0842021724855044e-19,1.0842021724855044e-19,3.3881317890172014e-21,5.717472393966527e-21,2.1387581918171084e-20,1.3552527156068805e-20,1.0842021724855044e-19,1.0842021724855044e-19,0.0,0.0,6.505213034913027e-19,5.421010862427522e-20,1.0842021724855044e-19,5.421010862427522e-20,0.0,8.673617379884035e-19,5.421010862427522e-20,5.421010862427522e-20,1.734723475976807e-18,5.421010862427522e-20,5.421010862427522e-20,5.421010862427522e-20,3.469446951953614e-18,0.0,8.673617379884035e-19,6.505213034913027e-19,5.421010862427522e-20,5.421010862427522e-20,0.0,0.0,0.0,0.0,1.3552527156068805e-20,3.3881317890172014e-21,0.0,2.168404344971009e-19,0.0,3.469446951953614e-18,4.336808689942018e-19,0.0
