,Y5Z2,Y2Z5,Y1Z2,Y2Z1,Y1Z0,Y0Z1,Y0Z5,Y5Z0,Y3Z5,Y5Z3,Y4Z2,Y2Z4,Y0Z2,Y2Z0,Y4Z0,Y0Z4,Y3Z0,Y0Z3,Y3Z1,Y1Z3,Y1Z5,Y5Z1,Y4Z1,Y1Z4,Y4Z5,Y5Z4,Y4Z3,Y3Z4,standard_x,Y3Z2,Y2Z3,X0X2,X1X5,Y1Y5,Y0Y2,X2X3,X0X5,Y2Y3,X4X5,X2X5,X1X2,X1X4,X1X3,X0X3,Y0Y5,X0X1,X2X4,X2,Y1Y4,X0X4,Y4Y5,X5,X0,Y0Y1,X1,Y0Y3,X3X5,Y1Y2,Y2Y5,X3X4,Y1Y3,Y0Y4,Y2Y4,Y3Y5,Y3Y4,X3,X4,X3Y2,X2Y1,X2Y0,Y3,X0Y4,X2Y4,standard_y,Y4,Y2,Y1,X5Y2,X2Y5,X0Y3,X0Y2,Y5,X5Y3,X5Y1,X4Y5,X4Y3,X3Y5,X3Y4,X2Y3,X1Y4,X1Y0,X5Y4,X1Y3,X0Z5,X0Y1,X1Z5,X3Z1,X2Z5,X2Z4,X1Z2,X5Z4,X5Z3,X5Z2,X5Z0,X4Z1,X3Z0,X0Z2,X4Z2,X3Z5,X1Z4,X3Z4,X2Z3,X4Z5,X4Z3,Y0,X5Z1,X5Y0,X4Z0,X4Y2,X4Y1,X4Y0,X3Z2,X3Y1,X3Y0,X2Z1,X2Z0,X1Z3,X1Z0,X1Y5,X1Y2,X0Z4,X0Z3,X0Z1,X0Y5
0,0.992347017863864,0.9922936238560294,0.9883644181172851,0.9883031386517209,0.9656788401206458,0.965671181928943,0.767436579453041,0.7674363759499652,0.7589735770897573,0.7588243611784857,0.6431666079938767,0.6429865950210532,0.5595775102815874,0.5595472524979206,0.5232287895212736,0.5231106304636397,0.4736096963620763,0.4735167077408236,0.420508342014945,0.4204291134208281,0.37456460733629515,0.37456153746980714,0.23090872461488798,0.23085840960123477,0.21088494299205363,0.2108372631354325,0.20719196629087605,0.20718585556191307,0.11496790155118211,0.06768709167242627,0.06767014250030104,0.043999913985857196,0.04334360582189223,0.04180068263037781,0.04169680818488593,0.03709053174753371,0.034899898873237994,0.03134339988360237,0.030742985084772464,0.03058780780299078,0.030199570061788236,0.030019960615693952,0.029516537903068372,0.029094796935745876,0.027740902530682225,0.02748248612034721,0.026947076213485834,0.026939423153247218,0.02614439545148279,0.026140894779857805,0.025673409672615242,0.023353591720765773,0.023335907167815452,0.02321630836581771,0.022807419380565346,0.022699930167149076,0.02207943180964371,0.0217871073378674,0.01973850795946077,0.01767168408130919,0.01713029416300047,0.016859844938449053,0.014888629531004874,0.012639765599026341,0.010970844207107696,0.010248751755682519,0.008282808373105816,1.6653345369377348e-16,1.3877787807814457e-16,1.1102230246251565e-16,8.326672684688674e-17,8.326672684688674e-17,6.938893903907228e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.734723475976807e-17,1.3877787807814457e-17,1.3877787807814457e-17,3.469446951953614e-18,3.469446951953614e-18,2.6020852139652106e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.0842021724855044e-18,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,3.2526065174565133e-19,1.0842021724855044e-19,5.421010862427522e-20,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.001805670905150923,0.001840109020039595,0.6189249017612886,0.0018212385647336405,0.9625355306108365,0.9657161394030882,0.21870596811522952,0.0014145303560269044,0.6858495761624812,0.0013989904319446481,0.4306934628118365,0.0011931134152351492,0.19302055516858269,0.0010813326899216697,0.5164562618503448,0.5231112360749804,0.4689972647006917,0.4735194198295747,0.41640964833540844,0.4190400825804482,0.5926227050104962,0.0007003022535606665,0.2279164788333654,0.23009309525046368,0.4143700246758959,0.0003952547705365205,0.20450770297932064,0.20516472301010757,0.07017408472502872,0.6700022299323583,0.00019532236501637303,0.006188274374666976,0.007465857860043364,0.00717114743840208,0.006848178471148802,0.007217201665662533,0.006350993191185347,0.005988407255820314,0.007018783205802852,0.012314617212088302,0.005059055800076812,0.02666243108181262,0.026399428547764357,0.023261342873271043,0.006295710385310134,0.015443386914324394,0.005425863273041876,0.005762540775951079,0.023033989567165465,0.019099727253039357,0.004307247068072216,0.006857306466250521,0.018888944908918338,0.006587077403633271,0.020837320464468546,0.015117169230000487,0.005263161474724675,0.005401939457812739,0.013261374749524664,0.01653035677715723,0.0030471546403666797,0.007065072463636208,0.0030673775123690595,0.0040444605868016365,0.0019370501776926011,0.01034050240169427,0.007487469707745968,2.168404344971009e-19,5.421010862427522e-20,2.168404344971009e-19,5.551115123125783e-17,1.3877787807814457e-17,0.0,1.1096809235389138e-16,0.0,0.0,5.551115123125783e-17,5.551115123125783e-17,0.0,5.551115123125783e-17,0.0,5.421010862427522e-20,5.421010862427522e-20,5.421010862427522e-20,0.0,2.7755575615628914e-17,1.0842021724855044e-19,2.7755575615628914e-17,5.421010862427522e-20,0.0,1.9786689647860456e-18,8.131516293641283e-20,1.3877787807814457e-17,4.336808689942018e-19,5.827586677109586e-18,8.673617379884035e-19,0.0,4.336808689942018e-19,1.0842021724855044e-19,1.734723475976807e-18,1.3552527156068805e-19,0.0,2.168404344971009e-19,8.673617379884035e-19,0.0,4.336808689942018e-19,1.3010426069826053e-18,6.505213034913027e-19,1.734723475976807e-18,1.3010426069826053e-18,6.505213034913027e-19,0.0,8.673617379884035e-19,1.0842021724855044e-19,0.0,0.0,1.0842021724855044e-19,0.0,1.0842021724855044e-19,1.6653345369377348e-16,1.1102230246251565e-16,4.336808689942018e-19,8.326672684688674e-17,5.551115123125783e-17,0.0,0.0,8.673617379884035e-19,2.6020852139652106e-18,5.421010862427522e-20,5.421010862427522e-20,0.0,0.0,0.0,0.0
2,7.780771453533003e-06,6.3150132786135955e-06,0.0011297320042514985,7.018351507455825e-06,0.0017226950872765395,0.0017326543058452815,0.00042060997266538455,1.1251091052197503e-06,0.680693435787461,9.795768159916838e-06,0.42969313110753726,6.537334978605266e-06,0.0003197277132782922,8.001301536498174e-06,0.28554602285531544,0.0009577181821444286,0.053424820236032525,0.000868264290266266,0.05056852162423968,0.0007722639038024353,0.0010262181564042125,3.522045922812879e-07,0.2831532616024251,0.0004379569147784753,0.39520650895546383,3.903055468245022e-06,0.2018776545944992,0.2031861714286894,0.018592150611391762,0.6470938833856537,7.329594198828271e-06,0.0005885623954450941,0.0005844664121734081,0.0006523655995620426,0.0006556477999077369,0.000792265037014641,0.0003117943513817474,0.0006520434484962441,0.0006546394773260958,0.01578914770502003,0.00031142979739108583,0.003668135869019427,0.0033429280556320296,0.003885641169947224,0.0006561811310689658,0.008683957721889329,0.0005268382457384801,0.000579966859307342,0.0028962378148285296,0.0035261713147510913,0.0003789795640056277,0.000631754252368899,0.00403754774702521,0.008687798344203908,0.0033455727603690357,0.002811620324050436,0.000397615310335618,0.0006532784467042278,0.01606973849333157,0.008715725328982012,0.0029648994078252102,0.0021670141535203398,0.0001969002159467395,0.000361729736694668,0.006815441668319154,0.006313441502810438,0.003683867489510838,0.0,1.6940658945086007e-21,3.3881317890172014e-21,3.122502256758253e-17,8.131516293641283e-20,2.117582368135751e-22,3.1279100327308794e-17,0.0,0.0,5.421010862427522e-20,5.551115123125783e-17,5.551115123125783e-17,1.0842021724855044e-19,0.0,1.3234889800848443e-22,0.0,0.0,2.117582368135751e-22,6.938893903907228e-18,1.0587911840678754e-22,2.7755575615628914e-17,2.541098841762901e-21,1.0842021724855044e-19,3.469476730455666e-18,2.117582368135751e-22,2.710505431213761e-20,0.0,3.469496582790367e-18,5.421010862427522e-20,0.0,5.421010862427522e-20,6.776263578034403e-20,5.421010862427522e-20,6.776263578034403e-21,2.117582368135751e-22,0.0,5.421010862427522e-20,0.0,0.0,1.0842021724855044e-19,2.168404344971009e-19,6.945670167485263e-20,3.2526065174565133e-19,7.453889935837843e-20,1.3552527156068805e-20,2.168404344971009e-19,3.2526065174565133e-19,0.0,5.421010862427522e-20,1.6940658945086007e-21,0.0,0.0,1.0842021724855044e-19,2.168404344971009e-19,1.4907779871675686e-19,1.0842021724855044e-19,0.0,5.421010862427522e-20,5.421010862427522e-20,0.0,2.168404344971009e-19,1.6940658945086007e-21,0.0,2.168404344971009e-19,2.168404344971009e-19,4.336808689942018e-19,3.3881317890172014e-21
3,1.3621748860900777e-05,3.6906502634480074e-05,0.00022239835163928448,1.4201344353712227e-05,0.00020920566486090034,0.00020224596755879896,5.673621969130675e-05,6.050971623609162e-06,0.0005715532259755126,1.363139873905617e-05,0.6092224180141412,2.3822569789901842e-05,6.64604912359231e-05,1.4405224490398e-05,0.28254524704372597,9.749891273013139e-05,4.153923782304089e-05,6.189344653906363e-05,3.641682461960315e-05,0.000211208659554894,0.00021106182322677838,6.129773733538147e-06,0.2778378827337631,3.456237131931125e-05,0.5696012335739855,3.502373866444629e-06,0.5639161630249478,0.00016308142555960506,0.00765952589877604,0.0005286406093883067,3.462194021552591e-05,0.00042420408578366605,2.500996627943874e-07,3.194207009304231e-07,0.0006142232252856737,0.0005489954906074323,4.884184174314194e-08,0.0005462247601101066,0.0005244494620497884,0.0018955247642568843,0.0001728783638287657,0.0007641423808245013,4.3257356018267915e-05,0.00034352166400428694,3.8053467618081464e-07,0.00993774461335619,0.0004374754381494195,0.0005106407815495912,0.0007566339760673962,0.0010108009274541548,0.00025411463562311973,0.0005454524435460544,0.0012161650112425277,0.009937797519018805,0.0006209808164370162,0.0008582581456622791,0.0003190757725967374,0.0006107064467519509,0.0019469720735528898,0.0014136409143798373,0.0008525379010746791,0.0004532930974968629,3.740689363010189e-05,0.00033046709562603734,0.0001706729615984438,0.001987740228725365,0.006452838272634574,1.6940658945086007e-21,4.235164736271502e-22,1.6940658945086007e-21,7.115076756936123e-20,3.3881317890172014e-21,8.470329472543003e-22,5.546159980384345e-17,5.551115123125783e-17,8.470329472543003e-22,2.0328790734103208e-20,0.0,0.0,0.0,0.0,4.235164736271502e-22,8.470329472543003e-22,1.0587911840678754e-22,8.470329472543003e-22,3.3881317890172014e-21,1.6940658945086007e-21,2.710505431213761e-20,2.117582368135751e-21,3.3881317890172014e-21,1.2949440938394662e-17,8.470329472543003e-22,1.6940658945086007e-21,5.421010862427522e-20,1.2949451691742626e-17,0.0,2.168404344971009e-19,0.0,1.3552527156068805e-20,0.0,1.9852334701272664e-23,0.0,1.3552527156068805e-20,5.421010862427522e-20,4.336808689942018e-19,2.168404344971009e-19,0.0,0.0,1.0842021724855044e-19,5.421010862427522e-20,4.0657581468206416e-20,5.421010862427522e-20,8.673617379884035e-19,4.336808689942018e-19,0.0,5.421010862427522e-20,2.117582368135751e-22,4.336808689942018e-19,0.0,1.3552527156068805e-20,0.0,5.421010862427522e-20,6.352747104407253e-22,0.0,0.0,0.0,5.421010862427522e-20,2.710505431213761e-20,0.0,8.470329472543003e-22,1.0842021724855044e-19,2.710505431213761e-20,1.0842021724855044e-19,1.0587911840678754e-22
4,1.2269666219149628e-07,5.272748042821502e-08,2.86907158876539e-05,2.2732581087868063e-08,3.478571647246091e-05,3.5466516453762096e-05,9.385529510595622e-06,5.8829201781747484e-08,1.7958875979420426e-05,1.2297405138866504e-07,0.002476588823718301,5.437443523838514e-08,7.761851839149278e-06,2.2018837241083518e-08,0.001141750991584247,9.383045035379958e-06,1.4219240605422128e-06,6.91576299772254e-06,1.174139664429177e-06,2.7007918287629463e-05,2.6049319807012487e-05,5.73826014088676e-08,0.0011134195308535179,2.613428332877316e-05,0.0022372833997395666,1.1303421651533341e-07,0.0022707582581802136,1.645663845391076e-05,0.0014699325577206283,1.701822017383923e-05,4.988340824560829e-08,1.8117618953317643e-08,3.479104693515116e-10,4.947250674505038e-10,2.655463288706832e-08,2.4112312782311303e-08,1.42852806988057e-10,2.4110301154388572e-08,2.2691393020022344e-08,0.00011189678457509071,7.1211264321059355e-09,5.6161521660361385e-05,3.9620543272585904e-06,3.7180604281033963e-05,4.849545574434353e-10,0.01347276695325021,4.91735382815842e-06,1.4312756543478253e-06,5.793138928985069e-05,1.891403513269677e-05,1.1004923122087779e-08,5.107135350366718e-06,7.121776241451744e-05,0.013472767180613956,6.00912649354293e-05,6.094799506356295e-05,3.2809605861848476e-06,2.6746574823595583e-08,0.00010915395205346142,0.00010864691681037044,6.049032923860563e-05,5.825620936303284e-05,5.1296752961439265e-06,3.3410822747730107e-06,0.00012125530550475999,0.000315485887522212,0.0019232658835975015,4.1359030627651384e-25,8.271806125530277e-25,1.6543612251060553e-24,3.1763735522036263e-22,0.0,0.0,1.0640851399882148e-19,1.0842021724855044e-19,0.0,1.6940658945086007e-21,2.117582368135751e-22,2.117582368135751e-22,0.0,0.0,0.0,1.0587911840678754e-22,1.0339757656912846e-25,0.0,5.293955920339377e-23,2.117582368135751e-22,0.0,4.1359030627651384e-25,1.0587911840678754e-22,2.3645771741010764e-17,8.271806125530277e-25,5.293955920339377e-23,0.0,2.3645771744241938e-17,1.6940658945086007e-21,0.0,2.6469779601696886e-23,2.6469779601696886e-23,3.3881317890172014e-21,1.0587911840678754e-22,1.0587911840678754e-22,1.0587911840678754e-22,8.470329472543003e-22,3.2526065174565133e-19,0.0,1.6940658945086007e-21,1.0842021724855044e-19,1.6940658945086007e-21,5.082197683525802e-21,1.6940658945086007e-21,7.940933880509066e-23,1.0842021724855044e-19,1.0842021724855044e-19,0.0,8.470329472543003e-22,0.0,3.2526065174565133e-19,4.235164736271502e-22,2.117582368135751e-22,5.293955920339377e-23,1.6940658945086007e-21,4.632211430296955e-23,0.0,1.0587911840678754e-22,1.0587911840678754e-22,1.6940658945086007e-21,0.0,1.0339757656912846e-25,4.1359030627651384e-25,0.0,0.0,6.776263578034403e-21,2.0679515313825692e-25
5,0.00034766675325783154,9.203630157743936e-05,0.00029965518577733375,9.136675958066302e-05,0.0002975548603489558,6.630688996338291e-05,7.852482726555804e-05,0.0003434230184283374,0.001842392345745822,0.00034722538118662713,0.002121927848741302,9.220186397149695e-05,5.551183835326297e-05,9.144211468807805e-05,0.0020798511778423274,5.947092021744007e-05,0.0017489256499939316,6.414308521084664e-05,0.0017739747707050243,0.0002761953626380147,0.00027423213606139036,0.0003433060479463704,0.0020575070946047486,0.00028371871018112937,0.0019157286036745802,0.0003367000825028264,0.0019738092798713075,0.0017474884161125638,0.002177071914611583,0.0017797591607339905,8.81310635634385e-05,1.5910182402400961e-06,1.7602547396531451e-06,1.601330424019905e-06,1.4499499699186112e-06,2.133460743954356e-06,1.600734835193601e-06,2.044209041757065e-06,1.7381467382804993e-06,5.6325003804901856e-05,1.7327158156217493e-06,0.0012114514447172705,0.001136210325655639,0.0002676718242227461,1.4266685126368163e-06,4.235219075255198e-06,0.00014336941405206479,9.436529821183252e-05,0.0012033103396444653,0.00046384414165329894,9.965827220286461e-07,0.00032812342624451054,0.0007283814824424876,4.154316062286116e-06,0.0023791252497695663,0.0002578322493216245,0.00017360928149305328,1.6105346467329145e-06,4.072081331314741e-05,6.583326382151734e-05,0.0010381020946955363,0.0004134092737270423,0.00014231699356514923,0.0001807610527288427,0.00012780707529079892,0.00040826441585373847,0.0009446591262030755,0.0,6.617444900424222e-24,4.235164736271502e-22,1.0842021724855044e-19,0.0,5.421010862427522e-20,1.0164395367051604e-19,2.168404344971009e-19,6.776263578034403e-21,0.0,2.710505431213761e-20,2.710505431213761e-20,0.0,2.117582368135751e-22,0.0,0.0,1.0587911840678754e-22,0.0,5.421010862427522e-20,2.710505431213761e-20,5.421010862427522e-20,0.0,1.0842021724855044e-19,8.471247126035054e-20,1.0587911840678754e-22,0.0,0.0,1.3213308141679051e-19,1.0842021724855044e-19,2.710505431213761e-20,6.776263578034403e-21,6.776263578034403e-21,2.168404344971009e-19,2.710505431213761e-20,2.710505431213761e-20,2.710505431213761e-20,2.710505431213761e-20,0.0,2.710505431213761e-20,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,5.421010862427522e-20,0.0,2.710505431213761e-20,2.6469779601696886e-23,0.0,0.0,1.0842021724855044e-19,2.710505431213761e-20,8.131516293641283e-20,2.710505431213761e-20,6.776263578034403e-21,6.776263578034403e-21,6.776263578034403e-21,1.0842021724855044e-19,2.168404344971009e-19,1.0587911840678754e-22,0.0,5.421010862427522e-20,0.0,5.421010862427522e-20,2.6469779601696886e-23
6,0.00035148883755896246,9.265741944442421e-05,3.799459262917401e-05,9.183315970081736e-05,4.479519359177626e-05,0.00020652363038093456,0.0002313059021135801,0.0003472353846114663,0.0018564765196780186,0.00035025390154854125,0.0021091761238086295,9.224231720387152e-05,0.00019347885765663253,9.207099889079007e-05,0.0020602571110455163,0.00019899816520828448,0.001760865189811322,0.00022513071267344042,0.0017857370877850999,4.106560019285981e-05,4.837891261879095e-05,0.00034557516038253997,0.0020298034434398774,5.214692458124749e-05,0.0018632056229025416,0.0003354608837803785,0.0019627692879000368,0.0017491468088907487,0.00020656499716737575,0.0017756742555963263,8.789019431862961e-05,2.579984009709689e-06,3.7033321805891945e-06,3.482333885535655e-06,2.418748695975877e-06,2.4533906107495705e-06,2.125102039055736e-06,2.3443957426190904e-06,1.7195604171513954e-06,6.650762449493354e-05,2.0666418226269926e-06,0.002105026867491938,0.0019377761047445065,0.00046152040930811994,1.8771177439483606e-06,1.5189541247186963e-05,0.00014381068419530018,9.932213236070684e-05,0.002095469217174883,0.0007932413411369099,9.039965436664673e-07,0.0003453860157251333,0.0011255336243144649,1.5107448385241138e-05,5.584929849953086e-07,0.00044420416445605497,0.00018321105968462467,1.8820049000756467e-06,5.051972375279913e-05,7.916621020099472e-05,0.0017718718560359634,0.0007066901597222724,0.00014245067482076672,0.00019061204517169944,0.00014332855032552362,0.0005781459886880079,0.0011981022878946774,2.117582368135751e-22,6.617444900424222e-24,0.0,1.0842021724855044e-19,1.0842021724855044e-19,2.710505431213761e-20,1.2874900798265365e-19,0.0,6.776263578034403e-21,0.0,0.0,0.0,1.3552527156068805e-20,4.235164736271502e-22,5.421010862427522e-20,0.0,4.235164736271502e-22,0.0,5.421010862427522e-20,2.710505431213761e-20,5.421010862427522e-20,2.117582368135751e-22,0.0,9.55449028599788e-19,1.0587911840678754e-22,2.710505431213761e-20,0.0,5.624323585186931e-19,3.5998900258307764e-21,1.0842021724855044e-19,6.776263578034403e-21,6.776263578034403e-21,0.0,2.710505431213761e-20,0.0,2.710505431213761e-20,5.421010862427522e-20,0.0,1.0842021724855044e-19,0.0,0.0,0.0,3.3881317890172014e-21,1.0842021724855044e-19,6.776263578034403e-21,0.0,1.0842021724855044e-19,2.710505431213761e-20,5.421010862427522e-20,5.293955920339377e-23,0.0,2.710505431213761e-20,5.421010862427522e-20,0.0,5.421010862427522e-20,5.421010862427522e-20,0.0,6.776263578034403e-21,6.776263578034403e-21,1.2705494208814505e-21,2.6469779601696886e-22,2.117582368135751e-22,1.3234889800848443e-23,1.0842021724855044e-19,1.0842021724855044e-19,0.0,1.0587911840678754e-22
7,0.0003462682827481996,9.23895203991308e-05,6.813333539970248e-05,9.13085004976495e-05,7.543092016407967e-05,0.00023688306536123608,0.000264688218520429,0.00034213649070034477,0.0017775377276936862,0.0003441953191545446,9.645869678822791e-07,9.104014464529814e-05,0.00021914010586075017,9.155812995262217e-05,0.0002454854078602145,0.00022675120519350907,0.0016687965953474182,0.00025805695898268005,0.0016929006969067218,6.857408364460459e-05,7.614596089915575e-05,0.0003389902590404091,0.00022995797877358113,8.375652844586705e-05,2.0930811177991844e-05,0.00032448050203929445,2.8247538041927647e-05,0.0016450033319094812,0.001879501471099533,0.0016694326851752143,8.683397607796737e-05,8.256619564745985e-06,4.380329607700881e-06,4.129409327123234e-06,7.551402112706618e-06,5.536733185402214e-06,2.190911330478171e-06,5.433358314014908e-06,2.8678683744316513e-06,7.215288929521789e-05,1.5462365640305548e-06,0.0023650527593914346,0.0021529273884185072,0.0005017581548056157,1.9362676530280383e-06,3.3670268494591585e-05,0.00015178494480219213,0.00010348958091898277,0.002354813711807257,0.0008607555720497251,2.310434249477166e-06,0.0003603299120372161,0.0012292120927509872,3.3883488630992656e-05,9.137185643233167e-07,0.00048242799256986696,0.0001754260220213893,1.520338402529888e-06,5.705055629839302e-05,8.557730379850431e-05,0.0019637131085929634,0.0007651819141968569,0.00015076193506988094,0.00018272261882388028,0.0001492601264774762,0.0005530743649412131,0.0007404579688978833,6.352747104407253e-22,2.117582368135751e-22,8.470329472543003e-22,1.0842021724855044e-19,5.421010862427522e-20,2.710505431213761e-20,2.0328790734103208e-20,2.710505431213761e-20,1.3552527156068805e-20,6.776263578034403e-21,0.0,2.710505431213761e-20,0.0,4.235164736271502e-22,2.710505431213761e-20,2.710505431213761e-20,4.235164736271502e-22,0.0,0.0,0.0,0.0,0.0,0.0,1.6940824381208517e-19,0.0,0.0,2.168404344971009e-19,2.642759339045668e-19,4.235164736271502e-22,5.421010862427522e-20,0.0,2.0328790734103208e-20,1.6940658945086007e-21,0.0,0.0,5.421010862427522e-20,0.0,5.421010862427522e-20,5.421010862427522e-20,0.0,5.421010862427522e-20,5.421010862427522e-20,1.6940658945086007e-21,5.421010862427522e-20,6.776263578034403e-21,5.421010862427522e-20,5.421010862427522e-20,4.0657581468206416e-20,0.0,5.293955920339377e-23,5.421010862427522e-20,0.0,1.0842021724855044e-19,5.421010862427522e-20,5.421010862427522e-20,2.710505431213761e-20,2.710505431213761e-20,0.0,0.0,8.470329472543003e-22,4.235164736271502e-22,0.0,2.117582368135751e-22,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,1.0587911840678754e-22
8,0.00034772684976077176,9.195495092809212e-05,6.249904040307139e-05,9.113614763641846e-05,7.014093579911816e-05,0.00027843008417124937,0.00030294223201927483,0.00034358657113696953,0.0018099583748500047,0.0003448320236014554,1.9199106152959873e-05,9.045453512763639e-05,0.0002463393955886591,9.109690317265156e-05,0.00025664512059801834,0.00026359763934849045,0.0016794329125637175,0.00029301119264553535,0.00170502250791824,6.366199046764952e-05,7.289081902834362e-05,0.0003373907657315283,0.00023918500920081602,8.09365632376926e-05,1.0068975112369391e-05,0.0003211602322503828,1.7839263224360057e-05,0.0016464677292052658,0.0018962340819695669,0.0016671290377586472,8.554956506082653e-05,8.060622169514975e-06,5.078536553245733e-06,4.794540572522729e-06,7.338326593275263e-06,5.7207016162899665e-06,2.379514320498828e-06,5.609353627015812e-06,2.779436099946831e-06,8.161715841074664e-05,1.2931200938403413e-06,6.218963690047703e-05,0.0023628359922526097,0.000551999925787401,2.1026798718574427e-06,5.262796537455314e-05,0.000160363813304433,0.00010793182396794012,0.00010947338480031519,0.000901214186871693,2.2070196397975294e-06,0.0003761182725489771,0.0013486516515322892,5.40496354861992e-05,1.0459383299226564e-05,0.0005304444186763535,0.00017133675515023348,1.5447920034360952e-06,6.634581849501123e-05,9.677862194293361e-05,0.002152412845586904,0.000876726122566961,0.00015960384325159168,0.00017865032346743887,0.00016224042770226306,0.0005581708624106103,0.0006321625796301973,2.117582368135751e-22,0.0,0.0,0.0,1.0842021724855044e-19,0.0,4.0657581468206416e-20,2.710505431213761e-20,6.776263578034403e-21,6.776263578034403e-21,0.0,0.0,0.0,0.0,5.421010862427522e-20,0.0,6.352747104407253e-22,2.117582368135751e-22,0.0,2.710505431213761e-20,5.421010862427522e-20,2.117582368135751e-22,1.0842021724855044e-19,1.0299821376938786e-18,0.0,2.710505431213761e-20,0.0,7.047214859482272e-19,4.235164736271502e-21,5.421010862427522e-20,1.3552527156068805e-20,1.3552527156068805e-20,0.0,0.0,2.710505431213761e-20,2.710505431213761e-20,0.0,1.0842021724855044e-19,5.421010862427522e-20,1.0842021724855044e-19,0.0,0.0,1.6940658945086007e-21,0.0,6.776263578034403e-21,0.0,5.421010862427522e-20,2.710505431213761e-20,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,1.3552527156068805e-20,6.776263578034403e-21,6.776263578034403e-21,4.235164736271502e-21,0.0,4.235164736271502e-22,2.117582368135751e-22,2.168404344971009e-19,0.0,0.0,0.0
9,0.00034179856883160165,8.980888443980013e-05,0.00011424815722734907,8.895537559371102e-05,0.0001232499070292137,0.00038954836346726646,0.0004180321864855921,0.0003377378108966293,0.001786062965330596,0.0003381080505337412,8.226715659722763e-06,8.788256892632094e-05,0.0003385130209010951,8.893117950066994e-05,0.00023590364437492764,0.0003668424263971101,0.0016455331031965694,0.0003986667141457563,0.0016720148111462876,0.0001131160099177975,0.0001227080164596332,0.0003287192152508449,0.00021737694198632084,0.00013712724581650324,2.65065257517612e-05,0.00031120325115289733,3.929088897221016e-05,0.001604060434254577,0.0019422910328747924,0.0016198389301945986,8.2723785302737e-05,8.576879984018519e-06,4.743630502729604e-06,4.691890787752126e-06,7.85609669422882e-06,5.7727043129703535e-06,2.2978076560623625e-06,5.656121593314422e-06,2.5729134338562134e-06,8.859127669793918e-05,1.3273285984640895e-06,0.00015087412491488899,1.7766124601871334e-05,0.0005573619264949061,1.9867702220451985e-06,8.166660028089574e-05,0.0001626255430027261,0.0001101739321119313,0.00020768224273180942,0.0010859818232253904,1.9779604138920356e-06,0.0003848324438744904,0.0016220636694895493,8.325724668398854e-05,8.481448497047395e-06,0.000589312811842631,0.00016808958160945052,1.5919170037970727e-06,7.352297746129206e-05,0.00010608151454298327,0.00017359641177936347,0.0010546897815694686,0.00016195519337863307,0.00017537364168553917,0.00017054024284443708,0.0005764573223601883,0.0004101597582560568,2.117582368135751e-22,2.117582368135751e-22,0.0,4.336808689942018e-19,5.421010862427522e-20,2.710505431213761e-20,5.014435047745458e-19,2.710505431213761e-20,6.776263578034403e-21,2.0328790734103208e-20,2.710505431213761e-20,0.0,1.3552527156068805e-20,0.0,2.710505431213761e-20,2.710505431213761e-20,4.235164736271502e-22,0.0,5.421010862427522e-20,5.421010862427522e-20,5.421010862427522e-20,2.117582368135751e-22,3.2526065174565133e-19,3.523557798904383e-19,0.0,2.710505431213761e-20,0.0,1.3552858028313827e-19,4.235164736271502e-22,5.421010862427522e-20,6.776263578034403e-21,6.776263578034403e-21,1.6940658945086007e-21,2.710505431213761e-20,0.0,0.0,0.0,2.710505431213761e-20,5.421010862427522e-20,1.0842021724855044e-19,2.710505431213761e-20,5.421010862427522e-20,0.0,0.0,6.776263578034403e-21,6.776263578034403e-21,0.0,2.710505431213761e-20,0.0,0.0,2.710505431213761e-20,2.710505431213761e-20,1.0842021724855044e-19,0.0,5.421010862427522e-20,5.421010862427522e-20,0.0,0.0,0.0,5.929230630780102e-21,8.470329472543003e-22,3.1763735522036263e-22,1.0587911840678754e-22,0.0,1.0842021724855044e-19,0.0,0.0
