,Y1Z5,Y5Z1,Y4Z0,Y0Z4,Y4Z5,Y5Z4,Y3Z2,Y2Z3,Y2Z0,Y0Z2,Y0Z5,Y5Z0,Y3Z5,Y5Z3,Y1Z2,Y2Z1,Y1Z3,Y3Z1,Y4Z3,Y3Z4,Y3Z0,Y0Z3,Y4Z2,Y2Z4,Y1Z0,Y0Z1,standard_x,Y2Z5,Y5Z2,X2X5,Y1Z4,Y4Z1,Y2Y5,X0X3,X0X1,X0X5,X3X5,Y0Y3,X2X4,X1X4,X3X4,X4X5,Y0Y1,Y1Y4,X0X2,X1X3,X1X2,X5,X0X4,X1X5,Y3Y5,Y3Y4,Y0Y5,Y1Y3,Y0Y4,Y2Y4,X2X3,X0,Y4Y5,X2,X3,X4,Y2Y3,Y0Y2,X1,Y1Y2,Y1Y5,Y5,Y2,X4Y3,X3Y2,standard_y,Y3,X5Y3,X4Y2,X4Y1,X3Y5,X2Y3,X1Y2,X0Y5,X0Y2,X2Y1,X3Y1,Y0,X5Y4,X4Y0,X3Y4,X2Y4,X1Y5,X1Y4,X0Y4,X5Y1,X5Y0,X3Y0,X1Y3,X0Y1,X2Z0,X1Y0,X1Z0,X3Z1,X2Z1,X0Z1,X4Z5,X5Z3,X4Z0,X3Z0,X2Z4,X0Z4,X0Z2,X4Z3,X1Z5,X3Z5,X3Z4,X0Z3,X4Z2,X1Z4,X1Z3,X1Z2,X5Z2,Y4,Y1,X5Z4,X5Z1,X5Z0,X5Y2,X4Z1,X4Y5,X3Z2,X2Z5,X2Z3,X2Y5,X2Y0,X0Z5,X0Y3
0,0.8881089148240806,0.8879641638256871,0.841870259612251,0.8418127350121034,0.8218205486928984,0.8217166754609702,0.814902268946806,0.8148990590120944,0.805913918291172,0.8058674162753933,0.7960866323651448,0.796040404810189,0.672530069614888,0.6724495639207815,0.5742401447749653,0.5742130240102242,0.5577928626606492,0.5577687157713154,0.4377777284631966,0.4377747995241069,0.3719668811902803,0.37194395270901925,0.36803073433627076,0.3680268223181463,0.19449510043324922,0.19447469218128724,0.11450461341172391,0.07082061120800073,0.07081241234860444,0.043292249696545375,0.041582743889128415,0.04158122194496955,0.04004348874452187,0.03649533973794951,0.035622917909762235,0.03456478652791159,0.034087464261826156,0.03338810467295547,0.03226520464333067,0.03179163777538114,0.03087795484934026,0.029180819705996668,0.028249214153893955,0.026986025170395334,0.0265371911671922,0.026049595231197098,0.025940742523347902,0.025559340073819017,0.024643462268191474,0.02447647534077601,0.024182882340961005,0.02378325661086218,0.02343959442002192,0.023119938313721333,0.022441567924032943,0.022349623450255172,0.0221377285842001,0.021689390891020184,0.020557016936846882,0.01784368489805071,0.017581140654862062,0.017135244985988146,0.016580659730296113,0.015623844224743031,0.014695811907983792,0.013792575190386017,0.0120989811762723,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.163336342344337e-17,3.469446951953614e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.734723475976807e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.0408340855860843e-17,3.469446951953614e-18,3.469446951953614e-18,2.6020852139652106e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.3010426069826053e-18,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,6.505213034913027e-19,6.505213034913027e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0003165161261628591,0.0003088642566497718,0.8310042237923378,0.8418749214961534,0.7704283891987722,0.0002905657643714186,0.8070807269334395,0.8096360882171707,0.8007090694060168,0.8059276065390913,0.602894946255977,0.000280214108953525,0.11723672788152731,0.00023233878583528298,0.00020122292498697656,0.5005905403403993,0.00019533412925394682,0.10932803562221355,0.43213015169212887,0.43357551261200744,0.3683991491506193,0.3719741568909219,0.3632832026619054,0.36565233640293315,6.740228996952429e-05,0.5964645679220846,0.0559483052301446,0.4964304549499413,1.6087872319225023e-05,0.0010917989034110636,1.4395974945956503e-05,0.764896037035784,0.0010673286898959565,0.023919724072973117,0.001041027701887881,0.0008337710881400585,0.0008612663956361761,0.020102795545100353,0.02837049673088215,0.0009715866726850134,0.020715524896798038,0.0008756848940796979,0.0010384185555514175,0.0008966454993873966,0.021150983028359303,0.0009952491038556059,0.0007678712171239044,0.00090676520543162,0.019176886328916714,0.01131731105116367,0.0009973327638512315,0.012616865542115942,0.0006839194966957068,0.0010721983316520191,0.017056330197020454,0.011553870114380704,0.012900746871309729,0.017321628011221894,0.00044723111792035515,0.016002543495439933,0.00932989895156772,0.015158475648457497,0.007603062716848982,0.005658345775055293,0.0009574756711108292,0.0007828177525143177,0.011428643270811664,2.710505431213761e-20,1.1102230246251565e-16,1.3877787807814457e-17,2.7755575615628914e-17,1.665571706162966e-16,0.0,1.3552527156068805e-20,5.551115123125783e-17,1.1858461261560205e-20,5.421010862427522e-20,0.0,1.3552527156068805e-20,2.710505431213761e-20,5.551115123125783e-17,8.470329472543003e-21,1.6940658945086007e-20,0.0,1.3552527156068805e-20,0.0,5.551115123125783e-17,5.551115123125783e-17,0.0,1.3552527156068805e-20,0.0,0.0,3.3881317890172014e-21,0.0,0.0,3.3881317890172014e-21,0.0,1.1011428314305904e-20,8.131516293641283e-20,8.673617379884035e-19,0.0,3.469446951953614e-18,8.673617379884035e-19,5.421010862427522e-20,8.673617379884035e-19,4.336808689942018e-19,2.168404344971009e-19,0.0,0.0,4.336808689942018e-19,4.743384504624082e-20,8.673617379884035e-19,3.2526065174565133e-19,8.673617379884035e-19,8.673617379884035e-19,0.0,1.3552527156068805e-20,1.3552527156068805e-20,2.710505431213761e-20,5.551115123125783e-17,3.3881317890172014e-21,0.0,5.421010862427522e-20,5.421010862427522e-20,1.3552527156068805e-20,8.673617379884035e-19,0.0,6.505213034913027e-19,1.734723475976807e-18,8.673617379884035e-19,2.710505431213761e-20,0.0,0.0,1.3877787807814457e-17
2,3.114455758068086e-05,2.2631546056291093e-05,0.001112725942252361,0.0011412370458193854,0.0010338049691442565,6.865548024310988e-07,0.7992681111542476,0.804436153590899,0.4334064596721774,0.0010930447722506437,0.0008270898761521431,6.39106774314083e-07,0.12661674664639994,2.1789145106738106e-05,2.6738425364629025e-05,0.49871902876780794,2.6195150015045243e-05,0.09559299867225313,0.0005804432860737545,0.06573037965650387,0.06314752890165026,0.0005066179737466005,0.0004918304151423922,0.42963837979712716,4.781962715950501e-06,0.0007927080023770686,0.012061460697259364,0.4823464687185983,1.0384880791786058e-05,0.0017070913105500045,4.619853118952158e-06,0.0010045678456911066,0.0016623853453202003,0.0011366256833448653,0.00019391770149759693,0.00023177721977690036,0.0012995688473682807,0.0007776141935404391,0.0012272634630876905,0.0002299712567600731,0.0010202187867431592,0.00018662220827991204,0.00040104331552460115,0.00039110395409614433,0.0009374015591134725,0.001707244676295854,0.0013049241464977213,0.0013941181357647716,0.0022012708388076205,0.0028937445338148675,0.001660435675825159,0.0007463680826437022,0.00039187710555354957,0.0017994264990211137,0.002203178137205975,0.0006309971022383928,0.004906934770702772,0.0011519299144308,0.00038195362782870816,0.010909100213542307,0.006422873545714176,0.0010598121044406478,0.0010307511565448746,0.00043903776135521724,0.0016646529073608982,0.001172949229052083,0.002955467015476872,0.0,0.0,4.0657581468206416e-20,2.7755575615628914e-17,6.7768988527448434e-18,6.938893903907228e-18,3.3881317890172014e-21,0.0,4.235164736271502e-22,0.0,6.938893903907228e-18,8.470329472543003e-22,8.470329472543003e-22,1.0842021724855044e-19,2.117582368135751e-21,6.352747104407253e-22,5.421010862427522e-20,8.470329472543003e-22,2.7755575615628914e-17,0.0,1.0842021724855044e-19,0.0,1.2705494208814505e-21,1.3877787807814457e-17,0.0,0.0,5.421010862427522e-20,2.117582368135751e-22,1.9852334701272664e-22,0.0,2.183756817139993e-22,1.0842021724855044e-19,0.0,8.673617379884035e-19,0.0,1.0842021724855044e-19,1.0842021724855044e-19,1.0842021724855044e-19,8.673617379884035e-19,8.673617379884035e-19,5.421010862427522e-20,0.0,5.421010862427522e-20,6.776263578034403e-21,0.0,2.168404344971009e-19,2.710505431213761e-20,0.0,5.421010862427522e-20,0.0,4.743384504624082e-20,0.0,1.0842021724855044e-19,6.352747104407253e-22,1.0842021724855044e-19,0.0,0.0,0.0,1.0842021724855044e-19,8.470329472543003e-22,1.0842021724855044e-19,0.0,8.673617379884035e-19,1.0164395367051604e-20,0.0,1.0842021724855044e-19,1.3552527156068805e-20
3,4.9268567436718095e-06,8.672856761506776e-06,9.20717270038124e-05,8.916054351697384e-05,8.767148636983481e-05,3.0289334283061224e-07,0.0012363995621735477,0.001208647532290856,0.0006415013762428709,4.062611592676352e-05,7.076658355073746e-05,3.191904796800177e-08,0.00021517745821238475,8.020025065949314e-06,2.288380504525609e-06,0.0007409697192141077,2.4971703065103764e-06,0.0001347584171667603,1.5422973523299788e-05,0.00012156794304704284,0.00010223388627689928,3.697345659205708e-05,1.5944758531901514e-05,0.0006131611202247369,1.3736777751802503e-06,6.641901330432334e-05,0.0035972015857809285,0.000698891305600326,8.363530865289842e-06,0.00024351673449206113,1.2799027945831845e-06,8.392885390911173e-05,0.0003321595860812624,0.0009635120643836901,5.7096869494318244e-05,6.791605359400161e-05,0.00011936830599843956,0.0012789423271464305,0.0009562825665213788,6.714486847745745e-05,0.0005549924621487115,5.448885328542207e-05,0.00011892008071376033,0.0001152957408504946,0.0005885829599152773,0.00024318246036975446,0.00012802974270246348,0.0003867879404222559,0.002619182681820562,0.004300943696859558,0.00032326313991979695,0.001240278386738208,0.00011568449391790942,0.0003321537847025467,0.0026192534577823604,0.0012749288859125116,0.006284017442629378,0.0008610440436054093,0.00011215268073526028,0.0033101762576033082,0.0016015823655166207,0.0011100654688236634,0.0063556943636810664,0.0013146612767933248,0.000269764534667816,0.00034120229993382927,0.004320461159042813,0.0,5.421010862427522e-20,0.0,1.6653345369377348e-16,4.7380905487037425e-20,0.0,8.470329472543003e-22,6.776263578034403e-21,0.0,4.235164736271502e-22,5.551115123125783e-17,7.411538288475128e-22,0.0,8.470329472543003e-22,0.0,5.293955920339377e-23,0.0,2.117582368135751e-22,2.7755575615628914e-17,3.3881317890172014e-21,1.6940658945086007e-21,6.938893903907228e-18,2.117582368135751e-22,0.0,0.0,2.117582368135751e-22,3.3881317890172014e-21,1.5881867761018131e-22,3.88774887899923e-23,0.0,3.0605682664462024e-23,1.3552527156068805e-20,1.0842021724855044e-19,4.336808689942018e-19,0.0,1.0842021724855044e-19,2.710505431213761e-20,1.0842021724855044e-19,1.6263032587282567e-19,2.168404344971009e-19,0.0,1.0164395367051604e-20,5.421010862427522e-20,1.1858461261560205e-20,1.0842021724855044e-19,5.421010862427522e-20,1.6940658945086007e-21,2.710505431213761e-20,0.0,5.929230630780102e-21,8.470329472543003e-22,2.710505431213761e-20,6.776263578034403e-21,5.293955920339377e-23,1.3552527156068805e-20,2.710505431213761e-20,1.3552527156068805e-20,0.0,1.0842021724855044e-19,6.352747104407253e-22,5.421010862427522e-20,0.0,2.168404344971009e-19,8.470329472543003e-22,0.0,5.421010862427522e-20,1.6940658945086007e-21
4,0.00806619520186768,0.007279271396775122,0.003547031472044783,0.0043833683620833975,0.003504061960030355,0.0030826492371571123,0.000786709925050323,7.215606214521731e-05,0.00450588269969818,0.004468652499280889,0.005382204226883949,0.003057707933134966,0.003942528878248083,0.00535517511638565,0.0035560011293071293,0.0036445442777883687,0.0034123248446409895,0.003907524728670963,0.0018428780143333523,0.003869439813840126,0.0038857795171062803,0.0044793954515241555,0.001809066897129574,0.0044472656014736475,0.0015522132080931445,0.005234437904651187,0.00030691651981513794,0.003473890602070105,0.005273580713740974,0.00768512429591474,0.0014767063957940283,0.003374506360458104,0.005144590701021561,0.0028659395635776174,0.002470237822450367,0.002248859763051899,0.0044170831824202166,0.002855150523929033,0.002650634320154349,0.002622339982750039,0.003838129541353262,0.0019049624520929165,0.0020781171944529555,0.0016639625407075934,0.00403859426863816,0.0068062675250528,0.007079519647146405,0.004491203795558911,0.049952567465281206,0.051916115851179154,0.00238527500212243,7.798920503965693e-05,0.0019654003335903576,0.005166450970620745,0.04996414214825629,0.002350084872150191,3.81657487500176e-05,0.0013652163975876497,0.0016161625659067134,0.002279464642989718,0.000733032268363883,0.0032691251167433805,5.305274250724032e-05,0.004560495782249268,0.0025624426727663433,0.0001810140960038833,0.0516812454226956,4.336808689942018e-19,0.0,0.0,6.938893903907228e-18,5.421010862427522e-20,4.336808689942018e-19,2.168404344971009e-19,0.0,0.0,4.336808689942018e-19,0.0,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,4.336808689942018e-19,0.0,0.0,0.0,6.938893903907228e-18,0.0,2.168404344971009e-19,8.809142651444724e-20,1.6345088904047827e-21,2.168404344971009e-19,1.1183481881716934e-21,0.0,1.6263032587282567e-19,2.168404344971009e-19,0.0,4.336808689942018e-19,4.336808689942018e-19,0.0,5.421010862427522e-20,1.0842021724855044e-19,0.0,0.0,1.0842021724855044e-19,0.0,0.0,2.710505431213761e-20,1.0842021724855044e-19,5.421010862427522e-20,1.0842021724855044e-19,0.0,1.6263032587282567e-19,0.0,0.0,5.421010862427522e-20,5.421010862427522e-19,0.0,0.0,4.336808689942018e-19,0.0,1.0842021724855044e-19,1.0842021724855044e-19,0.0,0.0,0.0,4.336808689942018e-19,1.0842021724855044e-19,0.0
5,0.015986447590136482,0.0008387243494316224,0.004707342736387564,0.01020427093200377,0.004660363582224505,0.009519404791678357,0.002002539907388071,0.0041588642267141335,0.012048660311238165,0.01017834845235974,0.011046715746398778,0.009447581536268523,0.003476234825677913,6.598970654028095e-06,0.014858181310293001,0.0009268908634131332,0.015626796283758532,0.0033763227399423376,0.0021562146065516215,0.010177414012779698,0.01017241466996837,0.010044257150294458,0.002314315651639662,0.012015947643354199,0.006080591137779836,0.010770462671278208,0.025719275189687203,0.0012661754393937731,0.00018730674861532938,0.0028617321530593244,0.0059505052353126305,0.004220808514201529,0.003741698487116659,0.006673590652063117,0.002343908707659149,0.0036364877024385026,0.003273984360892108,0.006024749599152217,0.017356980235400526,0.005724248247776826,0.0013104397376088235,0.004558836557266407,0.003183230975036523,0.003152925582149311,0.0007811162754514707,0.0002907177489145476,0.010392083660942178,0.017622792906482353,0.2547921152366025,9.066959432070854e-05,0.004185500274189595,0.0015213894792300182,0.0006810430103367163,0.0012479144446503167,0.25479987480247723,0.0016772195724574029,0.05633610589389852,0.003883288989142112,0.005819034071392941,0.001063525423673443,0.0022605184420378343,0.006058933759966282,0.05620575373813151,0.002514327601730803,0.00907513403566463,0.010042617260931898,0.004803822783939258,0.0,8.673617379884035e-19,0.0,0.0,8.673617379884035e-19,2.168404344971009e-19,0.0,8.673617379884035e-19,1.0842021724855044e-19,0.0,0.0,0.0,0.0,8.673617379884035e-19,1.0503208545953324e-19,3.7947076036992655e-19,0.0,4.336808689942018e-19,0.0,2.168404344971009e-19,8.673617379884035e-19,8.673617379884035e-19,5.421010862427522e-20,6.938893903907228e-18,1.734723475976807e-18,2.168404344971009e-19,4.336808689942018e-19,0.0,1.3234889800848443e-20,0.0,4.139873529705393e-20,8.673617379884035e-19,0.0,2.168404344971009e-19,4.336808689942018e-19,0.0,0.0,0.0,0.0,0.0,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,5.421010862427522e-19,2.168404344971009e-19,2.168404344971009e-19,0.0,0.0,0.0,4.336808689942018e-19,3.2526065174565133e-19,0.0,8.673617379884035e-19,6.505213034913027e-19,1.734723475976807e-18,0.0,0.0,4.336808689942018e-19,0.0,0.0,0.0,2.168404344971009e-19,0.0,3.2526065174565133e-19,1.734723475976807e-18,4.336808689942018e-19,1.0842021724855044e-19
6,0.00018304423355403152,0.0010950155262166887,0.0001515434709320621,0.00262859275608861,5.583126958934739e-05,0.0009919466061162215,0.0030935986895107266,0.002565086281213474,0.002758255042121041,0.0023548604658090505,0.0025867519564946543,0.0009764964656179097,0.0028506133074679384,0.001106218550623221,0.00020184149421093435,0.0025323135455433015,0.00018750594512733764,0.0026343868600515238,0.00015428810491128017,0.0026942799326406357,0.0026324369666908404,0.002240599916929378,0.0001805011988179999,0.0027128156670904705,0.00016705292602156325,0.002390165024127015,0.005811284423314714,0.0024756107942448743,0.0010846766257652728,0.0005066145057273817,0.0001648248796534538,0.0001224703826423396,0.0005030236880483526,0.003708739455346422,0.00025224443616577146,1.1888498152342038e-05,0.0007728190950637391,0.003962569472608472,0.005428411959940786,0.00011421897558563538,8.323421889718386e-06,7.287058467568596e-05,0.00027035148636595375,0.0001307938837183798,0.006163354349069545,0.0004551253217351365,0.00016596576336081083,0.00021127341442349118,0.010220787732463071,0.0015896320803391226,0.0007822986366512417,9.058641922052662e-05,3.684902887083747e-07,0.0004640164660083202,0.00014350800269622585,0.004761119038914562,0.02661453944205408,0.008356677368562934,5.9024837307332365e-05,0.0009417434085715519,0.0032521379520438565,0.0004102972463984791,0.02518532657924511,0.0063184877221588035,0.0008565690625978849,0.000190386144266351,0.00409296425521046,1.0842021724855044e-19,0.0,0.0,1.3877787807814457e-17,1.1519648082658485e-19,2.168404344971009e-19,0.0,0.0,1.6940658945086007e-21,6.776263578034403e-21,0.0,0.0,0.0,0.0,4.0657581468206416e-20,3.3881317890172014e-21,2.168404344971009e-19,0.0,0.0,1.3552527156068805e-20,4.336808689942018e-19,0.0,1.6940658945086007e-21,0.0,0.0,5.421010862427522e-20,0.0,6.776263578034403e-21,6.683619349428464e-22,1.0842021724855044e-19,5.823351512373315e-22,2.710505431213761e-20,4.336808689942018e-19,1.0842021724855044e-19,0.0,8.131516293641283e-20,1.3552527156068805e-20,0.0,4.336808689942018e-19,1.0842021724855044e-19,0.0,1.3010426069826053e-18,6.776263578034403e-21,8.131516293641283e-20,2.168404344971009e-19,0.0,0.0,1.3552527156068805e-20,8.131516293641283e-20,0.0,2.710505431213761e-20,0.0,1.3552527156068805e-20,6.776263578034403e-21,1.3552527156068805e-20,1.3552527156068805e-20,1.3552527156068805e-20,6.776263578034403e-21,8.131516293641283e-20,0.0,2.168404344971009e-19,1.0842021724855044e-19,0.0,6.776263578034403e-21,0.0,8.673617379884035e-19,0.0
7,2.9076177476275557e-06,1.7768942541339624e-05,0.0003905852008128968,0.004729089233009366,5.489541196165898e-05,1.5515803255122762e-05,0.004845078096663213,0.00035713385569871765,0.00045251040482863843,0.00466052978669254,0.004804249127787075,1.5971729554536398e-05,0.0047638974861267305,1.7933977137481638e-05,2.560822830176964e-06,0.00032499878658115216,2.1531039098281037e-06,0.004396640244556809,0.0001361794657329707,0.004492246127727523,0.004457142651068963,0.00458095435859243,0.00010130815965673373,0.0004292114740876402,2.5179522166222285e-06,0.004661730937888773,0.007696149377873071,0.0003243086182066384,1.7397902146509687e-05,5.819193481238534e-06,2.0487768259760508e-06,0.00016967921624257062,5.745710316724908e-06,0.0016364845625310453,3.4639070594550696e-06,1.7686732169542278e-07,1.162057410952686e-05,0.0015583470708130395,0.00030509190883298127,2.6420098832917332e-06,6.184933423267264e-05,1.363455323866911e-06,3.6940600093491724e-06,3.388009576421956e-06,0.004195784637278853,7.626331624312513e-06,7.476063316796308e-06,3.237047432151894e-06,0.005270809386833461,0.0015249744604894093,1.1608341837789118e-05,2.285527477127148e-05,2.8467148706433333e-07,7.463211682822743e-06,0.007015529293014513,2.4074738629002268e-05,0.00010258611021394355,0.003557036768189344,1.3051380799459138e-06,0.0036717038215651975,0.0002563532476494641,0.00022566789964036582,0.011784030191728277,0.00441113458418387,1.7849406603452745e-05,7.655996855946803e-06,0.0029155227276238494,1.6940658945086007e-21,0.0,1.3552527156068805e-20,0.0,4.353749348887104e-19,4.336808689942018e-19,4.235164736271502e-22,0.0,5.293955920339377e-23,4.235164736271502e-22,8.673617379884035e-19,8.470329472543003e-22,2.117582368135751e-22,0.0,8.470329472543003e-22,0.0,0.0,1.0587911840678754e-22,1.734723475976807e-18,0.0,1.0842021724855044e-19,1.0842021724855044e-19,0.0,0.0,4.743384504624082e-20,0.0,0.0,1.2705494208814505e-21,1.4666946236330872e-22,0.0,1.4532529386791005e-22,2.541098841762901e-21,5.421010862427522e-20,0.0,0.0,1.3552527156068805e-20,2.117582368135751e-22,0.0,5.421010862427522e-20,2.168404344971009e-19,0.0,0.0,6.776263578034403e-21,8.470329472543003e-22,0.0,2.710505431213761e-20,2.168404344971009e-19,3.3881317890172014e-21,8.470329472543003e-22,2.541098841762901e-21,8.470329472543003e-22,2.117582368135751e-22,0.0,0.0,1.0587911840678754e-22,2.117582368135751e-22,1.0587911840678754e-22,1.6940658945086007e-21,1.3552527156068805e-20,1.0587911840678754e-22,0.0,0.0,0.0,1.6940658945086007e-21,0.0,2.168404344971009e-19,0.0
8,8.698955518652074e-05,2.29903176939335e-05,0.0003752017968778361,0.0013489366641060894,0.00011275974654401821,2.076038952760645e-05,0.0012924945732031854,0.001195885313344698,0.0013306439840459552,0.0013395512898941502,0.0013062367227405474,2.1475572649587356e-05,0.0013155776029898517,2.327080196748822e-05,8.127164045990655e-05,0.001291899877160016,7.881512159878324e-05,0.0014128102100758456,0.0003796333549708464,0.0012668346577960244,0.0012193428049957732,0.0012745170470551967,0.00032082069861843435,0.0013414882005987191,8.053947838140932e-05,0.0013613329266123075,0.008041415243923154,0.0011608995501595743,2.3528312461668602e-05,5.334986058024981e-05,7.618546029767553e-05,0.00021328948819628282,5.563575328250604e-05,0.0032090319642671178,2.7908656685270724e-05,2.5420687234723024e-05,4.87247469344974e-05,0.003246110619199413,0.0012973419863579107,9.083482437677344e-06,0.0004664595978885979,3.2269303152887896e-05,2.7897822638265265e-05,1.2062182263861016e-05,0.00029241952848637134,7.732456214694226e-05,3.6665456821786035e-05,0.00011292427974609516,0.0009274943171058371,0.011300720148492548,3.8937726226775544e-05,0.00020124793603775847,1.9900970516614975e-05,7.845519563213815e-05,0.012793381763391438,0.001270247746952931,0.003231595263002516,0.004050550385623058,3.2914571034757e-05,0.0006263602628901611,0.004219558393108559,0.00020655178797281105,7.087881093476489e-05,0.00024090441872993631,7.819066036279383e-05,3.8603196206082844e-05,0.01015606779078012,1.6940658945086007e-21,1.0842021724855044e-19,2.710505431213761e-20,0.0,7.962109704190423e-20,0.0,6.776263578034403e-21,0.0,5.293955920339377e-23,6.776263578034403e-21,0.0,8.470329472543003e-22,1.6940658945086007e-21,2.168404344971009e-19,0.0,6.776263578034403e-21,0.0,3.3881317890172014e-21,0.0,2.0328790734103208e-20,5.421010862427522e-20,4.336808689942018e-19,1.0587911840678754e-22,0.0,5.421010862427522e-19,3.3881317890172014e-21,0.0,3.3881317890172014e-21,2.6759292816090445e-22,5.421010862427522e-20,2.0224565976921527e-22,3.3881317890172014e-21,0.0,5.421010862427522e-20,0.0,1.3552527156068805e-20,6.776263578034403e-21,0.0,0.0,1.0842021724855044e-19,0.0,8.673617379884035e-19,0.0,3.3881317890172014e-21,4.336808689942018e-19,8.673617379884035e-19,2.168404344971009e-19,0.0,3.3881317890172014e-21,6.776263578034403e-21,3.3881317890172014e-21,6.776263578034403e-21,2.710505431213761e-20,0.0,1.3552527156068805e-20,6.776263578034403e-21,6.776263578034403e-21,0.0,0.0,3.3881317890172014e-21,8.673617379884035e-19,5.421010862427522e-20,0.0,0.0,2.168404344971009e-19,2.168404344971009e-19,1.0842021724855044e-19
9,0.0003194675347706822,0.00015602889090423093,0.00033499114713691006,0.004382833353364302,1.0634481482974611e-05,0.00013694741947488636,0.000657687454964322,0.0004182528058473943,0.0005585367704559999,0.0043594452082222745,0.0043655116294345755,0.00014704736991704174,0.0006217841308404173,0.00015471031386468163,0.00029442803588529843,0.0004926953679393505,0.00027216992033131154,0.00042568696428457677,0.0003045177563311079,0.0006173500909897674,0.0006942383972010917,0.004206485748940461,0.0002353286046265514,0.0005111448488844841,0.00027585031094044636,0.004279663089892935,0.006597605059273524,0.00042895681967970923,0.000146046914352991,2.234506048254689e-05,0.0002639325364397892,0.0001408464273615135,2.773029738270908e-05,0.0006147940919696367,1.706535019399322e-05,9.16393763387496e-05,1.4956892536503805e-05,0.0005816117080940783,6.911554796031543e-05,2.6404612847067002e-05,0.00031057071466516193,0.00015767911524441767,1.8278737076397103e-05,2.8798141830380086e-05,0.0017244264530386021,0.00026030775406287707,0.00011232204601710918,0.00028546659743495704,0.005004362078318711,0.01290949785769726,8.092304851375304e-06,0.00036992311326083504,9.286649204937115e-05,0.0002652339753861417,3.1221685366124613e-06,8.477359619466594e-05,0.0030300099109297094,0.0031410658263034104,0.0001593655000810809,0.0013970172424124711,0.0043319670956181635,0.00012214961248836634,7.172239031782198e-05,0.0018286539376939485,0.00011397316984109782,0.00011059984260754827,0.013344295119029678,0.0,0.0,0.0,1.0842021724855044e-19,8.131516293641283e-20,2.710505431213761e-20,0.0,1.0842021724855044e-19,0.0,0.0,1.0842021724855044e-19,4.235164736271502e-22,0.0,0.0,8.470329472543003e-22,2.0328790734103208e-20,0.0,3.3881317890172014e-21,0.0,2.710505431213761e-20,1.0842021724855044e-19,4.336808689942018e-19,4.235164736271502e-22,1.734723475976807e-18,2.168404344971009e-19,0.0,1.0842021724855044e-19,6.776263578034403e-21,1.9786160252268422e-21,1.0842021724855044e-19,1.938084175211744e-21,0.0,8.673617379884035e-19,1.0842021724855044e-19,0.0,1.3552527156068805e-20,0.0,3.3881317890172014e-21,8.673617379884035e-19,1.0842021724855044e-19,2.168404344971009e-19,2.168404344971009e-19,0.0,3.3881317890172014e-21,0.0,8.673617379884035e-19,0.0,1.3552527156068805e-20,6.776263578034403e-21,0.0,3.3881317890172014e-21,2.710505431213761e-20,1.3552527156068805e-20,4.0657581468206416e-20,0.0,2.710505431213761e-20,2.710505431213761e-20,1.3552527156068805e-20,1.3552527156068805e-20,3.3881317890172014e-21,4.336808689942018e-19,0.0,0.0,1.3552527156068805e-20,1.0842021724855044e-19,0.0,0.0
