,Y2Z4,Y4Z2,Y2Z0,Y0Z2,Y4Z0,Y0Z4,Y1Z5,Y5Z1,Y5Z4,Y4Z5,Y3Z5,Y5Z3,Y3Z0,Y0Z3,Y1Z0,Y0Z1,Y1Z2,Y2Z1,Y3Z4,Y4Z3,Y3Z1,Y1Z3,Y5Z2,Y2Z5,Y3Z2,Y2Z3,Y1Z4,Y4Z1,standard_x,Y5Z0,Y0Z5,X0X5,Y0Y5,X1X4,Y1Y4,X2X5,X2X3,X0X4,X3X4,X4X5,X1X2,X0X1,Y2Y3,X0X3,X0X2,Y3Y4,X2X4,X1X3,Y2Y5,Y0Y4,Y0Y2,Y1Y3,Y2Y4,X0,Y1Y2,X4,X3X5,X1X5,Y0Y3,Y0Y1,X2,Y4Y5,X5,Y3Y5,X1,X3,Y1Y5,Y0,X5Y2,X3Y2,X2Y5,X2Y0,X1Y4,Y3,Y5,Y4,Y2,X4Y5,X4Y2,X2Y4,standard_y,X5Y1,X4Y3,X4Y1,X3Y4,X3Y1,X2Y1,X1Y3,X1Y2,X1Y0,X0Y1,X1Y5,X4Z1,X1Z0,X5Z3,X5Z0,X4Z2,X3Z1,X2Z1,X2Z0,X0Z4,X0Z3,X0Z1,X2Z5,X4Z5,X3Z0,X2Z4,X0Z5,X5Z2,X3Z5,X2Z3,X1Z4,X1Z3,X4Z3,X3Z2,Y1,X5Z4,X5Z1,X5Y4,X5Y3,X5Y0,X4Z0,X4Y0,X3Z4,X3Y5,X3Y0,X2Y3,X1Z5,X1Z2,X0Z2,X0Y5,X0Y4,X0Y3,X0Y2
0,0.9734111810299027,0.9733596937664046,0.9405473103129749,0.9404876899148711,0.9078413918599784,0.9078318633021185,0.8602297847144638,0.860202662126285,0.7815503708119184,0.7814721448746104,0.774068148033131,0.7740293479155264,0.7472478906862678,0.7471278039524601,0.7415002001836424,0.7413948239920451,0.579628876893837,0.5795832439279154,0.5534955797306182,0.5534124376949914,0.43176138894780813,0.4317533598271123,0.3611446662288772,0.3611276202774749,0.3293181353762633,0.3292860849830571,0.26541944593183847,0.265384511324863,0.1373542362415804,0.1109425681381366,0.11093029916035084,0.048980407647503554,0.04531370684980969,0.04501830586232712,0.04297950758698196,0.042398247349235196,0.03949698634979179,0.039412697094973304,0.03906349553828933,0.03631548763319992,0.03618696762419013,0.03613432195449377,0.035434399600219865,0.03472431780938812,0.03468073973304839,0.03437697866138333,0.03272370901651359,0.03269243216321202,0.03237785682865063,0.03225978983068033,0.032002085088240456,0.03116077503000951,0.029454438880977124,0.02830504079243641,0.028178917673410638,0.02760561333281475,0.02653941756894141,0.024962121697637465,0.024371016536878724,0.024089343024572385,0.024080634860104963,0.022185081931329682,0.02093504107654059,0.020122145275911454,0.018833654436545184,0.017594251743138507,0.01666986237667869,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.0816681711721685e-17,1.3877787807814457e-17,6.938893903907228e-18,3.469446951953614e-18,3.469446951953614e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.3010426069826053e-18,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,2.168404344971009e-19,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0016986816012618308,0.0016932531771752615,0.0016413951959757212,0.041482168993860806,0.0015794117503410154,0.02351297305718772,0.8574713914211909,0.8463815429764618,0.4170700905502118,0.0013593826605560538,0.7665841985574819,0.7615926901044432,0.7400232164754612,0.7473166384061829,0.7391223775146698,0.7415822035414698,0.3157597727394126,0.0010117828738225388,0.2251681350911722,0.0009628283163453579,0.42758679354890083,0.43036866550750585,0.40614030324667294,0.0006304938208089486,0.21666892162659643,0.0005749112473046063,0.30757098898716645,0.00046231484370569983,0.056503511780682684,0.10915994134717757,0.11095827616571521,0.026190884868611826,0.024012859846911934,5.248580305033357e-05,3.971975895130835e-05,5.508721399792078e-05,5.647487935067057e-05,5.4742404857881465e-05,4.971852625252192e-05,5.038739202907602e-05,4.95779450872626e-05,0.016188811159219815,4.393478570473957e-05,0.01413281519096226,6.001186185506666e-05,3.4147422021062834e-05,0.003023765391092843,0.025824860671510484,4.269531089891181e-05,7.22345010117679e-05,7.184775754129147e-05,0.022894605139964157,0.0034220750515751015,0.011442658683500967,5.093601062993907e-05,7.39199658104681e-05,0.016989269932102362,0.016087468217660515,0.008108548346153287,0.008720079589317841,8.027828339086253e-05,3.936189031510172e-05,0.015179751342025684,0.010845394639286608,0.015805332547059618,0.01392157095889509,0.005719785184518017,0.0,1.0842021724855044e-19,2.168404344971009e-19,0.0,1.0842021724855044e-19,1.6263032587282567e-19,8.326672684688674e-17,5.551115123125783e-17,0.0,1.0842021724855044e-19,2.168404344971009e-19,2.7755575615628914e-17,0.0,8.337514706413529e-17,2.7755575615628914e-17,1.6263032587282567e-19,1.0842021724855044e-19,1.6263032587282567e-19,5.551115123125783e-17,5.421010862427522e-20,5.551115123125783e-17,5.421010862427522e-20,1.2834243216797159e-17,2.1494308069525125e-17,1.3877787807814457e-17,6.776263578034403e-21,8.673617379884035e-19,8.673617379884035e-19,1.734723475976807e-18,0.0,0.0,1.3552527156068805e-20,6.776263578034403e-21,0.0,8.673617379884035e-19,1.734723475976807e-18,5.929230630780102e-21,3.3881317890172014e-21,0.0,0.0,1.0842021724855044e-19,0.0,4.336808689942018e-19,8.470329472543003e-22,4.336808689942018e-19,0.0,1.6940658945086007e-21,3.2526065174565133e-19,1.1102230246251565e-16,8.673617379884035e-19,1.734723475976807e-18,5.421010862427522e-20,2.7755575615628914e-17,5.551115123125783e-17,3.3881317890172014e-21,1.0842021724855044e-19,6.505213034913027e-19,0.0,5.551115123125783e-17,5.421010862427522e-20,4.336808689942018e-19,4.336808689942018e-19,0.0,0.0,0.0,8.326672684688674e-17,1.0842021724855044e-19
2,9.781396052631228e-05,9.608034934102956e-05,9.440886211441703e-05,0.05887482160501541,8.940451458909756e-05,0.005496657545148322,8.9568143600744e-05,8.690070225712295e-05,4.356145790084087e-05,5.0858749271372865e-05,0.3398167942402247,7.83240807472036e-05,0.7329016982100496,0.7473312479408782,7.758720228975348e-05,0.6316992699357509,3.339338564797945e-05,2.2870390410661867e-05,0.22918855977322394,5.436836465125763e-05,0.328321817470275,4.558499504043298e-05,4.0219097601777947e-05,2.195439732375605e-05,0.2041848813205315,3.2639093116716185e-05,3.084651601580338e-05,4.985149784016318e-05,0.018227001206501794,1.2672289820091808e-05,0.623412270974297,0.00020950513991712695,0.00020413732542147038,6.289997500934043e-05,8.46775460911156e-05,6.180740140679229e-05,0.00015722227456830206,0.00017940146728546264,0.00016797442570009178,2.8035410723247173e-05,2.9384066926641683e-05,0.0001285491352215297,0.00013667102941644722,0.006257125562650822,0.00015086393194107286,0.00011811409095350284,0.005594243964372348,0.00020606660816264012,8.332312607392806e-05,0.0001506702340030202,0.0001496883622206764,0.00020533283280369527,0.005866545072415472,0.010147353854150054,8.594809741192001e-05,0.00017659517396440946,0.00012891446635607295,0.010095393735162241,0.0038376390993065585,0.00013955164671529,0.00015339408421820912,8.213843970684352e-05,0.00015021703773446596,0.00016510305826219037,0.0001910676052633149,0.007408373451171339,0.010237211158983706,0.0,0.0,3.3881317890172014e-21,2.117582368135751e-22,1.3552527156068805e-20,2.117582368135751e-22,2.7755575615628914e-17,6.776263578034403e-21,6.776263578034403e-21,3.3881317890172014e-21,0.0,0.0,5.551115123125783e-17,2.7765740010995965e-17,0.0,0.0,1.0587911840678754e-22,6.776263578034403e-21,3.3881317890172014e-21,1.0587911840678754e-22,6.776263578034403e-21,1.0587911840678754e-22,1.7767839557639034e-21,1.584878053651601e-21,2.7755575615628914e-17,0.0,0.0,0.0,0.0,1.3552527156068805e-20,0.0,0.0,0.0,2.1006417091906648e-19,8.673617379884035e-19,8.673617379884035e-19,0.0,0.0,0.0,1.3552527156068805e-20,0.0,3.3881317890172014e-21,0.0,1.6940658945086007e-21,2.541098841762901e-21,3.3881317890172014e-21,1.6940658945086007e-21,1.0842021724855044e-19,6.776263578034403e-21,3.3881317890172014e-21,0.0,2.117582368135751e-22,0.0,0.0,0.0,0.0,1.0842021724855044e-19,0.0,5.551115123125783e-17,1.0164395367051604e-20,0.0,8.470329472543003e-22,0.0,1.3552527156068805e-20,3.3881317890172014e-21,5.551115123125783e-17,1.6940658945086007e-21
3,5.2164909894771654e-05,8.29289565894091e-05,2.9318704100046025e-05,4.791475100008309e-05,1.3602970977511757e-05,3.323961019371258e-05,7.879186842604794e-06,5.681684894123471e-05,4.3215805434191915e-05,6.876901515026138e-05,0.0003228909406450158,5.346012709593245e-05,0.0006669283236791308,0.0006957644531380712,5.116107010921056e-06,0.0005999657081313281,2.388832508317354e-07,3.838225382099396e-06,0.00023829043608860267,1.3360779503248076e-05,0.00029019012068423557,3.2747873786966517e-06,4.180555208891065e-05,5.0697961538263485e-06,0.00020068763769802948,4.331934480196152e-05,2.9072361477916686e-06,6.715017124453131e-05,0.013716915222240549,5.9856037956403446e-05,0.0005798643025911666,0.0022707917708866205,0.002408407111295273,0.001862269644608942,0.0025094947435040996,0.001823823131949709,0.003352711413462805,0.003367926180469883,0.002725829442792642,0.0008252087502502625,0.0008734100837585539,0.0008478985021500494,0.003844873929941839,0.012690963714391618,0.002828205020084019,0.003779415714938666,0.008650429707196969,0.002293460898307751,0.0024595397462458682,0.0038843724615906664,0.00395284840576869,0.0024316584556001108,0.008701681736437039,0.003658561558698976,0.00255529348706859,0.0024238195196982764,0.0007886560061557484,0.018797588944519633,0.012692229189922018,0.002502301432252526,0.001593526831926004,0.0024174610831446276,0.0023662652738482967,0.0023444403177467045,0.0009774716983162297,0.002697270339752765,0.018825169174800274,5.421010862427522e-20,1.3552527156068805e-20,1.3552527156068805e-20,0.0,1.3552527156068805e-20,3.3881317890172014e-21,2.710505431213761e-20,3.3881317890172014e-21,6.776263578034403e-21,8.470329472543003e-22,3.3881317890172014e-21,0.0,5.551115123125783e-17,1.588186776101813e-20,0.0,6.776263578034403e-21,0.0,1.3552527156068805e-20,3.3881317890172014e-21,1.6940658945086007e-21,0.0,8.470329472543003e-22,5.029258124322408e-22,6.617444900424221e-22,2.7755575615628914e-17,2.168404344971009e-19,0.0,0.0,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,0.0,0.0,0.0,0.0,4.336808689942018e-19,1.0842021724855044e-19,4.336808689942018e-19,1.0842021724855044e-19,2.710505431213761e-20,0.0,0.0,2.168404344971009e-19,5.421010862427522e-20,0.0,0.0,1.0842021724855044e-19,0.0,2.117582368135751e-22,1.0842021724855044e-19,2.168404344971009e-19,0.0,0.0,6.776263578034403e-21,1.0842021724855044e-19,1.6940658945086007e-21,1.0842021724855044e-19,1.0164395367051604e-20,1.1102230246251565e-16,2.710505431213761e-20,2.0328790734103208e-20,8.131516293641283e-20,1.0842021724855044e-19,6.776263578034403e-21,5.929230630780102e-21,1.1102230246251565e-16,1.3552527156068805e-20
4,0.003556311517211427,0.004541750005336811,0.0025820919685742945,0.0024259714405852097,0.0023203073888581286,0.005201732626447072,0.008734759047550382,0.014355327244378335,0.0006501139031615191,0.004009916001091257,0.0074449253825164124,0.015067925196825881,0.004074373825399588,0.03613878127966692,0.00014174675648985293,0.03543698029732051,0.010656298902851108,0.000262847263798069,0.006318035417589374,0.0023826966751112517,0.00848243794679458,0.00014015693764859056,0.00011873461214227199,0.000356293469523052,0.003108811778539935,0.002673337681585003,0.009899192914467576,0.0038542977777569825,0.0523720736317598,0.015135427953681124,0.03430344963677785,0.00012840862850640252,0.0005622640955719412,0.00028529126288078487,3.7961320060963245e-05,0.001129781379472443,0.011534031887922909,0.011825518755526628,0.008241440186641892,0.0018218219284901844,0.00042673049742254917,0.0011336560645912224,0.007615227171454262,0.06948269082493837,0.009081888319704474,0.006038223956016256,0.07516133417746299,0.0006383518357002023,0.0024727405029180373,0.007784295886905285,0.006758414956502752,0.00021596468428984248,0.06950110044895788,0.0053340748446214815,0.000565467675202192,0.0005903755862428123,0.0016339270139995063,0.00010186470251449377,0.06961436003074947,0.0014276279965229769,0.0032926243017712426,0.0022357120999047025,0.014412771438666722,0.002545966015105929,0.010438525116943171,0.028971852032757338,0.00017864271340709727,0.0,2.710505431213761e-20,0.0,2.168404344971009e-19,2.168404344971009e-19,5.421010862427522e-20,8.673617379884035e-19,8.673617379884035e-19,0.0,0.0,0.0,2.7755575615628914e-17,2.7755575615628914e-17,1.6737371037744975e-18,6.938893903907228e-18,0.0,6.776263578034403e-21,2.168404344971009e-19,5.421010862427522e-19,0.0,4.336808689942018e-19,1.3552527156068805e-20,1.9164120431628545e-20,1.7893571010747095e-20,6.938893903907228e-18,5.421010862427522e-20,4.336808689942018e-19,8.673617379884035e-19,0.0,6.776263578034403e-21,1.734723475976807e-18,2.168404344971009e-19,1.0842021724855044e-19,1.734723475976807e-18,4.336808689942018e-19,4.336808689942018e-19,2.168404344971009e-19,0.0,1.734723475976807e-18,6.505213034913027e-19,8.673617379884035e-19,8.673617379884035e-19,1.734723475976807e-18,0.0,2.168404344971009e-19,4.336808689942018e-19,1.6263032587282567e-19,4.336808689942018e-19,6.098637220230962e-20,8.673617379884035e-19,0.0,4.336808689942018e-19,0.0,8.673617379884035e-19,5.421010862427522e-20,5.421010862427522e-20,8.673617379884035e-19,8.673617379884035e-19,5.551115123125783e-17,0.0,0.0,0.0,1.734723475976807e-18,0.0,0.0,0.0,0.0
5,0.006621452222516802,0.007223498838400241,0.014349299559650764,0.03911459728978106,0.013909247357800037,0.04360340411859773,0.012709077270359553,0.01596407475717236,0.00477968458422238,0.008564822972794386,0.045754680187017435,0.03337250870525673,0.0206771691632424,0.06763864206035708,0.01164731643787877,0.06083065817382277,0.016723694587520366,0.006387378807740216,0.020977346778766462,0.010612729205293598,0.043400578533922804,0.011616698453346869,0.005225935767269224,0.007383261398517534,0.02346806242440037,0.014599454359263823,0.017614581516423422,0.007059239269326327,0.08352959069856683,0.033150844202631216,0.059443391644600885,0.015119043358358565,0.027643826190093465,0.02148291860625315,0.021340849165525554,0.026796881829482623,0.013560521302262013,0.02492091030419631,0.04268104555851826,0.000588530390277684,0.005779935082229315,0.015520057728581218,0.0024969071236115386,0.34026666865644317,0.018817954460587406,0.042759746837439855,0.0003802686166228114,0.0036678972480076065,0.02380143205299832,0.0008469772023658099,0.021091307995479654,0.0177946159078058,0.001327932819538205,0.09610874363602959,0.00277871821876611,0.005319867086215586,0.01211150200348915,0.2565076809012464,0.3421014218536233,0.017004767457823016,0.0001563807644273693,0.0005951088544953608,0.04196059794831448,0.018654450964884987,0.008205120303005412,0.02665257255848926,0.2563343508533798,0.0,2.168404344971009e-19,8.673617379884035e-19,0.0,0.0,4.336808689942018e-19,0.0,1.734723475976807e-18,8.673617379884035e-19,0.0,0.0,0.0,2.168404344971009e-19,4.336808689942018e-19,2.7755575615628914e-17,8.673617379884035e-19,8.673617379884035e-19,4.336808689942018e-19,2.168404344971009e-19,3.7947076036992655e-19,0.0,2.168404344971009e-19,3.8031779331718085e-19,2.219226321806267e-19,1.3877787807814457e-17,4.336808689942018e-19,8.673617379884035e-19,0.0,0.0,0.0,5.204170427930421e-18,0.0,8.673617379884035e-19,0.0,0.0,6.938893903907228e-18,2.168404344971009e-19,0.0,6.938893903907228e-18,1.0842021724855044e-19,6.938893903907228e-18,0.0,5.204170427930421e-18,0.0,0.0,0.0,8.673617379884035e-19,6.938893903907228e-18,1.3010426069826053e-18,3.469446951953614e-18,0.0,0.0,0.0,0.0,1.734723475976807e-18,4.336808689942018e-19,1.734723475976807e-18,0.0,0.0,1.0842021724855044e-19,2.168404344971009e-19,0.0,6.938893903907228e-18,2.168404344971009e-19,0.0,2.7755575615628914e-17,8.673617379884035e-19
6,0.000614856818174654,0.0005859634467489924,0.0005412664608785915,0.00010007549054169026,0.0004314717172606325,0.000207699344931148,0.00046138971325562924,0.00023954891456826608,0.00025306549117134493,0.0005119173206988747,0.00011733965235542196,0.0002445431417955575,0.00013171080118355675,9.211481125985232e-05,0.0004436166762654142,6.454908353877705e-05,0.0004930244838179617,0.0005071990451989983,0.000263693869886931,0.00041649210092837294,0.00011025900256729694,0.0004393901638447657,0.00026801651126572815,0.000452744811265806,0.0002782530221754458,0.0005452649438901871,0.000476854374555897,0.0004920555305212929,0.00020466459843870345,0.00024352011914927757,4.2715676539132245e-05,0.0003379633906905981,0.0003671642007230403,0.00037400006680727844,0.0003748858755108807,0.002302703359669069,0.0005050749649471759,0.0016709164293316106,0.006061670575585808,9.547316038854454e-05,5.9525007840625634e-05,8.346738300916118e-05,1.0624675987691467e-05,0.0028833681087472095,0.003639849808979154,0.005990476733003906,0.02332356854742823,0.00022260602187845746,0.0022958768164234164,0.0013614036100289822,0.003600967410214647,0.00020145087879554007,0.026588384411897058,0.000280014809046456,0.00013750116847926547,0.001341991958055793,0.00016611965615229862,0.04945742203667432,0.0009175135048873709,7.049615734623146e-05,0.0005083705805244053,8.046144835295004e-05,0.0007808241450233134,0.00016157130206091315,0.002226597954795229,0.00012747302475536805,0.04937590499315862,1.3552527156068805e-20,2.168404344971009e-19,6.776263578034403e-21,2.168404344971009e-19,1.0842021724855044e-19,1.3552527156068805e-20,0.0,1.3552527156068805e-20,0.0,5.421010862427522e-20,5.421010862427522e-20,8.673617379884035e-19,4.336808689942018e-19,5.421010862427522e-20,0.0,2.168404344971009e-19,1.3552527156068805e-20,0.0,5.421010862427522e-20,2.710505431213761e-20,0.0,2.710505431213761e-20,7.596826745687006e-21,1.9402348448043817e-20,0.0,1.0842021724855044e-19,3.2526065174565133e-19,5.421010862427522e-20,1.0842021724855044e-19,1.0842021724855044e-19,0.0,0.0,2.710505431213761e-20,2.710505431213761e-20,0.0,0.0,5.421010862427522e-20,0.0,0.0,5.421010862427522e-20,0.0,5.421010862427522e-20,1.3552527156068805e-20,2.710505431213761e-20,1.0842021724855044e-19,0.0,2.168404344971009e-19,1.3552527156068805e-20,0.0,0.0,1.0842021724855044e-19,2.710505431213761e-20,0.0,5.421010862427522e-20,1.0842021724855044e-19,5.421010862427522e-20,0.0,0.0,0.0,9.486769009248164e-20,4.336808689942018e-19,3.2526065174565133e-19,5.421010862427522e-20,1.0842021724855044e-19,0.0,0.0,2.168404344971009e-19
7,4.4596116261650885e-06,0.0009799643435542136,8.678435177066278e-06,0.009242528733168307,0.0009372060376196673,0.009561088061170259,0.0012380805622580582,0.0002890215149559484,6.26547608378846e-05,0.0009790632867849069,0.004430501018712967,0.00019933709380719536,0.004170125825730978,0.009934267755527335,0.0013333797700421988,0.010006063077839442,0.001375427244714488,5.5807960157990465e-05,0.0032778027645490775,0.0009308003311350688,0.003740439517762523,0.0013859604025026583,5.8256356437148445e-05,3.744150983106486e-05,0.0036056709466874785,4.000152890204607e-05,0.0012219339606643544,0.000980058073676648,0.013147876658533585,0.00017336702320718526,0.009147853156932822,0.0062479086446889775,0.006323484065670418,0.00039443488301977724,0.0003921465185769542,0.00014737712979676112,0.0001507409319719638,4.0468618416833224e-05,0.0002370093010062746,7.244406854732853e-05,0.00020060210911178818,0.0019844269422404966,8.402560841809953e-05,0.0002790852224084273,0.0002781823194751151,0.00025203926901640753,0.004211824721072696,0.007974048921604686,0.0001632444766885407,9.863349049515322e-05,0.0002630302456436627,0.008020281497491458,0.002571141912018797,0.007540084189594039,0.00016881894238506543,0.0011338729311186199,0.0016477888536050372,0.00039063643090252425,0.000466916749853786,0.0026005639810099887,0.0009032759954208036,7.415139673310674e-05,0.002715952429149148,0.0018365743081025987,0.004774412411030645,0.011160447081408408,0.00018640404883144097,0.0,5.421010862427522e-20,0.0,2.710505431213761e-20,0.0,5.421010862427522e-20,0.0,2.710505431213761e-20,1.0842021724855044e-19,0.0,1.0842021724855044e-19,0.0,3.469446951953614e-18,2.439454888092385e-19,4.336808689942018e-19,0.0,5.421010862427522e-20,8.673617379884035e-19,1.3552527156068805e-20,2.710505431213761e-20,0.0,2.710505431213761e-20,3.159168195462523e-20,3.235930556307444e-20,2.168404344971009e-19,1.0842021724855044e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,2.168404344971009e-19,8.673617379884035e-19,0.0,0.0,0.0,4.336808689942018e-19,0.0,5.421010862427522e-20,1.0842021724855044e-19,8.673617379884035e-19,1.0842021724855044e-19,0.0,0.0,8.673617379884035e-19,5.421010862427522e-20,0.0,4.336808689942018e-19,1.0842021724855044e-19,8.673617379884035e-19,1.0842021724855044e-19,0.0,4.336808689942018e-19,1.0842021724855044e-19,2.168404344971009e-19,5.421010862427522e-20,1.0842021724855044e-19,2.710505431213761e-20,8.673617379884035e-19,0.0,3.469446951953614e-18,4.0657581468206416e-20,6.505213034913027e-19,0.0,4.336808689942018e-19,5.421010862427522e-20,5.421010862427522e-20,0.0,2.168404344971009e-19
8,0.0003861454512223575,0.0004762950032744297,0.0002742592503788783,0.009129959307771647,0.00044665090843665407,0.009724418443919655,0.0013201264937169068,0.0002568175139004375,3.5402304660977e-07,0.00048337779222307827,0.004114803277521896,0.00015638946062663026,0.0038539059382109975,0.010113393646745412,0.0014250973255809944,0.010155626378339166,0.0014933956951559578,0.00039487049042820897,0.0028484826932242916,0.00045731329148754015,0.003390621833877057,0.0014721959897529978,5.448085214035971e-06,0.00034101815516869295,0.0032888594185348963,0.0003616160159553882,0.001292948820811064,0.0004672948215837399,0.00015377190895384646,0.0001250399984367916,0.009091430657009323,0.007319707183054386,0.007419733454650574,0.00047996260050555534,0.0004771715016395226,0.00018818713557924377,0.0001704490863759721,6.767379528800751e-05,8.7655790667955e-05,5.0746362216938184e-05,0.00022809261577180925,0.0023152508268671117,0.00010786979624768884,0.00020123105451678178,0.0002565430310443776,8.925104293374738e-05,0.004304930102793412,0.009421934186498178,0.00020516608217356462,0.00010128213688172965,0.0002509730936080097,0.00948368477916176,0.0027707938775473175,0.00731785250021042,0.00018947641699955164,0.0033303629333941,0.0018964608448019088,0.00016060818039743505,0.00038929615226205336,0.003048563415504869,0.0007099224798299436,5.2453160571500304e-05,0.0015524628856504721,0.0021243482159859083,0.0019146217228090373,0.011149750985229745,2.184830143282107e-05,0.0,2.710505431213761e-20,5.421010862427522e-20,8.131516293641283e-20,0.0,0.0,4.336808689942018e-19,2.710505431213761e-20,2.710505431213761e-20,1.0842021724855044e-19,1.0842021724855044e-19,1.3877787807814457e-17,1.0408340855860843e-17,7.047314121155779e-19,6.505213034913027e-19,8.673617379884035e-19,1.0842021724855044e-19,4.336808689942018e-19,1.2874900798265365e-19,5.421010862427522e-20,8.809142651444724e-20,0.0,6.733911930671688e-20,4.632211430296955e-20,1.0842021724855044e-18,0.0,1.6263032587282567e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,1.734723475976807e-18,5.421010862427522e-20,2.710505431213761e-20,1.3010426069826053e-18,8.673617379884035e-19,1.3010426069826053e-18,1.3552527156068805e-19,2.168404344971009e-19,1.734723475976807e-18,1.6263032587282567e-19,4.336808689942018e-19,4.336808689942018e-19,2.6020852139652106e-18,5.421010862427522e-20,3.7947076036992655e-19,1.6263032587282567e-19,2.168404344971009e-19,8.673617379884035e-19,3.2526065174565133e-19,6.505213034913027e-19,4.336808689942018e-19,1.0842021724855044e-19,2.168404344971009e-19,0.0,0.0,5.421010862427522e-20,8.673617379884035e-19,2.168404344971009e-19,0.0,6.776263578034403e-21,2.168404344971009e-19,3.7947076036992655e-19,8.673617379884035e-19,5.421010862427522e-20,5.421010862427522e-20,3.469446951953614e-18,0.0
9,0.0016436068822504265,0.0018439936319337357,0.0009323050324411098,0.016173929434692813,0.001788318710086021,0.020195203931628755,0.003063954400990904,0.0008196696392847924,0.0004656810771213434,0.0018015606517473417,0.0021030637555066985,0.0006976634240185896,0.0029249247407397636,0.02055043663505495,0.0031897418797308145,0.020423795170729706,0.0031979780852954155,0.00138180535649367,3.379239892485408e-05,0.0016046762452030041,0.0018248737786657574,0.0029961784132705735,0.0005711556468031778,0.0010249247089752524,0.0018072532546380585,0.0011005583598695289,0.0028919506874608585,0.0016209431634514491,0.003117047266828166,0.0006040754077374725,0.018375309419906602,0.0028480356273447617,0.002975455102302746,0.0014880186937602723,0.0014786234748585124,0.00037181942459449824,9.136750425843378e-05,9.509425822548886e-05,0.006440782635894268,0.0009478790083944362,0.0005440881450194081,0.001961361592412481,0.0003270766009892135,0.0017556137068547837,0.0031875094487387188,0.0064213195062526925,0.0102764689398919,0.004652243721336705,0.0003169949167219545,7.023840397678018e-05,0.00316933379292351,0.004740650434421825,0.011326228703331949,0.012414976705264815,0.0003301174072706354,0.005377921787165283,0.0016597302320632752,0.0022341563208244705,0.0013236743824279152,0.002474252266642647,0.0010414225739309854,0.0009494257796420328,0.004089577161363599,0.001691703159071963,0.0011815031327031328,2.94889513200884e-05,0.002190174611918735,3.469446951953614e-18,2.710505431213761e-20,1.0842021724855044e-19,2.541098841762901e-20,1.0842021724855044e-19,8.131516293641283e-20,1.0842021724855044e-18,0.0,1.0842021724855044e-19,0.0,1.0842021724855044e-19,3.469446951953614e-18,3.469446951953614e-18,2.927345865710862e-18,6.505213034913027e-19,8.131516293641283e-20,1.2874900798265365e-19,1.0842021724855044e-19,3.0357660829594124e-18,0.0,1.734723475976807e-18,5.421010862427522e-20,4.239399901007773e-19,4.550155113531695e-19,2.168404344971009e-19,4.336808689942018e-19,9.215718466126788e-19,2.168404344971009e-19,2.168404344971009e-19,4.336808689942018e-19,8.143374754902843e-18,0.0,1.0842021724855044e-19,8.673617379884035e-19,8.673617379884035e-19,1.734723475976807e-18,1.0842021724855044e-19,4.336808689942018e-19,8.924339132271308e-18,1.0842021724855044e-19,2.6020852139652106e-18,4.336808689942018e-19,9.690056916589196e-18,1.0842021724855044e-19,8.673617379884035e-19,9.75781955236954e-19,1.3010426069826053e-18,8.917562868693274e-18,4.336808689942018e-19,4.336808689942018e-19,0.0,0.0,2.168404344971009e-19,1.734723475976807e-18,4.336808689942018e-19,7.284483346386983e-20,9.107298248878237e-18,0.0,0.0,0.0,8.673617379884035e-19,8.673617379884035e-19,2.6020852139652106e-18,0.0,5.421010862427522e-20,1.734723475976807e-18,0.0
