,Y5Z1,Y1Z5,Y0Z3,Y3Z0,Y4Z3,Y3Z4,Y4Z1,Y1Z4,Y5Z3,Y3Z5,Y2Z4,Y4Z2,Y2Z1,Y1Z2,Y0Z5,Y5Z0,Y4Z0,Y0Z4,Y0Z1,Y1Z0,Y3Z1,Y1Z3,Y2Z0,Y0Z2,Y2Z5,Y5Z2,standard_x,Y2Z3,Y3Z2,Y4Z5,Y5Z4,X1X3,X0X1,X4X5,Y1Y3,Y4Y5,X0X5,X3X5,X2X3,Y0Y1,X0X4,X1X4,X2X5,X3X4,X0X2,Y0Y4,Y0Y5,X1X2,Y2Y3,X1,X1X5,X0X3,X3,Y3Y5,Y0Y3,X5,Y1Y4,X2X4,Y1Y2,X0,Y2Y5,Y0Y2,X4,Y3Y4,Y1Y5,Y2Y4,X2,standard_y,Y1,X4Y0,X3Y4,X4Y1,X2Y3,X2Y0,Y5,Y2,X5Y1,X4Y5,X3Y5,X2Y5,X1Y5,X0Y4,Y3,Y0,X5Y3,X3Y0,X1Y4,X1Y3,X3Y1,X2Y1,X0Y1,X1Y0,X0Z5,X3Z1,X1Z0,X2Z0,X5Z3,X5Z1,X5Z0,X4Z3,X3Z4,X1Z5,X5Z2,X4Z0,X3Z0,X2Z5,X2Z4,X2Z1,X1Z4,X0Z2,X5Z4,X4Z5,X1Z3,X0Z4,X3Z2,X2Z3,Y4,X5Y4,X5Y2,X5Y0,X4Z2,X4Z1,X4Y3,X4Y2,X3Z5,X3Y2,X2Y4,X1Z2,X1Y2,X0Z3,X0Z1,X0Y5,X0Y3,X0Y2
0,0.8999013433254268,0.8998662794720254,0.8445895517969724,0.844563289855967,0.6555673446477271,0.6555378832467749,0.6393920319019841,0.6393481725434844,0.6232596212040344,0.6232500796851843,0.5608677715108745,0.5608192837231248,0.551211767781878,0.5511263072411998,0.528626757080189,0.5286184121616655,0.44368973477866797,0.4436835913751753,0.41466125313596813,0.4146385501399692,0.3388229801980557,0.33881496485645046,0.2876690583700416,0.2876402059387304,0.26401309865661954,0.263982451499058,0.0858488890739947,0.07198190654207576,0.07197244885124215,0.04573005536710183,0.045728700280504304,0.032314371431992686,0.029099804878146632,0.028977276553355854,0.027400736478374148,0.02733452376277823,0.02435372819876412,0.02424597477256065,0.02417514828796506,0.024085035834051395,0.0240307943757589,0.02344063306078884,0.021865296431956158,0.021445387880400252,0.02055202335131305,0.020089123611569476,0.01991893118925543,0.019779560148652557,0.01924062610368673,0.018096452576973607,0.017394905176016072,0.016696131771875875,0.016519780008723742,0.01601002063205391,0.015634695458239707,0.01549942468609215,0.015129755736919642,0.014993187797297521,0.014799148304903125,0.014447251201423237,0.014373740745531835,0.0135569817954303,0.013524364306741726,0.013207391915693456,0.012105403266793408,0.010788392331084206,0.007761616294040232,2.7755575615628914e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,9.71445146547012e-17,8.326672684688674e-17,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.3877787807814457e-17,1.3877787807814457e-17,6.938893903907228e-18,3.469446951953614e-18,2.168404344971009e-18,1.734723475976807e-18,1.734723475976807e-18,1.0842021724855044e-18,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,3.2526065174565133e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,1.0842021724855044e-19,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.00033591017333646077,0.000342657618314331,0.8446533711098161,0.836417776299764,0.6471049682902512,0.6492180550776185,0.5868678146267469,0.0002441924805849765,0.00022868882862758696,0.28815605453525056,0.557255183009437,0.5535809050845671,0.2904128445728148,0.0002084525124690762,0.12198705635484494,0.00019305587295691292,0.4379639125111084,0.4437204181718112,0.10373686281778627,0.00015290022855172142,0.2697234518035679,0.00012244954459051562,0.2858172159094815,0.2876646407163621,0.27474293123567817,9.558462434835482e-05,0.03483310352001666,0.07151867740398031,0.07127911957393404,0.5737836585383749,1.651451423970757e-05,0.0012065880414243594,0.0011270326109962718,0.0011885179760632212,0.0012243655754877103,0.0010611230538226674,0.00113603790325527,0.001039709872547129,0.01568221412869004,0.0011987455899612602,0.017485161752644824,0.001045920798873058,0.0012310791876858854,0.015204910342661967,0.012283731400585984,0.011696495730992403,0.0011206740692977476,0.001014994640117271,0.009689457848943775,0.0010781713956230792,0.004688802747825786,0.0077349050919064445,0.011449869891338461,0.001029562170060856,0.006623654575003044,0.0011789963406273558,0.000656964625102496,0.010391322329540806,0.000530704891013249,0.009418101246857016,0.0007256631127230333,0.005137318954380929,0.011777704634100468,0.004322397689555071,0.00514187110046798,0.0061925731350041925,0.00444459548397115,7.628039909793327e-17,2.0328790734103208e-20,2.7755575615628914e-17,0.0,6.776263578034403e-21,2.7755575615628914e-17,2.7755575615628914e-17,2.710505431213761e-20,2.7755575615628914e-17,3.469446951953614e-18,0.0,2.710505431213761e-20,2.710505431213761e-20,3.469446951953614e-18,0.0,5.551115123125783e-17,6.938893903907228e-18,1.3552527156068805e-20,2.0816681711721685e-17,0.0,2.710505431213761e-20,6.776263578034403e-21,6.776263578034403e-21,1.3129010682441655e-20,1.2705494208814505e-21,8.673617379884035e-19,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,8.673617379884035e-19,0.0,2.710505431213761e-20,0.0,2.168404344971009e-18,1.734723475976807e-18,4.336808689942018e-19,6.505213034913027e-19,0.0,1.3552527156068805e-20,1.0842021724855044e-19,1.3552527156068805e-20,8.673617379884035e-19,4.0657581468206416e-20,7.589415207398531e-19,1.3552527156068805e-19,0.0,0.0,0.0,0.0,0.0,0.0,1.734723475976807e-18,0.0,2.7755575615628914e-17,0.0,2.7755575615628914e-17,1.1102230246251565e-16,1.3552527156068805e-20,3.3881317890172014e-21,0.0,8.673617379884035e-19,0.0,5.551115123125783e-17,5.551115123125783e-17
2,3.206708346573575e-05,4.041896217765257e-05,5.449511609371633e-05,3.651032487358159e-05,0.20781470115131906,1.8544620337986963e-05,0.5801253725994644,3.080294944889687e-05,1.8734906538788068e-05,4.109850332367905e-06,0.5536290787827545,0.5464236246923941,0.29346214889396316,3.077294527544434e-05,2.7337232524115935e-06,1.9073416287402633e-05,0.2043304751719927,1.609340626191345e-05,5.282830928074072e-06,1.753361893455685e-05,4.698044719006506e-06,1.5597870472954114e-05,0.21313356097046068,8.65797098469604e-06,0.26262828511062647,1.7429333939495785e-05,0.017649162764322712,0.21197728163286372,8.163271901730955e-06,0.5545450646373161,3.1295681891274854e-06,0.000761498780475132,0.0006477220126412574,0.0013269733179756171,0.0012824601722525395,0.0012272722270441285,0.0007734607418277474,0.0006347842708473593,0.003143838824548208,0.0013059032839405136,0.0029806380949247346,0.001250874298824854,0.0014135320671551412,0.002704658329310922,0.0026026292171240713,0.002253006857042674,0.0012999981163081247,0.0011979672650638488,0.0016359338817208565,0.0013219146295345187,0.005628494832143825,0.0017710139367972848,0.00302131896665295,0.001277106080892897,0.0017708285417896406,0.0013242651079716805,0.0004994779003426639,0.006539026771434399,0.0005093661391149967,0.002802676800791613,0.0008718021213400501,0.0011826103089293228,0.009058960861989231,0.0017548071580624773,0.005862685564180977,0.002908472857512588,0.005412385872395118,2.775726968152342e-17,8.470329472543003e-22,0.0,6.776263578034403e-21,8.470329472543003e-22,1.2705494208814505e-21,5.293955920339377e-22,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.0,1.6940658945086007e-21,8.470329472543003e-22,0.0,0.0,2.541098841762901e-21,0.0,3.3881317890172014e-21,8.470329472543003e-22,8.337980574534519e-22,8.867376166568457e-22,4.336808689942018e-19,2.168404344971009e-19,5.421010862427522e-20,8.673617379884035e-19,1.0842021724855044e-19,0.0,0.0,4.336808689942018e-19,4.336808689942018e-19,1.6263032587282567e-19,0.0,0.0,2.168404344971009e-19,4.336808689942018e-19,8.673617379884035e-19,0.0,8.131516293641283e-20,0.0,1.3552527156068805e-20,8.673617379884035e-19,5.421010862427522e-20,0.0,2.710505431213761e-20,1.0842021724855044e-18,5.551115123125783e-17,0.0,0.0,0.0,8.673617379884035e-19,0.0,6.776263578034403e-21,0.0,0.0,0.0,0.0,6.776263578034403e-20,6.352747104407253e-22,0.0,0.0,3.3881317890172014e-21,0.0,1.6940658945086007e-21
3,1.9701619787352757e-05,7.634308840745263e-06,3.940719334717308e-05,3.8492625968083415e-05,0.0001237751147361723,3.696793555729355e-05,0.00033958787323180005,7.043766217550851e-06,1.62546031625642e-05,4.0474053591602584e-05,0.2659419833045699,0.00031670029534608456,0.2308623732566805,5.76779853707282e-06,2.476032116931639e-05,1.4074122999879512e-05,0.00011440005966190777,1.9663993251480715e-05,2.0455754574015095e-05,3.272156644572782e-06,3.7874606938835714e-05,2.7369772956063233e-06,0.21244421672043007,2.6374629484306635e-05,0.24635977373549633,1.4893580902640455e-05,0.000499939559720865,0.2078795475525869,1.6742398979390328e-05,0.000317401722100441,1.898222003543297e-05,2.3805730982899594e-07,1.9969489748907602e-07,0.0001064963244751797,6.202984002728578e-07,0.00010629949225300831,0.0005019568449748256,0.00019285705528069257,0.0011193022781256275,6.927143755245588e-07,0.0005207246889434731,0.0008549681142884645,0.0012667484330246006,0.00017334966624957195,0.0012074928375127064,0.0013217790003829865,0.001396786264864068,0.00010545695767896548,0.0008620513166652513,0.00010763928274780285,0.0020936071280760133,0.0026897029267718845,0.0010105206623210877,0.001365483421506016,0.0026896684145340244,0.0013935657239239367,0.0009281126530441392,0.0022390589964489636,5.681555467061559e-05,0.0013629244819037185,0.0001618461882359109,0.0004931969613513755,0.0028848583582190704,0.0012927815300944091,0.002158148003833609,0.0022284846202066744,0.0014897313523983403,2.77569520441682e-17,3.1763735522036263e-22,0.0,1.6940658945086007e-21,2.117582368135751e-22,0.0,0.0,0.0,2.7755575615628914e-17,3.3881317890172014e-21,8.470329472543003e-22,2.541098841762901e-21,1.6940658945086007e-21,1.0164395367051604e-20,6.776263578034403e-21,0.0,1.6940658945086007e-21,0.0,0.0,3.1763735522036263e-22,6.352747104407253e-22,2.117582368135751e-22,4.235164736271502e-22,9.512577044359818e-23,8.147729033647323e-23,1.0842021724855044e-19,1.0842021724855044e-19,1.0164395367051604e-20,1.0842021724855044e-19,5.421010862427522e-20,1.0842021724855044e-19,1.0842021724855044e-19,2.168404344971009e-19,2.710505431213761e-19,2.117582368135751e-21,0.0,3.2526065174565133e-19,1.0842021724855044e-19,0.0,1.0842021724855044e-19,1.0842021724855044e-19,2.117582368135751e-21,1.3552527156068805e-20,1.0842021724855044e-19,2.168404344971009e-19,0.0,2.168404344971009e-19,5.421010862427522e-20,1.0842021724855044e-19,0.0,0.0,2.117582368135751e-22,3.3881317890172014e-21,0.0,2.168404344971009e-19,0.0,1.3552527156068805e-20,1.0842021724855044e-19,3.3881317890172014e-21,2.710505431213761e-20,1.9852334701272664e-22,3.1763735522036263e-22,2.710505431213761e-20,0.0,0.0,2.7755575615628914e-17,0.0
4,1.114584869056866e-06,1.299005833642264e-07,8.597962988575227e-06,1.5706245550846957e-05,3.6017353271064556e-06,1.505894098951719e-05,1.2048078504098503e-05,1.944678828291152e-07,1.8002014452611208e-06,1.552307559029316e-05,9.717801384608606e-05,1.2258606105093432e-05,8.067815793582787e-05,1.7649989141807212e-07,7.455270241910949e-06,1.7550566661066964e-06,3.0611748162822777e-06,6.4302656319581e-06,6.493572747396914e-06,1.3935721823136375e-08,1.4975920997620421e-05,2.2082575708609913e-08,7.622471312187959e-05,6.010205031203121e-06,8.920778847653875e-05,1.04122004500971e-06,0.0008668689520036029,7.33826315413711e-05,1.5154131509911814e-05,1.0942344523664217e-05,1.0953143820983306e-06,4.9544858656527075e-09,3.386719540472256e-09,3.0716921962421462e-09,5.045351184569694e-09,3.2359723452690847e-09,5.6191579217462294e-05,1.9497792727340476e-05,0.0001843108050733225,3.6275313974821733e-09,4.330624402784841e-08,2.729851773446318e-05,2.4725536478500212e-05,4.771899443962259e-08,9.607059669948902e-05,2.9687564867621288e-08,0.00012432792535334585,2.6015431615849514e-09,0.00017471855430890818,5.385948674042243e-06,0.00016700564801679053,0.0050060445725199415,0.0005052322279555125,0.00012083783135328222,0.0050060427492337,0.00012668758136047338,2.480740401156755e-05,0.00012165983728904098,4.275176601295611e-09,0.00044103018893967177,2.8070715817766217e-05,0.00017897738724715153,0.0005645128536250683,5.627070308105566e-08,0.00016607700151248663,0.00013369633627920843,0.0011165449852392033,1.2283218506106184e-20,1.2407709188295415e-24,0.0,0.0,3.970466940254533e-23,1.6940658945086007e-21,0.0,0.0,1.3552527156068805e-20,3.1763735522036263e-22,1.3234889800848443e-23,2.117582368135751e-22,5.293955920339377e-23,5.293955920339377e-22,2.117582368135751e-22,1.6940658945086007e-21,4.235164736271502e-22,0.0,0.0,2.6469779601696886e-23,3.308722450212111e-24,1.6543612251060553e-24,3.308722450212111e-24,6.421958857223213e-25,9.86315945241452e-25,0.0,5.421010862427522e-20,0.0,5.421010862427522e-20,6.776263578034403e-21,0.0,0.0,2.710505431213761e-20,2.710505431213761e-20,3.970466940254533e-23,6.776263578034403e-21,1.3552527156068805e-20,5.421010862427522e-20,1.0842021724855044e-19,0.0,1.0842021724855044e-19,3.970466940254533e-23,0.0,1.3552527156068805e-20,0.0,0.0,5.421010862427522e-20,5.421010862427522e-20,5.421010862427522e-20,0.0,0.0,5.293955920339377e-23,0.0,5.421010862427522e-20,0.0,0.0,4.235164736271502e-22,2.710505431213761e-20,0.0,0.0,1.3234889800848443e-23,1.6543612251060553e-24,0.0,0.0,4.235164736271502e-22,1.1102230246251565e-16,0.0
5,5.870742149821712e-05,3.78506259275842e-05,3.824325659716266e-05,0.0015998277884687329,7.248814706490848e-05,0.001591740841353714,7.123657984921698e-05,3.913318679938853e-05,9.246832519589862e-05,0.0016589848911894283,0.001069176862815131,7.066598844948988e-05,0.0009550147492486346,4.1660458620404936e-05,8.577168807599102e-05,8.563761766193484e-05,7.262791945465894e-05,2.8860688085158257e-05,2.8784037169427266e-05,3.994663292557091e-05,0.0016334218631863205,3.986724430313857e-05,0.0009968303913536164,1.4051836597987881e-05,0.0009512482179842198,0.00012169790186267636,0.0002552136674353596,0.0009666575209933319,0.0015572833124996638,8.489733631696303e-05,9.576991086673468e-05,1.4053062350083562e-06,1.0035194754924923e-06,1.5786257582499366e-06,1.6931310419204806e-06,1.2538079680776097e-06,0.001505919288884701,0.0007712491327693132,3.61086864496326e-05,1.2569055846117578e-06,5.5150181337908545e-06,0.00021577365634368542,0.00023031937060897866,6.918332559495611e-07,1.1458835573696779e-05,5.6617726496569655e-06,0.0014887194844399564,1.1583877847090008e-06,3.172205324295626e-05,6.214105614663244e-05,0.00047337224075832843,7.6256097676485145e-06,0.0002874851202921567,0.0009055948817209684,5.884640531321987e-06,0.0017324562542992738,0.00023804061266456905,0.00024678732146020713,1.3303312689594784e-06,0.0008073230394254976,0.00020306831616071283,2.2438943688545592e-05,0.001208147516822694,1.4693604069241358e-06,0.0004701046305174923,0.00025969286909052904,0.00018860179294548823,5.759824041329242e-20,1.6940658945086007e-21,2.117582368135751e-22,4.235164736271502e-22,2.710505431213761e-20,0.0,0.0,6.776263578034403e-21,5.421010862427522e-20,0.0,0.0,2.710505431213761e-20,0.0,0.0,0.0,0.0,1.6940658945086007e-21,0.0,4.336808689942018e-19,1.3552527156068805e-20,4.235164736271502e-22,4.235164736271502e-22,0.0,5.149885937674502e-24,1.9832341810490743e-23,1.0842021724855044e-19,0.0,0.0,0.0,1.0842021724855044e-19,1.0842021724855044e-19,1.0842021724855044e-19,2.168404344971009e-19,2.710505431213761e-20,6.776263578034403e-21,0.0,0.0,0.0,2.710505431213761e-20,2.710505431213761e-20,0.0,6.776263578034403e-21,5.421010862427522e-20,0.0,0.0,0.0,0.0,5.421010862427522e-20,0.0,1.3552527156068805e-20,2.117582368135751e-22,2.710505431213761e-20,5.421010862427522e-20,0.0,0.0,6.352747104407253e-22,0.0,5.421010862427522e-20,0.0,5.421010862427522e-20,3.3881317890172014e-21,0.0,5.421010862427522e-20,5.421010862427522e-20,5.421010862427522e-20,8.673617379884035e-19,0.0
6,0.000515093270359738,5.598288993078417e-05,0.000152479810736432,0.0017209174511053946,5.832643925921809e-05,0.0017090117231033965,5.65082451222393e-05,5.571263106278479e-05,0.0005497708582470589,0.0017812705632443292,0.001133014754063332,5.5931646673217196e-05,0.000994628913774456,5.849281056929409e-05,9.87075857757895e-05,0.0005447705820651877,5.829657488787946e-05,0.00014921940466856485,0.00014518129141757738,5.673283901002557e-05,0.0017669544728316651,5.571252842126886e-05,0.0010418910347556145,0.00016908191286646175,0.001006932994888986,0.0006017156229258646,0.0019584638460990707,0.0009969725515242439,0.0016785991141206455,7.169055838746055e-05,0.0005529118543832023,3.8773638432264344e-07,1.7132884808536833e-06,3.143526402212694e-06,1.4085935839778222e-07,2.600919332412275e-06,0.0022053780826529566,0.0011237212573147809,3.138824890109788e-05,2.2505816450405973e-06,4.8608400382664375e-06,0.00032224932307370124,0.0003495193702319234,7.298853515877606e-07,1.0451869621977097e-05,4.764890569416972e-06,0.002180336024224813,1.2159401744944766e-06,2.8951750440999518e-05,9.278409296349606e-05,0.0005024546938062501,1.762905992668895e-06,2.4028303909955938e-05,0.0013231215264208115,4.734759601965769e-07,6.5395408386760085e-06,0.00035664528315826485,0.00021607295542972496,1.4894574369872445e-06,0.0009974470221818417,0.00030365300517305315,2.0359279669834498e-05,0.0012952725192360596,1.502874035526851e-06,0.0004989885396152182,0.00022811384170734082,0.00022398283928405478,5.929230630780102e-20,1.6940658945086007e-21,1.0587911840678754e-22,2.117582368135751e-22,1.3552527156068805e-20,6.776263578034403e-21,0.0,5.421010862427522e-20,2.168404344971009e-19,6.776263578034403e-21,0.0,1.0842021724855044e-19,0.0,0.0,0.0,2.168404344971009e-19,1.3552527156068805e-20,0.0,8.673617379884035e-19,0.0,0.0,2.117582368135751e-22,1.0587911840678754e-22,7.302453845194697e-24,2.922274007784993e-23,0.0,6.776263578034403e-21,6.776263578034403e-21,5.421010862427522e-20,0.0,1.3552527156068805e-20,1.3552527156068805e-20,1.0842021724855044e-19,0.0,1.0164395367051604e-20,1.0164395367051604e-20,2.168404344971009e-19,6.776263578034403e-21,5.421010862427522e-20,0.0,5.421010862427522e-20,1.0164395367051604e-20,0.0,3.3881317890172014e-21,1.0842021724855044e-19,0.0,0.0,0.0,5.421010862427522e-20,6.776263578034403e-21,0.0,0.0,0.0,0.0,2.168404344971009e-19,2.117582368135751e-22,0.0,0.0,1.3552527156068805e-20,5.421010862427522e-20,6.776263578034403e-21,1.0587911840678754e-22,5.421010862427522e-20,1.0842021724855044e-19,0.0,4.336808689942018e-19,1.3552527156068805e-20
7,0.0005898049375887709,6.3826003557149e-05,0.00024292815890368882,0.001802134846332909,3.918735418867216e-05,0.0017860672688673998,3.703709842845846e-05,6.292515004742216e-05,0.0006288039832870866,0.0018590981810012817,0.001140171329000239,3.6435977058810526e-05,0.000976313201249353,6.498616244070461e-05,0.00016992891169063953,0.0006268595240611118,3.8770868345997615e-05,0.00022189064583058685,0.00022501779559301767,6.380114762941096e-05,0.001850465208860022,6.1712320177521e-05,0.0010330246738246892,0.0002525642838287378,0.0010051565260045664,0.000686337267088622,0.002114920640648222,0.0009740674335377364,0.0017529100945355759,5.279848798640408e-05,0.0006243351456969258,3.075187807104224e-06,1.5498871550470462e-06,3.564443130082863e-06,2.422341444312056e-06,2.9660078288716215e-06,4.453396621077056e-05,0.001238690459222717,2.951363014223055e-05,2.766359025794647e-06,4.500186378418471e-06,0.00036982433566553653,0.0004018459595222561,6.544393925815664e-07,9.138557230188864e-06,4.3169441577614565e-06,7.313334841559734e-05,1.2993603925291992e-06,2.7822839414986605e-05,0.00010736954742313637,0.00048022472247732635,3.8000317838545646e-06,7.87527643140315e-05,0.0015212522791868488,7.792833673295481e-07,3.657500906270512e-05,0.0004097944987684352,0.00021660295900000165,1.590607016710211e-06,0.0010935812503927711,0.00034758243681073,1.9450810127328223e-05,0.0012589583329541952,1.4356258592793199e-06,0.0004768594429780912,0.00022779467737103678,0.00024557716865234445,2.574980159653073e-19,0.0,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-20,1.0842021724855044e-19,0.0,0.0,5.421010862427522e-20,5.421010862427522e-20,3.3881317890172014e-21,1.6543612251060553e-23,1.0842021724855044e-19,1.3552527156068805e-20,5.421010862427522e-20,4.336808689942018e-19,0.0,0.0,4.235164736271502e-22,2.117582368135751e-22,2.0679515313825692e-24,3.308722450212111e-24,0.0,1.3552527156068805e-20,6.776263578034403e-21,0.0,3.3881317890172014e-21,6.776263578034403e-21,1.3552527156068805e-20,0.0,1.3552527156068805e-20,0.0,3.3881317890172014e-21,0.0,1.3552527156068805e-20,0.0,2.710505431213761e-20,0.0,3.3881317890172014e-21,0.0,3.3881317890172014e-21,1.0842021724855044e-19,1.0164395367051604e-20,0.0,2.710505431213761e-20,2.710505431213761e-20,0.0,0.0,2.710505431213761e-20,1.0842021724855044e-19,1.0842021724855044e-19,0.0,2.117582368135751e-22,5.421010862427522e-20,6.776263578034403e-21,0.0,5.421010862427522e-20,0.0,2.117582368135751e-22,1.0842021724855044e-19,0.0,0.0,8.673617379884035e-19,1.3552527156068805e-20
8,0.0006190442488951781,6.04514595066169e-05,0.0002588432241928174,0.0018696928530710282,3.8950708027254974e-05,0.001848417118621253,3.590120139375456e-05,5.850156838807466e-05,0.0006584937198540828,0.0019222530355217115,0.0012134326306862723,3.515906530709923e-05,0.0010217412678298677,6.081593331797501e-05,0.0001763428122548978,0.0006610379409666197,3.78554078939791e-05,0.0002290623031870193,0.00024069897233560596,5.9715211319724814e-05,0.0019143259394517433,5.7258726687772687e-05,0.0010848727293310202,0.00026864473484780924,0.0010725082600254354,0.0007171598871206384,2.0411021765224847e-05,0.0010085502453826278,0.0018081317412073947,5.717389924651322e-05,0.0006458310823587124,1.714173270762047e-06,2.0176717516987275e-06,4.651875549588375e-06,6.424570116634278e-07,3.818203896408685e-06,8.418030274746617e-05,0.0012678142232641042,2.5571686906386937e-05,3.5727905850363495e-06,3.2317141697055064e-06,0.0003880319302355204,0.0004208900386553276,1.5487958031653118e-06,7.065098528718271e-06,3.106433724201375e-06,0.000114042412769053,2.4974152684657253e-06,2.3257895481301694e-05,0.0006856777040115587,0.0005684766930417889,4.35978268061344e-06,0.0005538057875135009,0.0015628103634069833,2.0027793896707334e-06,2.386211871200911e-05,0.0004305233126030661,0.00017304631238102968,2.1607837711016586e-06,0.000624918207960776,0.0003629344055282412,1.6484396350140842e-05,0.0009077007407015252,2.3038120180617335e-06,0.0005643046003009353,0.00019084036351415498,0.0003374085976144755,3.015437292225309e-19,3.3881317890172014e-21,0.0,8.470329472543003e-22,1.3552527156068805e-19,2.710505431213761e-20,6.776263578034403e-20,3.7947076036992655e-19,1.0842021724855044e-19,0.0,0.0,3.2526065174565133e-19,1.3552527156068805e-19,6.776263578034403e-21,4.235164736271502e-22,0.0,2.710505431213761e-20,2.168404344971009e-19,1.734723475976807e-18,8.131516293641283e-20,8.470329472543003e-22,1.6940658945086007e-21,2.117582368135751e-22,1.4475660719677984e-24,1.0567232325364929e-22,2.168404344971009e-19,2.168404344971009e-19,1.0842021724855044e-19,5.421010862427522e-20,8.131516293641283e-20,8.809142651444724e-20,6.776263578034403e-20,1.0842021724855044e-19,1.6263032587282567e-19,1.6263032587282567e-19,8.131516293641283e-20,1.0842021724855044e-19,2.439454888092385e-19,8.131516293641283e-20,5.421010862427522e-20,5.421010862427522e-20,2.439454888092385e-19,5.421010862427522e-20,7.453889935837843e-20,0.0,1.8973538018496328e-19,2.168404344971009e-19,1.8973538018496328e-19,0.0,6.776263578034403e-21,0.0,5.421010862427522e-20,1.0842021724855044e-19,1.0842021724855044e-19,1.0842021724855044e-19,9.529120656610879e-22,1.0842021724855044e-19,1.6263032587282567e-19,1.3552527156068805e-20,0.0,1.8973538018496328e-19,6.352747104407253e-22,2.168404344971009e-19,1.0842021724855044e-19,1.0842021724855044e-19,4.336808689942018e-19,5.421010862427522e-20
9,0.0007089491042261359,6.159019624303491e-05,0.0005610833098244362,0.00019833480734040952,3.0319620621324998e-05,0.0002409659555059866,2.6730089770004808e-05,5.704536831253021e-05,0.0007522178036896638,1.8903549297287914e-06,0.001345397801526875,2.522510478815361e-05,0.0010874166423091277,6.025178790840835e-05,0.0003781760816038104,0.0007614696115594156,2.7388279720715567e-05,0.00041491299395939675,0.0003879979954650315,5.957596947201762e-05,0.00022637347563692805,5.6351454239185535e-05,0.0011827556488895512,0.0004842422394115664,0.0011628782927172216,0.0008176752029911405,3.901985930739057e-05,0.0010801987362185825,0.00021787653141081917,4.965822272831353e-05,0.0007290000824672784,8.648181644962288e-06,2.6281119888578557e-06,5.7386475687586935e-06,7.088498583650498e-06,4.736465863570094e-06,0.00014668155596957063,0.0013988462831071536,4.4421690621618094e-05,5.363690023280045e-06,1.4887718399248479e-05,0.00044079843380015867,0.00047980382737033327,5.613199266021141e-06,1.2532410670210852e-05,1.543306910502802e-05,0.00018058242873480546,3.655732433547349e-06,4.0490149268009886e-05,0.0008227726134732795,0.0006836013980942761,4.178853719615548e-06,1.0563721767403095e-05,0.0017311939827096335,3.3641177605563047e-06,4.150881998764123e-05,0.0004899056461857539,0.0004029871394915377,3.1021608456386127e-06,0.0004629337562576877,0.00041289920927654715,3.363819145318694e-05,0.0008325926892120375,7.89028362435638e-06,0.0006794162676519402,0.00041972258500547427,0.00048580651444409955,4.1674021004911577e-19,6.776263578034403e-21,3.970466940254533e-22,8.470329472543003e-22,1.3552527156068805e-19,4.0657581468206416e-20,0.0,3.7947076036992655e-19,1.0842021724855044e-19,6.776263578034403e-21,2.117582368135751e-22,1.0842021724855044e-19,5.421010862427522e-20,2.0328790734103208e-20,4.235164736271502e-22,1.3552527156068805e-20,5.421010862427522e-20,2.168404344971009e-19,2.168404344971009e-18,1.4907779871675686e-19,4.235164736271502e-22,4.235164736271502e-22,0.0,2.895132143935597e-23,2.208572235516584e-22,5.421010862427522e-20,1.4230153513872246e-19,0.0,0.0,3.7269449679189215e-20,2.710505431213761e-20,1.3552527156068805e-20,1.0842021724855044e-19,1.3552527156068805e-19,8.131516293641283e-20,1.6940658945086007e-20,1.0842021724855044e-19,1.3552527156068805e-19,1.3552527156068805e-19,5.421010862427522e-20,0.0,5.421010862427522e-20,0.0,3.049318610115481e-20,1.0842021724855044e-19,2.710505431213761e-20,0.0,1.3552527156068805e-19,5.421010862427522e-20,1.0164395367051604e-20,0.0,2.710505431213761e-20,5.421010862427522e-19,5.421010862427522e-20,1.0842021724855044e-19,4.235164736271502e-22,5.421010862427522e-20,1.2197274440461925e-19,4.0657581468206416e-20,1.0842021724855044e-19,0.0,2.117582368135751e-22,1.0842021724855044e-19,5.421010862427522e-20,5.421010862427522e-19,1.3010426069826053e-18,5.421010862427522e-20
