,Y2Z5,Y5Z2,Y0Z3,Y3Z0,Y1Z5,Y5Z1,Y3Z5,Y5Z3,Y2Z3,Y3Z2,Y0Z1,Y1Z0,Y4Z1,Y1Z4,Y1Z3,Y3Z1,Y4Z5,Y5Z4,Y4Z0,Y0Z4,Y4Z2,Y2Z4,standard_x,Y4Z3,Y3Z4,Y2Z1,Y1Z2,X1X3,X0X5,X1X2,X3X5,Y2Z0,Y0Z2,Y0Y5,X3X4,X1X5,Y1Y3,X0X2,X4X5,Y1Y2,X2X3,Y3Y5,X0X3,X5,X3,X2X5,X2X4,X0X1,Y3Y4,X0X4,X1,X1X4,Y0Y2,Y2Y3,Y2Y5,Y1Y5,X0,X2,Y4Y5,Y1Y4,Y0Y1,Y0Z5,Y5Z0,Y0Y4,Y2Y4,Y0Y3,X4,standard_y,Y1,Y0,X3Y0,X2Y3,X2Y0,X5Y4,X5Y0,X4Y5,X2Y5,X2Y4,X1Y4,X0Y5,X0Y4,X0Y2,X1Y0,X0Y1,X1Y5,X5Y1,X4Y2,X4Y1,X3Y1,X2Y1,X3Y2,Y2,X1Y2,X5Z2,X5Z1,X3Z1,X1Z4,X1Z0,X4Z5,X5Z4,X5Z0,X4Z1,X4Z0,X3Z5,X3Z2,X3Z0,X2Z1,X2Z3,X2Z0,X0Z4,X3Z4,X2Z4,X0Z2,X0Z5,X2Z5,X1Z2,X4Z2,Y5,Y4,Y3,X5Z3,X5Y3,X5Y2,X4Z3,X4Y3,X4Y0,X3Y5,X3Y4,X1Z5,X1Z3,X1Y3,X0Z3,X0Z1,X0Y3
0,0.8636593213790145,0.8635460106275932,0.8376210439532229,0.8375114184685328,0.8211922556241085,0.8211494378275022,0.8194165730152589,0.8194163219718211,0.8169814109917499,0.8168744741999454,0.7914057203139943,0.7913431621064739,0.6315475077638739,0.6314313885283888,0.5020985418828193,0.5020725152863279,0.46039565046171227,0.4602869977165104,0.317448141765907,0.31741486477703373,0.10261038163415931,0.10259962685791985,0.1015562923795681,0.09578921008259858,0.09576663309668933,0.06966514952121697,0.06965964149391571,0.03754532793826015,0.037337884931450564,0.03376929291719742,0.032632026172484355,0.03102708209381522,0.031027081622746405,0.030186761441679276,0.03015204202106743,0.029121582217266823,0.029067038643752187,0.02858048132965863,0.026118245196330478,0.02417863148297597,0.023972546060880548,0.023444164411400244,0.02329066500791379,0.023045260246562976,0.02302483986326749,0.022423965758525444,0.02140259702761177,0.02134150716982553,0.02088316078575681,0.019598769804245568,0.019570207984528416,0.018905739291205412,0.015649550131470322,0.015573996175288204,0.015489601501483718,0.015439545031480663,0.01430153416383042,0.014300528202967639,0.013792401400308033,0.01369312304047932,0.012663841595502413,0.01201557183976561,0.012013995545670286,0.011776349386054062,0.010595452430946693,0.009261413699505387,0.0073139219184111615,2.2898349882893854e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.163336342344337e-17,3.8163916471489756e-17,3.8163916471489756e-17,3.122502256758253e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.0816681711721685e-17,6.938893903907228e-18,6.938893903907228e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.734723475976807e-18,1.3010426069826053e-18,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,6.505213034913027e-19,4.336808689942018e-19,4.336808689942018e-19,3.7947076036992655e-19,2.710505431213761e-19,2.710505431213761e-19,2.303929616531697e-19,2.168404344971009e-19,2.168404344971009e-19,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.00015288123282782202,0.00014762156296605768,0.8376338236418157,0.8295420098657746,0.7497824543501337,0.00014355140170952026,0.010384688312901616,0.00013951315391606513,0.00014393682772309883,0.005366478615417353,0.7914184185082599,0.7888022843987832,0.6233882438535625,0.6294054351973573,0.5004883445178163,0.49729737583519357,0.3541436403757938,7.968097431481559e-05,0.31334786458509845,0.31742169824540223,0.34874160729546805,1.7359817267269028e-05,0.04439517214585102,0.09455207017764396,0.09485606687099435,1.1777953612211822e-05,0.7411506455416901,0.021595108315983637,0.000809340580330554,0.000791082849880657,0.0008016199606045496,5.2435290285246206e-06,0.019128703683288586,0.0004397809199476752,0.014734641616399473,0.0007774400520533708,0.013354958893245575,0.0007643679008072547,0.0007778185398533948,0.0006763257258526661,0.0007609772104806951,0.0007812288367645936,0.00938924000755502,0.0008067123442090817,0.009145007875677319,0.006247267151305313,0.0007731575728333125,0.019027232948047305,0.010730088627708372,0.01740152203148936,0.017359744159482125,0.015625853179759598,0.0004343235506750322,0.0007876842402860297,0.006480443988020652,0.00032815296794503127,0.01352319969537747,0.0007622683580584702,0.0001637677095704986,0.01054807806381242,0.011440963128046454,0.018710104980412583,1.7393581171292583e-06,0.010703274187918898,0.0003264779646768542,0.008030442002094953,0.005936201117581653,2.2204375789208405e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.0,6.776263578034403e-21,0.0,1.3552527156068805e-20,0.0,0.0,0.0,0.0,9.71445146547012e-17,2.710505431213761e-20,1.1102230246251565e-16,2.964615315390051e-21,5.3939058081153846e-18,1.395910297075087e-17,3.3881317890172014e-21,0.0,2.541098841762901e-21,2.7755575615628914e-17,2.7755575615628914e-17,6.776263578034403e-21,3.3881317890172014e-21,8.470329472543003e-22,3.3881317890172014e-21,2.710505431213761e-20,1.0842021724855044e-19,8.673617379884035e-19,8.673617379884035e-19,8.673617379884035e-19,4.336808689942018e-19,0.0,0.0,4.336808689942018e-19,4.336808689942018e-19,2.168404344971009e-19,2.168404344971009e-19,8.673617379884035e-19,5.421010862427522e-20,2.0328790734103208e-20,0.0,8.673617379884035e-19,2.168404344971009e-19,1.6940658945086007e-20,8.131516293641283e-20,8.131516293641283e-20,6.776263578034403e-21,8.673617379884035e-19,0.0,0.0,5.551115123125783e-17,5.551115123125783e-17,2.710505431213761e-20,6.776263578034403e-21,5.551115123125783e-17,1.0842021724855044e-19,5.551115123125783e-17,0.0,1.3552527156068805e-20,5.551115123125783e-17,4.336808689942018e-19,0.0,0.0,2.6020852139652106e-18,8.673617379884035e-19,2.7755575615628914e-17
2,1.3186131817477261e-05,1.5459345615290736e-05,0.005176753066791549,0.005074710676331792,0.748921739992372,1.3146554687451835e-05,0.00017319904497591158,1.4854691006917358e-05,1.2553143657106539e-05,0.00014503356064329137,0.004894455254746613,0.2890054196377392,0.615309531002026,0.6273802898350747,0.28480196761593224,0.0030604362194345124,0.35177710296856446,7.7623774886875e-06,0.21626643606340418,0.0019722636723986356,0.3342049807264721,1.9684846415953112e-06,0.026045680227097225,0.2149450731353616,0.000591078738459953,1.344329826379691e-06,0.7205653981917525,0.0035477710456543934,3.4503281123504825e-06,0.00029650077072339114,3.2169919752347366e-06,1.2522523827082842e-05,0.00012071380528553066,9.705289585451528e-06,0.003101465075436115,0.00029359846784488464,0.004023399488001884,3.5459344736890048e-06,0.00029113601794155156,0.00012097505294658126,3.5493241566066963e-06,8.744405304319762e-06,0.0012668705875568647,0.00030618496529236344,0.0030361462282639845,0.008308816745469245,0.00028771255739188224,0.0031729006588744725,0.0026584895635399417,0.003562770150240241,0.01270453374784287,0.009470225512143314,9.954776731599622e-06,8.967228758985107e-06,0.008602265243284082,9.79714453325467e-06,0.003886761341174599,0.0002877787705182879,8.345821827045092e-06,0.007577797500702966,0.003425493161423739,0.00011216799885531794,1.4819003565219592e-05,0.00220234069122533,6.946580030349004e-05,0.001285851499998909,0.007012202645626422,1.1102103191309477e-16,1.1102230246251565e-16,0.0,2.7755575615628914e-17,1.0587911840678754e-22,5.293955920339377e-23,0.0,2.117582368135751e-22,8.470329472543003e-22,0.0,1.6940658945086007e-21,6.938893903907228e-18,1.5881867761018131e-22,2.168404344971009e-19,0.0,1.3806637040245096e-19,7.877406409464993e-20,4.235164736271502e-22,6.352747104407253e-22,8.470329472543003e-22,4.163336342344337e-17,0.0,3.1763735522036263e-22,5.293955920339377e-23,4.235164736271502e-22,4.235164736271502e-22,0.0,2.710505431213761e-20,0.0,3.2526065174565133e-19,4.336808689942018e-19,8.673617379884035e-19,0.0,0.0,8.673617379884035e-19,6.505213034913027e-19,2.710505431213761e-20,6.776263578034403e-21,0.0,0.0,1.3552527156068805e-20,4.0657581468206416e-20,1.0842021724855044e-19,2.168404344971009e-19,0.0,0.0,1.4230153513872246e-19,4.0657581468206416e-20,7.589415207398531e-19,0.0,1.6940658945086007e-21,0.0,0.0,0.0,1.0587911840678754e-22,0.0,8.673617379884035e-19,0.0,4.336808689942018e-19,1.5881867761018131e-22,0.0,1.0842021724855044e-19,8.673617379884035e-19,2.168404344971009e-19,0.0,0.0,5.551115123125783e-17
3,3.482703453408964e-05,2.972251926568153e-06,0.0002787747108528375,0.000248857070308805,0.00031378332793539557,9.456490621481002e-07,0.0001445232336132489,4.196176934026675e-06,3.482391157738769e-05,0.0001634729696876827,0.0002664315094447613,0.00014029677830039948,0.26248971431522944,0.00026522812940982097,0.00013880313437101516,0.00014512445501005066,0.2501033436971435,1.8768853825057082e-06,0.21437175694380764,0.00012094930857062806,0.24697740661759435,6.596080050535091e-06,0.0064208977431514545,0.2092261814874919,4.190843602766579e-05,3.397653128196921e-05,0.00029235949568159664,0.0022438097483934052,3.918341172700623e-07,0.0001851000983917848,3.2578939216859267e-07,3.458265744269282e-05,0.00024321931913399682,3.319415193004897e-07,0.002650359304586258,0.00238794180796995,0.0042759581440505266,3.868355043589701e-06,0.0001738979942792086,0.00018560762726978393,1.7380268982105503e-05,3.015535814679219e-07,0.0022016917772090887,0.00018080490887274634,0.0025123873183996548,0.0009719172077801465,0.001977038871027193,0.0013225401997246965,0.0017545955184257553,0.002434806646685635,0.00042672158200387307,0.00024518332277222757,8.079161717098343e-05,7.927570901218679e-05,0.0010025118675510807,0.002408003030143876,0.0027701106220857728,0.002098767946968925,7.652112637045197e-05,0.0003397511229733699,0.004374590041621832,0.00025587585289741385,4.143232364762996e-06,0.0011616250296218019,0.0003645023058211096,0.0022017972305743636,0.001567894635179519,1.0058516248644817e-20,1.3552527156068805e-20,0.0,2.7755575615628914e-17,4.235164736271502e-22,0.0,2.117582368135751e-22,8.470329472543003e-22,2.117582368135751e-22,2.710505431213761e-20,0.0,2.0328790734103208e-20,8.470329472543003e-22,6.776263578034403e-21,7.940933880509066e-23,3.1143350062621492e-21,4.702521782363962e-21,1.6940658945086007e-21,1.6940658945086007e-21,3.3881317890172014e-21,6.776263578034403e-21,6.776263578034403e-21,4.235164736271502e-22,4.235164736271502e-22,3.3881317890172014e-21,5.293955920339377e-23,0.0,0.0,0.0,5.421010862427522e-20,9.486769009248164e-20,1.0842021724855044e-19,6.776263578034403e-21,0.0,1.0842021724855044e-19,1.0842021724855044e-19,0.0,0.0,2.168404344971009e-19,2.168404344971009e-19,0.0,2.168404344971009e-19,1.0842021724855044e-19,1.0842021724855044e-19,2.710505431213761e-20,0.0,0.0,0.0,1.0842021724855044e-19,1.0842021724855044e-19,1.0587911840678754e-22,0.0,2.710505431213761e-20,0.0,4.235164736271502e-22,0.0,1.0842021724855044e-19,0.0,2.710505431213761e-20,4.235164736271502e-22,0.0,1.0842021724855044e-19,1.3552527156068805e-20,6.776263578034403e-21,2.168404344971009e-19,0.0,2.7755575615628914e-17
4,1.8523854928182554e-05,1.6112564445736771e-06,2.0314228574193585e-05,1.9248615346080964e-05,1.845910300595921e-05,1.0706475014662207e-06,8.788196859080831e-06,1.4378854859621142e-06,1.8559942493584848e-05,1.1451023711984378e-05,1.44788145654952e-05,1.0722764456600144e-05,2.5201700486013187e-06,1.8741710979028366e-05,9.999404836049544e-06,9.970413794349908e-06,2.9993639759036087e-06,9.402402302002149e-07,1.160633165774569e-06,1.2934043299073808e-05,2.7607561818738336e-06,1.72900045964522e-05,0.0016477834554243821,1.1549246007896435e-06,9.54619808899943e-06,1.8233072546711636e-05,1.7141498718868846e-05,1.0162497986157511e-07,1.573607306812757e-08,3.1861537736264076e-09,1.3008939921221259e-08,1.850350509154469e-05,1.3436796443162138e-05,1.5220569828908632e-08,8.905386723151019e-05,4.3732713802995655e-05,1.298727577483222e-07,5.269674074895907e-06,2.0587530576757496e-09,5.314736001378593e-09,6.182550054629037e-06,1.4669860582113444e-08,0.00202772613632555,4.0120330300748275e-05,0.00026282936774742926,0.00019901946528379574,4.468596416976328e-05,8.151714688888137e-08,0.00012739875659981435,0.00010652374418844184,0.0006492694593029004,0.00022450317668207056,2.5579151112684798e-05,2.4872777737402097e-05,0.00019571315800782896,4.284029760979265e-05,0.0002612797584978305,0.0006630040827696317,7.289398169365381e-09,0.00026921003047310313,1.1564023140180551e-07,1.3967323191623265e-05,1.411518154071806e-06,0.00013043178328425628,4.535252943076189e-05,0.002027726366421604,0.0010698193754116428,1.7999450129153882e-21,0.0,0.0,0.0,5.293955920339377e-23,1.0587911840678754e-22,1.3234889800848443e-23,2.6469779601696886e-23,6.617444900424222e-24,0.0,0.0,1.0587911840678754e-21,0.0,4.235164736271502e-22,0.0,9.564275832644382e-23,7.806517030969199e-23,0.0,7.940933880509066e-23,0.0,8.470329472543003e-22,0.0,1.3234889800848443e-23,5.293955920339377e-23,3.3881317890172014e-21,0.0,0.0,3.3881317890172014e-21,0.0,0.0,0.0,0.0,3.3881317890172014e-21,3.3881317890172014e-21,0.0,0.0,2.710505431213761e-20,2.710505431213761e-20,2.0328790734103208e-20,5.421010862427522e-20,5.421010862427522e-20,5.421010862427522e-20,0.0,2.710505431213761e-20,5.421010862427522e-20,0.0,0.0,5.421010862427522e-20,1.3552527156068805e-20,5.421010862427522e-20,1.0587911840678754e-22,6.352747104407253e-22,8.470329472543003e-22,0.0,1.3234889800848443e-23,6.776263578034403e-21,0.0,0.0,4.235164736271502e-22,1.3234889800848443e-23,4.235164736271502e-22,0.0,0.0,2.117582368135751e-22,1.3552527156068805e-20,2.710505431213761e-20,0.0
5,0.03377419395122959,0.002002863950243327,0.0033899945605055755,0.0026884627628606123,0.004998871099607184,0.0014834544413158306,0.0007427082105664524,0.0012101601629142345,0.012907248269546341,0.0010845686837640822,0.002294139486409351,0.00017240351755718194,0.006109989784062413,0.004915987584960167,0.0002450531486904917,0.0010676684194117678,0.00403530863038231,0.0010352872592431107,0.00876802781074804,0.001860716236729471,0.0045300808306264415,0.030758549878091512,0.04268661686717894,0.008906253988480611,0.0009066325063513116,0.029883445992336815,0.00450548274264756,0.0008801437709049779,0.00031049499060581317,0.0013799600692343253,2.824193352927171e-05,0.010632021323653446,0.001583690198379584,1.4756003280727256e-05,0.00017104668226374745,0.0035609908007895805,0.0002699777056758603,0.0013037546045497092,0.0012326514778257794,0.0015153271594830196,0.0007145197030661904,8.21401120083916e-05,0.0003041476651261697,0.0009296109449609876,0.003385872060989643,5.360844328155184e-05,0.004075187137455057,0.000633586615120944,4.117472219880753e-06,0.00021416482991368113,0.0002281634327513492,8.27759293992255e-07,0.0008451450770280977,0.0006535079518673757,0.00013694726917490768,0.0034053588037841515,0.004421066260518702,0.04404092624128335,0.0012967159478126371,0.0006096078683876676,4.4194322273594507e-05,0.002181992661258369,0.0013199993710348054,7.965862651649372e-05,0.0026287175699318977,0.0002384101164306165,0.008459800183403109,4.472333961502706e-18,8.131516293641283e-20,2.168404344971009e-19,0.0,0.0,0.0,0.0,1.3552527156068805e-20,0.0,2.168404344971009e-19,2.168404344971009e-19,1.0842021724855044e-19,0.0,0.0,5.421010862427522e-20,1.0654086289682996e-21,3.606507470731201e-21,7.792703114739563e-20,9.147955830346444e-20,0.0,1.0842021724855044e-19,0.0,0.0,1.0842021724855044e-19,3.469446951953614e-18,0.0,5.421010862427522e-20,1.0842021724855044e-19,2.168404344971009e-19,2.710505431213761e-20,1.3552527156068805e-20,0.0,0.0,1.0842021724855044e-19,0.0,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,2.168404344971009e-19,3.469446951953614e-18,6.938893903907228e-18,3.469446951953614e-18,4.336808689942018e-19,0.0,6.938893903907228e-18,4.336808689942018e-19,0.0,3.469446951953614e-18,2.710505431213761e-20,1.734723475976807e-18,1.0842021724855044e-19,8.673617379884035e-19,1.0842021724855044e-19,5.421010862427522e-20,0.0,5.421010862427522e-20,2.168404344971009e-19,2.710505431213761e-20,2.710505431213761e-20,5.421010862427522e-20,5.421010862427522e-20,4.0657581468206416e-20,6.776263578034403e-21,2.0328790734103208e-20,0.0,4.336808689942018e-19,1.3877787807814457e-17
6,0.034147786718297546,0.009946391945095358,0.001191694276476836,0.0011681481581202096,0.0065785927495148906,0.008607950177810016,0.002459982581745372,0.00014280254749805257,0.025256144376023915,0.0035974559934570105,0.0015757311872287862,0.0005216837469984273,0.005460730711910066,0.006943959713669703,0.0004301317174504539,0.0023514640177389606,0.002817788608272291,0.00824018574611899,0.00824318066407282,0.0017465251785355367,0.003953773077456418,0.022791978598825202,0.00414619747287524,0.008158027266729657,0.002401548276825635,0.019045532779214246,0.007018074854253532,0.0001420189035458402,0.0005967819965238702,0.0016004179208169034,0.001071728700268748,0.03316616904623465,0.0037636873579994633,0.00043224153570313255,1.3197813045458964e-05,0.00632488801584268,0.0001302107295666891,0.002549877006372137,0.0012391787386377114,0.00014369833410337874,0.0035680463369866565,1.4862537164871484e-05,0.00913875943704302,0.0027251224364043154,0.00024518302398592083,0.0018436978164931067,0.003394436038884126,6.559899420657567e-06,0.000392917200902717,0.000295149230597556,0.003438097272251711,0.0017119350668048973,0.010596016564145147,0.0109410670770036,4.532110905444242e-05,0.006077530408394255,0.005875131017137559,0.00012543571510987227,0.0013583349077130945,0.002343436984499207,0.00010222673489493449,0.0015732572767717065,0.0003219527298083573,0.0003907239178545203,0.003262599510333023,0.007309692674474285,0.0011357060172909718,2.032879073410321e-18,8.131516293641283e-20,0.0,0.0,4.336808689942018e-19,0.0,2.168404344971009e-19,0.0,1.0842021724855044e-19,2.168404344971009e-19,1.6263032587282567e-19,0.0,4.235164736271502e-22,0.0,4.336808689942018e-19,1.2202568396382264e-20,6.617444900424221e-22,1.0842021724855044e-19,2.710505431213761e-20,0.0,1.0842021724855044e-19,1.2874900798265365e-19,1.6263032587282567e-19,2.168404344971009e-19,1.734723475976807e-18,8.131516293641283e-20,2.168404344971009e-19,2.168404344971009e-19,4.336808689942018e-19,0.0,1.0842021724855044e-19,6.776263578034403e-20,1.0842021724855044e-19,2.168404344971009e-19,2.168404344971009e-19,2.168404344971009e-19,1.0842021724855044e-19,2.168404344971009e-19,8.673617379884035e-19,0.0,4.336808689942018e-19,0.0,4.336808689942018e-19,1.0842021724855044e-19,2.168404344971009e-19,4.336808689942018e-19,4.336808689942018e-19,8.673617379884035e-19,5.421010862427522e-20,2.168404344971009e-19,0.0,4.336808689942018e-19,2.168404344971009e-19,2.168404344971009e-19,0.0,0.0,1.0842021724855044e-19,2.710505431213761e-20,0.0,0.0,0.0,5.421010862427522e-20,2.168404344971009e-19,5.421010862427522e-20,0.0,4.336808689942018e-19,0.0
7,0.00018580596578157606,0.01898279681203157,0.013224633125569072,0.004579904160151762,0.011479767283633688,0.018787520545002795,0.00048418016375058803,0.012280244170380664,0.012134055861149167,0.0017263534584961479,0.011558433296482758,0.010479701717589983,0.007464202996991311,0.010465969950181847,0.009572917338880355,0.0003638557021837523,0.0070057468203503555,0.01808580287674822,0.020312908414075945,0.008708951061776112,0.006121773303927644,0.006567688158934701,0.05531652718508383,0.0212762873616936,0.0004947318649174172,0.006519042576872646,0.011611057493129594,0.008676622998488787,0.0010662059078814143,0.00114371884091384,0.00019709182874270837,0.016528766256961203,0.00928585566162329,0.0008017987947901413,0.0008193870905652662,0.027263288233618767,0.005688646820795031,0.0069319361240834255,0.010443116602415672,0.0007428724715846163,0.030823907544013755,0.0006324213914356708,0.009252075737221872,0.04428286094741607,0.005739439203879995,0.002860539244837204,0.00363325898815684,0.006527597550915653,0.00019055160719826003,0.0018153494594614203,0.0011093572486805944,0.00046959014249017936,0.027380472000387554,0.038240555479030824,0.0012488497847208736,0.02778421342044371,0.01121762685405078,0.006822398033764733,0.007241769019024869,0.0007853302108378525,0.003174356248650783,0.01079462147788885,0.011635493797130468,0.0015950850317685812,0.009096580118984496,0.009767640948962274,0.01163644060534715,3.0357660829594124e-18,4.336808689942018e-19,0.0,0.0,8.673617379884035e-19,0.0,0.0,2.168404344971009e-19,0.0,0.0,2.168404344971009e-19,5.421010862427522e-20,0.0,4.336808689942018e-19,1.0842021724855044e-19,2.5622746654442585e-20,4.5951537388545793e-20,8.673617379884035e-19,8.673617379884035e-19,1.3552527156068805e-19,2.710505431213761e-20,8.131516293641283e-20,8.673617379884035e-19,0.0,4.336808689942018e-19,8.673617379884035e-19,0.0,6.938893903907228e-18,4.336808689942018e-19,2.168404344971009e-19,1.0842021724855044e-19,2.168404344971009e-19,3.469446951953614e-18,6.938893903907228e-18,1.734723475976807e-18,8.673617379884035e-19,0.0,1.0842021724855044e-19,2.168404344971009e-19,0.0,4.336808689942018e-19,0.0,0.0,0.0,1.734723475976807e-18,0.0,8.673617379884035e-19,0.0,0.0,2.168404344971009e-19,1.734723475976807e-18,8.673617379884035e-19,4.336808689942018e-19,0.0,0.0,4.336808689942018e-19,8.673617379884035e-19,0.0,4.336808689942018e-19,0.0,1.0842021724855044e-19,1.0842021724855044e-19,1.0842021724855044e-19,5.421010862427522e-20,1.734723475976807e-18,0.0,1.3877787807814457e-17
8,0.0026769348470315384,0.009239780599793006,0.004858392909513317,0.0014904339937264624,0.01703126237926401,0.008600899655742435,0.00042213892757693563,0.013468393102914911,0.012333490589440211,0.0036322752223806355,0.0035425117970832062,0.015934120431458733,0.009723078458423958,0.015673252702568637,0.014743318550526015,0.0008645053339260105,0.006096637449391679,0.002506729209515717,0.01919555834825877,0.002058380261117136,0.004938733116850679,0.00782683826035228,0.00027203992505186667,0.019500337554802696,0.0002978072777014899,0.008381324443772651,0.01545953799674472,0.007131990039771555,0.0023689283670558416,0.01950947839430875,0.0013136382190882042,0.022195859095278415,0.0019897170356878028,0.002868639320848246,0.0015495741394511724,0.01431388961609451,0.004013115684617222,0.008185586431810124,0.017320672257880167,0.019836907830888692,0.02892511517033109,8.852354794881807e-05,0.021802153710763827,0.017873557936995788,0.001945741664502758,0.0030221512744770373,0.0009461919033763248,0.006433550062674515,0.0010197843397105988,0.005042867685132062,0.014360806814635241,0.0024080713050062237,0.026608580475023017,0.037479872326198024,0.003946733117070832,0.015314803211202078,0.0012988839315913288,0.007283121978270144,0.019595632921871615,0.00035841903047165234,0.002767397547568668,0.0034035165138663007,0.013021455410270003,0.005672112115152245,0.006749836195001456,0.022706365001037183,0.009876975442667395,1.4365678785432934e-17,6.938893903907228e-18,8.673617379884035e-19,0.0,2.6020852139652106e-18,8.673617379884035e-19,0.0,2.6020852139652106e-18,5.204170427930421e-18,1.3010426069826053e-18,1.734723475976807e-18,1.0842021724855044e-18,8.673617379884035e-19,1.734723475976807e-18,2.168404344971009e-19,2.0396553369883552e-18,5.844527336054672e-19,1.1275702593849246e-17,7.806255641895632e-18,6.505213034913027e-19,7.589415207398531e-19,3.469446951953614e-18,2.168404344971009e-18,2.6020852139652106e-18,5.204170427930421e-18,1.3010426069826053e-18,8.673617379884035e-18,1.0408340855860843e-17,3.2526065174565133e-19,8.673617379884035e-19,1.3010426069826053e-18,7.589415207398531e-19,1.1275702593849246e-17,9.540979117872439e-18,8.673617379884035e-19,4.336808689942018e-19,2.168404344971009e-19,1.734723475976807e-18,3.2526065174565133e-19,1.734723475976807e-18,4.336808689942018e-19,0.0,1.2468324983583301e-18,5.421010862427522e-19,2.6020852139652106e-18,1.5178830414797062e-18,1.1926223897340549e-18,8.673617379884035e-19,8.673617379884035e-19,2.168404344971009e-19,8.673617379884035e-19,3.469446951953614e-18,1.2468324983583301e-18,7.806255641895632e-18,0.0,2.6020852139652106e-18,4.336808689942018e-19,4.336808689942018e-19,1.734723475976807e-18,0.0,2.168404344971009e-19,1.3010426069826053e-18,8.673617379884035e-19,8.673617379884035e-19,1.0842021724855044e-18,1.0842021724855044e-18,3.469446951953614e-18
9,0.0032970985817681086,0.0022713794335600173,0.0006586583166816871,0.000482862727332129,0.016033086359278817,0.002462029842530541,0.0018690828632344798,0.00358606793399641,0.008223514679131448,0.002665608384125214,0.0015751087454119095,0.015238534430953049,0.009038510817973517,0.014675095005487792,0.013836719413059265,0.0025088378301250883,0.006858876278909059,0.005990917364559311,0.019480034881539227,0.0021266024933601145,0.0048889372299627315,0.006079611160666896,0.0006171640802115873,0.01970876350690544,0.0017231838704884377,0.00634909326648227,0.01456867262011717,0.008783624734066343,0.00024457379398737074,0.012214358575049883,0.000275073620395082,0.017430633380931,0.0021335262751645614,0.0001367717523081436,0.0010154297516460748,0.019581416179974026,0.005464746121280967,0.012086830261015431,0.009105212235973312,0.012644267454565022,0.0033707799206672993,0.0009900321481489597,0.017131680357551415,0.01812898091930018,0.0018609861559027415,0.003254346680705995,0.0018818141173643,0.0072651354128629424,0.0005156207254506889,0.004478945031816286,0.01688183049645349,0.0024036519290083934,0.012140798826149369,9.403569698748348e-05,0.0035826824052193284,0.020392659511960908,0.0033840748494089992,0.007257643777471871,0.010477547875660544,0.00040435294701813163,0.0033331869547556245,0.0012674997686626692,0.003648315424384092,0.004223285854147871,0.007155189752988853,0.017957627420763723,0.010645046974036405,3.2526065174565133e-18,8.673617379884035e-19,2.168404344971009e-19,0.0,4.336808689942018e-19,6.505213034913027e-19,1.734723475976807e-18,4.336808689942018e-19,1.734723475976807e-18,8.673617379884035e-19,0.0,3.2526065174565133e-19,8.673617379884035e-19,0.0,8.673617379884035e-19,1.6483261153568685e-18,1.963422371735468e-18,5.204170427930421e-18,4.336808689942018e-18,1.0842021724855044e-19,4.607859233063394e-19,2.168404344971009e-18,4.336808689942018e-19,0.0,1.734723475976807e-18,2.6020852139652106e-18,6.938893903907228e-18,6.938893903907228e-18,7.589415207398531e-19,8.673617379884035e-19,4.336808689942018e-18,8.673617379884035e-19,8.673617379884035e-18,9.540979117872439e-18,8.673617379884035e-19,8.673617379884035e-19,2.168404344971009e-19,1.6805133673525319e-18,2.0599841277224584e-18,1.3010426069826053e-18,2.6020852139652106e-18,1.734723475976807e-18,3.2526065174565133e-18,8.673617379884035e-19,1.3010426069826053e-18,3.0357660829594124e-18,3.469446951953614e-18,1.734723475976807e-18,1.734723475976807e-18,4.336808689942018e-19,2.168404344971009e-19,3.469446951953614e-18,1.0842021724855044e-18,1.0408340855860843e-17,4.336808689942018e-19,8.673617379884035e-19,8.673617379884035e-19,4.336808689942018e-19,4.336808689942018e-19,4.336808689942018e-19,1.0842021724855044e-19,1.734723475976807e-18,2.6020852139652106e-18,3.903127820947816e-18,2.8189256484623115e-18,3.903127820947816e-18,1.3877787807814457e-17
