,Seed 57,Seed 37,Seed 43,Seed 30,Seed 14,Seed 41,Seed 4,Seed 66,Seed 54,Seed 39,Seed 100,Seed 59,Seed 70,Seed 73,Seed 11,Seed 72,Seed 58,Seed 74,Seed 65,Seed 28,Seed 23,Seed 38,Seed 52,Seed 35,Seed 89,Seed 78,Seed 13,Seed 50,Seed 96,Seed 21,Seed 90,Seed 94,Seed 10,Seed 51,Seed 62,Seed 61,Seed 24,Seed 80,Seed 15,Seed 44,Seed 3,Seed 99,Seed 2,Seed 16,Seed 40,Seed 88,Seed 42,Seed 5,Seed 29,Seed 68,Seed 64,Seed 7,Seed 25,Seed 83,Seed 82,Seed 6,Seed 63,Seed 31,Seed 20,Seed 87,Seed 26,Seed 33,Seed 45,Seed 69,Seed 32,Seed 17,Seed 93,Seed 55,Seed 46,Seed 36,Seed 22,Seed 95,Seed 75,Seed 97,Seed 81,Seed 92,Seed 34,Seed 18,Seed 8,Seed 47,Seed 85,Seed 1,Seed 79,Seed 84,Seed 48,Seed 60,Seed 49,Seed 67,Seed 86,Seed 98,Seed 91,Seed 71,Seed 12,Seed 53,Seed 56,Seed 77,Seed 9,Seed 27,Seed 76,Seed 19
0,0.7381662620579041,0.7376317461146538,0.7183997829693011,0.7236470063575565,0.7127516965055427,0.7388079375212588,0.7515193587998723,0.71576503789517,0.7173011223970569,0.7165965634571794,0.7388916392482608,0.7353934486224887,0.7026213649168852,0.7620480203567527,0.6882421301047933,0.7491809714795966,0.7175611398121957,0.733803415145955,0.7192595559843377,0.6866537937475593,0.7001424608315328,0.7203298586851862,0.7108426839299993,0.7542126854620165,0.6665586377145425,0.694143393666943,0.712149864383637,0.7400543764517707,0.7076968440727006,0.7158242321480153,0.7098696184856477,0.7045100161955543,0.7308817757716219,0.7153410397162203,0.710654974000357,0.7428069554135615,0.7013180669535082,0.7469541777028063,0.7417531485129859,0.6607974503557321,0.7421213368473656,0.7355605984964051,0.7273186197664143,0.7198718208996722,0.6900824016546928,0.6776903010821124,0.6465213253420431,0.7672340247618399,0.751454633894653,0.691097261747445,0.6671225573463595,0.7135223487756759,0.7427119572816294,0.7117867059282692,0.705034795728493,0.7046964874375514,0.6979206322809165,0.6483607045826587,0.7561840988888434,0.7387692399308211,0.6820941398218969,0.7467623515715754,0.6942584819063665,0.7479073389370104,0.6932252127358375,0.7440885950123867,0.7191734336726496,0.6865343821624181,0.726363062498178,0.7486058536138129,0.704603583539255,0.693678470834943,0.6838668649892953,0.7262751584425672,0.7384813827975844,0.7559342883592962,0.7354710739943808,0.7253054221646458,0.6744675893807359,0.7000072848749084,0.7282008425193663,0.6669302116078042,0.7155111984825173,0.7109746329990607,0.6644735975669381,0.7534360318832356,0.7281452038040557,0.6348304601893965,0.6508147196443811,0.7328402243788685,0.7243027567186896,0.692406053814536,0.7130121943644442,0.7228330397469972,0.7290058928222855,0.6751184216916449,0.7036539616281539,0.7060737948122852,0.699219490510826,0.7237756068596013
1,0.7912097134610268,0.7946234572626091,0.7733278582287701,0.779979963950315,0.7701253740025623,0.7967392506291389,0.8192201506347234,0.7747684572171974,0.770621135137963,0.7779400469905692,0.8017001862912702,0.7353934305595745,0.7687905005697909,0.826311603579623,0.7432597788241323,0.8078822541739844,0.7799107931783685,0.7939047142662319,0.7749488373449002,0.7629107795223108,0.762692783604766,0.7862468548085979,0.7691343199901922,0.7542126844982976,0.726480067388167,0.7518073685243228,0.7728853760953559,0.8003941722658225,0.7720586408112453,0.7800197536320301,0.766884577541155,0.7668186767801211,0.7888481744011276,0.7702024508320603,0.7729189062936226,0.8022219708608945,0.7529348682796939,0.8019484266108206,0.7970689942336581,0.7320127601598093,0.8035112847615205,0.7954711524399781,0.7846077158781705,0.7822267383479993,0.7460983415237791,0.7373207131164167,0.7068221302595104,0.8218477817306956,0.8192025741918336,0.7446050339874519,0.7232733026623882,0.7877445017487321,0.7985217848235945,0.777142696616655,0.7677809854738318,0.7500527537975329,0.7514417116905452,0.7192517076512166,0.811898697704449,0.8016352862370909,0.6820941406808213,0.8007407332508081,0.760228452039258,0.8079799963454003,0.7464633731023719,0.7440885936007878,0.7797429991997469,0.7402465969339687,0.7787013706957178,0.7996530280392857,0.7594836240516687,0.7638340019900648,0.7372245474575411,0.7812804390759949,0.7989153623986391,0.8078404845297921,0.7937076762365527,0.7862042497198721,0.7421543426953232,0.7620076344772846,0.7829719183797248,0.724415918508569,0.7825512540643785,0.768840164554918,0.727766769157264,0.8102480312029483,0.7896003369007182,0.6936240796859022,0.7033291767784063,0.8015787375897064,0.7808352438952427,0.7624719314272352,0.6523396767925946,0.7803007796193131,0.7872589117464284,0.7331979128145109,0.7384716538727851,0.7578666032070035,0.7579463175297317,0.8031204955482889
2,0.8442353973156176,0.8469756181115324,0.8244317627033452,0.83626115151416,0.7701253942474275,0.8462630416602103,0.8862259908023398,0.8296302166882648,0.8198408710520153,0.83455247206949,0.8528172121443379,0.7594789762795954,0.8250454566419257,0.8665405518504783,0.7893855550643702,0.865790576571241,0.8409547052892548,0.8527716007567848,0.8280775811192301,0.827852975394346,0.7626927884160358,0.8358355594302245,0.8344712975693479,0.8067340010992629,0.7849921435628119,0.8063267929120491,0.8206533369725487,0.8601558537989213,0.8316030209063292,0.8320071682747732,0.8129845252830478,0.8185907851292993,0.8367535940103413,0.8243553200583916,0.8342568103821211,0.8560505557338889,0.8040152923546218,0.8550476610962232,0.8454533963101974,0.7940548466277213,0.855086230265896,0.853059186824144,0.8396632669833338,0.8336938583053874,0.7980873365147818,0.6830597205207819,0.7615300722805861,0.8752439491682522,0.8852626646333276,0.796306626243986,0.772244428794585,0.8421630982122976,0.8527981995773767,0.7771426920029229,0.8222975799717614,0.7944803239262923,0.8014795592351424,0.7801757031116535,0.8628368595749069,0.8605406169165328,0.7338653756340265,0.8505074844707754,0.8175555063478678,0.8647734757008824,0.7967296992526526,0.7890003380531705,0.8351856974534273,0.7931237513375834,0.8306922856669793,0.8506136529794645,0.812212407079302,0.8085122667769363,0.7896996613379208,0.8347131448954608,0.8539521289022798,0.8078404854157264,0.8488634309189506,0.8420659884415166,0.7421543436445918,0.8235065301330241,0.8375787621532836,0.779235342049662,0.8446833134036428,0.8235102852718744,0.7892411225427881,0.8614306986625752,0.8450708695308584,0.7484986293864283,0.7545732912766131,0.8538872034164634,0.8289181418688122,0.8196710407712203,0.6963702525202982,0.8343103091846212,0.7872589134934568,0.7839061066270955,0.7992702885514937,0.7578666053466149,0.814818651340438,0.8484310074546666
3,0.8922302831348973,0.8963781008230729,0.8522982456791433,0.8913854469822956,0.811872478913416,0.892107467020398,0.9324389466525658,0.8760026256061694,0.8672730127367415,0.8794295598659827,0.9011039124730231,0.8017274408820552,0.8813959988468603,0.907567229117399,0.851666749648429,0.9068460571555075,0.8869492078450301,0.9011435946363318,0.8734363935560842,0.8490986143450416,0.7946188381303926,0.8750218713670694,0.8804997930090184,0.8482402308041415,0.834428867769722,0.855514901115433,0.8679230164782894,0.8971098063323885,0.8807196855734462,0.8830150776871335,0.8528079346468871,0.8577464016165817,0.8736887576359051,0.8776287646640732,0.8905292015709569,0.8935310131082793,0.8431945369120046,0.9074501285384634,0.8853349398205483,0.8384771056623093,0.8942307763822628,0.878725167586961,0.8812996703620102,0.8745098772593247,0.849123063277545,0.7307248713930503,0.8155998501641499,0.9100226957729144,0.9198811044143822,0.8389855259911602,0.8212965877028814,0.8916519641415126,0.9011024958021585,0.8164218077758026,0.8730256630946494,0.7944803253680632,0.849431312461328,0.8670909411355772,0.9136070561067872,0.896182012707945,0.7752250700977393,0.8919320341791492,0.8671734850242734,0.9007804799418686,0.8459678443878426,0.8305551833225909,0.8750302061002105,0.828219049405292,0.8784059260977135,0.8885373693278686,0.8634355547960003,0.8684029264324369,0.8364448769897531,0.8846307072402094,0.8878519352773433,0.8375616803035254,0.9003488058732181,0.8811623221395742,0.7935661246277473,0.853472818011269,0.8788466468615403,0.8307711906150799,0.8446850135953465,0.8638248350251864,0.8449491754096212,0.8964163314581668,0.8979185442767976,0.8000498933111589,0.803048212404458,0.8974255119926695,0.8711945246398957,0.8576898932151261,0.7366495031104439,0.8837779509553757,0.8309072559096826,0.8338171259723522,0.8409196955977563,0.800380927050623,0.8592788038802307,0.8886934877814004
4,0.9306838823971506,0.933406376318558,0.8773623867927568,0.9177641947541999,0.837768928837927,0.9321909379424862,0.9478030717482682,0.89392581634784,0.9046544428945976,0.9041704386154591,0.9426404496907845,0.8378754527245078,0.9333187524481507,0.9317145465597125,0.908482077330472,0.9245397237328176,0.931274279713464,0.9191247844489121,0.9021729209584184,0.8632362254476188,0.8187672946101104,0.9083548976307891,0.9186721602915687,0.8623355692211733,0.8623191028789183,0.8957575648937482,0.9022306617758195,0.9273412855396492,0.9283455147511404,0.9214345440162415,0.8787144526260812,0.8922516927868934,0.9154998610841345,0.9108044464804036,0.926607595917518,0.9169817281444721,0.873829164273354,0.930727670451704,0.924516507854512,0.8806991828549317,0.9123456321516765,0.9168665997657403,0.9129882176894633,0.9281998484601618,0.8983920825678047,0.7901306561554674,0.8717084003388373,0.935671921074232,0.9365337046458498,0.8792970686020196,0.8793025214791426,0.9158996677438588,0.9154208979354631,0.8509122815089757,0.9264187804773106,0.8253804181698488,0.8920644444885973,0.9257832285683109,0.9509267950975927,0.9460944883473378,0.799933776802103,0.9304480175510633,0.9043658536629153,0.9321315535753096,0.8891648159941553,0.8573512154060099,0.9100776254390305,0.8500278526038694,0.9162010156348225,0.9121256791242632,0.9130415305179687,0.9166043140024652,0.8951690126631416,0.9037351610852664,0.9080040835216189,0.8544218277634811,0.9178513082946822,0.9056950819369073,0.8167455932840667,0.8766273529617578,0.9109133102088265,0.863065879694231,0.8799938049751121,0.9289587233546972,0.883179424204994,0.9288782057976445,0.9314335601760924,0.8747443435952823,0.8510957593923891,0.9326122934290618,0.9056691078491927,0.8858261041803471,0.7195166293880347,0.9037710384564066,0.8606053400062088,0.874386242339293,0.861665052822437,0.8214440206813042,0.8841235295271134,0.9113951310702824
5,0.8313146564053735,0.8363973690893162,0.8721093509613752,0.8140937938446735,0.835118336405863,0.9280707300223852,0.9582768347947779,0.8920834639599208,0.9335981207668319,0.9016273883410119,0.9383708581924367,0.8344004441215829,0.964458081808155,0.8392538704509165,0.9532222075369401,0.9185872519278538,0.9644345510247697,0.9419226682928303,0.8984155250965979,0.8850362274885891,0.8508697761407388,0.9401833728318639,0.9492858791255951,0.8608866902669888,0.889208621134034,0.8916209595352357,0.9274749092343386,0.9458364748984257,0.9476944790692605,0.8326259375663625,0.8976430466200592,0.9056000490436372,0.9144877669125682,0.9073943536416711,0.9621014677515353,0.9381184539492281,0.7948197107127744,0.8465156879231316,0.9204889748461608,0.7907084820340247,0.9060352682707971,0.9172452570468269,0.8456000566785691,0.9367012906564063,0.8933276441904808,0.8397443851975084,0.9134093969040176,0.9702170899444654,0.9348223798062882,0.8739825822941538,0.8796189003447354,0.9349683266920922,0.8392205131242884,0.8671894710548054,0.9415934838084473,0.8223607594235949,0.8865629302847096,0.9412803008520376,0.8679744692115571,0.9527283239907043,0.7974485777651258,0.9305073323306126,0.9468487461647436,0.9289089760795192,0.884103552334549,0.8735975982376376,0.8241614617923498,0.8477861110792778,0.9123160003687808,0.909701003472776,0.9079424560152448,0.9565691764514986,0.9394502016054591,0.9017713865766608,0.8459057883014376,0.8963670920388258,0.9160521991380619,0.9141543076278933,0.8286571898902076,0.9130727629299121,0.9076171289280195,0.8597462589611614,0.8763645163222883,0.9460420625289583,0.7758122679567602,0.9255414004498751,0.9279885598786164,0.849116214998135,0.7556097981972569,0.9539087972966368,0.9021254949051929,0.9035660734927057,0.7472591833254238,0.9017159188973097,0.874388004825157,0.7902170759237914,0.8889198482109082,0.8837111497379765,0.8125572358699468,0.9360271732462357
6,0.7833903421731259,0.790575236197961,0.7999437845975796,0.7681671649251302,0.8834711548588458,0.8329663172197385,0.9477852820997792,0.8873167726077652,0.9297556531986385,0.8264988304723195,0.8529706283939222,0.8081800588074396,0.9591209145356088,0.7954844543372722,0.9622619672237249,0.9125532566532834,0.9610261413364206,0.9395792454610717,0.8112794265176947,0.7933843519114909,0.8475729379759058,0.9369116774758607,0.9461390478043189,0.9176758359187045,0.8864446442948747,0.8856935907298185,0.9248800141543094,0.9439354653770133,0.9401439953322424,0.7780353364204565,0.8877900238436288,0.904227950909118,0.8156826936844004,0.8191636667566198,0.958452999005473,0.9359457788922403,0.7619591391205529,0.7990768318466195,0.8328844381416339,0.732673307153268,0.9007338001680855,0.8178013208756298,0.7994152032609128,0.8289190364740145,0.8880816032442427,0.8327771159379072,0.9091229121657788,0.9666661562343442,0.929293861207124,0.7921351644455767,0.8744400152872971,0.9330082301736797,0.8028777939653707,0.866233337463928,0.8473500773043205,0.8725522363025333,0.8033581302204694,0.9484085434615713,0.826823396651614,0.8533943419362594,0.8581375796653045,0.85634212055996,0.9424819066709901,0.8548066164260082,0.8786311199465712,0.933633533171941,0.7867488070581806,0.8422649497759236,0.8171761271297012,0.8492765232410917,0.9025223831785263,0.8619804457266891,0.9348984702772855,0.8962789564295768,0.8005654660402131,0.9332608774050244,0.8379775410243354,0.8029747652119756,0.9365015140991465,0.8232077109531437,0.9033751394851628,0.8541112859626644,0.920801763608339,0.9404031631299752,0.7299260476092322,0.9197016075183769,0.9225562659776608,0.7825120920636449,0.711465623959695,0.9502918938260869,0.8128348944577105,0.9017425862717571,0.7611236368713654,0.8966310637918578,0.9522508345493546,0.753854159235592,0.8861182881582419,0.9042644800333607,0.7681169060627494,0.8614281022206743
7,0.7644522072291913,0.7694833601118938,0.7656290330436839,0.7500862593187205,0.921380194489653,0.7854657117585939,0.9467086678617977,0.799534305562101,0.921658512771942,0.7760388803970987,0.808574201607685,0.8780106245698542,0.8548677524319297,0.7783796046277351,0.9567895098732809,0.8339371893580004,0.9529011726769231,0.8378587104100808,0.7714852164356907,0.7445667886659297,0.9090364084338487,0.930209730306435,0.8458707269231303,0.9418242523486291,0.8839647427289951,0.805802192616452,0.91934722354392,0.9382169163565653,0.8265870934487348,0.7524119856344756,0.7976373864573826,0.7968688617230536,0.786665628264091,0.7644290132592836,0.9547444452696386,0.9298384179219261,0.7402696445577885,0.7768991474091319,0.7903751725659127,0.7006159749537935,0.813035464595461,0.7838783740665866,0.7771444862241287,0.7712368518611893,0.8823236384890808,0.781146835807019,0.9004922596219448,0.9629698695902692,0.9204037552337471,0.741932324265455,0.7672564432411004,0.8300894555265352,0.7825438197309422,0.9226465811232091,0.7916275328270014,0.9007401247117153,0.7517415767122009,0.9373017486180445,0.8063965520291578,0.8010659559543287,0.8809371027836257,0.8163702837600397,0.8150175638793606,0.8047295676228661,0.7872171051754187,0.8670801321337898,0.7665048884305016,0.7724814512627993,0.7823699763658184,0.8080050713494985,0.8206641453592479,0.8088725764658012,0.8319714863196206,0.8164195659486497,0.7747780494121846,0.8660812603919277,0.7970758919124994,0.7426626278525654,0.9587298470032308,0.7725284242878834,0.8255873854057915,0.7732506841436982,0.9586265698524037,0.8542718544824737,0.7021037486236733,0.8494521832928343,0.8286488687805085,0.7372029779283475,0.689291058138816,0.9395231961557661,0.7673442915401073,0.8991680836508897,0.7499370631028108,0.8192111431115054,0.9731088483267328,0.7322289348186531,0.9195187398600674,0.9021517716212786,0.7404405379397532,0.8160619126477837
8,0.7530395654279316,0.7576165360127327,0.7445885793003589,0.7375254567237969,0.9174834684002753,0.763384497360097,0.8514729415235973,0.7572209754211185,0.830485551328352,0.748417760594531,0.7855567333706869,0.8835568962960619,0.8022087604645948,0.7697285724831808,0.8159771066560052,0.7947478585890596,0.8476926996803502,0.7820657114094584,0.7508712804899034,0.7205722307042357,0.9591309253481489,0.846299520214675,0.7952307224984774,0.8691279252709473,0.7827309425303662,0.7715104983112437,0.8227033172971389,0.8376366562700945,0.7741667947435098,0.7386220126371791,0.7549622102465036,0.7492664518274005,0.7624596468449503,0.7375210911020342,0.8352492656579358,0.8553781593428385,0.7243196672413641,0.7645253217387344,0.7707508564105331,0.6882379738318438,0.7747611732130176,0.757460351212382,0.7626551268499902,0.7448781761151606,0.8058562535778012,0.7273648346419922,0.7770341214494515,0.8821582536843324,0.852519925491839,0.7322600530357397,0.709923339305316,0.7695554840416035,0.771167582499835,0.8364619475418006,0.7567554928336659,0.8978426489201444,0.7280511774024966,0.7778810395805582,0.7925032721915886,0.7751853347238781,0.8785935737537058,0.7904152914816407,0.7562283535385131,0.7809056411475166,0.7464802056349713,0.8202544719152813,0.7530484394208378,0.7415857393255987,0.7699141415734743,0.7868701630785242,0.769959554671346,0.7778390211414492,0.76531113975642,0.7848479488087643,0.7606909022431635,0.8137870913441998,0.7768469952849336,0.7199462467426547,0.956444961686468,0.747255749996164,0.7791527641687215,0.7323386757688646,0.9547386172202631,0.8102895168856633,0.6853465753080314,0.8097848969068048,0.781180557902035,0.7061997854508721,0.6746864298518757,0.9298614295088219,0.7660344494664624,0.8208078480977211,0.7393546148681043,0.7816952630373362,0.9709648216360282,0.7189278834088118,0.9236161435158282,0.820852435461053,0.7254213815069919,0.7930701191657039
9,0.746503216917198,0.7501707626384946,0.7324769782942449,0.7312938522959749,0.9074407214628921,0.7513882112533898,0.80880959561519,0.7340365305070699,0.7878512523430552,0.7345908888472534,0.7690331053116927,0.8827052993951009,0.774846252675973,0.7662143195540595,0.7594139689308547,0.7811521386332835,0.7903637825435756,0.7768901161105497,0.7401855236492534,0.7075960227392323,0.9539816329676081,0.8034793153625628,0.7651177480105283,0.8262714095074536,0.7786853622283473,0.7520169329343701,0.7796149881579051,0.7903371889983853,0.7464566485312285,0.7302979242157577,0.7350037091525945,0.7276893548262673,0.749294191478004,0.7245393397839703,0.774261951936795,0.8109357524668603,0.7151152419845388,0.7570914543876909,0.7589284458034217,0.6787840243070458,0.7574089924719668,0.7432207555118593,0.7561037570416141,0.7478651329586604,0.7596217528683493,0.7040107608785319,0.7249365404942795,0.8353910056425379,0.8091675768613501,0.7179124070071657,0.681904351348688,0.7415565554727054,0.7622115140845689,0.7839636447787788,0.7361341955819843,0.8904308595006506,0.7164228434008721,0.7736878207371057,0.7853231562018966,0.7611249379604972,0.8688536024333723,0.7750668617001629,0.7279144083226388,0.7661135138365142,0.725915415887975,0.8202544719152813,0.7444978071892474,0.7276372861667256,0.759412578678619,0.7734524293757559,0.7438021537933244,0.7575734989457974,0.729871089912504,0.7730656370324563,0.7517050595176644,0.7838281644419326,0.7626401932711245,0.7117857849725242,0.9469616119862616,0.7334182193854653,0.7645331087103427,0.7104470365943457,0.9457774076949665,0.7849393767792566,0.6767388698071767,0.7866647528223721,0.7565557405154919,0.686329882741819,0.6664976070250855,0.9211928107400656,0.7502180743721397,0.7726605460991588,0.7342917863338897,0.7594763270992558,0.9657523086938169,0.7079339801345363,0.917930309321405,0.7693803700716507,0.7185169690801714,0.7790519632909066
