Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.7407986037058222,-1.1838212096696441e-17,
1,0.7773808647485535,0.14113450608581107,Y8Z2,0.7853981922441418,nan
2,0.8132899055419263,0.27967172581829336,Y5Z3,0.7853981811898619,nan
3,0.8471124919544983,0.41015939639467197,Y7Z1,0.7853981581676224,nan
4,0.8799719199313681,0.5369311979615757,Y0Z3,0.7853981490183014,nan
5,0.9049597569078648,0.6333343706826705,Y6Z7,0.7853981577341904,nan
6,0.9364951656953455,0.7549981010419393,Y4Z6,0.7853981761561251,nan
7,0.985024499349038,0.9422244599563586,X2X8,0.5321682207342957,1.1761978904833363
8,0.9850245013647764,0.9422244677330857,Y1Z0,8.521994953827961e-09,-1.1699955215808187
9,0.9857094566924519,0.9448670280644276,Y2Y8,-0.2660845886033445,-1.182400205183539
10,0.9857094566924874,0.9448670280645642,standard_x,-1.038987197635761e-08,-0.09999985145538416
11,0.9857094566924879,0.9448670280645666,standard_x,8.90400260708966e-09,0.10000000368710348
12,0.985709456692488,0.9448670280645669,standard_x,-1.727761804893714e-14,-0.09999999999995969
13,0.985709456692488,0.944867028064567,standard_x,-4.225748195466635e-11,6.542279938892218e-11
14,0.9857094566924884,0.9448670280645686,standard_x,-3.5491228375452667e-15,0.10000000000000243
15,0.9857094566924884,0.9448670280645682,standard_x,0.0,-0.1
