Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.7105139057574613,7.48529520313781e-18,
1,0.761324864049265,0.17552124023350515,Y8Z2,0.7854164519195793,nan
2,0.8060056376388375,0.3298663866091295,Y3Z5,0.7853934553594382,nan
3,0.8490407570072004,0.4785267893858759,Y7Z1,0.7854102832919033,nan
4,0.8915176309237314,0.625258790547019,Y6Z4,0.785425905306273,nan
5,0.9100768244286676,0.6893696196129113,Y0Z8,0.7848119706583981,nan
6,0.9100768676514243,0.6893697689214876,Y0Z2,-0.0005808278509626996,nan
7,0.9450840223371856,0.8102983916843879,X4X6,1.3754621388717638,-2.0233000694458547
8,0.973635463336388,0.9089264141250142,X3X5,1.5327823517330086,-0.6535859012364638
9,0.9761520422704969,0.9176196777537692,Y4Y6,0.47890144091381404,5.176336828650567
10,0.9790175183318122,0.9275181706980089,X3X5,0.7858204422926494,-2.209607402838133
11,0.9964389136168388,0.9876985925956855,Y1Y7,0.7934750557368206,2.2437244632703375
12,0.9980370414109042,0.9932191610300592,Y4Y6,0.46919065380216995,-0.4268270721240921
13,0.9999999997477861,0.9999999991287528,X3X5,-1.3656118678714804,5.07250244896801
14,0.9999999999999611,0.9999999999998656,X4X6,0.0004007993877140597,-0.10001468368192017
15,0.9999999999999636,0.9999999999998742,Y3Y5,-1.9804664181441217e-08,-0.09999997029300983
