Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.721783831959443,1.159492785089472e-17,
1,0.7601165721357266,0.13778041889605683,Y3Z0,0.7854022928987747,nan
2,0.7970423909066447,0.2705039016144845,Y7Z8,1.5707855039825427,nan
3,0.8320128278595964,0.3961991018583969,Y1Z3,0.7853880750396766,nan
4,0.8718820904129128,0.5395022852575166,Y4Z1,0.785400100422645,nan
5,0.9018064740851375,0.6470603178584919,Y6Z2,0.7849300038920622,nan
6,0.916597923990204,0.7002256317553839,Y5Z4,0.8298121171066715,nan
7,0.9165980031701717,0.7002259163541122,Y5Z1,0.04437541402105798,nan
8,0.9187010069411897,0.7077848004614926,Y7Z3,0.7853988906425359,nan
9,0.9660873586870354,0.8781068636240402,Y8Z0,-0.7853981081640943,nan
10,0.9660874241085688,0.8781070987704512,Y2Z6,0.0003859806058872219,nan
11,0.9660874241142985,0.8781070987910451,Y7Z8,1.510201071621334e-05,nan
12,0.9999999984329739,0.9999999943675951,X2X6,0.7853293215509991,1.7946355762694552
13,0.9999999999999083,0.9999999999996704,standard_x,-4.3013643386837815e-09,7.290297763710652e-08
14,0.9999999999999983,0.9999999999999941,Y0Y8,-9.503526938995602e-09,-0.0999999824207185
15,0.9999999999999983,0.9999999999999941,standard_x,-3.7360109967048534e-15,1.1208032990114561e-14
