Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.7500096840454281,-9.048459875108554e-18,
1,0.7896365352225432,0.15851354491793984,Y8Z7,0.785416146297273,nan
2,0.8289827248832633,0.31590440028159394,Y6Z0,0.7854115769574668,nan
3,0.867907725114999,0.47161043266570096,Y2Z4,0.78542400605896,nan
4,0.9057717623258751,0.6230724485693757,Y3Z1,0.7853698467147465,nan
5,0.9396922289846814,0.7587595712056394,Y5Z8,0.7854253706541102,nan
6,0.9396922291398087,0.7587595718261726,Y3Z1,1.7911494725017987e-05,nan
7,0.9735823146155157,0.8943251650224527,X2X4,0.7626414240909536,2.6213334003857045
8,0.9755767135015476,0.9023030696001417,X1X3,0.7329507629128084,-1.6181970788034883
9,0.9903585369303265,0.961432653769574,X2X4,0.4447547314977359,1.768647205354767
10,0.9915881994921831,0.9663514945541112,X1X3,0.6014809608004751,0.9629411684689321
11,0.994894416185627,0.9795768736285743,X0X6,-0.8844286579206554,2.844856110790485
12,0.9979041612997016,0.9916163204470714,Y2Y4,0.4565118082354667,-0.3470767858587974
13,0.9999999439558106,0.9999997758145587,X1X3,-0.5922837098038456,0.34591519855419023
14,0.9999999999987796,0.9999999999951181,X0X6,-0.004445719828516402,-0.10003878937471972
15,0.9999999999990606,0.9999999999962422,Y0Z6,1.807269125389953e-08,0.10000121778454067
