,Y0Z3,Y3Z0,Y5Z0,Y0Z5,Y1Z0,Y0Z1,Y4Z3,Y3Z4,Y0Z4,Y4Z0,Y5Z3,Y3Z5,Y2Z0,Y0Z2,Y1Z3,Y3Z1,Y4Z2,Y2Z4,Y4Z5,Y5Z4,Y2Z5,Y5Z2,Y4Z1,Y1Z4,Y2Z1,Y1Z2,Y2Z3,Y3Z2,Y1Z5,Y5Z1,standard_y,X4Y0,X1Y3,Y3,X3Y5,X2Y3,Y1,Y0,X5Y0,X3Y1,X2Y1,X0Y3,X3Y2,Y5,X5Y4,X5Y3,X4Y5,X4Y1,X1Y2,X0Y4,Y2,X1Y0,X0Y1,X0Y5,standard_x,Y4Y5,Y4,Y3Y5,Y3Y4,Y2Y5,Y2Y4,Y2Y3,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y2,X5Y1,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y3,X4Y2,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y4,X3Y0,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y5,X2Y4,X2Y0,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y5,X1Y4,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y2,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.9971021841193886,0.9971021841193884,0.9355556060695938,0.9355556060695935,0.7601614783097745,0.7601614783097745,0.5680101195136193,0.5680101195136193,0.5392210616440858,0.5392210616440857,0.5291685805367903,0.5291685805367901,0.5138166023032497,0.5138166023032495,0.4939738141647467,0.4939738141647466,0.2766402721949226,0.2766402721949226,0.19478727600848722,0.1947872760084872,0.19380153749016393,0.19380153749016388,0.13950047497386378,0.13950047497386375,0.12832266797844005,0.12832266797844005,0.08480848096926208,0.08480848096926207,0.01286457181823452,0.0128645718182345,1.249000902703301e-16,1.1102230246251565e-16,1.1102230246251565e-16,8.326672684688674e-17,8.326672684688674e-17,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.163336342344337e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,5.204170427930421e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0029834351097288102,0.0029834351097288107,0.4063893942809299,0.0027992812438944973,0.26618987534877225,0.002274483477794879,0.028791471616166613,0.0016995463055121374,0.0016134064019075367,0.028786515252764832,0.40638283765077376,0.0015833283160773684,0.42900850096712867,0.0015373935747888534,0.266184261389944,0.001478021855671015,0.2766402721949226,0.2766402721949226,0.1947872760084872,0.19478727600848722,0.1938015374901639,0.1938015374901639,0.13950047497386373,0.13950047497386375,0.12832266797844005,0.12832266797844005,0.4290058213068151,0.00025375593771256703,0.01286457181823451,0.012864571818234541,4.163336342344337e-17,2.168404344971009e-19,1.0842021724855044e-19,0.0,0.0,2.168404344971009e-19,0.0,0.0,0.0,1.0842021724855044e-19,2.7755575615628914e-17,0.0,0.0,1.3877787807814457e-17,1.3877787807814457e-17,0.0,4.163336342344337e-17,2.7755575615628914e-17,4.163336342344337e-17,5.421010862427522e-20,2.7755575615628914e-17,6.776263578034403e-20,1.3552527156068805e-20,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,3.2526065174565133e-19,4.163336342344337e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,7.806255641895632e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0
2,3.664960107867968e-06,0.003065914751600455,0.21258859220041237,3.438738806861171e-06,0.13786786241425683,2.79405815964971e-06,0.30543064741305703,0.0019088923902842517,1.9819670558571426e-06,0.3054259570200071,0.2125814152303153,0.0017783589444307036,0.00046921318688328436,1.8885901366916297e-06,0.1378615048885959,0.0016600810838831594,0.3054261052633593,0.00030256564474596086,0.1947872760084872,0.19478727600848722,0.00021196366920197884,0.21258823322191678,0.13950047497386375,0.13950047497386373,0.00014034844046517382,0.1378676264533763,0.00046920948961386307,0.003065912576920602,0.012864571818234527,0.012864571818234527,1.3782920117721975e-17,0.0,3.2526065174565133e-19,1.0842021724855044e-19,3.2526065174565133e-19,2.117582368135751e-22,0.0,0.0,2.117582368135751e-22,0.0,2.710505431213761e-20,2.710505431213761e-20,0.0,0.0,0.0,0.0,6.938893903907228e-18,1.3877787807814457e-17,4.0657581468206416e-20,0.0,1.3552527156068805e-20,1.852884572118782e-22,1.3234889800848443e-22,6.948317145445432e-23,0.0,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0657581468206416e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-20,2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0657581468206416e-20,1.3552527156068805e-20,4.336808689942018e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.336808689942018e-19,0.0,0.0,0.0,0.0,0.0,0.0
3,1.39553922478772e-09,1.9277224913611423e-07,0.407372618810286,2.8514024628513123e-09,0.2773653687875731,2.316833224401574e-09,0.0003791906909745668,1.2002339585485743e-07,1.3955356162144107e-09,0.00037919067603871715,0.4073726032232763,1.1181598326118783e-07,1.263613403712e-05,1.5660190754630512e-09,0.2773653545015856,1.0437915206545474e-07,0.0003791906760880527,1.263613185087721e-05,0.0002418285135160666,0.4073725895068767,3.47042943243139e-06,0.4073726186828255,0.00017318991871032073,0.27736535576199417,2.2978907678846545e-06,0.27736536870195383,1.263613395360634e-05,1.927722490994601e-07,0.012864571818234527,0.012864571818234527,8.534435970015863e-22,2.0194839173657902e-28,6.617444900424222e-24,6.617444900424222e-24,6.617444900424222e-24,0.0,0.0,2.0679515313825692e-25,2.0679515313825692e-25,0.0,4.235164736271502e-22,0.0,5.048709793414476e-29,0.0,2.710505431213761e-20,0.0,2.710505431213761e-20,0.0,1.6940658945086007e-21,5.048709793414476e-29,8.470329472543003e-22,1.0612410172470187e-26,1.6984138311553452e-26,4.52364397489937e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.235164736271502e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3881317890172014e-21,2.0679515313825692e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1359030627651384e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0657581468206416e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1.5891548755016623e-16,8.950785256784783e-13,0.0007681144638409259,3.2470060030604314e-16,0.264500922190892,2.638270635496061e-16,6.836822886406756e-07,1.3270140277116381e-12,1.5891548754966816e-16,6.836822886394061e-07,0.0007681144638379616,8.950725393434166e-13,5.5118444040220724e-08,1.783288540758239e-16,0.2645009221894699,1.1540466590280942e-12,6.836822886394066e-07,5.5118444040204737e-08,6.836820198234452e-07,0.0007681144638379302,5.5118271864501163e-08,0.0007681144638409173,1.906655414034635e-07,0.26450092218948346,1.3818471189361451e-08,0.26450092219088894,5.511844404020057e-08,8.950785256784707e-13,0.2645004062729125,2.4256564396776147e-05,2.713152409176396e-20,0.0,0.0,0.0,9.860761315262648e-32,1.2037062152420224e-35,0.0,2.465190328815662e-32,1.262177448353619e-29,5.048709793414476e-29,0.0,6.162975822039155e-33,3.009265538105056e-36,2.710505431213761e-20,0.0,1.9721522630525295e-31,0.0,0.0,0.0,5.877471754111438e-39,0.0,3.7955357354415705e-33,1.1170748357611567e-33,0.0,0.0,0.0,2.6469779601696886e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2924697071141057e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.293955920339377e-23,1.5777218104420236e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.293955920339377e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2924697071141057e-26,4.733165431326071e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.710505431213761e-20,2.6469779601696886e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0679515313825692e-25,0.0,0.0,0.0,0.0,0.0,0.0
5,9.783357063769356e-24,8.120221527121744e-16,8.791951424804178e-06,1.998963070965182e-23,1.7111400975193057e-05,1.6242056733468232e-23,1.1031215732751223e-08,4.1609584433839616e-15,9.78335706376935e-24,1.1031215732750452e-08,8.791951424802038e-06,8.120221544357874e-16,1.3379453731218548e-08,1.0978507387401543e-23,1.7111400975187372e-05,8.120221661575434e-16,1.1031215732750452e-08,1.3379453731218548e-08,1.1031215731679299e-08,8.791951424802038e-06,1.3379453724538185e-08,8.791951424804166e-06,1.1031215719734143e-08,1.7111400975187372e-05,1.337945368448514e-08,1.7111400975193037e-05,1.3379453731218548e-08,8.120221527121749e-16,1.7111400970530446e-05,8.791951405206224e-06,8.271806125530291e-25,2.1895288505075267e-47,1.8055593228630336e-35,0.0,1.2037062152420224e-35,0.0,0.0,1.4693679385278594e-39,0.0,1.2037062152420224e-35,2.524354896707238e-29,0.0,8.816207631167156e-39,0.0,0.0,6.018531076210112e-36,1.262177448353619e-29,6.310887241768095e-30,0.0,1.0947644252537633e-47,0.0,1.4214449256201823e-35,1.4214449256201823e-35,0.0,0.0,0.0,8.271806125530277e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.877409121342317e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.232595164407831e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.465190328815662e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.524354896707238e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.465190328815662e-32,0.0,0.0,0.0,0.0,0.0,0.0
6,1.317062836412447e-26,3.3488371041878846e-15,4.456410994846691e-08,2.691059884357206e-26,1.717402035573097e-08,3.667480844716708e-26,3.337601324120072e-08,1.716008855999234e-14,1.317062836412441e-26,3.337601324119638e-08,4.456410994844677e-08,3.3488371041880672e-15,5.224185227934399e-09,3.668905993856828e-26,1.7174020355720375e-08,3.3488371041879406e-15,3.337601324119638e-08,5.224185227934403e-09,3.337601324119629e-08,4.456410994844677e-08,5.224185227934333e-09,4.45641099484669e-08,3.337601324119634e-08,1.7174020355720375e-08,5.2241852279526965e-09,1.7174020355734093e-08,5.2241852279344e-09,3.3488371041878854e-15,1.717402035573085e-08,4.45641099484668e-08,3.7223127564886245e-24,1.7105694144590052e-49,4.70197740328915e-38,0.0,1.88079096131566e-37,1.0285575569695016e-38,0.0,5.739718509874451e-42,0.0,9.4039548065783e-38,2.524354896707238e-29,1.793662034335766e-43,1.1754943508222875e-38,0.0,0.0,9.4039548065783e-38,9.860761315262648e-32,3.697785493223493e-32,1.262177448353619e-29,0.0,4.1359030627651384e-25,4.066614754160789e-38,4.066614754160789e-38,0.0,7.864425553696052e-14,3.707756544217082e-23,3.308722450212111e-24,1.0040064674661529e-28,3.140417686745785e-17,3.7000057374180154e-23,1.952556559585238e-24,4.43262509987863e-30,1.5018539902601583e-20,2.678822675400191e-21,2.1478721507857352e-26,9.321862007234627e-21,7.388315340510536e-27,1.1996281557392267e-40,4.597092723928131e-35,4.76610417215936e-26,3.1876189646254557e-29,4.930380657631324e-32,4.930380657631324e-32,4.930380657631324e-32,4.930380657631324e-32,4.930380657631324e-32,9.860761315262648e-32,0.0,6.223457177100336e-16,0.0,4.930380657631324e-32,0.0,0.0,0.0,0.0,1.232595164407831e-32,4.962163877124828e-23,7.558103736165252e-16,2.350988701644575e-38,1.1754943508222875e-38,7.052966104933725e-38,7.052966104933725e-38,7.052966104933725e-38,0.0,0.0,1.2888015884354342e-28,3.140417686745879e-17,3.5817789009788374e-22,1.232595164407831e-32,0.0,1.232595164407831e-32,1.232595164407831e-32,1.232595164407831e-32,0.0,2.465190328815662e-32,0.0,3.7006628907710904e-23,3.603746058216562e-24,6.359938204931101e-30,7.092539578309858e-17,0.0,0.0,0.0,0.0,0.0,1.9721522630525295e-31,9.860761315262648e-32,1.0566109273045133e-20,3.2673141173833032e-21,2.041402875728831e-26,8.830363929726993e-21,7.995148659068187e-14,3.4211388289180104e-49,0.0,0.0,0.0,0.0,3.76158192263132e-37,7.388315340510661e-27,1.859442766502272e-40,4.597092723937197e-35,4.766104172159362e-26,3.1876189642672154e-29,2.2608684814712534e-33
7,2.6664115916983992e-27,1.0381073167392086e-15,4.728067771813986e-09,5.4480872755494695e-27,1.356504588135613e-09,7.418372122218204e-27,9.647189903629135e-09,5.3194625285723355e-15,2.666411591698398e-27,9.647189903627693e-09,4.72806777181153e-09,1.0381073167392094e-15,9.283511363756812e-09,7.41814451629788e-27,1.3565045881346502e-09,1.0381073167392086e-15,9.647189903627693e-09,9.283511363756812e-09,9.647189903627693e-09,4.72806777181153e-09,9.283511363756812e-09,4.728067771813983e-09,9.647189903627693e-09,1.3565045881346502e-09,9.283511363754245e-09,1.3565045881257436e-09,9.283511363756812e-09,1.0381073167392094e-15,1.356504588135613e-09,4.728067771813986e-09,1.9721522630525295e-31,1.0691058840368783e-50,2.204051907791789e-39,1.9721522630525295e-31,5.877471754111438e-39,7.346839692639297e-40,0.0,0.0,4.81482486096809e-35,0.0,2.524354896707238e-29,0.0,0.0,0.0,6.162975822039155e-33,2.938735877055719e-39,0.0,3.851859888774472e-34,0.0,8.018294130276587e-51,0.0,4.141622116177982e-39,4.141622116177982e-39,0.0,7.122186728452842e-14,1.2210550292463431e-24,0.0,2.3762874269903786e-29,4.870147145195009e-17,3.1675481810646933e-23,1.4502287338530777e-24,3.530821321656283e-30,7.64604534600386e-22,7.022108590441114e-22,6.014271085647086e-27,2.7280699008025514e-20,2.3513056528129358e-26,1.02122178647627e-41,9.42192975039615e-36,4.060357388641037e-27,4.559841545889525e-29,0.0,0.0,0.0,0.0,0.0,1.232595164407831e-32,0.0,4.964216669558325e-16,2.465190328815662e-32,2.465190328815662e-32,2.465190328815662e-32,2.465190328815662e-32,2.465190328815662e-32,1.6543612251060553e-24,6.162975822039155e-33,4.883262314983507e-24,3.1590174378593394e-16,2.350988701644575e-38,0.0,3.5264830524668625e-38,1.1754943508222875e-38,1.1754943508222875e-38,1.6543612251060553e-24,1.1210387714598537e-44,2.2028368848611252e-29,4.870147145195021e-17,1.6055351175491812e-22,1.232595164407831e-32,1.232595164407831e-32,1.232595164407831e-32,1.232595164407831e-32,1.232595164407831e-32,1.232595164407831e-32,0.0,2.938735877055719e-39,3.2072597763163076e-23,2.67662212074313e-24,5.066028569013538e-30,1.8225031218609434e-16,0.0,0.0,0.0,0.0,0.0,7.703719777548943e-34,1.5407439555097887e-33,3.383588586131442e-22,8.417495470688043e-22,5.722060572745759e-27,2.6494377398862965e-20,7.221644116800979e-14,3.4211388289180104e-49,4.276423536147513e-50,0.0,0.0,0.0,2.938735877055719e-39,2.3513056528129352e-26,3.07525252036875e-41,9.42192975041115e-36,4.0603573886409896e-27,4.559841545968603e-29,1.6628137581845952e-33
8,2.6700777340409696e-27,1.044780941677227e-15,4.7280678027580645e-09,5.4555780497670356e-27,1.3480261639235224e-09,7.428574890336061e-27,9.70870708647907e-09,5.3536594725829456e-15,2.670077734040969e-27,9.708707086477617e-09,4.728067802755607e-09,1.0447809416772278e-15,9.295805011031752e-09,7.428348395732198e-27,1.3480261639225657e-09,1.044780941677227e-15,9.708707086477617e-09,9.295805011031754e-09,9.708707086477617e-09,4.728067802755607e-09,9.29580501103175e-09,4.728067802758061e-09,9.708707086477617e-09,1.3480261639225657e-09,9.295805011029198e-09,1.3480261639136268e-09,9.295805011031754e-09,1.0447809416772276e-15,1.3480261639235224e-09,4.7280678027580645e-09,1.2407709188295415e-24,0.0,0.0,0.0,0.0,7.346839692639297e-40,0.0,7.174648137343064e-43,0.0,1.4693679385278594e-39,2.524354896707238e-29,5.605193857299268e-45,5.877471754111438e-39,4.1359030627651384e-25,6.162975822039155e-33,2.938735877055719e-39,3.0814879110195774e-33,7.703719777548943e-34,0.0,2.6727647100921956e-51,1.6543612251060553e-24,7.679642494617872e-39,7.679642494617872e-39,0.0,7.121930571067627e-14,1.2286640506004573e-24,0.0,2.3917527299243894e-29,4.8719234889535766e-17,3.171920791961274e-23,1.46186667792827e-24,3.559339533601776e-30,7.643230704671584e-22,7.066856841362642e-22,6.0529254097831075e-27,2.7327085413947377e-20,2.3554393926397254e-26,1.0290306322225979e-41,9.494629535785161e-36,4.060245685740136e-27,4.56647331008572e-29,4.930380657631324e-32,4.930380657631324e-32,4.930380657631324e-32,4.930380657631324e-32,4.930380657631324e-32,0.0,0.0,4.964617288423936e-16,0.0,0.0,2.465190328815662e-32,2.465190328815662e-32,2.465190328815662e-32,1.6543612251060553e-24,3.0814879110195774e-33,4.915413861733798e-24,3.180156949948367e-16,4.70197740328915e-38,1.7632415262334313e-38,2.350988701644575e-38,0.0,0.0,1.6543612251060553e-24,5.605193857299268e-45,2.2171399327355662e-29,4.871923488953589e-17,1.6163624738629554e-22,0.0,1.232595164407831e-32,1.232595164407831e-32,1.232595164407831e-32,1.232595164407831e-32,0.0,0.0,0.0,3.211689639928744e-23,2.6981017553524352e-24,5.106946552889059e-30,1.8254879603961602e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.380832107923513e-22,8.471234170795796e-22,5.758832863097917e-27,2.653972198666351e-20,7.221633209218938e-14,1.7105694144590052e-49,4.276423536147513e-50,4.276423536147513e-50,1.7105694144590052e-49,1.7105694144590052e-49,1.4693679385278594e-39,2.3554393926397248e-26,3.0991074337527254e-41,9.494629535800278e-36,4.060245685740088e-27,4.566473310164907e-29,1.6651262708557444e-33
9,2.6700834793039773e-27,1.0447878723238696e-15,4.728067807012315e-09,5.455589747216809e-27,1.3480261639235224e-09,7.428590831970969e-27,9.708770987163412e-09,5.353695113067192e-15,2.670083479303976e-27,9.708770987161956e-09,4.728067807009858e-09,1.0447878723238704e-15,9.295824123371271e-09,7.42836433687755e-27,1.3480261639225657e-09,1.0447878723238696e-15,9.708770987161956e-09,9.295824123371271e-09,9.708770987161956e-09,4.728067807009858e-09,9.29582412337127e-09,4.7280678070123115e-09,9.708770987161956e-09,1.3480261639225657e-09,9.295824123368717e-09,1.3480261639136268e-09,9.295824123371271e-09,1.0447878723238704e-15,1.3480261639235224e-09,4.728067807012315e-09,1.9721522630525295e-31,1.0691058840368783e-50,4.408103815583578e-39,1.9721522630525295e-31,0.0,7.346839692639297e-40,0.0,0.0,4.81482486096809e-35,1.4693679385278594e-39,0.0,0.0,5.877471754111438e-39,0.0,0.0,0.0,0.0,3.851859888774472e-34,2.524354896707238e-29,0.0,8.271806125530277e-25,4.075228490935652e-39,4.075228490935652e-39,0.0,7.121930256661391e-14,1.228670220885764e-24,8.271806125530277e-25,2.391768484792155e-29,4.871931017550451e-17,3.1719265841526364e-23,1.4618814589650363e-24,3.559375796684253e-30,7.643226177331463e-22,7.066903361286301e-22,6.05296573548373e-27,2.73271896964805e-20,2.3554486474338463e-26,1.0290382910722299e-41,9.494706980479368e-36,4.060245465282115e-27,4.5664827259674134e-29,4.930380657631324e-32,4.930380657631324e-32,4.930380657631324e-32,4.930380657631324e-32,4.930380657631324e-32,0.0,7.703719777548943e-34,4.96461697853149e-16,2.465190328815662e-32,2.465190328815662e-32,0.0,0.0,0.0,0.0,0.0,4.915449982776451e-24,3.180182540232433e-16,2.350988701644575e-38,0.0,3.5264830524668625e-38,2.350988701644575e-38,2.350988701644575e-38,0.0,5.605193857299268e-45,2.2171543175923446e-29,4.8719310175504635e-17,1.6163756010261942e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4693679385278594e-39,3.211695520980076e-23,2.698129021584768e-24,5.106998587004758e-30,1.8254943880883927e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.380827575734809e-22,8.471289911185526e-22,5.7588712305841575e-27,2.65398246504952e-20,7.22163321189367e-14,0.0,4.276423536147513e-50,4.276423536147513e-50,0.0,1.7105694144590052e-49,2.938735877055719e-39,2.3554486474338451e-26,3.0991326541169913e-41,9.494706980494485e-36,4.0602454652820674e-27,4.5664827260466e-29,1.6651290831990426e-33
