,Y0Z5,Y5Z0,Y0Z1,Y1Z0,Y5Z1,Y1Z5,Y3Z1,Y1Z3,Y4Z1,Y1Z4,Y0Z3,Y3Z0,Y3Z2,Y2Z3,Y2Z5,Y5Z2,Y4Z2,Y2Z4,Y5Z3,Y3Z5,Y0Z2,Y2Z0,Y5Z4,Y4Z5,Y1Z2,Y2Z1,Y0Z4,Y4Z0,Y4Z3,Y3Z4,X0Y3,X5Y1,Y0,X5Y3,X2Y4,X3Y1,X1Y5,Y3,Y1,X4Y3,X3Y0,X2Y5,X2Y1,X2Y0,X0Y1,standard_y,Y2,X1Y3,X1Y0,X0Y2,X5Y2,X3Y2,X1Y2,standard_x,Y5,Y4Y5,Y4,Y3Y5,Y3Y4,Y2Y5,Y2Y4,Y2Y3,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y4,X5Y0,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y5,X4Y2,X4Y1,X4Y0,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y5,X3Y4,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y3,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y4,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y5,X0Y4,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.9950607203462697,0.9950607203462696,0.9097692379238722,0.909769237923872,0.7146237169889225,0.7146237169889225,0.673939553464064,0.673939553464064,0.5980255545416808,0.5980255545416808,0.4594338793312195,0.45943387933121943,0.4105259240114544,0.4105259240114544,0.3998964924293077,0.3998964924293076,0.3800892996387989,0.3800892996387989,0.3197648880771329,0.3197648880771329,0.29407904075867863,0.2940790407586785,0.2758331475880621,0.27583314758806193,0.15464399620754732,0.1546439962075473,0.1363587105435613,0.13635871054356113,0.07255160439549672,0.07255160439549668,1.6653345369377348e-16,1.3877787807814457e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,8.326672684688674e-17,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,3.469446951953614e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.002896340320907638,0.002896340320907638,0.0026480809388228846,0.19514854818548233,0.0020800675209766504,0.19514166701946245,0.673939553464064,0.6739395534640641,0.5980255545416808,0.5980255545416806,0.0013372820796654153,0.13967034582489754,0.4105259240114544,0.4105259240114544,0.10581869743243594,0.0011639855855323953,0.3800892996387988,0.38008929963879884,0.0009307451491262054,0.13966704502501107,0.0008559809123877399,0.10581575765062814,0.0008028722779089915,0.13947501467993229,0.15464399620754732,0.15464399620754732,0.0003969016396475332,0.13947326857496484,0.07255160439549671,0.07255160439549665,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,1.3877787807814457e-17,0.0,2.168404344971009e-19,4.336808689942018e-19,4.163336342344337e-17,0.0,3.5575383784680614e-20,2.7972416050126014e-17,1.3877787807814457e-17,2.0816681711721685e-17,8.470329472543003e-21,5.421010862427522e-20,1.0842021724855044e-19,5.551115123125783e-17,1.0408340855860843e-17,0.0,2.168404344971009e-19,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.336808689942018e-19,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0816681711721685e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0010983800821542074,0.0010983800821542078,0.0004971083210920213,0.001431423831644549,0.0004358673926835604,0.0014314165726569805,0.004943444159471398,0.004943444159471396,0.5254759019683279,0.004386603990844933,0.0004970676613924639,0.0010244936931634288,0.0030112670653247766,0.25588608811957136,0.10581763083033532,0.00044141863227686504,0.3800892996387988,0.3800892996387989,0.00043583667559755803,0.0010244902111277863,0.0003246139198781196,0.10581720804450093,0.000304473515147095,0.1394745201173592,0.0011343360927847366,0.2558708836154862,0.00015051713792617512,0.13947426900061177,0.5254578617422161,0.0005321765181546382,0.0,1.2705494208814505e-21,5.421010862427522e-20,0.0,0.0,1.734723475976807e-17,0.0,4.336808689942018e-19,0.0,0.0,4.235164736271502e-22,2.710505431213761e-20,5.421010862427522e-20,5.421010862427522e-20,6.617444900424222e-24,3.5236570605778894e-19,5.551115123125783e-17,3.469446951953614e-18,6.617444900424222e-24,0.0,0.0,2.168404344971009e-19,2.710505431213761e-20,0.0,2.710505431213761e-20,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-20,5.551115123125783e-17,5.421010862427522e-20,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.470329472543003e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0010662204046317436,0.0010662204046317436,0.0003364301062127702,1.2265332423258783e-08,0.00012753760754495688,1.2265273812699984e-08,0.0003309128254429814,4.2358519116813504e-08,6.002223248727245e-05,3.758716453751762e-08,0.00033642990622959046,7.685275586698855e-05,0.00022589127955707888,0.6359711908337036,0.10581762049261909,0.0004284942529139496,4.34156780286602e-05,0.6359711636252423,0.00012753748449752939,7.685250973272351e-05,0.0003151094877127904,0.10581722210200203,0.00012753760285668858,1.5931468358259586e-05,9.719700581439292e-09,0.6359711628149542,0.0003364301021116638,1.5931441329551016e-05,6.002222089155848e-05,0.0003309128227633475,0.0,0.0,1.0842021724855044e-19,5.293955920339377e-23,1.0164395367051604e-20,2.964615315390051e-21,6.462348535570529e-27,2.710505431213761e-20,4.1359030627651384e-25,0.0,2.6469779601696886e-23,2.710505431213761e-20,1.2407709188295415e-24,2.710505431213761e-20,1.7165613297609217e-27,5.537562554610683e-17,5.551115123125783e-17,2.117582368135751e-21,1.7165613297609217e-27,5.421010862427522e-20,1.0842021724855044e-19,0.0,2.0679515313825692e-25,0.0,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6940658945086007e-21,1.3552527156068805e-20,6.617444900424222e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0006058390647781141,0.000605839064778114,0.0003702123920441391,3.939979092067872e-12,0.00031594374971986644,3.939973013356015e-12,7.706161003590859e-09,1.0484547708303937e-11,1.3550121410354706e-06,1.2074100245467419e-11,0.0003702123919921089,1.789713598691881e-09,5.260462687154806e-09,0.0006039629108310411,0.00010049173027340216,0.0003159438268134152,1.3550120428982217e-06,0.0006039629108151731,0.00031594374969998813,1.7897117480727825e-09,0.0003702123865291963,0.00010049160812089465,0.00031594374971913677,2.086984267817435e-07,1.0484540164558105e-11,0.0006039629108150409,0.00037021239204353877,2.086983124651395e-07,1.3550121409959025e-06,7.706161003580152e-09,4.0389678347315804e-28,7.888609052210118e-31,2.710505431213761e-20,4.0389678347315804e-28,0.0,1.6155871338926322e-26,7.888609052210118e-31,0.0,4.0389678347315804e-28,1.5777218104420236e-30,0.0,0.0,9.860761315262648e-31,1.3234889800848443e-23,1.1366260423651732e-31,5.3998349983564863e-20,0.0,9.693522803355793e-27,6.805959829643743e-31,0.0,2.6469779601696886e-23,8.470329472543003e-22,1.9721522630525295e-31,0.0,2.710505431213761e-20,0.0,2.117582368135751e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.169878828456423e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.169878828456423e-26,2.5849394142282115e-26,6.352747104407253e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.888609052210118e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6940658945086007e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.117582368135751e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.169878828456423e-26,0.0,0.0,0.0,0.0,0.0,0.0
5,2.6922833294941675e-08,2.692283329494167e-08,1.645184219322887e-08,7.767976591984263e-14,1.404020366931775e-08,7.76797659198424e-14,6.5104698215972985e-15,2.0671116168916363e-13,2.4504702285480753e-07,2.3805048083254284e-13,1.645184219320139e-08,1.5120202353377023e-15,4.444247108474811e-15,4.6803291197148674e-09,7.78746709060649e-10,1.404020366930725e-08,2.450470228547225e-07,4.6803291197134265e-09,1.404020366930725e-08,1.512020235337694e-15,1.645184219320139e-08,7.78746709060643e-10,1.404020366931669e-08,3.774203024496959e-08,2.067111616891636e-13,4.680329119713393e-09,1.6451842193227998e-08,3.774203024496955e-08,2.450470228547225e-07,6.510469821597003e-15,1.1754943508222875e-38,3.76158192263132e-37,1.6543612251060553e-24,0.0,0.0,3.0814879110195774e-33,3.76158192263132e-37,7.888609052210118e-31,3.1554436208840472e-30,1.88079096131566e-37,2.350988701644575e-38,0.0,2.350988701644575e-38,0.0,1.5526656034024124e-38,3.3087185059075846e-24,0.0,1.5407439555097887e-32,1.989334419323489e-37,0.0,1.232595164407831e-32,0.0,2.350988701644575e-38,0.0,1.6543612251060553e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.944304526105059e-31,4.930380657631324e-32,2.6469779601696886e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.350988701644575e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6469779601696886e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1.62313223791686e-08,1.62313223791686e-08,9.918538344164395e-09,3.3417959277204267e-17,8.46460212895692e-09,3.341795927720444e-17,8.335190091760051e-17,8.892747155023278e-17,2.588976513598706e-08,1.0240969668018705e-16,9.918538344164395e-09,1.9358013278340403e-17,5.68985731286924e-17,1.471588001492547e-08,2.4485336050999886e-09,8.464602128956924e-09,2.588976513598706e-08,1.471588001492547e-08,8.46460212895692e-09,1.9358013278340532e-17,9.918538344164395e-09,2.4485336050999903e-09,8.464602128956914e-09,3.9875297704644505e-09,8.892747155023274e-17,1.471588001492547e-08,9.918538344164388e-09,3.987529770464453e-09,2.588976513598706e-08,8.335190091760046e-17,1.8367099231598242e-40,9.183549615799121e-41,0.0,9.183549615799121e-41,0.0,1.5407439555097887e-33,1.8367099231598242e-40,0.0,0.0,1.8367099231598242e-40,1.8367099231598242e-40,1.232595164407831e-32,2.2958874039497803e-41,1.232595164407831e-32,3.759964039476349e-41,0.0,0.0,1.5407439555097887e-33,5.375380909149998e-41,2.465190328815662e-32,0.0,4.1359030627651384e-25,6.887662211849341e-41,5.868619691188209e-15,0.0,6.118460817986765e-23,0.0,1.8456407206015593e-31,2.4195294944810764e-31,7.549757058062872e-24,1.7363842180166138e-23,2.0541597036597812e-16,4.6413249904027196e-33,2.196936790869472e-16,1.1006661988747353e-23,1.9937198156640924e-31,3.6625189238459244e-10,5.424275659136803e-23,1.884931011194342e-31,6.899303669798525e-24,2.094958317622911e-32,0.0,0.0,0.0,0.0,0.0,0.0,6.938893903907228e-18,9.470541380567742e-16,0.0,0.0,0.0,0.0,0.0,0.0,2.465190328815662e-32,0.0,2.465190328815662e-32,4.087411640522962e-23,3.4555892101433798e-15,9.183549615799121e-41,0.0,3.6734198463196485e-40,3.6734198463196485e-40,9.183549615799121e-41,0.0,1.8367099231598242e-40,2.172404937918608e-31,2.170627418205891e-31,3.5122822765183655e-24,0.0,0.0,2.465190328815662e-32,2.465190328815662e-32,2.465190328815662e-32,0.0,2.601965907292932e-23,1.3584838270599993e-23,2.0541597036597812e-16,4.4338541451112104e-16,6.887662211849341e-41,1.3775324423698682e-40,1.8367099231598242e-40,5.510129769479473e-40,2.2958874039497803e-41,1.0339757656912846e-25,1.1417437567320229e-31,2.1969367908694725e-16,1.1006661988747353e-23,1.8002622178791586e-31,3.039142587408225e-25,0.0,9.860761315262648e-32,9.860761315262648e-32,9.860761315262648e-32,0.0,0.0,2.465190328815662e-32,3.662518923846003e-10,3.5965562887724396e-23,2.405258581208481e-31,2.8766409360869e-23,6.037339222094727e-32,1.0225909322931304e-15
7,1.0351810021948882e-08,1.0351810021948882e-08,6.32572148070812e-09,7.81179282338456e-18,5.398448204245101e-09,7.811792823384516e-18,8.1126559633784e-17,2.0798348337462184e-17,6.214427649354698e-09,2.3948557592617022e-17,6.32572148070812e-09,1.8841190222517853e-17,5.5379486592580246e-17,1.4713940537243841e-08,2.4482109009005077e-09,5.398448204245103e-09,6.214427649354698e-09,1.4713940537243841e-08,5.398448204245101e-09,1.8841190222517733e-17,6.32572148070812e-09,2.4482109009005077e-09,5.398448204245101e-09,9.571433007614858e-10,2.0798348337462178e-17,1.4713940537243841e-08,6.32572148070812e-09,9.571433007614856e-10,6.214427649354698e-09,8.1126559633784e-17,0.0,2.2958874039497803e-41,4.1359030627651384e-25,0.0,0.0,1.5407439555097887e-33,0.0,0.0,3.851859888774472e-34,0.0,0.0,0.0,0.0,0.0,1.780314666463072e-41,4.1359030589132785e-25,0.0,0.0,2.634441112930656e-42,1.232595164407831e-32,0.0,0.0,8.609577764811676e-42,6.710232518898614e-15,0.0,6.652994237661719e-23,0.0,1.3653875775726142e-31,4.640702471654638e-31,5.7389429313976726e-24,7.543415266895985e-24,2.3838848048767016e-16,2.017221972081865e-31,2.549579871369021e-16,2.360549526778725e-23,3.9951037991428975e-31,4.3664263961229836e-10,6.546990071632816e-23,1.394501670104255e-31,5.244534811739916e-24,1.6220325977177662e-31,0.0,0.0,0.0,0.0,0.0,6.162975822039155e-33,0.0,7.200844988220495e-16,9.860761315262648e-32,0.0,0.0,0.0,0.0,6.162975822039155e-33,3.0814879110195774e-33,0.0,6.162975822039155e-33,6.691146483264031e-23,4.684098802147703e-15,9.183549615799121e-41,3.6734198463196485e-40,0.0,0.0,0.0,9.183549615799121e-41,0.0,1.607111050436909e-31,4.595841765891922e-31,4.075521877196182e-24,1.232595164407831e-32,0.0,0.0,0.0,1.232595164407831e-32,4.1359030627651384e-25,1.9778726415834637e-23,2.711891741848856e-23,2.3838848048767016e-16,5.285309541453168e-16,7.346839692639297e-40,1.8367099231598242e-40,0.0,0.0,3.6734198463196485e-40,0.0,1.8340628248857854e-31,2.549579871369021e-16,2.360549526778725e-23,4.273568180776746e-31,6.642612660040272e-24,0.0,9.860761315262648e-32,9.860761315262648e-32,0.0,9.860761315262648e-32,0.0,6.162975822039155e-33,4.3664263961230213e-10,6.357377068985242e-23,1.7793605406437073e-31,2.1866699000462028e-23,1.8023558227805473e-31,7.775182530654104e-16
8,1.0351810021948882e-08,1.0351810021948882e-08,6.32572148070812e-09,7.81179282338456e-18,5.398448204245101e-09,7.811792823384516e-18,8.1126559633784e-17,2.0798348337462184e-17,6.214427649354698e-09,2.3948557592617022e-17,6.32572148070812e-09,1.8841190222517853e-17,5.5379486592580246e-17,1.4713940537243841e-08,2.4482109009005077e-09,5.398448204245103e-09,6.214427649354698e-09,1.4713940537243841e-08,5.398448204245101e-09,1.8841190222517733e-17,6.32572148070812e-09,2.4482109009005077e-09,5.398448204245101e-09,9.571433007614858e-10,2.0798348337462178e-17,1.4713940537243841e-08,6.32572148070812e-09,9.571433007614856e-10,6.214427649354698e-09,8.1126559633784e-17,0.0,2.2958874039497803e-41,4.1359030627651384e-25,0.0,0.0,1.5407439555097887e-33,0.0,0.0,3.851859888774472e-34,0.0,0.0,0.0,0.0,0.0,1.780314666463072e-41,4.1359030589132785e-25,0.0,0.0,2.634441112930656e-42,1.232595164407831e-32,0.0,0.0,8.609577764811676e-42,6.710232518898614e-15,0.0,6.652994237661719e-23,0.0,1.3653875775726142e-31,4.640702471654638e-31,5.7389429313976726e-24,7.543415266895985e-24,2.3838848048767016e-16,2.017221972081865e-31,2.549579871369021e-16,2.360549526778725e-23,3.9951037991428975e-31,4.3664263961229836e-10,6.546990071632816e-23,1.394501670104255e-31,5.244534811739916e-24,1.6220325977177662e-31,0.0,0.0,0.0,0.0,0.0,6.162975822039155e-33,0.0,7.200844988220495e-16,9.860761315262648e-32,0.0,0.0,0.0,0.0,6.162975822039155e-33,3.0814879110195774e-33,0.0,6.162975822039155e-33,6.691146483264031e-23,4.684098802147703e-15,9.183549615799121e-41,3.6734198463196485e-40,0.0,0.0,0.0,9.183549615799121e-41,0.0,1.607111050436909e-31,4.595841765891922e-31,4.075521877196182e-24,1.232595164407831e-32,0.0,0.0,0.0,1.232595164407831e-32,4.1359030627651384e-25,1.9778726415834637e-23,2.711891741848856e-23,2.3838848048767016e-16,5.285309541453168e-16,7.346839692639297e-40,1.8367099231598242e-40,0.0,0.0,3.6734198463196485e-40,0.0,1.8340628248857854e-31,2.549579871369021e-16,2.360549526778725e-23,4.273568180776746e-31,6.642612660040272e-24,0.0,9.860761315262648e-32,9.860761315262648e-32,0.0,9.860761315262648e-32,0.0,6.162975822039155e-33,4.3664263961230213e-10,6.357377068985242e-23,1.7793605406437073e-31,2.1866699000462028e-23,1.8023558227805473e-31,7.775182530654104e-16
9,1.0351810021948882e-08,1.0351810021948882e-08,6.32572148070812e-09,7.81179282338456e-18,5.398448204245101e-09,7.811792823384516e-18,8.1126559633784e-17,2.0798348337462184e-17,6.214427649354698e-09,2.3948557592617022e-17,6.32572148070812e-09,1.8841190222517853e-17,5.5379486592580246e-17,1.4713940537243841e-08,2.4482109009005077e-09,5.398448204245103e-09,6.214427649354698e-09,1.4713940537243841e-08,5.398448204245101e-09,1.8841190222517733e-17,6.32572148070812e-09,2.4482109009005077e-09,5.398448204245101e-09,9.571433007614858e-10,2.0798348337462178e-17,1.4713940537243841e-08,6.32572148070812e-09,9.571433007614856e-10,6.214427649354698e-09,8.1126559633784e-17,0.0,2.2958874039497803e-41,4.1359030627651384e-25,0.0,0.0,1.5407439555097887e-33,0.0,0.0,3.851859888774472e-34,0.0,0.0,0.0,0.0,0.0,1.780314666463072e-41,4.1359030589132785e-25,0.0,0.0,2.634441112930656e-42,1.232595164407831e-32,0.0,0.0,8.609577764811676e-42,6.710232518898614e-15,0.0,6.652994237661719e-23,0.0,1.3653875775726142e-31,4.640702471654638e-31,5.7389429313976726e-24,7.543415266895985e-24,2.3838848048767016e-16,2.017221972081865e-31,2.549579871369021e-16,2.360549526778725e-23,3.9951037991428975e-31,4.3664263961229836e-10,6.546990071632816e-23,1.394501670104255e-31,5.244534811739916e-24,1.6220325977177662e-31,0.0,0.0,0.0,0.0,0.0,6.162975822039155e-33,0.0,7.200844988220495e-16,9.860761315262648e-32,0.0,0.0,0.0,0.0,6.162975822039155e-33,3.0814879110195774e-33,0.0,6.162975822039155e-33,6.691146483264031e-23,4.684098802147703e-15,9.183549615799121e-41,3.6734198463196485e-40,0.0,0.0,0.0,9.183549615799121e-41,0.0,1.607111050436909e-31,4.595841765891922e-31,4.075521877196182e-24,1.232595164407831e-32,0.0,0.0,0.0,1.232595164407831e-32,4.1359030627651384e-25,1.9778726415834637e-23,2.711891741848856e-23,2.3838848048767016e-16,5.285309541453168e-16,7.346839692639297e-40,1.8367099231598242e-40,0.0,0.0,3.6734198463196485e-40,0.0,1.8340628248857854e-31,2.549579871369021e-16,2.360549526778725e-23,4.273568180776746e-31,6.642612660040272e-24,0.0,9.860761315262648e-32,9.860761315262648e-32,0.0,9.860761315262648e-32,0.0,6.162975822039155e-33,4.3664263961230213e-10,6.357377068985242e-23,1.7793605406437073e-31,2.1866699000462028e-23,1.8023558227805473e-31,7.775182530654104e-16
