,Y3Z0,Y0Z3,Y5Z3,Y3Z5,Y4Z3,Y3Z4,Y5Z1,Y1Z5,Y3Z1,Y1Z3,Y4Z0,Y0Z4,Y5Z4,Y4Z5,Y4Z2,Y2Z4,Y2Z1,Y1Z2,Y1Z4,Y4Z1,Y0Z5,Y5Z0,Y2Z5,Y5Z2,Y2Z0,Y0Z2,Y1Z0,Y0Z1,Y2Z3,Y3Z2,X0Y3,standard_y,Y4,Y5,Y2,X5Y3,X4Y2,X3Y5,X3Y4,X3Y2,X2Y5,X2Y3,X0Y5,X0Y2,X5Y1,X1Y2,X1Y0,X5Y4,X5Y0,X3Y0,X2Y0,X1Y4,X0Y4,X3Y1,Y1,Y0,X4Y1,X4Y0,X2Y1,X1Y5,X0Y1,standard_x,Y4Y5,Y3Y5,Y3Y4,Y3,Y2Y5,Y2Y4,Y2Y3,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y2,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y5,X4Y3,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y4,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y3,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.8391074673326993,0.8391074673326993,0.836244497423913,0.836244497423913,0.7548561847919819,0.7548561847919819,0.7098995812847562,0.7098995812847562,0.5433071159217955,0.5433071159217955,0.5405467681749742,0.5405467681749742,0.5139749394051585,0.5139749394051585,0.36368262779173954,0.36368262779173954,0.33543290678194465,0.3354329067819445,0.3277719011964086,0.32777190119640853,0.28086145039006233,0.28086145039006216,0.27610317904813664,0.2761031790481366,0.18917532172147417,0.18917532172147417,0.14595480067964695,0.14595480067964695,0.1224371932122491,0.12243719321224905,1.1102230246251565e-16,8.326672684688674e-17,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,3.469446951953614e-17,3.469446951953614e-17,3.122502256758253e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.0816681711721685e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4.333004692402828e-05,4.333004692402828e-05,0.5553830474083108,4.318220814852064e-05,0.21430941733769432,3.89794575561334e-05,0.7098995812847562,0.7098995812847562,2.80554324011466e-05,0.39735231543674343,0.21430941561059208,2.7912892855197142e-05,0.5139749394051585,0.5139749394051585,0.36368262779173954,0.36368262779173954,0.3354329067819446,0.3354329067819446,0.32777190119640853,0.32777190119640853,1.4503195714890285e-05,0.5553830459189237,0.27610317904813664,0.27610317904813664,0.06673812867246492,9.76868385299399e-06,0.3973523145177817,7.5368514861860866e-06,0.06673812825700612,6.322443231254902e-06,2.7755575615628914e-17,8.326587981393949e-17,0.0,0.0,2.7755575615628914e-17,1.6940658945086007e-21,0.0,0.0,0.0,0.0,0.0,5.082197683525802e-21,0.0,1.6940658945086007e-21,2.7755575615628914e-17,2.7755575615628914e-17,1.4756902127946014e-21,0.0,8.470329472543003e-22,2.7755575615628914e-17,2.117582368135751e-21,6.938893903907228e-18,1.6940658945086007e-21,0.0,5.551115123125783e-17,8.470329472543003e-22,0.0,0.0,1.3877787807814457e-17,2.7755575615628914e-17,2.0514079191315086e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3.7095940864703006e-06,3.7095940864703006e-06,7.111523912175783e-05,1.2950412634311878e-06,0.21430941662229003,3.3371292096124423e-06,9.090064730077124e-05,9.090064730077124e-05,1.2950412134326996e-06,5.087984781838139e-05,0.2143094166096312,2.3896928257074706e-06,6.581304725345783e-05,0.1862030408958376,0.36368262779173954,0.36368262779173954,0.05932972999731334,4.2951241494291553e-05,4.197027124855661e-05,0.18620303399516203,5.964062219834164e-07,7.111523912036003e-05,0.05932972498391505,3.535423651307808e-05,0.06673812851042146,8.363215465056203e-07,5.087984781751892e-05,5.964062065145009e-07,0.06673812850737637,5.412802359487252e-07,0.0,3.476276155090852e-18,1.3877787807814457e-17,6.776263578034403e-21,1.0408340855860843e-17,5.169878828456423e-26,0.0,2.5849394142282115e-26,5.293955920339377e-23,7.940933880509066e-23,6.776263578034403e-21,2.117582368135751e-22,2.5849394142282115e-26,0.0,0.0,4.235164736271502e-22,1.4136387421560532e-27,6.776263578034403e-21,0.0,0.0,5.293955920339377e-23,5.082197683525802e-21,0.0,1.6155871338926322e-26,0.0,5.293955920339377e-23,1.0164395367051604e-20,1.0587911840678754e-22,0.0,0.0,1.433833581329711e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,3.956514406725042e-06,3.9565144067250425e-06,3.527270866387102e-05,1.381242593634569e-06,0.001689334408800999,2.9819659569343974e-06,4.508614593991065e-05,4.508614593991065e-05,1.381242580515726e-06,2.5236082605119766e-05,0.0016893344086874877,1.6567954623206598e-06,1.510792222424569e-05,0.0014677805835260672,0.0028667969270453793,0.0028667969270453793,0.0004676777765790838,4.872017957483142e-07,4.858931582604597e-07,0.0014677805701441525,6.361045814591477e-07,3.527270866308233e-05,0.00046767776685701127,1.5106363240004767e-05,0.0005260758890041581,1.6566885622093467e-06,2.523608260463315e-05,6.361045774003397e-07,0.0005260758889768527,2.9818374384736554e-06,1.3877787807814457e-17,2.1440521477374477e-20,2.168404344971009e-19,6.776263578034403e-21,1.8973538018496328e-19,1.2924697071141057e-26,0.0,2.5849394142282115e-26,4.1359030627651384e-25,4.1359030627651384e-25,0.0,4.963083675318166e-24,0.0,2.0679515313825692e-25,0.0,3.308722450212111e-24,2.2240900924256236e-27,0.0,6.462348535570529e-27,2.7755575615628914e-17,1.2407709188295415e-24,6.617444900424222e-24,8.271806125530277e-25,3.2311742677852644e-27,1.6940658945086007e-21,5.293955920339377e-23,6.617444900424222e-24,8.271806125530277e-25,0.0,0.0,1.8409101521782502e-27,0.0,0.0,0.0,0.0,5.293955920339377e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6469779601696886e-23,0.0,0.0,0.0,0.0,0.0,0.0,2.6469779601696886e-23,8.271806125530277e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.877409121342317e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4.269922207599822e-07,4.2699222075998204e-07,3.5188025097257573e-07,1.490655106059923e-07,7.445111449291278e-09,3.2181573895867946e-07,4.4977902037503986e-07,4.4977902037503986e-07,1.490655106058514e-07,2.517549521158082e-07,7.445111449285451e-09,1.7880054709767032e-07,1.507110726204974e-07,6.468695559646279e-09,1.2634338419755897e-08,1.26343384197559e-08,2.061115382643065e-09,4.853869023438685e-09,4.8538690234384336e-09,6.468695559640409e-09,6.86492400529576e-08,3.5188025097248414e-07,2.0611153826388014e-09,1.5071107262049708e-07,2.3184833056413026e-09,1.788005470976701e-07,2.5175495211575164e-07,6.864924005291401e-08,2.3184833056399026e-09,3.2181573895867925e-07,0.0,7.031035206700735e-24,0.0,2.6469779601696886e-23,4.1359030627651384e-25,1.262177448353619e-29,2.7755575615628914e-17,0.0,1.9721522630525295e-31,3.944304526105059e-31,0.0,1.1832913578315177e-30,0.0,3.944304526105059e-31,6.938893903907228e-18,4.930380657631324e-32,7.485709023211983e-30,7.888609052210118e-31,6.310887241768095e-30,1.3877787807814457e-17,5.9164567891575885e-31,1.9721522630525295e-31,3.944304526105059e-31,9.466330862652142e-30,3.970466940254533e-23,6.617444900424222e-24,0.0,3.944304526105059e-31,3.944304526105059e-31,6.938893903907228e-18,3.634639288515823e-31,0.0,0.0,0.0,0.0,2.6469779601696886e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.888609052210118e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.944304526105059e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7865323450608567e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1.519756727946514e-08,1.519756727946514e-08,1.747850171132954e-09,5.305560655061625e-09,1.9434705256658947e-09,1.1454111121065394e-08,2.2341303200782424e-09,2.234130320078213e-09,5.305560655061625e-09,1.2505104646338472e-09,1.9434705256658927e-09,6.3638942631919e-09,7.486080089556248e-10,1.6885871011205334e-09,3.2980653812011403e-09,3.2980653812011395e-09,5.380331810267609e-10,2.4110008390147112e-11,2.4110008390147054e-11,1.6885871011205334e-09,2.4433734238338816e-09,1.7478501711329536e-09,5.380331810267609e-10,7.486080089556247e-10,6.052164563891967e-10,6.3638942631919e-09,1.2505104646338468e-09,2.4433734238338816e-09,6.052164563891963e-10,1.1454111121065394e-08,0.0,4.1359030627651384e-25,0.0,2.0679515313825692e-25,1.0339757656912846e-25,0.0,0.0,6.162975822039155e-33,6.162975822039155e-33,1.5407439555097887e-33,1.5407439555097887e-33,3.0814879110195774e-33,3.0814879110195774e-33,1.5407439555097887e-33,0.0,2.8888949165808538e-34,1.284182492784454e-34,7.703719777548943e-34,7.703719777548943e-34,0.0,3.0814879110195774e-33,3.851859888774472e-34,0.0,7.703719777548943e-34,1.0339757656912846e-25,0.0,0.0,3.0814879110195774e-33,7.703719777548943e-34,0.0,7.183694565083662e-34,8.59296761259011e-15,4.2704032992129076e-23,1.425105115301849e-22,3.2075704940982475e-24,0.0,3.045952915302168e-23,2.4607774795628088e-09,2.4137941827036013e-24,1.506425615639324e-09,4.956619026844164e-23,1.6457331653515518e-22,2.833465336096129e-23,1.130308115732326e-22,4.221375371570124e-24,1.836852851651802e-09,1.690821538316128e-24,1.2361123852139672e-22,0.0,0.0,0.0,0.0,0.0,0.0,5.013903247611103e-15,3.0814879110195774e-33,1.5407439555097887e-33,1.5407439555097887e-33,3.0814879110195774e-33,1.5407439555097887e-33,1.5407439555097887e-33,6.162975822039155e-33,5.52525655743761e-23,3.4106988461231304e-17,4.930380657631324e-32,0.0,0.0,0.0,0.0,1.133467001144913e-22,3.6682029249528334e-24,3.8076512915661546e-16,3.0814879110195774e-33,7.703719777548943e-34,1.5407439555097887e-33,1.5407439555097887e-33,1.5407439555097887e-33,0.0,6.109734841049471e-23,2.4607774795628088e-09,4.4437932895654754e-24,2.2470242634692857e-17,3.944304526105059e-31,0.0,1.9721522630525295e-31,0.0,3.944304526105059e-31,3.0814879110195774e-33,1.5064256156393132e-09,5.651578356403145e-23,1.2874059970758602e-22,5.071282819455066e-23,4.173901802796882e-15,2.465190328815662e-32,1.5407439555097887e-32,6.162975822039155e-33,3.0814879110195774e-33,2.465190328815662e-32,1.3512431672139692e-22,4.337984124692142e-24,1.8368528516518052e-09,3.381591013169543e-24,1.0751988995789015e-22,2.7064953975718295e-16
6,1.5197567279465146e-08,1.519756727946514e-08,1.7478501711329393e-09,5.3055606550616284e-09,1.9431810139872778e-09,1.1454111121065397e-08,2.2341303200782234e-09,2.234130320078194e-09,5.3055606550616284e-09,1.2505104646338365e-09,1.943181013987276e-09,6.3638942631919005e-09,7.486080089556183e-10,1.6883355584911598e-09,3.2975740804934167e-09,3.297574080493416e-09,5.379530321964425e-10,2.4110008390146902e-11,2.411000839014685e-11,1.6883355584911598e-09,2.4433734238338824e-09,1.7478501711329389e-09,5.379530321964425e-10,7.486080089556183e-10,6.051262995126703e-10,6.3638942631919005e-09,1.2505104646338365e-09,2.4433734238338824e-09,6.051262995126697e-10,1.1454111121065397e-08,0.0,1.5509636485369269e-24,1.0339757656912846e-25,0.0,5.169878828456423e-26,3.0814879110195774e-33,0.0,3.0814879110195774e-33,0.0,7.703719777548943e-34,3.0814879110195774e-33,0.0,6.162975822039155e-33,2.311115933264683e-33,0.0,2.8888949165808538e-34,1.7250926650888245e-33,0.0,1.5407439555097887e-33,0.0,3.0814879110195774e-33,5.7777898331617076e-34,0.0,0.0,1.550963648536927e-25,0.0,7.703719777548943e-34,0.0,1.1555579666323415e-33,0.0,2.851312387721898e-34,8.592946186273458e-15,4.269766246759209e-23,1.4251048181361704e-22,3.2071539629000583e-24,1.2407709188295415e-24,3.0454983903171015e-23,2.4608245193610035e-09,2.4134807442185838e-24,1.5064544122117663e-09,4.955879510699464e-23,1.6457328914896044e-22,2.8330426647596286e-23,1.1303077734826384e-22,4.220827190050503e-24,1.8368879646143405e-09,1.690601980199756e-24,1.2361121339500537e-22,1.9721522630525295e-31,3.944304526105059e-31,0.0,7.888609052210118e-31,0.0,0.0,5.013902323930276e-15,0.0,7.703719777548943e-34,1.5407439555097887e-33,0.0,7.703719777548943e-34,1.5407439555097887e-33,0.0,5.524432304339983e-23,3.410255955440067e-17,0.0,2.465190328815662e-32,2.465190328815662e-32,4.930380657631324e-32,2.465190328815662e-32,1.1334666086731983e-22,3.66772657743375e-24,3.8077240779720126e-16,3.0814879110195774e-33,1.5407439555097887e-33,7.703719777548943e-34,1.5407439555097887e-33,7.703719777548943e-34,0.0,6.108823368106916e-23,2.4608245193610035e-09,4.443216224949624e-24,2.2467324798332023e-17,1.9721522630525295e-31,0.0,3.944304526105059e-31,9.860761315262648e-32,3.944304526105059e-31,1.5407439555097887e-33,1.5064544122117555e-09,5.650735242145687e-23,1.2874055487715728e-22,5.07052638467999e-23,4.17390109923479e-15,0.0,9.244463733058732e-33,0.0,3.0814879110195774e-33,2.465190328815662e-32,1.3512427612566195e-22,4.337420800613098e-24,1.8368879646143438e-09,3.381151885503089e-24,1.075198571217605e-22,2.7065471344713974e-16
7,1.519756727946512e-08,1.5197567279465133e-08,3.188818589542429e-10,5.305560655061613e-09,2.9528273950909432e-09,1.1454111121065374e-08,4.075999427061321e-10,4.075999427062213e-10,5.305560655061613e-09,2.2814604374567867e-10,2.9528273950909403e-09,6.3638942631918914e-09,1.3657778994238786e-10,2.5655682375103235e-09,5.0109418588043796e-09,5.010941858804381e-09,8.174649913249387e-10,4.398686124171288e-12,4.398686124171176e-12,2.5655682375103235e-09,2.4433734238338808e-09,3.1888185895424286e-10,8.174649913249387e-10,1.3657778994238768e-10,9.195404348998639e-10,6.3638942631918914e-09,2.2814604374567862e-10,2.4433734238338808e-09,9.19540434899863e-10,1.1454111121065374e-08,0.0,1.6155871338926322e-25,4.1359030627651384e-25,0.0,5.169878828456423e-26,7.703719777548943e-34,4.163336342344337e-17,7.703719777548943e-34,1.232595164407831e-32,0.0,0.0,6.162975822039155e-33,0.0,0.0,0.0,4.81482486096809e-35,1.1620174917611023e-35,0.0,2.8888949165808538e-34,1.3877787807814457e-17,6.162975822039155e-33,9.62964972193618e-35,6.162975822039155e-33,3.851859888774472e-34,6.462348535570529e-27,2.0679515313825692e-25,2.8888949165808538e-34,0.0,0.0,0.0,2.495684709391106e-35,7.368520654511734e-15,6.590894750665628e-23,1.4481331334918214e-22,1.285738284426845e-23,8.271806125530277e-25,4.7159575828248005e-23,6.492151046292221e-09,9.675570888508747e-24,3.974330356141006e-09,7.660716073295249e-23,1.66695532107063e-22,4.3705758146591276e-23,1.1568298006939958e-22,1.6921168019055797e-23,4.84608066425208e-09,6.777571911008446e-24,1.255583374783454e-22,0.0,0.0,0.0,0.0,0.0,0.0,5.0854812871195364e-15,1.232595164407831e-32,3.0814879110195774e-33,0.0,0.0,3.0814879110195774e-33,3.851859888774472e-34,6.162975822039155e-33,8.528111139803058e-23,1.3671612769973124e-16,9.860761315262648e-32,2.465190328815662e-32,2.465190328815662e-32,0.0,4.930380657631324e-32,1.1638805046250003e-22,1.4703804461988512e-23,1.0045543541323683e-15,6.162975822039155e-33,3.0814879110195774e-33,6.162975822039155e-33,6.162975822039155e-33,6.162975822039155e-33,1.3877787807814457e-17,9.433341661644319e-23,6.492151046292221e-09,1.7812718908156892e-23,9.007082419429918e-17,5.9164567891575885e-31,1.7256332301709633e-31,1.9721522630525295e-31,2.465190328815662e-32,3.944304526105059e-31,3.851859888774472e-34,3.974330356141008e-09,8.724857602940888e-23,1.3221460905349455e-22,7.816568202827176e-23,4.228422356303817e-15,4.930380657631324e-32,1.232595164407831e-32,3.697785493223493e-32,1.232595164407831e-32,4.930380657631324e-32,1.382701699557118e-22,1.7388588262161543e-23,4.84608066425209e-09,1.3554935217626428e-23,1.100644342579849e-22,7.140416828852209e-16
8,1.519756727946512e-08,1.5197567279465133e-08,3.188818589542429e-10,5.305560655061613e-09,2.9528273950909432e-09,1.1454111121065374e-08,4.075999427061321e-10,4.075999427062213e-10,5.305560655061613e-09,2.2814604374567867e-10,2.9528273950909403e-09,6.3638942631918914e-09,1.3657778994238786e-10,2.5655682375103235e-09,5.0109418588043796e-09,5.010941858804381e-09,8.174649913249387e-10,4.398686124171288e-12,4.398686124171176e-12,2.5655682375103235e-09,2.4433734238338808e-09,3.1888185895424286e-10,8.174649913249387e-10,1.3657778994238768e-10,9.195404348998639e-10,6.3638942631918914e-09,2.2814604374567862e-10,2.4433734238338808e-09,9.19540434899863e-10,1.1454111121065374e-08,0.0,1.6155871338926322e-25,4.1359030627651384e-25,0.0,5.169878828456423e-26,7.703719777548943e-34,4.163336342344337e-17,7.703719777548943e-34,1.232595164407831e-32,0.0,0.0,6.162975822039155e-33,0.0,0.0,0.0,4.81482486096809e-35,1.1620174917611023e-35,0.0,2.8888949165808538e-34,1.3877787807814457e-17,6.162975822039155e-33,9.62964972193618e-35,6.162975822039155e-33,3.851859888774472e-34,6.462348535570529e-27,2.0679515313825692e-25,2.8888949165808538e-34,0.0,0.0,0.0,2.495684709391106e-35,7.368520654511734e-15,6.590894750665628e-23,1.4481331334918214e-22,1.285738284426845e-23,8.271806125530277e-25,4.7159575828248005e-23,6.492151046292221e-09,9.675570888508747e-24,3.974330356141006e-09,7.660716073295249e-23,1.66695532107063e-22,4.3705758146591276e-23,1.1568298006939958e-22,1.6921168019055797e-23,4.84608066425208e-09,6.777571911008446e-24,1.255583374783454e-22,0.0,0.0,0.0,0.0,0.0,0.0,5.0854812871195364e-15,1.232595164407831e-32,3.0814879110195774e-33,0.0,0.0,3.0814879110195774e-33,3.851859888774472e-34,6.162975822039155e-33,8.528111139803058e-23,1.3671612769973124e-16,9.860761315262648e-32,2.465190328815662e-32,2.465190328815662e-32,0.0,4.930380657631324e-32,1.1638805046250003e-22,1.4703804461988512e-23,1.0045543541323683e-15,6.162975822039155e-33,3.0814879110195774e-33,6.162975822039155e-33,6.162975822039155e-33,6.162975822039155e-33,1.3877787807814457e-17,9.433341661644319e-23,6.492151046292221e-09,1.7812718908156892e-23,9.007082419429918e-17,5.9164567891575885e-31,1.7256332301709633e-31,1.9721522630525295e-31,2.465190328815662e-32,3.944304526105059e-31,3.851859888774472e-34,3.974330356141008e-09,8.724857602940888e-23,1.3221460905349455e-22,7.816568202827176e-23,4.228422356303817e-15,4.930380657631324e-32,1.232595164407831e-32,3.697785493223493e-32,1.232595164407831e-32,4.930380657631324e-32,1.382701699557118e-22,1.7388588262161543e-23,4.84608066425209e-09,1.3554935217626428e-23,1.100644342579849e-22,7.140416828852209e-16
9,1.519756727946512e-08,1.5197567279465133e-08,3.188818589542429e-10,5.305560655061613e-09,2.9528273950909432e-09,1.1454111121065374e-08,4.075999427061321e-10,4.075999427062213e-10,5.305560655061613e-09,2.2814604374567867e-10,2.9528273950909403e-09,6.3638942631918914e-09,1.3657778994238786e-10,2.5655682375103235e-09,5.0109418588043796e-09,5.010941858804381e-09,8.174649913249387e-10,4.398686124171288e-12,4.398686124171176e-12,2.5655682375103235e-09,2.4433734238338808e-09,3.1888185895424286e-10,8.174649913249387e-10,1.3657778994238768e-10,9.195404348998639e-10,6.3638942631918914e-09,2.2814604374567862e-10,2.4433734238338808e-09,9.19540434899863e-10,1.1454111121065374e-08,0.0,1.6155871338926322e-25,4.1359030627651384e-25,0.0,5.169878828456423e-26,7.703719777548943e-34,4.163336342344337e-17,7.703719777548943e-34,1.232595164407831e-32,0.0,0.0,6.162975822039155e-33,0.0,0.0,0.0,4.81482486096809e-35,1.1620174917611023e-35,0.0,2.8888949165808538e-34,1.3877787807814457e-17,6.162975822039155e-33,9.62964972193618e-35,6.162975822039155e-33,3.851859888774472e-34,6.462348535570529e-27,2.0679515313825692e-25,2.8888949165808538e-34,0.0,0.0,0.0,2.495684709391106e-35,7.368520654511734e-15,6.590894750665628e-23,1.4481331334918214e-22,1.285738284426845e-23,8.271806125530277e-25,4.7159575828248005e-23,6.492151046292221e-09,9.675570888508747e-24,3.974330356141006e-09,7.660716073295249e-23,1.66695532107063e-22,4.3705758146591276e-23,1.1568298006939958e-22,1.6921168019055797e-23,4.84608066425208e-09,6.777571911008446e-24,1.255583374783454e-22,0.0,0.0,0.0,0.0,0.0,0.0,5.0854812871195364e-15,1.232595164407831e-32,3.0814879110195774e-33,0.0,0.0,3.0814879110195774e-33,3.851859888774472e-34,6.162975822039155e-33,8.528111139803058e-23,1.3671612769973124e-16,9.860761315262648e-32,2.465190328815662e-32,2.465190328815662e-32,0.0,4.930380657631324e-32,1.1638805046250003e-22,1.4703804461988512e-23,1.0045543541323683e-15,6.162975822039155e-33,3.0814879110195774e-33,6.162975822039155e-33,6.162975822039155e-33,6.162975822039155e-33,1.3877787807814457e-17,9.433341661644319e-23,6.492151046292221e-09,1.7812718908156892e-23,9.007082419429918e-17,5.9164567891575885e-31,1.7256332301709633e-31,1.9721522630525295e-31,2.465190328815662e-32,3.944304526105059e-31,3.851859888774472e-34,3.974330356141008e-09,8.724857602940888e-23,1.3221460905349455e-22,7.816568202827176e-23,4.228422356303817e-15,4.930380657631324e-32,1.232595164407831e-32,3.697785493223493e-32,1.232595164407831e-32,4.930380657631324e-32,1.382701699557118e-22,1.7388588262161543e-23,4.84608066425209e-09,1.3554935217626428e-23,1.100644342579849e-22,7.140416828852209e-16
