,Y5Z1,Y1Z5,Y4Z0,Y0Z4,Y2Z1,Y1Z2,Y4Z2,Y2Z4,Y3Z0,Y0Z3,Y2Z0,Y0Z2,Y5Z0,Y0Z5,Y2Z3,Y3Z2,Y1Z0,Y0Z1,Y5Z4,Y4Z5,Y4Z3,Y3Z4,Y4Z1,Y1Z4,Y5Z3,Y3Z5,Y5Z2,Y2Z5,Y1Z3,Y3Z1,Y4,X3Y5,X2Y4,X2Y0,X0Y1,standard_y,X3Y1,X2Y1,X1Y4,X5Y2,X3Y4,X2Y5,X1Y5,X0Y4,X0Y2,Y3,X5Y3,X5Y1,X4Y3,X2Y3,X1Y2,X1Y0,X0Y3,standard_x,Y5,Y4Y5,Y3Y5,Y3Y4,Y2Y5,Y2Y4,Y2Y3,Y2,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y1,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,Y0,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y4,X5Y0,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y5,X4Y2,X4Y1,X4Y0,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y2,X3Y0,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y3,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y5,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.9433567169983138,0.9433567169983137,0.9424502837770503,0.9424502837770503,0.9223249966654171,0.9223249966654168,0.9009004917506227,0.9009004917506227,0.7951935655656965,0.7951935655656965,0.7417869892607295,0.7417869892607294,0.7398985747399308,0.7398985747399307,0.6489745531369242,0.6489745531369241,0.6229016948897019,0.6229016948897019,0.5437608592359304,0.5437608592359304,0.46906904778216374,0.46906904778216374,0.46562265437810546,0.4656226543781053,0.24657283261983037,0.24657283261983032,0.11320596465314436,0.11320596465314431,0.02900522828361478,0.02900522828361471,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.0408340855860843e-16,8.326672684688674e-17,8.326672684688674e-17,8.326672684688674e-17,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,8.673617379884035e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0012122012717832712,0.0012122012717832712,0.9424502837770501,0.9424502837770502,0.8091191254747034,0.0011851757811327675,0.9009004917506225,0.9009004917506227,0.7951935655656968,0.7951935655656966,0.7417869892607294,0.7417869892607293,0.0009507601707064295,0.11699739411559183,0.6489745531369242,0.6489745531369242,0.0008004206819493091,0.11699626899266923,0.0006987257240390619,0.0781385892741871,0.46906904778216363,0.46906904778216385,0.07813775593084665,0.0005983191338311642,0.0003168429247422174,0.21756762828282614,0.000145468211391597,0.8091182705441257,3.727134601387992e-05,0.21756740076658607,5.551115123125783e-17,0.0,2.7755575615628914e-17,4.163336342344337e-17,3.3881317890172014e-21,1.2508982565051507e-16,0.0,2.710505431213761e-20,1.6263032587282567e-19,0.0,2.498001805406602e-16,0.0,1.3877787807814457e-17,1.3877787807814457e-17,0.0,2.7755575615628914e-17,5.421010862427522e-20,6.938893903907228e-18,8.326672684688674e-17,0.0,0.0,1.0164395367051604e-20,1.3877787807814457e-17,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,8.131516293641283e-20,0.0,0.0,0.0,0.0,0.0,6.938893903907228e-17,0.0,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,5.551115123125783e-17,1.6263032587282567e-19,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,2.0816681711721685e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0
2,1.2905871218854406e-05,1.2905871218854406e-05,0.0011907977208940842,0.001190797720894084,0.8091190320228665,1.2618140534123604e-05,0.0011382990390003261,0.15911409460818815,0.3261248922095725,0.0010047370156761265,0.15911278336207002,0.0009372571385521723,2.6833260988165273e-06,0.00014782702105880407,0.6489745531369241,0.6489745531369241,2.151707622877073e-06,0.00014782702089766365,2.683312080674167e-06,9.87285991770705e-05,0.0005926746085771198,0.32612388303438666,9.872859905771892e-05,2.1516957356982092e-06,3.3733127315670154e-06,0.21756760433892997,1.5487477586087697e-06,0.8091190319259596,3.9681462394513816e-07,0.21756760431314073,5.421010862427522e-20,8.470329472543003e-22,1.0842021724855044e-19,0.0,3.101927297073854e-25,2.7769339901021796e-17,1.0587911840678754e-22,5.293955920339377e-22,2.481541837659083e-24,8.470329472543003e-22,5.421010862427522e-20,0.0,0.0,0.0,1.0842021724855044e-19,8.326672684688674e-17,2.117582368135751e-22,0.0,0.0,0.0,1.0587911840678754e-22,5.169878828456423e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,2.117582368135751e-22,0.0,0.0,0.0,0.0,0.0,6.776263578034403e-20,0.0,0.0,0.0,0.0,0.0,0.0,8.271806125530277e-25,0.0,0.0,0.0,0.0,0.0,0.0,1.6543612251060553e-24,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3552527156068805e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.117582368135751e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1.6811966809742908e-07,1.5726626193386003e-13,0.00015383459096383217,0.00015383459096383217,6.660555885839995e-07,1.537600802544178e-13,0.0001598068566831129,1.3098004118243572e-07,0.32612452403235104,0.00012979812198221868,1.309800231682714e-07,0.00014017786137381612,3.972122985686455e-08,0.00014017786137378362,5.342268700448692e-07,0.866542157473061,2.6219867108445923e-14,0.00014017786137378156,3.972122639370512e-08,0.00015980685668306774,7.656535983009328e-05,0.3261245071901671,0.0001598068566830674,2.6219864690988302e-14,4.9935198715149514e-08,0.8665421574729071,1.6811966809735655e-07,6.660555885839819e-07,4.83543896617724e-15,0.8665421574729147,0.0,0.0,1.6155871338926322e-26,3.2311742677852644e-27,4.81482486096809e-34,1.3552527157646527e-20,5.5220263365470826e-30,6.617444900424222e-24,7.703719777548943e-34,0.0,2.710505431213761e-20,0.0,3.308722450212111e-24,6.938893903907228e-18,0.0,0.0,1.3234889800848443e-23,0.0,1.3552527156068805e-20,1.3234889800848443e-23,0.0,9.62964972193618e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5777218104420236e-30,0.0,0.0,0.0,0.0,0.0,1.3552527156068805e-20,0.0,0.0,0.0,0.0,0.0,8.077935669463161e-28,8.077935669463161e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.703719777548943e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.310887241768095e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1.3958324537345328e-07,7.164987719021294e-15,1.0924076476261046e-05,1.0924076476261046e-05,8.447956374512267e-12,6.784946836739429e-15,5.911131464028829e-06,1.6612931779747425e-12,5.81182138483707e-05,7.370841752245038e-07,1.6612931768225726e-12,7.370844796517288e-07,2.5426710584896433e-08,7.370844796518689e-07,6.775898843256955e-12,0.00015442531813941764,1.1945665660121356e-15,7.370844796517313e-07,2.5426710573717465e-08,5.9111314640288786e-06,5.911131197493498e-06,5.8118213833235476e-05,5.911131464028823e-06,1.194566565456743e-15,1.3958324417214184e-07,0.00015442531813941696,1.395832453734531e-07,8.447956374512174e-12,6.784946722003768e-15,0.0001544253181394175,0.0,0.0,6.162975822039155e-33,3.0814879110195774e-33,1.0626483936537435e-36,9.264422850733149e-23,1.8055593228630336e-35,4.0389678347315804e-28,3.009265538105056e-36,0.0,2.0679515313825692e-25,0.0,7.237830359838992e-25,2.7755575615628914e-17,1.232595164407831e-32,0.0,0.0,1.5509636485369269e-24,3.101927297073854e-25,0.0,0.0,1.1717649210763488e-36,2.0679515313825692e-25,0.0,1.3234889800848443e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.860761315262648e-32,0.0,0.0,0.0,0.0,0.0,1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,5.048709793414476e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.009265538105056e-36,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0339757656912846e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.407412430484045e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0097419586828951e-28,0.0,0.0,0.0,0.0,0.0,0.0
5,6.14336239319001e-08,9.174905081056573e-15,7.275867559159998e-07,7.275867559159998e-07,2.2146720133767192e-11,8.6882553910279e-15,3.9370475959548083e-07,2.4165287942066703e-12,5.874736339999223e-09,4.909273567066331e-08,2.4165287941992345e-12,4.909273567066347e-08,1.1190848627632159e-08,4.9092735670667135e-08,2.2147211879528552e-11,1.5609702506970954e-08,1.5296655460699548e-15,4.909273567066535e-08,1.1190848627610335e-08,3.9370475959547755e-07,3.9370475959548067e-07,5.874736339992436e-09,3.937047595954769e-07,1.5296655460668001e-15,6.143362393189943e-08,1.5609702508087906e-08,6.143362393189943e-08,2.2146720133767147e-11,8.688255391042753e-15,1.560970250808792e-08,7.940933880509066e-23,4.930380657631324e-32,0.0,0.0,3.342987712913383e-39,7.279027821892493e-23,3.611118645726067e-35,0.0,0.0,9.62964972193618e-35,0.0,9.62964972193618e-35,8.271806125530277e-25,0.0,3.0814879110195774e-33,0.0,0.0,8.271806125530277e-25,7.888609052210118e-31,2.6469779601696886e-23,0.0,2.1804711024613623e-38,7.888609052210118e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6155871338926322e-27,0.0,0.0,0.0,0.0,9.860761315262648e-32,0.0,0.0,0.0,0.0,0.0,6.617444900424222e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5407439555097887e-33,1.88079096131566e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5777218104420236e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.222237291452134e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1.5517109427254295e-08,3.260909068170973e-16,2.212423406100955e-08,2.2124234061009714e-08,3.1152106522053746e-12,3.087945928218512e-16,1.1971653114078257e-08,3.399473843234276e-13,3.9797838636799507e-10,1.49279679136779e-09,3.399473843234268e-13,1.49279679136779e-09,2.8266218338536525e-09,1.4927967913677932e-09,3.1152059646743687e-12,1.057464344880293e-09,5.436677778163403e-17,1.49279679136779e-09,2.8266218338536483e-09,1.1971653114078253e-08,1.1971653114078257e-08,3.9797838636799465e-10,1.1971653114078253e-08,5.436677778163388e-17,1.5517109427254292e-08,1.0574643448581853e-09,1.5517109427254292e-08,3.115210652205374e-12,3.0879459282181546e-16,1.0574643448581853e-09,8.271806125530277e-25,0.0,3.009265538105056e-36,0.0,5.731494639511944e-41,9.309820920686051e-25,1.504632769052528e-36,3.851859888774472e-34,3.6734198463196485e-40,0.0,3.0814879110195774e-33,0.0,2.0679515313825692e-25,0.0,0.0,0.0,0.0,2.0679515313825692e-25,1.5407439555097887e-33,0.0,3.851859888774472e-34,2.7192884212282135e-40,3.0814879110195774e-33,2.2775960641481374e-14,0.0,1.961296335127635e-22,4.1538804127889e-25,2.7781438508783463e-23,2.9666064053167482e-27,4.9480172833893876e-26,8.104806733365746e-16,4.0389678347315804e-28,6.634449404391033e-16,7.415434202245421e-30,3.322829345401541e-27,5.408291030651124e-25,6.162975822039155e-33,1.7795460602382526e-22,5.2210687731179475e-09,2.3339070102283463e-23,5.424208201900361e-26,6.724291955474618e-30,1.0339757656912846e-25,0.0,0.0,0.0,4.930380657631324e-32,2.465190328815662e-32,2.465190328815662e-32,2.465190328815662e-32,4.523175851765035e-16,0.0,0.0,0.0,0.0,0.0,2.465190328815662e-32,6.018531076210112e-36,1.8367099231598242e-40,0.0,2.128236774250326e-22,1.2414908282776663e-14,3.0814879110195774e-33,0.0,1.5407439555097887e-33,3.0814879110195774e-33,3.0814879110195774e-33,0.0,0.0,5.6143846163770385e-25,3.0045086398979976e-23,2.741170411127735e-17,0.0,3.009265538105056e-36,0.0,1.2037062152420224e-35,1.2037062152420224e-35,3.1857692807152145e-27,4.212303916447622e-26,8.104806733366004e-16,1.204383719208313e-19,3.6734198463196485e-40,7.346839692639297e-40,3.6734198463196485e-40,3.6734198463196485e-40,7.346839692639297e-40,7.52316384526264e-37,6.634449404391033e-16,6.585163915157932e-30,3.3228358528597045e-27,5.408291030956102e-25,1.551278940113037e-23,7.888609052210118e-31,3.944304526105059e-31,0.0,0.0,0.0,0.0,2.0215451172583585e-22,5.22106877311802e-09,2.6201205483371437e-23,4.843947565754989e-26,5.942480735317365e-30,9.936266900498615e-15
7,1.5517109427254295e-08,3.2609090757620966e-16,1.3718431291890714e-08,1.3718431291890759e-08,3.1154883185666508e-12,3.087945935809751e-16,7.4231858261374e-09,3.399473835367294e-13,5.419492012075586e-09,9.256288899611265e-10,3.3994738353672917e-13,9.256288899611292e-10,2.8266218338536467e-09,9.256288899611319e-10,3.1155521512711844e-12,1.4400077407468044e-08,5.4366777846596544e-17,9.256288899611298e-10,2.8266218338536442e-09,7.423185826137398e-09,7.423185826137396e-09,5.419492012075586e-09,7.423185826137396e-09,5.4366777846596513e-17,1.5517109427254295e-08,1.4400077407490153e-08,1.5517109427254295e-08,3.1154883185666508e-12,3.08794593581462e-16,1.4400077407490153e-08,0.0,0.0,0.0,0.0,3.557196151688548e-42,1.550963648536927e-25,2.256949153578792e-36,3.0814879110195774e-33,5.510129769479473e-40,6.018531076210112e-36,2.465190328815662e-32,0.0,1.0339757656912846e-25,0.0,0.0,0.0,0.0,1.0339757656912846e-25,0.0,0.0,9.244463733058732e-33,1.3458049650851463e-40,1.232595164407831e-32,7.910968978332228e-15,0.0,6.381140564288266e-23,4.693865496439306e-24,1.24620719086618e-22,2.461938452886919e-27,1.6110012208248616e-26,6.725432285319249e-16,0.0,5.505318225035139e-16,2.441005210846987e-30,2.7576254657912884e-27,6.11134355917938e-24,0.0,5.996353473782792e-23,4.332483886053678e-09,1.0404686625385147e-22,1.7898318474023392e-26,2.1912483213219676e-30,1.550963648536927e-25,0.0,0.0,0.0,2.465190328815662e-32,2.465190328815662e-32,6.162975822039155e-33,1.232595164407831e-32,3.75336685708029e-16,0.0,3.944304526105059e-31,0.0,0.0,0.0,2.465190328815662e-32,6.018531076210112e-36,2.7550648847397363e-40,2.7755575615628914e-17,7.104592369462602e-23,4.015507765118542e-15,4.930380657631324e-32,2.465190328815662e-32,0.0,2.465190328815662e-32,2.465190328815662e-32,0.0,1.232595164407831e-32,6.344228320549397e-24,1.3430671925477391e-22,3.0975096726010185e-16,6.018531076210112e-36,0.0,6.018531076210112e-36,0.0,0.0,2.6437992593168785e-27,1.4128686177936302e-26,6.725432285316333e-16,9.995047723609273e-20,6.428484731059385e-40,1.4693679385278594e-39,9.183549615799121e-41,9.183549615799121e-41,1.1020259538958945e-39,2.256949153578792e-36,5.50531822503514e-16,2.2024857463771796e-30,2.757551931821961e-27,6.111343559154071e-24,1.2872634548240316e-23,0.0,1.9721522630525295e-31,0.0,1.9721522630525295e-31,0.0,0.0,6.808533076318062e-23,4.332483886053693e-09,1.166680796379303e-22,1.625018275690282e-26,1.9975836120701144e-30,3.2104734978501565e-15
8,3.254587769992249e-08,1.278609851720853e-17,1.2743157760046057e-08,1.2743157760046066e-08,3.1152240442020193e-12,4.906371338967793e-17,6.895455176462079e-09,3.3994540962281214e-13,2.6171627501286695e-10,8.598238910161695e-10,3.3994540962281194e-13,8.598238910161695e-10,5.9286098960513485e-09,8.598238910161781e-10,3.1152271267893037e-12,6.954036671037761e-10,5.436677778162652e-17,8.598238910161697e-10,5.9286098960513485e-09,6.8954551764620796e-09,6.895455176462079e-09,2.6171627501286685e-10,6.8954551764620754e-09,5.4366777781626484e-17,3.254587769992249e-08,6.954036671258839e-10,3.254587769992249e-08,3.1152240442020177e-12,4.906371338962884e-17,6.954036671258839e-10,8.271806125530277e-25,3.851859888774472e-34,1.504632769052528e-36,0.0,5.897721480313625e-41,1.0339757656912846e-24,1.504632769052528e-36,0.0,3.6734198463196485e-40,6.018531076210112e-36,0.0,0.0,6.203854594147708e-25,0.0,0.0,0.0,1.925929944387236e-34,6.203854594147708e-25,0.0,1.6543612251060553e-24,0.0,1.2054313146151606e-40,0.0,1.4645364326643487e-15,0.0,9.527510512608312e-24,4.247961147880361e-26,1.0945325417898771e-24,3.2149943193788695e-27,2.5884794419620953e-27,5.822558035190368e-16,0.0,4.766241560032409e-16,2.9670331413125416e-31,3.932795313762849e-27,8.363867132304768e-26,0.0,1.287049566039258e-23,3.750857600595505e-09,8.572291255316312e-25,3.296978913964177e-27,2.372876398866185e-31,2.0679515313825692e-25,1.232595164407831e-32,0.0,0.0,0.0,1.232595164407831e-32,0.0,0.0,3.2494857393516897e-16,0.0,0.0,0.0,0.0,0.0,2.465190328815662e-32,3.009265538105056e-36,0.0,0.0,2.1832167385224327e-23,6.384277650173641e-16,0.0,0.0,0.0,0.0,0.0,0.0,7.703719777548943e-34,1.0865771974445786e-25,1.1472588946198494e-24,1.2950258626854461e-17,6.018531076210112e-36,3.009265538105056e-36,0.0,6.018531076210112e-36,0.0,3.76209752097622e-27,3.046932930566716e-27,5.822558035190248e-16,8.652434707242754e-20,1.8367099231598242e-40,0.0,1.8367099231598242e-40,1.8367099231598242e-40,1.8367099231598242e-40,1.504632769052528e-36,4.76624156003241e-16,3.12575382989134e-31,3.93279284342886e-27,8.363867129418358e-26,4.2282505707537866e-24,0.0,0.0,0.0,0.0,9.860761315262648e-32,0.0,1.9628957222640107e-23,3.7508576005955064e-09,9.64793267586757e-25,3.496295200109676e-27,2.909516985986694e-31,4.882963552037831e-16
9,2.9250263672860032e-08,1.8763818985955385e-16,1.8512423939987246e-08,1.851242393998726e-08,3.1151052403006576e-12,1.5503406688690717e-16,1.0017265099399046e-08,3.3992204679980815e-13,2.2581071775152276e-09,1.249095764483666e-09,3.3992204679980744e-13,1.2490957644836662e-09,5.328275496882431e-09,1.2490957644836764e-09,3.1151318370902363e-12,5.999993740771323e-09,6.591351188029284e-17,1.2490957644836662e-09,5.328275496882426e-09,1.001726509939905e-08,1.0017265099399045e-08,2.258107177515227e-09,1.0017265099399043e-08,6.591351188029274e-17,2.9250263672860032e-08,5.9999937407934314e-09,2.9250263672860032e-08,3.115105240300655e-12,1.5503406688754462e-16,5.9999937407934314e-09,0.0,3.0814879110195774e-33,0.0,0.0,9.667492419511398e-42,1.8611564028962156e-24,3.009265538105056e-36,3.0814879110195774e-33,3.6734198463196485e-40,2.407412430484045e-35,0.0,1.2037062152420224e-35,0.0,0.0,1.2037062152420224e-35,4.1359030627651384e-25,6.162975822039155e-33,4.1359030627651384e-25,1.232595164407831e-32,0.0,7.703719777548943e-34,5.630588560289667e-41,1.232595164407831e-32,3.172356468833411e-15,1.6543612251060553e-24,2.7960169556232686e-23,4.556056782735298e-25,2.0478571034152855e-23,5.239205159845703e-27,5.875611567658977e-27,6.295920237432893e-16,0.0,5.153727367410527e-16,9.842097191726441e-31,5.92105785402407e-27,1.6977313370897396e-25,2.465190328815662e-32,3.238453045063561e-23,4.055794743922658e-09,1.6414485306858966e-23,7.116129407782507e-27,8.271980860515945e-31,2.0679515313825692e-25,0.0,0.0,0.0,0.0,0.0,0.0,2.465190328815662e-32,4.605934292808734e-16,0.0,9.860761315262648e-32,9.860761315262648e-32,0.0,0.0,0.0,6.018531076210112e-36,0.0,0.0,4.803408503854043e-23,1.4575719310787754e-15,0.0,6.162975822039155e-33,1.232595164407831e-32,0.0,6.162975822039155e-33,0.0,1.232595164407831e-32,3.744670700332541e-25,2.168412652008826e-23,1.208196724123664e-16,0.0,6.018531076210112e-36,1.2037062152420224e-35,1.2037062152420224e-35,3.009265538105056e-36,5.682795229272897e-27,6.240609417500224e-27,6.295920237431755e-16,9.355531058268276e-20,0.0,7.346839692639297e-40,0.0,1.8367099231598242e-40,0.0,6.018531076210112e-36,5.153727367410527e-16,9.814464473176382e-31,5.921028661023686e-27,1.6977313366702672e-25,9.529292779039966e-24,0.0,4.930380657631324e-32,0.0,0.0,9.860761315262648e-32,4.930380657631324e-32,4.4144117494831185e-23,4.055794743922664e-09,1.8456654082413684e-23,7.165486387940422e-27,8.954286286580729e-31,1.1334649818426856e-15
