,Y4Z3,Y3Z4,Y4Z0,Y0Z4,Y4Z1,Y1Z4,Y3Z2,Y2Z3,Y4Z2,Y2Z4,Y5Z3,Y3Z5,Y5Z4,Y4Z5,Y5Z0,Y0Z5,Y2Z5,Y5Z2,Y0Z2,Y2Z0,Y1Z5,Y5Z1,Y3Z0,Y0Z3,Y0Z1,Y1Z0,Y2Z1,Y1Z2,Y3Z1,Y1Z3,standard_y,X2Y4,Y4,X3Y2,X2Y5,X1Y4,X0Y1,Y2,X5Y2,X4Y5,X3Y5,X0Y3,Y0,X5Y0,Y5,X5Y1,X4Y0,X3Y0,X1Y3,X1Y2,Y3,X5Y3,X4Y1,X3Y1,X2Y3,X4Y3,X1Y0,X0Y2,standard_x,Y4Y5,Y3Y5,Y3Y4,Y2Y5,Y2Y4,Y2Y3,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y1,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y4,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y2,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y4,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y1,X2Y0,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y5,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y5,X0Y4,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.8557982138654457,0.8557982138654456,0.7521114614185342,0.752111461418534,0.7359343862230145,0.7359343862230144,0.7337448898359851,0.733744889835985,0.6304437186278284,0.6304437186278284,0.6025572291460339,0.6025572291460339,0.5733566684364415,0.5733566684364415,0.5112851098756519,0.5112851098756519,0.5042791382906526,0.5042791382906525,0.41324281642825944,0.41324281642825933,0.15434974770859614,0.1543497477085961,0.11050473394613869,0.11050473394613868,0.06688397634275173,0.0668839763427517,0.04967399448053067,0.04967399448053067,0.044807484435657095,0.044807484435657075,1.6653345369377348e-16,1.6653345369377348e-16,1.1102230246251565e-16,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,3.122502256758253e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.0816681711721685e-17,2.0816681711721685e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,6.938893903907228e-18,6.938893903907228e-18,6.938893903907228e-18,6.938893903907228e-18,6.938893903907228e-18,3.469446951953614e-18,3.469446951953614e-18,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9.963287015833932e-05,9.963287015833932e-05,8.75615564113498e-05,0.6416067282212776,8.567820539894595e-05,0.6911269020910144,8.542330207511712e-05,0.10330117548062497,7.339687807535303e-05,0.10330116623562413,0.029200564595186315,7.015030552975018e-05,0.029200556626108633,6.675074751876916e-05,0.5112851098756519,0.511285109875652,0.5042791382906526,0.5042791382906526,0.41324281642825933,0.41324281642825933,0.1543497477085961,0.15434974770859616,1.286506986198094e-05,0.6416067223753942,0.06688397634275173,0.06688397634275164,0.04967399448053067,0.04967399448053067,5.216531428285438e-06,0.691126896799987,3.4686422706537226e-17,0.0,6.776263578034403e-21,3.3881317890172014e-21,0.0,6.776263578034403e-21,3.054513689518287e-17,0.0,0.0,5.082197683525802e-21,6.776263578034403e-21,1.2705494208814505e-21,2.0816681711721685e-17,6.938893903907228e-18,4.163336342344337e-17,1.0408340855860843e-17,0.0,8.470329472543003e-22,2.117582368135751e-21,2.7755575615628914e-17,1.2705494208814505e-21,8.470329472543003e-22,1.6940658945086007e-21,3.8116482626443515e-21,8.470329472543003e-22,5.551115123125783e-17,1.3374251691186517e-17,3.469446951953614e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.776263578034403e-21,0.0,0.0,0.0,0.0,0.0,0.0,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,1.3552527156068805e-20,0.0,0.0,0.0,0.0,0.0,0.0
2,1.8980297692415894e-09,7.525876829993615e-06,1.6680683839151619e-09,0.5747227530445758,1.6321901011579957e-09,0.00016517648735217235,6.809046585171263e-06,0.15297516429502864,1.3982279074667375e-09,0.15297516423842847,0.18355030402807573,5.5916440445727316e-06,0.18355030398408936,1.271617546582688e-09,0.5112851098756519,0.5112851098756519,0.5042791382906526,0.5042791382906524,0.41324281642825933,0.4132428164282592,3.688895495775813e-05,0.1835503075582898,1.0254679681509021e-06,0.5747227530103134,0.5747227328104232,1.5984995293685977e-05,0.15297516270686212,1.1871880402575933e-05,7.52587659130771e-06,0.00016517648734413803,1.388117573280832e-17,0.0,2.0679515313825692e-25,0.0,1.3877787807814457e-17,0.0,2.6615368472679373e-21,1.3877787807814457e-17,0.0,2.5849394142282115e-26,4.235164736271502e-22,0.0,0.0,5.551115123125783e-17,2.7755575615628914e-17,8.470329472543003e-22,2.5849394142282115e-26,0.0,6.462348535570529e-26,1.0164395367051604e-20,0.0,0.0,4.235164736271502e-22,0.0,4.235164736271502e-22,1.3552527156068805e-20,2.0195863658933866e-21,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0339757656912846e-25,0.0,0.0,0.0,0.0,0.0,0.0,5.169878828456423e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.470329472543003e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.776263578034403e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,2.0679515313825692e-25,0.0,0.0,0.0,0.0,0.0,0.0
3,7.577672574971654e-17,1.0729388742909411e-07,6.659577342209151e-17,0.0002583211114020891,6.516337292006842e-17,8.028623019028635e-07,1.1238817173334541e-07,0.5662179403744166,5.582269277207021e-17,0.566217940374406,0.6948353666477709,9.229407425729512e-08,0.6948353666477651,5.07679150497486e-17,0.6948353997529189,0.00022980774219709204,0.5042791382906527,0.5042791382906526,0.00018574059128309475,0.5662179666645667,1.9851501290784241e-07,0.6948353666474458,1.072938731716471e-07,0.00025832111140208487,0.00025832111140182575,8.028622034256121e-07,0.5662179403740198,6.388759166684051e-08,1.0729388742899402e-07,8.028623019028527e-07,5.551115123125783e-17,1.232595164407831e-32,0.0,3.308722450212111e-24,1.1102230246251565e-16,0.0,2.2322033766283324e-27,0.0,0.0,4.622231866529366e-33,1.6543612251060553e-24,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,7.940933880509066e-23,0.0,0.0,4.8467614016778965e-27,1.8932661725304283e-29,0.0,0.0,2.416901233413261e-28,6.776263578034403e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.232595164407831e-32,0.0,0.0,0.0,0.0,0.0,0.0,3.0814879110195774e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.293955920339377e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6469779601696886e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.776263578034403e-21,1.262177448353619e-29,0.0,0.0,0.0,0.0,0.0,0.0
4,1.9323334583830796e-20,1.468668767932263e-07,4.036160476255297e-21,3.951326706786421e-10,1.6616891863406005e-20,4.851624287587977e-08,8.270088009054743e-08,0.06193885535791542,1.4234985203223832e-20,0.06193885535790649,0.00014859277467451062,1.4686687654064783e-07,0.00014859277467450994,4.03615979190023e-21,0.00014859277467487212,3.515181025047223e-10,0.061938830878021475,0.00010784170523914786,2.8411218691643094e-10,0.061938855356645485,4.85162422061439e-08,0.00014859277467450978,1.4686687679304054e-07,3.951326706786387e-10,3.9513267067864117e-10,4.851624287568538e-08,0.06193885535790656,3.095322721184308e-09,1.46866876793226e-07,4.851624287587943e-08,6.925341402600554e-18,0.0,0.0,0.0,1.3552527156068805e-20,9.466330862652142e-30,5.484065650328948e-34,6.938893903907228e-18,6.776263578034403e-21,9.183549615799121e-41,2.0194839173657902e-28,1.232595164407831e-32,2.5849394142282115e-26,0.0,1.3552527156068805e-20,1.2116903504194741e-27,0.0,6.162975822039155e-33,3.944304526105059e-31,1.0339757656912846e-25,0.0,0.0,6.310887241768095e-30,0.0,0.0,0.0,5.11044576248103e-34,6.462348535570529e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.64237288394698e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.262177448353619e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5849394142282115e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0389678347315804e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,3.397279897915054e-22,2.1167113470314074e-10,2.6947694811668446e-22,6.21872309500223e-11,1.1094377998389051e-21,5.1721073551419326e-08,1.1919222143401855e-10,8.851980716717881e-05,3.397257016756085e-22,8.851980716716585e-05,5.647329968193424e-05,2.1167113400455244e-10,5.647329968193423e-05,2.6947686036799966e-22,5.6473299681939786e-05,3.218271955509537e-11,8.851973998249001e-05,5.647293676766494e-05,6.218722056989181e-11,8.851980716715799e-05,5.17210721266427e-08,5.64732996819343e-05,2.1167113470313955e-10,6.218723095002214e-11,6.218723095002214e-11,5.17210735514184e-08,8.851980716716596e-05,5.172102706767539e-08,2.1167113470314028e-10,5.1721073551418995e-08,3.3848166042184537e-21,0.0,0.0,0.0,2.6469779601696886e-23,0.0,7.870023561435249e-35,6.776263578034403e-21,2.6469779601696886e-23,5.739718509874451e-42,3.944304526105059e-31,7.52316384526264e-37,6.462348535570529e-27,0.0,3.3881317890172014e-21,8.077935669463161e-28,0.0,0.0,7.703719777548943e-34,6.058451752097371e-28,1.2924697071141057e-26,3.1554436208840472e-30,0.0,3.851859888774472e-34,1.3234889800848443e-23,1.5407439555097887e-33,6.380866690023251e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.308722450212111e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2958874039497803e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.462348535570529e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.573064690121713e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1.445068445423231e-21,2.871442598780396e-10,1.1462497854211044e-21,3.0809547444091263e-13,4.7191140959985495e-21,2.851344999419833e-07,2.8781978684282907e-10,3.720903997271273e-07,1.44506598857538e-21,3.7209039976631315e-07,6.301477879560762e-07,2.8714425987739504e-10,6.301477879560758e-07,1.1462497853746314e-21,6.301477879560879e-07,1.5944343980906922e-13,3.720903997311442e-07,6.301477878845244e-07,3.0809547444000164e-13,3.7209039976630664e-07,2.8513449994100435e-07,6.30147787956099e-07,2.87144259878039e-10,3.080954744409103e-13,3.080954744408919e-13,2.851344999419823e-07,3.720903997631452e-07,2.851345010191657e-07,2.8714425987803424e-10,2.851344999419778e-07,2.644393020755385e-23,4.591774807899561e-41,7.52316384526264e-37,0.0,0.0,1.9721522630525295e-31,1.5767084995131364e-36,0.0,0.0,3.587324068671532e-43,0.0,0.0,0.0,6.617444900424222e-24,0.0,2.524354896707238e-29,2.407412430484045e-35,0.0,2.311115933264683e-33,6.462348535570529e-27,2.5849394142282115e-26,4.930380657631324e-32,3.944304526105059e-31,7.703719777548943e-34,0.0,0.0,2.0847915433365583e-37,4.81482486096809e-35,6.369613901297134e-13,4.93912543055735e-33,8.46348707974453e-23,5.250908147616986e-24,3.5714020108526004e-16,7.564278456973552e-31,1.7617441153476087e-14,1.2435454104505436e-20,5.164946764744715e-22,8.203626770019487e-24,3.6706262368576196e-17,2.6469779601696886e-23,9.397766469925985e-15,3.676169947056132e-26,2.8815113643075003e-29,1.1534929349210887e-23,4.134935518478725e-26,0.0,0.0,1.5777218104420236e-30,0.0,0.0,2.8698592549372254e-42,2.687858074118891e-14,2.2420775429197073e-44,0.0,4.484155085839415e-44,0.0,6.726232628759122e-44,1.8367099231598242e-40,6.896551865240158e-33,8.961512381081916e-28,0.0,0.0,1.232595164407831e-32,0.0,0.0,3.0814879110195774e-33,1.7055122225785823e-22,5.2509081476171446e-24,8.505170026569761e-17,5.048709793414476e-29,5.048709793414476e-29,5.048709793414476e-29,5.048709793414476e-29,5.048709793414476e-29,6.462348535570529e-27,0.0,3.528351681593525e-16,1.0751935511491183e-30,1.7617437904645812e-14,6.110609002645899e-13,0.0,3.1554436208840472e-30,3.1554436208840472e-30,0.0,0.0,7.888609052210118e-30,1.1606560674348507e-19,5.164946764744856e-22,1.512222537691071e-23,3.380978758154945e-17,5.2864035924231646e-14,0.0,6.018531076210112e-36,0.0,6.018531076210112e-36,6.018531076210112e-36,1.3234889800848443e-23,0.0,9.39776647012366e-15,3.6761699470561733e-26,2.861699647187877e-29,1.6489827727971667e-24,4.67809617299517e-26,8.638234560207e-20
7,4.54389250178644e-25,1.756021127240747e-11,3.604283006147127e-25,1.1150738548558148e-13,1.4838844909914732e-24,2.9313985181145494e-09,1.7560910815085116e-11,6.306799794619992e-09,4.543884779806814e-25,6.306799794766232e-09,3.864321381447629e-09,1.7560211272407456e-11,3.864321381447629e-09,3.604283006117742e-25,3.864321381450545e-09,1.11051027912766e-13,6.306799794766182e-09,3.864321381447503e-09,1.1150738548558123e-13,6.306799794766205e-09,2.931398518114488e-09,3.8643213814476315e-09,1.7560211272407456e-11,1.1150738548558148e-13,1.1150738548558148e-13,2.931398518114547e-09,6.306799794765897e-09,2.9313985183022193e-09,1.756021127240747e-11,2.9313985181145494e-09,8.28802510574162e-25,2.2420775429197073e-44,9.183549615799121e-41,0.0,0.0,0.0,1.5143482179342217e-40,8.271806125530277e-25,0.0,0.0,0.0,0.0,6.310887241768095e-30,0.0,0.0,1.9721522630525295e-31,2.938735877055719e-39,0.0,1.504632769052528e-36,0.0,1.6155871338926322e-27,2.407412430484045e-35,0.0,0.0,0.0,1.2037062152420224e-35,2.0836852742509124e-40,1.88079096131566e-37,1.2183729049782729e-12,7.542666641725351e-37,1.143185761077839e-24,4.394765112668058e-26,3.256262018629266e-16,4.6986027741655165e-34,1.7710119026629629e-15,1.2372127775230096e-21,2.5992499867698684e-23,1.2545787110769283e-26,6.265993609755987e-19,0.0,7.74098037436191e-15,1.6923706062278106e-29,7.544278808444815e-31,4.859261239201769e-24,5.601110253027218e-29,0.0,0.0,0.0,0.0,0.0,2.7369110631344083e-48,2.1162096776020247e-14,0.0,0.0,2.1895288505075267e-47,8.758115402030107e-47,4.3790577010150533e-47,0.0,9.126656066701323e-37,4.636482887808671e-31,7.703719777548943e-34,7.703719777548943e-34,0.0,7.703719777548943e-34,7.703719777548943e-34,6.018531076210112e-36,8.0901394040581325e-25,4.394765112668058e-26,7.518569465319966e-18,1.0097419586828951e-28,1.0097419586828951e-28,0.0,1.0097419586828951e-28,1.0097419586828951e-28,1.0097419586828951e-28,0.0,3.2557251313272657e-16,6.271681730413266e-34,1.7710115609308453e-15,1.2404217645416408e-12,4.930380657631324e-32,4.930380657631324e-32,4.930380657631324e-32,4.930380657631324e-32,0.0,5.9164567891575885e-31,1.0005277379002249e-21,2.5992499867698684e-23,1.7557356926177752e-26,5.721993940253614e-19,8.942380438964513e-16,3.009265538105056e-36,0.0,0.0,0.0,0.0,0.0,2.938735877055719e-39,7.740980374351911e-15,1.6923706062278136e-29,7.4524160320859154e-31,2.381268191430852e-25,7.31593231055424e-29,4.331291653271671e-20
8,4.542771332696547e-25,1.7560211169263275e-11,3.603393678147816e-25,1.114797314736188e-13,1.4835183543647458e-24,2.9313985181145486e-09,1.756091063191335e-11,6.3060782977032185e-09,4.5427636126222575e-25,6.306078297849458e-09,3.8654312323909e-09,1.7560211169263262e-11,3.8654312323909e-09,3.6033936781184373e-25,3.865431232393814e-09,1.1102335546665852e-13,6.306078297849409e-09,3.865431232390774e-09,1.1147973147361854e-13,6.306078297849431e-09,2.9313985181144873e-09,3.8654312323909025e-09,1.7560211169263262e-11,1.114797314736188e-13,1.114797314736188e-13,2.931398518114546e-09,6.306078297849123e-09,2.931398518302197e-09,1.7560211169263275e-11,2.9313985181145486e-09,8.271806125530276e-25,6.726232628759122e-44,9.183549615799121e-41,0.0,0.0,6.162975822039155e-33,2.432246005890148e-40,8.271806125530277e-25,0.0,0.0,0.0,9.183549615799121e-41,0.0,0.0,0.0,0.0,2.938735877055719e-39,0.0,1.504632769052528e-36,0.0,0.0,2.407412430484045e-35,6.162975822039155e-33,1.504632769052528e-36,0.0,0.0,2.822246461203321e-39,0.0,1.2183961605615708e-12,7.541055149121156e-37,1.1432384779518173e-24,4.393786607781908e-26,3.256325688001413e-16,4.697537117527157e-34,1.7710539120209847e-15,1.2372395406343263e-21,2.5986702837554938e-23,1.2545992268313354e-26,6.266140296507747e-19,0.0,7.739253930751094e-15,1.6924118391555337e-29,7.542572604337174e-31,4.858159046771961e-24,5.599962387321454e-29,1.5777218104420236e-30,1.5777218104420236e-30,1.5777218104420236e-30,1.5777218104420236e-30,1.5777218104420236e-30,2.1895288505075267e-47,2.1162763932553215e-14,1.0947644252537633e-47,0.0,2.1895288505075267e-47,0.0,0.0,8.96831017167883e-44,9.124703362522211e-37,4.6354488254857625e-31,7.703719777548943e-34,7.703719777548943e-34,0.0,7.703719777548943e-34,7.703719777548943e-34,6.018531076210112e-36,8.090402262135256e-25,4.393786607781908e-26,7.518772762884386e-18,1.0097419586828951e-28,1.0097419586828951e-28,1.0097419586828951e-28,1.0097419586828951e-28,1.0097419586828951e-28,0.0,1.504632769052528e-36,3.2557886417997023e-16,6.2702675001688915e-34,1.7710535702823534e-15,1.2404457082801441e-12,9.860761315262648e-32,0.0,0.0,9.860761315262648e-32,4.930380657631324e-32,0.0,1.000550940417276e-21,2.5986702837554938e-23,1.7557732616247952e-26,5.722130218890281e-19,8.942592557044656e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.739253930741098e-15,1.6924118391555365e-29,7.450734715400228e-31,2.3807574394571335e-25,7.314382789757146e-29,4.330307840504783e-20
9,4.542771332696547e-25,1.7560211169263275e-11,3.603393678147816e-25,1.114797314736188e-13,1.4835183543647458e-24,2.9313985181145486e-09,1.756091063191335e-11,6.3060782977032185e-09,4.5427636126222575e-25,6.306078297849458e-09,3.8654312323909e-09,1.7560211169263262e-11,3.8654312323909e-09,3.6033936781184373e-25,3.865431232393814e-09,1.1102335546665852e-13,6.306078297849409e-09,3.865431232390774e-09,1.1147973147361854e-13,6.306078297849431e-09,2.9313985181144873e-09,3.8654312323909025e-09,1.7560211169263262e-11,1.114797314736188e-13,1.114797314736188e-13,2.931398518114546e-09,6.306078297849123e-09,2.931398518302197e-09,1.7560211169263275e-11,2.9313985181145486e-09,8.271806125530276e-25,6.726232628759122e-44,9.183549615799121e-41,0.0,0.0,6.162975822039155e-33,2.432246005890148e-40,8.271806125530277e-25,0.0,0.0,0.0,9.183549615799121e-41,0.0,0.0,0.0,0.0,2.938735877055719e-39,0.0,1.504632769052528e-36,0.0,0.0,2.407412430484045e-35,6.162975822039155e-33,1.504632769052528e-36,0.0,0.0,2.822246461203321e-39,0.0,1.2183961605615708e-12,7.541055149121156e-37,1.1432384779518173e-24,4.393786607781908e-26,3.256325688001413e-16,4.697537117527157e-34,1.7710539120209847e-15,1.2372395406343263e-21,2.5986702837554938e-23,1.2545992268313354e-26,6.266140296507747e-19,0.0,7.739253930751094e-15,1.6924118391555337e-29,7.542572604337174e-31,4.858159046771961e-24,5.599962387321454e-29,1.5777218104420236e-30,1.5777218104420236e-30,1.5777218104420236e-30,1.5777218104420236e-30,1.5777218104420236e-30,2.1895288505075267e-47,2.1162763932553215e-14,1.0947644252537633e-47,0.0,2.1895288505075267e-47,0.0,0.0,8.96831017167883e-44,9.124703362522211e-37,4.6354488254857625e-31,7.703719777548943e-34,7.703719777548943e-34,0.0,7.703719777548943e-34,7.703719777548943e-34,6.018531076210112e-36,8.090402262135256e-25,4.393786607781908e-26,7.518772762884386e-18,1.0097419586828951e-28,1.0097419586828951e-28,1.0097419586828951e-28,1.0097419586828951e-28,1.0097419586828951e-28,0.0,1.504632769052528e-36,3.2557886417997023e-16,6.2702675001688915e-34,1.7710535702823534e-15,1.2404457082801441e-12,9.860761315262648e-32,0.0,0.0,9.860761315262648e-32,4.930380657631324e-32,0.0,1.000550940417276e-21,2.5986702837554938e-23,1.7557732616247952e-26,5.722130218890281e-19,8.942592557044656e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.739253930741098e-15,1.6924118391555365e-29,7.450734715400228e-31,2.3807574394571335e-25,7.314382789757146e-29,4.330307840504783e-20
