,Y4Z2,Y2Z4,Y3Z0,Y0Z3,Y5Z2,Y2Z5,Y4Z5,Y5Z4,Y2Z0,Y0Z2,Y3Z2,Y2Z3,Y1Z0,Y0Z1,Y3Z5,Y5Z3,Y4Z3,Y3Z4,Y0Z5,Y5Z0,Y0Z4,Y4Z0,Y5Z1,Y1Z5,Y1Z3,Y3Z1,Y2Z1,Y1Z2,Y1Z4,Y4Z1,standard_y,Y3,X3Y2,X1Y3,X1Y2,X5Y2,X5Y0,X4Y3,X4Y2,X4Y1,X1Y5,Y4,X5Y3,X5Y1,X4Y0,X3Y4,X2Y4,X2Y0,X1Y4,X0Y5,X0Y3,Y5,X4Y5,X3Y5,X2Y1,X0Y4,X0Y2,X1Y0,X0Y1,standard_x,Y4Y5,Y3Y5,Y3Y4,Y2Y5,Y2Y4,Y2Y3,Y2,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y1,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,Y0,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y4,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y1,X3Y0,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y5,X2Y3,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.989492910377551,0.9894929103775509,0.8620366164792732,0.8620366164792732,0.6935102614314381,0.6935102614314381,0.6913096284123794,0.6913096284123793,0.5419720091045961,0.5419720091045961,0.5137132085026757,0.5137132085026754,0.40853587925449375,0.4085358792544937,0.40504773531925614,0.4050477353192561,0.37842657112328093,0.37842657112328093,0.22515952057814673,0.22515952057814664,0.1766656441954439,0.17666564419544384,0.15669033508336383,0.15669033508336383,0.1166505334428638,0.11665053344286366,0.029097253268111134,0.02909725326811108,0.008805625887066904,0.008805625887066862,9.71445146547012e-17,8.326672684688674e-17,8.326672684688674e-17,8.326672684688674e-17,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.163336342344337e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,6.938893903907228e-18,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0026673147565173957,0.0026673147565173952,0.8620366164792732,0.862036616479273,0.0022031447120892827,0.0018694526607638835,0.0018635205506255955,0.0021981133306028027,0.0014609603791425672,0.36530700677764216,0.13528801229353193,0.0013847848805043556,0.40853587925449375,0.40853587925449364,0.4050477353192561,0.40504773531925614,0.0010201010707901552,0.13528477093658467,0.2251595205781467,0.22515952057814664,0.36530439579536866,0.0004762266356737808,0.15669033508336383,0.15669033508336383,0.11665053344286382,0.11665053344286369,7.843566356280769e-05,0.02029165937398664,0.020291521663771846,2.3736780347403575e-05,2.757939276260002e-17,0.0,1.0842021724855044e-19,2.7755575615628914e-17,2.168404344971009e-19,5.421010862427522e-20,5.551115123125783e-17,0.0,2.7755575615628914e-17,1.6263032587282567e-19,0.0,1.3552527156068805e-20,0.0,1.3877787807814457e-17,1.0842021724855044e-19,6.776263578034403e-20,0.0,1.0842021724855044e-19,0.0,2.7755575615628914e-17,2.7755575615628914e-17,0.0,8.131516293641283e-20,1.3877787807814457e-17,5.421010862427522e-20,1.6940658945086007e-20,9.486769009248164e-20,1.8431701630049592e-18,3.9048218868423246e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6263032587282567e-19,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0657581468206416e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.00038653245515616035,0.00038653245515616035,0.00012177004211580067,0.00012177004211580064,0.0022006857650166693,0.0002709107071063316,0.0002700510586188756,0.0022005801051957516,1.1038932611816317e-05,5.1602649158009484e-05,1.9110398250359453e-05,1.1038928497409687e-05,0.29188534697545104,5.770918574876045e-05,5.721645559579475e-05,0.17988821698752352,7.881526618673946e-05,1.9110388635028772e-05,3.180570729762456e-05,0.17988821069995264,5.160264141265518e-05,7.88152640233341e-05,0.15669033508336383,0.15669033508336383,0.29188534173567204,1.647788516012495e-05,1.1366461170229262e-05,0.020291628052901127,0.02029162516096445,3.4398025065342805e-06,1.3867623412447405e-17,0.0,8.271806125530277e-25,6.776263578034403e-21,1.0164395367051604e-20,3.3881317890172014e-21,0.0,1.6543612251060553e-24,6.938893903907228e-18,0.0,0.0,1.3552527156068805e-20,0.0,0.0,3.308722450212111e-24,1.2407709188295415e-24,2.0816681711721685e-17,1.6543612251060553e-24,0.0,1.6940658945086007e-21,2.7755575615628914e-17,1.3877787807814457e-17,6.776263578034403e-21,1.6940658945086007e-21,3.3881317890172014e-21,5.169878828456423e-25,1.8611563782443123e-24,4.9669610844395084e-23,4.380922502620316e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.776263578034403e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,6.776263578034403e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3881317890172014e-21,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6543612251060553e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0007567539563508756,0.0007567539563508756,2.126010917691213e-05,1.6970018354675437e-08,0.0022008351937089343,0.0005303894839508469,0.0005287064625505078,0.002200430200830045,6.41234477637381e-07,7.1914075061948455e-09,3.8586861117972945e-06,6.412347969944924e-07,0.00020145808241314804,8.042420979525356e-09,1.1552883733324804e-05,0.3365785125309972,0.00016103912287913284,3.8586786701138284e-06,4.432481316799128e-09,0.33657851233838937,7.191403368860092e-09,0.00016103912270919076,0.33657850681299667,0.00010814703405428343,0.000201458082265705,2.1260102528117096e-05,6.412449257090501e-07,1.4005200733851798e-05,1.4005193083195365e-05,0.00016103908756014075,5.554408046426295e-17,3.3881317890172014e-21,8.271806125530277e-25,2.481541837659083e-24,4.963083675318166e-24,3.917527381051139e-21,8.271806125530277e-25,0.0,2.7755575615628914e-17,6.617444900424222e-24,1.3552527156068805e-20,2.710505431213761e-20,0.0,1.3552527156068805e-20,4.0389678347315804e-28,8.271806125530277e-25,1.3877787807814457e-17,4.0389678347315804e-28,3.308722450212111e-24,2.0679515313825692e-25,1.3552527156068805e-20,5.551115123125783e-17,2.710505431213761e-20,0.0,6.617444900424222e-24,4.543838814073028e-28,1.7670484276950664e-28,3.715717808138606e-22,1.5981365921095555e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.211483301390516e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.271806125530277e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1359030627651384e-25,1.3552527156068805e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.710505431213761e-20,1.6543612251060553e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0016125202351942266,0.0016125202351942266,8.03755540043579e-10,8.190502957585961e-13,1.1702329746660739e-06,0.0011288077928175108,0.0007834396559770306,1.1692555300894897e-06,0.0011288076329632234,4.697993778691264e-13,1.458811623266724e-10,0.0011288076329621065,2.8437506062082595e-07,5.253940173818121e-13,4.3676608492438397e-10,0.0001789081060401982,0.0007834394483439225,1.4587988491503167e-10,8.190500982345279e-13,0.00017890810603968032,4.697981506555443e-13,0.0007834394483434363,0.00017890810603967783,2.843750485123102e-07,2.8437506062034526e-07,8.03755540043367e-10,0.0011288076329629775,1.2863908192572506e-08,1.2863876285771083e-08,0.000783439448343273,2.7103730823157526e-19,0.0,0.0,0.0,5.169878828456423e-26,5.118180040171859e-24,2.465190328815662e-32,1.0097419586828951e-28,0.0,1.2924697071141057e-26,3.2311742677852644e-27,5.421010862427522e-20,0.0,6.462348535570529e-27,4.930380657631324e-32,0.0,0.0,0.0,2.5849394142282115e-26,6.162975822039155e-33,6.462348535570529e-27,0.0,2.6469779601696886e-23,0.0,2.5849394142282115e-26,3.0814879110195774e-33,1.232595164407831e-32,6.619508032077103e-24,6.619508032077103e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.168404344971009e-19,0.0,0.0,0.0,0.0,1.3234889800848443e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3234889800848443e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.462348535570529e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6469779601696886e-23,1.0097419586828951e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,6.901150719679787e-09,6.901150719679787e-09,2.4236765029622842e-14,4.722426658419148e-15,1.817020187081947e-10,4.830992219780502e-09,3.352909745330678e-09,1.8170201870822293e-10,4.830992219780664e-09,2.7087369403609304e-15,4.398942396644202e-15,4.830992219780485e-09,8.446252721728123e-09,3.029282634795272e-15,1.3170418666177591e-14,2.7790640887113453e-08,3.3529097453306565e-09,4.3989423966442086e-15,4.7224266584191215e-15,2.7790640887110422e-08,2.708736940360932e-15,3.3529097453305783e-09,2.7790640887110422e-08,8.446252721727574e-09,8.446252721727584e-09,2.4236765029622836e-14,4.830992219780662e-09,3.820720121373653e-10,3.8207201213736353e-10,3.3529097453305775e-09,2.4815416404438567e-24,0.0,1.1754943508222875e-38,2.350988701644575e-38,3.0814879110195774e-33,6.885199551184368e-33,0.0,0.0,0.0,3.0814879110195774e-33,2.465190328815662e-32,4.1359030627651384e-25,0.0,2.465190328815662e-32,0.0,8.816207631167156e-39,2.7755575615628914e-17,1.4693679385278594e-39,6.162975822039155e-33,0.0,0.0,1.6543612251060553e-24,0.0,0.0,0.0,1.3775324423698682e-40,1.8367099231598242e-39,5.885355146782393e-24,7.34953465406605e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1359030627651384e-25,0.0,0.0,0.0,0.0,8.271806125530277e-25,0.0,0.0,0.0,0.0,0.0,1.9721522630525295e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.697785493223493e-32,2.350988701644575e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,3.007120990049818e-08,3.007120990049815e-08,2.7094880137759324e-16,3.246371705851079e-16,2.9548763449137256e-11,2.10506605303415e-08,1.4610034880377967e-08,2.954876344918702e-11,2.1050660530341508e-08,1.8620865063754015e-16,4.9176866971822435e-17,2.1050660530341498e-08,8.446252686592118e-09,2.0824415394906476e-16,1.4723537348970375e-16,4.519372319096272e-09,1.4610034880377965e-08,4.917686697182118e-17,3.246371705851079e-16,4.51937231909627e-09,1.8620865063753909e-16,1.4610034880377965e-08,4.51937231909627e-09,8.446252686592118e-09,8.446252686592118e-09,2.7094880137759314e-16,2.10506605303415e-08,3.8207201054796245e-10,3.8207201054796297e-10,1.4610034880377962e-08,5.37667398159468e-24,0.0,7.346839692639297e-40,1.8367099231598242e-40,1.232595164407831e-32,3.3703774026776627e-34,0.0,0.0,1.3877787807814457e-17,4.930380657631324e-32,1.5407439555097887e-33,1.6543612251060553e-24,0.0,3.0814879110195774e-33,3.6734198463196485e-40,7.346839692639297e-40,1.3877787807814457e-17,3.6734198463196485e-40,3.697785493223493e-32,9.183549615799121e-41,6.162975822039155e-33,4.1359030627651384e-25,1.232595164407831e-32,1.6543612251060553e-24,0.0,3.2142423655296924e-40,2.2958874039497803e-40,1.6446932355115303e-25,1.6446932355115303e-25,2.490470106936975e-15,9.05182926473403e-23,4.669450438318135e-16,3.0747271226051245e-30,8.340843234766725e-23,1.6277570704039464e-09,3.217444293549669e-30,3.308722450212111e-24,1.99658009449262e-24,1.0302920445169519e-23,4.60340214065607e-31,1.3790856155980337e-23,8.271806125530277e-25,7.885737835128288e-31,3.8242064342206504e-31,9.699773374182724e-25,8.104893920229979e-32,5.663558133027478e-16,0.0,1.1555579666323415e-33,0.0,1.925929944387236e-33,0.0,0.0,1.8488927466117464e-32,3.1170458769297034e-16,0.0,0.0,0.0,1.9721522630525295e-31,1.9721522630525295e-31,7.484431020956864e-23,1.3329347900260565e-15,0.0,7.346839692639297e-40,7.346839692639297e-40,2.938735877055719e-39,2.938735877055719e-39,1.8367099231598242e-40,0.0,4.669450438318137e-16,2.9432631392029663e-30,2.2928067351335337e-23,0.0,0.0,9.860761315262648e-32,9.860761315262648e-32,9.860761315262648e-32,1.232595164407831e-32,0.0,6.395482656662472e-23,1.6277570704039695e-09,2.8195131433162604e-30,1.606833228537307e-15,6.162975822039155e-33,3.851859888774472e-34,6.162975822039155e-33,1.1555579666323415e-33,6.162975822039155e-33,5.107893215503039e-25,2.946683905773276e-23,7.193121146066342e-31,3.52847022805858e-23,1.375933599031885e-16,7.346839692639297e-40,1.1020259538958945e-39,0.0,3.6734198463196485e-40,7.346839692639297e-40,7.474354395635522e-31,1.0909652938128218e-30,9.69977337418283e-25,9.072101276583098e-31,5.663558133027478e-16,1.3041702840097363e-23
7,2.11375982735977e-08,2.1137598273597682e-08,2.9119145427836404e-16,3.246371706629462e-16,3.1756358988338705e-11,1.4796890685694232e-08,1.0269658224146258e-08,3.175635898826878e-11,1.4796890685694236e-08,1.862086507624761e-16,5.285088310045178e-17,1.4796890685694232e-08,8.446252686581765e-09,2.0824415387057298e-16,1.5823536470770734e-16,4.857015760201081e-09,1.0269658224146258e-08,5.2850883100452744e-17,3.246371706629462e-16,4.8570157602010785e-09,1.862086507624763e-16,1.0269658224146255e-08,4.8570157602010785e-09,8.446252686581765e-09,8.446252686581765e-09,2.9119145427836394e-16,1.4796890685694232e-08,3.820720105474945e-10,3.820720105474928e-10,1.0269658224146251e-08,1.2407708941776382e-24,4.930380657631324e-32,3.6734198463196485e-40,1.8367099231598242e-40,2.465190328815662e-32,1.1555579666323415e-33,0.0,3.6734198463196485e-40,1.3877787807814457e-17,6.162975822039155e-33,4.622231866529366e-33,8.271806125530277e-25,1.6543612251060553e-24,3.0814879110195774e-33,0.0,2.7550648847397363e-40,0.0,0.0,6.162975822039155e-33,1.8367099231598242e-40,0.0,4.1359030627651384e-25,6.162975822039155e-33,0.0,0.0,1.1479437019748901e-41,3.9030085867146265e-40,1.614294326454443e-25,2.5216087363106954e-25,1.918412639004844e-15,7.344985947692669e-23,4.734075016894014e-16,2.4366412763666827e-30,6.83216673600389e-23,1.6502850151038345e-09,2.5373842273325985e-30,1.6543612251060553e-24,2.0801853667852136e-24,7.876833357235832e-24,4.783189496505136e-31,1.0320414843514169e-23,8.271806125530277e-25,8.055521762563782e-31,3.0162176774410765e-31,1.1113450619914432e-24,6.645241217707688e-32,5.741941031062631e-16,2.465190328815662e-32,1.925929944387236e-33,0.0,4.237045877651919e-33,2.465190328815662e-32,2.465190328815662e-32,1.232595164407831e-32,3.1601853836859504e-16,0.0,9.860761315262648e-32,9.860761315262648e-32,0.0,0.0,6.06729343509198e-23,1.0837349454516803e-15,5.877471754111438e-39,1.4693679385278594e-39,0.0,0.0,0.0,4.5917748078995606e-40,1.232595164407831e-32,4.734075016894014e-16,2.353911015612345e-30,2.3766834641174967e-23,9.860761315262648e-32,1.9721522630525295e-31,1.9721522630525295e-31,0.0,0.0,0.0,1.1020259538958945e-39,5.192264016543696e-23,1.6502850151038475e-09,2.2535829607559602e-30,1.2901938289189766e-15,1.8488927466117464e-32,1.5407439555097887e-33,2.465190328815662e-32,0.0,0.0,6.0901580892947e-25,2.3535183630795756e-23,7.430643020530724e-31,2.791712623439761e-23,1.3949763398625125e-16,7.346839692639297e-40,7.346839692639297e-40,0.0,0.0,7.346839692639297e-40,7.737381415891798e-31,8.436085335925723e-31,1.1113450619914542e-24,7.066561042351575e-31,5.741941031062631e-16,1.3222198301915815e-23
8,7.3371267369934175e-09,7.337126736993423e-09,3.129897134382025e-16,2.096075768889624e-16,5.286562947007573e-11,5.136187227570865e-09,3.5647277879381942e-09,5.286562947010288e-11,5.136187227570863e-09,1.2022882038547954e-16,5.680723963392537e-17,5.136187227570863e-09,8.446252686581762e-09,1.344564222419929e-16,1.7008068393181096e-16,8.085599347322876e-09,3.5647277879381926e-09,5.68072396339259e-17,2.0960757688896226e-16,8.085599347322876e-09,1.2022882038548008e-16,3.564727787938192e-09,8.085599347322876e-09,8.446252686581762e-09,8.446252686581762e-09,3.129897134382024e-16,5.136187227570861e-09,3.8207201054749396e-10,3.8207201054749437e-10,3.5647277879381914e-09,2.0679515313825692e-25,0.0,1.8367099231598242e-40,7.346839692639297e-40,1.232595164407831e-32,3.3703774026776627e-34,3.6734198463196485e-40,0.0,2.7755575615628914e-17,3.0814879110195774e-33,6.162975822039155e-33,2.0679515313825692e-25,8.271806125530277e-25,0.0,0.0,1.3775324423698682e-40,2.7755575615628914e-17,9.183549615799121e-41,6.162975822039155e-33,2.7550648847397363e-40,0.0,0.0,6.162975822039155e-33,0.0,9.244463733058732e-33,7.031155174596202e-41,5.739718509874451e-42,2.706762525894152e-25,2.706762525894152e-25,9.219123449427879e-16,4.7189873411864347e-23,3.0566370160580126e-16,7.679817033211549e-31,4.930700162882349e-23,1.6502850151038413e-09,6.8692419799004495e-31,0.0,2.776505122161347e-24,2.226917747987501e-24,4.058998192700446e-31,1.0571337808923225e-24,4.1359030627651384e-25,6.161624103279692e-31,1.3000115987773972e-31,2.2426266922086504e-24,8.110204906697199e-32,3.7073830551767266e-16,0.0,2.311115933264683e-33,2.465190328815662e-32,3.0814879110195774e-33,0.0,0.0,3.0814879110195774e-33,3.5594826222202836e-16,0.0,4.930380657631324e-32,0.0,4.930380657631324e-32,4.930380657631324e-32,3.7479389464862186e-23,6.930985311132731e-16,1.4693679385278594e-39,3.6734198463196485e-40,1.1020259538958945e-39,1.4693679385278594e-39,1.4693679385278594e-39,9.183549615799121e-41,0.0,3.0566370160580146e-16,7.358077280514517e-31,1.9891833543085554e-23,0.0,0.0,4.930380657631324e-32,0.0,0.0,0.0,1.8367099231598242e-40,3.2390947396338365e-23,1.6502850151038388e-09,6.861840005626119e-31,7.242596816088209e-16,6.162975822039155e-33,3.0814879110195774e-33,1.232595164407831e-32,1.5407439555097887e-33,6.162975822039155e-33,1.3919357991741169e-24,1.2191423440920526e-23,6.093829879440627e-31,1.2850664144934566e-23,1.394976339862512e-16,3.6734198463196485e-40,3.6734198463196485e-40,7.346839692639297e-40,0.0,1.4693679385278594e-39,6.424977917853859e-31,1.5875456180148575e-31,2.2426266922086563e-24,1.4626523254712863e-31,3.7073830551767276e-16,8.537139913923788e-24
9,1.0282620148133908e-08,1.0282620148133908e-08,2.742059796339247e-16,2.0960757768918207e-16,4.631485008556497e-11,7.198112307986362e-09,4.995789644746727e-09,4.6314850085509067e-11,7.19811230798636e-09,1.2022882090125048e-16,4.976804071439198e-17,7.19811230798636e-09,8.446252721791902e-09,1.3445642266449936e-16,1.490053458585783e-16,7.083682259659348e-09,4.995789644746724e-09,4.976804071439234e-17,2.09607577689182e-16,7.0836822596593466e-09,1.2022882090125113e-16,4.995789644746724e-09,7.0836822596593466e-09,8.446252721791902e-09,8.446252721791902e-09,2.742059796339246e-16,7.198112307986358e-09,3.820720121402489e-10,3.820720121402484e-10,4.995789644746722e-09,4.135903555803204e-25,4.930380657631324e-32,5.510129769479473e-40,0.0,6.162975822039155e-33,4.2129717533470784e-33,1.8367099231598242e-40,1.8367099231598242e-40,0.0,3.0814879110195774e-33,3.0814879110195774e-33,0.0,0.0,6.162975822039155e-33,9.183549615799121e-41,9.183549615799121e-41,0.0,9.183549615799121e-41,3.0814879110195774e-33,0.0,1.232595164407831e-32,4.1359030627651384e-25,6.162975822039155e-33,8.271806125530277e-25,3.0814879110195774e-33,1.1479437019748901e-41,1.0331493317774011e-40,2.185896960291041e-25,2.185896960291041e-25,6.423663242970135e-16,3.484885553546224e-23,3.0566370297844413e-16,5.1038998723930755e-31,3.7671749309668057e-23,1.6502850151038415e-09,4.257835079463698e-31,8.271806125530277e-25,2.560418220488597e-24,1.1991396949936891e-24,3.7577792954981004e-31,3.189422352809624e-25,0.0,5.8635741969708905e-31,1.0545854832611055e-31,1.8915593166107674e-24,7.59046632238717e-32,3.7073830718254575e-16,0.0,0.0,2.465190328815662e-32,7.703719777548943e-34,2.465190328815662e-32,2.465190328815662e-32,3.0814879110195774e-33,3.435569855042705e-16,4.930380657631324e-32,4.930380657631324e-32,4.930380657631324e-32,4.930380657631324e-32,4.930380657631324e-32,2.648830894096296e-23,5.607297948561601e-16,1.4693679385278594e-39,1.285696946211877e-39,5.510129769479473e-40,0.0,0.0,0.0,1.232595164407831e-32,3.056637029784442e-16,4.742163262448785e-31,1.8480972381057177e-23,0.0,0.0,0.0,0.0,0.0,6.162975822039155e-33,0.0,2.2530091745386812e-23,1.6502850151038384e-09,4.300907166760597e-31,5.646911224947908e-16,1.232595164407831e-32,3.0814879110195774e-33,0.0,3.0814879110195774e-33,6.162975822039155e-33,1.1489744890818125e-24,9.258489899737639e-24,5.691612621037419e-31,9.33932786526988e-24,1.394976345677791e-16,3.6734198463196485e-40,0.0,7.346839692639297e-40,7.346839692639297e-40,0.0,5.981457014653543e-31,8.872726754920559e-32,1.8915593166107725e-24,8.801729256248813e-32,3.7073830718254585e-16,8.537139945914974e-24
