,Y0Z3,Y3Z0,Y5Z0,Y0Z5,Y1Z4,Y4Z1,Y2Z0,Y0Z2,Y3Z1,Y1Z3,Y4Z3,Y3Z4,Y2Z1,Y1Z2,Y4Z0,Y0Z4,Y5Z1,Y1Z5,Y4Z2,Y2Z4,Y5Z3,Y3Z5,Y5Z4,Y4Z5,Y0Z1,Y1Z0,Y3Z2,Y2Z3,Y2Z5,Y5Z2,X5Y4,X4Y3,X3Y4,X3Y2,X2Y4,X1Y4,X5Y3,X5Y2,X4Y5,X3Y5,X3Y0,X0Y4,X0Y3,standard_y,X2Y1,X2Y0,Y5,X2Y5,X1Y5,X0Y5,X1Y0,X5Y0,X0Y1,Y0,X5Y1,X4Y0,X3Y1,standard_x,Y4Y5,Y4,Y3Y5,Y3Y4,Y3,Y2Y5,Y2Y4,Y2Y3,Y2,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y1,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y2,X4Y1,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y3,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y3,X1Y2,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y2,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.9720936675938756,0.9720936675938755,0.9448761164870545,0.9448761164870545,0.9194541565274988,0.9194541565274987,0.7660007358222143,0.7660007358222143,0.6216139516087312,0.6216139516087312,0.43946128473533697,0.43946128473533674,0.42946637785277325,0.4294663778527732,0.4152931888911857,0.4152931888911857,0.2037540871187967,0.20375408711879667,0.17677089786513922,0.1767708978651392,0.12301756950269219,0.12301756950269208,0.09551823505163576,0.09551823505163576,0.07479375687311077,0.07479375687311068,0.03974093247505056,0.03974093247505056,0.034987875506352184,0.03498787550635216,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,3.469446951953614e-17,3.469446951953614e-17,3.469446951953614e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.0816681711721685e-17,1.3877787807814457e-17,1.0408340855860843e-17,6.938893903907228e-18,6.938893903907228e-18,6.938893903907228e-18,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.002029166325820998,0.002029166325820998,0.821858814997871,0.001972351905546071,0.9194541565274987,0.9194541565274987,0.7262598899291599,0.001598964123006634,0.0012975684754608805,0.5468203576858179,0.024169000626982073,0.0009173396249912954,0.42946637785277314,0.4294663778527732,0.024167138407246685,0.0008668906941104349,0.20375408711879653,0.20375408711879667,0.17677089786513922,0.17677089786513916,0.8218564884201709,0.00025678915298056994,0.09551823505163581,0.09551823505163576,0.00015612587334738772,0.5468188404499112,8.295595848772588e-05,0.7262581344916832,0.0349878755063522,0.03498787550635213,0.0,0.0,2.168404344971009e-19,5.421010862427522e-20,5.551115123125783e-17,1.9081958235744878e-17,1.0842021724855044e-19,5.551115123125783e-17,8.326672684688674e-17,1.6263032587282567e-19,5.551115123125783e-17,0.0,0.0,8.326672684688674e-17,2.7755575615628914e-17,5.421010862427522e-20,2.7755575615628914e-17,0.0,8.326672684688674e-17,2.710505431213761e-20,1.7957098481791167e-19,1.3552527156068805e-20,1.3552527156068805e-20,1.0842021724855044e-19,0.0,4.0657581468206416e-20,4.0657581468206416e-20,0.0,0.0,5.551115123125783e-17,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,8.326672684688674e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.00012095419379758418,0.00012095419379758418,0.821858547936638,0.00011756760970490243,0.0007289234678542551,0.0007289234678542551,0.7262598036547971,9.531077563653076e-05,2.2664632440294662e-05,0.00043350728280658584,1.91599488157298e-05,2.266459095131324e-05,0.2526955355376955,0.0003404717018774897,1.9159943570205867e-05,4.236714887065587e-05,0.10823588208366183,0.0001615318553053595,0.00014014016356639738,0.25269534502829366,0.8218585396701001,1.5306643215736708e-05,0.10823578803766143,7.572480111472952e-05,4.236712970782227e-05,0.0004335072785328167,4.944824360580229e-06,0.7262597974175713,0.03498787550635217,0.03498787550635215,5.421010862427522e-20,6.617444900424222e-24,6.617444900424222e-24,1.0164395367051604e-20,5.421010862427522e-20,2.7755575615628914e-17,2.0328790734103208e-20,5.551115123125783e-17,0.0,6.776263578034403e-21,5.551115123125783e-17,6.617444900424222e-24,5.551115123125783e-17,1.387270561013093e-16,2.710505431213761e-20,6.776263578034403e-21,8.326672684688674e-17,2.7755575615628914e-17,8.131516293641283e-20,8.470329472543003e-22,4.342698215903395e-24,0.0,6.203854594147708e-25,6.776263578034403e-21,4.0657581468206416e-20,8.271806125530277e-25,4.1359030627651384e-25,0.0,0.0,0.0,0.0,0.0,3.3881317890172014e-21,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,4.0657581468206416e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.710505431213761e-20,8.326672684688674e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0164395367051604e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.617444900424222e-24,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0
3,4.1545165139876004e-11,2.3675485470629255e-06,1.2596711239660567e-05,4.038194631319247e-11,6.13173350837233e-05,6.13173350837233e-05,0.6912719278450756,3.273720231703307e-11,5.07911228540708e-07,5.005493141497109e-05,7.981743085031267e-06,5.079112219614815e-07,0.25269548038071954,2.8640616403808533e-05,7.981743084834427e-06,1.455220377600598e-11,1.6589421402821821e-06,5.005493141215603e-05,1.1788646884129014e-05,0.2526954790326291,1.2596711239596934e-05,2.3675485467042506e-06,1.6589421300821144e-06,7.981743085393345e-06,1.455220372943001e-11,5.005493141484337e-05,1.1081290257746298e-07,0.6912719278420794,0.6912719277556594,5.362627988230198e-07,1.0339757656912846e-25,1.9387045606711586e-26,1.2924697071141057e-26,1.5881867761018131e-22,0.0,8.326672684688674e-17,0.0,0.0,5.169878828456423e-26,3.2311742677852644e-27,8.470329472543003e-22,1.9721522630525295e-31,8.470329472543003e-22,2.7750863998090986e-17,0.0,4.8467614016778965e-27,4.235164736271502e-22,0.0,2.5849394142282115e-26,2.117582368135751e-22,2.465190328815662e-32,2.117582368135751e-22,4.930380657631324e-32,3.2311742677852644e-27,7.754818242684634e-26,4.930380657631324e-32,6.462348535570529e-27,0.0,0.0,6.776263578034403e-21,0.0,0.0,5.293955920339377e-23,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,1.6940658945086007e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.117582368135751e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2924697071141057e-26,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,3.7747908939864513e-17,1.512768925793121e-07,6.86883072874813e-07,3.669100910094372e-17,1.4491891734742719e-05,1.449189173474272e-05,0.00016451672930984263,2.9744999877007966e-17,3.4047067964236465e-08,1.85991016359076e-05,4.672583140916787e-06,3.4047067939601583e-08,6.013933476571213e-05,1.8599101492577183e-05,4.672583140916627e-06,1.3222122499535645e-17,9.448233016233825e-08,1.8599101635902937e-05,4.672583166397012e-06,6.013933474779108e-05,6.868830728747971e-07,1.5127689257923693e-07,9.44823301298889e-08,4.672583140915994e-06,1.3222122497171808e-17,1.859910163590758e-05,1.5127688787442882e-07,0.00016451672930983943,0.0001645167293097736,6.868830516924333e-07,8.077935669463161e-28,2.0194839173657902e-28,0.0,8.077935669463161e-28,2.0679515313825692e-25,2.7755575615628914e-17,6.310887241768095e-30,6.462348535570529e-27,4.0389678347315804e-28,6.310887241768095e-30,6.462348535570529e-27,4.70197740328915e-38,6.462348535570529e-27,5.052419181472352e-21,0.0,6.310887241768095e-30,2.6469779601696886e-23,6.462348535570529e-27,4.0389678347315804e-28,0.0,5.142787784847508e-38,0.0,2.497925495497361e-38,1.5407439555097887e-33,8.077935669463161e-28,8.816207631167156e-39,2.0194839173657902e-28,0.0,0.0,1.6940658945086007e-21,0.0,0.0,3.308722450212111e-24,0.0,0.0,0.0,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6155871338926322e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0097419586828951e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,5.351052000829575e-20,3.8130445868893016e-09,4.3183517572312455e-08,2.908992791137223e-20,1.2129132496103046e-07,1.212913249610305e-07,8.443777578804366e-10,5.3510454919067414e-20,8.581812207310952e-10,1.5566702712436204e-07,3.910764861457517e-08,8.581812207310519e-10,3.0866354357093115e-10,1.5566702712436204e-07,3.910764861457517e-08,1.048296571921632e-20,5.939991143547287e-09,1.5566702712436189e-07,3.910764861457517e-08,3.086635435709246e-10,4.3183517572312455e-08,3.813044586889293e-09,5.939991143547148e-09,3.9107648614575146e-08,1.0482965719216187e-20,1.5566702712436204e-07,3.813044586888692e-09,8.443777578783995e-10,8.443777578804352e-10,4.3183517572312455e-08,0.0,0.0,4.930380657631324e-32,0.0,0.0,0.0,1.232595164407831e-32,3.0814879110195774e-33,0.0,0.0,3.0814879110195774e-33,3.587324068671532e-43,0.0,5.169878828454166e-24,1.232595164407831e-32,0.0,1.6543612251060553e-24,0.0,1.9721522630525295e-31,2.524354896707238e-29,8.96831017167883e-44,2.524354896707238e-29,6.726232628759122e-44,2.256949153578792e-36,0.0,8.96831017167883e-44,0.0,0.0,0.0,0.0,0.0,0.0,2.0679515313825692e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.617444900424222e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.162975822039155e-33,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.465190328815662e-32,6.162975822039155e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.232595164407831e-32,0.0,0.0,0.0,0.0,0.0,0.0
6,2.9712374657260766e-19,2.5916966665794325e-08,3.526824374079354e-08,1.6149650447644787e-19,2.4777310838587774e-08,7.788754274749532e-08,3.258070415575742e-08,2.971376881167401e-19,5.832990825069009e-09,3.7337498207265315e-08,7.061337626476005e-08,5.832990825068984e-09,1.1909924797165637e-08,3.733749820726545e-08,7.061337626476004e-08,5.81975426065182e-20,4.85122720996497e-09,3.733749820726538e-08,7.061337626475992e-08,1.1909924797164767e-08,3.526824374079351e-08,2.591696666579429e-08,4.85122720996428e-09,7.061337626475993e-08,5.819754260652122e-20,3.733749820726537e-08,2.5916966665954104e-08,3.258070415585155e-08,3.2580704155757385e-08,3.52682437407935e-08,0.0,3.944304526105059e-31,1.9721522630525295e-31,4.0389678347315804e-28,3.944304526105059e-31,0.0,9.860761315262648e-32,0.0,0.0,4.930380657631324e-32,9.860761315262648e-32,0.0,9.860761315262648e-32,1.6543612251180924e-24,0.0,0.0,0.0,4.930380657631324e-32,0.0,2.0194839173657902e-28,3.1389085600875902e-43,0.0,0.0,1.2037062152420224e-35,7.395570986446986e-32,0.0,1.9721522630525295e-31,0.0,0.0,0.0,0.0,0.0,3.308722450212111e-24,0.0,0.0,0.0,3.308722450212111e-24,0.0,0.0,0.0,0.0,1.6543612251060553e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.944304526105059e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0389678347315804e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9721522630525295e-31,1.9721522630525295e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.930380657631324e-32,0.0,0.0,0.0,0.0,0.0,0.0
7,2.2874198126502504e-15,1.1826823497736802e-15,9.717909105937165e-08,1.0398031158033443e-15,4.047028573780002e-08,2.9503421958429276e-08,2.2858350227286312e-09,2.2874198151873928e-15,2.661798621766503e-16,4.0470285352530447e-08,2.9503421830624802e-08,2.6617991424842208e-16,2.285835116544499e-09,4.0470285368058354e-08,2.9503421830624802e-08,2.287419812650241e-15,9.717909108643843e-08,4.047028535253026e-08,2.9503421830624802e-08,2.285835115444073e-09,9.717909105937162e-08,1.182682349773671e-15,9.7179091059371e-08,2.9503421830624577e-08,2.2874198129144983e-15,4.0470285352530447e-08,1.1826823515792854e-15,2.2858351154440863e-09,2.2858350227286163e-09,9.717909105937163e-08,0.0,0.0,0.0,4.930380657631324e-32,0.0,6.617444900424222e-24,1.1754943508222875e-38,2.465190328815662e-32,0.0,0.0,1.4693679385278594e-39,0.0,7.346839692639297e-40,9.860761315262648e-32,6.162975822039155e-33,1.9721522630525295e-31,0.0,2.465190328815662e-32,9.860761315262648e-32,0.0,0.0,0.0,0.0,1.9721522630525295e-31,0.0,5.877471754111438e-39,1.9721522630525295e-31,4.1198806032250305e-08,6.3975683168701106e-15,0.0,1.6296368326841878e-23,9.742187048127995e-16,9.860761315262648e-32,2.2560238556531976e-23,1.727029157369118e-16,9.997874246838635e-17,0.0,2.6874287297256328e-15,4.060258432331386e-08,3.2190575497739723e-16,4.4608081094542916e-17,0.0,1.1597310441425037e-15,7.506932431632973e-23,1.981623355356264e-24,2.012221521657177e-22,8.48472479499759e-23,3.944304526105059e-31,0.0,0.0,0.0,0.0,3.664783705230133e-15,0.0,0.0,0.0,0.0,0.0,0.0,3.308722450212111e-24,4.7865960265250204e-15,3.3972843395136306e-08,2.465190328815662e-32,2.465190328815662e-32,2.465190328815662e-32,2.465190328815662e-32,2.465190328815662e-32,1.4585547164183978e-23,9.74218668991369e-16,2.3289106160572473e-16,2.465190328815662e-32,0.0,1.232595164407831e-32,0.0,0.0,0.0,2.272338246206225e-23,1.3031919645612663e-16,9.997874251630285e-17,1.152340674840857e-16,0.0,0.0,0.0,3.308722450212111e-24,6.617444900424222e-24,9.860761315262648e-32,0.0,7.36913201412806e-15,4.060258527484655e-08,3.2190567082472866e-16,1.447941533520686e-16,7.517165297451346e-08,0.0,1.1754943508222875e-38,1.1754943508222875e-38,2.350988701644575e-38,0.0,1.9721522630525295e-31,1.1597310441425084e-15,7.558830384983885e-24,1.981623698374326e-24,2.0122215210164252e-22,7.764251259778442e-23,1.3723491523430172e-22
8,1.031513659204894e-15,1.0564900798312573e-16,2.4468898649534682e-08,1.1611203235309416e-15,1.8364503880508156e-08,1.7977942447704127e-08,1.4483505376267019e-08,1.031513644142771e-15,2.3777848821650877e-17,1.83645042031672e-08,1.7977942018317053e-08,2.3777843067255312e-17,1.4483505370794511e-08,1.8364504175432845e-08,1.7977942018317053e-08,1.0315136592048943e-15,2.446889860893401e-08,1.8364504203167232e-08,1.7977942018317046e-08,1.4483505360484987e-08,2.4468898649534688e-08,1.0564900798312483e-16,2.446889864953469e-08,1.797794201831704e-08,1.0315136598399971e-15,1.83645042031672e-08,1.0564900696113063e-16,1.4483505360485046e-08,1.4483505376267014e-08,2.4468898649534685e-08,0.0,0.0,0.0,1.232595164407831e-32,2.465190328815662e-32,0.0,7.346839692639297e-40,2.465190328815662e-32,4.930380657631324e-32,0.0,5.877471754111438e-39,5.510129769479473e-40,2.938735877055719e-39,1.654361234350519e-24,6.162975822039155e-33,9.860761315262648e-32,0.0,2.465190328815662e-32,0.0,8.271806125530277e-25,2.2958874039497803e-41,0.0,6.887662211849341e-41,0.0,1.9721522630525295e-31,0.0,0.0,5.622641144476906e-08,2.1878862237010143e-16,1.6543612251060553e-24,5.727757403403634e-24,1.2176899885970357e-16,9.244463733058732e-33,7.451622011822961e-23,1.4630054969530846e-15,1.249651783560456e-17,0.0,2.6117461785812528e-15,1.230068811295471e-08,1.1665582411363808e-17,8.562841606868746e-17,0.0,1.4925355247398854e-15,1.3094017161897728e-23,8.648593721439298e-24,2.4084698248845376e-22,1.8377271752483638e-24,0.0,0.0,0.0,0.0,0.0,6.563249533638997e-15,0.0,0.0,3.308722450212111e-24,0.0,0.0,4.930380657631324e-32,0.0,1.8063302527100526e-16,3.345290714042615e-08,3.0814879110195774e-33,3.0814879110195774e-33,3.0814879110195774e-33,3.0814879110195774e-33,3.0814879110195774e-33,5.348301075312556e-24,1.2176899770079477e-16,2.910936677312618e-17,9.860761315262648e-32,9.860761315262648e-32,9.860761315262648e-32,9.860761315262648e-32,9.860761315262648e-32,0.0,6.674001196260162e-23,1.198563946589751e-15,1.2496517797656126e-17,1.6108255103279912e-15,0.0,0.0,1.6543612251060553e-24,8.271806125530277e-25,1.6543612251060553e-24,1.232595164407831e-32,0.0,2.2546203372571747e-15,1.230068788162686e-08,1.1665581227497814e-17,2.779428521427382e-16,2.2773499381028456e-08,4.70197740328915e-38,2.350988701644575e-38,0.0,2.350988701644575e-38,1.1754943508222875e-38,9.860761315262648e-32,1.492535524739875e-15,3.362960903814316e-23,8.648593714361062e-24,2.408469836664272e-22,3.276120840853689e-24,2.0828130800549477e-22
9,1.031513659204894e-15,1.0564900798312573e-16,2.4468898649534682e-08,1.1611203235309416e-15,1.8364503880508156e-08,1.7977942447704127e-08,1.4483505376267019e-08,1.031513644142771e-15,2.3777848821650877e-17,1.83645042031672e-08,1.7977942018317053e-08,2.3777843067255312e-17,1.4483505370794511e-08,1.8364504175432845e-08,1.7977942018317053e-08,1.0315136592048943e-15,2.446889860893401e-08,1.8364504203167232e-08,1.7977942018317046e-08,1.4483505360484987e-08,2.4468898649534688e-08,1.0564900798312483e-16,2.446889864953469e-08,1.797794201831704e-08,1.0315136598399971e-15,1.83645042031672e-08,1.0564900696113063e-16,1.4483505360485046e-08,1.4483505376267014e-08,2.4468898649534685e-08,0.0,0.0,0.0,1.232595164407831e-32,2.465190328815662e-32,0.0,7.346839692639297e-40,2.465190328815662e-32,4.930380657631324e-32,0.0,5.877471754111438e-39,5.510129769479473e-40,2.938735877055719e-39,1.654361234350519e-24,6.162975822039155e-33,9.860761315262648e-32,0.0,2.465190328815662e-32,0.0,8.271806125530277e-25,2.2958874039497803e-41,0.0,6.887662211849341e-41,0.0,1.9721522630525295e-31,0.0,0.0,5.622641144476906e-08,2.1878862237010143e-16,1.6543612251060553e-24,5.727757403403634e-24,1.2176899885970357e-16,9.244463733058732e-33,7.451622011822961e-23,1.4630054969530846e-15,1.249651783560456e-17,0.0,2.6117461785812528e-15,1.230068811295471e-08,1.1665582411363808e-17,8.562841606868746e-17,0.0,1.4925355247398854e-15,1.3094017161897728e-23,8.648593721439298e-24,2.4084698248845376e-22,1.8377271752483638e-24,0.0,0.0,0.0,0.0,0.0,6.563249533638997e-15,0.0,0.0,3.308722450212111e-24,0.0,0.0,4.930380657631324e-32,0.0,1.8063302527100526e-16,3.345290714042615e-08,3.0814879110195774e-33,3.0814879110195774e-33,3.0814879110195774e-33,3.0814879110195774e-33,3.0814879110195774e-33,5.348301075312556e-24,1.2176899770079477e-16,2.910936677312618e-17,9.860761315262648e-32,9.860761315262648e-32,9.860761315262648e-32,9.860761315262648e-32,9.860761315262648e-32,0.0,6.674001196260162e-23,1.198563946589751e-15,1.2496517797656126e-17,1.6108255103279912e-15,0.0,0.0,1.6543612251060553e-24,8.271806125530277e-25,1.6543612251060553e-24,1.232595164407831e-32,0.0,2.2546203372571747e-15,1.230068788162686e-08,1.1665581227497814e-17,2.779428521427382e-16,2.2773499381028456e-08,4.70197740328915e-38,2.350988701644575e-38,0.0,2.350988701644575e-38,1.1754943508222875e-38,9.860761315262648e-32,1.492535524739875e-15,3.362960903814316e-23,8.648593714361062e-24,2.408469836664272e-22,3.276120840853689e-24,2.0828130800549477e-22
