,Y4Z2,Y2Z4,Y0Z2,Y2Z0,Y0Z4,Y4Z0,Y5Z1,Y1Z5,Y5Z4,Y4Z5,Y5Z3,Y3Z5,Y0Z3,Y3Z0,Y0Z1,Y1Z0,Y1Z2,Y2Z1,Y4Z3,Y3Z4,Y3Z1,Y1Z3,Y5Z2,Y2Z5,Y3Z2,Y2Z3,Y1Z4,Y4Z1,Y5Z0,Y0Z5,X2Y3,X4Y3,Y0,X2Y5,X5Y1,X2Y1,X1Y5,Y5,Y4,Y1,X5Y0,X4Y2,X4Y0,X3Y4,X3Y2,X1Y2,X0Y5,standard_y,Y3,X5Y4,X1Y4,X0Y3,X0Y1,X1Y0,standard_x,Y4Y5,Y3Y5,Y3Y4,Y2Y5,Y2Y4,Y2Y3,Y2,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y3,X5Y2,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y5,X4Y1,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y5,X3Y1,X3Y0,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y4,X2Y0,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y3,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y4,X0Y2,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.9736705910655334,0.9736705910655334,0.9408038831472156,0.9408038831472155,0.9081425629614372,0.9081425629614371,0.8604091679690018,0.8604091679690018,0.7817480945876376,0.7817480945876376,0.7742260752576486,0.7742260752576486,0.7474033968541629,0.7474033968541626,0.7416689356145733,0.7416689356145731,0.5797731819999681,0.579773181999968,0.5536247242149994,0.5536247242149994,0.4318673124107113,0.43186731241071125,0.36125339691759484,0.36125339691759484,0.32940149633680194,0.32940149633680194,0.26549257874510634,0.26549257874510623,0.11097728168000567,0.11097728168000566,2.220446049250313e-16,1.3877787807814457e-16,1.1102230246251565e-16,1.1102230246251565e-16,8.326672684688674e-17,8.326672684688674e-17,7.979727989493313e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.42861286636753e-17,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0020823162550090172,0.0020823162550090172,0.03266339698161717,0.0020120266922195613,0.032659168698039226,0.0019421763767669064,0.8604091679690018,0.8604091679690018,0.4204955238063588,0.0016718660085036923,0.7742260752576486,0.7742260752576489,0.7474033968541627,0.7474033968541627,0.7416689356145731,0.7416689356145734,0.3142812103994943,0.0012399174137278407,0.001183995668541442,0.2242239811736434,0.4318673124107114,0.4318673124107113,0.42049290992078836,0.0007725855412306501,0.22422196181538934,0.0007044662707700593,0.3142792773941644,0.0005677890627262327,0.11097728168000567,0.11097728168000572,2.710505431213761e-19,1.0842021724855044e-19,0.0,0.0,2.7755575615628914e-17,0.0,2.42861286636753e-17,5.551115123125783e-17,2.168404344971009e-19,5.551115123125783e-17,0.0,0.0,0.0,2.168404344971009e-19,2.168404344971009e-19,3.2526065174565133e-19,0.0,8.359198749863239e-17,8.326672684688674e-17,0.0,1.0842021724855044e-19,5.551115123125783e-17,3.8136467310042796e-17,7.01191079093851e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.00025194076021807987,0.0002519407602180798,0.032661350587404096,0.00024343638157627964,0.03266128869075912,0.000234985147747469,0.00011729661865538741,0.00011729661865538745,5.732459561556868e-05,0.0001335829683500713,0.00010554757443707935,0.34235876686004924,0.7474033968541627,0.7474033968541627,0.6306916549658201,0.00010110917171499029,4.2844793483894826e-05,5.65427795881612e-05,0.0001432523845067678,0.22422323890547602,0.34235875565246854,5.88749833676706e-05,5.732459039917888e-05,5.6542777325501704e-05,0.22422320934466283,8.523381949253231e-05,4.284478962630082e-05,0.00013358296583202442,1.5129150610236305e-05,0.6306916470426349,0.0,1.3552527156068805e-20,5.551115123125783e-17,0.0,0.0,0.0,0.0,6.776263578034403e-21,0.0,0.0,0.0,5.551115123125783e-17,1.3552527156068805e-20,4.0657581468206416e-20,1.3552527156068805e-20,1.6543612251060553e-24,6.776263578034403e-21,1.387439967602544e-16,8.326672684688674e-17,2.481541837659083e-24,1.6543612251060553e-24,2.7755575615628914e-17,2.557322334258623e-21,3.116096696746576e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.776263578034403e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.271806125530277e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3552527156068805e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3552527156068805e-20,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0
3,6.865430254553159e-05,6.865430254553157e-05,5.524268700806219e-07,4.31104778449161e-05,5.524267923402203e-07,2.4997340155757512e-05,9.253387144868366e-06,9.253387144868366e-06,4.522267292199904e-06,3.64015948532651e-05,7.132999146179266e-06,5.790585489801418e-06,1.2641426872053547e-05,1.2641426872053547e-05,1.0667388528962192e-05,3.331803594041741e-06,3.3799733991814908e-06,1.540800716004612e-05,2.49973401410145e-05,3.792465435024789e-06,5.790585488621687e-06,3.3318035922364627e-06,4.522267261641976e-06,1.5408007156208872e-05,3.7924653978972593e-06,4.3110477832105134e-05,3.379973376583471e-06,3.640159484899475e-05,7.132999144817537e-06,1.0667388528128181e-05,2.5849394142282115e-26,1.0339757656912846e-25,0.0,0.0,2.7755575615628914e-17,3.877409121342317e-26,2.7755575615628914e-17,0.0,3.3881317890172014e-21,3.1763735522036263e-22,2.5849394142282115e-26,5.551115123125783e-17,0.0,5.169878828456423e-26,1.0339757656912846e-25,3.877409121342317e-26,1.2924697071141057e-26,5.61159327555974e-21,8.470329472543003e-22,2.5849394142282115e-26,2.5849394142282115e-26,1.1102230246251565e-16,1.3946757410155937e-27,2.179985144150455e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2924697071141057e-26,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0339757656912846e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2924697071141057e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.169878828456423e-26,2.5849394142282115e-26,0.0,0.0,0.0,0.0,0.0,0.0
4,2.017650304973965e-08,2.0176503049739647e-08,8.264782617913792e-09,1.2669543719707914e-08,8.264782617913686e-09,7.3463554515158755e-09,3.645256281332278e-07,3.6452562813322777e-07,1.7814907081555686e-07,1.0697900383787146e-08,2.8099559150235315e-07,8.66321611059736e-08,1.891266662754084e-07,1.891266662754084e-07,1.5959334739235186e-07,1.3125224079336516e-07,1.3314982984432314e-07,4.528189667635609e-09,7.346355451514907e-09,5.673855881389487e-08,8.663216110594617e-08,1.3125224079334926e-07,1.7814907081555676e-07,4.528189667633859e-09,5.673855881389482e-08,1.2669543719707069e-08,1.3314982984432304e-07,1.0697900383785198e-08,2.8099559150234113e-07,1.595933473923325e-07,1.9721522630525295e-31,3.944304526105059e-31,2.6469779601696886e-23,0.0,0.0,3.944304526105059e-31,2.7755575615628914e-17,0.0,8.271806125530277e-25,1.3234889800848443e-23,0.0,5.551115123125783e-17,5.9164567891575885e-31,3.944304526105059e-31,0.0,1.9721522630525295e-31,0.0,3.226004388956808e-23,1.9852334701272664e-23,0.0,4.930380657631324e-31,0.0,2.2883670921476863e-30,1.625233605267867e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6543612251060553e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.310887241768095e-30,3.944304526105059e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.930380657631324e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.310887241768095e-30,3.1554436208840472e-30,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1554436208840472e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1.4191878044447385e-08,1.4191878044447385e-08,1.0380715145419299e-09,8.91158487204779e-09,1.0380715145419249e-09,5.167326586874266e-09,7.350747370742791e-09,7.350747370742848e-09,3.592419058720108e-09,7.524757744395462e-09,5.6663439989226425e-09,1.088115475564788e-08,2.3754648364887924e-08,2.375464836488792e-08,2.0045210563591503e-08,2.6467331497561552e-09,2.6849984914786307e-09,3.185067073653828e-09,5.167326586874254e-09,7.126464712236276e-09,1.0881154755647879e-08,2.64673314975615e-09,3.592419058720107e-09,3.1850670736538276e-09,7.126464712236272e-09,8.911584872047783e-09,2.6849984914786294e-09,7.52475774439546e-09,5.666343998922639e-09,2.0045210563591503e-08,1.232595164407831e-32,0.0,1.6543612251060553e-24,1.232595164407831e-32,5.551115123125783e-17,4.622231866529366e-33,5.551115123125783e-17,0.0,0.0,2.0679515313825692e-25,0.0,5.551115123125783e-17,4.930380657631324e-32,0.0,4.930380657631324e-32,3.0814879110195774e-33,0.0,4.756288522179909e-24,2.481541837659083e-24,9.244463733058732e-33,3.0814879110195774e-33,5.551115123125783e-17,3.581690144653231e-33,1.842477192318546e-34,4.246108353820523e-15,2.826459200491488e-23,7.42295847860208e-23,9.504338344726442e-24,3.336341944626465e-23,5.284074633649962e-09,9.433024971327646e-24,4.1359030627651384e-25,1.2966085723509736e-08,4.2450620113414314e-23,9.444377665958403e-23,2.807194859456188e-23,8.225624368326605e-23,8.114468034266143e-24,8.833037057202113e-09,1.0247925025456312e-23,4.659484301874178e-23,0.0,0.0,9.860761315262648e-32,0.0,0.0,0.0,0.0,2.6183570407594703e-15,0.0,1.232595164407831e-32,0.0,0.0,1.232595164407831e-32,0.0,6.162975822039155e-33,4.371599272293969e-23,1.703682286881157e-16,1.232595164407831e-32,3.0814879110195774e-33,0.0,1.232595164407831e-32,1.232595164407831e-32,2.465190328815662e-32,1.232595164407831e-32,0.0,7.859404831533914e-23,1.1407910222542371e-23,2.0126469173018603e-16,0.0,1.232595164407831e-32,1.8488927466117464e-32,0.0,2.465190328815662e-32,0.0,0.0,5.784217139580011e-23,5.284074633649964e-09,1.156796752992485e-23,1.7410055485865802e-16,2.465190328815662e-32,0.0,2.465190328815662e-32,0.0,4.930380657631324e-32,6.162975822039155e-33,1.2966085723509741e-08,3.9749826243240574e-23,8.219848944774852e-23,2.6162591770757527e-23,8.166250848140899e-16,4.930380657631324e-32,3.0814879110195774e-33,0.0,4.622231866529366e-33,0.0,2.465190328815662e-32,6.162975822039155e-33,1.0048259166669665e-22,1.3585359610074328e-23,8.833037057202113e-09,1.165756786663453e-23,6.007688151896191e-23,2.65392752970003e-16
6,1.4191878044447385e-08,1.4191878044447385e-08,1.0380715145419299e-09,8.91158487204779e-09,1.0380715145419249e-09,5.167326586874266e-09,7.350747370742791e-09,7.350747370742848e-09,3.592419058720108e-09,7.524757744395462e-09,5.6663439989226425e-09,1.088115475564788e-08,2.3754648364887924e-08,2.375464836488792e-08,2.0045210563591503e-08,2.6467331497561552e-09,2.6849984914786307e-09,3.185067073653828e-09,5.167326586874254e-09,7.126464712236276e-09,1.0881154755647879e-08,2.64673314975615e-09,3.592419058720107e-09,3.1850670736538276e-09,7.126464712236272e-09,8.911584872047783e-09,2.6849984914786294e-09,7.52475774439546e-09,5.666343998922639e-09,2.0045210563591503e-08,1.232595164407831e-32,0.0,1.6543612251060553e-24,1.232595164407831e-32,5.551115123125783e-17,4.622231866529366e-33,5.551115123125783e-17,0.0,0.0,2.0679515313825692e-25,0.0,5.551115123125783e-17,4.930380657631324e-32,0.0,4.930380657631324e-32,3.0814879110195774e-33,0.0,4.756288522179909e-24,2.481541837659083e-24,9.244463733058732e-33,3.0814879110195774e-33,5.551115123125783e-17,3.581690144653231e-33,1.842477192318546e-34,4.246108353820523e-15,2.826459200491488e-23,7.42295847860208e-23,9.504338344726442e-24,3.336341944626465e-23,5.284074633649962e-09,9.433024971327646e-24,4.1359030627651384e-25,1.2966085723509736e-08,4.2450620113414314e-23,9.444377665958403e-23,2.807194859456188e-23,8.225624368326605e-23,8.114468034266143e-24,8.833037057202113e-09,1.0247925025456312e-23,4.659484301874178e-23,0.0,0.0,9.860761315262648e-32,0.0,0.0,0.0,0.0,2.6183570407594703e-15,0.0,1.232595164407831e-32,0.0,0.0,1.232595164407831e-32,0.0,6.162975822039155e-33,4.371599272293969e-23,1.703682286881157e-16,1.232595164407831e-32,3.0814879110195774e-33,0.0,1.232595164407831e-32,1.232595164407831e-32,2.465190328815662e-32,1.232595164407831e-32,0.0,7.859404831533914e-23,1.1407910222542371e-23,2.0126469173018603e-16,0.0,1.232595164407831e-32,1.8488927466117464e-32,0.0,2.465190328815662e-32,0.0,0.0,5.784217139580011e-23,5.284074633649964e-09,1.156796752992485e-23,1.7410055485865802e-16,2.465190328815662e-32,0.0,2.465190328815662e-32,0.0,4.930380657631324e-32,6.162975822039155e-33,1.2966085723509741e-08,3.9749826243240574e-23,8.219848944774852e-23,2.6162591770757527e-23,8.166250848140899e-16,4.930380657631324e-32,3.0814879110195774e-33,0.0,4.622231866529366e-33,0.0,2.465190328815662e-32,6.162975822039155e-33,1.0048259166669665e-22,1.3585359610074328e-23,8.833037057202113e-09,1.165756786663453e-23,6.007688151896191e-23,2.65392752970003e-16
7,1.5034562646325918e-08,1.5034562646325924e-08,1.0663389671957415e-09,9.440736498526608e-09,1.0663389671957366e-09,5.474151838190471e-09,9.584727165812209e-09,9.584727165812253e-09,4.684198055852485e-09,7.97156242128241e-09,7.388413520164662e-09,1.1177456621719058e-08,2.4401504952855073e-08,2.4401504952855073e-08,2.0591056425465583e-08,3.4511069203783553e-09,3.501001555824038e-09,3.374189821926635e-09,5.4741518381904585e-09,7.320523600299602e-09,1.1177456621719056e-08,3.4511069203783487e-09,4.684198055852483e-09,3.3741898219266343e-09,7.3205236002995976e-09,9.440736498526595e-09,3.5010015558240363e-09,7.971562421282409e-09,7.3884135201646574e-09,2.059105642546558e-08,3.697785493223493e-32,0.0,1.6543612251060553e-24,1.232595164407831e-32,5.551115123125783e-17,4.622231866529366e-33,5.551115123125783e-17,0.0,0.0,1.0339757656912846e-25,0.0,0.0,2.465190328815662e-32,0.0,6.162975822039155e-32,6.162975822039155e-33,2.465190328815662e-32,2.1713491079516976e-24,1.6543612251060553e-24,3.0814879110195774e-33,3.0814879110195774e-33,0.0,1.1141453006528723e-33,1.6399468625115586e-34,4.4401949081320815e-15,3.15791314348793e-23,8.054059943099416e-23,9.829515535774707e-24,3.7470979880919934e-23,5.021886656327819e-09,9.755756076834951e-24,1.0339757656912846e-24,1.2322727704305458e-08,4.779023927071134e-23,1.0289009966735077e-22,3.1545378299507403e-23,8.979843607402748e-23,8.392084555954197e-24,8.394754807195416e-09,1.0598549504760385e-23,5.0633859737776465e-23,0.0,3.944304526105059e-31,0.0,3.944304526105059e-31,3.944304526105059e-31,0.0,1.232595164407831e-32,2.7674459048069133e-15,1.232595164407831e-32,1.232595164407831e-32,1.232595164407831e-32,0.0,0.0,1.232595164407831e-32,6.162975822039155e-33,4.914512218753827e-23,1.715289780220931e-16,1.232595164407831e-32,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,8.553563821107924e-23,1.1798225216706225e-23,1.964868824078813e-16,0.0,1.232595164407831e-32,6.162975822039155e-33,0.0,1.8488927466117464e-32,0.0,4.930380657631324e-32,6.506951381599839e-23,5.02188665632782e-09,1.1963752606812604e-23,1.7528673320102512e-16,7.395570986446986e-32,2.465190328815662e-32,2.465190328815662e-32,2.465190328815662e-32,4.930380657631324e-32,0.0,1.2322727704305463e-08,4.4822736883750566e-23,8.982441022106164e-23,2.960585378001602e-23,8.703537978880816e-16,2.465190328815662e-32,3.0814879110195774e-33,2.465190328815662e-32,1.5407439555097887e-33,0.0,2.465190328815662e-32,1.232595164407831e-32,1.095516352152047e-22,1.405017399795751e-23,8.394754807195417e-09,1.2056425421922722e-23,6.551173165390987e-23,2.5909261180608714e-16
8,1.5034562646325918e-08,1.5034562646325924e-08,1.0663389671957415e-09,9.440736498526608e-09,1.0663389671957366e-09,5.474151838190471e-09,9.584727165812209e-09,9.584727165812253e-09,4.684198055852485e-09,7.97156242128241e-09,7.388413520164662e-09,1.1177456621719058e-08,2.4401504952855073e-08,2.4401504952855073e-08,2.0591056425465583e-08,3.4511069203783553e-09,3.501001555824038e-09,3.374189821926635e-09,5.4741518381904585e-09,7.320523600299602e-09,1.1177456621719056e-08,3.4511069203783487e-09,4.684198055852483e-09,3.3741898219266343e-09,7.3205236002995976e-09,9.440736498526595e-09,3.5010015558240363e-09,7.971562421282409e-09,7.3884135201646574e-09,2.059105642546558e-08,3.697785493223493e-32,0.0,1.6543612251060553e-24,1.232595164407831e-32,5.551115123125783e-17,4.622231866529366e-33,5.551115123125783e-17,0.0,0.0,1.0339757656912846e-25,0.0,0.0,2.465190328815662e-32,0.0,6.162975822039155e-32,6.162975822039155e-33,2.465190328815662e-32,2.1713491079516976e-24,1.6543612251060553e-24,3.0814879110195774e-33,3.0814879110195774e-33,0.0,1.1141453006528723e-33,1.6399468625115586e-34,4.4401949081320815e-15,3.15791314348793e-23,8.054059943099416e-23,9.829515535774707e-24,3.7470979880919934e-23,5.021886656327819e-09,9.755756076834951e-24,1.0339757656912846e-24,1.2322727704305458e-08,4.779023927071134e-23,1.0289009966735077e-22,3.1545378299507403e-23,8.979843607402748e-23,8.392084555954197e-24,8.394754807195416e-09,1.0598549504760385e-23,5.0633859737776465e-23,0.0,3.944304526105059e-31,0.0,3.944304526105059e-31,3.944304526105059e-31,0.0,1.232595164407831e-32,2.7674459048069133e-15,1.232595164407831e-32,1.232595164407831e-32,1.232595164407831e-32,0.0,0.0,1.232595164407831e-32,6.162975822039155e-33,4.914512218753827e-23,1.715289780220931e-16,1.232595164407831e-32,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,8.553563821107924e-23,1.1798225216706225e-23,1.964868824078813e-16,0.0,1.232595164407831e-32,6.162975822039155e-33,0.0,1.8488927466117464e-32,0.0,4.930380657631324e-32,6.506951381599839e-23,5.02188665632782e-09,1.1963752606812604e-23,1.7528673320102512e-16,7.395570986446986e-32,2.465190328815662e-32,2.465190328815662e-32,2.465190328815662e-32,4.930380657631324e-32,0.0,1.2322727704305463e-08,4.4822736883750566e-23,8.982441022106164e-23,2.960585378001602e-23,8.703537978880816e-16,2.465190328815662e-32,3.0814879110195774e-33,2.465190328815662e-32,1.5407439555097887e-33,0.0,2.465190328815662e-32,1.232595164407831e-32,1.095516352152047e-22,1.405017399795751e-23,8.394754807195417e-09,1.2056425421922722e-23,6.551173165390987e-23,2.5909261180608714e-16
9,1.5034562646325918e-08,1.5034562646325924e-08,1.0663389671957415e-09,9.440736498526608e-09,1.0663389671957366e-09,5.474151838190471e-09,9.584727165812209e-09,9.584727165812253e-09,4.684198055852485e-09,7.97156242128241e-09,7.388413520164662e-09,1.1177456621719058e-08,2.4401504952855073e-08,2.4401504952855073e-08,2.0591056425465583e-08,3.4511069203783553e-09,3.501001555824038e-09,3.374189821926635e-09,5.4741518381904585e-09,7.320523600299602e-09,1.1177456621719056e-08,3.4511069203783487e-09,4.684198055852483e-09,3.3741898219266343e-09,7.3205236002995976e-09,9.440736498526595e-09,3.5010015558240363e-09,7.971562421282409e-09,7.3884135201646574e-09,2.059105642546558e-08,3.697785493223493e-32,0.0,1.6543612251060553e-24,1.232595164407831e-32,5.551115123125783e-17,4.622231866529366e-33,5.551115123125783e-17,0.0,0.0,1.0339757656912846e-25,0.0,0.0,2.465190328815662e-32,0.0,6.162975822039155e-32,6.162975822039155e-33,2.465190328815662e-32,2.1713491079516976e-24,1.6543612251060553e-24,3.0814879110195774e-33,3.0814879110195774e-33,0.0,1.1141453006528723e-33,1.6399468625115586e-34,4.4401949081320815e-15,3.15791314348793e-23,8.054059943099416e-23,9.829515535774707e-24,3.7470979880919934e-23,5.021886656327819e-09,9.755756076834951e-24,1.0339757656912846e-24,1.2322727704305458e-08,4.779023927071134e-23,1.0289009966735077e-22,3.1545378299507403e-23,8.979843607402748e-23,8.392084555954197e-24,8.394754807195416e-09,1.0598549504760385e-23,5.0633859737776465e-23,0.0,3.944304526105059e-31,0.0,3.944304526105059e-31,3.944304526105059e-31,0.0,1.232595164407831e-32,2.7674459048069133e-15,1.232595164407831e-32,1.232595164407831e-32,1.232595164407831e-32,0.0,0.0,1.232595164407831e-32,6.162975822039155e-33,4.914512218753827e-23,1.715289780220931e-16,1.232595164407831e-32,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,8.553563821107924e-23,1.1798225216706225e-23,1.964868824078813e-16,0.0,1.232595164407831e-32,6.162975822039155e-33,0.0,1.8488927466117464e-32,0.0,4.930380657631324e-32,6.506951381599839e-23,5.02188665632782e-09,1.1963752606812604e-23,1.7528673320102512e-16,7.395570986446986e-32,2.465190328815662e-32,2.465190328815662e-32,2.465190328815662e-32,4.930380657631324e-32,0.0,1.2322727704305463e-08,4.4822736883750566e-23,8.982441022106164e-23,2.960585378001602e-23,8.703537978880816e-16,2.465190328815662e-32,3.0814879110195774e-33,2.465190328815662e-32,1.5407439555097887e-33,0.0,2.465190328815662e-32,1.232595164407831e-32,1.095516352152047e-22,1.405017399795751e-23,8.394754807195417e-09,1.2056425421922722e-23,6.551173165390987e-23,2.5909261180608714e-16
