,Y4Z2,Y2Z4,Y4Z1,Y1Z4,Y3Z4,Y4Z3,Y4Z5,Y5Z4,Y5Z0,Y0Z5,Y4Z0,Y0Z4,Y0Z2,Y2Z0,Y5Z3,Y3Z5,Y5Z2,Y2Z5,Y3Z0,Y0Z3,Y5Z1,Y1Z5,Y1Z0,Y0Z1,Y3Z2,Y2Z3,Y1Z2,Y2Z1,Y3Z1,Y1Z3,standard_y,X1Y3,Y4,Y2,X3Y2,Y5,X4Y5,X3Y4,X2Y4,X1Y5,X1Y2,X0Y5,X0Y4,X5Y2,X3Y0,X1Y0,X0Y1,Y3,X5Y0,X2Y5,X2Y3,X2Y0,Y1,Y0,X5Y3,X4Y2,X4Y0,X3Y1,X2Y1,X0Y2,X4Y1,X0Y3,standard_x,Y4Y5,Y3Y5,Y3Y4,Y2Y5,Y2Y4,Y2Y3,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y4,X5Y1,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y3,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y5,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y4,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.9956448355104628,0.9956448355104627,0.83746908209646,0.8374690820964599,0.8364614512743889,0.8364614512743886,0.639068140544162,0.6390681405441619,0.6257203041080541,0.6257203041080539,0.6039200385961945,0.6039200385961945,0.5442292252959519,0.5442292252959517,0.47635320869933495,0.47635320869933495,0.47026350752244794,0.4702635075224479,0.36995516654807925,0.36995516654807925,0.25935401432800764,0.25935401432800764,0.23796462709189137,0.23796462709189137,0.23433096104669637,0.23433096104669637,0.0655288592398131,0.06552885923981301,0.013167991554874164,0.013167991554874123,1.5265566588595902e-16,1.249000902703301e-16,1.1102230246251565e-16,6.938893903907228e-17,6.938893903907228e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.163336342344337e-17,4.163336342344337e-17,3.122502256758253e-17,3.122502256758253e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,6.938893903907228e-18,1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0029210962349256134,0.0029210962349256134,0.0024570285460521236,0.7719405048808534,0.6021314987452231,0.0024540722844460083,0.0018749452341078779,0.16880665694970548,0.6257203041080541,0.6257203041080541,0.0017718251408746814,0.059693155563134016,0.0596882141390252,0.0015966998313544536,0.47635320869933506,0.47635320869933506,0.1688018825895044,0.0013796937544927387,0.36995516654807936,0.36995516654807936,0.25935401432800764,0.25935401432800764,0.23796462709189142,0.2379646270918914,0.6021268902508328,0.0006874974525319195,0.7719366185431289,0.00019225339918149665,0.013167991554874137,0.013167991554874133,6.949735925632083e-17,5.551115123125783e-17,2.168404344971009e-19,3.2526065174565133e-19,1.0842021724855044e-19,8.326672684688674e-17,1.6263032587282567e-19,4.336808689942018e-19,1.1102230246251565e-16,2.7755575615628914e-17,5.421010862427522e-20,0.0,2.168404344971009e-19,1.0842021724855044e-19,1.3877787807814457e-17,2.394686549852035e-17,2.1163568173401923e-17,2.7755575615628914e-17,2.7755575615628914e-17,5.421010862427522e-20,1.0842021724855044e-19,1.0842021724855044e-19,1.3877787807814457e-17,2.7755575615628914e-17,1.3877787807814457e-17,1.1102230246251565e-16,5.421010862427522e-20,1.3877787807814457e-17,2.710505431213761e-20,8.131516293641283e-20,1.0842021724855044e-19,5.204170427930421e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.168404344971009e-19,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,3.8172091517690886e-08,0.000462261519234061,3.2107781113158955e-08,5.954901037476699e-05,0.5889625276521624,3.206914949014908e-08,2.4501274628111297e-08,0.09054932245647557,0.6257203041080541,0.6257203041080541,2.3153729282241416e-08,0.17827374587061598,0.17827385827954442,0.0002704783434135322,0.47635320869933506,0.47635320869933495,0.09054942742976474,0.00023371786844659002,0.36995516654807925,0.36995516654807936,0.09054932373043775,2.0007086391855007e-05,1.8357066362627308e-05,0.1782737467562732,0.5889623970342384,0.00011646094551417109,5.954900177178645e-05,0.00046226151766482284,0.5889625258213762,1.0158051546963593e-06,2.7783527702888305e-17,8.470329472543003e-22,0.0,2.710505431213761e-20,5.421010862427522e-20,2.7755575615628914e-17,8.271806125530277e-25,0.0,3.3881317890172014e-21,0.0,8.271806125530277e-25,0.0,0.0,5.421010862427522e-20,1.3877787807814457e-17,9.543461011908093e-22,7.793814477128968e-22,5.551115123125783e-17,2.7755575615628914e-17,1.3552527156068805e-20,0.0,4.0657581468206416e-20,8.470329472543003e-22,0.0,0.0,3.3881317890172014e-21,0.0,2.541098841762901e-21,4.1359030627651384e-25,0.0,1.3552527156068805e-20,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.308722450212111e-24,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0,8.271806125530277e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.776263578034403e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,5.340546991983469e-10,0.00015124827445198193,4.49210685151232e-10,2.546312150598981e-06,0.5889625017710677,4.486702012794824e-10,1.885351831474254e-11,0.00014245374186752278,0.0009843933058255546,0.0009843933058255546,1.8852693236043796e-11,0.00028046323679109677,0.00028046325572301243,1.2027828235113642e-05,0.0007494065747484077,0.10639849997274921,0.00014245375954712782,1.2027624085131702e-05,0.10639745266161704,0.0005820194534435594,0.00014245374187118727,7.055573059124632e-08,7.055370052696172e-08,0.00028046323679364426,0.5889624877878175,3.810509056201903e-05,2.54631211121756e-06,0.00015124827445104315,0.5889625017677202,4.3435768554005484e-08,1.1102232893229526e-16,1.3234889800848443e-23,0.0,0.0,2.710505431213761e-20,0.0,6.310887241768094e-29,0.0,6.352747104407253e-22,1.0339757656912846e-25,3.2311742677852644e-27,6.938893903907228e-18,1.0097419586828951e-28,0.0,2.710505431213761e-20,7.525477850090821e-27,6.74830040628444e-27,1.1102230246251565e-16,6.938893903907228e-18,0.0,0.0,0.0,2.6469779601696886e-23,0.0,5.421010862427522e-20,2.117582368135751e-22,1.262177448353619e-29,3.308722450212111e-24,4.8467614016778965e-27,1.3234889800848443e-23,1.9058241313221758e-21,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.550963648536927e-25,0.0,0.0,0.0,0.0,0.0,0.0,4.8467614016778965e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9058241313221758e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2.1926682849097138e-15,8.425960044365825e-06,1.844324230436122e-15,1.95935388727007e-08,0.004147765235840577,1.842105168865694e-15,7.740524107162132e-17,2.260303451626454e-06,2.4948681834330866e-06,2.494868183433087e-06,7.740524104986227e-17,2.185858669272618e-06,2.185858669430562e-06,8.957177345085413e-07,2.2603415987966816e-06,0.0007493076407925272,2.2603034517356897e-06,8.957177344108869e-07,0.0007493076407451515,2.185877622172187e-06,2.2603034516264534e-06,5.523312433646041e-10,5.523312432625242e-10,2.185858669272617e-06,0.004147765235294429,8.425610349836234e-06,1.9593538871015853e-08,8.425960044365821e-06,0.004147765235840576,1.9593036114425966e-08,4.347397118770579e-19,4.8467614016778965e-27,0.0,8.470329472543003e-22,1.3234889800848443e-23,0.0,3.76158192263132e-37,0.0,1.2924697071141057e-26,3.1554436208840472e-30,7.099748146989106e-30,0.0,1.504632769052528e-36,3.2311742677852644e-27,0.0,6.384939130580349e-32,8.204785411783276e-31,4.336808689942018e-19,0.0,8.077935669463161e-28,6.617444900424222e-24,1.1485814780017932e-27,5.169878828456423e-26,2.117582368135751e-22,1.6543612251060553e-24,2.5849394142282115e-26,0.0,2.0194839173657902e-28,1.9721522630525295e-30,0.0,2.481541837659083e-24,1.6543612251060553e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1554436208840472e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.271806125530277e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,9.103141061375786e-18,3.461588917618254e-06,1.5304669492736517e-17,3.9599893596319805e-10,2.895962404377274e-09,1.5304669479872106e-17,3.213576957065364e-19,1.0698751163446277e-06,1.1808776233621123e-06,1.1808776233621123e-06,3.2135769568629796e-19,1.0346337350786405e-06,1.0346337350912584e-06,3.6798566127344403e-07,1.0698751163446277e-06,5.231652790527577e-10,1.069875116353354e-06,3.6798566126445616e-07,5.23165279045347e-10,1.0346337350786405e-06,1.0698751163446277e-06,1.1163000222123812e-11,1.1163000221661602e-11,1.0346337350786405e-06,2.895962404312915e-09,3.461588917618254e-06,3.959989359574508e-10,3.461588917618254e-06,2.895962404376684e-09,3.9599893595610363e-10,1.0588234957951458e-22,1.262177448353619e-29,1.5407439555097887e-33,2.117582368135751e-22,1.5777218104420236e-30,1.0587911840678754e-22,1.4693679385278594e-39,0.0,0.0,7.395570986446986e-32,3.697785493223493e-32,0.0,0.0,4.0389678347315804e-28,9.860761315262648e-32,2.7931509017063785e-33,3.305078691489485e-33,0.0,1.734723475976807e-18,0.0,3.1554436208840472e-30,3.155443620884047e-29,3.2311742677852644e-27,0.0,3.944304526105059e-31,2.0194839173657902e-28,0.0,6.310887241768094e-29,1.232595164407831e-32,0.0,2.9582283945787943e-31,3.944304526105059e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.232595164407831e-32,0.0,0.0,0.0,0.0,0.0,0.0,1.9721522630525295e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9721522630525295e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.860761315262648e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1.039705843978313e-18,1.4670169389396285e-08,1.747988511944738e-18,1.0671825968427636e-08,4.679792129988549e-08,1.7479884882021654e-18,3.6703536940826224e-20,3.114773611934683e-08,3.437940002475851e-08,3.437940002475851e-08,3.670353694082449e-20,3.012173857316631e-08,3.012173857316632e-08,1.559518507877221e-09,3.114773611934688e-08,8.454200758580844e-09,3.114773611934683e-08,1.5595185078771888e-09,8.454200758580741e-09,3.012173857316634e-08,3.114773611934683e-08,3.008331205827319e-10,3.0083312058272126e-10,3.012173857316631e-08,4.679792129988546e-08,1.4670169389396207e-08,1.0671825968427636e-08,1.4670169389396285e-08,4.679792129945689e-08,1.0671825965337986e-08,6.901788236181918e-24,1.4136387421560532e-27,1.925929944387236e-34,0.0,1.9721522630525295e-31,3.308722450212111e-24,0.0,0.0,1.2924697071141057e-26,0.0,6.933347799794049e-33,0.0,5.739718509874451e-42,0.0,4.930380657631324e-32,3.770273693165193e-34,2.328497132527277e-33,3.308722450212111e-24,1.734723475976807e-18,0.0,0.0,5.7777898331617076e-33,2.8434333556510326e-25,0.0,3.944304526105059e-31,6.462348535570529e-27,2.8698592549372254e-42,1.0097419586828951e-27,6.162975822039155e-33,9.860761315262648e-32,2.1570415377137042e-32,1.9721522630525295e-31,7.398984796450952e-14,5.799446044540547e-31,8.474975640365788e-23,1.2705299607160026e-21,4.624645489502629e-21,5.1266622848263764e-18,1.0925744077115672e-20,7.111677252132783e-24,1.1825611995928149e-20,5.138596586362685e-18,1.3426787109139344e-21,1.8997745477273002e-11,6.029375700541437e-31,9.18419634481836e-23,5.1592572005267675e-21,6.158251532715275e-24,0.0,0.0,0.0,0.0,0.0,5.739718509874451e-42,1.232595164407831e-32,2.1340022861418197e-15,3.6734198463196485e-40,7.346839692639297e-40,0.0,1.4693679385278594e-39,0.0,2.465190328815662e-32,7.900749570083251e-31,1.0487011316103046e-23,4.930380657631324e-32,0.0,0.0,0.0,1.4791141972893971e-31,1.9721522630525295e-31,2.1013271148647605e-22,1.2705299615792557e-21,1.5506251464485508e-15,1.5777218104420236e-30,6.310887241768095e-30,0.0,0.0,0.0,5.691722689328333e-21,5.126662284826464e-18,1.1898855111238324e-20,6.867506134963274e-14,0.0,4.622231866529366e-33,1.3866695599588098e-32,7.703719777548943e-33,2.465190328815662e-32,3.0814879110195774e-33,4.7088726520463e-23,1.1825611996057648e-20,5.1385987819936114e-18,1.2709367759607567e-21,4.4151010544841963e-16,1.9721522630525295e-31,3.944304526105059e-31,1.9721522630525295e-31,0.0,3.944304526105059e-31,1.899774547737526e-11,8.07663858730557e-31,2.3715906920263674e-22,5.4435618562663254e-21,4.760720621091041e-23,2.0716692982218457e-15
7,1.0397051177892096e-18,1.4670173435596974e-08,1.7479861335575326e-18,1.0671799722282355e-08,4.67978941266943e-08,1.747986109800418e-18,3.670347369390329e-20,3.1147742609523214e-08,3.4379407188308686e-08,3.437940718830869e-08,3.670347369390156e-20,3.012174484955816e-08,3.012174484955816e-08,1.5595189380102818e-09,3.114774260952328e-08,8.454195849653113e-09,3.1147742609523214e-08,1.5595189380102495e-09,8.45419584965301e-09,3.0121744849558185e-08,3.1147742609523214e-08,3.0083238071780096e-10,3.008323807177903e-10,3.012174484955815e-08,4.679789412669427e-08,1.4670173435596898e-08,1.0671799722282353e-08,1.4670173435596974e-08,4.67978941262657e-08,1.0671799719192715e-08,1.550963648536927e-25,1.8175355256292112e-27,0.0,0.0,1.9721522630525295e-31,0.0,8.609577764811676e-42,2.465190328815662e-32,0.0,0.0,4.622231866529366e-33,0.0,2.2958874039497803e-41,0.0,4.930380657631324e-32,5.855072709256519e-33,3.9844357232445595e-33,0.0,1.734723475976807e-18,2.465190328815662e-32,0.0,2.7733391199176196e-32,1.550963648536927e-25,0.0,1.9721522630525295e-31,1.2924697071141057e-26,2.8698592549372254e-42,6.058451752097371e-28,7.318533788671496e-33,4.930380657631324e-32,1.8488927466117464e-32,0.0,7.398983843397451e-14,5.799432268582627e-31,8.474973627284222e-23,1.2705266666310003e-21,4.624645739233592e-21,5.126649405055815e-18,1.0925736757863493e-20,7.111660866141465e-24,1.182560401359529e-20,5.138583676611602e-18,1.3426752280258763e-21,1.8997744471751416e-11,6.029361364227456e-31,9.184193865699667e-23,5.159257478636445e-21,6.158237344433506e-24,0.0,0.0,0.0,0.0,0.0,0.0,6.162975822039155e-33,2.134002617849052e-15,7.346839692639297e-40,7.346839692639297e-40,1.4693679385278594e-39,1.4693679385278594e-39,3.6734198463196485e-40,4.930380657631324e-32,7.900730788494287e-31,1.0486984179872431e-23,4.930380657631324e-32,9.860761315262648e-32,9.860761315262648e-32,9.860761315262648e-32,4.930380657631324e-32,9.860761315262648e-32,2.1013263749962826e-22,1.2705266674942506e-21,1.5506243891000244e-15,3.1554436208840472e-30,0.0,6.310887241768095e-30,0.0,9.466330862652142e-30,5.69172300597177e-21,5.1266494050559045e-18,1.189884707564813e-20,6.867505081350831e-14,3.697785493223493e-32,1.0785207688568521e-32,7.703719777548943e-33,1.5407439555097887e-33,1.232595164407831e-32,0.0,4.708861800040986e-23,1.182560401372479e-20,5.138585872234931e-18,1.2709334807919609e-21,4.415089962360015e-16,0.0,1.9721522630525295e-31,1.9721522630525295e-31,1.9721522630525295e-31,1.9721522630525295e-31,1.8997744471853673e-11,8.076619380172955e-31,2.371589860395107e-22,5.4435621585035836e-21,4.7607096496812326e-23,2.0716696202400986e-15
8,9.211151916884938e-19,2.0025065741115232e-08,1.5486125400990654e-18,6.926321102260277e-09,7.80039505236313e-09,1.5486206243410482e-18,3.251684352201942e-20,3.1147742640993314e-08,3.4379407223043806e-08,3.4379407223043826e-08,3.2516843522017447e-20,3.012174487999163e-08,3.012174487999164e-08,2.1287730097580106e-09,3.1147742640993314e-08,1.4091674146459516e-09,3.114774264099332e-08,2.128773009757965e-09,1.4091674146459342e-09,3.012174487999163e-08,3.1147742640993314e-08,1.9524932261145111e-10,1.9524932261144419e-10,3.012174487999163e-08,7.800395052363154e-09,2.0025065741115242e-08,6.9263211022602736e-09,2.0025065741115232e-08,7.800395052543674e-09,6.92632110259452e-09,1.2924697051881758e-25,2.0194839173657902e-28,1.925929944387236e-34,0.0,0.0,0.0,2.8698592549372254e-42,0.0,3.2311742677852644e-27,1.232595164407831e-32,2.311115933264683e-33,1.734723475976807e-18,0.0,0.0,2.465190328815662e-32,4.587977134626939e-33,3.7881967677728675e-33,0.0,3.469446951953614e-18,4.930380657631324e-32,1.9721522630525295e-31,2.1570415377137042e-32,1.2924697071141057e-25,0.0,0.0,0.0,2.8698592549372254e-42,6.058451752097371e-28,7.896312771987667e-33,1.9721522630525295e-31,7.318533788671496e-33,2.465190328815662e-32,6.00130765181121e-14,3.026081711276701e-31,5.000263594276437e-23,6.59441319923576e-22,3.6715448229684526e-21,3.561843825175436e-18,4.904464168900799e-21,4.9409595949053036e-24,4.786618178271885e-21,3.570139418049608e-18,6.962964414674043e-22,2.0336553334112778e-11,3.1405812346709697e-31,4.195723185704993e-23,4.0948388269778655e-21,4.278550743146446e-24,1.9721522630525295e-31,1.9721522630525295e-31,0.0,1.9721522630525295e-31,1.9721522630525295e-31,0.0,6.162975822039155e-33,2.2843900317519757e-15,1.8367099231598242e-40,0.0,7.346839692639297e-40,0.0,0.0,1.232595164407831e-32,4.117761653798958e-31,5.463719194959342e-24,2.465190328815662e-32,4.930380657631324e-32,9.860761315262648e-32,4.930380657631324e-32,0.0,2.465190328815662e-32,2.506065990313574e-23,6.594413198899789e-22,6.488904367225102e-16,0.0,0.0,3.1554436208840472e-30,0.0,6.310887241768095e-30,4.540281619221328e-21,3.5618438251754995e-18,4.7728041260619885e-21,5.455538509609273e-14,1.232595164407831e-32,1.5407439555097887e-33,4.622231866529366e-33,4.622231866529366e-33,3.697785493223493e-32,3.4666738998970245e-33,3.271569934748778e-23,4.786618178315339e-21,3.5701370181300994e-18,6.596556201822063e-22,3.067466444027498e-16,0.0,0.0,0.0,1.9721522630525295e-31,0.0,2.0336553334222244e-11,4.207096018131595e-31,2.978256318777956e-23,4.340929560663666e-21,3.3075921994239993e-23,2.217664303678408e-15
9,1.2390700070441183e-18,2.6937068838839922e-08,2.0831626054977354e-18,6.926321101784275e-09,3.90123842248127e-09,2.0831734730828476e-18,4.3741115444658585e-20,3.1147742640994134e-08,3.437940722304472e-08,3.437940722304471e-08,4.374111544465666e-20,3.0121744879992397e-08,3.012174487999242e-08,2.8635563971402183e-09,3.1147742640994134e-08,7.047717487144018e-10,3.1147742640994154e-08,2.8635563971401588e-09,7.047717487143929e-10,3.0121744879992397e-08,3.1147742640994134e-08,1.9524932259779798e-10,1.9524932259779105e-10,3.0121744879992397e-08,3.901238422481215e-09,2.693706883883991e-08,6.926321101784268e-09,2.6937068838839922e-08,3.9012384223007235e-09,6.926321101617107e-09,2.5849393757096126e-26,4.0389678347315804e-28,3.851859888774472e-34,0.0,1.9721522630525295e-31,0.0,5.739718509874451e-42,2.465190328815662e-32,3.2311742677852644e-27,1.232595164407831e-32,1.0014835710813626e-32,0.0,1.1479437019748901e-41,9.860761315262648e-32,6.162975822039155e-33,6.382330690248775e-33,1.7947853661247704e-33,0.0,0.0,0.0,1.9721522630525295e-31,6.162975822039155e-33,2.5849394142282115e-26,0.0,0.0,3.2311742677852644e-27,2.8698592549372254e-42,4.0389678347315804e-28,2.311115933264683e-33,0.0,1.3866695599588098e-32,2.465190328815662e-32,3.489189354112837e-14,1.7145487796699314e-31,3.676483841832879e-23,3.6845564579389064e-22,2.0116812491763292e-21,3.2585112198254968e-18,3.414144605021688e-21,4.52014638445262e-24,3.44640881238751e-21,3.266099007182113e-18,3.881692629058473e-22,1.8604523329985888e-11,1.771343270954941e-31,3.4236633701132274e-23,2.241906591808546e-21,3.914153779526481e-24,0.0,0.0,1.9721522630525295e-31,0.0,0.0,0.0,6.162975822039155e-33,2.0898323792861576e-15,0.0,1.8367099231598242e-40,0.0,0.0,9.183549615799121e-41,2.465190328815662e-32,2.32605922189502e-31,3.083453455418724e-24,1.232595164407831e-32,4.930380657631324e-32,0.0,4.930380657631324e-32,6.162975822039155e-32,6.162975822039155e-33,4.5823034026448345e-23,3.684556458329035e-22,5.507701413197016e-16,1.5777218104420236e-30,0.0,0.0,0.0,1.5777218104420236e-30,2.5199249213478557e-21,3.2585112198255453e-18,3.447055473801514e-21,2.9941879899130614e-14,0.0,1.5407439555097887e-33,4.622231866529366e-33,1.5407439555097887e-33,1.232595164407831e-32,1.3866695599588098e-32,2.992935832000359e-23,3.4464088124115374e-21,3.266098140182043e-18,3.6858006156422833e-22,2.806215491909004e-16,0.0,1.9721522630525295e-31,1.9721522630525295e-31,1.9721522630525295e-31,1.9721522630525295e-31,1.860452333008603e-11,2.3730711241630454e-31,5.2403441159132564e-23,2.4072069231869978e-21,3.025890141036839e-23,2.0287895691175365e-15
