,Y3Z2,Y2Z3,Y4Z5,Y5Z4,Y5Z0,Y0Z5,Y4Z1,Y1Z4,Y4Z3,Y3Z4,Y5Z1,Y1Z5,Y4Z2,Y2Z4,Y5Z2,Y2Z5,Y1Z0,Y0Z1,Y3Z1,Y1Z3,Y2Z1,Y1Z2,Y4Z0,Y0Z4,Y5Z3,Y3Z5,Y2Z0,Y0Z2,Y0Z3,Y3Z0,X4Y0,Y5,X5Y4,X4Y5,X4Y2,X3Y0,X2Y4,X2Y1,X0Y5,standard_y,Y2,Y1,Y0,X5Y0,X4Y3,X3Y1,X2Y0,X0Y3,X0Y2,X1Y3,X1Y2,X1Y4,standard_x,Y4Y5,Y4,Y3Y5,Y3Y4,Y3,Y2Y5,Y2Y4,Y2Y3,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y3,X5Y2,X5Y1,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y1,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y5,X3Y4,X3Y2,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y5,X2Y3,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y5,X1Y0,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y4,X0Y1,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.9383768560284352,0.9383768560284351,0.9019993155324171,0.9019993155324169,0.759877436508078,0.759877436508078,0.6843086384273187,0.6843086384273187,0.6132160618037519,0.6132160618037519,0.5386291301983319,0.5386291301983318,0.48927495777210683,0.48927495777210683,0.4216392913626552,0.4216392913626552,0.40397807494366633,0.40397807494366633,0.3830675820321783,0.3830675820321783,0.2511510083752202,0.2511510083752201,0.24843131850096883,0.24843131850096878,0.21669231200675676,0.2166923120067566,0.20007544457494536,0.20007544457494536,0.17880232058661227,0.17880232058661222,1.1102230246251565e-16,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.3877787807814457e-17,1.3877787807814457e-17,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.001097990825339395,0.001097990825339395,0.9019993155324171,0.9019993155324171,0.7598774365080778,0.759877436508078,0.6843086384273187,0.6843086384273187,0.12394143897085211,0.0007175215431686566,0.5386291301983317,0.5386291301983319,0.12394068424702656,0.0005724985769318828,0.20494712769529339,0.0004933583672110204,0.40397807494366633,0.4039780749436664,0.0004482257718252299,0.13191674558547867,0.000293870742014947,0.1319163114233201,0.24843131850096883,0.2484313185009688,0.2049466907175211,0.00025355076585327745,0.00023410743893318477,0.021273246389667058,0.02127298702421984,0.0002092158457364431,0.0,5.551115123125783e-17,0.0,0.0,0.0,2.710505431213761e-20,0.0,1.2197274440461925e-19,0.0,5.421010862427522e-20,0.0,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,0.0,1.3552527156068805e-20,0.0,2.710505431213761e-20,0.0,6.776263578034403e-21,1.3552527156068805e-20,6.938893903907228e-18,0.0,0.0,5.551115123125783e-17,0.0,0.0,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.938893903907228e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.326672684688674e-17,3.693202450935536e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,2.5464975187487896e-17,0.0,0.0,0.0,0.0,0.0,0.0
2,4.006983940494321e-05,4.00698394049432e-05,0.0004737470301835441,0.0004737470301835441,0.0003991019423742,0.5114461522726004,0.00035941178624124563,0.14567958252071417,6.509620257231331e-05,1.6932050348575356e-05,0.0002828981645636676,0.14567941384406036,6.50962020443959e-05,2.8881281586907446e-06,0.00010764201395344411,2.8881227937067706e-06,0.4039780749436662,0.4039780749436662,1.6357454251625504e-05,0.1319165738859318,1.0724455220024808e-05,0.1319165733077165,0.00013048080782073092,0.511446013199173,0.00010764201364778505,1.6932045460689222e-05,8.543466179378731e-06,0.021273124151346696,0.021273123805924905,7.635077767646502e-06,1.3552527156068805e-20,0.0,1.3877787807814457e-17,2.7755575615628914e-17,4.1359030627651384e-25,0.0,0.0,1.6940658945086007e-21,0.0,8.331924288961651e-17,1.6940658945086007e-21,2.7755575615628914e-17,5.551115123125783e-17,1.3552527156068805e-20,0.0,3.3881317890172014e-21,0.0,3.3881317890172014e-21,8.470329472543003e-22,4.235164736271502e-22,8.470329472543003e-22,0.0,0.0,0.0,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1359030627651384e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0328790734103208e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6543612251060553e-24,3.308722450212111e-24,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3552527156068805e-20,3.9205935025263346e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.629779846356865e-18,0.0,0.0,0.0,0.0,0.0,0.0
3,3.261108555831415e-05,3.2611085558314146e-05,0.00011530648875465067,6.839986183081417e-08,5.762256220208614e-08,0.00021982948993896792,0.0001207299376796127,0.5496575479518233,2.18664517164985e-05,1.999410691481572e-05,4.084499561052433e-08,0.5496575352062767,2.1866451599040126e-05,9.3036709067227e-06,1.5541414320544266e-08,9.303670522259284e-06,0.5496575590659318,0.0001736376332976925,1.3312614875370868e-05,0.1319165738086217,8.728163924295453e-06,0.1319165734256339,0.00011530647000619325,0.00021982948319406793,1.5541414291313424e-08,1.999410656265929e-05,9.303670947415552e-06,9.143602462697943e-06,9.14360236435774e-06,1.999410586373316e-05,3.308722450212111e-24,3.308722450212111e-24,1.3552527156068805e-20,6.776263578034403e-21,4.1359030627651384e-25,4.1359030627651384e-25,4.1359030627651384e-25,1.6940658945086007e-21,1.6940658945086007e-21,3.3914405114674135e-21,0.0,0.0,0.0,3.3881317890172014e-21,2.0679515313825692e-25,0.0,8.271806125530277e-25,0.0,4.1359030627651384e-25,0.0,4.235164736271502e-22,1.0164395367051604e-20,0.0,0.0,0.0,0.0,0.0,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6543612251060553e-24,0.0,0.0,0.0,0.0,0.0,0.0,2.541098841762901e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2407709188295415e-24,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0194839173657902e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.308722450212111e-24,2.559939498111584e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26004571492911e-21,0.0,0.0,0.0,0.0,0.0,0.0
4,2.1887599628404505e-05,2.18875996284045e-05,0.00010006611885200979,1.3668282815896436e-10,3.352650058688169e-11,1.0296755630262634e-09,0.00010006611998716306,0.000546205527188593,9.270143497093681e-06,4.48442537416542e-06,3.352640343532971e-11,0.0005462055249122454,9.270143474662206e-06,3.8626660116458754e-07,3.105626832158196e-11,3.862665384016209e-07,0.0005462055249127722,8.133141235357487e-10,4.484414269369988e-06,0.00013108808802630816,3.8626056294539406e-07,0.00013108808785486722,0.00010006611885193827,1.0296755573481216e-09,3.105626829526924e-11,4.4844253066929796e-06,3.862665383959386e-07,4.282839417315059e-11,4.28283939656538e-11,4.48442530666422e-06,6.310887241768095e-30,3.2311742677852644e-27,1.0587911840678754e-22,1.0587911840678754e-22,1.0339757656912846e-25,3.1554436208840472e-30,2.0679515313825692e-25,4.1359030627651384e-25,0.0,2.0011098448920293e-20,3.1763735522036263e-22,0.0,5.169878828456423e-26,8.271806125530277e-25,5.169878828456423e-26,8.271806125530277e-25,0.0,1.5777218104420236e-30,7.888609052210118e-31,1.6543612251060553e-24,4.1359030627651384e-25,3.308722450212111e-24,0.0,0.0,2.0328790734103208e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.930380657631324e-32,7.395570986446986e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2407709188295415e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.271806125530277e-25,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.930380657631324e-32,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.270097069628273e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.310887241768095e-30,2.2700975497240896e-23,0.0,0.0,0.0,0.0,0.0,0.0
5,9.548515214370097e-07,9.54851521437009e-07,1.5061932780204057e-07,4.239915662623678e-14,1.0399950925017043e-14,1.8990823990934502e-10,1.5061932780194141e-07,3.023417917441947e-08,1.395339845341236e-08,1.9563388518397029e-07,1.0399946323744737e-14,3.023417917957685e-08,1.3953398453348098e-08,1.6850840970713272e-08,9.633688417531734e-15,1.6850840970707098e-08,3.023417915720342e-08,1.8991070805979708e-10,1.9563388518390882e-07,7.2561344400973225e-09,1.6850840970695795e-08,7.2561344400792635e-09,1.5061932780203602e-07,1.8990823990934425e-10,9.6336884175162e-15,1.9563388518396361e-07,1.6850840970696596e-08,4.412975093979052e-12,4.412975093938359e-12,1.956338851839103e-07,3.851859888774472e-34,2.3665827156630354e-30,2.6469779601696886e-23,2.6469779601696886e-23,0.0,1.232595164407831e-32,2.524354896707238e-29,1.5777218104420236e-30,0.0,2.1519618256867145e-23,1.9852334701272664e-23,1.6543612251060553e-24,1.2924697071141057e-26,0.0,6.310887241768095e-30,1.5777218104420236e-30,0.0,7.703719777548943e-34,6.162975822039155e-33,7.888609052210118e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.970466940254533e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.52316384526264e-37,3.76158192263132e-37,1.925929944387236e-34,0.0,0.0,0.0,0.0,0.0,0.0,8.077935669463161e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.504632769052528e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.592147373521602e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.851859888774472e-34,5.592147373521602e-25,0.0,0.0,0.0,0.0,0.0,0.0
6,3.89974287969382e-08,3.8997428796938154e-08,6.202609933274505e-09,8.88509979999562e-18,2.1793971674084576e-18,9.663533499801876e-13,6.202609933275261e-09,5.862965313216468e-09,5.746107695095256e-10,7.98995271667761e-09,2.179396203273321e-18,5.862965313207723e-09,5.74610769509521e-10,6.882111576202387e-10,2.01882041632367e-18,6.882111576202385e-10,5.862965313208302e-09,9.663509144018368e-13,7.989952716677606e-09,1.4070983813682825e-09,6.882111576202373e-10,1.4070983813682767e-09,6.202609933274505e-09,9.663533499801876e-13,2.018820416323664e-18,7.98995271667761e-09,6.882111576202385e-10,2.245685612679224e-14,2.245685612679189e-14,7.98995271667761e-09,0.0,1.925929944387236e-34,0.0,0.0,6.162975822039155e-33,0.0,0.0,1.232595164407831e-32,1.0097419586828951e-28,1.757859775678459e-24,9.305781891221561e-25,0.0,1.0097419586828951e-28,1.0097419586828951e-28,6.162975822039155e-33,2.465190328815662e-32,3.009265538105056e-36,4.70197740328915e-37,1.504632769052528e-36,1.232595164407831e-32,6.162975822039155e-33,5.048709793414476e-29,1.3646338688831582e-14,1.614244725581271e-17,0.0,8.707299247807514e-32,5.762420989285906e-23,8.271806125530277e-25,7.064050518638298e-32,6.242134430125467e-23,4.343385779574189e-10,1.7661552099507457e-30,8.728769228811055e-21,7.523433071687991e-23,8.39529940500362e-23,9.820529823229865e-21,8.251342055889305e-30,2.763971805242819e-27,2.8137615458773962e-27,1.361037896897956e-17,5.739718509874451e-42,7.174648137343064e-43,2.152394441202919e-42,0.0,0.0,1.7219155529623352e-41,1.1479437019748901e-41,0.0,1.2536747352664477e-25,0.0,0.0,0.0,0.0,0.0,5.048709793414476e-29,1.614244725581271e-17,1.1775916047794348e-16,0.0,0.0,1.9721522630525295e-31,0.0,0.0,5.739718509874451e-42,2.465190328815662e-32,0.0,1.0971727427435827e-31,5.262836287901425e-23,6.987556951219918e-15,0.0,0.0,0.0,0.0,0.0,1.1479437019748901e-41,0.0,9.744455677168487e-32,5.63118411846772e-23,4.343385779574311e-10,6.728599509468645e-15,3.0814879110195774e-33,6.162975822039155e-33,0.0,0.0,0.0,2.350988701644575e-38,6.417276382268023e-26,1.0895793573382753e-29,8.729247062279551e-21,1.0791213430576115e-22,9.733343973890424e-23,4.795384181688632e-17,0.0,0.0,0.0,0.0,7.52316384526264e-37,9.4039548065783e-38,6.417276382268023e-26,9.820529823229865e-21,8.257191464707595e-30,7.888210037074895e-27,7.855974785076723e-27,1.3610378969002696e-17,1.2453321290916295e-20
7,2.8226790475164875e-08,2.822679047516488e-08,2.4509536366675305e-08,1.299423388374707e-16,3.187313222788475e-17,3.5765450264612817e-12,2.450953636667829e-08,5.8629653133958854e-09,2.2705673423738856e-09,5.7832202839445834e-09,3.1873118127651996e-17,5.862965313259328e-09,2.2705673423738765e-09,4.981352039892533e-10,2.9524738354803545e-17,4.981352039892475e-10,5.862965313267264e-09,3.5765360122061454e-12,5.783220283944575e-09,1.4070983814090592e-09,4.981352039892466e-10,1.4070983814090563e-09,2.4509536366675305e-08,3.5765450264612813e-12,2.952473835480351e-17,5.783220283944577e-09,4.981352039892475e-10,8.311448094207237e-14,8.311448094207174e-14,5.783220283944577e-09,0.0,0.0,4.1359030627651384e-25,4.1359030627651384e-25,0.0,6.018531076210112e-36,0.0,6.162975822039155e-33,0.0,6.205874078065073e-25,0.0,2.0679515313825692e-25,2.0194839173657902e-28,0.0,0.0,1.232595164407831e-32,6.018531076210112e-36,6.58276836460481e-37,1.504632769052528e-36,6.162975822039155e-33,6.162975822039155e-33,2.0194839173657902e-28,2.003405117528502e-14,8.41134275231169e-17,0.0,1.7698978325733044e-30,3.1871667628779213e-22,4.1359030627651384e-25,1.4429552268342575e-30,3.443430655224558e-22,6.115002219448451e-10,3.6365155747733466e-29,4.856035481728433e-20,1.0545481710824581e-22,1.18249635250828e-22,5.46340956220424e-20,1.6989522625398191e-28,1.4395433955549782e-26,1.435225706715066e-26,7.091958281339177e-17,0.0,0.0,0.0,0.0,0.0,0.0,4.591774807899561e-41,7.52316384526264e-37,2.5813176827162387e-24,4.930380657631324e-32,1.232595164407831e-32,1.232595164407831e-32,4.930380657631324e-32,4.930380657631324e-32,4.0389678347315804e-28,8.41134275231169e-17,6.551240462308079e-16,7.888609052210118e-31,7.888609052210118e-31,0.0,7.888609052210118e-31,7.888609052210118e-31,9.183549615799121e-41,4.930380657631324e-32,0.0,2.2279971026545152e-30,2.855820140853469e-22,9.837699995744108e-15,7.888609052210118e-31,7.888609052210118e-31,1.9721522630525295e-31,7.888609052210118e-31,7.888609052210118e-31,0.0,0.0,1.980374681989717e-30,3.057196398350345e-22,6.115002219448577e-10,9.473778371372848e-15,3.0814879110195774e-33,3.0814879110195774e-33,1.5407439555097887e-33,1.5407439555097887e-33,9.244463733058732e-33,3.76158192263132e-37,9.892247188365468e-26,2.243445129070392e-28,4.856301312591991e-20,1.5127587151478224e-22,1.3650162216188448e-22,6.751365502255008e-17,0.0,0.0,5.64237288394698e-37,9.4039548065783e-37,6.018531076210112e-36,0.0,9.892247188365468e-26,5.46340956220424e-20,1.700156656468083e-28,4.035489480106822e-26,4.015859877695153e-26,7.091958281351232e-17,6.489050397537679e-20
8,2.822684651585484e-08,2.8226846515854846e-08,2.4509456066929828e-08,1.2994092319746634e-16,3.1872786683071255e-17,3.5765177534103406e-12,2.4509456066932813e-08,5.863031173759607e-09,2.270559903392709e-09,5.783231765790357e-09,3.187277258299235e-17,5.863031173623049e-09,2.2705599033927e-09,4.981361929731248e-10,2.9524416600970173e-17,4.98136192973119e-10,5.863031173630985e-09,3.5765087391226482e-12,5.78323176579035e-09,1.4071141877470193e-09,4.981361929731182e-10,1.4071141877470164e-09,2.4509456066929828e-08,3.5765177534103406e-12,2.9524416600970136e-17,5.783231765790352e-09,4.98136192973119e-10,8.311384715896381e-14,8.311384715896308e-14,5.783231765790352e-09,1.504632769052528e-36,6.162975822039155e-33,4.1359030627651384e-25,4.1359030627651384e-25,2.465190328815662e-32,0.0,4.930380657631324e-32,0.0,4.0389678347315804e-28,2.06815347361133e-24,4.1359030627651384e-25,4.1359030627651384e-25,2.0194839173657902e-28,4.0389678347315804e-28,0.0,1.232595164407831e-32,1.2037062152420224e-35,4.419858759091801e-36,0.0,0.0,3.0814879110195774e-33,2.0194839173657902e-28,2.003405084741192e-14,8.411278611245992e-17,1.6543612251060553e-24,1.769878743518889e-30,3.1871565779407e-22,4.1359030627651384e-25,1.4429396244852295e-30,3.44341969596885e-22,6.115002219448451e-10,3.636475955515232e-29,4.85601957057459e-20,1.054560105598986e-22,1.1825097047061084e-22,5.46339166405107e-20,1.6989337174153622e-28,1.439532512221531e-26,1.4352150198472635e-26,7.091904201298041e-17,9.183549615799121e-41,4.591774807899561e-41,4.591774807899561e-41,1.8367099231598242e-40,1.8367099231598242e-40,1.8367099231598242e-40,4.591774807899561e-41,7.52316384526264e-37,2.581289567896511e-24,0.0,1.232595164407831e-32,1.232595164407831e-32,0.0,0.0,0.0,8.411278611245992e-17,6.551218998705757e-16,7.888609052210118e-31,7.888609052210118e-31,3.944304526105059e-31,1.5777218104420236e-30,1.5777218104420236e-30,9.183549615799121e-41,4.930380657631324e-32,0.0,2.2279730727843345e-30,2.8558112883829856e-22,9.837700537228932e-15,7.888609052210118e-31,7.888609052210118e-31,1.9721522630525295e-31,7.888609052210118e-31,7.888609052210118e-31,9.183549615799121e-41,0.0,1.980353311523417e-30,3.0571869141195265e-22,6.115002219448577e-10,9.473778889480137e-15,0.0,3.0814879110195774e-33,0.0,1.5407439555097887e-33,3.0814879110195774e-33,0.0,9.892230702405144e-26,2.243420656285643e-28,4.856285403555439e-20,1.512775834834876e-22,1.3650316663247456e-22,6.751441342271759e-17,0.0,6.018531076210112e-36,1.128474576789396e-36,7.52316384526264e-37,6.018531076210112e-36,0.0,9.892230702405144e-26,5.46339166405107e-20,1.7001381117638694e-28,4.0354593647274995e-26,4.0158299270797485e-26,7.091904201310096e-17,6.489000915009339e-20
9,2.823308548425684e-08,2.823308548425684e-08,2.4500561438025947e-08,1.2983885649630034e-16,3.184775057880501e-17,3.5750058189995888e-12,2.4500561438028932e-08,5.87034003535721e-09,2.2697359035581406e-09,5.784510031154781e-09,3.184773648980144e-17,5.8703400352207514e-09,2.2697359035581306e-09,4.982462958132027e-10,2.950122563142286e-17,4.982462958131985e-10,5.870340035228681e-09,3.574996797290143e-12,5.784510031154774e-09,1.408868297958188e-09,4.982462958131977e-10,1.4088682979581847e-09,2.4500561438025947e-08,3.5750058189995884e-12,2.950122563142282e-17,5.784510031154775e-09,4.982462958131985e-10,8.307871265527034e-14,8.307871265526961e-14,5.784510031154775e-09,1.504632769052528e-36,3.0814879110195774e-33,4.1359030627651384e-25,0.0,0.0,0.0,4.930380657631324e-32,3.0814879110195774e-32,0.0,3.309126343914096e-24,4.1359030627651384e-25,4.1359030627651384e-25,4.0389678347315804e-28,0.0,2.465190328815662e-32,6.162975822039155e-33,0.0,2.256949153578792e-36,1.504632769052528e-36,1.8488927466117464e-32,3.0814879110195774e-33,4.0389678347315804e-28,2.0034015525014815e-14,8.407722820477097e-17,1.6543612251060553e-24,1.7685123079400813e-30,3.1860299949001945e-22,8.271806125530277e-25,1.4418215715985483e-30,3.4422076632213557e-22,6.115002219448451e-10,3.6336263298246595e-29,4.8542571262540625e-20,1.055883833691696e-22,1.183990792462075e-22,5.46140912436326e-20,1.6975984882147287e-28,1.438933217410924e-26,1.4346345755227582e-26,7.088906163941473e-17,0.0,4.591774807899561e-41,0.0,0.0,0.0,9.183549615799121e-41,0.0,0.0,2.5792620005156873e-24,4.930380657631324e-32,1.232595164407831e-32,1.232595164407831e-32,4.930380657631324e-32,4.930380657631324e-32,4.0389678347315804e-28,8.407722820477097e-17,6.54884152195954e-16,0.0,7.888609052210118e-31,3.944304526105059e-31,0.0,0.0,9.183549615799121e-41,0.0,0.0,2.226254214056554e-30,2.8548329915908943e-22,9.837760958217087e-15,7.888609052210118e-31,7.888609052210118e-31,3.944304526105059e-31,7.888609052210118e-31,7.888609052210118e-31,0.0,0.0,1.9788245802397887e-30,3.056138769589422e-22,6.115002219448577e-10,9.473836702788178e-15,6.162975822039155e-33,6.162975822039155e-33,3.0814879110195774e-33,1.5407439555097887e-33,6.162975822039155e-33,3.76158192263132e-37,9.883848901212775e-26,2.2416592527478244e-28,4.854523194030314e-20,1.5146746416919086e-22,1.366744713368662e-22,6.7598576970364e-17,6.018531076210112e-36,0.0,1.88079096131566e-37,5.64237288394698e-37,0.0,1.504632769052528e-36,9.883848901212775e-26,5.46140912436326e-20,1.6988034367406777e-28,4.0338204861440844e-26,4.0142008013807854e-26,7.088906163953537e-17,6.486257750721805e-20
