,Y3Z1,Y1Z3,Y2Z0,Y0Z2,Y3Z5,Y5Z3,Y4Z0,Y0Z4,Y5Z1,Y1Z5,Y2Z5,Y5Z2,Y3Z2,Y2Z3,Y4Z2,Y2Z4,Y2Z1,Y1Z2,Y0Z1,Y1Z0,Y1Z4,Y4Z1,Y4Z3,Y3Z4,Y3Z0,Y0Z3,Y4Z5,Y5Z4,Y5Z0,Y0Z5,Y2,Y5,Y4,X4Y5,X5Y4,standard_y,X0Y1,Y3,X4Y3,X4Y2,X4Y1,X2Y3,X1Y4,X1Y2,X0Y3,X3Y0,X2Y4,X0Y2,X3Y1,X2Y1,Y1,X5Y2,X3Y4,X3Y2,X2Y0,X0Y4,Y0,X5Y1,X1Y0,X1Y5,X1Y3,standard_x,Y4Y5,Y3Y5,Y3Y4,Y2Y5,Y2Y4,Y2Y3,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y3,X5Y0,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y0,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y5,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y5,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y5,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.9991285391625793,0.9991285391625792,0.9622950358343829,0.9622950358343827,0.8305212736329719,0.8305212736329717,0.7048169228716079,0.7048169228716079,0.641868435072107,0.6418684350721069,0.49498269388917776,0.4949826938891777,0.4591337627723968,0.4591337627723967,0.45313243113814283,0.45313243113814283,0.24744098492908512,0.24744098492908506,0.2267058593810488,0.22670585938104873,0.2093976318889128,0.20939763188891275,0.19223084224268217,0.19223084224268217,0.12633089865085975,0.12633089865085956,0.08956562344058969,0.0895656234405896,0.08518526805075272,0.08518526805075266,1.6653345369377348e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,9.71445146547012e-17,6.938893903907228e-17,5.898059818321144e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.163336342344337e-17,4.163336342344337e-17,4.163336342344337e-17,3.469446951953614e-17,3.469446951953614e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.0408340855860843e-17,6.938893903907228e-18,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0030715667653007195,0.003071566765300719,0.9622950358343827,0.9622950358343827,0.002553226578938868,0.18865587171332465,0.7048169228716079,0.7048169228716079,0.1886489139284843,0.0019732613728715197,0.4949826938891777,0.49498269388917765,0.001411490064873104,0.21169394712690812,0.4531324311381427,0.4531324311381429,0.21169060820444824,0.0007606944210786685,0.10037555770747475,0.0006969495474099936,0.0006437398008686047,0.017167698034024986,0.01716580013668692,0.0005909648690380464,0.0003883722409248611,0.10037388943053105,0.08956562344058969,0.0895656234405896,0.08518526805075266,0.08518526805075266,0.0,2.7755575615628914e-17,2.7755575615628914e-17,0.0,0.0,5.545694112263355e-17,1.6940658945086007e-21,0.0,4.336808689942018e-19,1.3877787807814457e-16,0.0,4.336808689942018e-19,0.0,3.2526065174565133e-19,0.0,5.421010862427522e-20,2.7755575615628914e-17,1.3877787807814457e-17,1.0408340855860843e-17,1.0842021724855044e-19,5.421010862427522e-20,5.551115123125783e-17,5.421010862427522e-20,0.0,6.938893903907228e-18,5.204170427930421e-18,0.0,5.421010862427522e-20,9.317362419797304e-20,4.0657581468206416e-20,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0
2,0.00016805987373935823,0.00016805987373935823,0.001717365203514446,0.001717365203514446,0.0001396990426292848,0.18865284764118911,0.25168521334642413,0.00125785545296749,0.18865282681172396,0.00010796641665937305,0.000883373625730122,0.4097975614958822,5.5979625185999054e-05,0.0003777987030763207,0.251683369313196,0.000808685320865029,0.00037779868523742886,3.4878427744226926e-06,0.00017913473676179367,3.4877157653601084e-06,3.5222034199990885e-05,0.017166792365663958,0.0171667866839438,3.233446929980921e-05,5.597946835838601e-05,0.0001791347278486751,0.0895656234405896,0.08956562344058959,0.4097966375789631,0.00015202636380178908,2.710505431213761e-19,1.3877787807814457e-17,0.0,0.0,2.0816681711721685e-17,1.4144391427962748e-17,1.0960143116327617e-23,1.3552527156068805e-20,0.0,0.0,3.705769144237564e-21,0.0,5.082197683525802e-21,1.3234889800848443e-23,0.0,6.617444900424222e-24,0.0,0.0,1.3877787807814457e-17,0.0,4.446922973085077e-21,5.421010862427522e-20,3.3881317890172014e-21,6.617444900424222e-24,2.7755575615628914e-17,1.0164395367051604e-20,1.3552527156068805e-20,1.164670302474663e-21,1.0960143116327617e-23,6.776263578034403e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3552527156068805e-20,2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0,0.0,2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3552527156068805e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0,0.0
3,0.00028262236556791346,0.00028262236556791346,3.048676667358369e-06,0.0015532012825419455,0.00014078914105542764,0.00033751478288553366,0.34125054186891424,0.0012481019122305608,0.0003375146774972073,0.00017569918915350034,1.5681699826059314e-06,0.0007331600018103859,0.000140788614413878,6.706704686259389e-07,0.34124886675201493,1.4355828707319332e-06,6.706703790685194e-07,0.00017569888919007445,0.00017774571334797264,0.00017569881480440581,5.9232072500266944e-05,0.017166797336887044,0.017166781268775605,5.43761220305797e-05,0.00014078850572952405,0.00017774568833680372,0.3412486072983876,0.00016023993100387808,0.000733158374385569,0.0015531983139620972,1.0587911840678754e-22,5.421010862427522e-20,1.3877787807814457e-17,0.0,0.0,1.3884669950510898e-17,5.183250020799919e-26,2.710505431213761e-20,2.710505431213761e-20,1.0587911840678754e-22,2.710505431213761e-20,5.169878828456423e-26,3.3881317890172014e-21,0.0,5.293955920339377e-23,0.0,2.117582368135751e-22,0.0,3.469446951953614e-18,4.52364397489937e-26,2.0328790734103208e-20,5.421010862427522e-20,3.3881317890172014e-21,7.754818242684634e-26,5.421010862427522e-20,1.3552527156068805e-20,4.0657581468206416e-20,4.963083675318166e-24,1.4013273844387214e-24,6.617444900424222e-24,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0008012448480866539,0.0008012448480866539,3.3164947561941076e-11,1.367244127587029e-07,0.0002449843082023194,1.956608813543778e-07,0.0008470001515417859,1.0986729759664856e-07,1.956603903099298e-07,0.0003301893543504245,3.2241232827785666e-11,5.179124480985388e-07,0.00024498430820173476,1.3788843100951958e-11,0.0008470001463121576,3.3164663573098234e-11,1.3788828301774342e-11,0.0003301893543500484,1.56465172543777e-08,0.00033018935375362496,0.0003301873021581324,4.260899882665422e-05,4.260867827869124e-05,0.00024498260318259115,0.00024498430751015375,1.564649955859032e-08,0.0008470001463119412,5.179114240454985e-07,5.179124470950721e-07,1.3672441275861508e-07,2.4233807008389483e-27,7.940933880509066e-23,0.0,0.0,5.169878828456423e-26,2.7182806866336895e-20,2.28743690331403e-27,5.421010862427522e-20,0.0,1.262177448353619e-29,1.5881867761018131e-22,3.1554436208840472e-30,5.293955920339377e-23,0.0,0.0,4.8467614016778965e-27,6.310887241768095e-30,1.0339757656912846e-25,3.469446951953614e-18,1.4791141972893971e-31,2.710505431213761e-20,0.0,5.293955920339377e-23,7.888609052210118e-31,5.169878828456423e-26,4.235164736271502e-22,1.6543612251060553e-24,6.462348535570529e-27,2.0403790085024168e-27,3.877409121342317e-26,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.235164736271502e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.169878828456423e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1554436208840472e-30,0.0,0.0,0.0,0.0,0.0,0.0
5,1.706870441542341e-06,1.7068704415423407e-06,2.4101758154516637e-16,6.770220065593614e-11,5.218824989903713e-07,2.589109521075636e-09,8.652224693491553e-07,6.771726767616414e-11,2.5891095210461485e-09,7.033924368470559e-07,2.343053693225729e-16,6.8533589805348575e-09,5.218824989903713e-07,1.0020704760356568e-16,8.652224693507325e-07,2.4101758365328206e-16,1.0020704760307759e-16,7.033924368470558e-07,4.291867020547531e-12,7.033924368470554e-07,7.03392436842495e-07,4.3525530009521846e-08,4.352553000803583e-08,5.218824989865817e-07,5.218824989903705e-07,4.291867020525508e-12,8.652224693507325e-07,6.853358980520727e-09,6.8533589805348525e-09,6.770220065593614e-11,1.232595164407831e-32,6.203854594147708e-25,2.6469779601696886e-23,3.944304526105059e-31,3.944304526105059e-31,7.878976115156878e-23,2.308347029918616e-33,0.0,0.0,0.0,2.0194839173657902e-28,9.4039548065783e-38,5.048709793414476e-29,1.1754943508222875e-38,0.0,3.0814879110195774e-33,0.0,0.0,0.0,7.346839692639297e-40,5.293955920339377e-23,8.271806125530277e-25,1.5146129380243427e-28,2.350988701644575e-38,7.888609052210118e-31,2.0679515313825692e-25,8.077935669463161e-28,1.9721522630525295e-31,2.244539560736207e-33,3.944304526105059e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2037062152420224e-35,0.0,0.0,0.0,0.0,0.0,0.0,6.203854594147708e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1.3529296075409421e-08,1.352929607540942e-08,7.330397383315137e-17,1.511021602808411e-11,4.136636661784889e-09,3.52852826086977e-09,6.129478566468477e-09,1.5110192207153013e-11,3.5285282608697677e-09,5.575352588971482e-09,7.126249669924664e-17,9.339995333527041e-09,4.136636661784887e-09,3.047734010636912e-17,6.129478566389926e-09,7.33039738286093e-17,3.047734010636911e-17,5.575352588971481e-09,9.587657447257148e-13,5.575352588971481e-09,5.575352588971478e-09,3.0834705839590903e-10,3.083470583959084e-10,4.136636661784885e-09,4.136636661784886e-09,9.587657447257146e-13,6.1294785663899256e-09,9.33999533352704e-09,9.339995333527041e-09,1.5110216028084105e-11,3.0814879110195774e-33,2.0679515313825692e-25,2.0679515313825692e-25,0.0,0.0,4.137922577497383e-25,2.0145837997808335e-36,0.0,2.465190328815662e-32,1.2037062152420224e-35,0.0,3.6734198463196485e-40,0.0,9.183549615799121e-41,0.0,0.0,0.0,0.0,0.0,2.4393803666966416e-41,4.1359030627651384e-25,0.0,0.0,9.183549615799121e-41,1.232595164407831e-32,0.0,2.0194839173657902e-28,3.0814879110195774e-33,7.96345765215511e-37,0.0,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.465190328815662e-32,6.018531076210112e-36,0.0,0.0,0.0,0.0,0.0,0.0,5.169878828456423e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.232595164407831e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0679515313825692e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.018531076210112e-36,0.0,0.0,0.0,0.0,0.0,0.0
7,3.0193322899320444e-08,3.019332289932044e-08,4.75046863000347e-18,1.2601371042555513e-12,9.231729851300375e-09,2.741913765040855e-09,3.2836980069272533e-09,1.2601360399969928e-12,2.741913765040845e-09,1.2442511425435262e-08,4.618170575970965e-18,7.2578309927160596e-09,9.231729851300368e-09,1.975085941591715e-18,3.2836980069267066e-09,4.750468629845781e-18,1.9750859415917127e-18,1.2442511425435259e-08,7.995733942771973e-14,1.2442511425435259e-08,1.2442511425435259e-08,1.651883777912054e-10,1.6518837779120375e-10,9.231729851300368e-09,9.231729851300368e-09,7.995733942771954e-14,3.2836980069267066e-09,7.2578309927160596e-09,7.2578309927160596e-09,1.2601371042555513e-12,0.0,4.1359030627651384e-25,0.0,0.0,0.0,4.1359030627651384e-25,3.410397245604652e-38,0.0,0.0,0.0,0.0,4.591774807899561e-41,6.162975822039155e-33,0.0,0.0,0.0,7.52316384526264e-37,0.0,0.0,3.587324068671532e-43,0.0,1.2924697071141057e-26,0.0,2.8698592549372254e-41,3.0814879110195774e-33,0.0,0.0,3.0814879110195774e-33,9.949012825572253e-38,1.232595164407831e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76158192263132e-37,0.0,0.0,0.0,0.0,0.0,0.0,6.462348535570529e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2924697071141057e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88079096131566e-37,0.0,0.0,0.0,0.0,0.0,0.0
8,3.019332283974999e-08,3.019332283974999e-08,1.3447169604832475e-18,2.944535431189761e-11,9.231729833086466e-09,3.321587714932786e-11,5.733551006269213e-09,2.944531088985541e-11,3.321587714932773e-11,1.244251140088659e-08,1.3072673002040476e-18,8.79222482115694e-11,9.231729833086466e-09,5.590883268857899e-19,5.733551005970915e-09,1.344716960405309e-18,5.59088326885789e-19,1.244251140088659e-08,1.868350872344706e-12,1.2442511400886586e-08,1.2442511400886583e-08,2.884296874115714e-10,2.884296874115687e-10,9.231729833086466e-09,9.231729833086466e-09,1.8683508723447037e-12,5.733551005970915e-09,8.792224821156939e-11,8.792224821156939e-11,2.944535431189761e-11,1.4444474582904269e-34,0.0,2.0679515313825692e-25,0.0,2.407412430484045e-35,2.065932046020756e-25,1.36218213918706e-35,0.0,0.0,1.88079096131566e-37,2.465190328815662e-32,0.0,1.232595164407831e-32,1.4349296274686127e-42,0.0,1.2037062152420224e-35,1.88079096131566e-37,1.925929944387236e-34,0.0,3.13890856008759e-42,0.0,2.0679515313825692e-25,6.162975822039155e-33,0.0,0.0,1.0339757656912846e-25,2.0194839173657902e-28,9.62964972193618e-35,1.9391351999685338e-36,1.925929944387236e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.350988701644575e-38,0.0,0.0,0.0,0.0,0.0,0.0,1.0339757656912846e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0679515313825692e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4039548065783e-38,0.0,0.0,0.0,0.0,0.0,0.0
9,1.117702007385682e-08,1.117702007385682e-08,9.556382949353367e-17,2.9445354311897606e-11,3.417418818341781e-09,2.360523137338279e-09,5.733551006269211e-09,2.94453108898554e-11,2.3605231373382783e-09,4.605991875588255e-09,9.290242709766047e-17,6.2482920519354334e-09,3.4174188183417805e-09,3.973224332359953e-17,5.733551005970913e-09,9.55638294879949e-17,3.9732243323599526e-17,4.605991875588255e-09,1.868350872344704e-12,4.605991875588253e-09,4.605991875588253e-09,2.8842968741156996e-10,2.8842968741156996e-10,3.4174188183417792e-09,3.41741881834178e-09,1.868350872344705e-12,5.733551005970913e-09,6.248292051935433e-09,6.248292051935433e-09,2.9445354311897606e-11,3.0814879110195774e-33,0.0,4.1359030627651384e-25,0.0,0.0,6.199815657127855e-25,6.149436836264819e-36,8.271806125530277e-25,1.232595164407831e-32,1.2037062152420224e-35,6.162975822039155e-33,0.0,0.0,0.0,1.2037062152420224e-35,6.018531076210112e-36,2.407412430484045e-35,0.0,6.938893903907228e-18,5.739718509874451e-42,6.203854594147708e-25,0.0,0.0,9.183549615799121e-41,0.0,1.0339757656912846e-25,4.0389678347315804e-28,0.0,3.250729756096964e-36,0.0,6.938893903907228e-18,5.290179418937653e-16,4.256505876047791e-25,4.687633466196476e-24,2.5948902271381943e-24,3.772191184414447e-17,7.00118467473465e-27,4.5556172406365677e-32,5.0822494853501885e-24,2.6493955442682038e-24,1.0742791650659426e-10,5.676335874645167e-32,4.2358754960983256e-27,3.863445898912356e-17,6.663247863793158e-29,6.57543300386465e-25,5.93052393843926e-28,0.0,3.0814879110195774e-33,0.0,0.0,0.0,1.232595164407831e-32,1.504632769052528e-36,3.3930745795136724e-17,7.703719777548943e-34,0.0,7.703719777548943e-34,1.5407439555097887e-33,7.703719777548943e-34,1.0339757656912846e-25,5.345001315914536e-25,1.866675685471845e-17,2.465190328815662e-32,0.0,3.697785493223493e-32,2.465190328815662e-32,2.465190328815662e-32,0.0,5.030165544087053e-24,5.212823804151064e-24,2.5062926112397457e-16,4.591774807899561e-41,2.2958874039497803e-41,9.183549615799121e-41,0.0,9.183549615799121e-41,4.1359030627651384e-25,3.772191184414447e-17,7.001193168539923e-27,8.28019700698956e-32,9.807043590968508e-25,1.232595164407831e-32,2.465190328815662e-32,1.8488927466117464e-32,0.0,2.465190328815662e-32,5.1580644397797345e-24,5.5856041908570896e-24,1.0742791650659494e-10,7.865258862998187e-32,2.63569754948594e-16,6.018531076210112e-36,1.8055593228630336e-35,0.0,1.8055593228630336e-35,0.0,3.009265538105056e-36,7.018535722129292e-27,3.86344589937458e-17,9.51833671321706e-27,6.575433004426454e-25,9.411175865523163e-27,4.450640999259196e-19
