,Y4Z1,Y1Z4,Y2Z0,Y0Z2,Y5Z0,Y0Z5,Y3Z0,Y0Z3,Y5Z4,Y4Z5,Y5Z3,Y3Z5,Y2Z1,Y1Z2,Y5Z2,Y2Z5,Y4Z2,Y2Z4,Y1Z0,Y0Z1,Y2Z3,Y3Z2,Y5Z1,Y1Z5,Y0Z4,Y4Z0,Y4Z3,Y3Z4,Y3Z1,Y1Z3,X3Y4,X5Y0,X2Y3,Y2,X5Y4,X5Y3,X5Y2,X4Y5,X3Y2,X3Y0,X2Y4,X2Y0,X1Y4,X1Y2,X0Y5,X0Y4,X2Y1,Y5,Y3,X5Y1,X4Y3,X3Y5,X3Y1,X2Y5,X1Y5,X0Y3,X4Y1,X0Y1,standard_y,standard_x,Y4Y5,Y4,Y3Y5,Y3Y4,Y2Y5,Y2Y4,Y2Y3,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y1,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,Y0,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y2,X4Y0,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y3,X1Y0,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y2,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.9529720601244589,0.9529720601244589,0.9267885077263207,0.9267885077263207,0.8717081122454375,0.8717081122454373,0.8434467391322423,0.8434467391322422,0.8322405233765764,0.8322405233765763,0.6866773048712229,0.6866773048712229,0.6364617457506916,0.6364617457506916,0.5885140140252596,0.5885140140252594,0.4240801565062293,0.4240801565062292,0.376962302390386,0.376962302390386,0.3059009802694441,0.305900980269444,0.25568366821646726,0.25568366821646715,0.21404576995204339,0.21404576995204325,0.1243916494838736,0.12439164948387355,0.042392126158200844,0.04239212615820078,1.1102230246251565e-16,8.326672684688674e-17,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.163336342344337e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.0816681711721685e-17,1.3877787807814457e-17,1.0408340855860843e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.001454742214044479,0.0014547422140444785,0.9267885077263207,0.9267885077263206,0.8717081122454375,0.8717081122454373,0.8434467391322422,0.843446739132242,0.5765571530700484,0.0012704416763658936,0.6866773048712229,0.6866773048712229,0.21238208336164457,0.0009715791342791871,0.5885140140252596,0.5885140140252596,0.000647371871246288,0.21238084767077753,0.0005754449656363222,0.16291678183386613,0.3059009802694441,0.305900980269444,0.5765558854746948,0.0003903092663048903,0.16291609322054892,0.000326747687908315,0.0001898878163911561,0.08199957271887734,0.08199937839068736,6.471293130816428e-05,2.168404344971009e-19,0.0,5.551115123125783e-17,8.326672684688674e-17,1.0842021724855044e-19,2.7755575615628914e-17,1.1102230246251565e-16,5.421010862427522e-20,8.326672684688674e-17,2.7755575615628914e-17,0.0,4.163336342344337e-17,6.938893903907228e-18,5.421010862427522e-20,0.0,1.0842021724855044e-19,0.0,0.0,2.7755575615628914e-17,5.421010862427522e-20,0.0,1.1102230246251565e-16,2.710505431213761e-20,0.0,0.0,1.3877787807814457e-17,0.0,3.3881317890172014e-21,2.7701365507004638e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6940658945086007e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0
2,4.6212005517766674e-05,4.621200551776666e-05,0.0008603965893689316,0.0008603965893689317,0.2831943518282004,0.0008092619626253314,0.5375458906845402,0.0007830251363863761,0.5765568554607321,4.0357430472163605e-05,0.6866773048712227,0.6866773048712229,0.00019716730833013084,1.258378678355798e-05,0.2831937225754776,0.0005463549086354004,1.0185098702292568e-05,0.00019716730717251325,1.2583765606187566e-05,0.00015124575662054805,0.000283987293664375,0.5375453953967557,0.5765568541815924,1.2398742398469759e-05,0.0001512457559754426,1.0185085367470742e-05,6.0320630927648815e-06,0.0819995233755159,0.0819995231794179,2.055700528803314e-06,0.0,2.710505431213761e-20,2.710505431213761e-20,1.0842021724855044e-19,3.3881317890172014e-21,2.7755575615628914e-17,5.421010862427522e-20,0.0,2.710505431213761e-20,5.421010862427522e-20,0.0,0.0,1.734723475976807e-17,1.6543612251060553e-24,5.421010862427522e-20,0.0,1.6543612251060553e-24,5.551115123125783e-17,4.163336342344337e-17,8.470329472543003e-22,0.0,0.0,1.2705494208814505e-21,0.0,8.470329472543003e-22,2.0328790734103208e-20,3.469446951953614e-18,4.1359030627651384e-25,9.726606388263219e-17,0.0,0.0,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.964615315390051e-21,0.0,0.0,0.0,0.0,0.0,1.3552527156068805e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.308722450212111e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6940658945086007e-21,1.0339757656912846e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0816681711721685e-17,0.0,0.0,0.0,0.0,0.0,0.0
3,1.4987968363014417e-05,1.4987968363014413e-05,0.00022350344201113682,0.0002235034420111368,7.634096520617133e-05,6.815493463286761e-06,0.00014490683432746187,6.815478434505336e-06,0.0001554230982862765,1.113276772674166e-05,0.00018510839526912637,0.00018510839526912637,5.121774367283449e-05,4.081304976652411e-06,7.634095375975573e-05,6.815469522897932e-05,3.3033380156982962e-06,5.121774364120246e-05,4.0813045131724415e-06,3.9288797242140476e-05,6.815468739180506e-05,0.00014490682531793415,0.00015542309825000483,3.3545651979934696e-06,3.9288797224512914e-05,3.303337723857401e-06,1.1132767180072672e-05,2.2104706343055433e-05,2.210470633749483e-05,3.354565027657579e-06,0.0,0.0,3.308722450212111e-24,0.0,0.0,0.0,3.308722450212111e-24,1.0339757656912846e-25,4.963083675318166e-24,7.444625512977249e-24,2.0679515313825692e-25,3.469446951953614e-18,2.6020852139652106e-17,2.0679515313825692e-25,0.0,2.0679515313825692e-25,1.0339757656912846e-25,1.3552527156068805e-20,1.3552527156068805e-20,1.0339757656912846e-25,1.0339757656912846e-25,2.7755575615628914e-17,1.550963648536927e-25,0.0,5.169878828456423e-26,0.0,8.673617379884035e-18,5.05776948342867e-26,2.795208725939191e-20,0.0,0.0,8.470329472543003e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1359030627651384e-25,1.0339757656912846e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1359030627651384e-25,2.9434955697646163e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0
4,2.22580555515843e-06,2.2258055551584298e-06,2.852520265601157e-08,2.852520265601157e-08,1.0838110175328005e-07,8.698439705198343e-10,2.0572392558497865e-07,8.698439705159691e-10,2.2065384687908058e-07,1.6532845207626245e-06,2.627980008010397e-07,2.627980008010398e-07,6.5367965000986815e-09,6.060988844903327e-07,1.0838110175327981e-07,8.698418240956532e-09,4.9056601334728e-07,6.536796500009642e-09,6.060988844903317e-07,5.0143339770537766e-09,8.698418240954517e-09,2.0572392558497844e-07,2.2065384687794492e-07,4.981735761692762e-07,5.014333977004159e-09,4.905660133472793e-07,1.6532845207624606e-06,3.1382005264753496e-08,3.138200526457938e-08,4.981735761692253e-07,5.048709793414476e-29,0.0,3.944304526105059e-31,4.963083675318166e-24,0.0,0.0,0.0,2.524354896707238e-29,0.0,0.0,0.0,1.734723475976807e-17,5.204170427930421e-18,3.1554436208840472e-30,7.888609052210118e-31,0.0,0.0,0.0,6.617444900424222e-24,1.262177448353619e-29,1.262177448353619e-29,0.0,1.262177448353619e-29,0.0,2.524354896707238e-29,0.0,5.204170427930421e-18,3.014343321052303e-31,4.785239843619265e-22,0.0,0.0,4.235164736271502e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.293955920339377e-23,0.0,0.0,0.0,0.0,0.0,4.1359030627651384e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1554436208840472e-30,1.5777218104420236e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0097419586828951e-28,8.005702513033663e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0
5,1.879297534504838e-09,1.8792975345049632e-09,2.8703814198994268e-08,2.8703814198994275e-08,4.66130620637196e-09,8.752905286231319e-10,8.847872882039995e-09,8.752905286231249e-10,9.489986070241572e-09,1.395905188799318e-09,1.1302541977701906e-08,1.1302541977701906e-08,6.577726877425149e-09,5.117428773816424e-10,4.661306206371948e-09,8.752883687608808e-09,4.141958839391741e-10,6.577726877425149e-09,5.117428773816414e-10,5.0457314026551535e-09,8.752883687608805e-09,8.847872882039988e-09,9.489986070241572e-09,4.206191197971557e-10,5.0457314026551535e-09,4.141958839391736e-10,1.3959051887993178e-09,1.3496922760739472e-09,1.3496922760739472e-09,4.2061911979715567e-10,0.0,6.162975822039155e-33,0.0,0.0,0.0,0.0,1.232595164407831e-32,7.703719777548943e-34,0.0,0.0,0.0,3.469446951953614e-18,1.3877787807814457e-17,0.0,0.0,0.0,7.703719777548943e-34,0.0,8.271806125530277e-25,3.851859888774472e-34,7.703719777548943e-34,0.0,0.0,0.0,1.925929944387236e-33,1.232595164407831e-32,1.3877787807814457e-17,1.2272895706553946e-34,9.822769774067204e-25,3.401187087728856e-14,2.2511215712367324e-22,2.0679515313825692e-25,3.453553046147014e-09,1.3105747151156203e-22,1.019501375325334e-23,5.625298797890932e-22,1.3301999799431966e-23,3.417473142719318e-22,2.75846934077797e-09,1.4734662731498165e-22,4.816673545554058e-22,5.169878828456423e-26,1.1733978323569997e-23,3.8983816956637193e-22,9.89027512441949e-24,7.497272541789731e-10,3.2804672958649386e-22,4.1359030627651384e-25,0.0,0.0,0.0,2.465190328815662e-32,1.232595164407831e-32,1.625015628592423e-16,0.0,1.5777218104420236e-30,7.888609052210118e-31,0.0,0.0,0.0,1.5407439555097887e-33,2.504307839759832e-22,1.8719444923601138e-14,1.8488927466117464e-32,0.0,1.232595164407831e-32,0.0,6.162975822039155e-33,3.4535530461470155e-09,3.501254193146395e-22,1.4100898437213543e-16,2.465190328815662e-32,7.395570986446986e-32,1.232595164407831e-32,4.930380657631324e-32,2.465190328815662e-32,1.4580748178629175e-23,6.888500180597505e-22,1.3889699281593933e-23,3.4027304518656343e-16,3.944304526105059e-31,7.888609052210118e-31,3.944304526105059e-31,0.0,0.0,0.0,7.15555737440174e-34,3.5225704983404406e-22,2.7584693407779897e-09,2.527137433334808e-22,5.270568411056914e-22,1.4342135259535098e-14,5.200010849845537e-33,0.0,2.5037089277034066e-33,1.232595164407831e-32,0.0,6.938893903907228e-18,1.5638019219958135e-23,6.6672706474175615e-22,1.262107742206499e-23,7.497272541789745e-10,5.490719405520146e-22,3.0650710173438323e-16
6,1.8793190124075013e-09,1.8793190124076767e-09,2.870380379731066e-08,2.8703803797310664e-08,4.6613062443244354e-09,8.752902114354893e-10,8.847872954079608e-09,8.752902114354823e-10,9.489986147509284e-09,1.3959211421623159e-09,1.1302542069727496e-08,1.1302542069727497e-08,6.577724493789531e-09,5.117487259306522e-10,4.661306244324424e-09,8.752880515740214e-09,4.1420061765410906e-10,6.577724493789531e-09,5.117487259306512e-10,5.045729574183814e-09,8.752880515740207e-09,8.847872954079598e-09,9.489986147509284e-09,4.206239269212905e-10,5.045729574183814e-09,4.142006176541084e-10,1.3959211421623157e-09,1.3496922870631765e-09,1.3496922870631765e-09,4.206239269212905e-10,0.0,6.162975822039155e-33,2.465190328815662e-32,2.481541837659083e-24,3.0814879110195774e-33,0.0,4.930380657631324e-32,7.703719777548943e-34,1.232595164407831e-32,0.0,0.0,3.469446951953614e-18,1.3877787807814457e-17,3.0814879110195774e-33,4.930380657631324e-32,0.0,7.703719777548943e-34,0.0,8.271806125530277e-25,1.5407439555097887e-33,7.703719777548943e-34,0.0,3.851859888774472e-34,0.0,3.851859888774472e-34,1.232595164407831e-32,1.3877787807814457e-17,1.999515890748711e-34,1.0081263715490025e-24,3.4011845422446855e-14,2.2511198902760613e-22,2.0679515313825692e-25,3.453550438152688e-09,1.3105737512779207e-22,1.0194871300217496e-23,5.6252926218139545e-22,1.3301811118274147e-23,3.417470605503984e-22,2.758467257684908e-09,1.4734651719360695e-22,4.81666825081661e-22,2.5849394142282115e-26,1.1733832619347716e-23,3.8983774259283603e-22,9.890154288239196e-24,7.497266880129409e-10,3.280463723465504e-22,8.271806125530277e-25,0.0,0.0,0.0,1.232595164407831e-32,1.232595164407831e-32,1.6250144146721992e-16,0.0,0.0,3.944304526105059e-31,1.5777218104420236e-30,7.888609052210118e-31,9.244463733058732e-33,6.162975822039155e-33,2.5043059910462345e-22,1.8719431061896188e-14,1.8488927466117464e-32,1.232595164407831e-32,6.162975822039155e-33,2.465190328815662e-32,0.0,3.4535504381526896e-09,3.501251612614173e-22,1.410088790355129e-16,6.162975822039155e-33,7.395570986446986e-32,6.162975822039155e-33,0.0,0.0,1.458050608438144e-23,6.888492640843092e-22,1.388949782295001e-23,3.40272664917065e-16,3.944304526105059e-31,7.888609052210118e-31,3.944304526105059e-31,0.0,0.0,1.5407439555097887e-33,2.435154097163451e-34,3.5225678977672153e-22,2.758467257684928e-09,2.5271355724735836e-22,5.270562647091836e-22,1.4342124615931117e-14,5.7777898331617076e-34,0.0,4.044452883213195e-33,1.232595164407831e-32,0.0,6.938893903907228e-18,1.5637777145902367e-23,6.667263341656799e-22,1.2620880853143096e-23,7.497266880129423e-10,5.490713397894145e-22,3.065067591997527e-16
7,1.8793190124075013e-09,1.8793190124076767e-09,2.870380379731066e-08,2.8703803797310664e-08,4.6613062443244354e-09,8.752902114354893e-10,8.847872954079608e-09,8.752902114354823e-10,9.489986147509284e-09,1.3959211421623159e-09,1.1302542069727496e-08,1.1302542069727497e-08,6.577724493789531e-09,5.117487259306522e-10,4.661306244324424e-09,8.752880515740214e-09,4.1420061765410906e-10,6.577724493789531e-09,5.117487259306512e-10,5.045729574183814e-09,8.752880515740207e-09,8.847872954079598e-09,9.489986147509284e-09,4.206239269212905e-10,5.045729574183814e-09,4.142006176541084e-10,1.3959211421623157e-09,1.3496922870631765e-09,1.3496922870631765e-09,4.206239269212905e-10,0.0,6.162975822039155e-33,2.465190328815662e-32,2.481541837659083e-24,3.0814879110195774e-33,0.0,4.930380657631324e-32,7.703719777548943e-34,1.232595164407831e-32,0.0,0.0,3.469446951953614e-18,1.3877787807814457e-17,3.0814879110195774e-33,4.930380657631324e-32,0.0,7.703719777548943e-34,0.0,8.271806125530277e-25,1.5407439555097887e-33,7.703719777548943e-34,0.0,3.851859888774472e-34,0.0,3.851859888774472e-34,1.232595164407831e-32,1.3877787807814457e-17,1.999515890748711e-34,1.0081263715490025e-24,3.4011845422446855e-14,2.2511198902760613e-22,2.0679515313825692e-25,3.453550438152688e-09,1.3105737512779207e-22,1.0194871300217496e-23,5.6252926218139545e-22,1.3301811118274147e-23,3.417470605503984e-22,2.758467257684908e-09,1.4734651719360695e-22,4.81666825081661e-22,2.5849394142282115e-26,1.1733832619347716e-23,3.8983774259283603e-22,9.890154288239196e-24,7.497266880129409e-10,3.280463723465504e-22,8.271806125530277e-25,0.0,0.0,0.0,1.232595164407831e-32,1.232595164407831e-32,1.6250144146721992e-16,0.0,0.0,3.944304526105059e-31,1.5777218104420236e-30,7.888609052210118e-31,9.244463733058732e-33,6.162975822039155e-33,2.5043059910462345e-22,1.8719431061896188e-14,1.8488927466117464e-32,1.232595164407831e-32,6.162975822039155e-33,2.465190328815662e-32,0.0,3.4535504381526896e-09,3.501251612614173e-22,1.410088790355129e-16,6.162975822039155e-33,7.395570986446986e-32,6.162975822039155e-33,0.0,0.0,1.458050608438144e-23,6.888492640843092e-22,1.388949782295001e-23,3.40272664917065e-16,3.944304526105059e-31,7.888609052210118e-31,3.944304526105059e-31,0.0,0.0,1.5407439555097887e-33,2.435154097163451e-34,3.5225678977672153e-22,2.758467257684928e-09,2.5271355724735836e-22,5.270562647091836e-22,1.4342124615931117e-14,5.7777898331617076e-34,0.0,4.044452883213195e-33,1.232595164407831e-32,0.0,6.938893903907228e-18,1.5637777145902367e-23,6.667263341656799e-22,1.2620880853143096e-23,7.497266880129423e-10,5.490713397894145e-22,3.065067591997527e-16
8,1.8793190124075013e-09,1.8793190124076767e-09,2.870380379731066e-08,2.8703803797310664e-08,4.6613062443244354e-09,8.752902114354893e-10,8.847872954079608e-09,8.752902114354823e-10,9.489986147509284e-09,1.3959211421623159e-09,1.1302542069727496e-08,1.1302542069727497e-08,6.577724493789531e-09,5.117487259306522e-10,4.661306244324424e-09,8.752880515740214e-09,4.1420061765410906e-10,6.577724493789531e-09,5.117487259306512e-10,5.045729574183814e-09,8.752880515740207e-09,8.847872954079598e-09,9.489986147509284e-09,4.206239269212905e-10,5.045729574183814e-09,4.142006176541084e-10,1.3959211421623157e-09,1.3496922870631765e-09,1.3496922870631765e-09,4.206239269212905e-10,0.0,6.162975822039155e-33,2.465190328815662e-32,2.481541837659083e-24,3.0814879110195774e-33,0.0,4.930380657631324e-32,7.703719777548943e-34,1.232595164407831e-32,0.0,0.0,3.469446951953614e-18,1.3877787807814457e-17,3.0814879110195774e-33,4.930380657631324e-32,0.0,7.703719777548943e-34,0.0,8.271806125530277e-25,1.5407439555097887e-33,7.703719777548943e-34,0.0,3.851859888774472e-34,0.0,3.851859888774472e-34,1.232595164407831e-32,1.3877787807814457e-17,1.999515890748711e-34,1.0081263715490025e-24,3.4011845422446855e-14,2.2511198902760613e-22,2.0679515313825692e-25,3.453550438152688e-09,1.3105737512779207e-22,1.0194871300217496e-23,5.6252926218139545e-22,1.3301811118274147e-23,3.417470605503984e-22,2.758467257684908e-09,1.4734651719360695e-22,4.81666825081661e-22,2.5849394142282115e-26,1.1733832619347716e-23,3.8983774259283603e-22,9.890154288239196e-24,7.497266880129409e-10,3.280463723465504e-22,8.271806125530277e-25,0.0,0.0,0.0,1.232595164407831e-32,1.232595164407831e-32,1.6250144146721992e-16,0.0,0.0,3.944304526105059e-31,1.5777218104420236e-30,7.888609052210118e-31,9.244463733058732e-33,6.162975822039155e-33,2.5043059910462345e-22,1.8719431061896188e-14,1.8488927466117464e-32,1.232595164407831e-32,6.162975822039155e-33,2.465190328815662e-32,0.0,3.4535504381526896e-09,3.501251612614173e-22,1.410088790355129e-16,6.162975822039155e-33,7.395570986446986e-32,6.162975822039155e-33,0.0,0.0,1.458050608438144e-23,6.888492640843092e-22,1.388949782295001e-23,3.40272664917065e-16,3.944304526105059e-31,7.888609052210118e-31,3.944304526105059e-31,0.0,0.0,1.5407439555097887e-33,2.435154097163451e-34,3.5225678977672153e-22,2.758467257684928e-09,2.5271355724735836e-22,5.270562647091836e-22,1.4342124615931117e-14,5.7777898331617076e-34,0.0,4.044452883213195e-33,1.232595164407831e-32,0.0,6.938893903907228e-18,1.5637777145902367e-23,6.667263341656799e-22,1.2620880853143096e-23,7.497266880129423e-10,5.490713397894145e-22,3.065067591997527e-16
9,1.8793190124075013e-09,1.8793190124076767e-09,2.870380379731066e-08,2.8703803797310664e-08,4.6613062443244354e-09,8.752902114354893e-10,8.847872954079608e-09,8.752902114354823e-10,9.489986147509284e-09,1.3959211421623159e-09,1.1302542069727496e-08,1.1302542069727497e-08,6.577724493789531e-09,5.117487259306522e-10,4.661306244324424e-09,8.752880515740214e-09,4.1420061765410906e-10,6.577724493789531e-09,5.117487259306512e-10,5.045729574183814e-09,8.752880515740207e-09,8.847872954079598e-09,9.489986147509284e-09,4.206239269212905e-10,5.045729574183814e-09,4.142006176541084e-10,1.3959211421623157e-09,1.3496922870631765e-09,1.3496922870631765e-09,4.206239269212905e-10,0.0,6.162975822039155e-33,2.465190328815662e-32,2.481541837659083e-24,3.0814879110195774e-33,0.0,4.930380657631324e-32,7.703719777548943e-34,1.232595164407831e-32,0.0,0.0,3.469446951953614e-18,1.3877787807814457e-17,3.0814879110195774e-33,4.930380657631324e-32,0.0,7.703719777548943e-34,0.0,8.271806125530277e-25,1.5407439555097887e-33,7.703719777548943e-34,0.0,3.851859888774472e-34,0.0,3.851859888774472e-34,1.232595164407831e-32,1.3877787807814457e-17,1.999515890748711e-34,1.0081263715490025e-24,3.4011845422446855e-14,2.2511198902760613e-22,2.0679515313825692e-25,3.453550438152688e-09,1.3105737512779207e-22,1.0194871300217496e-23,5.6252926218139545e-22,1.3301811118274147e-23,3.417470605503984e-22,2.758467257684908e-09,1.4734651719360695e-22,4.81666825081661e-22,2.5849394142282115e-26,1.1733832619347716e-23,3.8983774259283603e-22,9.890154288239196e-24,7.497266880129409e-10,3.280463723465504e-22,8.271806125530277e-25,0.0,0.0,0.0,1.232595164407831e-32,1.232595164407831e-32,1.6250144146721992e-16,0.0,0.0,3.944304526105059e-31,1.5777218104420236e-30,7.888609052210118e-31,9.244463733058732e-33,6.162975822039155e-33,2.5043059910462345e-22,1.8719431061896188e-14,1.8488927466117464e-32,1.232595164407831e-32,6.162975822039155e-33,2.465190328815662e-32,0.0,3.4535504381526896e-09,3.501251612614173e-22,1.410088790355129e-16,6.162975822039155e-33,7.395570986446986e-32,6.162975822039155e-33,0.0,0.0,1.458050608438144e-23,6.888492640843092e-22,1.388949782295001e-23,3.40272664917065e-16,3.944304526105059e-31,7.888609052210118e-31,3.944304526105059e-31,0.0,0.0,1.5407439555097887e-33,2.435154097163451e-34,3.5225678977672153e-22,2.758467257684928e-09,2.5271355724735836e-22,5.270562647091836e-22,1.4342124615931117e-14,5.7777898331617076e-34,0.0,4.044452883213195e-33,1.232595164407831e-32,0.0,6.938893903907228e-18,1.5637777145902367e-23,6.667263341656799e-22,1.2620880853143096e-23,7.497266880129423e-10,5.490713397894145e-22,3.065067591997527e-16
