,Y0Z1,Y1Z0,Y5Z4,Y4Z5,Y4Z3,Y3Z4,Y3Z0,Y0Z3,Y2Z4,Y4Z2,Y2Z0,Y0Z2,Y5Z3,Y3Z5,Y2Z1,Y1Z2,Y0Z4,Y4Z0,Y3Z1,Y1Z3,Y5Z1,Y1Z5,Y4Z1,Y1Z4,Y5Z2,Y2Z5,Y5Z0,Y0Z5,Y2Z3,Y3Z2,standard_y,X3Y1,X5Y0,X0Y4,Y2,X4Y3,X4Y1,X2Y4,Y1,Y0,X5Y2,X4Y2,X4Y0,X1Y4,X1Y5,Y5,X0Y5,X3Y4,X5Y4,X3Y5,X3Y2,X2Y1,X0Y2,Y4,Y3,X2Y5,X0Y3,X0Y1,standard_x,Y4Y5,Y3Y5,Y3Y4,Y2Y5,Y2Y4,Y2Y3,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y3,X5Y1,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y5,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y0,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y3,X2Y0,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y3,X1Y2,X1Y0,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.9123433593597492,0.912343359359749,0.9067741641712168,0.9067741641712168,0.621708295014622,0.6217082950146219,0.5658014545064805,0.5658014545064803,0.5534088231622267,0.5534088231622266,0.4943497473001628,0.4943497473001628,0.367860484111846,0.367860484111846,0.3553800593899251,0.35538005938992506,0.3532949006790988,0.35329490067909874,0.17284269922539558,0.17284269922539552,0.16107466505215678,0.16107466505215678,0.1218917726565018,0.12189177265650172,0.11908428131617588,0.11908428131617586,0.11361649700856731,0.11361649700856721,0.03297005310680126,0.03297005310680118,1.5959455978986625e-16,1.3877787807814457e-16,1.1102230246251565e-16,9.020562075079397e-17,8.326672684688674e-17,8.326672684688674e-17,8.326672684688674e-17,6.938893903907228e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.85722573273506e-17,4.163336342344337e-17,4.163336342344337e-17,3.469446951953614e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.0816681711721685e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0006165878132714546,0.0006165878132714546,0.9067741641712168,0.906774164171217,0.621708295014622,0.6217082950146218,0.39295879475355777,0.0003823848532473358,0.5534088231622266,0.5534088231622266,0.13896976906917508,0.0003340957398900876,0.36786048411184596,0.367860484111846,0.13896957501448243,0.00024017603838678283,0.00023876682831620752,0.2314031558592931,0.3929586260677437,0.00011681205421400928,0.04745819399044258,0.00010885887914791021,0.23140304733985184,8.237795648646603e-05,0.11908428131617586,0.11908428131617588,0.04745813125860875,7.678528782325662e-05,0.032970053106801234,0.03297005310680119,1.3904892862126594e-17,5.421010862427522e-20,0.0,6.776263578034403e-21,0.0,0.0,2.710505431213761e-20,1.3877787807814457e-17,2.710505431213761e-20,5.421010862427522e-20,1.3877787807814457e-17,0.0,0.0,6.776263578034403e-21,1.3552527156068805e-20,0.0,1.3552527156068805e-20,5.551115123125783e-17,2.7755575615628914e-17,6.938893903907228e-18,0.0,0.0,0.0,4.163336342344337e-17,2.7755575615628914e-17,2.0816681711721685e-17,1.3552527156068805e-20,3.308722450212111e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0,0.0,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3552527156068805e-20,0.0,3.308722450212111e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5.728901731969923e-06,5.728901731969923e-06,0.0005366397426200305,0.0005366397426200306,0.00036793436845029934,0.25384787532275355,0.3929587552844924,3.5528520040393496e-06,0.43432456270017106,0.00032751392811998487,0.138969687917244,3.104183413462068e-06,0.0002177042127069097,0.2538477020287972,0.13896968790049163,2.2315473849398822e-06,1.505019049903689e-06,0.00013694712528373087,0.39295875526993007,1.0853357223377086e-06,2.808630868812804e-05,2.460423042421303e-07,0.0001369471252781866,2.4604199308094493e-07,7.047549500267559e-05,0.434324444932722,2.8086308684923063e-05,1.5050185364692864e-06,0.032970053106801234,0.03297005310680121,1.3881175939603474e-17,2.117582368135751e-22,0.0,1.2924697071141057e-25,1.3877787807814457e-17,2.710505431213761e-20,1.0339757656912846e-25,0.0,4.235164736271502e-22,4.235164736271502e-22,6.776263578034403e-21,0.0,0.0,2.0679515313825692e-25,1.6802106192483375e-25,3.3881317890172014e-21,1.0339757656912846e-25,2.710505431213761e-20,0.0,6.776263578034403e-21,2.7755575615628914e-17,2.117582368135751e-22,2.117582368135751e-22,0.0,0.0,0.0,2.117582368135751e-22,9.254440444987794e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0339757656912846e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.470329472543003e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1763735522036263e-22,1.0587911840678754e-22,9.254440444935446e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,5.820065563556422e-06,5.820065563556422e-06,0.0003846956884695874,4.263998026762842e-06,2.9235095660090766e-06,0.22087932999731033,0.39295875528460167,3.6093884253119516e-06,0.004181896054527948,2.6023393951829853e-06,0.001338070301364804,1.6246827313717365e-06,0.0001796561737611404,0.22087921591493945,0.001338070301198329,2.5170036498223138e-06,1.6244656712437134e-06,1.0881457812458907e-06,0.39295875526957214,1.1026066352692147e-06,2.317768081403257e-05,2.5169100917901766e-06,1.088145781200424e-06,2.516910146868291e-06,0.0003846724640849691,0.004181895282319175,2.317768081130288e-05,1.6244656503866705e-06,0.00031745231321833915,0.2208660345169544,2.7643555508354532e-17,0.0,0.0,4.0389678347315804e-28,1.0842021724855044e-19,0.0,1.6155871338926322e-27,1.3552527156068805e-20,2.117582368135751e-22,0.0,5.293955920339377e-23,6.776263578034403e-21,4.8467614016778965e-27,2.0194839173657902e-27,6.462348535570529e-26,3.3881317890172014e-21,5.169878828456423e-26,4.235164736271502e-22,2.168404344971009e-19,6.776263578034403e-21,1.0842021724855044e-19,3.308722450212111e-24,0.0,0.0,2.7755575615628914e-17,5.293955920339377e-23,0.0,8.60170308407547e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.235164736271502e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.505213034913027e-19,6.617444900424222e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.235164736271502e-22,3.308722450212111e-24,8.601703108193659e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,7.805185661475452e-09,2.2621026597935296e-06,0.00015712987012049572,6.999173348045073e-09,3.0126794129402495e-09,0.0006177369433032238,0.0010990021570457245,4.840486155404308e-09,1.680577328849239e-05,4.271630620608055e-09,4.1015595869254525e-06,2.1787379532612597e-09,8.284851452450895e-05,0.0006177368900729928,4.101559586777591e-06,1.2069510247006083e-06,2.1787379485601987e-09,3.012653659967191e-09,0.0010990021570360595,2.2620896774960213e-06,8.284826456291455e-05,1.2069510195692438e-06,3.0126536599618993e-09,1.2069510239765235e-06,0.0001571298699672991,1.6805772770755697e-05,8.28482645630015e-05,2.178737943889736e-09,4.101533567697824e-06,0.0006177369427027196,1.1572794437015017e-19,0.0,2.0194839173657902e-28,1.5407439555097887e-33,4.235164736271502e-22,1.6155871338926322e-27,0.0,2.0328790734103208e-20,1.0587911840678754e-22,1.6543612251060553e-24,2.0679515313825692e-25,6.776263578034403e-21,6.162975822039155e-33,0.0,6.462348535570529e-27,6.776263578034403e-21,5.048709793414476e-29,4.0389678347315804e-28,1.0587911840678754e-22,1.6543612251060553e-24,6.617444900424222e-24,3.2311742677852644e-27,1.262177448353619e-29,4.1359030627651384e-25,1.0842021724855044e-19,2.0679515313825692e-25,0.0,4.364028959789879e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3234889800848443e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.617444900424222e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0679515313825692e-25,1.1309109937248425e-26,4.364028960024072e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2.6378683265421074e-10,9.437738182217343e-08,2.1706536417096864e-07,5.618323697604932e-13,2.4183097133212753e-13,1.076642014306808e-08,1.915430100159668e-08,2.6378898843430336e-10,9.765325548388117e-07,3.42889114897701e-13,2.3832890894586655e-07,4.5447543496700366e-11,1.1445023789098395e-07,1.0766420143066307e-08,2.3832890894585162e-07,5.0355355122156875e-08,4.5447543496369255e-11,2.4183097133212697e-13,1.915430101841965e-08,9.437738183161322e-08,1.1445023789098364e-07,5.035535512205452e-08,2.4183097133212627e-13,5.0355355122054874e-08,2.1706536417025403e-07,9.765325548387543e-07,1.1445023789098385e-07,4.544754349636906e-11,2.3832890894586602e-07,1.0766420143032743e-08,3.334521357256459e-24,1.2924697071141057e-26,6.162975822039155e-33,1.1754943508222875e-38,1.3234889800848443e-23,1.504632769052528e-36,3.009265538105056e-36,1.3234889800848443e-23,6.617444900424222e-24,2.5849394142282115e-26,1.262177448353619e-29,0.0,0.0,2.256949153578792e-36,3.944304526105059e-31,6.617444900424222e-24,0.0,0.0,6.617444900424222e-24,0.0,1.5777218104420236e-30,6.310887241768095e-30,1.232595164407831e-32,5.048709793414476e-29,3.308722450212111e-24,0.0,0.0,1.305613019574722e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.944304526105059e-31,1.5777218104420236e-30,0.0,0.0,0.0,0.0,0.0,0.0,6.617444900424222e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3234889800848443e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.466330862652142e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.310887241768095e-30,1.305613019574722e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,7.508022290862492e-12,2.68635973900451e-09,1.5803986372447037e-08,1.3547116270257721e-17,5.83112064429485e-18,6.8291349991747834e-09,1.214956370302228e-08,7.507983368868931e-12,3.2340792426753744e-10,8.267872862625767e-18,7.892973701001902e-11,1.2935771182824757e-12,8.332835627007146e-09,6.829134999174778e-09,7.892973701001902e-11,1.4333158647570077e-09,1.2935771182824757e-12,5.831120644294845e-18,1.214956370300865e-08,2.686359738834088e-09,8.332835627007142e-09,1.4333158647570077e-09,5.831120644294845e-18,1.4333158647570077e-09,1.5803986372447037e-08,3.2340792426753734e-10,8.332835627007142e-09,1.2935771182824753e-12,7.892973701001893e-11,6.8291349991747834e-09,1.0339757660764706e-24,4.0389678347315804e-28,0.0,5.605193857299268e-45,0.0,3.4438311059246704e-41,2.8698592549372254e-42,0.0,2.0679515313825692e-25,0.0,9.62964972193618e-35,0.0,0.0,1.4349296274686127e-42,7.703719777548943e-34,8.271806125530277e-25,6.018531076210112e-36,2.2958874039497803e-41,0.0,3.0814879110195774e-33,7.703719777548943e-34,9.62964972193618e-35,9.4039548065783e-38,3.851859888774472e-34,0.0,3.851859888774472e-34,0.0,6.997135523998528e-26,1.105904684776856e-14,1.0931961274546416e-14,2.832177495639943e-23,4.7648396363120806e-30,6.001744138175916e-22,8.919299459657347e-16,3.164223988065576e-22,2.7806205325724063e-24,3.140700864642274e-30,5.7704422344680775e-19,9.931839842980949e-23,7.011521038131624e-27,6.601627001018182e-33,1.440201560660933e-16,2.59083196734419e-25,2.758939747462982e-16,0.0,0.0,0.0,0.0,0.0,2.465190328815662e-32,1.5407439555097887e-33,8.159583573946648e-16,2.938735877055719e-38,0.0,0.0,4.70197740328915e-38,4.70197740328915e-38,0.0,1.093196127454642e-14,4.2684281894576035e-22,2.465190328815662e-32,2.465190328815662e-32,4.930380657631324e-32,2.465190328815662e-32,2.465190328815662e-32,0.0,3.575224623033384e-23,1.583967810400291e-29,3.2222455128561905e-16,7.888609052210118e-31,7.888609052210118e-31,7.888609052210118e-31,1.5777218104420236e-30,1.5777218104420236e-30,1.5407439555097887e-33,0.0,4.871801052955835e-22,8.919299459657345e-16,3.819723389079907e-22,1.1422474957282661e-14,6.162975822039155e-33,1.232595164407831e-32,1.232595164407831e-32,6.162975822039155e-33,0.0,4.0389678347315804e-28,9.62964972193618e-35,6.997135523998528e-26,4.80896224593341e-24,1.731526768943249e-30,5.770470970733924e-19,8.038498028400739e-23,1.3089135321349683e-16,2.407412430484045e-35,0.0,0.0,2.407412430484045e-35,0.0,1.6229320366510515e-26,5.5053683998731515e-33,1.4402015607558763e-16,1.325181560268087e-25,2.7589397474721338e-16,5.860834613699969e-19
7,6.474300400887507e-12,2.3164965341278137e-09,1.6591917653683824e-08,2.377560925731536e-17,1.0233797589104031e-17,6.6081895604484545e-09,1.1756484538087485e-08,6.474267923629551e-12,5.406367355748255e-10,1.4510373351490232e-17,1.3194579401084194e-10,1.1154741205688707e-12,8.748281559267e-09,6.608189560448448e-09,1.3194579401084194e-10,1.2359741641495509e-09,1.1154741205688707e-12,1.0233797589104023e-17,1.175648453807735e-08,2.3164965339856106e-09,8.748281559266997e-09,1.2359741641495509e-09,1.0233797589104023e-17,1.2359741641495509e-09,1.6591917653683824e-08,5.406367355748253e-10,8.748281559266997e-09,1.1154741205688702e-12,1.319457940108419e-10,6.6081895604484545e-09,1.163222744106415e-25,2.0194839173657902e-28,0.0,1.1210387714598537e-44,1.2924697071141057e-26,2.2958874039497803e-41,0.0,0.0,1.0339757656912846e-25,0.0,5.7777898331617076e-34,8.271806125530277e-25,2.2420775429197073e-44,7.174648137343064e-43,7.703719777548943e-34,8.271806125530277e-25,0.0,3.4438311059246704e-41,1.2924697071141057e-26,6.162975822039155e-33,3.851859888774472e-34,1.925929944387236e-34,3.76158192263132e-37,7.703719777548943e-34,8.271806125530277e-25,0.0,0.0,7.4627166850653e-26,1.0902968927248044e-14,1.0825405282204521e-14,2.7932770896004276e-23,4.741485405285464e-30,6.188333843573443e-22,9.062703389101756e-16,3.030847758039799e-22,2.473276408957942e-24,2.8109161557360294e-30,4.927430164041419e-19,8.47953436968355e-23,6.201116450306618e-27,5.90513614014718e-33,1.2298008178087136e-16,2.2118174943135966e-25,2.643644332137187e-16,4.930380657631324e-32,0.0,0.0,0.0,0.0,2.465190328815662e-32,0.0,8.281432619042571e-16,1.1754943508222875e-38,4.70197740328915e-38,4.70197740328915e-38,0.0,0.0,0.0,1.0825405282204527e-14,4.383738580623239e-22,0.0,2.465190328815662e-32,0.0,4.930380657631324e-32,4.930380657631324e-32,2.0679515313825692e-25,3.5328339999528253e-23,1.5771583522746558e-29,3.0875886632337744e-16,0.0,7.888609052210118e-31,1.5777218104420236e-30,1.5777218104420236e-30,1.5777218104420236e-30,1.5407439555097887e-33,7.52316384526264e-37,5.011132933096139e-22,9.062703389101752e-16,3.6584984419489988e-22,1.1311084064894115e-14,1.232595164407831e-32,3.0814879110195774e-33,0.0,1.232595164407831e-32,6.162975822039155e-33,2.0194839173657902e-28,1.925929944387236e-34,7.4627166850653e-26,4.2596257417291095e-24,1.5344593963670077e-30,4.927453908300734e-19,6.8596699445129e-23,1.117692812051879e-16,2.407412430484045e-35,0.0,0.0,4.81482486096809e-35,0.0,1.4450906273454037e-26,4.906613645889191e-33,1.2298008178871638e-16,1.129220453745567e-25,2.643644332143926e-16,5.004616442375359e-19
8,6.474300400887507e-12,2.3164965341278137e-09,1.6591917653683824e-08,2.377560925731536e-17,1.0233797589104031e-17,6.6081895604484545e-09,1.1756484538087485e-08,6.474267923629551e-12,5.406367355748255e-10,1.4510373351490232e-17,1.3194579401084194e-10,1.1154741205688707e-12,8.748281559267e-09,6.608189560448448e-09,1.3194579401084194e-10,1.2359741641495509e-09,1.1154741205688707e-12,1.0233797589104023e-17,1.175648453807735e-08,2.3164965339856106e-09,8.748281559266997e-09,1.2359741641495509e-09,1.0233797589104023e-17,1.2359741641495509e-09,1.6591917653683824e-08,5.406367355748253e-10,8.748281559266997e-09,1.1154741205688702e-12,1.319457940108419e-10,6.6081895604484545e-09,1.163222744106415e-25,2.0194839173657902e-28,0.0,1.1210387714598537e-44,1.2924697071141057e-26,2.2958874039497803e-41,0.0,0.0,1.0339757656912846e-25,0.0,5.7777898331617076e-34,8.271806125530277e-25,2.2420775429197073e-44,7.174648137343064e-43,7.703719777548943e-34,8.271806125530277e-25,0.0,3.4438311059246704e-41,1.2924697071141057e-26,6.162975822039155e-33,3.851859888774472e-34,1.925929944387236e-34,3.76158192263132e-37,7.703719777548943e-34,8.271806125530277e-25,0.0,0.0,7.4627166850653e-26,1.0902968927248044e-14,1.0825405282204521e-14,2.7932770896004276e-23,4.741485405285464e-30,6.188333843573443e-22,9.062703389101756e-16,3.030847758039799e-22,2.473276408957942e-24,2.8109161557360294e-30,4.927430164041419e-19,8.47953436968355e-23,6.201116450306618e-27,5.90513614014718e-33,1.2298008178087136e-16,2.2118174943135966e-25,2.643644332137187e-16,4.930380657631324e-32,0.0,0.0,0.0,0.0,2.465190328815662e-32,0.0,8.281432619042571e-16,1.1754943508222875e-38,4.70197740328915e-38,4.70197740328915e-38,0.0,0.0,0.0,1.0825405282204527e-14,4.383738580623239e-22,0.0,2.465190328815662e-32,0.0,4.930380657631324e-32,4.930380657631324e-32,2.0679515313825692e-25,3.5328339999528253e-23,1.5771583522746558e-29,3.0875886632337744e-16,0.0,7.888609052210118e-31,1.5777218104420236e-30,1.5777218104420236e-30,1.5777218104420236e-30,1.5407439555097887e-33,7.52316384526264e-37,5.011132933096139e-22,9.062703389101752e-16,3.6584984419489988e-22,1.1311084064894115e-14,1.232595164407831e-32,3.0814879110195774e-33,0.0,1.232595164407831e-32,6.162975822039155e-33,2.0194839173657902e-28,1.925929944387236e-34,7.4627166850653e-26,4.2596257417291095e-24,1.5344593963670077e-30,4.927453908300734e-19,6.8596699445129e-23,1.117692812051879e-16,2.407412430484045e-35,0.0,0.0,4.81482486096809e-35,0.0,1.4450906273454037e-26,4.906613645889191e-33,1.2298008178871638e-16,1.129220453745567e-25,2.643644332143926e-16,5.004616442375359e-19
9,6.474300400887507e-12,2.3164965341278137e-09,1.6591917653683824e-08,2.377560925731536e-17,1.0233797589104031e-17,6.6081895604484545e-09,1.1756484538087485e-08,6.474267923629551e-12,5.406367355748255e-10,1.4510373351490232e-17,1.3194579401084194e-10,1.1154741205688707e-12,8.748281559267e-09,6.608189560448448e-09,1.3194579401084194e-10,1.2359741641495509e-09,1.1154741205688707e-12,1.0233797589104023e-17,1.175648453807735e-08,2.3164965339856106e-09,8.748281559266997e-09,1.2359741641495509e-09,1.0233797589104023e-17,1.2359741641495509e-09,1.6591917653683824e-08,5.406367355748253e-10,8.748281559266997e-09,1.1154741205688702e-12,1.319457940108419e-10,6.6081895604484545e-09,1.163222744106415e-25,2.0194839173657902e-28,0.0,1.1210387714598537e-44,1.2924697071141057e-26,2.2958874039497803e-41,0.0,0.0,1.0339757656912846e-25,0.0,5.7777898331617076e-34,8.271806125530277e-25,2.2420775429197073e-44,7.174648137343064e-43,7.703719777548943e-34,8.271806125530277e-25,0.0,3.4438311059246704e-41,1.2924697071141057e-26,6.162975822039155e-33,3.851859888774472e-34,1.925929944387236e-34,3.76158192263132e-37,7.703719777548943e-34,8.271806125530277e-25,0.0,0.0,7.4627166850653e-26,1.0902968927248044e-14,1.0825405282204521e-14,2.7932770896004276e-23,4.741485405285464e-30,6.188333843573443e-22,9.062703389101756e-16,3.030847758039799e-22,2.473276408957942e-24,2.8109161557360294e-30,4.927430164041419e-19,8.47953436968355e-23,6.201116450306618e-27,5.90513614014718e-33,1.2298008178087136e-16,2.2118174943135966e-25,2.643644332137187e-16,4.930380657631324e-32,0.0,0.0,0.0,0.0,2.465190328815662e-32,0.0,8.281432619042571e-16,1.1754943508222875e-38,4.70197740328915e-38,4.70197740328915e-38,0.0,0.0,0.0,1.0825405282204527e-14,4.383738580623239e-22,0.0,2.465190328815662e-32,0.0,4.930380657631324e-32,4.930380657631324e-32,2.0679515313825692e-25,3.5328339999528253e-23,1.5771583522746558e-29,3.0875886632337744e-16,0.0,7.888609052210118e-31,1.5777218104420236e-30,1.5777218104420236e-30,1.5777218104420236e-30,1.5407439555097887e-33,7.52316384526264e-37,5.011132933096139e-22,9.062703389101752e-16,3.6584984419489988e-22,1.1311084064894115e-14,1.232595164407831e-32,3.0814879110195774e-33,0.0,1.232595164407831e-32,6.162975822039155e-33,2.0194839173657902e-28,1.925929944387236e-34,7.4627166850653e-26,4.2596257417291095e-24,1.5344593963670077e-30,4.927453908300734e-19,6.8596699445129e-23,1.117692812051879e-16,2.407412430484045e-35,0.0,0.0,4.81482486096809e-35,0.0,1.4450906273454037e-26,4.906613645889191e-33,1.2298008178871638e-16,1.129220453745567e-25,2.643644332143926e-16,5.004616442375359e-19
