,Y3Z0,Y0Z3,Y3Z5,Y5Z3,Y3Z2,Y2Z3,Y5Z4,Y4Z5,Y1Z5,Y5Z1,Y2Z1,Y1Z2,Y0Z2,Y2Z0,Y4Z1,Y1Z4,Y5Z0,Y0Z5,Y4Z0,Y0Z4,Y0Z1,Y1Z0,Y5Z2,Y2Z5,Y1Z3,Y3Z1,Y2Z4,Y4Z2,Y4Z3,Y3Z4,standard_y,X2Y3,Y5,Y2,X3Y5,X3Y2,X5Y0,Y3,Y1,X4Y5,X4Y0,X3Y4,X2Y5,X2Y4,X2Y0,X1Y4,Y0,X5Y3,X5Y1,X3Y1,X2Y1,X1Y2,X0Y3,X0Y1,standard_x,Y4Y5,Y4,Y3Y5,Y3Y4,Y2Y5,Y2Y4,Y2Y3,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y4,X5Y2,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y3,X4Y2,X4Y1,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y0,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y5,X1Y3,X1Y0,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y5,X0Y4,X0Y2,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.9242105840237294,0.9242105840237294,0.8096445343671776,0.8096445343671774,0.7929768725199526,0.7929768725199526,0.693438482541239,0.693438482541239,0.629882720216802,0.6298827202168019,0.587384828849897,0.587384828849897,0.559772386080496,0.5597723860804958,0.5119086390418055,0.5119086390418055,0.5078412730622711,0.5078412730622711,0.4656500700997733,0.4656500700997732,0.45237955350981873,0.4523795535098187,0.3034012626245255,0.3034012626245255,0.18466034385487662,0.18466034385487645,0.0941234562292185,0.09412345622921847,0.0906705374918394,0.09067053749183934,1.942890293094024e-16,1.3877787807814457e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.163336342344337e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0008130222716237733,0.0008130222716237731,0.0007122392341289978,0.30180345780424456,0.0006975767962258417,0.23320470303253266,0.6934384825412392,0.6934384825412392,0.629882720216802,0.629882720216802,0.587384828849897,0.5873848288498968,0.0004924282677461088,0.23320417961242434,0.5119086390418055,0.5119086390418055,0.30180294802864555,0.00044674479235221087,0.3749795676911411,0.00040962945493011865,0.0003979554644672386,0.2677192811056831,0.3034012626245255,0.3034012626245255,0.2677190346154413,0.00016244454979739138,0.09412345622921847,0.09412345622921847,0.3749793524336641,7.97623048634888e-05,1.3888629829539312e-16,8.131516293641283e-20,0.0,0.0,0.0,1.0842021724855044e-19,0.0,8.131516293641283e-20,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-20,0.0,2.710505431213761e-20,0.0,0.0,1.3552527156068805e-20,5.551115123125783e-17,6.938893903907228e-18,0.0,7.623296525288703e-21,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,2.710505431213761e-20,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,2.710505431213761e-20,5.929230630780102e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.710505431213761e-20,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0
2,0.00019819669671926565,0.0001981966967192656,0.00015418376949155518,6.686394482176901e-05,0.00017005366463558434,0.23320449931105341,0.00015362998543967205,0.00015362998543967205,0.1179740937381471,0.00013954932639587597,0.5873848288498971,0.5873848288498968,0.00012004302888719914,0.2332044682054765,0.00011341239164320229,0.11797406571655147,6.686393811003165e-05,9.047893918658161e-06,8.307600732500523e-05,9.047888795194296e-06,9.701266650575418e-05,0.26771921390108483,6.72179764073188e-05,0.20927780870526447,0.26771919925277254,3.960035818648512e-05,0.2092777989492991,2.0852873865659003e-05,8.307600449091186e-05,0.00015418376475321639,5.550437496767979e-17,6.776263578034403e-21,1.3552527156068805e-20,5.551115123125783e-17,0.0,1.3552527156068805e-20,0.0,2.0328790734103208e-20,0.0,2.7755575615628914e-17,1.6543612251060553e-24,0.0,0.0,0.0,1.3552527156068805e-20,1.3552527156068805e-20,6.776263578034403e-21,1.6543612251060553e-24,0.0,0.0,0.0,1.3877787807814457e-17,0.0,5.01786261833882e-21,0.0,0.0,6.776263578034403e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.308722450212111e-24,1.3552527156068805e-20,1.0164395367051604e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.818158277131218e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.308722450212111e-24,3.308722450212111e-24,2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0,0.0
3,8.039070800830401e-05,8.039070800830401e-05,6.25385920130613e-05,1.0548781576699128e-06,5.29137072997644e-05,0.0017372078792707564,2.4237415497146214e-06,2.423741549714622e-06,0.000878823150619545,1.1411640652019258e-06,0.004375599968747307,0.004375599968747307,9.342454034963646e-06,0.001737207841149077,1.4602732062502222e-06,0.00087882315056759,1.0548781402492707e-06,3.669921916863514e-06,1.31064758762034e-06,3.669921916346274e-06,9.340011243309488e-06,0.0019943180533783566,1.141073554906761e-06,0.00155897108360511,0.0019943180354260043,5.291134780813124e-05,0.0015589710835870213,1.4602144329884602e-06,1.3106475802643124e-06,6.253859201258295e-05,8.606913535287759e-19,5.293955920339377e-23,2.117582368135751e-22,4.336808689942018e-19,0.0,2.6469779601696886e-23,3.2311742677852644e-27,6.776263578034403e-21,4.336808689942018e-19,0.0,3.2311742677852644e-27,2.5849394142282115e-26,0.0,8.271806125530277e-25,0.0,4.1359030627651384e-25,0.0,0.0,1.0339757656912846e-24,0.0,2.7755575615628914e-17,2.7755575615628914e-17,1.1102230246251565e-16,1.309400382958554e-25,0.0,0.0,3.1763735522036263e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,1.6543612251060553e-24,0.0,0.0,0.0,0.0,0.0,0.0,2.5849394142282115e-26,1.6543612251060553e-24,2.0679515313825692e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1359030627651384e-25,0.0,4.641502318215026e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.462348535570529e-27,1.2924697071141057e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1.7141997802767193e-05,1.7141997802767193e-05,1.333532734609864e-05,4.3851155795557737e-07,1.1282883769156315e-05,6.238910950283648e-08,1.0075463993422205e-06,1.0075463993422207e-06,3.156156203636757e-08,4.7436827538562e-07,1.5714284468452717e-07,1.5714284468452717e-07,1.9918920338965794e-06,6.238910944058635e-08,6.070299921901488e-07,3.1561562036045144e-08,4.385115576263059e-07,7.825505582709268e-07,5.448345995124348e-07,7.825505582518673e-07,1.9918920338959073e-06,7.16228205437922e-08,4.7436827538557154e-07,5.598801366849033e-08,7.162282051447724e-08,1.1282883769155664e-05,5.598801366837808e-08,6.070299921901172e-07,5.448345993733968e-07,1.3335327346081014e-05,8.900463391070578e-22,2.0194839173657902e-28,2.6469779601696886e-23,1.3234889800848443e-23,1.6155871338926322e-27,2.0194839173657902e-28,2.0194839173657902e-28,0.0,3.308722450212111e-24,0.0,4.0389678347315804e-28,8.077935669463161e-28,0.0,2.524354896707238e-29,4.0389678347315804e-28,6.310887241768095e-30,6.352747104407253e-22,1.6155871338926322e-27,0.0,4.0389678347315804e-28,2.7755575615628914e-17,0.0,0.0,2.673507046021493e-29,0.0,0.0,2.117582368135751e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.524354896707238e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.524354896707238e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0194839173657902e-28,5.508916160899819e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.077935669463161e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2.9395896198007514e-08,2.9395896198009923e-08,2.2868040408279145e-08,2.1262936218859367e-09,1.9348414572702403e-08,1.9856711573419813e-08,4.885480084683656e-09,4.885480084683657e-09,1.0045163962312043e-08,2.3001588450071445e-09,5.001417986057048e-08,5.001417986057047e-08,3.4157892294561117e-09,1.9856711573419763e-08,2.943420709544241e-09,1.0045163962312041e-08,2.126293621885932e-09,1.3419541435619348e-09,2.6418421890958437e-09,1.3419541435619344e-09,3.415789229455995e-09,2.279554398779634e-08,2.3001588450071214e-09,1.781942150323273e-08,2.2795543987796315e-08,1.934841457270228e-08,1.781942150323273e-08,2.943420709544226e-09,2.641842189095842e-09,2.2868040408279145e-08,9.305781891221561e-24,1.9721522630525295e-31,4.1359030627651384e-25,3.308722450212111e-24,6.162975822039155e-33,2.9582283945787943e-31,3.0814879110195774e-33,3.308722450212111e-24,3.308722450212111e-24,0.0,3.0814879110195774e-33,1.232595164407831e-32,0.0,2.465190328815662e-32,9.860761315262648e-32,1.232595164407831e-32,4.1359030627651384e-25,0.0,6.162975822039155e-33,9.860761315262648e-32,0.0,2.7755575615628914e-17,5.551115123125783e-17,3.767482904272448e-32,2.6932178709221675e-13,5.02391045817151e-09,2.0679515313825692e-25,7.639040448721352e-22,5.823425877120517e-22,6.535010247777839e-24,5.475163302902411e-24,1.2896347483757244e-20,5.8468859477441636e-24,7.657190092837735e-24,9.758625844276489e-21,2.792846790098476e-09,9.63825218610372e-22,3.364885598793478e-22,7.637152818064804e-09,1.4745155772262312e-20,7.624585249785912e-21,0.0,3.0814879110195774e-33,0.0,3.0814879110195774e-33,3.0814879110195774e-33,0.0,0.0,5.1496756483862355e-17,0.0,0.0,6.162975822039155e-33,0.0,4.622231866529366e-33,1.232595164407831e-32,2.465190328815662e-32,1.8488927466117464e-32,5.02391045817151e-09,6.041272877073672e-17,1.262177448353619e-29,1.262177448353619e-29,2.524354896707238e-29,0.0,0.0,5.551115123125783e-17,1.1630752467480485e-21,1.3608258817776941e-21,1.7472390760673473e-13,2.465190328815662e-32,0.0,4.930380657631324e-32,4.930380657631324e-32,0.0,8.898171215752408e-24,8.885348652810412e-24,1.5807062329252566e-20,4.065206891369607e-16,6.162975822039155e-33,0.0,1.232595164407831e-32,0.0,1.232595164407831e-32,6.162975822039155e-33,9.860761315262648e-32,2.6782886467101295e-32,8.677038643049017e-24,9.329934002394097e-24,1.7816059651449225e-20,2.7928467900984803e-09,3.9497263654377013e-16,2.3665827156630354e-30,7.888609052210118e-31,0.0,0.0,0.0,6.162975822039155e-33,0.0,0.0,1.1450952850302032e-21,9.476727244279813e-22,7.637152818067934e-09,1.3658408302564355e-20,1.1647667581380737e-20,9.528746332590813e-14
6,5.756298091470545e-09,5.756298091473794e-09,4.478014770196922e-09,2.1262936386392976e-09,3.788802393627549e-09,4.167459043766235e-09,4.885480123177032e-09,4.885480123177033e-09,2.1082448242280747e-09,2.300158863130408e-09,1.0496805848531981e-08,1.049680584853198e-08,6.688791146204279e-10,4.167459043766235e-09,2.94342073273586e-09,2.1082448242280747e-09,2.126293638639297e-09,2.627811726985613e-10,2.6418422099112846e-09,2.627811726985612e-10,6.688791146204266e-10,4.784251188735563e-09,2.300158863130407e-09,3.739879537643916e-09,4.784251188735563e-09,3.788802393627548e-09,3.739879537643916e-09,2.9434207327358592e-09,2.6418422099112846e-09,4.478014770196922e-09,0.0,0.0,0.0,0.0,1.5407439555097887e-33,0.0,1.1555579666323415e-33,0.0,2.0679515313825692e-25,0.0,0.0,0.0,6.162975822039155e-33,0.0,0.0,4.622231866529366e-33,0.0,1.5407439555097887e-33,1.5407439555097887e-33,7.703719777548943e-33,0.0,2.7755575615628914e-17,0.0,1.173678212050267e-33,3.772958305080945e-13,7.025763054117324e-09,2.0679515313825692e-25,1.0684532480598506e-21,8.118775898506022e-22,5.742998418573873e-25,1.3847903422620762e-25,1.989895785347282e-21,7.733977392629626e-26,1.396347008806677e-24,2.9163435510255926e-21,3.905698550372722e-09,1.3447300936571715e-21,4.693094616527668e-22,1.0680291090887145e-08,1.4497516973836794e-21,3.536800709793709e-21,0.0,0.0,0.0,0.0,0.0,0.0,6.162975822039155e-33,7.201641330478139e-17,6.162975822039155e-33,0.0,6.162975822039155e-33,6.162975822039155e-33,6.162975822039155e-33,3.0814879110195774e-33,0.0,1.5407439555097887e-33,7.025763054117324e-09,8.448508879170445e-17,1.262177448353619e-29,1.262177448353619e-29,0.0,2.524354896707238e-29,0.0,5.551115123125783e-17,1.623874532461705e-21,1.8990988769987692e-21,2.441247190035501e-13,6.162975822039155e-33,0.0,6.162975822039155e-33,6.162975822039155e-33,6.162975822039155e-33,4.271815362338254e-25,6.411161545177637e-25,1.7904553603379924e-21,1.0995772990919642e-16,1.3481509610710651e-33,5.7777898331617076e-34,1.5407439555097887e-33,1.232595164407831e-32,1.5407439555097887e-33,0.0,9.244463733058732e-33,2.8707335288606494e-34,1.0057310520076302e-24,9.796610513580748e-25,4.655316580355986e-22,3.905698550372721e-09,4.3031355486109386e-17,3.1554436208840472e-30,3.1554436208840472e-30,6.310887241768095e-30,0.0,1.262177448353619e-29,1.5407439555097887e-33,1.5407439555097887e-33,0.0,1.5980096512551504e-21,1.322875148046699e-21,1.0680291090888006e-08,7.5372932782229725e-22,5.71217305525695e-22,1.3316759908784325e-13
7,5.760285770789958e-09,5.760285770793771e-09,4.4811169178980425e-09,2.1275958910224627e-09,3.791427088997427e-09,4.1684652683869296e-09,4.888472244311057e-09,4.888472244311057e-09,2.1087538557089638e-09,2.301567599584648e-09,1.0499340281233667e-08,1.0499340281233665e-08,6.693424810706256e-10,4.1684652683869296e-09,2.94522343608511e-09,2.1087538557089638e-09,2.1275958910224627e-09,2.6296321453020354e-10,2.6434602109489993e-09,2.6296321453020343e-10,6.693424810706284e-10,4.785406336581563e-09,2.301567599584647e-09,3.740782524051147e-09,4.785406336581563e-09,3.791427088997429e-09,3.740782524051147e-09,2.945223436085109e-09,2.6434602109489993e-09,4.4811169178980425e-09,7.237830359838992e-25,0.0,0.0,0.0,0.0,0.0,1.1555579666323415e-33,0.0,2.0679515313825692e-25,0.0,1.5407439555097887e-33,3.0814879110195774e-33,0.0,6.162975822039155e-33,3.0814879110195774e-33,1.5407439555097887e-33,1.0339757656912846e-25,0.0,4.622231866529366e-33,1.5407439555097887e-33,0.0,2.7755575615628914e-17,0.0,1.5209016108679085e-33,3.7729606525983466e-13,7.025763054117324e-09,4.1359030627651384e-25,1.0691076968978158e-21,8.123753463825355e-22,5.741881740939419e-25,1.3817560082694254e-25,1.988983247412242e-21,7.697253689424877e-26,1.3977451763837704e-24,2.9156545507236465e-21,3.905698550372722e-09,1.3455543598990368e-21,4.6959715808992195e-22,1.0680291090887145e-08,1.4487084582856752e-21,3.5362621784148796e-21,3.0814879110195774e-33,3.0814879110195774e-33,6.162975822039155e-33,0.0,4.622231866529366e-33,0.0,6.162975822039155e-33,7.206051988731021e-17,6.162975822039155e-33,6.162975822039155e-33,6.162975822039155e-33,6.162975822039155e-33,6.162975822039155e-33,3.0814879110195774e-33,1.232595164407831e-32,4.622231866529366e-33,7.025763054117324e-09,8.453683183707767e-17,0.0,1.262177448353619e-29,0.0,0.0,0.0,5.551115123125783e-17,1.6248696990980356e-21,1.9002628654335598e-21,2.441247755902878e-13,1.232595164407831e-32,1.232595164407831e-32,0.0,1.232595164407831e-32,1.232595164407831e-32,4.280741346880472e-25,6.4213886863001545e-25,1.791574282504921e-21,1.0992892132774962e-16,1.3481509610710651e-33,9.62964972193618e-34,1.5407439555097887e-33,3.0814879110195774e-33,0.0,3.0814879110195774e-33,3.0814879110195774e-33,2.9849092951560182e-33,1.00696230391595e-24,9.809226331775693e-25,4.667923992864153e-22,3.905698550372721e-09,4.3003365271408945e-17,0.0,3.1554436208840472e-30,0.0,1.262177448353619e-29,0.0,3.0814879110195774e-33,1.5407439555097887e-33,0.0,1.5989891019583765e-21,1.3236858972748155e-21,1.0680291090888006e-08,7.5276329115679165e-22,5.720415138527347e-22,1.3316762460442164e-13
8,5.760285770789958e-09,5.760285770793771e-09,4.4811169178980425e-09,2.1275958910224627e-09,3.791427088997427e-09,4.1684652683869296e-09,4.888472244311057e-09,4.888472244311057e-09,2.1087538557089638e-09,2.301567599584648e-09,1.0499340281233667e-08,1.0499340281233665e-08,6.693424810706256e-10,4.1684652683869296e-09,2.94522343608511e-09,2.1087538557089638e-09,2.1275958910224627e-09,2.6296321453020354e-10,2.6434602109489993e-09,2.6296321453020343e-10,6.693424810706284e-10,4.785406336581563e-09,2.301567599584647e-09,3.740782524051147e-09,4.785406336581563e-09,3.791427088997429e-09,3.740782524051147e-09,2.945223436085109e-09,2.6434602109489993e-09,4.4811169178980425e-09,7.237830359838992e-25,0.0,0.0,0.0,0.0,0.0,1.1555579666323415e-33,0.0,2.0679515313825692e-25,0.0,1.5407439555097887e-33,3.0814879110195774e-33,0.0,6.162975822039155e-33,3.0814879110195774e-33,1.5407439555097887e-33,1.0339757656912846e-25,0.0,4.622231866529366e-33,1.5407439555097887e-33,0.0,2.7755575615628914e-17,0.0,1.5209016108679085e-33,3.7729606525983466e-13,7.025763054117324e-09,4.1359030627651384e-25,1.0691076968978158e-21,8.123753463825355e-22,5.741881740939419e-25,1.3817560082694254e-25,1.988983247412242e-21,7.697253689424877e-26,1.3977451763837704e-24,2.9156545507236465e-21,3.905698550372722e-09,1.3455543598990368e-21,4.6959715808992195e-22,1.0680291090887145e-08,1.4487084582856752e-21,3.5362621784148796e-21,3.0814879110195774e-33,3.0814879110195774e-33,6.162975822039155e-33,0.0,4.622231866529366e-33,0.0,6.162975822039155e-33,7.206051988731021e-17,6.162975822039155e-33,6.162975822039155e-33,6.162975822039155e-33,6.162975822039155e-33,6.162975822039155e-33,3.0814879110195774e-33,1.232595164407831e-32,4.622231866529366e-33,7.025763054117324e-09,8.453683183707767e-17,0.0,1.262177448353619e-29,0.0,0.0,0.0,5.551115123125783e-17,1.6248696990980356e-21,1.9002628654335598e-21,2.441247755902878e-13,1.232595164407831e-32,1.232595164407831e-32,0.0,1.232595164407831e-32,1.232595164407831e-32,4.280741346880472e-25,6.4213886863001545e-25,1.791574282504921e-21,1.0992892132774962e-16,1.3481509610710651e-33,9.62964972193618e-34,1.5407439555097887e-33,3.0814879110195774e-33,0.0,3.0814879110195774e-33,3.0814879110195774e-33,2.9849092951560182e-33,1.00696230391595e-24,9.809226331775693e-25,4.667923992864153e-22,3.905698550372721e-09,4.3003365271408945e-17,0.0,3.1554436208840472e-30,0.0,1.262177448353619e-29,0.0,3.0814879110195774e-33,1.5407439555097887e-33,0.0,1.5989891019583765e-21,1.3236858972748155e-21,1.0680291090888006e-08,7.5276329115679165e-22,5.720415138527347e-22,1.3316762460442164e-13
9,5.760285770789958e-09,5.760285770793771e-09,4.4811169178980425e-09,2.1275958910224627e-09,3.791427088997427e-09,4.1684652683869296e-09,4.888472244311057e-09,4.888472244311057e-09,2.1087538557089638e-09,2.301567599584648e-09,1.0499340281233667e-08,1.0499340281233665e-08,6.693424810706256e-10,4.1684652683869296e-09,2.94522343608511e-09,2.1087538557089638e-09,2.1275958910224627e-09,2.6296321453020354e-10,2.6434602109489993e-09,2.6296321453020343e-10,6.693424810706284e-10,4.785406336581563e-09,2.301567599584647e-09,3.740782524051147e-09,4.785406336581563e-09,3.791427088997429e-09,3.740782524051147e-09,2.945223436085109e-09,2.6434602109489993e-09,4.4811169178980425e-09,7.237830359838992e-25,0.0,0.0,0.0,0.0,0.0,1.1555579666323415e-33,0.0,2.0679515313825692e-25,0.0,1.5407439555097887e-33,3.0814879110195774e-33,0.0,6.162975822039155e-33,3.0814879110195774e-33,1.5407439555097887e-33,1.0339757656912846e-25,0.0,4.622231866529366e-33,1.5407439555097887e-33,0.0,2.7755575615628914e-17,0.0,1.5209016108679085e-33,3.7729606525983466e-13,7.025763054117324e-09,4.1359030627651384e-25,1.0691076968978158e-21,8.123753463825355e-22,5.741881740939419e-25,1.3817560082694254e-25,1.988983247412242e-21,7.697253689424877e-26,1.3977451763837704e-24,2.9156545507236465e-21,3.905698550372722e-09,1.3455543598990368e-21,4.6959715808992195e-22,1.0680291090887145e-08,1.4487084582856752e-21,3.5362621784148796e-21,3.0814879110195774e-33,3.0814879110195774e-33,6.162975822039155e-33,0.0,4.622231866529366e-33,0.0,6.162975822039155e-33,7.206051988731021e-17,6.162975822039155e-33,6.162975822039155e-33,6.162975822039155e-33,6.162975822039155e-33,6.162975822039155e-33,3.0814879110195774e-33,1.232595164407831e-32,4.622231866529366e-33,7.025763054117324e-09,8.453683183707767e-17,0.0,1.262177448353619e-29,0.0,0.0,0.0,5.551115123125783e-17,1.6248696990980356e-21,1.9002628654335598e-21,2.441247755902878e-13,1.232595164407831e-32,1.232595164407831e-32,0.0,1.232595164407831e-32,1.232595164407831e-32,4.280741346880472e-25,6.4213886863001545e-25,1.791574282504921e-21,1.0992892132774962e-16,1.3481509610710651e-33,9.62964972193618e-34,1.5407439555097887e-33,3.0814879110195774e-33,0.0,3.0814879110195774e-33,3.0814879110195774e-33,2.9849092951560182e-33,1.00696230391595e-24,9.809226331775693e-25,4.667923992864153e-22,3.905698550372721e-09,4.3003365271408945e-17,0.0,3.1554436208840472e-30,0.0,1.262177448353619e-29,0.0,3.0814879110195774e-33,1.5407439555097887e-33,0.0,1.5989891019583765e-21,1.3236858972748155e-21,1.0680291090888006e-08,7.5276329115679165e-22,5.720415138527347e-22,1.3316762460442164e-13
10,5.760285770789958e-09,5.760285770793771e-09,4.4811169178980425e-09,2.1275958910224627e-09,3.791427088997427e-09,4.1684652683869296e-09,4.888472244311057e-09,4.888472244311057e-09,2.1087538557089638e-09,2.301567599584648e-09,1.0499340281233667e-08,1.0499340281233665e-08,6.693424810706256e-10,4.1684652683869296e-09,2.94522343608511e-09,2.1087538557089638e-09,2.1275958910224627e-09,2.6296321453020354e-10,2.6434602109489993e-09,2.6296321453020343e-10,6.693424810706284e-10,4.785406336581563e-09,2.301567599584647e-09,3.740782524051147e-09,4.785406336581563e-09,3.791427088997429e-09,3.740782524051147e-09,2.945223436085109e-09,2.6434602109489993e-09,4.4811169178980425e-09,7.237830359838992e-25,0.0,0.0,0.0,0.0,0.0,1.1555579666323415e-33,0.0,2.0679515313825692e-25,0.0,1.5407439555097887e-33,3.0814879110195774e-33,0.0,6.162975822039155e-33,3.0814879110195774e-33,1.5407439555097887e-33,1.0339757656912846e-25,0.0,4.622231866529366e-33,1.5407439555097887e-33,0.0,2.7755575615628914e-17,0.0,1.5209016108679085e-33,3.7729606525983466e-13,7.025763054117324e-09,4.1359030627651384e-25,1.0691076968978158e-21,8.123753463825355e-22,5.741881740939419e-25,1.3817560082694254e-25,1.988983247412242e-21,7.697253689424877e-26,1.3977451763837704e-24,2.9156545507236465e-21,3.905698550372722e-09,1.3455543598990368e-21,4.6959715808992195e-22,1.0680291090887145e-08,1.4487084582856752e-21,3.5362621784148796e-21,3.0814879110195774e-33,3.0814879110195774e-33,6.162975822039155e-33,0.0,4.622231866529366e-33,0.0,6.162975822039155e-33,7.206051988731021e-17,6.162975822039155e-33,6.162975822039155e-33,6.162975822039155e-33,6.162975822039155e-33,6.162975822039155e-33,3.0814879110195774e-33,1.232595164407831e-32,4.622231866529366e-33,7.025763054117324e-09,8.453683183707767e-17,0.0,1.262177448353619e-29,0.0,0.0,0.0,5.551115123125783e-17,1.6248696990980356e-21,1.9002628654335598e-21,2.441247755902878e-13,1.232595164407831e-32,1.232595164407831e-32,0.0,1.232595164407831e-32,1.232595164407831e-32,4.280741346880472e-25,6.4213886863001545e-25,1.791574282504921e-21,1.0992892132774962e-16,1.3481509610710651e-33,9.62964972193618e-34,1.5407439555097887e-33,3.0814879110195774e-33,0.0,3.0814879110195774e-33,3.0814879110195774e-33,2.9849092951560182e-33,1.00696230391595e-24,9.809226331775693e-25,4.667923992864153e-22,3.905698550372721e-09,4.3003365271408945e-17,0.0,3.1554436208840472e-30,0.0,1.262177448353619e-29,0.0,3.0814879110195774e-33,1.5407439555097887e-33,0.0,1.5989891019583765e-21,1.3236858972748155e-21,1.0680291090888006e-08,7.5276329115679165e-22,5.720415138527347e-22,1.3316762460442164e-13
