,Y0Z5,Y5Z0,Y2Z0,Y0Z2,Y4Z3,Y3Z4,Y3Z2,Y2Z3,Y1Z0,Y0Z1,Y4Z2,Y2Z4,Y1Z5,Y5Z1,Y5Z2,Y2Z5,Y4Z1,Y1Z4,Y5Z4,Y4Z5,Y1Z2,Y2Z1,Y5Z3,Y3Z5,Y3Z1,Y1Z3,Y0Z3,Y3Z0,Y0Z4,Y4Z0,standard_y,Y2,Y1,X5Y1,X3Y1,X1Y0,X5Y4,X1Y5,Y4,Y0,X5Y2,X4Y5,X4Y2,X3Y5,X3Y0,X1Y2,X0Y3,X0Y2,X3Y4,X3Y2,Y3,X4Y3,X2Y3,X1Y4,X1Y3,standard_x,Y5,Y4Y5,Y3Y5,Y3Y4,Y2Y5,Y2Y4,Y2Y3,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y3,X5Y0,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y1,X4Y0,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y5,X2Y4,X2Y1,X2Y0,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y5,X0Y4,X0Y1,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.9934501399203828,0.9934501399203826,0.9140617905177462,0.9140617905177462,0.7561000117457155,0.7561000117457155,0.7392757413295123,0.7392757413295123,0.731531130400211,0.731531130400211,0.6086024057140853,0.6086024057140853,0.5514436569384391,0.5514436569384389,0.544902257226378,0.544902257226378,0.4987243775587455,0.49872437755874544,0.46737926750333414,0.46737926750333414,0.31851836169593895,0.31851836169593883,0.26132492367643756,0.26132492367643745,0.19663251534337256,0.19663251534337256,0.03732994563232372,0.03732994563232371,0.004391525102443734,0.004391525102443727,2.3592239273284576e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.0408340855860843e-16,8.326672684688674e-17,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,5.204170427930421e-18,5.204170427930421e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.002828815844461722,0.002828815844461722,0.3691617423472022,0.002602760190904877,0.7561000117457155,0.7561000117457155,0.7392757413295122,0.7392757413295123,0.1800897090367054,0.0020830102782601187,0.6086024057140853,0.6086024057140855,0.18008450780492286,0.0015702172574059796,0.0015515908418398008,0.3691558276478256,0.49872437755874544,0.4987243775587453,0.0013308467372024364,0.4629877602043111,0.31851836169593895,0.31851836169593906,0.0007441139267521783,0.22399512938122623,0.1966325153433725,0.19663251534337256,0.00010629576405925607,0.22399391862228252,1.2504719957198663e-05,0.4629858476263986,1.244664094013359e-16,2.7755575615628914e-17,1.3877787807814457e-17,0.0,1.3877787807814457e-17,2.0328790734103208e-20,1.0842021724855044e-19,0.0,8.326672684688674e-17,2.168404344971009e-19,1.0842021724855044e-19,0.0,0.0,0.0,0.0,2.7755575615628914e-17,5.421010862427522e-20,0.0,0.0,0.0,2.7755575615628914e-17,2.7755575615628914e-17,1.3877787807814457e-17,0.0,2.7755575615628914e-17,0.0,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,2.0816681711721685e-17,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.168404344971009e-19,0.0,2.0816681711721685e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,1.0842021724855044e-19,9.825582188149884e-20,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0008583038378559408,0.0008583038378559409,0.3691597366575108,0.0007897152673426867,4.8047565333035386e-05,4.8047565333035386e-05,4.697844058836466e-05,0.13067333684424617,0.18008767926926836,0.0006320155904189768,3.8674597799403786e-05,0.13067333412276763,0.1800872004427819,0.0004764267355677345,0.00047077521039077717,0.36915919214904835,3.1692225554402013e-05,0.3020918626123904,0.00017802326202355696,2.942128492868221e-05,0.31851836169593906,0.31851836169593906,0.00017802326075239602,1.4234114328873525e-05,1.2495322683234059e-05,0.3020918612084068,2.8457565835750056e-05,1.4234107245799433e-05,2.8457565762970546e-05,2.9421273739889312e-05,2.780978572425319e-17,2.7755575615628914e-17,0.0,0.0,2.117582368135751e-21,1.293074328292735e-20,1.6543612251060553e-24,0.0,0.0,5.421010862427522e-20,0.0,3.308722450212111e-24,3.3881317890172014e-21,0.0,3.308722450212111e-24,2.7755575615628914e-17,8.271806125530277e-25,2.710505431213761e-20,0.0,1.6940658945086007e-21,0.0,2.7755575615628914e-17,8.470329472543003e-22,1.6940658945086007e-21,8.470329472543003e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.481541837659083e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.117582368135751e-21,6.617444900424222e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.710505431213761e-20,0.0,3.469446951953614e-17,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6543612251060553e-24,2.722657383176886e-20,0.0,0.0,0.0,0.0,0.0,0.0
3,1.2114125689898724e-07,3.36005975255592e-05,0.0006009282204118907,1.1146064582117129e-07,1.6500143213343556e-05,1.6500143213343556e-05,2.1021160781732777e-05,0.0002127137123845177,0.13843046467789893,8.920286689427526e-08,2.3384976183180875e-05,0.00021271371186206605,0.13843046738389891,4.130842495786877e-05,3.360044484609253e-05,0.0006009282137484568,1.0883512135789296e-05,0.30209186226219414,1.5435448925178048e-05,2.3384971964620698e-05,0.13843112528717727,0.0005184931017850304,1.5435448912180077e-05,2.1021145856351554e-05,4.291052259177549e-06,0.30209186209661915,4.01650923689382e-09,2.102114588333004e-05,4.016509235682408e-09,2.338497197299864e-05,1.403957771818493e-17,1.6263032587282567e-19,1.3877787807814457e-17,3.3881317890172014e-21,5.293955920339377e-22,2.9729523373170323e-24,0.0,5.082197683525802e-21,2.541098841762901e-21,6.617444900424222e-24,3.308722450212111e-24,5.169878828456423e-26,0.0,1.0339757656912846e-25,2.0194839173657902e-28,2.710505431213761e-20,5.048709793414476e-29,3.3881317890172014e-21,2.7755575615628914e-17,0.0,0.0,0.0,1.2407709188295415e-24,1.6940658945086007e-21,0.0,0.0,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.169878828456423e-26,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0,2.117582368135751e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3552527156068805e-20,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.912790116456812e-25,0.0,0.0,0.0,0.0,0.0,0.0
4,4.074182655753418e-12,8.988060259166615e-08,7.555293574171484e-06,3.748607548147145e-12,1.790566901220779e-10,1.1876744111339865e-07,2.0448940135100812e-07,9.193243952346659e-06,0.00015442651420281798,3.1351231195196044e-12,2.5376984802383656e-10,9.193243952346186e-06,0.00015442651420283958,6.920958119484329e-08,8.988060252710704e-08,7.555293574170884e-06,1.1810598458090591e-10,0.00033699843921054014,6.920948674820139e-08,2.537698480166139e-10,0.00015442651431930854,9.193246344476429e-06,6.920948674820219e-08,2.04489401328097e-07,1.18767315266852e-07,0.0003369984392105226,3.1351213368685074e-12,2.0448940132809885e-07,3.1351213368685704e-12,2.5376984801661455e-10,1.3234889800848443e-23,0.0,0.0,1.6155871338926322e-26,8.077935669463161e-27,8.851813675329856e-32,1.5407439555097887e-33,9.693522803355793e-27,0.0,0.0,0.0,1.5407439555097887e-33,9.860761315262648e-32,1.5777218104420236e-30,0.0,0.0,0.0,0.0,2.710505431213761e-20,3.0292258760486853e-28,1.3234889800848443e-23,0.0,2.0194839173657902e-28,0.0,6.462348535570529e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5777218104420236e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.617444900424222e-24,9.4039548065783e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1359030627651384e-25,6.617444900424222e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.470329472543003e-22,9.4039548065783e-38,2.0240449968001107e-31,0.0,0.0,0.0,0.0,0.0,0.0
5,1.8183591841778922e-13,3.9194049172729426e-08,7.732792654575665e-07,1.6730509009940312e-13,2.548669843520024e-11,2.0372598175973336e-08,3.5076796108537774e-08,9.409228109312116e-07,6.816802816092161e-09,1.3992450885401299e-13,2.1764269859760462e-11,9.409228109312104e-07,6.816802816092342e-09,3.018006826938455e-08,3.9194049172434526e-08,7.732792654575548e-07,2.5487159951150425e-11,1.4876019964381801e-08,3.0180068269384474e-08,2.1764269859753964e-11,6.816802816146027e-09,9.40922810931211e-07,3.018006826938449e-08,3.507679610849655e-08,2.0372598176926248e-08,1.4876019964896096e-08,1.3992450885401273e-13,3.507679610849661e-08,1.399245088540128e-13,2.1764269859753974e-11,4.1359030627651384e-25,0.0,4.1359030627651384e-25,0.0,8.077935669463161e-28,5.449695282220666e-37,0.0,0.0,0.0,0.0,1.262177448353619e-29,9.62964972193618e-35,0.0,0.0,3.76158192263132e-37,1.5777218104420236e-30,3.76158192263132e-37,0.0,8.271806125530277e-25,1.5777218104420236e-30,0.0,8.271806125530277e-25,0.0,3.308722450212111e-24,8.077935669463161e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6543612251060553e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.310887241768095e-30,3.0814879110195774e-33,1.5777218104420236e-30,1.6543612251060553e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6734198463196485e-40,4.9547636588521e-38,0.0,0.0,0.0,0.0,0.0,0.0
6,2.267848217754438e-08,2.2678482177544367e-08,2.06861173420969e-09,3.41489200420218e-09,2.6157127232729402e-09,7.026420868901624e-16,1.1458046099237804e-15,1.533202943325566e-08,4.1317241291272856e-10,3.4148920042020996e-09,2.61571272327287e-09,1.5332029433255652e-08,4.1317241291272774e-10,4.55448196691608e-09,4.554481966916091e-09,2.0686117342096607e-09,2.6157127124484275e-09,1.4238581944991657e-09,4.5544819669160805e-09,1.874035474114775e-09,1.423858215008965e-09,1.5332029436697663e-08,4.5544819669160805e-09,9.986267895074532e-16,7.026420877173681e-16,1.4238582149889099e-09,3.4148920042021046e-09,9.986267895074534e-16,3.4148920042021005e-09,1.8740354741147746e-09,4.394397990264091e-25,0.0,2.5849394142282115e-26,0.0,0.0,7.971802284513505e-34,0.0,1.5407439555097887e-33,2.0679515313825692e-25,6.203854594147708e-25,0.0,3.0814879110195774e-33,0.0,0.0,0.0,3.0814879110195774e-33,0.0,0.0,0.0,2.0679515313825692e-25,9.860761315262648e-32,0.0,6.203854594147708e-25,4.1359030627651384e-25,2.465190328815662e-32,1.3282181006188824e-08,0.0,3.1587926234510695e-24,2.0353901839267695e-23,8.185180615139933e-19,1.1731593678849172e-15,2.8629665473185434e-16,1.4966719109854308e-16,3.720935133715699e-24,2.97807584756479e-16,2.9682529412337516e-16,6.186311895787272e-18,8.219838139282e-10,4.5137171328095504e-24,2.026394945004861e-23,1.1617947126275614e-15,2.760326822890969e-24,0.0,0.0,9.860761315262648e-32,0.0,4.930380657631324e-32,0.0,3.469446951953614e-18,8.234028299603306e-16,0.0,0.0,1.232595164407831e-32,0.0,0.0,4.1359030627651384e-25,3.0814879110195774e-33,7.317457200610796e-24,1.630516240676501e-16,1.232595164407831e-32,0.0,2.465190328815662e-32,2.465190328815662e-32,1.232595164407831e-32,1.2528590115700884e-23,8.185142489167991e-19,3.304640390721796e-16,8.271806125530277e-25,0.0,0.0,0.0,0.0,1.9721522630525295e-31,0.0,3.0814879110195774e-33,0.0,1.0991626891907833e-15,3.2107623219924774e-16,1.4966717220226493e-16,1.3282178926455475e-08,1.5407439555097887e-33,2.311115933264683e-33,7.703719777548943e-34,0.0,1.5407439555097887e-33,3.836343184489951e-24,2.9780758471837394e-16,2.968252938999585e-16,5.1501090368970755e-18,1.982367594614133e-17,0.0,9.860761315262648e-32,9.860761315262648e-32,0.0,9.860761315262648e-32,0.0,0.0,1.3578629780495054e-33,8.21983813928196e-10,6.914735006577856e-24,2.0322230915038976e-23,1.0740296168048975e-15,2.982753446446193e-24,7.826385314368257e-16
7,2.253173533508815e-08,2.2531735335088237e-08,2.078590993318462e-08,3.392795083648776e-09,2.6157129538910816e-09,6.690989502803896e-17,2.496650977817726e-16,1.578437824616504e-08,1.4866655430309103e-09,3.3927950836489316e-09,2.6157129538910696e-09,1.5784378246165035e-08,1.4866655430309078e-09,4.525011041902862e-09,4.525011041902922e-09,2.0785909933184608e-08,2.6157129928395424e-09,5.123287143192837e-09,4.525011041902862e-09,1.874035689977265e-09,5.123287121818604e-09,1.5784378246222048e-08,4.525011041902862e-09,5.589833031285644e-16,6.690989474460513e-17,5.123287122703091e-09,3.3927950836489366e-09,5.589833031285648e-16,3.3927950836489333e-09,1.8740356899772644e-09,3.8774091459942205e-24,4.963083675318166e-24,1.550963648536927e-25,0.0,2.465190328815662e-32,5.9437179321134776e-33,0.0,6.162975822039155e-33,0.0,4.1359030627651384e-25,0.0,6.162975822039155e-33,6.162975822039155e-33,7.346839692639297e-40,1.4693679385278594e-39,1.5407439555097887e-33,2.938735877055719e-39,1.9721522630525295e-31,7.703719777548943e-33,0.0,2.465190328815662e-32,1.5407439555097887e-33,2.0679515313825692e-25,4.1359030627651384e-25,2.465190328815662e-32,8.331727203705476e-10,8.271806125530277e-25,8.321147040150613e-25,2.367110032284824e-24,1.8474589027231468e-19,1.4120634549862793e-16,1.7958940060296472e-17,1.2841009860530164e-16,1.799332949818054e-23,1.5501007946847145e-16,1.8619384953241784e-17,1.3962968556204415e-18,1.0359008543967143e-10,2.5669475531892013e-24,2.3615052170608696e-24,1.404981046713959e-16,1.628850032919749e-23,9.860761315262648e-32,0.0,0.0,0.0,2.465190328815662e-32,4.408103815583578e-39,6.938893903907228e-18,1.0253316955970467e-15,0.0,0.0,0.0,0.0,0.0,8.271806125530277e-25,1.5407439555097887e-33,5.213473924531933e-24,6.36323059904834e-17,1.5407439555097887e-33,0.0,0.0,1.5407439555097887e-33,0.0,1.1499675773679457e-24,1.8474612943043857e-19,2.0729483734676513e-17,5.169878828456423e-26,0.0,5.169878828456423e-26,0.0,0.0,0.0,0.0,6.162975822039155e-33,1.9721522630525295e-31,1.279481652189215e-16,2.0140607274102994e-17,1.2841009832645874e-16,8.331705209886516e-10,3.0814879110195774e-33,1.5407439555097887e-33,3.0814879110195774e-33,3.0814879110195774e-33,6.162975822039155e-33,1.904363002498654e-23,1.5501007953336165e-16,1.8619385003668586e-17,1.1624195919759274e-18,7.644519206555127e-17,1.232595164407831e-32,9.860761315262648e-32,9.860761315262648e-32,0.0,0.0,3.469446951953614e-18,0.0,3.3045589025812304e-34,1.0359008543967205e-10,5.553732783121431e-24,2.0117652666977705e-24,1.2873806134007505e-16,1.8659949569031707e-23,1.013243218641267e-15
8,2.2531693339741902e-08,2.2531693339741988e-08,2.078594794798578e-08,3.392788760052208e-09,2.6157129538916486e-09,6.690989493209249e-17,2.4966535207483604e-16,1.5784409502316646e-08,1.486650331305571e-09,3.392788760052367e-09,2.6157129538916366e-09,1.5784409502316642e-08,1.4866503313055682e-09,4.525002608047116e-09,4.525002608047179e-09,2.0785947947985766e-08,2.6157129928397095e-09,5.123234721558278e-09,4.525002608047116e-09,1.874035689977265e-09,5.12323470016327e-09,1.57844094991586e-08,4.525002608047116e-09,5.589841421558238e-16,6.690989469183741e-17,5.123234701068533e-09,3.3927887600523718e-09,5.589841421558242e-16,3.3927887600523685e-09,1.8740356899772644e-09,1.3958673329870408e-24,1.6543612251060553e-24,1.550963648536927e-25,6.162975822039155e-33,1.232595164407831e-32,8.606587830645512e-34,0.0,1.232595164407831e-32,0.0,4.1359030627651384e-25,0.0,3.0814879110195774e-33,6.162975822039155e-33,7.346839692639297e-40,0.0,1.5407439555097887e-33,0.0,3.944304526105059e-31,3.0814879110195774e-33,6.203854594147708e-25,4.930380657631324e-32,1.5407439555097887e-33,6.203854594147708e-25,4.1359030627651384e-25,3.697785493223493e-32,8.331870105828282e-10,0.0,8.321216586198636e-25,2.3671495890847673e-24,1.8474714859402914e-19,1.4120871303963131e-16,1.795924808499416e-17,1.2841038012735028e-16,1.7993174389175188e-23,1.5501053789555076e-16,1.8619704305637955e-17,1.3963068551411716e-18,1.0359102247993995e-10,2.5669586546771455e-24,2.361544688159554e-24,1.4050046138458872e-16,1.628835732261313e-23,9.860761315262648e-32,0.0,9.860761315262648e-32,0.0,0.0,1.4693679385278594e-39,0.0,1.0253338069676316e-15,0.0,0.0,6.162975822039155e-33,0.0,0.0,4.1359030627651384e-25,2.311115933264683e-33,5.2134870618102746e-24,6.363253548255472e-17,2.311115933264683e-33,0.0,1.5407439555097887e-33,3.0814879110195774e-33,1.5407439555097887e-33,1.1499862898382487e-24,1.8474738775625497e-19,2.072983927872176e-17,5.169878828456423e-26,0.0,0.0,0.0,0.0,0.0,0.0,6.162975822039155e-33,0.0,1.279503035563431e-16,2.014095271792661e-17,1.284103798485023e-16,8.331848111967618e-10,0.0,1.5407439555097887e-33,1.5407439555097887e-33,3.0814879110195774e-33,6.162975822039155e-33,1.9043466420952508e-23,1.5501053796044054e-16,1.8619704356065094e-17,1.162427788656131e-18,7.644455947498768e-17,0.0,1.9721522630525295e-31,9.860761315262648e-32,0.0,0.0,0.0,0.0,1.7710631554412074e-34,1.0359102247994057e-10,5.553744459117866e-24,2.0117983074186235e-24,1.2874021897880334e-16,1.865978600375626e-23,1.0132453250048007e-15
9,2.25316933397419e-08,2.253169333974198e-08,2.0785948478048327e-08,3.3927887600522146e-09,2.6157129538916635e-09,6.69098948212597e-17,2.4966535625728727e-16,1.578440992576779e-08,1.4866499090158931e-09,3.392788760052367e-09,2.6157129538916527e-09,1.5784409925767785e-08,1.4866499090158902e-09,4.525002608047117e-09,4.525002608047177e-09,2.078594847804831e-08,2.615712992839714e-09,5.1232332310263045e-09,4.525002608047117e-09,1.874035689977265e-09,5.123233211449413e-09,1.5784409928358972e-08,4.525002608047117e-09,5.589841542098171e-16,6.690989453782874e-17,5.123233210536559e-09,3.3927887600523718e-09,5.589841542098175e-16,3.3927887600523677e-09,1.874035689977265e-09,1.5509641415749927e-25,0.0,5.169878828456423e-26,0.0,1.232595164407831e-32,6.8008505765086726e-34,0.0,6.162975822039155e-33,0.0,2.0679515313825692e-25,1.9721522630525295e-31,3.0814879110195774e-33,6.162975822039155e-33,7.346839692639297e-40,1.4693679385278594e-39,2.311115933264683e-33,1.4693679385278594e-39,1.9721522630525295e-31,0.0,4.1359030627651384e-25,4.930380657631324e-32,0.0,2.0679515313825692e-25,8.271806125530277e-25,1.232595164407831e-32,8.331874172330736e-10,0.0,8.321218454757386e-25,2.367150744412534e-24,1.8474716940631086e-19,1.4120878195896005e-16,1.7959256850315943e-17,1.284103915674027e-16,1.799317049829417e-23,1.5501055486832009e-16,1.8619713393307005e-17,1.3963069045982248e-18,1.035910506437637e-10,2.5669589723004975e-24,2.3615458407512394e-24,1.405005299582291e-16,1.628835360553126e-23,9.860761315262648e-32,0.0,0.0,0.0,0.0,0.0,0.0,1.0253338810561316e-15,0.0,0.0,6.162975822039155e-33,0.0,0.0,4.1359030627651384e-25,1.5407439555097887e-33,5.213487569118997e-24,6.363254355163762e-17,2.311115933264683e-33,0.0,1.5407439555097887e-33,3.0814879110195774e-33,1.5407439555097887e-33,1.1499868511086341e-24,1.847474085686535e-19,2.0729849396280416e-17,0.0,0.0,0.0,0.0,0.0,1.9721522630525295e-31,0.0,1.232595164407831e-32,1.9721522630525295e-31,1.279503660046775e-16,2.0140962548067796e-17,1.284103912885546e-16,8.331852178468577e-10,3.0814879110195774e-33,4.622231866529366e-33,4.622231866529366e-33,1.5407439555097887e-33,1.232595164407831e-32,1.90434622731821e-23,1.550105549332098e-16,1.8619713443734162e-17,1.1624278457839992e-18,7.64445436198135e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7178508220668864e-33,1.0359105064376431e-10,5.553744940510819e-24,2.0117992893113352e-24,1.2874028181266278e-16,1.8659781707138066e-23,1.0132453983396747e-15
