,Y4Z1,Y1Z4,Y5Z4,Y4Z5,Y1Z0,Y0Z1,Y4Z0,Y0Z4,Y4Z3,Y3Z4,Y5Z2,Y2Z5,Y3Z0,Y0Z3,Y3Z1,Y1Z3,Y2Z1,Y1Z2,Y2Z0,Y0Z2,Y4Z2,Y2Z4,Y5Z0,Y0Z5,Y5Z3,Y3Z5,Y2Z3,Y3Z2,Y5Z1,Y1Z5,standard_y,Y1,X4Y0,X0Y2,Y4,Y3,Y2,Y0,X5Y3,X5Y2,X5Y1,X5Y0,X4Y2,X4Y1,X3Y4,X3Y2,X2Y4,X2Y3,X2Y1,X4Y5,X1Y2,X0Y5,X1Y5,Y5,X1Y3,X0Y1,X2Y5,X1Y0,standard_x,Y4Y5,Y3Y5,Y3Y4,Y2Y5,Y2Y4,Y2Y3,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y4,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y3,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y5,X3Y1,X3Y0,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y0,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y4,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y4,X0Y3,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.9471995219767293,0.9471995219767292,0.9195400200435658,0.9195400200435657,0.8882680764524881,0.888268076452488,0.8597866735427615,0.8597866735427614,0.8431495877420079,0.8431495877420079,0.8250920180563502,0.8250920180563501,0.5886201827742321,0.5886201827742321,0.5837304855736061,0.5837304855736061,0.5157172840235198,0.5157172840235198,0.399994395971013,0.39999439597101294,0.32008415931583384,0.3200841593158338,0.22853920336460062,0.2285392033646006,0.13539117983479798,0.13539117983479798,0.06894367026654055,0.06894367026654051,0.03218138985626773,0.03218138985626769,2.498001805406602e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.163336342344337e-17,4.163336342344337e-17,4.163336342344337e-17,3.469446951953614e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.0816681711721685e-17,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0013056022250995795,0.001305602225099579,0.8873586607585927,0.0012674768814616086,0.001224372215350193,0.02848221967966093,0.0011851139786744672,0.02848055908336759,0.0011621817286715263,0.25941965669375666,0.8250920180563504,0.8250920180563502,0.5886201827742321,0.5886201827742321,0.25941830120316883,0.0008046032574350072,0.19563342877743473,0.0007108551238901083,0.399994395971013,0.399994395971013,0.000441198059042251,0.1956326347927046,0.22853920336460068,0.22853920336460065,0.13539117983479798,0.13539117983479798,0.06894367026654058,0.0689436702665405,0.8873577566535892,4.435822994869762e-05,4.5102810375396984e-17,0.0,1.0842021724855044e-19,4.163336342344337e-17,0.0,5.551115123125783e-17,0.0,1.0408340855860843e-17,2.7755575615628914e-17,1.3877787807814457e-17,1.0842021724855044e-19,3.8163916471489756e-17,0.0,2.42861286636753e-17,1.0842021724855044e-19,2.7755575615628914e-17,0.0,2.7755575615628914e-17,1.0842021724855044e-19,2.710505431213761e-20,5.421010862427522e-20,5.551115123125783e-17,6.776263578034403e-20,1.1102230246251565e-16,5.421010862427522e-20,4.5157444000494887e-20,0.0,3.110199103199384e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2959746043559335e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0
2,1.2616089934766435e-08,3.459220519207417e-05,0.0003126323651981912,1.2247683114615684e-08,3.358092088069895e-05,0.25702059254137144,1.1451806875381357e-08,0.25702059145551537,1.1230211566426033e-08,0.12402793115365528,0.0002906947206339491,1.0207251302537332,0.5886201827742321,0.5886201827742321,0.12402793023074866,2.2067895685259086e-05,1.0207250911946701,1.9496660716174116e-05,0.39999439597101305,0.39999439597101294,4.263315644623586e-09,1.0207250911870172,8.05184614832144e-05,0.2570206038718962,4.770074165920415e-05,0.12402790665016288,0.06894367026654061,0.06894367026654052,0.0003126323649585775,3.45922028941287e-05,1.8040785502416015e-16,3.3881317890172014e-21,0.0,1.1102230246251565e-16,1.6543612251060553e-24,4.163336342344337e-17,1.1102230246251565e-16,2.7755575615628914e-17,0.0,0.0,8.271806125530277e-25,4.235164736271502e-21,4.1359030627651384e-25,8.470329472543003e-22,8.271806125530277e-25,0.0,0.0,6.938893903907228e-17,3.3881317890172014e-21,0.0,1.6940658945086007e-21,2.710505431213761e-20,4.1359030627651384e-25,0.0,2.541098841762901e-21,6.661089498738646e-22,0.0,5.0537608683114915e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3881317890172014e-21,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.929230630780102e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.271806125530277e-25,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0
3,5.653268262880903e-10,3.320362666114679e-05,8.074059031651762e-08,3.5778059842266967e-10,2.0614425137789376e-05,0.14297128585501756,5.131553175030691e-10,0.14297128637192658,5.032256345838945e-10,0.19297116127081904,7.507496330835769e-08,0.003611358518656621,0.5886201827742322,0.5886201827742322,0.1929711609044648,1.3546888281249837e-05,0.003611358517930343,3.3203568658341255e-05,0.0014151930907484833,0.14297539860023106,3.577759677603528e-10,0.00361135851792014,2.0794737958484104e-08,0.14297128643804446,1.2319217294474539e-08,0.19297116116305546,0.0002439249319360978,0.19297081639866187,8.074059029319769e-08,3.320362665758829e-05,8.69902940227743e-19,2.541098841762901e-21,0.0,0.0,1.0339757656912846e-25,4.163336342344337e-17,8.673617379884035e-19,4.163336342344337e-17,3.308722450212111e-24,0.0,1.0097419586828951e-28,4.1359030627651384e-25,0.0,1.164670302474663e-21,5.169878828456423e-26,0.0,6.058451752097371e-28,0.0,3.308722450212111e-24,6.617444900424222e-24,1.6543612251060553e-24,6.617444900424222e-24,5.048709793414476e-29,0.0,8.470329472543003e-22,1.863501660020716e-22,0.0,1.4962541635942345e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5849394142282115e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.617444900424222e-24,8.470329472543003e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.235164736271502e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.169878828456423e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,8.286004318937515e-09,0.0003306794633403952,1.1035728397391158e-07,5.243993534090565e-09,7.039022431388953e-05,0.0010558450754899595,1.4574065488884024e-10,0.0010558454541136496,1.453344184931046e-10,0.0014250922942008568,1.0261343154326631e-07,0.003353943085803019,0.00434695918333602,0.004346959183336021,0.0014250920258550544,7.038094677295164e-05,0.0033539430852614427,0.0003306789650519447,0.0010877870709271546,0.0010558716484958019,5.24393499328903e-09,0.0033539430843215457,1.1584910507207645e-08,0.0010558454551712407,1.1583676274951589e-08,0.0014250922924771217,0.0010877450525647748,0.001425090096423541,1.103572808125137e-07,0.0003306794632636353,2.303871713888818e-19,1.3552527156068805e-20,3.2311742677852644e-27,0.0,8.271806125530277e-25,1.0842021724855044e-19,0.0,1.0842021724855044e-19,0.0,0.0,1.2116903504194741e-27,1.7771458472818954e-26,0.0,4.235164736271502e-22,1.2924697071141057e-26,0.0,1.6155871338926322e-27,0.0,0.0,0.0,0.0,0.0,1.2116903504194741e-27,6.617444900424222e-24,5.293955920339377e-23,9.805087066342619e-23,3.3881317890172014e-21,8.653964975463344e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2311742677852644e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5881867761018131e-22,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.470329472543003e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0
5,1.6535006095272721e-12,2.697097002571939e-05,3.4905364901266856e-13,1.0464538970989125e-12,5.740875736219752e-06,6.553875289882827e-07,2.90429111171225e-14,6.55387530551706e-07,2.9042911085889265e-14,8.845759473837273e-07,3.245602960007547e-13,4.3358691436978745e-06,2.6982171237370604e-06,2.6982171237370595e-06,8.845759462756675e-07,5.740875735928212e-06,4.335869143705947e-06,2.697097002565144e-05,1.4062479374475793e-06,6.553875305788818e-07,1.046453897079389e-12,4.335869143697863e-06,3.6640943588364254e-14,6.553875305517099e-07,3.6640943586860205e-14,8.845759473837208e-07,1.4062479374266513e-06,8.845759473814425e-07,3.490536489461493e-13,2.6970970025719357e-05,4.76455957099897e-22,8.470329472543003e-22,7.703719777548943e-34,1.6155871338926322e-27,1.0097419586828951e-28,1.5881867761018131e-22,4.235164736271502e-22,1.0587911840678754e-22,4.81482486096809e-35,1.3234889800848443e-23,1.925929944387236e-34,2.407412430484045e-35,3.851859888774472e-34,4.1359030627651384e-24,0.0,1.6155871338926322e-27,7.703719777548943e-34,8.077935669463161e-28,8.077935669463161e-28,0.0,1.6155871338926322e-27,0.0,4.81482486096809e-35,2.524354896707238e-29,6.462348535570529e-27,1.906830242540181e-27,1.3234889800848443e-23,1.700603289850903e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1555579666323415e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.62964972193618e-35,3.2311742677852644e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0389678347315804e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.481541837659083e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.703719777548943e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,7.298029187657107e-17,3.021246187677832e-08,6.036451206214792e-16,4.6187338290987604e-17,6.4308398678454515e-09,3.388102902465545e-08,1.2818591678540353e-18,3.388102902465556e-08,1.2818591678503406e-18,4.5729193747260186e-08,5.612868955378859e-16,1.9030686855746058e-07,1.3948750704154463e-07,1.3948750704154463e-07,4.572919374726012e-08,6.430839867844576e-09,1.9030686855746058e-07,3.021246187677816e-08,6.172202907816239e-08,3.3881029024658264e-08,4.6187338290985946e-17,1.9030686855746058e-07,6.336598077056507e-17,3.388102902465556e-08,6.336598077055809e-17,4.572919374726018e-08,6.172202907815994e-08,4.5729193747259954e-08,6.03645120621479e-16,3.021246187677832e-08,1.2407709138991609e-23,8.271806125530277e-25,0.0,3.1554436208840472e-30,0.0,6.617444900424222e-24,1.3234889800848443e-23,6.617444900424222e-24,8.816207631167156e-39,0.0,9.183549615799121e-40,7.346839692639297e-40,7.346839692639297e-40,5.169878828456423e-26,4.408103815583578e-39,0.0,0.0,1.5777218104420236e-30,9.860761315262648e-32,3.944304526105059e-31,4.930380657631324e-32,0.0,9.183549615799121e-41,4.930380657631324e-32,9.860761315262648e-32,8.648252998321668e-32,4.1359030627651384e-25,5.337590708665777e-32,3.768384508946028e-13,1.8101549969658584e-20,2.5394887863643056e-30,2.424653474551846e-28,8.380729251443045e-17,1.3168866320935e-28,1.7968719185143303e-22,1.6173434052812507e-28,8.559929429262362e-17,1.0279054844836447e-19,3.68676580650401e-21,2.3157052890510906e-30,3.2047554289325127e-28,4.6701331089999077e-11,5.000853404219062e-22,1.28668481856203e-19,0.0,7.346839692639297e-40,1.4693679385278594e-39,0.0,0.0,3.944304526105059e-31,1.8769335214112157e-23,1.1754943508222875e-38,0.0,5.877471754111438e-39,2.350988701644575e-38,2.350988701644575e-38,0.0,1.8101549969658584e-20,3.918694526969119e-22,1.9721522630525295e-31,1.9721522630525295e-31,9.860761315262648e-32,0.0,1.9721522630525295e-31,1.1754943508222875e-38,0.0,0.0,5.839476614954458e-30,2.5985526676370704e-28,1.6987625815713963e-15,0.0,0.0,0.0,3.944304526105059e-31,1.9721522630525295e-31,7.888609052210118e-31,8.380729251443124e-17,1.4281208367030707e-28,1.2907304343591463e-21,4.010766293294429e-15,6.310887241768095e-30,6.310887241768095e-30,0.0,1.262177448353619e-29,0.0,0.0,1.5332281025825996e-28,8.559929429262306e-17,1.3698421682627474e-19,2.1898984922382622e-20,3.7615084801877723e-13,9.860761315262648e-32,9.860761315262648e-32,4.930380657631324e-32,0.0,9.860761315262648e-32,1.4693679385278594e-39,0.0,6.004685248465393e-30,2.86626307852149e-28,4.670133109005827e-11,1.204420228583734e-21,1.375824746472849e-19,1.6244012465362777e-15
7,1.2476624762356246e-15,6.012696187544752e-08,7.319694010057445e-16,7.896103896132379e-16,1.2798257392526067e-08,3.3720873202212375e-09,2.1914567296426615e-17,3.3720873202212776e-09,2.1914567296425974e-17,4.5513031580846205e-09,6.80606566145473e-16,2.6863136364259777e-08,1.3882814877958877e-08,1.388281487795888e-08,4.551303158084592e-09,1.2798257392526047e-08,2.6863136364259767e-08,6.012696187544751e-08,8.712493124255548e-09,3.3720873202212854e-09,7.896103896132374e-16,2.686313636425977e-08,7.68364679944432e-17,3.3720873202212805e-09,7.683646799444318e-17,4.551303158084615e-09,8.712493124255547e-09,4.551303158084614e-09,7.319694010057437e-16,6.012696187544751e-08,0.0,1.6543612251060553e-24,2.938735877055719e-39,9.860761315262648e-32,0.0,1.6543612251060553e-24,0.0,0.0,0.0,0.0,1.8367099231598242e-39,4.591774807899561e-41,1.4693679385278594e-39,4.1359030627651384e-25,2.938735877055719e-39,4.930380657631324e-32,0.0,2.465190328815662e-32,0.0,0.0,1.232595164407831e-32,1.4693679385278594e-39,1.6530389308438418e-39,0.0,2.465190328815662e-32,1.1964005178516619e-32,0.0,6.670909869765342e-33,1.1954075270822383e-13,4.214154576894143e-21,2.098314292025917e-32,6.642947497101002e-29,4.234822919203044e-16,8.250501900372339e-29,2.370811289834284e-24,7.061321104210562e-29,4.325373633530669e-16,3.2765359668202233e-21,3.2257187787758413e-21,3.1182896655808054e-31,8.761376307032566e-29,2.7470953039529628e-11,1.116845648290915e-23,4.095152277078715e-21,1.8367099231598242e-40,0.0,7.346839692639297e-40,1.8367099231598242e-40,0.0,0.0,1.99471907477093e-24,0.0,9.4039548065783e-38,2.350988701644575e-38,9.4039548065783e-38,9.4039548065783e-38,2.938735877055719e-39,4.21415457689414e-21,1.0863542841143086e-21,6.162975822039155e-33,0.0,6.162975822039155e-33,6.162975822039155e-33,6.162975822039155e-33,1.4693679385278594e-39,2.465190328815662e-32,3.469446951953614e-18,7.692035761499915e-33,7.133786099192085e-29,9.945334014999454e-17,0.0,0.0,0.0,9.860761315262648e-32,9.860761315262648e-32,0.0,4.234822919203044e-16,5.2737726174594e-29,1.5006793358180062e-23,7.173319259674564e-16,3.1554436208840472e-30,6.310887241768095e-30,1.262177448353619e-29,0.0,1.262177448353619e-29,0.0,4.862158803465927e-29,4.3253736335306995e-16,4.3586093604953696e-21,4.383265265248385e-21,1.2006353032258514e-13,6.162975822039155e-33,6.162975822039155e-33,0.0,0.0,6.162975822039155e-33,0.0,3.469446951953614e-18,2.9914998737762e-32,7.876015307479774e-29,2.7470953039529973e-11,1.4775920116350916e-23,4.37758104012718e-21,9.509988709659118e-17
8,1.2476530566884443e-15,6.012650793169887e-08,7.31987057194986e-16,7.896044282475155e-16,1.279816076883587e-08,3.3720873202212375e-09,2.191440184679215e-17,3.3720873202212776e-09,2.1914401846791755e-17,4.5513031580846205e-09,6.80622983386842e-16,2.6863784356974795e-08,1.3882814877958877e-08,1.388281487795888e-08,4.551303158084592e-09,1.2798160768835846e-08,2.6863784356974785e-08,6.012650793169887e-08,8.712703287059983e-09,3.3720873202212854e-09,7.89604428247515e-16,2.686378435697479e-08,7.683832140418648e-17,3.3720873202212805e-09,7.683832140418643e-17,4.551303158084615e-09,8.71270328705998e-09,4.551303158084614e-09,7.319870571949854e-16,6.012650793169887e-08,8.271805139454145e-25,2.481541837659083e-24,0.0,4.930380657631324e-32,9.860761315262648e-32,1.6543612251060553e-24,0.0,0.0,3.6734198463196485e-40,0.0,2.571393892423754e-39,3.6734198463196485e-40,0.0,4.1359030627651384e-25,0.0,0.0,0.0,2.465190328815662e-32,1.232595164407831e-32,9.860761315262648e-32,2.465190328815662e-32,0.0,4.5917748078995606e-40,0.0,4.930380657631324e-32,4.277870796455977e-32,0.0,2.573662596520841e-33,1.1954078836267397e-13,4.21416109373954e-21,2.0971912528688435e-32,6.642946306059902e-29,4.2347617861500473e-16,8.250319369496495e-29,2.3706151783747756e-24,7.061112410744007e-29,4.3253111933057495e-16,3.276535388098204e-21,3.2257023710402357e-21,3.1180493171625127e-31,8.761375067856809e-29,2.7470556474369535e-11,1.1167695310534584e-23,4.095151656443252e-21,1.8367099231598242e-40,7.346839692639297e-40,3.6734198463196485e-40,1.8367099231598242e-40,3.6734198463196485e-40,0.0,1.993864445486312e-24,2.350988701644575e-38,0.0,2.350988701644575e-38,0.0,4.70197740328915e-38,2.938735877055719e-39,4.214161093739539e-21,1.0863539510639663e-21,0.0,0.0,1.232595164407831e-32,1.232595164407831e-32,1.232595164407831e-32,1.4693679385278594e-39,0.0,3.469446951953614e-18,7.715222941727772e-33,7.133784598555548e-29,9.945190446155375e-17,0.0,4.930380657631324e-32,2.465190328815662e-32,4.930380657631324e-32,1.232595164407831e-31,0.0,4.2347617861500473e-16,5.273590232184206e-29,1.5005480051697866e-23,7.172791975499375e-16,3.1554436208840472e-30,6.310887241768095e-30,1.262177448353619e-29,0.0,6.310887241768095e-30,0.0,4.861967202868616e-29,4.32531119330578e-16,4.358608721043784e-21,4.383276076268983e-21,1.200635160571485e-13,1.232595164407831e-32,1.232595164407831e-32,0.0,0.0,0.0,0.0,3.469446951953614e-18,2.9889372920943704e-32,7.876013547754123e-29,2.747055647436988e-11,1.4774658213716e-23,4.377580398128697e-21,9.50985142537242e-17
9,1.8095661530311955e-15,7.63934551569378e-09,5.43796180470149e-16,1.8677634659916364e-15,1.6260643673117642e-09,3.372087320221259e-09,1.8386011344373222e-17,3.372087320221259e-09,1.8386011344372828e-17,4.5513031580846106e-09,5.056375998289955e-16,1.9957215324202334e-08,1.388281487795888e-08,1.388281487795888e-08,4.5513031580846106e-09,1.6260643673117665e-09,1.9957215324202327e-08,7.639345515693796e-09,6.472702923949552e-09,3.3720873202212648e-09,1.8677634659916356e-15,1.9957215324202327e-08,5.708350343441025e-17,3.372087320221262e-09,5.708350343441027e-17,4.551303158084605e-09,6.472702923949548e-09,4.551303158084606e-09,5.437961804701492e-16,7.639345515693796e-09,1.8611563782443123e-24,2.0679515313825692e-25,1.4693679385278594e-39,9.860761315262648e-32,0.0,0.0,1.6543612251060553e-24,0.0,3.6734198463196485e-40,3.308722450212111e-24,1.4693679385278594e-39,3.2142423655296924e-40,2.938735877055719e-39,4.1359030627651384e-25,5.877471754111438e-39,4.930380657631324e-32,5.877471754111438e-39,6.162975822039155e-33,4.622231866529366e-33,0.0,1.5407439555097887e-33,7.346839692639297e-40,7.346839692639297e-40,0.0,0.0,3.457105375881331e-33,3.308722450212111e-24,3.535745947951342e-33,1.2077410662662241e-13,3.716674760432229e-21,1.6104422916682394e-31,6.686302599631348e-29,5.538489560049077e-16,8.280081593732351e-29,1.172303343663826e-24,7.406206040877345e-29,5.656915807266255e-16,3.2720008903349192e-21,2.9864803882877028e-21,1.2631917614962426e-31,8.812091871836417e-29,3.592773287355476e-11,2.9420023155849197e-24,4.0952137201457285e-21,0.0,0.0,7.346839692639297e-40,0.0,3.6734198463196485e-40,6.162975822039155e-33,1.1928672534172507e-23,0.0,0.0,7.052966104933725e-38,0.0,0.0,0.0,3.7166747604322274e-21,1.1078721874446869e-21,0.0,1.232595164407831e-32,0.0,0.0,0.0,0.0,1.232595164407831e-32,3.469446951953614e-18,3.7424081046687506e-31,7.195143252936401e-29,1.3006949679930054e-16,0.0,0.0,1.232595164407831e-32,0.0,0.0,1.232595164407831e-32,5.538489560049079e-16,5.634576233808257e-29,8.562835784086062e-24,2.4988766354037277e-16,6.310887241768095e-30,9.466330862652142e-30,0.0,3.1554436208840472e-30,6.310887241768095e-30,8.271806125530277e-25,5.334805946073441e-29,5.656915807266202e-16,4.3597822908105736e-21,3.8441111074188595e-21,1.202697724890027e-13,1.232595164407831e-32,0.0,1.232595164407831e-32,1.232595164407831e-32,0.0,0.0,3.469446951953614e-18,3.8217517838038964e-31,7.931280022031499e-29,3.592773287355521e-11,7.936043103340047e-24,4.378817608943712e-21,1.243758574791773e-16
