,Y1Z2,Y2Z1,Y4Z0,Y0Z4,Y5Z0,Y0Z5,Y5Z3,Y3Z5,Y5Z4,Y4Z5,Y5Z2,Y2Z5,Y0Z2,Y2Z0,Y4Z3,Y3Z4,Y1Z0,Y0Z1,Y1Z3,Y3Z1,Y4Z1,Y1Z4,Y2Z3,Y3Z2,Y1Z5,Y5Z1,Y2Z4,Y4Z2,Y3Z0,Y0Z3,X3Y2,standard_y,Y0,Y3,X0Y3,Y1,X5Y2,X4Y5,X3Y0,X1Y0,X0Y1,Y4,X5Y3,X4Y0,X3Y1,X2Y5,X2Y4,X1Y5,X1Y2,X5Y1,X2Y1,X1Y3,X0Y5,standard_x,Y5,Y4Y5,Y3Y5,Y3Y4,Y2Y5,Y2Y4,Y2Y3,Y2,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y4,X5Y0,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y3,X4Y2,X4Y1,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y5,X3Y4,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y3,X2Y0,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y4,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y4,X0Y2,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.9990197882001745,0.9990197882001743,0.9828577872722257,0.9828577872722255,0.822158506189751,0.822158506189751,0.8155616406881284,0.8155616406881283,0.7606720263516178,0.7606720263516178,0.6917380282784458,0.6917380282784457,0.6200294852155448,0.6200294852155447,0.3656696970091611,0.3656696970091611,0.3237533458207657,0.32375334582076565,0.2633503011371503,0.2633503011371502,0.19948865109855254,0.19948865109855252,0.1938023753818376,0.19380237538183753,0.054737974662062885,0.054737974662062816,0.024185723159746937,0.02418572315974693,0.008479999489567805,0.008479999489567805,1.6653345369377348e-16,1.1102230246251565e-16,1.1102230246251565e-16,8.326672684688674e-17,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.163336342344337e-17,4.163336342344337e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.0408340855860843e-17,1.0408340855860843e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.003066777533139717,0.0030667775331397174,0.9828577872722257,0.9828577872722257,0.8221585061897511,0.822158506189751,0.8155616406881284,0.8155616406881283,0.7606720263516178,0.7606720263516178,0.6370003115310954,0.002123488112046922,0.296277664857706,0.0019033581892996631,0.3656696970091611,0.3656696970091611,0.0009938536743408265,0.29627321793618877,0.0008084292187325167,0.06954883891448976,0.17530304189723878,0.0006123875828401552,0.0005949319299879965,0.06954668489980849,0.00016803389971445633,0.6369967942810559,7.424500824220606e-05,0.17530198798700125,0.008479999489567847,0.00847999948956783,2.168404344971009e-19,5.545694112263355e-17,2.7755575615628914e-17,2.7755575615628914e-17,0.0,5.421010862427522e-20,2.168404344971009e-19,0.0,5.551115123125783e-17,2.710505431213761e-20,8.131516293641283e-20,5.551115123125783e-17,1.3877787807814457e-17,2.7755575615628914e-17,5.421010862427522e-20,2.168404344971009e-19,1.0842021724855044e-19,1.0842021724855044e-19,0.0,1.0842021724855044e-19,0.0,2.0328790734103208e-20,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,2.168404344971009e-19,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,8.326672684688674e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-20,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0
2,0.00011265079236486606,0.00011265079236486608,0.0024093770981093027,0.0024093770981093027,0.06148876541742282,0.002015438959207928,0.8155616406881285,0.8155616406881285,0.06148400951138336,0.0018647110326616982,0.637000053964383,7.800129478402602e-05,0.0007262911879798528,6.718813871400931e-05,0.0008964025160665654,0.3571897229993147,1.4012318886683014e-05,0.000726291173271078,2.9695728195808014e-05,0.06954792698742263,0.0004297375120259887,1.4012141605924463e-05,2.1853412121385055e-05,0.06954792408104797,6.1723264053041985e-06,0.6370000492186184,6.718792044605398e-05,0.00042973750854004246,0.3571885987975985,2.078786659344469e-05,6.776263578034403e-21,2.785129033866865e-17,2.168404344971009e-19,8.326672684688674e-17,2.710505431213761e-20,8.470329472543003e-22,0.0,0.0,0.0,4.1359030627651384e-24,2.481541837659083e-24,3.2526065174565133e-19,0.0,0.0,1.6940658945086007e-21,8.470329472543003e-22,1.3234889800848443e-23,1.6940658945086007e-21,2.7755575615628914e-17,2.541098841762901e-21,5.551115123125783e-17,5.082197683525802e-21,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,1.3552527156068805e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-20,0.0,1.6543612251060553e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6940658945086007e-21,1.9852334701272664e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3234889800848443e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.293955920339377e-23,0.0,0.0,0.0,0.0,0.0,0.0
3,2.5196429573711073e-05,2.5196429573711076e-05,0.0004609013189440554,0.0004609013189440554,1.0903761800527593e-06,0.00038156638914769693,1.4462818152470055e-05,1.4462818152470053e-05,1.090373093774227e-06,0.0001852323875987038,1.1296284032002682e-05,1.2558510611506686e-05,0.00013893572929319834,1.5027865946104833e-05,0.00018523238751565186,6.334247954928287e-06,3.1340992628109255e-06,0.00013893572915243512,5.261443121085826e-06,1.2333329006540414e-06,8.22065529231208e-05,3.134097811795359e-06,1.2558510607994838e-05,1.233332898075599e-06,5.261443119824362e-06,1.1296284027792395e-05,1.50278641596154e-05,8.220655288976025e-05,6.334247225393348e-06,0.000381566389086449,0.0,5.2727800966580196e-20,1.3552527156068805e-20,6.352747104407253e-22,1.0339757656912846e-25,4.235164736271502e-22,7.754818242684634e-26,0.0,0.0,4.194216442084409e-26,3.0987655172638233e-25,4.0657581468206416e-20,5.551115123125783e-17,0.0,6.462348535570529e-27,4.8467614016778965e-27,4.1359030627651384e-25,0.0,0.0,8.077935669463161e-27,1.3877787807814457e-17,6.462348535570529e-27,4.1359030627651384e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6940658945086007e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0679515313825692e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0679515313825692e-25,0.0,2.0679515313825692e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,6.203854594147708e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.877409121342317e-26,1.2407709188295415e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.271806125530277e-25,0.0,0.0,0.0,0.0,0.0,0.0
4,8.274782108452274e-07,8.274782108452272e-07,1.3103704020876268e-07,1.3103704020876265e-07,4.981123459347363e-08,1.0848163852411616e-07,6.607002436421069e-07,6.607002436421067e-07,4.9811234593462236e-08,5.266269116742726e-08,5.160444896222521e-07,4.124351770021487e-07,3.9500270429288675e-08,4.935314955647591e-07,5.266269116737798e-08,2.893653997489696e-07,1.0292721773331217e-07,3.95002704292455e-08,1.7279152696552214e-07,5.6341947927579946e-08,2.337182155394551e-08,1.0292721773330832e-07,4.12435177001908e-07,5.634194792745292e-08,1.727915269654357e-07,5.160444896220446e-07,4.935314955647546e-07,2.337182155393528e-08,2.8936539974896685e-07,1.084816385240798e-07,0.0,6.28657265540301e-23,9.926167350636332e-24,5.955700410381799e-23,3.1554436208840472e-30,6.617444900424222e-24,5.048709793414476e-29,6.310887241768095e-30,6.310887241768095e-30,8.20265151852113e-31,7.03987815083167e-32,0.0,5.551115123125783e-17,0.0,9.466330862652142e-30,3.1554436208840472e-30,3.1554436208840472e-30,1.4199496293978212e-29,1.3877787807814457e-17,1.262177448353619e-29,5.551115123125783e-17,2.524354896707238e-29,6.310887241768095e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1554436208840472e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.310887241768095e-30,1.5777218104420236e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,3.1554436208840472e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.524354896707238e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1554436208840472e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2.628874989239918e-08,2.628874989239855e-08,7.054523167293554e-09,7.0545231672935345e-09,7.621246994854514e-10,5.8402283123543946e-09,1.0108883643324414e-08,1.0108883643324426e-08,7.621246994854466e-10,2.8351538946595024e-09,7.895613404973568e-09,1.3102949507226374e-08,2.1265404988828286e-09,1.567935672610701e-08,2.8351538946595024e-09,4.427365033712491e-09,3.2699687419533355e-09,2.126540498882826e-09,5.489538185279699e-09,8.6204629303289e-10,1.2582477164584602e-09,3.2699687419533355e-09,1.3102949507226371e-08,8.62046293032888e-10,5.489538185279699e-09,7.895613404973565e-09,1.567935672610701e-08,1.2582477164584596e-09,4.42736503371249e-09,5.8402283123543946e-09,0.0,1.34416849539867e-24,2.0679515313825692e-25,7.237830359838992e-25,1.5407439555097887e-33,4.1359030627651384e-25,2.465190328815662e-32,0.0,0.0,1.7255573813979765e-33,2.4709398186223276e-33,0.0,0.0,0.0,0.0,1.5407439555097887e-33,0.0,1.5407439555097887e-33,0.0,4.622231866529366e-33,0.0,6.162975822039155e-33,0.0,4.411339389594751e-14,0.0,1.0127008898473217e-23,3.8599650680712565e-08,6.525431853342682e-24,9.045662684083565e-23,1.1157944478990704e-22,1.5169127306197844e-22,0.0,2.7089003361793737e-22,7.066233771955962e-23,1.189985763207249e-22,4.1294878587002734e-08,9.604478382004369e-24,2.2757866629832366e-08,1.0276569786443307e-23,1.1160648698632621e-22,1.5122090338318014e-22,2.465190328815662e-32,0.0,0.0,0.0,4.930380657631324e-32,0.0,0.0,7.623095333316243e-16,0.0,1.232595164407831e-32,0.0,0.0,1.232595164407831e-32,1.5407439555097887e-33,0.0,3.0814879110195774e-33,1.4648330262571456e-23,4.735002567119414e-16,3.697785493223493e-32,0.0,4.930380657631324e-32,0.0,0.0,0.0,0.0,3.8599650680712565e-08,1.1431393126015888e-23,5.657343086787332e-16,0.0,0.0,0.0,0.0,0.0,6.162975822039155e-33,0.0,3.139190181849727e-22,1.9088322237026802e-22,3.38706361458789e-22,2.1515402917433574e-14,0.0,7.888609052210118e-31,3.944304526105059e-31,1.9721522630525295e-31,7.888609052210118e-31,2.465190328815662e-32,3.157245816485925e-22,1.8756482948923847e-22,2.9555900599189262e-22,4.129487858700276e-08,2.2448239150415766e-14,2.465190328815662e-32,4.930380657631324e-32,0.0,4.930380657631324e-32,4.930380657631324e-32,0.0,0.0,1.3763100156509573e-23,2.2757866629832366e-08,1.2897522241760414e-23,1.7436916758199686e-22,2.1501830490870396e-22,7.047917572002463e-16
6,2.2616790898506804e-08,2.2616790898506368e-08,1.705850349951076e-10,1.7058503499510714e-10,7.621246994857765e-10,1.412222381891479e-10,1.010888364332877e-08,1.0108883643328778e-08,7.621246994857789e-10,6.855669970427673e-11,7.895613404976973e-09,1.1272756231148041e-08,5.142175832695025e-11,1.3489296141844638e-08,6.855669970427672e-11,4.427365033714397e-09,2.813226174090304e-09,5.142175832695022e-11,4.722770682288445e-09,8.620462930332617e-10,3.0425618522268794e-11,2.813226174090304e-09,1.1272756231148041e-08,8.620462930332604e-10,4.722770682288445e-09,7.89561340497697e-09,1.3489296141844638e-08,3.042561852226878e-11,4.427365033714399e-09,1.412222381891479e-10,2.465190328815662e-32,6.268478079503413e-25,6.462348535570529e-27,6.203854594147708e-25,2.407412430484045e-35,4.1359030627651384e-25,4.930380657631324e-32,9.62964972193618e-35,9.62964972193618e-35,2.474507443977073e-34,2.0564538983666656e-35,0.0,0.0,0.0,3.0814879110195774e-33,3.0814879110195774e-33,9.62964972193618e-35,3.851859888774472e-33,2.7755575615628914e-17,1.5407439555097887e-33,2.7755575615628914e-17,6.162975822039155e-33,0.0,4.160197160272147e-14,8.271806125530277e-25,2.2772325717218615e-25,3.581943584316615e-08,1.4667174988786895e-25,8.286638802310649e-23,2.4391690705916888e-24,1.3800144391716856e-22,0.0,2.473430133095607e-22,1.570550924977397e-24,1.0967086025013899e-22,3.832053472280736e-08,2.1621767787738782e-25,2.1118687068376442e-08,2.310434453447947e-25,2.4571347972176387e-24,3.354922701569933e-24,2.465190328815662e-32,0.0,0.0,0.0,0.0,9.62964972193618e-35,9.62964972193618e-35,7.074027080628944e-16,7.703719777548943e-34,3.851859888774472e-34,0.0,0.0,1.1555579666323415e-33,3.611118645726067e-35,3.851859888774472e-34,9.62964972193618e-35,3.296650886301199e-25,1.0624997846092154e-17,0.0,2.465190328815662e-32,4.930380657631324e-32,4.930380657631324e-32,4.930380657631324e-32,0.0,0.0,3.581943584316615e-08,2.5730355371400938e-25,5.249861959017731e-16,7.888609052210118e-31,1.5777218104420236e-30,3.944304526105059e-31,1.5777218104420236e-30,1.5777218104420236e-30,0.0,9.62964972193618e-35,2.867654973553885e-22,4.1949948732975686e-24,3.082617166904672e-22,1.9684232481287206e-14,9.860761315262648e-32,0.0,2.9582283945787943e-31,1.9721522630525295e-31,0.0,3.851859888774472e-34,2.8803310040948853e-22,4.138350731190662e-24,2.7022669553346313e-22,3.832053472280738e-08,2.065891021045287e-14,3.851859888774472e-34,1.1555579666323415e-33,0.0,0.0,0.0,0.0,0.0,3.099025269997759e-25,2.1118687068376442e-08,2.9017011644416414e-25,3.8173615269688224e-24,4.7271698406582946e-24,1.5815009170632334e-17
7,2.34952610279087e-08,2.3495261027908227e-08,1.899101747023213e-09,1.899101747023208e-09,7.621246994858565e-10,1.5722094219532863e-09,1.0108883643329812e-08,1.0108883643329822e-08,7.621246994858565e-10,7.632331182056603e-10,7.895613404977785e-09,1.171060701508692e-08,5.724719702201168e-10,1.4013240665205394e-08,7.632331182056603e-10,4.427365033714857e-09,2.922496104217925e-09,5.724719702201164e-10,4.906210189291197e-09,8.620462930333523e-10,3.38724585609515e-10,2.922496104217925e-09,1.171060701508692e-08,8.620462930333507e-10,4.906210189291197e-09,7.895613404977784e-09,1.4013240665205394e-08,3.3872458560951475e-10,4.427365033714857e-09,1.5722094219532863e-09,0.0,1.5509636485369269e-24,5.169878828456423e-26,4.1359030627651384e-25,9.62964972193618e-35,4.1359030627651384e-25,0.0,1.5407439555097887e-33,1.5407439555097887e-33,7.62259597366282e-34,2.1754873950668075e-34,1.550963648536927e-25,0.0,0.0,6.162975822039155e-33,1.5407439555097887e-33,1.5407439555097887e-33,0.0,1.3877787807814457e-17,4.622231866529366e-33,1.3877787807814457e-17,9.244463733058732e-33,1.5407439555097887e-33,4.1572302704205145e-14,0.0,2.5087510326075755e-24,3.552288119849953e-08,1.616554397499957e-24,8.228135582553783e-23,2.7056741285184306e-23,1.3729295029087398e-22,1.6543612251060553e-24,2.4587151185080765e-22,1.7345505321083855e-23,1.0874546405256263e-22,3.800327309401135e-08,2.3792383423545345e-24,2.0943842194581955e-08,2.5458133106563575e-24,2.720878973929076e-23,3.7081104358219576e-23,0.0,0.0,0.0,0.0,0.0,2.311115933264683e-33,0.0,7.015460117251371e-16,0.0,0.0,0.0,1.232595164407831e-32,3.0814879110195774e-33,5.7777898331617076e-34,3.0814879110195774e-33,2.311115933264683e-33,3.628737773367337e-24,1.1730745073653403e-16,1.232595164407831e-32,0.0,0.0,0.0,0.0,0.0,7.703719777548943e-34,3.552288119849953e-08,2.8318163638311055e-24,5.206397540577342e-16,0.0,1.5777218104420236e-30,0.0,1.5777218104420236e-30,1.5777218104420236e-30,0.0,3.0814879110195774e-33,2.8505068859669753e-22,4.6482997078336184e-23,3.067003819391616e-22,1.956046866177338e-14,9.860761315262648e-32,0.0,9.860761315262648e-32,0.0,0.0,1.5407439555097887e-33,2.864072059353085e-22,4.5809294906614145e-23,2.685589103772197e-22,3.800327309401137e-08,2.0497731999063123e-14,6.162975822039155e-33,6.162975822039155e-33,6.162975822039155e-33,2.465190328815662e-32,0.0,0.0,3.0814879110195774e-33,3.409401622870678e-24,2.0943842194581955e-08,3.19504653728842e-24,4.234223436418049e-23,5.237225569761147e-23,1.7460882684923379e-16
8,1.4058378017177438e-08,1.4058378017177035e-08,2.0467530481428656e-08,2.046753048142861e-08,7.621246994866957e-10,1.6944455091707568e-08,1.0108883643341002e-08,1.0108883643341009e-08,7.62124699486694e-10,8.225729419604009e-09,7.895613404986525e-09,7.007036016035041e-09,6.169805024196271e-09,8.384815741486209e-09,8.225729419604009e-09,4.427365033719756e-09,1.748674123603835e-09,6.1698050241962694e-09,2.9356284823076693e-09,8.620462930343079e-10,3.6505973372090884e-09,1.7486741236038333e-09,7.00703601603504e-09,8.620462930343077e-10,2.9356284823076684e-09,7.895613404986525e-09,8.384815741486209e-09,3.6505973372090884e-09,4.427365033719756e-09,1.6944455091707568e-08,2.465190328815662e-32,2.3781442610899546e-24,4.1359030627651384e-25,4.1359030627651384e-25,6.162975822039155e-33,1.0339757656912846e-25,2.465190328815662e-32,0.0,1.232595164407831e-32,8.171018454935143e-33,1.0697027979841587e-32,0.0,5.551115123125783e-17,0.0,4.622231866529366e-33,1.5407439555097887e-33,0.0,1.5407439555097887e-33,2.7755575615628914e-17,7.703719777548943e-34,2.7755575615628914e-17,9.244463733058732e-33,0.0,3.99401501847633e-14,8.271806125530277e-25,2.4617779982257557e-23,3.233717078137712e-08,1.5862865613123993e-23,7.308903646319254e-23,2.4991405854568876e-22,1.1993143486771776e-22,8.271806125530277e-25,2.172999388650794e-22,1.674271584578534e-22,9.836552988005414e-23,3.459511984473456e-08,2.334690261250104e-23,1.9065587559744886e-08,2.4981463342946195e-23,2.5669022905125487e-22,3.577047700769836e-22,4.930380657631324e-32,0.0,4.930380657631324e-32,4.930380657631324e-32,2.465190328815662e-32,6.162975822039155e-33,1.232595164407831e-32,6.386310013933523e-16,7.395570986446986e-32,4.930380657631324e-32,0.0,9.860761315262648e-32,1.4791141972893971e-31,4.622231866529366e-33,0.0,3.0814879110195774e-33,3.5607944732986916e-23,1.150897499410496e-15,1.232595164407831e-32,0.0,0.0,0.0,0.0,5.551115123125783e-17,1.232595164407831e-32,3.233717078137712e-08,2.778794359771701e-23,4.739485107775802e-16,7.888609052210118e-31,0.0,3.944304526105059e-31,0.0,0.0,1.232595164407831e-32,1.232595164407831e-32,2.5256477026633063e-22,4.37569559786604e-22,2.688743209775158e-22,1.7422311019505504e-14,9.860761315262648e-32,1.5777218104420236e-30,6.902532920683853e-31,0.0,7.888609052210118e-31,2.465190328815662e-32,2.5284354635760274e-22,4.359696655180611e-22,2.38604575617143e-22,3.459511984473456e-08,1.854128373509304e-14,4.930380657631324e-32,4.930380657631324e-32,4.930380657631324e-32,9.860761315262648e-32,9.860761315262648e-32,0.0,2.465190328815662e-32,3.3455651011936094e-23,1.90655875597449e-08,3.135223530180508e-23,3.945837018492859e-22,4.9317475137188e-22,1.7130784185833282e-15
9,1.2068093644147347e-08,2.3938963506667946e-08,1.954470533883258e-08,9.738511847590573e-09,4.0092310020890306e-08,1.892573987259335e-08,1.2667314565537625e-08,4.4292665991625787e-08,4.009231002089269e-08,2.3280196574497973e-08,1.2667311637834277e-08,2.393897658300409e-08,1.8925748656117908e-08,1.6276132146169933e-10,2.328019657449807e-08,5.890350859317037e-08,1.8086277596463505e-08,1.8925748656117994e-08,1.2068099368282978e-08,4.4292675552368393e-08,2.3280198370470652e-08,1.8086277596463475e-08,2.3938976583004002e-08,4.4292675552368354e-08,1.2068099368282947e-08,1.2667311637834289e-08,1.6276132146171091e-10,2.3280198370470662e-08,5.89035085931196e-08,1.892573987259323e-08,1.9721522630525295e-31,5.790264287871194e-24,1.6543612251060553e-24,3.308722450212111e-24,9.860761315262648e-32,1.6543612251060553e-24,9.860761315262648e-32,0.0,0.0,1.1716604025286837e-32,1.6926422171438078e-32,0.0,6.617444900424222e-24,0.0,4.930380657631324e-32,0.0,1.9721522630525295e-31,4.930380657631324e-32,1.6543612251060553e-24,0.0,0.0,0.0,0.0,7.892122308492001e-09,8.271806125530277e-25,1.4159927738793443e-15,3.658530201471325e-08,7.954306007854202e-18,8.000370901008951e-16,3.062020273132176e-16,6.185433293928757e-16,3.308722450212111e-24,1.2183302373479579e-15,1.8472333439636274e-16,9.39373492137495e-16,5.213176716029058e-08,1.6689134352472865e-15,0.020465904332167332,6.302902163512396e-16,3.3164132100401844e-16,4.441341638012981e-16,2.481541837659083e-24,3.308722450212111e-24,0.0,0.0,1.6543612251060553e-24,9.860761315262648e-32,7.395570986446986e-32,3.0720922548378536e-08,8.271806125530277e-25,2.481541837659083e-24,4.1359030627651384e-25,4.1359030627651384e-25,0.0,1.9721522630525295e-31,4.930380657631324e-32,4.930380657631324e-32,2.452899097634616e-15,6.6136837356677805e-09,3.308722450212111e-24,2.481541837659083e-24,0.0,3.308722450212111e-24,2.481541837659083e-24,0.0,3.944304526105059e-31,3.658530075496276e-08,2.3611686633963956e-15,3.27796125031795e-08,3.308722450212111e-24,6.617444900424222e-24,3.308722450212111e-24,3.308722450212111e-24,1.6543612251060553e-24,3.944304526105059e-31,1.9721522630525295e-31,1.152970061247585e-15,1.00114646710469e-15,4.257288526133118e-16,3.8950110191330095e-08,3.308722450212111e-24,0.0,1.6543612251060553e-24,0.0,0.0,4.930380657631324e-32,1.4439330707259495e-15,1.5334196532819657e-15,1.241559946103383e-15,5.2131766869141875e-08,1.2030010437162193e-08,8.271806125530277e-25,0.0,8.271806125530277e-25,1.6543612251060553e-24,8.271806125530277e-25,3.469446951953614e-18,3.697785493223493e-32,1.018075592706567e-15,0.020465904332167308,2.2826701107478256e-15,1.0387589342615987e-15,2.4850154299828576e-15,1.379885299588997e-08
