,Y4Z1,Y1Z4,Y4Z0,Y0Z4,Y2Z5,Y5Z2,Y1Z3,Y3Z1,Y5Z3,Y3Z5,Y3Z2,Y2Z3,Y2Z0,Y0Z2,Y5Z4,Y4Z5,Y5Z1,Y1Z5,Y4Z2,Y2Z4,Y2Z1,Y1Z2,Y4Z3,Y3Z4,Y0Z1,Y1Z0,Y5Z0,Y0Z5,Y0Z3,Y3Z0,X5Y3,X3Y5,Y1,X5Y1,Y5,Y4,Y3,Y2,X4Y5,X4Y3,X3Y4,X2Y5,X0Y5,X0Y3,X0Y2,standard_y,X2Y1,X1Y0,X1Y3,X0Y1,X5Y2,X5Y0,X4Y2,X4Y0,X3Y2,X3Y1,X3Y0,X1Y4,X1Y2,X4Y1,standard_x,Y4Y5,Y3Y5,Y3Y4,Y2Y5,Y2Y4,Y2Y3,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,Y0,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y4,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y4,X2Y3,X2Y0,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y5,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y4,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.9079002465766735,0.9079002465766732,0.905177890848603,0.905177890848603,0.8462927828514535,0.8462927828514534,0.7712369847794612,0.7712369847794611,0.6840676783473105,0.6840676783473105,0.6812220765393857,0.6812220765393857,0.6150526018449698,0.6150526018449698,0.6012953785904576,0.6012953785904576,0.5822182612306355,0.5822182612306354,0.5363810274705547,0.5363810274705547,0.4612211419445094,0.4612211419445093,0.22458305043747512,0.22458305043747512,0.1995887063541001,0.19958870635409998,0.1920767294058299,0.1920767294058299,0.10711032391244867,0.1071103239124486,1.1102230246251565e-16,1.1102230246251565e-16,6.938893903907228e-17,6.938893903907228e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.163336342344337e-17,4.163336342344337e-17,4.163336342344337e-17,3.8163916471489756e-17,3.122502256758253e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.000552203748783242,0.000552203748783242,0.000550547955600863,0.7055892214116762,0.8462927828514535,0.8462927828514533,0.00046908232022331174,0.5466539758822695,0.6840676783473103,0.6840676783473105,0.6812220765393857,0.6812220765393857,0.6150526018449698,0.6150526018449698,0.01907722505054709,0.0003657203128159394,0.019077006140474424,0.00035411721461016973,0.000326238058930226,0.07515997083638767,0.07515978631366135,0.0002805242586508507,0.00013659606639866294,0.5466537916891779,0.7055890170671482,0.0001213939882482718,0.19207672940582987,0.19207672940582987,0.10711032391244865,0.10711032391244873,5.551115123125783e-17,2.0816681711721685e-17,1.0164395367051604e-20,1.6940658945086007e-20,3.469446951953614e-17,0.0,5.551115123125783e-17,2.7755575615628914e-17,0.0,0.0,5.421010862427522e-20,1.3877787807814457e-17,1.9081958235744878e-17,5.551115123125783e-17,5.551115123125783e-17,6.94905829927428e-18,6.776263578034403e-21,1.6940658945086007e-20,1.6940658945086007e-20,1.0164395367051604e-20,5.551115123125783e-17,0.0,2.710505431213761e-20,1.3552527156068805e-20,2.7755575615628914e-17,1.3552527156068805e-20,0.0,5.551115123125783e-17,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0164395367051604e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2.751145338654395e-05,2.7511453386543954e-05,2.742895978331298e-05,0.7055891845861368,6.361508915590669e-05,6.361508915590669e-05,2.337024407333607e-05,0.5466539344450954,5.142076977203364e-05,0.0028456037325124933,0.002845599875297559,5.1206868370082164e-05,4.623296676371146e-05,0.42297587298179484,1.4340102660433667e-06,1.9670533116134813e-06,1.434010225198868e-06,3.6664894139488455e-06,1.967053214217025e-06,5.649702950376052e-06,5.64970291594759e-06,3.666489324620015e-06,6.805379937735986e-06,0.5466539339879002,0.7055891840789226,6.047994162404618e-06,1.4438239949012516e-05,0.422975870701494,0.10711032391244862,0.10711032391244861,0.0,4.235164736271502e-22,1.0587911840678754e-21,1.0339757656912846e-25,2.117582368135751e-21,3.3881317890172014e-21,0.0,1.6940658945086007e-21,0.0,0.0,1.6940658945086007e-21,0.0,1.6940658945086007e-21,5.551115123125783e-17,0.0,5.5509245407126505e-17,1.550963648536927e-25,8.917273811857002e-22,4.235164736271502e-22,3.623960300395792e-23,0.0,0.0,1.0339757656912846e-25,4.235164736271502e-22,5.082197683525802e-21,8.470329472543003e-22,5.551115123125783e-17,5.551115123125783e-17,1.0339757656912846e-25,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,2.0679515313825692e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0679515313825692e-25,6.776263578034403e-21,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.462348535570529e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6940658945086007e-21,0.0,0.0,0.0,0.0,0.0,0.0
3,8.367906283039678e-12,4.354061810404087e-08,8.342814960851513e-12,0.00010579382459186026,6.21310852555648e-06,6.213108525556479e-06,4.7408707904267606e-08,0.6537642570504583,5.022123324834405e-06,0.002845601826283123,0.0028456017894895646,5.001232170837338e-06,3.963654319009833e-06,6.341967286250495e-05,1.2700868693279377e-06,5.983005388142498e-13,1.2700868693279513e-06,7.437813796914019e-09,5.983005385316689e-13,3.963654262051414e-06,3.963654262051419e-06,7.437813795185459e-09,2.0699299575093635e-12,0.6537642570504565,0.00010579382459185993,4.3540617338802935e-08,1.2700868867529907e-06,6.341967285924361e-05,1.6059785309902532e-05,0.6537642521097531,0.0,0.0,0.0,2.524354896707238e-29,1.0587911840678754e-22,0.0,5.551115123125783e-17,4.235164736271502e-22,0.0,0.0,8.077935669463161e-28,0.0,1.1309109937248425e-26,6.776263578034403e-21,1.0985992510469899e-25,5.551168062684986e-17,3.7865323450608567e-29,5.866487765626168e-29,2.0679515313825692e-25,6.678722388598026e-29,0.0,0.0,3.0814879110195774e-33,0.0,0.0,1.6543612251060553e-24,6.776263578034403e-21,0.0,2.208810534618833e-29,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.162975822039155e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.162975822039155e-33,4.235164736271502e-22,5.169878828456423e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8932661725304283e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1.440587359650466e-13,7.841246317424394e-12,1.9083199053142574e-13,4.8162088443672956e-06,6.400830761498913e-07,6.400830761498911e-07,8.537852093774039e-12,0.00020344172358799373,3.8654001545612594e-07,8.855090029490588e-07,8.855090028275449e-07,1.0689273288431457e-07,1.0689268814835266e-07,2.506633915391941e-06,3.865399840699542e-07,1.3685414727289502e-14,3.865399840699541e-07,1.3394786928356311e-12,1.3685414727220895e-14,1.0689268816656692e-07,1.0689268816656707e-07,1.3394786928323278e-12,1.4405872440507495e-13,0.00020344172358799357,4.816208844367292e-06,7.841246317209106e-12,3.865399840580646e-07,2.506633915390573e-06,4.816208672642953e-06,0.00020344172358559173,0.0,3.2311742677852644e-27,4.0389678347315804e-28,0.0,0.0,1.262177448353619e-29,1.3552527156068805e-20,0.0,6.018531076210112e-36,9.244463733058732e-33,0.0,0.0,2.0194839173657902e-28,0.0,4.0389678347315804e-28,1.3552526764793796e-20,0.0,5.3423598350359135e-34,8.271806125530277e-25,1.3395324379549558e-33,2.7755575615628914e-17,4.0389678347315804e-28,3.009265538105056e-36,0.0,1.2924697071141057e-26,8.271806125530277e-25,0.0,0.0,3.3703774026776627e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2037062152420224e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.407412430484045e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.62964972193618e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,7.277873475435891e-14,1.0813884081760841e-11,9.640866934992466e-14,1.842750588965994e-06,2.3495088899792156e-07,2.349508889979215e-07,1.0813777880057667e-11,2.3489878662071615e-08,1.4188458054844615e-07,1.0224303385436461e-10,1.0224303385247505e-10,3.923637244523787e-08,3.92363724442588e-08,9.59074085800169e-07,1.418845805484461e-07,6.91389645776529e-15,1.41884580548446e-07,8.842503673305856e-13,6.913896457760621e-15,3.923637244523756e-08,3.9236372445237655e-08,8.842503673302917e-13,7.277873475503327e-14,2.3489878662376725e-08,1.8427505889659914e-06,1.081388408172554e-11,1.418845805478072e-07,9.590740858000986e-07,1.8427505889659905e-06,2.3489878662336127e-08,0.0,1.9721522630525295e-31,4.0389678347315804e-28,9.62964972193618e-35,0.0,0.0,0.0,6.617444900424222e-24,1.88079096131566e-37,3.0814879110195774e-33,0.0,2.7755575615628914e-17,0.0,0.0,0.0,6.617041003640748e-24,1.925929944387236e-34,4.18761006812244e-34,0.0,1.0526367379663492e-34,0.0,0.0,7.52316384526264e-37,0.0,3.944304526105059e-31,8.271806125530277e-25,6.310887241768095e-30,3.1554436208840472e-30,4.81482486096809e-35,3.1554436208840472e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.009265538105056e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.009265538105056e-36,3.944304526105059e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.925929944387236e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2.650574865870959e-15,1.7023671052165747e-11,3.51116843060054e-15,4.2630727728230987e-08,4.325242364807131e-10,4.3252423648071287e-10,1.702354155120683e-11,1.8194615790997693e-08,2.6119722352098187e-10,7.91946499612651e-11,7.91946499612651e-11,7.22307632303095e-11,7.223076323030792e-11,2.2187498659755973e-08,2.6119722352098207e-10,2.5180157703545833e-16,2.6119722352098166e-10,1.3920618852837672e-12,2.5180157703545833e-16,7.223076323030887e-11,7.223076323030929e-11,1.3920618852837672e-12,2.6505748658899817e-15,1.819461579175384e-08,4.263072772823084e-08,1.702367105216572e-11,2.6119722352098145e-10,2.2187498659755973e-08,4.263072772823083e-08,1.8194615791753822e-08,7.703719777548943e-34,0.0,8.077935669463161e-28,7.52316384526264e-37,0.0,0.0,0.0,6.462348535570529e-27,6.887662211849341e-41,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,7.270142102516845e-27,0.0,1.7926979409923104e-38,1.6543612251060553e-24,2.6825942123199426e-38,2.7755575615628914e-17,0.0,0.0,0.0,7.703719777548943e-34,3.308722450212111e-24,0.0,4.930380657631324e-32,0.0,0.0,3.1535483237355937e-14,1.2522175716341317e-30,6.410960373990743e-25,6.327262678656026e-25,4.4675060919373535e-09,1.843693011198093e-30,8.663208010388767e-25,7.717049871198701e-28,5.065935485566783e-22,8.773382757874418e-16,5.319986298256244e-28,2.5100561980394726e-23,1.418837388297437e-15,3.518963547728236e-22,2.5088979126297944e-23,8.390687808578028e-25,0.0,1.5407439555097887e-33,0.0,1.5407439555097887e-33,1.5407439555097887e-33,1.5407439555097887e-33,9.183549615799121e-41,1.6324443027284263e-17,4.70197740328915e-38,0.0,4.70197740328915e-38,1.88079096131566e-37,1.88079096131566e-37,1.8678277803689954e-30,2.4621448957544333e-21,0.0,0.0,0.0,0.0,0.0,7.611981793087999e-25,6.326762164323481e-25,3.8872959871898907e-16,3.851859888774472e-34,0.0,1.5407439555097887e-33,0.0,0.0,9.183549615799121e-41,7.703719777548943e-34,0.0,4.4675060919373535e-09,2.0716563489647624e-30,8.845807420257424e-25,1.2295674771387724e-17,2.407412430484045e-35,4.81482486096809e-35,4.81482486096809e-35,2.407412430484045e-35,4.81482486096809e-35,1.88079096131566e-37,8.288683891724698e-28,5.06593548514785e-22,8.773382757801454e-16,6.9319368239206225e-28,8.286108824843225e-19,1.5777218104420236e-30,3.1554436208840472e-30,0.0,1.5777218104420236e-30,3.1554436208840472e-30,0.0,2.3778784957026684e-23,1.418837388297471e-15,6.719793009849798e-22,2.3338949159551177e-23,7.23212954496577e-25,3.195200188084622e-14
7,4.0124420723457045e-15,1.7023633033895567e-11,4.068773542409459e-15,2.790459611989513e-09,2.7225530729718716e-08,2.722553072971871e-08,1.7023579569463078e-11,7.511641739042546e-09,1.6441235971766867e-08,3.2695487774845645e-11,3.269548777483762e-11,4.546614265962665e-09,4.546614265962636e-09,1.4523167255275617e-09,1.6441235971766894e-08,1.7336173730693394e-16,1.6441235971766867e-08,1.3921349892614396e-12,1.7336173730693202e-16,4.546614265962636e-09,4.546614265962662e-09,1.3921349892614331e-12,4.012442072355022e-15,7.511641739798695e-09,2.790459611989326e-09,1.7023633033895567e-11,1.6441235971766894e-08,1.4523167255275603e-09,2.790459611989326e-09,7.511641739798695e-09,0.0,0.0,1.6155871338926322e-27,0.0,1.6543612251060553e-24,7.888609052210118e-31,8.271806125530277e-25,8.271806125530277e-25,1.4693679385278594e-39,9.62964972193618e-35,0.0,0.0,0.0,1.5407439555097887e-33,0.0,2.0840995141124433e-25,2.407412430484045e-35,2.03318117831271e-35,1.6543612251060553e-24,1.9630482472793984e-35,0.0,0.0,2.938735877055719e-39,0.0,1.232595164407831e-32,0.0,3.0814879110195774e-33,1.5407439555097887e-33,0.0,3.0814879110195774e-33,1.6795936218280982e-14,3.9271958232418935e-29,8.329622230803686e-24,3.178049701067772e-25,2.233620969359257e-09,5.786634635104577e-29,1.1255918899111942e-23,2.428656903671998e-26,1.0146771219367281e-22,4.386432004093267e-16,1.6742860129387928e-26,7.658247223803944e-22,7.0937674787687425e-16,6.83795750734781e-23,7.824265724139236e-22,4.30421894850681e-25,2.0679515313825692e-25,4.930380657631324e-32,0.0,0.0,4.930380657631324e-32,4.930380657631324e-32,1.1754943508222875e-38,5.137461776753748e-16,0.0,1.88079096131566e-37,4.70197740328915e-38,0.0,0.0,5.874577226849474e-29,1.2435212737371943e-21,1.6370404527291505e-33,6.162975822039155e-33,1.4444474582904269e-33,6.162975822039155e-33,6.162975822039155e-33,9.89008339871766e-24,3.1779466652033654e-25,8.023870522481669e-17,1.232595164407831e-32,2.465190328815662e-32,2.465190328815662e-32,2.465190328815662e-32,2.465190328815662e-32,1.1754943508222875e-38,2.465190328815662e-32,0.0,2.233620969359261e-09,6.480618355034241e-29,1.1493166365150559e-23,3.869569029204842e-16,3.009265538105056e-36,1.2037062152420224e-35,0.0,3.009265538105056e-36,1.2037062152420224e-35,1.2037062152420224e-35,2.608561851772207e-26,1.0146771217250065e-22,4.3864320040782056e-16,2.1816002381719183e-26,4.142811279373602e-19,7.888609052210118e-31,0.0,0.0,7.888609052210118e-31,0.0,3.308722450212111e-24,7.206272465895876e-22,7.093767478768533e-16,1.354159857296124e-22,7.132902709486096e-22,3.6280545766036183e-25,1.597505631826073e-14
8,5.584558500534759e-15,9.835354982578037e-12,5.059867712341209e-15,4.499482024776329e-08,7.786922791753172e-09,7.786922791753159e-09,9.835412803841558e-12,1.4063451202628485e-08,4.702447727617398e-09,6.121316921580345e-11,6.12131692158019e-11,1.300401986811909e-09,1.300401986811885e-09,2.341790926740676e-08,4.7024477276173985e-09,1.4073411866963706e-16,4.702447727617396e-09,8.043908989597165e-13,1.4073411866963706e-16,1.3004019868119044e-09,1.300401986811907e-09,8.043908989597163e-13,5.5845585005128034e-15,1.406345120237613e-08,4.499482024776343e-08,9.835354982578092e-12,4.702447727617386e-09,2.341790926740676e-08,4.499482024776343e-08,1.4063451202376116e-08,1.232595164407831e-32,0.0,0.0,3.009265538105056e-36,0.0,0.0,0.0,0.0,3.6734198463196485e-40,0.0,0.0,2.7755575615628914e-17,0.0,4.930380657631324e-32,2.465190328815662e-32,3.308722450212111e-24,1.2037062152420224e-35,1.341069329018231e-35,1.6543612251060553e-24,1.7670372200206316e-35,2.7755575615628914e-17,0.0,2.938735877055719e-39,0.0,6.162975822039155e-33,8.271806125530277e-25,9.860761315262648e-32,2.465190328815662e-32,0.0,0.0,7.560459318012518e-15,8.193351425604291e-30,3.0777582599872743e-23,1.975741625711858e-25,6.5472191876605574e-09,1.0417299914954405e-29,3.53990594914767e-23,1.7838487515310544e-26,4.64226950179021e-23,7.427187283542877e-16,1.4556633276845393e-26,1.1033463921879836e-22,1.2011297465010054e-15,1.7752454932088263e-23,1.3899086773889142e-22,2.3917390209417423e-25,3.308722450212111e-24,0.0,0.0,0.0,0.0,0.0,2.938735877055719e-39,8.615639043176953e-16,1.1020259538958945e-38,4.70197740328915e-38,2.204051907791789e-38,0.0,0.0,9.578621593545876e-30,5.505215514161754e-22,1.8103741477240017e-32,2.465190328815662e-32,1.8103741477240017e-32,2.465190328815662e-32,2.465190328815662e-32,3.049601650847528e-23,1.975796980845825e-25,4.4034022351420004e-16,4.930380657631324e-32,4.930380657631324e-32,4.930380657631324e-32,4.930380657631324e-32,4.930380657631324e-32,5.877471754111438e-39,0.0,2.465190328815662e-32,6.547219187660558e-09,1.100335507708447e-29,3.536354300910472e-23,7.267119117095965e-16,6.018531076210112e-36,2.407412430484045e-35,7.222237291452134e-35,1.8055593228630336e-35,0.0,0.0,1.840320822249379e-26,4.64226950239509e-23,7.427187283590629e-16,1.5464015974567748e-26,7.015888686639147e-19,0.0,7.888609052210118e-31,0.0,0.0,0.0,1.6543612251060553e-24,8.121322008920727e-23,1.2011297465009803e-15,6.724628287641973e-23,6.936514708318148e-23,2.0696403677963477e-25,5.5311411390808106e-15
9,5.584558500534759e-15,9.835354982578037e-12,5.059867712341209e-15,4.499482024776329e-08,7.786922791753172e-09,7.786922791753159e-09,9.835412803841558e-12,1.4063451202628485e-08,4.702447727617398e-09,6.121316921580345e-11,6.12131692158019e-11,1.300401986811909e-09,1.300401986811885e-09,2.341790926740676e-08,4.7024477276173985e-09,1.4073411866963706e-16,4.702447727617396e-09,8.043908989597165e-13,1.4073411866963706e-16,1.3004019868119044e-09,1.300401986811907e-09,8.043908989597163e-13,5.5845585005128034e-15,1.406345120237613e-08,4.499482024776343e-08,9.835354982578092e-12,4.702447727617386e-09,2.341790926740676e-08,4.499482024776343e-08,1.4063451202376116e-08,1.232595164407831e-32,0.0,0.0,3.009265538105056e-36,0.0,0.0,0.0,0.0,3.6734198463196485e-40,0.0,0.0,2.7755575615628914e-17,0.0,4.930380657631324e-32,2.465190328815662e-32,3.308722450212111e-24,1.2037062152420224e-35,1.341069329018231e-35,1.6543612251060553e-24,1.7670372200206316e-35,2.7755575615628914e-17,0.0,2.938735877055719e-39,0.0,6.162975822039155e-33,8.271806125530277e-25,9.860761315262648e-32,2.465190328815662e-32,0.0,0.0,7.560459318012518e-15,8.193351425604291e-30,3.0777582599872743e-23,1.975741625711858e-25,6.5472191876605574e-09,1.0417299914954405e-29,3.53990594914767e-23,1.7838487515310544e-26,4.64226950179021e-23,7.427187283542877e-16,1.4556633276845393e-26,1.1033463921879836e-22,1.2011297465010054e-15,1.7752454932088263e-23,1.3899086773889142e-22,2.3917390209417423e-25,3.308722450212111e-24,0.0,0.0,0.0,0.0,0.0,2.938735877055719e-39,8.615639043176953e-16,1.1020259538958945e-38,4.70197740328915e-38,2.204051907791789e-38,0.0,0.0,9.578621593545876e-30,5.505215514161754e-22,1.8103741477240017e-32,2.465190328815662e-32,1.8103741477240017e-32,2.465190328815662e-32,2.465190328815662e-32,3.049601650847528e-23,1.975796980845825e-25,4.4034022351420004e-16,4.930380657631324e-32,4.930380657631324e-32,4.930380657631324e-32,4.930380657631324e-32,4.930380657631324e-32,5.877471754111438e-39,0.0,2.465190328815662e-32,6.547219187660558e-09,1.100335507708447e-29,3.536354300910472e-23,7.267119117095965e-16,6.018531076210112e-36,2.407412430484045e-35,7.222237291452134e-35,1.8055593228630336e-35,0.0,0.0,1.840320822249379e-26,4.64226950239509e-23,7.427187283590629e-16,1.5464015974567748e-26,7.015888686639147e-19,0.0,7.888609052210118e-31,0.0,0.0,0.0,1.6543612251060553e-24,8.121322008920727e-23,1.2011297465009803e-15,6.724628287641973e-23,6.936514708318148e-23,2.0696403677963477e-25,5.5311411390808106e-15
