,Y5Z2,Y2Z5,Y5Z4,Y4Z5,Y5Z3,Y3Z5,Y5Z0,Y0Z5,Y4Z3,Y3Z4,Y3Z0,Y0Z3,Y2Z0,Y0Z2,Y4Z1,Y1Z4,Y2Z1,Y1Z2,Y1Z0,Y0Z1,Y4Z0,Y0Z4,Y4Z2,Y2Z4,Y3Z2,Y2Z3,Y3Z1,Y1Z3,Y5Z1,Y1Z5,X0Y2,Y0,X4Y2,X0Y4,standard_y,X5Y0,X4Y0,X3Y4,X2Y0,X1Y3,X1Y2,X5Y1,X4Y1,Y4,Y3,Y1,X5Y3,X5Y2,X4Y3,X3Y5,X3Y0,X2Y4,X2Y1,X0Y3,Y5,X1Y4,X0Y5,standard_x,Y4Y5,Y3Y5,Y3Y4,Y2Y5,Y2Y4,Y2Y3,Y2,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y4,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y5,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y2,X3Y1,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y5,X2Y3,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y5,X1Y0,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y1,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.9655730932373157,0.9655730932373155,0.9174037785508573,0.9174037785508573,0.5466877744282466,0.5466877744282466,0.512444364924409,0.5124443649244088,0.4815527776171085,0.4815527776171084,0.4536708635895742,0.4536708635895742,0.4301862459900981,0.430186245990098,0.4185326073961467,0.4185326073961466,0.3924154014554718,0.3924154014554718,0.35184625582788254,0.35184625582788254,0.3434697408782532,0.3434697408782532,0.26380664067454207,0.26380664067454207,0.10245584696998081,0.10245584696998078,0.04090872254284264,0.04090872254284261,0.023659862260269657,0.023659862260269636,1.3877787807814457e-16,1.1102230246251565e-16,8.326672684688674e-17,8.326672684688674e-17,6.938893903907228e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.163336342344337e-17,4.163336342344337e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.3877787807814457e-17,1.3877787807814457e-17,5.204170427930421e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.001818951496610024,0.001818951496610024,0.0017282098969804683,0.6535976059648894,0.0010298532057689208,0.44423210925206436,0.000965345297043748,0.082258882240594,0.4815527776171086,0.4815527776171086,0.4536708635895742,0.4536708635895743,0.0008103870348553916,0.08225720967231773,0.4185326073961467,0.4185326073961467,0.0007392341261054818,0.3687555811763712,0.35184625582788265,0.35184625582788276,0.3434697408782532,0.3434697408782533,0.6535955100695812,0.0004969602894192131,0.4442309574360557,0.00019300684483415962,0.0409087225428426,0.04090872254284264,4.457056868021825e-05,0.36875484290808414,0.0,2.7755575615628914e-17,5.421010862427522e-20,5.551115123125783e-17,4.166046847775551e-17,0.0,0.0,2.7755575615628914e-17,5.421010862427522e-20,4.163336342344337e-17,0.0,2.710505431213761e-20,2.7755575615628914e-17,2.7755575615628914e-17,4.163336342344337e-17,2.7755575615628914e-17,2.710505431213761e-20,0.0,4.163336342344337e-17,2.710505431213761e-20,0.0,0.0,2.710505431213761e-20,3.469446951953614e-18,2.710505431213761e-20,0.0,6.776263578034403e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6263032587282567e-19,4.163336342344337e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.326672684688674e-17,8.131516293641283e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,1.0803680249101986e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2906968936252821e-17,0.0,0.0,0.0,0.0,0.0,0.0
2,8.981144023149231e-09,2.066759818258834e-05,8.53310383258741e-09,0.00020642355324809448,5.0849404071245196e-09,0.03732082609777708,4.766430089519768e-09,0.26121160462740667,0.00015208731748397604,0.03732087226972869,0.4536708635895743,0.4536708635895742,1.2669337892459018e-05,0.26121160488724815,0.00013218385293805977,0.7872881280301071,1.1556955531671656e-05,0.787288125546494,0.35184625582788254,0.35184625582788265,0.00010847698103950049,0.2612116258598661,0.0002064235530863084,2.066759637686306e-05,0.037320826170457115,3.017408753581206e-06,0.04090872254284264,0.04090872254284261,2.2006892281443633e-10,0.7872881255475597,1.6940658945086007e-21,8.326672684688674e-17,4.1359030627651384e-25,0.0,5.5496751671154504e-17,0.0,6.776263578034403e-21,0.0,1.6940658945086007e-21,2.7755575615628914e-17,1.2705494208814505e-21,2.0679515313825692e-25,6.776263578034403e-21,1.3552527156068805e-20,0.0,2.7755575615628914e-17,2.0679515313825692e-25,0.0,0.0,0.0,0.0,4.1359030627651384e-25,2.117582368135751e-21,6.938893903907228e-18,0.0,1.3552527156068805e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.470329472543003e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.470329472543003e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.470329472543003e-22,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3552527156068805e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0679515313825692e-25,6.63299433243513e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.378332025215496e-18,0.0,0.0,0.0,0.0,0.0,0.0
3,1.117112410448974e-09,1.3053232383172924e-05,1.0340103887148567e-09,2.395935519584628e-07,6.32486242348234e-10,0.0035875822142343583,5.928685914415067e-10,0.09063212030876261,1.7652607968314896e-07,0.003587578053052931,0.4536708635895742,0.4536708635895742,5.131994655565374e-06,0.09063212024109016,1.5342434689880217e-07,0.0029758884586197727,1.3053205971770274e-05,0.002975888457734309,0.0013299517067588478,0.09063649960630352,1.2590804095669484e-07,0.09063211996131831,2.395935519276507e-07,1.3053232336218974e-05,0.0035875821993977125,1.2222679455295e-06,0.003588136919967566,0.00015463181564675352,1.0340026107111485e-09,0.00297588845773497,8.470329472543003e-22,2.0816681711721685e-17,2.0194839173657902e-28,2.6469779601696886e-23,4.846044897831303e-17,2.1810426307550534e-26,0.0,1.3234889800848443e-23,0.0,5.421010862427522e-20,0.0,2.524354896707238e-28,1.4293680984916318e-21,0.0,2.7755575615628914e-17,1.0842021724855044e-19,5.169878828456423e-26,6.776263578034403e-21,6.617444900424222e-24,0.0,6.938893903907228e-18,0.0,2.481541837659083e-24,0.0,0.0,1.1117307432712692e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6543612251060553e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.776263578034403e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0097419586828951e-28,4.327435680027979e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.502299555866499e-20,0.0,0.0,0.0,0.0,0.0,0.0
4,3.0596118768903415e-09,2.4342287419376553e-05,2.8320068613571053e-09,1.7231419197562326e-07,1.085344250479589e-10,2.081169191489238e-05,1.0847796234473923e-10,0.000525738324000786,3.640570199278851e-08,2.0811639849534062e-05,0.0026315960615872526,0.0026315960615872526,7.291068125332163e-06,0.0005257383226356495,1.103418357767692e-07,0.0014572550834830178,2.434227544093797e-05,0.0014572550825473064,0.0005755406176908518,0.00052574441156996,3.6402042616704265e-08,0.0005257383196536195,1.723141918985591e-07,2.4342287230504584e-05,2.0811691615598696e-05,7.2908687653590615e-06,2.0812417211764204e-05,0.000575528386917909,2.832001753081858e-09,0.0014572550825484318,1.3234889800848443e-23,5.421010862427522e-20,2.0194839173657902e-28,0.0,1.8974840827961099e-19,1.0602290566170399e-27,0.0,5.169878828456423e-26,6.617444900424222e-24,4.235164736271502e-22,4.1359030627651384e-25,0.0,3.3881317890172014e-21,1.3234889800848443e-23,3.2526065174565133e-19,8.131516293641283e-20,0.0,0.0,5.169878828456423e-26,0.0,0.0,2.0194839173657902e-28,8.271806125530277e-25,0.0,2.0679515313825692e-25,6.776263578034403e-21,3.2311742677852644e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6543612251060553e-24,0.0,0.0,0.0,0.0,0.0,0.0,1.6543612251060553e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3234889800848443e-23,5.293955920339377e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6543612251060553e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.310887241768094e-29,2.626219992121967e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0360986838506886e-22,0.0,0.0,0.0,0.0,0.0,0.0
5,1.2045522155542528e-11,2.709512841930511e-06,1.1149453335487899e-11,7.88492789267386e-12,4.2718645616343047e-13,4.621601336927189e-09,4.271864561524695e-13,1.1674806114148947e-07,1.6658193936244403e-12,4.621601322463387e-09,5.843813942931788e-07,5.843813942931788e-07,8.115558867819415e-07,1.1674806113773356e-07,5.049133845283423e-12,1.8853089406203146e-06,2.7095128419020142e-06,1.8853089406187838e-06,7.445981677981969e-07,1.1674806114254608e-07,1.6658193936161827e-12,1.1674806114028183e-07,7.884927892630169e-12,2.7095128419042106e-06,4.621601336103714e-09,8.115558867808472e-07,4.621601322752384e-09,7.445981677974166e-07,1.1149453335454237e-11,1.8853089406188018e-06,0.0,1.3234889800848443e-23,0.0,1.5407439555097887e-33,1.323569759441539e-23,7.222237291452134e-35,0.0,1.1555579666323415e-33,0.0,1.0097419586828951e-28,1.0097419586828951e-28,7.703719777548943e-34,2.117582368135751e-22,0.0,2.6469779601696886e-23,5.293955920339377e-23,0.0,4.235164736271502e-22,5.7777898331617076e-34,0.0,0.0,0.0,1.0097419586828951e-28,6.938893903907228e-18,8.077935669463161e-28,1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0389678347315804e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.235164736271502e-22,1.0097419586828951e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.925929944387236e-34,2.1706970175496006e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.766023041599792e-30,0.0,0.0,0.0,0.0,0.0,0.0
6,2.7116613336950836e-16,1.5830245762733183e-08,2.509940352520764e-16,2.3021560405356174e-16,9.616725929823342e-18,5.8108437866458834e-11,9.616725929823293e-18,1.4678997544841831e-09,4.863679454851184e-17,5.810843786645635e-11,7.3475593240936925e-09,7.347559324093692e-09,4.741490403405223e-09,1.4678997544841812e-09,1.4741915385506108e-16,1.428585700914302e-08,1.5830245762733183e-08,1.428585700914302e-08,5.64216438227591e-09,1.4678997544841846e-09,4.8636794548511815e-17,1.467899754484183e-09,2.302156040535617e-16,1.5830245762733183e-08,5.8108437866458214e-11,4.741490403405221e-09,5.8108437866456766e-11,5.64216438227591e-09,2.509940352520764e-16,1.428585700914302e-08,2.465190328815662e-32,2.0679515313825692e-25,1.8367099231598242e-40,1.8367099231598242e-40,6.203854594147708e-25,1.808011330610452e-40,0.0,3.6734198463196485e-40,0.0,6.162975822039155e-33,9.244463733058732e-33,4.591774807899561e-41,4.1359030627651384e-25,0.0,0.0,4.1359030627651384e-25,1.8367099231598242e-40,1.6543612251060553e-24,9.183549615799121e-41,3.6734198463196485e-40,0.0,1.8367099231598242e-40,3.0814879110195774e-33,0.0,0.0,4.1359030627651384e-25,0.0,5.5106604922102665e-14,2.8104939796155935e-22,4.273310497542955e-30,1.8323812185523032e-31,7.914946296129971e-16,1.8533355395242358e-29,2.868291010132711e-22,0.0,1.4282606911612702e-29,8.389981909526335e-16,3.851066158106039e-24,8.058371611864302e-23,1.1549280902409992e-29,1.6591335851681142e-31,2.6266905617006146e-10,7.395626157343401e-22,4.568350343306733e-24,4.70197740328915e-38,0.0,4.70197740328915e-38,0.0,0.0,0.0,6.493860616885454e-22,0.0,5.510129769479473e-40,0.0,0.0,1.8367099231598242e-40,1.232595164407831e-32,2.8104939796155953e-22,7.58782827404442e-24,0.0,0.0,0.0,0.0,6.162975822039155e-33,2.465190328815662e-32,0.0,1.3652756134096353e-29,2.2250816420120495e-31,1.1556194124936792e-16,3.1554436208840472e-30,3.1554436208840472e-30,0.0,3.1554436208840472e-30,3.1554436208840472e-30,0.0,6.162975822039155e-33,7.914946296129972e-16,2.1137093657682882e-29,9.4765663289128e-22,5.489162619797058e-14,2.465190328815662e-32,2.465190328815662e-32,2.465190328815662e-32,2.465190328815662e-32,0.0,7.461634062836786e-41,3.926075229708866e-33,1.936313356184888e-29,8.389981909526336e-16,9.686807600300873e-24,3.3597761154353036e-22,4.507080889271704e-16,0.0,0.0,0.0,1.232595164407831e-32,0.0,2.3777087902647195e-33,1.37856779460413e-29,2.314998051267385e-31,2.6266905617006146e-10,9.735943582859996e-22,9.123591860694907e-24,1.2016676657182431e-16
7,2.7116613336950836e-16,1.5830245762733183e-08,2.509940352520764e-16,2.3021560405356174e-16,9.616725929823342e-18,5.8108437866458834e-11,9.616725929823293e-18,1.4678997544841831e-09,4.863679454851184e-17,5.810843786645635e-11,7.3475593240936925e-09,7.347559324093692e-09,4.741490403405223e-09,1.4678997544841812e-09,1.4741915385506108e-16,1.428585700914302e-08,1.5830245762733183e-08,1.428585700914302e-08,5.64216438227591e-09,1.4678997544841846e-09,4.8636794548511815e-17,1.467899754484183e-09,2.302156040535617e-16,1.5830245762733183e-08,5.8108437866458214e-11,4.741490403405221e-09,5.8108437866456766e-11,5.64216438227591e-09,2.509940352520764e-16,1.428585700914302e-08,2.465190328815662e-32,2.0679515313825692e-25,1.8367099231598242e-40,1.8367099231598242e-40,6.203854594147708e-25,1.808011330610452e-40,0.0,3.6734198463196485e-40,0.0,6.162975822039155e-33,9.244463733058732e-33,4.591774807899561e-41,4.1359030627651384e-25,0.0,0.0,4.1359030627651384e-25,1.8367099231598242e-40,1.6543612251060553e-24,9.183549615799121e-41,3.6734198463196485e-40,0.0,1.8367099231598242e-40,3.0814879110195774e-33,0.0,0.0,4.1359030627651384e-25,0.0,5.5106604922102665e-14,2.8104939796155935e-22,4.273310497542955e-30,1.8323812185523032e-31,7.914946296129971e-16,1.8533355395242358e-29,2.868291010132711e-22,0.0,1.4282606911612702e-29,8.389981909526335e-16,3.851066158106039e-24,8.058371611864302e-23,1.1549280902409992e-29,1.6591335851681142e-31,2.6266905617006146e-10,7.395626157343401e-22,4.568350343306733e-24,4.70197740328915e-38,0.0,4.70197740328915e-38,0.0,0.0,0.0,6.493860616885454e-22,0.0,5.510129769479473e-40,0.0,0.0,1.8367099231598242e-40,1.232595164407831e-32,2.8104939796155953e-22,7.58782827404442e-24,0.0,0.0,0.0,0.0,6.162975822039155e-33,2.465190328815662e-32,0.0,1.3652756134096353e-29,2.2250816420120495e-31,1.1556194124936792e-16,3.1554436208840472e-30,3.1554436208840472e-30,0.0,3.1554436208840472e-30,3.1554436208840472e-30,0.0,6.162975822039155e-33,7.914946296129972e-16,2.1137093657682882e-29,9.4765663289128e-22,5.489162619797058e-14,2.465190328815662e-32,2.465190328815662e-32,2.465190328815662e-32,2.465190328815662e-32,0.0,7.461634062836786e-41,3.926075229708866e-33,1.936313356184888e-29,8.389981909526336e-16,9.686807600300873e-24,3.3597761154353036e-22,4.507080889271704e-16,0.0,0.0,0.0,1.232595164407831e-32,0.0,2.3777087902647195e-33,1.37856779460413e-29,2.314998051267385e-31,2.6266905617006146e-10,9.735943582859996e-22,9.123591860694907e-24,1.2016676657182431e-16
8,2.7116613336950836e-16,1.5830245762733183e-08,2.509940352520764e-16,2.3021560405356174e-16,9.616725929823342e-18,5.8108437866458834e-11,9.616725929823293e-18,1.4678997544841831e-09,4.863679454851184e-17,5.810843786645635e-11,7.3475593240936925e-09,7.347559324093692e-09,4.741490403405223e-09,1.4678997544841812e-09,1.4741915385506108e-16,1.428585700914302e-08,1.5830245762733183e-08,1.428585700914302e-08,5.64216438227591e-09,1.4678997544841846e-09,4.8636794548511815e-17,1.467899754484183e-09,2.302156040535617e-16,1.5830245762733183e-08,5.8108437866458214e-11,4.741490403405221e-09,5.8108437866456766e-11,5.64216438227591e-09,2.509940352520764e-16,1.428585700914302e-08,2.465190328815662e-32,2.0679515313825692e-25,1.8367099231598242e-40,1.8367099231598242e-40,6.203854594147708e-25,1.808011330610452e-40,0.0,3.6734198463196485e-40,0.0,6.162975822039155e-33,9.244463733058732e-33,4.591774807899561e-41,4.1359030627651384e-25,0.0,0.0,4.1359030627651384e-25,1.8367099231598242e-40,1.6543612251060553e-24,9.183549615799121e-41,3.6734198463196485e-40,0.0,1.8367099231598242e-40,3.0814879110195774e-33,0.0,0.0,4.1359030627651384e-25,0.0,5.5106604922102665e-14,2.8104939796155935e-22,4.273310497542955e-30,1.8323812185523032e-31,7.914946296129971e-16,1.8533355395242358e-29,2.868291010132711e-22,0.0,1.4282606911612702e-29,8.389981909526335e-16,3.851066158106039e-24,8.058371611864302e-23,1.1549280902409992e-29,1.6591335851681142e-31,2.6266905617006146e-10,7.395626157343401e-22,4.568350343306733e-24,4.70197740328915e-38,0.0,4.70197740328915e-38,0.0,0.0,0.0,6.493860616885454e-22,0.0,5.510129769479473e-40,0.0,0.0,1.8367099231598242e-40,1.232595164407831e-32,2.8104939796155953e-22,7.58782827404442e-24,0.0,0.0,0.0,0.0,6.162975822039155e-33,2.465190328815662e-32,0.0,1.3652756134096353e-29,2.2250816420120495e-31,1.1556194124936792e-16,3.1554436208840472e-30,3.1554436208840472e-30,0.0,3.1554436208840472e-30,3.1554436208840472e-30,0.0,6.162975822039155e-33,7.914946296129972e-16,2.1137093657682882e-29,9.4765663289128e-22,5.489162619797058e-14,2.465190328815662e-32,2.465190328815662e-32,2.465190328815662e-32,2.465190328815662e-32,0.0,7.461634062836786e-41,3.926075229708866e-33,1.936313356184888e-29,8.389981909526336e-16,9.686807600300873e-24,3.3597761154353036e-22,4.507080889271704e-16,0.0,0.0,0.0,1.232595164407831e-32,0.0,2.3777087902647195e-33,1.37856779460413e-29,2.314998051267385e-31,2.6266905617006146e-10,9.735943582859996e-22,9.123591860694907e-24,1.2016676657182431e-16
9,2.7116613336950836e-16,1.5830245762733183e-08,2.509940352520764e-16,2.3021560405356174e-16,9.616725929823342e-18,5.8108437866458834e-11,9.616725929823293e-18,1.4678997544841831e-09,4.863679454851184e-17,5.810843786645635e-11,7.3475593240936925e-09,7.347559324093692e-09,4.741490403405223e-09,1.4678997544841812e-09,1.4741915385506108e-16,1.428585700914302e-08,1.5830245762733183e-08,1.428585700914302e-08,5.64216438227591e-09,1.4678997544841846e-09,4.8636794548511815e-17,1.467899754484183e-09,2.302156040535617e-16,1.5830245762733183e-08,5.8108437866458214e-11,4.741490403405221e-09,5.8108437866456766e-11,5.64216438227591e-09,2.509940352520764e-16,1.428585700914302e-08,2.465190328815662e-32,2.0679515313825692e-25,1.8367099231598242e-40,1.8367099231598242e-40,6.203854594147708e-25,1.808011330610452e-40,0.0,3.6734198463196485e-40,0.0,6.162975822039155e-33,9.244463733058732e-33,4.591774807899561e-41,4.1359030627651384e-25,0.0,0.0,4.1359030627651384e-25,1.8367099231598242e-40,1.6543612251060553e-24,9.183549615799121e-41,3.6734198463196485e-40,0.0,1.8367099231598242e-40,3.0814879110195774e-33,0.0,0.0,4.1359030627651384e-25,0.0,5.5106604922102665e-14,2.8104939796155935e-22,4.273310497542955e-30,1.8323812185523032e-31,7.914946296129971e-16,1.8533355395242358e-29,2.868291010132711e-22,0.0,1.4282606911612702e-29,8.389981909526335e-16,3.851066158106039e-24,8.058371611864302e-23,1.1549280902409992e-29,1.6591335851681142e-31,2.6266905617006146e-10,7.395626157343401e-22,4.568350343306733e-24,4.70197740328915e-38,0.0,4.70197740328915e-38,0.0,0.0,0.0,6.493860616885454e-22,0.0,5.510129769479473e-40,0.0,0.0,1.8367099231598242e-40,1.232595164407831e-32,2.8104939796155953e-22,7.58782827404442e-24,0.0,0.0,0.0,0.0,6.162975822039155e-33,2.465190328815662e-32,0.0,1.3652756134096353e-29,2.2250816420120495e-31,1.1556194124936792e-16,3.1554436208840472e-30,3.1554436208840472e-30,0.0,3.1554436208840472e-30,3.1554436208840472e-30,0.0,6.162975822039155e-33,7.914946296129972e-16,2.1137093657682882e-29,9.4765663289128e-22,5.489162619797058e-14,2.465190328815662e-32,2.465190328815662e-32,2.465190328815662e-32,2.465190328815662e-32,0.0,7.461634062836786e-41,3.926075229708866e-33,1.936313356184888e-29,8.389981909526336e-16,9.686807600300873e-24,3.3597761154353036e-22,4.507080889271704e-16,0.0,0.0,0.0,1.232595164407831e-32,0.0,2.3777087902647195e-33,1.37856779460413e-29,2.314998051267385e-31,2.6266905617006146e-10,9.735943582859996e-22,9.123591860694907e-24,1.2016676657182431e-16
