,Y5Z2,Y2Z5,Y3Z2,Y2Z3,Y2Z1,Y1Z2,Y5Z0,Y0Z5,Y5Z4,Y4Z5,Y4Z0,Y0Z4,Y2Z0,Y0Z2,Y4Z1,Y1Z4,Y4Z2,Y2Z4,Y3Z1,Y1Z3,Y1Z0,Y0Z1,Y3Z0,Y0Z3,Y5Z1,Y1Z5,Y4Z3,Y3Z4,Y5Z3,Y3Z5,Y2,X4Y2,X3Y2,standard_y,X5Y0,X1Y4,X1Y0,Y1,X5Y1,X4Y5,X4Y0,X2Y5,X2Y4,X2Y3,X2Y0,X1Y5,X0Y4,X2Y1,Y0,X3Y5,X3Y0,X1Y2,X0Y5,X4Y1,X0Y1,standard_x,Y5,Y4Y5,Y4,Y3Y5,Y3Y4,Y3,Y2Y5,Y2Y4,Y2Y3,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y4,X5Y3,X5Y2,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y3,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y4,X3Y1,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y3,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y3,X0Y2,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.8827730256872424,0.8827730256872423,0.8146899866097304,0.8146899866097304,0.6458107739606781,0.645810773960678,0.5626807809272817,0.5626807809272817,0.4238513957547625,0.4238513957547625,0.3956006670655835,0.3956006670655835,0.3853979112650403,0.3853979112650403,0.3560924582957651,0.3560924582957651,0.29400468375380795,0.29400468375380795,0.25468605515889453,0.25468605515889453,0.2098512445365173,0.20985124453651727,0.19506031439111238,0.19506031439111238,0.17829802601707337,0.17829802601707334,0.07371467624776352,0.07371467624776352,0.008616671770518282,0.00861667177051828,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,6.938893903907228e-17,4.163336342344337e-17,4.163336342344337e-17,3.469446951953614e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.0816681711721685e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,6.938893903907228e-18,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0002713549440009817,0.0002713549440009817,0.8060733152462991,0.00025042694924047994,0.00019851529363043498,0.46751275636713063,0.00017296202688124091,0.17728288787001062,0.00013028736539636847,0.12984672589093493,0.3956006670655835,0.3956006670655835,0.00011846717739025235,0.17728284307890635,0.3560924582957651,0.3560924582957652,0.1298466919764859,9.037388113884896e-05,0.25468605515889453,0.2546860551588946,0.20985124453651735,0.20985124453651727,0.19506031439111235,0.19506031439111238,5.480689764810487e-05,0.4675127174328696,0.07371467624776351,0.07371467624776354,2.648672328816966e-06,0.8060732763499345,1.3552527156068805e-20,2.710505431213761e-20,2.710505431213761e-20,1.3901504730337577e-17,6.776263578034403e-21,2.7755575615628914e-17,2.4787731297320185e-17,2.7755575615628914e-17,0.0,6.776263578034403e-21,1.3877787807814457e-17,5.551115123125783e-17,1.3552527156068805e-20,0.0,0.0,6.776263578034403e-21,0.0,6.776263578034403e-21,1.3877787807814457e-17,3.3881317890172014e-21,0.0,1.6940658945086007e-20,3.3881317890172014e-21,1.3877787807814457e-17,2.9881186908982834e-17,0.0,1.0164395367051604e-20,0.0,5.551115123125783e-17,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.776263578034403e-21,1.3552527156068805e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,2.0816681711721685e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3552527156068805e-20,0.0,0.0,0.0,0.0,0.0,0.0
2,1.305451332687873e-05,3.7005606101083145e-11,2.262671174927767e-06,3.415158354607173e-11,2.7072212699769932e-11,0.2128266928055954,8.402986171159503e-06,0.3723431840738099,6.329729995903683e-06,0.2035613882729922,0.3956006670655836,0.3956006670655836,1.61557760392048e-11,0.3723431839898409,0.3560924582957652,0.3560924582957652,0.2035613882011641,1.2324596699584187e-11,7.14911144004756e-07,0.21282669280275016,0.20985124453651732,0.20985124453651732,5.475399602238782e-07,0.372343183989911,2.66267464209006e-06,0.2128266927420992,0.20356138820094294,2.0691923432301983e-07,1.3054513326826284e-05,2.262671174670063e-06,0.0,1.6155871338926322e-27,4.235164736271502e-22,1.3878052505610474e-17,0.0,1.3877787807814457e-17,1.387774555826204e-17,0.0,0.0,2.117582368135751e-22,2.7755575615628914e-17,0.0,1.6155871338926322e-27,4.235164736271502e-22,8.077935669463161e-28,4.235164736271502e-22,2.7755575615628914e-17,4.0389678347315804e-28,1.3877787807814457e-17,8.077935669463161e-28,1.0587911840678754e-22,0.0,4.235164736271502e-22,6.938893903907228e-18,1.3877827205867162e-17,0.0,2.117582368135751e-22,0.0,0.0,0.0,0.0,5.293955920339377e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6155871338926322e-27,2.117582368135751e-22,0.0,0.0,0.0,0.0,0.0,0.0,1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6469779601696886e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.117582368135751e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1.061480080277743e-05,1.457746449057466e-11,1.0961872641382537e-06,1.345319125653328e-11,1.06644441446208e-11,0.21282669279809058,1.6858100196834076e-06,0.0009701287826493108,1.6857693588113094e-06,0.0005303729737568608,0.0010307254435636959,0.0010307254435636959,1.5092170208075068e-12,0.0009701287825046646,0.0009277880134760789,0.14624192604499409,0.0005303729736331284,1.5091789402898234e-12,3.463501456741088e-07,0.21282669279742278,0.1462400050955444,0.0005467610019763613,1.6501950246282746e-07,0.0009701287825047073,2.165056652874186e-06,0.21282669275610983,0.0005303729736329933,1.6501826183428687e-07,1.0614800802767421e-05,1.0961872640557095e-06,8.077935669463161e-28,0.0,0.0,1.3877549578990248e-17,0.0,0.0,1.708193857487339e-26,1.3877787807814457e-17,1.0587911840678754e-22,4.1359030627651384e-25,1.3877787807814457e-17,5.293955920339377e-23,1.5777218104420236e-30,8.470329472543003e-22,7.888609052210118e-31,1.5881867761018131e-22,0.0,1.0097419586828951e-28,0.0,0.0,5.169878828456423e-26,4.543838814073028e-28,0.0,2.710505431213761e-20,1.592904301379617e-26,0.0,2.117582368135751e-22,0.0,0.0,0.0,0.0,2.6469779601696886e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.481541837659083e-24,4.0389678347315804e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.550963648536927e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.617444900424222e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.617444900424222e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0339757656912846e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2.3236841260009717e-06,7.014245074725645e-15,2.0394984693577558e-07,6.473278022338252e-15,5.1314153345801344e-15,0.0013691199942140683,4.6359159418352493e-07,0.0003141314536241163,4.6359111463949754e-07,0.0003019676319696606,0.0002134536734997728,0.00021345367349977277,7.261830363452082e-16,0.0003141314536224823,0.00030196933495160933,0.0009407739646671966,0.000301967631968794,7.261822505265162e-16,2.0394172826906643e-07,0.0013691199942137506,0.0009407734346964225,0.0003141296394282954,4.488349983366792e-08,0.00031413145362247524,2.3236114045442775e-06,0.001369119994193645,0.00030196763196877884,4.488348536213176e-08,2.3236841260008086e-06,2.0394984693460297e-07,0.0,3.851859888774472e-34,0.0,2.168139647174992e-19,1.9387045606711586e-26,0.0,2.6469779474392916e-23,1.8973538018496328e-19,2.0679515313825692e-25,2.0679515313825692e-25,0.0,1.0339757656912846e-25,2.8888949165808538e-34,0.0,9.62964972193618e-35,4.1359030627651384e-25,1.734723475976807e-18,5.048709793414476e-29,0.0,5.048709793414476e-29,0.0,5.048709793414476e-29,0.0,7.940933880509066e-23,2.6469779720430467e-23,0.0,0.0,0.0,2.710505431213761e-20,0.0,0.0,2.6469779601696886e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.169878828456423e-26,0.0,1.0339757656912846e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.04728794979874e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2924697071141057e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.925929944387236e-34,0.0,0.0,0.0,0.0,0.0,0.0
5,5.512018370084543e-07,5.10455057889175e-17,1.251622558256144e-08,8.446602461637288e-17,8.446967650605651e-17,2.5595349631716745e-07,1.0996924097478469e-07,4.594423420656639e-06,1.0996924095045163e-07,4.416543020261741e-06,3.121907185536438e-06,3.121907185536438e-06,5.2847259586663145e-18,4.594423420655294e-06,4.416543020261899e-06,1.7587526019085544e-07,4.41654302026103e-06,5.284725957443019e-18,1.2516225675704751e-08,2.5595349631836436e-07,1.7587526016966189e-07,4.594423420654366e-06,2.754487624695977e-09,4.594423420655294e-06,5.512018370078515e-07,2.5595349631695257e-07,4.416543020261028e-06,2.754487624506e-09,5.512018370084541e-07,1.2516225582557391e-08,6.162975822039155e-33,4.70197740328915e-38,2.524354896707238e-29,5.7902642940341695e-24,2.524354896707238e-29,0.0,5.048709833381283e-29,6.617444900424222e-24,6.310887241768095e-30,0.0,0.0,0.0,1.1754943508222875e-38,5.048709793414476e-29,3.5264830524668625e-38,1.262177448353619e-29,1.734723475976807e-18,5.9164567891575885e-31,0.0,0.0,6.310887241768095e-30,5.9164567891575885e-31,0.0,0.0,5.048709758149645e-29,0.0,0.0,0.0,0.0,0.0,0.0,8.271806125530277e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.262177448353619e-29,6.058451752097371e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0097419586828951e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,9.147050618450529e-16,8.476010883386106e-20,2.837328363970259e-08,2.4889171253959587e-19,2.488918915525162e-19,5.790258862477215e-10,2.36872790421293e-16,1.4542294063040731e-08,1.1029705018146771e-16,0.1640531794788994,0.16405317947889733,8.379484868133263e-09,8.476010883388647e-20,1.4542294063040728e-08,0.16405317947889944,4.878105461605504e-10,0.16405317947889944,5.010276608733414e-20,2.8373283639716994e-08,5.790258865443063e-10,5.790258860814826e-10,1.4542294063034934e-08,2.8373283639702502e-08,1.4542294063040738e-08,9.147050618451071e-16,5.790258862477215e-10,0.16405317947889944,2.8019749681532163e-09,9.147050618450523e-16,2.837328363970259e-08,0.0,2.407412430484045e-35,1.5407439555097887e-33,0.0,8.271806125530277e-25,0.0,1.5407439555097887e-33,0.0,0.0,0.0,4.1359030627651384e-25,0.0,6.018531076210112e-36,1.5407439555097887e-33,0.0,0.0,0.0,2.465190328815662e-32,0.0,2.938735877055719e-39,1.232595164407831e-32,1.232595164407831e-32,0.0,2.5849394142282115e-26,3.0814879110195774e-33,7.859825132633066e-08,0.0,1.2201577442907447e-15,0.0,3.59340763596988e-23,2.098727156435431e-15,0.0,4.850206446625867e-19,3.4011852366088515e-26,2.9831273134412854e-24,1.68504410437085e-24,8.281646481389283e-18,2.6021063901100536e-18,7.14655490372038e-23,1.3888813110629502e-15,7.443328661201042e-08,5.534244283914961e-16,3.241610668783917e-26,2.5624724267881346e-17,9.860761315262648e-32,0.0,9.860761315262648e-32,9.860761315262648e-32,9.860761315262648e-32,0.0,2.938735877055719e-39,4.81482486096809e-35,1.2824486592736863e-15,0.0,0.0,0.0,0.0,0.0,0.0,1.2519994811537826e-15,1.2288087811130432e-08,0.0,4.930380657631324e-32,0.0,0.0,0.0,0.0,0.0,6.690119403731862e-23,2.3171830250547925e-15,2.1214977489550617e-15,5.739718509874451e-42,0.0,0.0,0.0,5.739718509874451e-42,4.850206446625863e-19,6.315190582861959e-26,2.9831273123807562e-24,6.063686853740577e-26,0.0,0.0,1.5407439555097887e-33,1.5407439555097887e-33,0.0,4.0389678347315804e-28,2.5928663910351862e-24,9.325899877731836e-18,2.602105070484884e-18,7.146554903713943e-23,3.974162014121723e-17,1.3234889800848443e-23,6.617444900424222e-24,0.0,0.0,0.0,9.860761315262648e-32,2.8698592549372254e-42,1.388881438975158e-15,7.499620072355167e-08,1.0114586719583408e-15,2.2289874010226003e-26,4.592371283688715e-17,6.631016271589276e-08
7,1.4226448584721206e-16,1.886225018555376e-20,8.852319235049579e-14,4.4208950799022776e-20,4.4214524814722764e-20,2.016761909652387e-07,7.147858934132687e-17,1.1640231981948682e-09,1.4224763072407405e-16,2.30236709717029e-06,2.302367097932886e-06,1.1654619985576262e-09,1.886225018555625e-20,1.164023198194867e-09,2.3023670971705485e-06,2.0167619093372421e-07,2.3023670971702906e-06,4.420895079247435e-20,8.852319234199796e-14,2.0167619096522966e-07,2.0167619093543136e-07,1.1640231981949158e-09,8.852319234985694e-14,1.164023198194867e-09,1.422644858472058e-16,2.0167619096523866e-07,2.3023670971702906e-06,8.742018448552127e-15,1.4226448584721206e-16,8.852319235049578e-14,0.0,9.183549615799121e-41,0.0,1.3234889813174394e-23,0.0,2.524354896707238e-29,2.3589632553205534e-32,1.3234889800848443e-23,0.0,0.0,0.0,1.504632769052528e-36,0.0,6.018531076210112e-36,2.1019476964872256e-45,1.4693679385278594e-39,0.0,3.0814879110195774e-33,0.0,1.4693679385278594e-39,2.465190328815662e-32,6.162975822039155e-33,0.0,5.048709793414476e-29,3.1446824873197835e-33,3.848336424048435e-09,1.232595164407831e-32,1.0799311567203238e-16,0.0,8.314428077711566e-25,7.485361957980848e-17,0.0,1.9188817043936792e-20,7.021626146106189e-28,3.8521082576424884e-23,3.8296713582648404e-23,7.677892406149271e-16,1.1890928935875637e-21,2.381142603393272e-24,2.0223733561086464e-16,8.672406135587466e-09,2.957784498122304e-17,8.632477662677488e-28,1.0774925101732217e-15,0.0,0.0,0.0,0.0,2.465190328815662e-32,9.860761315262648e-32,0.0,1.504632769052528e-36,1.1520018608316987e-16,0.0,0.0,0.0,0.0,0.0,0.0,4.6425315012964136e-17,1.7627171190256088e-09,0.0,1.5407439555097887e-33,0.0,0.0,0.0,0.0,0.0,8.085926670654614e-25,7.485434551488547e-17,5.796682237366097e-17,8.96831017167883e-44,8.96831017167883e-44,1.793662034335766e-43,8.96831017167883e-44,8.96831017167883e-44,1.918881704393678e-20,4.556284455027179e-28,3.8521082576421275e-23,1.5593781387116837e-27,2.465190328815662e-32,2.465190328815662e-32,0.0,0.0,2.465190328815662e-32,3.0814879110195774e-33,6.15071652399081e-23,9.427025690778122e-16,1.1875091740867794e-21,2.381142603570903e-24,8.240520638900777e-16,0.0,4.1359030627651384e-25,4.1359030627651384e-25,4.1359030627651384e-25,0.0,2.465190328815662e-32,2.2420775429197073e-44,2.0223733553991888e-16,8.672402598144759e-09,9.998570265879882e-18,4.809779504234767e-28,6.366556801906085e-16,2.085618538204126e-09
8,1.5623326183376334e-15,5.681588945084735e-20,1.3461128871535138e-13,1.3325308512104217e-19,1.332525957327503e-19,5.880739697154258e-09,7.85112992057955e-16,1.1608141923071696e-08,1.5623343481625206e-15,3.856199095074734e-09,3.856197128676349e-09,1.160814091095525e-08,5.681588945087364e-20,1.1608141923071683e-08,3.8561990950751185e-09,5.880739716883753e-09,3.8561990950751185e-09,1.3325308511381753e-19,1.3461128871571483e-13,5.880739697222001e-09,5.8807397168160024e-09,1.1608141923071683e-08,1.3461128871828856e-13,1.1608141923071673e-08,1.5623326183376334e-15,5.880739697154257e-09,3.856199095075056e-09,1.342461135245495e-13,1.5623326183376332e-15,1.3461128871535133e-13,0.0,0.0,4.70197740328915e-38,8.271679907785441e-25,0.0,3.0814879110195774e-33,8.41554038168938e-34,0.0,0.0,9.860761315262648e-32,0.0,0.0,0.0,4.70197740328915e-38,1.6815581571897805e-43,1.8367099231598242e-40,0.0,0.0,8.271806125530277e-25,7.346839692639297e-40,2.465190328815662e-32,1.232595164407831e-32,0.0,6.162975822039155e-33,7.311727676380235e-33,7.450958039973106e-09,0.0,2.3036933234230572e-16,0.0,4.847048509756498e-24,3.584286810687337e-15,1.262177448353619e-29,1.01636189126631e-19,4.0970939482284995e-27,2.3961705466845305e-24,2.382144491557754e-24,4.3346544431006756e-17,6.3173038052984905e-21,8.197271799176613e-23,2.876766108146988e-15,1.6790924258891806e-08,1.5650021159507408e-16,5.0356161900155345e-27,6.08311727493604e-17,2.465190328815662e-32,2.465190328815662e-32,2.465190328815662e-32,2.465190328815662e-32,4.930380657631324e-32,0.0,0.0,0.0,2.4574403688760273e-16,0.0,0.0,0.0,0.0,0.0,1.6543612251060553e-24,9.902939745121412e-17,3.412819987700522e-09,0.0,6.162975822039155e-33,0.0,0.0,0.0,1.6543612251060553e-24,3.0814879110195774e-33,4.713844011035684e-24,3.584289050575624e-15,3.0673015237758346e-16,2.8698592549372254e-42,0.0,2.8698592549372254e-42,2.8698592549372254e-42,2.8698592549372254e-42,1.0163618912663095e-19,2.6583671569668644e-27,2.396170546742152e-24,4.531784064163853e-26,0.0,4.930380657631324e-32,0.0,9.860761315262648e-32,0.0,3.0814879110195774e-33,3.8258840704508435e-24,5.321997830957723e-17,6.317548120523537e-21,8.197271799166908e-23,9.495011531589287e-16,0.0,0.0,4.1359030627651384e-25,0.0,0.0,0.0,0.0,2.8767661066329045e-15,1.679092421825395e-08,5.290297574253397e-17,2.8050350277915e-27,3.594261219424741e-17,4.038139062759852e-09
9,1.5938719701823137e-15,1.4680605098835602e-20,3.0735068105069856e-14,3.443064224260615e-20,3.4430612492656664e-20,1.3837196532907004e-09,8.00956640212334e-16,1.0479327411733626e-08,1.5938711225889123e-15,9.960858138749714e-10,9.960846269893261e-10,1.0479326944386698e-08,1.4680605098831615e-20,1.0479327411733609e-08,9.960858138744809e-10,1.3837196533085985e-09,9.960858138744809e-10,3.443064224073668e-20,3.073506810508938e-14,1.3837196532942416e-09,1.3837196533050561e-09,1.0479327411733609e-08,3.07350681045289e-14,1.0479327411733607e-08,1.5938719701823137e-15,1.3837196532907e-09,9.960858138744842e-10,3.07566328469179e-14,1.5938719701823137e-15,3.0735068105069856e-14,0.0,2.2958874039497803e-41,1.1754943508222875e-38,8.788761467863579e-25,0.0,9.62964972193618e-35,4.605763190674346e-34,5.169878828456423e-26,2.2958874039497803e-41,0.0,0.0,6.018531076210112e-36,5.739718509874451e-42,0.0,9.80908925027372e-45,0.0,0.0,3.0814879110195774e-33,8.271806125530277e-25,0.0,0.0,3.0814879110195774e-33,0.0,1.925929944387236e-34,5.97409738974903e-34,6.5454483620881535e-09,9.860761315262648e-32,2.2869849453229327e-16,0.0,1.1000746015947954e-24,7.489786510797802e-16,3.1554436208840472e-30,2.0414228868139136e-20,9.299752610573101e-28,5.597232462458801e-25,5.564454756147983e-25,8.959795960960192e-18,1.269076502310841e-21,1.9307579635122442e-23,2.9663771811651464e-15,1.4750352479451233e-08,3.1430266849622e-17,1.143015046112255e-27,1.2573893389270842e-17,2.465190328815662e-32,0.0,0.0,0.0,0.0,1.232595164407831e-32,0.0,6.018531076210112e-36,2.4396151231224686e-16,0.0,0.0,0.0,0.0,0.0,0.0,9.831119830455431e-17,2.998060451508086e-09,0.0,0.0,0.0,0.0,0.0,0.0,7.703719777548943e-34,1.0698428490940078e-24,7.489791004265901e-16,6.160140740212016e-17,7.174648137343064e-43,7.174648137343064e-43,0.0,7.174648137343064e-43,7.174648137343064e-43,2.041422886813912e-20,6.034075703181756e-28,5.597232462488702e-25,1.066059976490602e-26,2.465190328815662e-32,1.232595164407831e-32,6.162975822039155e-33,1.232595164407831e-32,0.0,7.703719777548943e-34,8.936887928530019e-25,1.1000626780012665e-17,1.269088047314339e-21,1.9307579635117096e-23,2.0475734337505908e-16,0.0,0.0,0.0,0.0,0.0,0.0,1.793662034335766e-43,2.9663771798083498e-15,1.4750352458918781e-08,1.0624620607868581e-17,6.36707348190925e-28,7.429391981550456e-18,3.5473879329773065e-09
