Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.7262751584425672,3.499365832864179e-18,
1,0.7875822601106621,0.2239734666363172,Y1Z4,0.7854081313882707,7.166768189611607e-05
2,0.8471347622866483,0.4415368483050976,Y6Z5,0.7854142174208868,-0.00022823023242798685
3,0.9027722190891572,0.6447973798883632,Y2Z0,0.7854460840504096,0.0007896503836515631
4,0.923563588369326,0.7207545679969416,Y3Z0,1.5718586356351412,1.1020976463110794
5,0.9590304851446793,0.8503259162660814,Y1Y4,6.996473528983415,0.9492657069594719
6,0.9927815590401164,0.9736288423118182,X5X6,0.7898742952490334,1.3012403862357482
7,0.9928886393322178,0.9740200391483644,standard_x,-4.818433344882284e-05,-0.13781321377295405
8,0.9932534425266807,0.9753527760398623,X1,6.690569740352748e-05,-0.13436841595014523
9,0.9934018905779285,0.9758951018675185,Y1Y6,3.564762548843285e-06,-0.41135522075621034
10,0.9969126979848337,0.9887211478592872,Y0Y2,-0.2401407962413618,-0.2065853153663662
11,0.9998811243656831,0.9995657111950801,Y3Z6,-0.7847020948372276,-1.0499635551293593
12,0.9999576997794328,0.9998454644440511,Y5Y6,-0.03249028666172501,-0.8486094940613859
