Layer,Cut Approximation Ratios,Hamiltonian Approximation Ratios,Best Mixer,Best Mixer Param,Best Hamiltonian Param
0,0.6665586377145425,-1.9501837033105066e-17,
1,0.7333447568291834,0.20029344487102269,Y0Z3,0.7853981504909319,-7.713733852723181e-08
2,0.7985602086605885,0.3958764144954522,Y4Z5,0.7853981570104852,7.997418246586678e-08
3,0.8531032699166105,0.55945258537652,Y1Z3,0.7853981517852151,-1.7046838526268488e-07
4,0.8841631052148731,0.6526019028018499,Y2Z4,0.7853981581118371,-5.768280207348839e-06
5,0.9154030411295234,0.7462913470283462,Y6Z5,0.7853981490283355,5.240161918687576e-06
6,0.9154044946902781,0.7462957062978282,standard_x,-3.839798263135192e-08,0.009995158293425937
7,0.9154044984193012,0.7462957174812731,X2,-1.4898387961620398e-06,0.010002239230702436
8,0.9154044984193352,0.7462957174813756,X2X6,4.2607220630097903e-07,0.010000112349079097
9,0.9154044984193354,0.7462957174813758,X6,1.010218244732887e-07,0.009999993217926904
10,0.9154044984193357,0.746295717481377,X6,9.613029737223729e-08,0.009999982644605485
11,0.9154044984193381,0.7462957174813842,standard_x,2.344412288897627e-08,0.010000005534501685
12,0.9154044984193384,0.7462957174813846,X1,0.0,0.01
