,Y4Z1,Y1Z4,Y5Z1,Y1Z5,Y4Z3,Y3Z4,Y5Z4,Y4Z5,Y0Z3,Y3Z0,Y5Z0,Y0Z5,Y4Z0,Y0Z4,Y1Z3,Y3Z1,Y1Z2,Y2Z1,Y2Z4,Y4Z2,Y3Z2,Y2Z3,Y0Z1,Y1Z0,Y2Z0,Y0Z2,Y5Z2,Y2Z5,Y5Z3,Y3Z5,X5Y4,X2Y3,X0Y4,X2Y0,X1Y0,Y5,Y2,Y0,X5Y2,X4Y5,X4Y3,X3Y5,X2Y5,X2Y4,X0Y5,X0Y3,X0Y2,X0Y1,Y1,X5Y1,X5Y0,X3Y2,X3Y0,X1Y4,X1Y3,standard_y,X4Y1,X3Y1,standard_x,Y4Y5,Y4,Y3Y5,Y3Y4,Y3,Y2Y5,Y2Y4,Y2Y3,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y3,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y2,X4Y0,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y4,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y1,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y5,X1Y2,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.8883693290473247,0.8883693290473245,0.817919070323204,0.817919070323204,0.731548198639735,0.731548198639735,0.6790579977254159,0.6790579977254159,0.6594800023332608,0.6594800023332605,0.6344092107298325,0.6344092107298325,0.5861294218137865,0.5861294218137865,0.4512648401879546,0.45126484018795443,0.35484694544207973,0.3548469454420797,0.27283011652347666,0.27283011652347655,0.26472725338019576,0.26472725338019576,0.20367044742105156,0.20367044742105145,0.09269342184833153,0.09269342184833151,0.0742798637363195,0.07427986373631945,0.0410435868652253,0.04104358686522523,1.6653345369377348e-16,1.1102230246251565e-16,1.1102230246251565e-16,6.938893903907228e-17,5.898059818321144e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.204170427930421e-17,4.163336342344337e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.3877787807814457e-17,6.938893903907228e-18,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.00032256568868119136,0.0003225656886811913,0.1388611173615023,0.00029698529606736273,0.0002656241506567597,0.2802833881992988,0.13886101868030887,0.0002465650304763066,0.6594800023332608,0.6594800023332608,0.6344092107298325,0.6344092107298324,0.000212822791627018,0.3824589878187541,0.00016385364644334887,0.28028331022789577,0.00012884444069640328,0.0820168469036491,0.08201680552698219,9.906424226030067e-05,0.26472725338019576,0.2647272533801958,0.3824589357549013,7.395246097344508e-05,0.09269342184833149,0.09269342184833154,0.0742798637363195,0.07427986373631945,0.04104358686522526,0.04104358686522522,0.0,5.551115123125783e-17,0.0,2.7755575615628914e-17,1.6940658945086007e-21,4.163336342344337e-17,6.938893903907228e-18,1.1102230246251565e-16,0.0,0.0,2.710505431213761e-20,2.7755575615628914e-17,0.0,0.0,4.163336342344337e-17,2.7755575615628914e-17,1.3877787807814457e-17,4.658681209898652e-21,1.6940658945086007e-20,1.0164395367051604e-20,5.551115123125783e-17,6.938893903907228e-18,5.551115123125783e-17,0.0,1.3552527156068805e-20,1.5957761913092117e-16,0.0,6.776263578034403e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,1.3552527156068805e-20,1.3552527156068805e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6940658945086007e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,5.371451517761187e-05,5.371451517761187e-05,0.13886107383907764,4.945479867483528e-05,8.79262650814634e-06,5.5475232675692685e-05,0.13886107110266643,4.105867901182066e-05,0.00013052792955250118,0.00013052792955250118,0.5933656246685386,0.000125565779815345,8.792624947584732e-06,7.56983956120403e-05,1.4970589987294236e-05,5.547523224775146e-05,2.145552644992591e-05,0.08201682941732508,0.08201682826995775,1.649644686700931e-05,5.2396282158038346e-05,0.17203383334747424,7.569839532629106e-05,1.4970589211636478e-05,0.17203382634658324,1.834639472643957e-05,0.0742798637363195,0.07427986373631945,0.5933656114382704,8.123573718644485e-06,3.3881317890172014e-21,3.3881317890172014e-21,0.0,6.776263578034403e-21,7.754818242684634e-25,1.3877787807814457e-17,1.3877787807814457e-17,2.0328790734103208e-20,6.938893903907228e-18,0.0,0.0,1.6940658945086007e-20,0.0,3.3881317890172014e-21,3.3881317890172014e-21,1.3877787807814457e-17,0.0,8.530300066953098e-25,1.2705494208814505e-21,2.541098841762901e-21,6.776263578034403e-21,0.0,6.938893903907228e-18,1.3877787807814457e-17,4.1359030627651384e-25,3.9387032047324966e-20,3.469446951953614e-18,3.101927297073854e-25,0.0,0.0,3.3881317890172014e-21,0.0,0.0,1.6940658945086007e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.776263578034403e-21,0.0,0.0,0.0,0.0,0.0,0.0,1.6940658945086007e-21,4.1359030627651384e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6543612251060553e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2705494208814505e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6940658945086007e-21,4.235164736271502e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1.4500273366851467e-05,1.4500273366851467e-05,0.0008337092960976003,1.739160873468699e-05,1.345719708526943e-05,2.180455362868109e-07,0.0008337092949003509,1.3457354075468811e-05,3.0802477333274705e-09,4.811111936366211e-07,0.0035625134317615144,2.9631490362692396e-09,1.3457197085266276e-05,1.7863595330858994e-09,1.7391440952066144e-05,2.1804553616423607e-07,5.791935340474011e-06,0.08201682895494666,0.0820168288713341,4.4532281146433005e-06,2.0594371438777362e-07,0.24631235647568256,1.7863595325944985e-09,1.7391440952066944e-05,0.2463123564755969,4.3294520157171405e-10,0.0004459695702399315,0.24631059459461047,0.0035625134317602866,4.811013712997146e-07,0.0,9.26442286059391e-23,0.0,1.0339757656912846e-25,9.860761315262648e-31,3.2526065174565133e-19,6.938893903907228e-18,1.0339757656912846e-25,5.421010862427522e-20,6.617444900424222e-24,0.0,0.0,0.0,0.0,0.0,0.0,2.5849394142282115e-26,1.1832913578315177e-30,1.6940658945086007e-21,4.963083675318166e-24,2.6469779601696886e-23,1.3234889800848443e-23,1.0842021724855044e-19,6.938893903907228e-18,8.077935669463161e-28,7.261626588303341e-18,6.938893903907228e-18,4.0389678347315804e-28,0.0,0.0,8.470329472543003e-22,0.0,0.0,1.3234889800848443e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.470329472543003e-22,1.5777218104420236e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6940658945086007e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.617444900424222e-24,2.117582368135751e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,3.861360761432046e-05,3.861360761432046e-05,0.0003270076955104364,3.0889935135174206e-05,2.397786053822376e-05,7.161774874290338e-10,0.0003270076921803442,2.3977957736237737e-05,5.52125756866186e-10,1.5802233905137552e-09,0.0015722530714317763,6.179972935242505e-10,2.39778605382224e-05,3.7256491107018783e-10,3.088982363091069e-05,7.161774845740534e-10,3.088864579100982e-05,0.0005066250843212388,0.0005066250806586882,2.397695059193269e-05,6.764286682546031e-10,0.0015214998377788512,3.725649103434164e-10,3.088982363091261e-05,0.0015214998377787018,5.521117778485377e-10,0.001572229749842214,0.001521498163438806,0.0015722530714316553,1.5802184272011024e-09,0.0,1.3234889800848443e-23,0.0,2.0194839173657902e-28,2.6165879826704963e-30,0.0,1.0842021724855044e-19,2.5849394142282115e-26,2.117582368135751e-22,6.617444900424222e-24,6.310887241768095e-30,2.0194839173657902e-28,0.0,0.0,2.6469779601696886e-23,0.0,0.0,3.135734436242228e-30,3.3881317890172014e-21,2.895132143935597e-24,2.6469779601696886e-23,1.3234889800848443e-23,6.352747104407253e-22,0.0,9.466330862652142e-30,1.0842024309794459e-19,0.0,3.1554436208840472e-30,0.0,0.0,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0292258760486853e-28,0.0,0.0,0.0,0.0,0.0,0.0,1.3234889800848443e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3234889800848443e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.308722450212111e-24,9.926167350636332e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,6.0009443240185245e-06,6.000944324018526e-06,3.448362677400445e-08,4.800559931446359e-06,3.7263790780649066e-06,8.157079572423695e-16,3.4483626765523026e-08,3.7263790780650734e-06,5.905984544190139e-16,1.7998339534496682e-15,1.6579763772886208e-07,6.610620508977617e-16,3.7263790780649066e-06,3.985268651492927e-16,4.800559931446168e-06,8.157079571638326e-16,4.80055993144386e-06,5.688529747252131e-08,5.6885297462588874e-08,3.726379078063124e-06,7.704350635330966e-16,1.7083844877407757e-07,3.985268651305162e-16,4.800559931446168e-06,1.7083844877407757e-07,5.905984544188253e-16,1.6579763772883105e-07,1.708384487740755e-07,1.6579763772886208e-07,1.799833953449605e-15,0.0,2.0679515313825692e-25,3.76158192263132e-37,4.70197740328915e-38,6.776643920623668e-38,0.0,6.617444900424222e-24,0.0,1.5777218104420236e-30,2.0194839173657902e-28,2.256949153578792e-36,3.5264830524668625e-38,0.0,0.0,2.0679515313825692e-25,1.5777218104420236e-30,0.0,5.646846893631938e-38,4.235164736271502e-22,6.310887241768095e-30,4.1359030627651384e-25,4.1359030627651384e-25,0.0,0.0,0.0,8.404155021073571e-22,0.0,3.76158192263132e-37,0.0,0.0,4.235164736271502e-22,0.0,0.0,2.465190328815662e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1754943508222875e-38,0.0,0.0,0.0,0.0,0.0,0.0,2.0194839173657902e-28,2.82118644197349e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.504632769052528e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0389678347315804e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.048709793414476e-29,1.0097419586828951e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1.0314070864316161e-08,1.0314070864316163e-08,3.710805637374934e-09,8.250920629800442e-09,6.404681630628108e-09,5.157769240372486e-16,3.7108056373749303e-09,6.404681630628105e-09,6.875591380472449e-16,1.1380455616226021e-15,1.784159226778806e-08,7.695909980488924e-16,6.404681630628102e-09,4.639544618692499e-16,8.250920629800434e-09,5.157769240372485e-16,8.25092062980042e-09,3.3247941559861743e-09,3.3247941559861735e-09,6.404681630628097e-09,4.871506079115183e-16,9.985052401620756e-09,4.639544618692499e-16,8.250920629800439e-09,9.985052401620745e-09,6.875591380472441e-16,1.784159226778803e-08,9.985052401620743e-09,1.784159226778804e-08,1.1380455616226005e-15,2.465190328815662e-32,3.308722450212111e-24,1.4693679385278594e-39,1.4693679385278594e-39,6.857248780304251e-40,4.1359030627651384e-25,2.0679515313825692e-25,4.930380657631324e-32,6.162975822039155e-33,2.465190328815662e-32,7.346839692639297e-40,2.204051907791789e-39,4.930380657631324e-32,0.0,1.6543612251060553e-24,6.162975822039155e-33,0.0,6.824302501784894e-40,4.1359030627651384e-25,1.5407439555097887e-33,0.0,3.308722450212111e-24,6.162975822039155e-33,1.3877787807814457e-17,7.346839692639297e-40,2.067952024420635e-25,1.3877787807814457e-17,3.6734198463196485e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.232595164407831e-32,3.6734198463196485e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.930380657631324e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.162975822039155e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,1.0314070864317285e-08,1.0314070864317285e-08,2.63562904835447e-09,8.250920629801339e-09,6.404681630628804e-09,2.2248732110886537e-16,2.635629048354469e-09,6.4046816306288e-09,4.902680427076952e-16,4.909112763274267e-16,1.2672131996421112e-08,5.487613375670333e-16,6.4046816306287986e-09,3.3082542751133556e-16,8.250920629801329e-09,2.2248732110886537e-16,8.250920629801326e-09,1.4285671967320577e-09,1.4285671967320574e-09,6.404681630628802e-09,2.101389731721714e-16,4.290286149872967e-09,3.3082542751133556e-16,8.250920629801336e-09,4.290286149872962e-09,4.902680427076952e-16,1.2672131996421102e-08,4.290286149872959e-09,1.2672131996421102e-08,4.90911276327428e-16,1.232595164407831e-32,0.0,7.346839692639297e-40,3.6734198463196485e-40,4.241415159356748e-40,8.271806125530277e-25,3.101927297073854e-25,2.465190328815662e-32,4.622231866529366e-33,1.232595164407831e-32,3.6734198463196485e-40,0.0,6.162975822039155e-33,1.232595164407831e-32,3.308722450212111e-24,3.0814879110195774e-33,9.183549615799121e-41,5.078421241836444e-40,4.1359030627651384e-25,6.162975822039155e-33,1.6543612251060553e-24,0.0,6.162975822039155e-33,6.938893903907228e-18,0.0,9.305782137740594e-25,6.938893903907228e-18,1.8367099231598242e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1020259538958945e-39,0.0,0.0,0.0,0.0,0.0,0.0,6.162975822039155e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.346839692639297e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.162975822039155e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.162975822039155e-33,1.5407439555097887e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1.031407086431729e-08,1.0314070864317291e-08,6.909996656884333e-10,8.250920629801342e-09,6.4046816306288085e-09,2.224873211099115e-16,6.90999665688433e-10,6.4046816306288035e-09,1.2853669936044573e-16,4.909112763297351e-16,3.3223336108522882e-09,1.438722595012822e-16,6.4046816306288035e-09,8.673461210402546e-17,8.250920629801336e-09,2.224873211099115e-16,8.250920629801332e-09,1.4285671967387754e-09,1.4285671967387752e-09,6.404681630628805e-09,2.1013897317315985e-16,4.290286149893142e-09,8.673461210402546e-17,8.250920629801342e-09,4.290286149893137e-09,1.285366993604457e-16,3.322333610852285e-09,4.290286149893137e-09,3.322333610852285e-09,4.909112763297358e-16,3.0814879110195774e-33,0.0,3.6734198463196485e-40,1.8367099231598242e-40,1.137080135630212e-40,0.0,2.0679515313825692e-25,6.162975822039155e-33,7.703719777548943e-34,0.0,0.0,9.183549615799121e-41,3.0814879110195774e-33,0.0,1.6543612251060553e-24,3.0814879110195774e-33,2.2958874039497803e-41,1.1338466394237825e-40,0.0,1.1555579666323415e-33,0.0,1.6543612251060553e-24,0.0,0.0,1.8367099231598242e-40,2.0679515930123274e-25,0.0,5.510129769479473e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8367099231598242e-40,0.0,0.0,0.0,0.0,0.0,0.0,6.162975822039155e-33,4.591774807899561e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.162975822039155e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9.283260812106905e-09,9.283260812106908e-09,8.521256472388685e-10,7.426306174745219e-09,5.764584205188404e-09,2.224873211099109e-16,8.521256472388682e-10,5.7645842051884e-09,1.585086378882435e-16,4.90911276329734e-16,4.097029013278063e-09,1.7742011443465417e-16,5.7645842051884e-09,1.0695922152066898e-16,7.426306174745213e-09,2.224873211099109e-16,7.426306174745211e-09,1.4285671903000722e-09,1.428567190300072e-09,5.764584205188404e-09,2.1013897317315965e-16,4.290286130556373e-09,1.0695922152066898e-16,7.426306174745219e-09,4.290286130556368e-09,1.5850863788824348e-16,4.097029013278058e-09,4.290286130556373e-09,4.097029013278058e-09,4.909112763297336e-16,0.0,0.0,1.8367099231598242e-40,3.6734198463196485e-40,1.0904204000143564e-41,0.0,0.0,0.0,0.0,0.0,0.0,2.7550648847397363e-40,6.162975822039155e-33,1.232595164407831e-32,1.6543612251060553e-24,1.5407439555097887e-33,0.0,1.1658102573950316e-41,0.0,5.7777898331617076e-34,1.6543612251060553e-24,0.0,7.703719777548943e-34,1.3877787807814457e-17,0.0,0.0,6.938893903907228e-18,3.6734198463196485e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.591774807899561e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.162975822039155e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5407439555097887e-33,3.0814879110195774e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
