,Y1Z2,Y2Z1,Y4Z0,Y0Z4,Y5Z0,Y0Z5,Y5Z3,Y3Z5,Y5Z4,Y4Z5,Y5Z2,Y2Z5,Y0Z2,Y2Z0,Y4Z3,Y3Z4,Y1Z0,Y0Z1,Y1Z3,Y3Z1,Y4Z1,Y1Z4,Y2Z3,Y3Z2,Y1Z5,Y5Z1,Y2Z4,Y4Z2,Y3Z0,Y0Z3,X3Y2,standard_y,Y0,Y3,X0Y3,Y1,X5Y2,X4Y5,X3Y0,X1Y0,X0Y1,Y4,X5Y3,X4Y0,X3Y1,X2Y5,X2Y4,X1Y5,X1Y2,X5Y1,X2Y1,X1Y3,X0Y5,standard_x,Y5,Y4Y5,Y3Y5,Y3Y4,Y2Y5,Y2Y4,Y2Y3,Y2,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y4,X5Y0,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y3,X4Y2,X4Y1,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y5,X3Y4,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y3,X2Y0,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y4,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y4,X0Y2,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.9990197882001745,0.9990197882001743,0.9828577872722257,0.9828577872722255,0.822158506189751,0.822158506189751,0.8155616406881284,0.8155616406881283,0.7606720263516178,0.7606720263516178,0.6917380282784458,0.6917380282784457,0.6200294852155448,0.6200294852155447,0.3656696970091611,0.3656696970091611,0.3237533458207657,0.32375334582076565,0.2633503011371503,0.2633503011371502,0.19948865109855254,0.19948865109855252,0.1938023753818376,0.19380237538183753,0.054737974662062885,0.054737974662062816,0.024185723159746937,0.02418572315974693,0.008479999489567805,0.008479999489567805,1.6653345369377348e-16,1.1102230246251565e-16,1.1102230246251565e-16,8.326672684688674e-17,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.163336342344337e-17,4.163336342344337e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.0408340855860843e-17,1.0408340855860843e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.003066777533139717,0.0030667775331397174,0.9828577872722257,0.9828577872722257,0.8221585061897511,0.822158506189751,0.8155616406881284,0.8155616406881283,0.7606720263516178,0.7606720263516178,0.6370003115310954,0.002123488112046922,0.296277664857706,0.0019033581892996631,0.3656696970091611,0.3656696970091611,0.0009938536743408265,0.29627321793618877,0.0008084292187325167,0.06954883891448976,0.17530304189723878,0.0006123875828401552,0.0005949319299879965,0.06954668489980849,0.00016803389971445633,0.6369967942810559,7.424500824220606e-05,0.17530198798700125,0.008479999489567847,0.00847999948956783,2.168404344971009e-19,5.545694112263355e-17,2.7755575615628914e-17,2.7755575615628914e-17,0.0,5.421010862427522e-20,2.168404344971009e-19,0.0,5.551115123125783e-17,2.710505431213761e-20,8.131516293641283e-20,5.551115123125783e-17,1.3877787807814457e-17,2.7755575615628914e-17,5.421010862427522e-20,2.168404344971009e-19,1.0842021724855044e-19,1.0842021724855044e-19,0.0,1.0842021724855044e-19,0.0,2.0328790734103208e-20,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,2.168404344971009e-19,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,8.326672684688674e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-20,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0
2,0.00011265079236486606,0.00011265079236486608,0.0024093770981093027,0.0024093770981093027,0.06148876541742282,0.002015438959207928,0.8155616406881285,0.8155616406881285,0.06148400951138336,0.0018647110326616982,0.637000053964383,7.800129478402602e-05,0.0007262911879798528,6.718813871400931e-05,0.0008964025160665654,0.3571897229993147,1.4012318886683014e-05,0.000726291173271078,2.9695728195808014e-05,0.06954792698742263,0.0004297375120259887,1.4012141605924463e-05,2.1853412121385055e-05,0.06954792408104797,6.1723264053041985e-06,0.6370000492186184,6.718792044605398e-05,0.00042973750854004246,0.3571885987975985,2.078786659344469e-05,6.776263578034403e-21,2.785129033866865e-17,2.168404344971009e-19,8.326672684688674e-17,2.710505431213761e-20,8.470329472543003e-22,0.0,0.0,0.0,4.1359030627651384e-24,2.481541837659083e-24,3.2526065174565133e-19,0.0,0.0,1.6940658945086007e-21,8.470329472543003e-22,1.3234889800848443e-23,1.6940658945086007e-21,2.7755575615628914e-17,2.541098841762901e-21,5.551115123125783e-17,5.082197683525802e-21,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,1.3552527156068805e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-20,0.0,1.6543612251060553e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6940658945086007e-21,1.9852334701272664e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3234889800848443e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.293955920339377e-23,0.0,0.0,0.0,0.0,0.0,0.0
3,2.5196429573711073e-05,2.5196429573711076e-05,0.0004609013189440554,0.0004609013189440554,1.0903761800527593e-06,0.00038156638914769693,1.4462818152470055e-05,1.4462818152470053e-05,1.090373093774227e-06,0.0001852323875987038,1.1296284032002682e-05,1.2558510611506686e-05,0.00013893572929319834,1.5027865946104833e-05,0.00018523238751565186,6.334247954928287e-06,3.1340992628109255e-06,0.00013893572915243512,5.261443121085826e-06,1.2333329006540414e-06,8.22065529231208e-05,3.134097811795359e-06,1.2558510607994838e-05,1.233332898075599e-06,5.261443119824362e-06,1.1296284027792395e-05,1.50278641596154e-05,8.220655288976025e-05,6.334247225393348e-06,0.000381566389086449,0.0,5.2727800966580196e-20,1.3552527156068805e-20,6.352747104407253e-22,1.0339757656912846e-25,4.235164736271502e-22,7.754818242684634e-26,0.0,0.0,4.194216442084409e-26,3.0987655172638233e-25,4.0657581468206416e-20,5.551115123125783e-17,0.0,6.462348535570529e-27,4.8467614016778965e-27,4.1359030627651384e-25,0.0,0.0,8.077935669463161e-27,1.3877787807814457e-17,6.462348535570529e-27,4.1359030627651384e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6940658945086007e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0679515313825692e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0679515313825692e-25,0.0,2.0679515313825692e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,6.203854594147708e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.877409121342317e-26,1.2407709188295415e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.271806125530277e-25,0.0,0.0,0.0,0.0,0.0,0.0
4,8.274782108452274e-07,8.274782108452274e-07,1.310370404470878e-07,1.3103704044708778e-07,4.9811234616780286e-08,1.0848163872141839e-07,6.607002439512485e-07,6.607002439512485e-07,4.981123461676884e-08,5.2662691263208134e-08,5.160444898637095e-07,4.1243517700214874e-07,3.950027050113025e-08,4.93531495564759e-07,5.2662691263158854e-08,2.893653998843637e-07,1.0292721773331216e-07,3.950027050108708e-08,1.7279152696552214e-07,5.634194795394231e-08,2.337182159645329e-08,1.0292721773330829e-07,4.1243517700190803e-07,5.634194795381531e-08,1.727915269654357e-07,5.16044489863502e-07,4.935314955647546e-07,2.337182159644306e-08,2.8936539988436094e-07,1.0848163872138203e-07,0.0,3.3087224502121107e-23,1.3234889800848443e-23,3.3087224502121107e-23,1.5777218104420236e-30,6.617444900424222e-24,0.0,0.0,0.0,3.913742897701856e-30,1.6483610775233674e-30,6.617444900424222e-24,0.0,0.0,6.310887241768095e-30,0.0,0.0,1.262177448353619e-29,2.7755575615628914e-17,1.262177448353619e-29,6.938893903907228e-17,2.524354896707238e-29,6.310887241768095e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1554436208840472e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.888609052210118e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.466330862652142e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.310887241768095e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,1.262177448353619e-29,0.0,0.0,0.0,0.0,0.0,0.0
5,9.540702510728498e-09,9.540702510728498e-09,2.7573610384835153e-10,2.7573610384835153e-10,4.0277979271063925e-10,2.2827365680779953e-10,5.342503741373489e-09,5.342503741373487e-09,4.027797927106374e-10,1.108160353556271e-10,4.172799454899837e-09,4.755317151755968e-09,8.311886968579348e-11,5.690345820766267e-09,1.108160353556271e-10,2.339844347961705e-09,1.1867357373041092e-09,8.311886968579348e-11,1.99226098469531e-09,4.555879470238709e-10,4.918040734785003e-11,1.1867357373041092e-09,4.755317151755968e-09,4.555879470238708e-10,1.99226098469531e-09,4.172799454899837e-09,5.690345820766267e-09,4.918040734785003e-11,2.3398443479617043e-09,2.2827365680779953e-10,6.162975822039155e-33,7.367077330550403e-25,6.462348535570529e-27,1.0339757656912846e-25,0.0,0.0,0.0,9.62964972193618e-35,0.0,5.936981155621816e-36,2.975470075518915e-35,6.462348535570529e-27,0.0,0.0,0.0,3.851859888774472e-34,1.925929944387236e-34,3.851859888774472e-34,0.0,7.703719777548943e-34,0.0,2.311115933264683e-33,1.925929944387236e-34,0.0,8.271806125530277e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.62964972193618e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.851859888774472e-34,4.81482486096809e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.62964972193618e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.622231866529366e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.62964972193618e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.925929944387236e-34,0.0,0.0,0.0,0.0,0.0,0.0
6,9.544123840980879e-09,9.544123840980877e-09,2.7573610382171114e-10,2.757361038217111e-10,4.028499956560723e-10,2.2827365678574473e-10,5.3434349189187025e-09,5.343434918918701e-09,4.028499956560723e-10,1.1081603534492054e-10,4.173526757554394e-09,4.757022425598503e-09,8.31188696777629e-11,5.692386399254192e-09,1.1081603534492054e-10,2.3402521736969014e-09,1.187161305009952e-09,8.31188696777629e-11,1.9929754166535343e-09,4.556673542244409e-10,4.918040734309845e-11,1.187161305009952e-09,4.757022425598503e-09,4.556673542244409e-10,1.9929754166535343e-09,4.1735267575543936e-09,5.692386399254192e-09,4.918040734309845e-11,2.3402521736969014e-09,2.2827365678574473e-10,0.0,1.9387045606711586e-26,0.0,0.0,3.611118645726067e-35,0.0,6.162975822039155e-33,9.62964972193618e-35,4.81482486096809e-35,2.191488811917376e-35,2.4688320103145093e-35,1.9387045606711586e-26,0.0,0.0,7.703719777548943e-34,5.7777898331617076e-34,9.62964972193618e-35,1.3481509610710651e-33,0.0,3.851859888774472e-34,0.0,3.0814879110195774e-33,9.62964972193618e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.62964972193618e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.222237291452134e-35,0.0,4.81482486096809e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.81482486096809e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5407439555097887e-33,9.62964972193618e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.925929944387236e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,9.544123840980879e-09,9.544123840980877e-09,2.7573610382171114e-10,2.757361038217111e-10,4.028499956560723e-10,2.2827365678574473e-10,5.3434349189187025e-09,5.343434918918701e-09,4.028499956560723e-10,1.1081603534492054e-10,4.173526757554394e-09,4.757022425598503e-09,8.31188696777629e-11,5.692386399254192e-09,1.1081603534492054e-10,2.3402521736969014e-09,1.187161305009952e-09,8.31188696777629e-11,1.9929754166535343e-09,4.556673542244409e-10,4.918040734309845e-11,1.187161305009952e-09,4.757022425598503e-09,4.556673542244409e-10,1.9929754166535343e-09,4.1735267575543936e-09,5.692386399254192e-09,4.918040734309845e-11,2.3402521736969014e-09,2.2827365678574473e-10,0.0,1.9387045606711586e-26,0.0,0.0,3.611118645726067e-35,0.0,6.162975822039155e-33,9.62964972193618e-35,4.81482486096809e-35,2.191488811917376e-35,2.4688320103145093e-35,1.9387045606711586e-26,0.0,0.0,7.703719777548943e-34,5.7777898331617076e-34,9.62964972193618e-35,1.3481509610710651e-33,0.0,3.851859888774472e-34,0.0,3.0814879110195774e-33,9.62964972193618e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.62964972193618e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.222237291452134e-35,0.0,4.81482486096809e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.81482486096809e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5407439555097887e-33,9.62964972193618e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.925929944387236e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,9.544123840980879e-09,9.544123840980877e-09,2.7573610382171114e-10,2.757361038217111e-10,4.028499956560723e-10,2.2827365678574473e-10,5.3434349189187025e-09,5.343434918918701e-09,4.028499956560723e-10,1.1081603534492054e-10,4.173526757554394e-09,4.757022425598503e-09,8.31188696777629e-11,5.692386399254192e-09,1.1081603534492054e-10,2.3402521736969014e-09,1.187161305009952e-09,8.31188696777629e-11,1.9929754166535343e-09,4.556673542244409e-10,4.918040734309845e-11,1.187161305009952e-09,4.757022425598503e-09,4.556673542244409e-10,1.9929754166535343e-09,4.1735267575543936e-09,5.692386399254192e-09,4.918040734309845e-11,2.3402521736969014e-09,2.2827365678574473e-10,0.0,1.9387045606711586e-26,0.0,0.0,3.611118645726067e-35,0.0,6.162975822039155e-33,9.62964972193618e-35,4.81482486096809e-35,2.191488811917376e-35,2.4688320103145093e-35,1.9387045606711586e-26,0.0,0.0,7.703719777548943e-34,5.7777898331617076e-34,9.62964972193618e-35,1.3481509610710651e-33,0.0,3.851859888774472e-34,0.0,3.0814879110195774e-33,9.62964972193618e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.62964972193618e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.222237291452134e-35,0.0,4.81482486096809e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.81482486096809e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5407439555097887e-33,9.62964972193618e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.925929944387236e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9.544123840980879e-09,9.544123840980877e-09,2.7573610382171114e-10,2.757361038217111e-10,4.028499956560723e-10,2.2827365678574473e-10,5.3434349189187025e-09,5.343434918918701e-09,4.028499956560723e-10,1.1081603534492054e-10,4.173526757554394e-09,4.757022425598503e-09,8.31188696777629e-11,5.692386399254192e-09,1.1081603534492054e-10,2.3402521736969014e-09,1.187161305009952e-09,8.31188696777629e-11,1.9929754166535343e-09,4.556673542244409e-10,4.918040734309845e-11,1.187161305009952e-09,4.757022425598503e-09,4.556673542244409e-10,1.9929754166535343e-09,4.1735267575543936e-09,5.692386399254192e-09,4.918040734309845e-11,2.3402521736969014e-09,2.2827365678574473e-10,0.0,1.9387045606711586e-26,0.0,0.0,3.611118645726067e-35,0.0,6.162975822039155e-33,9.62964972193618e-35,4.81482486096809e-35,2.191488811917376e-35,2.4688320103145093e-35,1.9387045606711586e-26,0.0,0.0,7.703719777548943e-34,5.7777898331617076e-34,9.62964972193618e-35,1.3481509610710651e-33,0.0,3.851859888774472e-34,0.0,3.0814879110195774e-33,9.62964972193618e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.62964972193618e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.222237291452134e-35,0.0,4.81482486096809e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.81482486096809e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5407439555097887e-33,9.62964972193618e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.925929944387236e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
