,Y2Z5,Y5Z2,Y0Z5,Y5Z0,Y0Z2,Y2Z0,Y1Z5,Y5Z1,Y4Z3,Y3Z4,Y5Z4,Y4Z5,Y3Z1,Y1Z3,Y1Z4,Y4Z1,Y0Z4,Y4Z0,Y1Z0,Y0Z1,Y1Z2,Y2Z1,Y0Z3,Y3Z0,Y5Z3,Y3Z5,Y2Z4,Y4Z2,Y2Z3,Y3Z2,standard_y,Y4,X5Y3,X4Y3,X4Y2,X4Y0,X1Y5,X1Y2,X0Y4,Y5,Y1,X5Y2,X3Y4,X2Y5,X2Y4,X2Y1,X1Y0,X0Y2,X4Y1,X3Y1,X0Y1,standard_x,Y4Y5,Y3Y5,Y3Y4,Y3,Y2Y5,Y2Y4,Y2Y3,Y2,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,Y0,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y4,X5Y1,X5Y0,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y5,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y5,X3Y2,X3Y0,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y3,X2Y0,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y4,X1Y3,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y5,X0Y3,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.9969758715015804,0.9969758715015803,0.9369813033782328,0.9369813033782326,0.8901385532025504,0.8901385532025501,0.8581866169652739,0.8581866169652737,0.7468020404306424,0.7468020404306424,0.742442861617192,0.7424428616171919,0.7338401709097778,0.7338401709097777,0.7280324327291229,0.7280324327291227,0.7114047593079196,0.7114047593079195,0.6171414766699523,0.6171414766699523,0.5205598276906143,0.520559827690614,0.45648721979605966,0.45648721979605955,0.2609980320995662,0.2609980320995662,0.16929218901354948,0.16929218901354942,0.03679243409125621,0.03679243409125618,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.002977991522616962,0.002977991522616962,0.04684672123343442,0.0027987862676238755,0.04683857014454633,0.002658865817283242,0.33762911157957665,0.002563424595518773,0.7468020404306421,0.7468020404306421,0.002217695143006248,0.573151427844562,0.7338401709097777,0.7338401709097777,0.7280324327291228,0.7280324327291229,0.7114047593079194,0.7114047593079197,0.6171414766699521,0.6171414766699521,0.33762296075986775,0.001554925047025211,0.45648721979605944,0.45648721979605944,0.0007796075604533684,0.22420576214554466,0.000505679944859949,0.5731473604412041,0.00010989990826476147,0.22420443365220516,1.6653345369377348e-16,1.1102230246251565e-16,2.168404344971009e-19,0.0,1.0842021724855044e-19,0.0,2.168404344971009e-19,3.2526065174565133e-19,5.551115123125783e-17,2.168404344971009e-19,5.551115123125783e-17,2.7755575615628914e-17,5.551115123125783e-17,2.7755575615628914e-17,0.0,5.421010862427522e-20,3.360363335853796e-17,1.0842021724855044e-19,5.551115123125783e-17,5.551115123125783e-17,3.2967084789953905e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.168404344971009e-19,3.7947076036992655e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.168404344971009e-19,3.2526065174565133e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0009817424968908742,0.0009817424968908742,0.04684318174802726,0.0009226646206925316,0.046842295892227104,0.000876537608160677,0.3376270416614645,0.0008450738841541607,3.6953725071265286e-05,3.6953725071265286e-05,0.00047408855406665964,2.8361003674712968e-05,3.6312337746710794e-05,0.0058077390719597265,0.005807737282240159,3.602495561812146e-05,0.2549175400707213,3.520217469504363e-05,0.6171414766699521,0.6171414766699523,0.3376263731938046,0.0005126058911018055,0.25491753864091193,2.258818576494837e-05,0.0004740885528569526,1.1094282338400248e-05,0.00013047521409233643,2.8360981801258612e-05,0.00013047521384388928,1.1094275194103044e-05,1.1091049411347809e-16,0.0,3.308722450212111e-24,6.938893903907228e-18,3.308722450212111e-24,3.3881317890172014e-21,1.3552527156068805e-19,2.710505431213761e-20,0.0,0.0,1.1102230246251565e-16,0.0,2.0816681711721685e-17,2.7755575615628914e-17,0.0,0.0,4.327387127692492e-18,1.0842021724855044e-19,0.0,3.3881317890172014e-21,8.157129565370142e-18,0.0,0.0,0.0,0.0,3.3881317890172014e-21,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.308722450212111e-24,2.710505431213761e-20,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.308722450212111e-24,3.308722450212111e-24,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0006307527390095643,0.0006307527390095642,0.00010940950003530504,4.985220023388402e-05,0.00010940864595820647,0.0002338207931374852,0.000788584124323455,4.984910229984526e-05,1.0343109203752896e-06,1.0343109203752898e-06,0.00030459377561767976,7.938061261803878e-07,3.841318829829249e-07,1.356494466765594e-05,1.3564944664381153e-05,2.303179467825124e-08,0.000595402583642906,2.302635678191441e-08,0.0014414372207792363,0.0014414372207792367,0.0007885834798360347,0.00023381835868526313,0.0005954025836402898,3.8412738617195365e-07,0.00030459377561707087,3.105217895649749e-07,8.382809025205408e-05,7.938058734640568e-07,8.382809025192904e-05,3.105217070228878e-07,6.759719965783342e-21,1.6543612251060553e-23,2.5849394142282115e-26,0.0,0.0,0.0,5.293955920339377e-23,0.0,0.0,6.776263578034403e-21,5.421010862427522e-20,2.7755575615628914e-17,0.0,2.7755575615628914e-17,3.877409121342317e-26,5.293955920339377e-23,1.6812750918172192e-18,5.293955920339377e-23,3.101927297073854e-25,1.0339757656912846e-25,1.6812842291906954e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6469779601696886e-23,1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,0.0,6.462348535570529e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2924697071141057e-26,5.169878828456423e-26,2.0679515313825692e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5849394142282115e-26,5.293955920339377e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0339757656912846e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0587911840678754e-22,4.1359030627651384e-25,0.0,0.0,0.0,0.0,0.0,0.0
4,4.784077863712074e-11,4.784077863712074e-11,1.4783700163665647e-09,3.78103348156883e-12,1.4783700163665647e-09,1.7734565601448172e-11,1.0655593877681526e-08,3.781033481568787e-12,7.172737886873098e-08,7.172737886873098e-08,2.310256062691746e-11,5.5048852596871704e-08,2.6638652719029235e-08,1.8329380655472105e-10,1.8329380655450754e-10,1.5970221914504277e-09,8.045267317714312e-09,1.597022191450359e-09,1.947715391481596e-08,1.947715391481596e-08,1.0655593877681526e-08,1.773456560144814e-11,8.045267317714143e-09,2.6638652719029175e-08,2.3102560626917237e-11,2.1534059901013346e-08,6.35811921422227e-12,5.5048852596871704e-08,6.3581192142222215e-12,2.1534059901013346e-08,8.2354554150176925e-25,1.6543612251060553e-24,1.925929944387236e-34,2.7755575615628914e-17,0.0,0.0,1.925929944387236e-34,4.81482486096809e-35,1.9721522630525295e-31,4.0389678347315804e-28,8.271806125530277e-25,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,4.81482486096809e-35,9.62964972193618e-35,1.1019481585276754e-17,0.0,9.860761315262648e-32,0.0,1.1019481585276609e-17,0.0,0.0,0.0,0.0,1.6543612251060553e-24,0.0,0.0,0.0,3.2311742677852644e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.925929944387236e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.81482486096809e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.81482486096809e-35,0.0,1.9721522630525295e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.62964972193618e-35,9.62964972193618e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.860761315262648e-32,4.930380657631324e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,4.784077863712074e-11,4.784077863712074e-11,8.234727349299481e-11,3.781033481568812e-12,8.234727349299481e-11,1.7734565601448166e-11,5.935314525874104e-10,3.781033481568812e-12,8.69314105638636e-09,8.69314105638636e-09,2.3102560626917402e-11,6.6717541915566295e-09,3.2285240209657756e-09,1.0209720875577176e-11,1.0209720875576956e-11,1.935542522174864e-10,4.481326195753942e-10,1.9355425221748635e-10,1.0849046602219606e-09,1.0849046602219606e-09,5.935314525874104e-10,1.7734565601448166e-11,4.481326195753941e-10,3.2285240209657756e-09,2.3102560626917402e-11,2.6098628332533447e-09,6.358119214222259e-12,6.6717541915566295e-09,6.35811921422226e-12,2.6098628332533447e-09,1.058209572699674e-25,1.0339757656912846e-25,0.0,2.7755575615628914e-17,0.0,7.703719777548943e-34,0.0,6.018531076210112e-36,0.0,8.077935669463161e-28,1.0339757656912846e-25,0.0,2.7755575615628914e-17,0.0,6.018531076210112e-36,3.009265538105056e-36,3.217436484734067e-18,0.0,3.851859888774472e-34,7.703719777548943e-34,3.2174364847340653e-18,0.0,0.0,0.0,0.0,4.1359030627651384e-25,0.0,0.0,0.0,1.6155871338926322e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0339757656912846e-25,0.0,0.0,0.0,0.0,0.0,0.0,6.018531076210112e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.018531076210112e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.009265538105056e-36,1.2037062152420224e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2037062152420224e-35,3.009265538105056e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.703719777548943e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,4.784077863712074e-11,4.784077863712074e-11,8.234727349299481e-11,3.781033481568812e-12,8.234727349299481e-11,1.7734565601448166e-11,5.935314525874104e-10,3.781033481568812e-12,8.69314105638636e-09,8.69314105638636e-09,2.3102560626917402e-11,6.6717541915566295e-09,3.2285240209657756e-09,1.0209720875577176e-11,1.0209720875576956e-11,1.935542522174864e-10,4.481326195753942e-10,1.9355425221748635e-10,1.0849046602219606e-09,1.0849046602219606e-09,5.935314525874104e-10,1.7734565601448166e-11,4.481326195753941e-10,3.2285240209657756e-09,2.3102560626917402e-11,2.6098628332533447e-09,6.358119214222259e-12,6.6717541915566295e-09,6.35811921422226e-12,2.6098628332533447e-09,1.058209572699674e-25,1.0339757656912846e-25,0.0,2.7755575615628914e-17,0.0,7.703719777548943e-34,0.0,6.018531076210112e-36,0.0,8.077935669463161e-28,1.0339757656912846e-25,0.0,2.7755575615628914e-17,0.0,6.018531076210112e-36,3.009265538105056e-36,3.217436484734067e-18,0.0,3.851859888774472e-34,7.703719777548943e-34,3.2174364847340653e-18,0.0,0.0,0.0,0.0,4.1359030627651384e-25,0.0,0.0,0.0,1.6155871338926322e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0339757656912846e-25,0.0,0.0,0.0,0.0,0.0,0.0,6.018531076210112e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.018531076210112e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.009265538105056e-36,1.2037062152420224e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2037062152420224e-35,3.009265538105056e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.703719777548943e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,4.784077863712074e-11,4.784077863712074e-11,8.234727349299481e-11,3.781033481568812e-12,8.234727349299481e-11,1.7734565601448166e-11,5.935314525874104e-10,3.781033481568812e-12,8.69314105638636e-09,8.69314105638636e-09,2.3102560626917402e-11,6.6717541915566295e-09,3.2285240209657756e-09,1.0209720875577176e-11,1.0209720875576956e-11,1.935542522174864e-10,4.481326195753942e-10,1.9355425221748635e-10,1.0849046602219606e-09,1.0849046602219606e-09,5.935314525874104e-10,1.7734565601448166e-11,4.481326195753941e-10,3.2285240209657756e-09,2.3102560626917402e-11,2.6098628332533447e-09,6.358119214222259e-12,6.6717541915566295e-09,6.35811921422226e-12,2.6098628332533447e-09,1.058209572699674e-25,1.0339757656912846e-25,0.0,2.7755575615628914e-17,0.0,7.703719777548943e-34,0.0,6.018531076210112e-36,0.0,8.077935669463161e-28,1.0339757656912846e-25,0.0,2.7755575615628914e-17,0.0,6.018531076210112e-36,3.009265538105056e-36,3.217436484734067e-18,0.0,3.851859888774472e-34,7.703719777548943e-34,3.2174364847340653e-18,0.0,0.0,0.0,0.0,4.1359030627651384e-25,0.0,0.0,0.0,1.6155871338926322e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0339757656912846e-25,0.0,0.0,0.0,0.0,0.0,0.0,6.018531076210112e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.018531076210112e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.009265538105056e-36,1.2037062152420224e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2037062152420224e-35,3.009265538105056e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.703719777548943e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,4.784077863712074e-11,4.784077863712074e-11,8.234727349299481e-11,3.781033481568812e-12,8.234727349299481e-11,1.7734565601448166e-11,5.935314525874104e-10,3.781033481568812e-12,8.69314105638636e-09,8.69314105638636e-09,2.3102560626917402e-11,6.6717541915566295e-09,3.2285240209657756e-09,1.0209720875577176e-11,1.0209720875576956e-11,1.935542522174864e-10,4.481326195753942e-10,1.9355425221748635e-10,1.0849046602219606e-09,1.0849046602219606e-09,5.935314525874104e-10,1.7734565601448166e-11,4.481326195753941e-10,3.2285240209657756e-09,2.3102560626917402e-11,2.6098628332533447e-09,6.358119214222259e-12,6.6717541915566295e-09,6.35811921422226e-12,2.6098628332533447e-09,1.058209572699674e-25,1.0339757656912846e-25,0.0,2.7755575615628914e-17,0.0,7.703719777548943e-34,0.0,6.018531076210112e-36,0.0,8.077935669463161e-28,1.0339757656912846e-25,0.0,2.7755575615628914e-17,0.0,6.018531076210112e-36,3.009265538105056e-36,3.217436484734067e-18,0.0,3.851859888774472e-34,7.703719777548943e-34,3.2174364847340653e-18,0.0,0.0,0.0,0.0,4.1359030627651384e-25,0.0,0.0,0.0,1.6155871338926322e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0339757656912846e-25,0.0,0.0,0.0,0.0,0.0,0.0,6.018531076210112e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.018531076210112e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.009265538105056e-36,1.2037062152420224e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2037062152420224e-35,3.009265538105056e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.703719777548943e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,4.784077863712074e-11,4.784077863712074e-11,8.234727349299481e-11,3.781033481568812e-12,8.234727349299481e-11,1.7734565601448166e-11,5.935314525874104e-10,3.781033481568812e-12,8.69314105638636e-09,8.69314105638636e-09,2.3102560626917402e-11,6.6717541915566295e-09,3.2285240209657756e-09,1.0209720875577176e-11,1.0209720875576956e-11,1.935542522174864e-10,4.481326195753942e-10,1.9355425221748635e-10,1.0849046602219606e-09,1.0849046602219606e-09,5.935314525874104e-10,1.7734565601448166e-11,4.481326195753941e-10,3.2285240209657756e-09,2.3102560626917402e-11,2.6098628332533447e-09,6.358119214222259e-12,6.6717541915566295e-09,6.35811921422226e-12,2.6098628332533447e-09,1.058209572699674e-25,1.0339757656912846e-25,0.0,2.7755575615628914e-17,0.0,7.703719777548943e-34,0.0,6.018531076210112e-36,0.0,8.077935669463161e-28,1.0339757656912846e-25,0.0,2.7755575615628914e-17,0.0,6.018531076210112e-36,3.009265538105056e-36,3.217436484734067e-18,0.0,3.851859888774472e-34,7.703719777548943e-34,3.2174364847340653e-18,0.0,0.0,0.0,0.0,4.1359030627651384e-25,0.0,0.0,0.0,1.6155871338926322e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0339757656912846e-25,0.0,0.0,0.0,0.0,0.0,0.0,6.018531076210112e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.018531076210112e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.009265538105056e-36,1.2037062152420224e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2037062152420224e-35,3.009265538105056e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.703719777548943e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
