,Y2Z1,Y1Z2,Y3Z2,Y2Z3,Y4Z0,Y0Z4,Y5Z1,Y1Z5,Y2Z0,Y0Z2,Y4Z5,Y5Z4,Y4Z1,Y1Z4,Y3Z0,Y0Z3,Y4Z3,Y3Z4,Y3Z5,Y5Z3,Y3Z1,Y1Z3,Y0Z1,Y1Z0,Y5Z2,Y2Z5,Y5Z0,Y0Z5,Y4Z2,Y2Z4,Y3,standard_y,Y2,Y1,X4Y3,X4Y2,X3Y5,X0Y2,Y0,X5Y4,X5Y3,X5Y0,X4Y0,X3Y4,X3Y2,X2Y5,X2Y0,X1Y2,X0Y5,X0Y4,X1Y0,X5Y1,X0Y1,standard_x,Y5,Y4Y5,Y4,Y3Y5,Y3Y4,Y2Y5,Y2Y4,Y2Y3,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y2,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y5,X4Y1,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y1,X3Y0,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y4,X2Y3,X2Y1,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y5,X1Y4,X1Y3,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y3,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.965572463364516,0.9655724633645157,0.9291994556782155,0.9291994556782153,0.86504512395001,0.8650451239500099,0.7548983161359919,0.7548983161359918,0.7505409503856708,0.7505409503856708,0.7503678731375403,0.75036787313754,0.7473890969585898,0.7473890969585897,0.7473067294096041,0.7473067294096041,0.7173445069748815,0.7173445069748814,0.5852966601458384,0.5852966601458383,0.5667400290206914,0.5667400290206914,0.5486946056438222,0.5486946056438221,0.3666218132183866,0.3666218132183866,0.2859067949036169,0.2859067949036169,0.27411222199274377,0.27411222199274377,1.6653345369377348e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,3.469446951953614e-17,2.7755575615628914e-17,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0018189277639681603,0.0018189277639681601,0.3624604322347711,0.0017504089566804017,0.8650451239500099,0.8650451239500099,0.3882771534214249,0.0014220636547649808,0.001413855328780408,0.2018473183007692,0.75036787313754,0.75036787313754,0.47327736132819803,0.0014079179248837606,0.7473067294096041,0.7473067294096041,0.7173445069748814,0.7173445069748814,0.5852966601458383,0.5852966601458383,0.3624577779618565,0.0010676145114431393,0.20184501304324962,0.00103362087260388,0.38827516348765223,0.000690635472987308,0.28590679490361703,0.2859067949036169,0.47327554885963846,0.0005163675953312488,8.326672684688674e-17,2.7484525072507537e-17,2.168404344971009e-19,5.421010862427522e-20,1.3877787807814457e-16,1.0842021724855044e-19,2.7755575615628914e-17,1.0842021724855044e-19,2.7755575615628914e-17,0.0,0.0,0.0,4.163336342344337e-17,0.0,0.0,1.0842021724855044e-19,1.0842021724855044e-19,0.0,2.7755575615628914e-17,5.551115123125783e-17,1.0164395367051604e-20,5.421010862427522e-20,3.049318610115481e-20,0.0,2.7755575615628914e-17,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-20,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,2.168404344971009e-19,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-20,0.0,1.6263032587282567e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0001888678447328703,0.00018886784473287036,0.3624594374992942,0.00018175321395288058,0.0001434637590765272,0.0001434637590765272,0.38827650993110213,0.00014765957333152897,9.319038314206508e-05,3.3475290567699486e-05,0.00012444506395112775,0.46446108216581317,7.84907959585336e-05,3.886502896874117e-05,0.029962232299894823,0.0001239373873292679,0.00011896829040962471,0.029962212157499404,0.5852966601458383,0.5852966601458381,0.3624594088818834,0.00011085544779519443,3.3475286445702655e-05,3.886502548229394e-05,0.3882764884763557,7.171193703405512e-05,0.4644610679146019,4.741632824320148e-05,7.849079271768543e-05,9.319038038576223e-05,5.551115123125783e-17,5.553317408788644e-17,1.3552527156068805e-20,5.082197683525802e-21,1.3552527156068805e-20,0.0,0.0,3.308722450212111e-24,0.0,1.3552527156068805e-20,0.0,0.0,5.551115123125783e-17,6.776263578034403e-21,2.710505431213761e-20,0.0,0.0,2.7755575615628914e-17,0.0,1.1102230246251565e-16,1.3183191012563879e-24,3.3881317890172014e-21,4.911384887033602e-25,0.0,0.0,0.0,1.3552527156068805e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.776263578034403e-21,3.308722450212111e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.776263578034403e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.308722450212111e-24,6.776263578034403e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.776263578034403e-21,1.6543612251060553e-24,1.2705494208814505e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.00011427109376392099,0.00011427109376392099,0.0029062096984260742,6.657989084970598e-05,3.207135626206233e-05,3.207135626206233e-05,0.0031132117157543814,2.226983044085746e-05,5.63831654082586e-05,7.483408641254045e-06,1.225188888047787e-06,0.0037240617200758816,1.7546635324500356e-05,2.3514586167236954e-05,0.00024023792872078422,1.7106641051629953e-05,1.2234397197663854e-06,0.00024023792064975546,0.004692924742592659,0.004692924742592659,0.002906209614430849,2.2264802661446046e-05,7.483408303936065e-06,2.35145860618197e-05,0.0031132116527823584,6.657496128367113e-05,0.0037240617143654417,1.710540970388831e-05,1.7546635059289973e-05,5.6383165324918224e-05,0.0,0.0,0.0,2.541098841762901e-21,1.3234889800848443e-23,4.1359030627651384e-25,5.551115123125783e-17,0.0,8.470329472543003e-22,1.3234889800848443e-23,0.0,0.0,1.1102230246251565e-16,0.0,5.293955920339377e-23,5.293955920339377e-23,2.0679515313825692e-25,5.551115123125783e-17,0.0,5.551115123125783e-17,2.3987287975507916e-26,2.6469779601696886e-23,2.70745937357035e-26,0.0,0.0,0.0,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5881867761018131e-22,0.0,0.0,0.0,0.0,0.0,0.0,1.3234889800848443e-23,1.0339757656912846e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.970466940254533e-23,1.3234889800848443e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.203854594147708e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0679515313825692e-25,2.812414082680294e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2.00149610403707e-05,2.00149610403707e-05,1.6145666946813246e-07,1.1661444400332918e-05,8.372702747904872e-06,8.372702747904875e-06,1.7295682323280282e-07,3.9002570277473234e-06,9.875698406236468e-06,1.9536546701109064e-06,3.1963052673277213e-07,2.0689305685255194e-07,4.580809118887572e-06,4.118657743468022e-06,1.3346599073403645e-08,4.465853159060052e-06,3.1963052673136267e-07,1.3346599042843543e-08,2.6071897270729305e-07,2.607189727072931e-07,1.6145666932497288e-07,3.900257027744606e-06,1.9536546674092842e-06,4.118657742209599e-06,1.729568231254747e-07,1.1661444400330251e-05,2.0689305683093e-07,4.465853159059059e-06,4.580809116763468e-06,9.875698405241594e-06,0.0,2.2499312661442353e-22,0.0,2.117582368135751e-22,2.0194839173657902e-28,2.5849394142282115e-26,5.551115123125783e-17,2.5849394142282115e-26,0.0,2.0194839173657902e-28,5.551115123125783e-17,1.0097419586828951e-28,0.0,2.0194839173657902e-28,8.077935669463161e-28,4.0389678347315804e-28,6.462348535570529e-27,2.7755575615628914e-17,1.0097419586828951e-28,0.0,3.318504591833188e-27,3.0292258760486853e-28,1.710310484372585e-27,0.0,1.3234889800848443e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.077935669463161e-28,0.0,0.0,0.0,0.0,0.0,0.0,2.0194839173657902e-28,1.9387045606711586e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.068193710780266e-28,1.0097419586828951e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2924697071141057e-26,4.0389678347315804e-28,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0389678347315804e-28,1.9387045606711586e-26,1.8932661725304283e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1.8654991625234873e-08,1.865499162523488e-08,1.0608820970043119e-07,1.0869076746517391e-08,4.6114746279462326e-08,4.6114746279462326e-08,1.1364460690987502e-07,3.6352437580128216e-09,9.204667982371938e-09,1.0760239804259206e-08,1.7604447556821456e-09,1.3594306187524287e-07,2.5229947438265724e-08,3.838804659509021e-09,8.769639587134552e-09,2.4596798853621762e-08,1.7604447556787947e-09,8.769639587133946e-09,1.7131041504731893e-07,1.713104150473189e-07,1.0608820970043111e-07,3.635243758011732e-09,1.0760239804259191e-08,3.838804659508986e-09,1.1364460690987495e-07,1.0869076746516322e-08,1.3594306187524245e-07,2.4596798853619403e-08,2.5229947438265717e-08,9.204667982371911e-09,6.617444900424222e-24,2.357464745776129e-23,1.6543612251060553e-24,4.1359030627651384e-25,3.944304526105059e-31,9.860761315262648e-32,5.551115123125783e-17,0.0,8.271806125530277e-25,0.0,5.551115123125783e-17,0.0,5.551115123125783e-17,7.888609052210118e-31,0.0,0.0,0.0,8.326672684688674e-17,3.944304526105059e-31,0.0,1.535853899010368e-33,9.860761315262648e-32,4.653782134905436e-33,0.0,1.3234889800848443e-23,0.0,3.308722450212111e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.944304526105059e-31,0.0,0.0,0.0,0.0,0.0,0.0,3.944304526105059e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.860761315262648e-32,3.944304526105059e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.930380657631324e-32,1.9721522630525295e-31,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.860761315262648e-32,9.860761315262648e-32,6.162975822039155e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.888609052210118e-31,0.0,0.0,0.0,0.0,0.0,0.0
6,1.274450383844216e-08,1.274450383844216e-08,3.2871678913477306e-10,7.425411551990733e-09,9.075390174340233e-09,9.075390174340231e-09,3.5213046191829283e-10,2.483484257639167e-09,6.2883398068235665e-09,2.1176170850279526e-09,3.4645583738768384e-10,4.212227440821631e-10,4.965258091040004e-09,2.622550666383706e-09,2.7172932553882627e-11,4.840654338280331e-09,3.4645583738768384e-10,2.71729325538826e-11,5.308093117860494e-10,5.308093117860494e-10,3.2871678913477296e-10,2.483484257639173e-09,2.1176170850279514e-09,2.622550666383705e-09,3.521304619182928e-10,7.425411551990739e-09,4.21222744082163e-10,4.840654338280331e-09,4.965258091040004e-09,6.2883398068235665e-09,2.5849394142282115e-26,1.0598251598335667e-24,8.271806125530277e-25,0.0,7.703719777548943e-34,1.232595164407831e-32,0.0,0.0,2.0679515313825692e-25,0.0,0.0,0.0,0.0,3.851859888774472e-34,0.0,0.0,0.0,0.0,0.0,0.0,1.5493485741578078e-33,0.0,8.689724439018678e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.703719777548943e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0814879110195774e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.81482486096809e-34,1.925929944387236e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.232595164407831e-32,3.851859888774472e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.925929944387236e-34,0.0,2.6481536735324493e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7.46395409614518e-09,7.46395409614518e-09,6.275401741942391e-09,4.348771177883665e-09,1.3806173138095084e-08,1.3806173138095084e-08,6.722382875329918e-09,1.4544789450025236e-09,3.682833027796461e-09,3.2214800195309018e-09,5.270549457148629e-10,8.04139620892682e-09,7.55352789944476e-09,1.5359246650041154e-09,5.187476694791068e-10,7.363971202574535e-09,5.270549457148592e-10,5.187476694791035e-10,1.0133469874140497e-08,1.0133469874140499e-08,6.275401741942391e-09,1.45447894500252e-09,3.2214800195309018e-09,1.5359246650041146e-09,6.722382875329918e-09,4.348771177883662e-09,8.041396208926819e-09,7.3639712025745315e-09,7.55352789944476e-09,3.68283302779646e-09,8.271806125530277e-25,3.101927297073854e-25,0.0,1.0339757656912846e-25,1.232595164407831e-32,0.0,0.0,0.0,2.0679515313825692e-25,0.0,0.0,0.0,0.0,1.232595164407831e-32,0.0,6.162975822039155e-33,0.0,0.0,1.232595164407831e-32,5.551115123125783e-17,1.7443865968462418e-33,2.311115933264683e-33,3.3526509478672626e-33,0.0,0.0,0.0,8.271806125530277e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.232595164407831e-32,0.0,0.0,0.0,0.0,0.0,0.0,1.232595164407831e-32,3.0814879110195774e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0814879110195774e-33,6.162975822039155e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.162975822039155e-33,6.162975822039155e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0814879110195774e-33,3.0814879110195774e-33,1.3481509610710651e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.232595164407831e-32,0.0,0.0,0.0,0.0,0.0,0.0
8,1.0507671712618707e-08,1.050767171261871e-08,6.46258938529065e-09,6.122151784681999e-09,1.4252915060579492e-08,1.4252915060579493e-08,6.922903425226731e-09,2.047599311321549e-09,5.1846514501557105e-09,3.3257210834937522e-09,5.441094572980816e-10,8.281261331109855e-09,7.797945924742908e-09,2.1622576917390515e-09,5.342212849917516e-10,7.602255527944938e-09,5.441094572980779e-10,5.342212849917481e-10,1.0435739023221909e-08,1.0435739023221909e-08,6.46258938529065e-09,2.0475993113215433e-09,3.325721083493751e-09,2.16225769173905e-09,6.922903425226731e-09,6.122151784681993e-09,8.281261331109851e-09,7.602255527944935e-09,7.797945924742908e-09,5.18465145015571e-09,4.1359030627651384e-25,1.7577588016751838e-24,1.6543612251060553e-24,1.0339757656912846e-25,1.8488927466117464e-32,0.0,0.0,0.0,4.1359030627651384e-25,0.0,0.0,0.0,0.0,0.0,1.232595164407831e-32,1.232595164407831e-32,0.0,0.0,1.232595164407831e-32,0.0,2.2656125469443523e-33,0.0,1.962487818697809e-34,0.0,8.271806125530277e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.232595164407831e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.244463733058732e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.703719777548943e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.465190328815662e-32,1.232595164407831e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0814879110195774e-33,6.162975822039155e-33,2.6963019221421302e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.162975822039155e-33,0.0,0.0,0.0,0.0,0.0,0.0
9,1.2613961505025856e-08,1.2613961505025856e-08,4.859328440048068e-09,7.349352839712789e-09,1.4252915060579493e-08,1.4252915060579497e-08,5.205446222295842e-09,2.4580458542219283e-09,6.223928154388635e-09,3.325721083493753e-09,5.441094572980813e-10,6.2268181229840885e-09,7.79794592474291e-09,2.595687801588645e-09,4.016898689785301e-10,7.602255527944938e-09,5.44109457298079e-10,4.016898689785278e-10,7.846805731443044e-09,7.846805731443044e-09,4.859328440048067e-09,2.458045854221927e-09,3.3257210834937506e-09,2.5956878015886437e-09,5.205446222295842e-09,7.3493528397127875e-09,6.226818122984087e-09,7.602255527944938e-09,7.79794592474291e-09,6.223928154388634e-09,8.271806125530277e-25,1.0339757656912846e-25,8.271806125530277e-25,3.101927297073854e-25,6.162975822039155e-33,1.232595164407831e-32,0.0,0.0,0.0,0.0,0.0,6.162975822039155e-33,5.551115123125783e-17,1.232595164407831e-32,0.0,1.232595164407831e-32,1.232595164407831e-32,0.0,6.162975822039155e-33,0.0,5.050964043633025e-33,0.0,1.305527535910249e-33,0.0,4.1359030627651384e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.162975822039155e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5407439555097887e-33,3.0814879110195774e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.162975822039155e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.162975822039155e-33,6.162975822039155e-33,4.044452883213195e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
