,Y3Z1,Y1Z3,Y5Z4,Y4Z5,Y2Z1,Y1Z2,Y0Z2,Y2Z0,Y3Z0,Y0Z3,Y3Z4,Y4Z3,Y4Z1,Y1Z4,Y5Z1,Y1Z5,Y0Z4,Y4Z0,Y2Z5,Y5Z2,Y3Z2,Y2Z3,Y5Z0,Y0Z5,Y0Z1,Y1Z0,Y3Z5,Y5Z3,Y2Z4,Y4Z2,standard_y,Y3,Y2,X3Y5,X3Y2,X0Y2,Y4,X5Y3,X4Y2,X1Y3,X1Y2,X0Y5,X1Y5,Y1,X5Y1,X4Y0,X1Y4,X5Y0,X3Y1,X3Y0,X2Y1,X2Y0,X4Y1,X1Y0,X0Y1,standard_x,Y5,Y4Y5,Y3Y5,Y3Y4,Y2Y5,Y2Y4,Y2Y3,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,Y0,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y4,X5Y2,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y5,X4Y3,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y4,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y5,X2Y4,X2Y3,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y4,X0Y3,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.8078543019534278,0.8078543019534277,0.7937510218569651,0.793751021856965,0.7926333582002464,0.7926333582002464,0.6897669242175675,0.6897669242175674,0.6349999404047207,0.6349999404047206,0.5853624971821242,0.5853624971821241,0.5124562396375931,0.5124562396375931,0.5050841534700117,0.5050841534700117,0.4791004720574512,0.47910047205745115,0.3710466916321079,0.3710466916321078,0.2360563634962105,0.2360563634962105,0.21601434789390284,0.21601434789390284,0.16494947983319797,0.16494947983319794,0.0692647631833114,0.06926476318331129,0.003180630610297202,0.0031806306102971915,1.942890293094024e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.85722573273506e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,6.938893903907228e-18,3.469446951953614e-18,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3.0118550982068517e-06,3.0118550982068517e-06,0.7937510218569652,0.7937510218569652,0.5565769947056767,2.955108136617753e-06,0.6897669242175674,0.6897669242175675,2.367416752308464e-06,0.4700504605726691,2.1823576567878594e-06,0.07290625754809267,0.07290625754046277,1.910547402208889e-06,0.43581939028718175,1.8830626747591983e-06,0.4791004720574512,0.4791004720574512,0.3710466916321078,0.3710466916321078,8.800690423274098e-07,0.5565769946985271,0.21601434789390284,0.21601434789390284,0.4700504605671096,6.149672417178339e-07,2.58233978101379e-07,0.43581939028319017,0.00318063061029722,0.0031806306102971455,1.2490014320988931e-16,0.0,5.551115123125783e-17,0.0,0.0,0.0,1.3877787807814457e-17,4.235164736271502e-22,5.551115123125783e-17,1.3877787807814457e-17,2.117582368135751e-22,2.7755575615628914e-17,0.0,5.293955920339377e-23,2.6469779601696886e-23,0.0,0.0,0.0,2.7755575615628914e-17,1.0587911840678754e-22,7.940933880509066e-23,2.7755575615628914e-17,2.6469779601696886e-23,7.940933880509066e-23,2.6469779601696886e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,4.235164736271502e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,4.163336342344337e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.938893903907228e-18,2.117582368135751e-22,0.0,0.0,0.0,0.0,0.0,0.0
2,1.120203243996903e-06,1.120203243996903e-06,0.007443421031211853,0.007443421031211854,0.5565769947042629,1.099097271635576e-06,0.6897669242175675,0.6897669242175675,8.805164389905248e-07,0.4700504605716813,7.156460838340947e-07,0.0006836803427956632,0.0006836803427857656,1.0253226219865586e-08,0.00408690776596571,1.0191186251119044e-08,0.2630956223070418,0.0044927772457325835,0.3678662008740298,0.003479500085045182,3.2732524109255953e-07,0.5565769947032739,0.002025680214427154,0.2630650581321681,0.4700504605709123,2.287255783102859e-07,7.156061708684287e-07,0.004086907765960532,0.36784974611146215,2.98264469906641e-05,2.1672132048889325e-19,1.0587911840678754e-22,0.0,0.0,1.0587911840678754e-22,5.551115123125783e-17,2.168404344971009e-19,8.271806125530277e-25,8.673617379884035e-19,2.7755575615628914e-17,5.293955920339377e-23,4.336808689942018e-19,6.203854594147708e-25,1.3234889800848443e-23,6.203854594147708e-25,4.336808689942018e-19,2.0679515313825692e-25,4.336808689942018e-19,2.7755575615628914e-17,2.6469779601696886e-23,6.617444900424222e-24,2.7755575615628914e-17,1.0339757656912846e-25,4.9325894681659426e-24,5.955458072311715e-25,0.0,4.336808689942018e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.336808689942018e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.271806125530277e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.336808689942018e-19,2.168404344971009e-19,2.117582368135751e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-20,1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,0.0
3,7.115159759693868e-08,7.115159759693866e-08,0.0003985203913981798,0.0003985203913981798,0.00012746109835397247,5.5283125845124797e-08,0.00015796278072140516,0.00015796278072140513,3.513687210660216e-08,0.00010764574992557169,4.545520005592141e-08,3.660421151213264e-05,3.660421151213051e-05,6.493005442742887e-10,0.00021881283829990443,6.492892487652973e-10,6.024907629477777e-05,0.00023894616359321731,8.424461068682781e-05,7.783744633018843e-05,3.5136870094858396e-08,0.00012746109835397155,7.783743860117023e-05,6.02490562310565e-05,0.00010764574992557099,5.5283123633544105e-08,4.5455192789037304e-08,0.00021881283829990327,8.424459988516959e-05,0.00023894615724369113,6.776263578034403e-20,0.0,0.0,1.6155871338926322e-27,1.6155871338926322e-27,0.0,3.3881317890172014e-20,3.2311742677852644e-27,6.617444900424222e-24,1.1102230246251565e-16,1.6155871338926322e-27,3.308722450212111e-24,2.0194839173657902e-28,0.0,8.077935669463161e-28,0.0,0.0,3.308722450212111e-24,5.551115123125783e-17,4.0389678347315804e-28,5.048709793414476e-28,0.0,1.6155871338926322e-27,1.00878519279771e-28,2.9175059901668737e-28,0.0,2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.776263578034403e-21,0.0,0.0,0.0,0.0,0.0,0.0,1.3234889800848443e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.462348535570529e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8467614016778965e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.308722450212111e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.271806125530277e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2.1349245266317525e-08,2.1349245266317525e-08,2.1692201846579124e-08,2.1692201846579124e-08,9.760657547628661e-09,1.6587863723159413e-08,1.2096401394651439e-08,1.2096401394651437e-08,1.0542921230037345e-08,8.243246881203681e-09,1.3638965687115394e-08,1.992434921009324e-09,1.992434921009311e-09,1.9482284780257308e-10,1.191038741674307e-08,1.9482284780256434e-10,4.6137256622667405e-09,1.3006281540666728e-08,6.451245163193095e-09,4.236835985734826e-09,1.0542921230037339e-08,9.760657547628657e-09,4.2368359857348245e-09,4.61372566226674e-09,8.243246881203676e-09,1.658786372315941e-08,1.3638965687115388e-08,1.1910387416743065e-08,6.4512451631930946e-09,1.3006281540666726e-08,4.1359030627651384e-24,0.0,1.6543612251060553e-24,2.465190328815662e-32,0.0,1.1102230246251565e-16,1.6543612251060553e-24,4.930380657631324e-32,2.465190328815662e-32,1.1102230246251565e-16,1.232595164407831e-32,0.0,6.162975822039155e-33,2.481541837659083e-24,2.465190328815662e-32,0.0,1.232595164407831e-32,0.0,5.551115123125783e-17,1.232595164407831e-32,1.5407439555097887e-32,1.1102230246251565e-16,4.930380657631324e-32,2.384435533728426e-33,4.639909327102566e-33,0.0,1.6543612251060553e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.465190328815662e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.232595164407831e-32,1.8488927466117464e-32,2.465190328815662e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.162975822039155e-33,2.465190328815662e-32,0.0,0.0,0.0,0.0,0.0,0.0
5,2.1349245266317525e-08,2.1349245266317525e-08,7.634002346867542e-09,7.63400234686754e-09,9.760657547599455e-09,1.658786372315941e-08,1.2096401394615243e-08,1.2096401394615243e-08,1.0542921230037345e-08,8.243246881179016e-09,1.3638965687115393e-08,7.011852909419931e-10,7.011852909419894e-10,1.948228478025695e-10,4.191548932403882e-09,1.9482284780256847e-10,4.613725662252936e-09,4.577220169151612e-09,6.4512451631737915e-09,1.491043467470464e-09,1.0542921230037342e-08,9.76065754759945e-09,1.4910434674704629e-09,4.613725662252934e-09,8.243246881179011e-09,1.658786372315941e-08,1.3638965687115393e-08,4.1915489324038796e-09,6.451245163173791e-09,4.57722016915161e-09,4.756288522179909e-24,1.6543612251060553e-24,2.481541837659083e-24,0.0,2.465190328815662e-32,0.0,2.0679515313825692e-25,1.232595164407831e-32,1.8488927466117464e-32,0.0,2.465190328815662e-32,0.0,3.0814879110195774e-33,1.6543612251060553e-24,6.162975822039155e-33,6.162975822039155e-33,6.162975822039155e-33,6.162975822039155e-33,5.551115123125783e-17,6.162975822039155e-33,0.0,0.0,0.0,3.3952009964666486e-34,1.4241725225438945e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.271806125530277e-25,0.0,0.0,0.0,0.0,0.0,0.0,6.162975822039155e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.232595164407831e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.162975822039155e-33,0.0,2.465190328815662e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.311115933264683e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2.134924526631752e-08,2.134924526631752e-08,1.7200963846315748e-09,1.7200963846315748e-09,9.760657547599455e-09,1.658786372315941e-08,1.2096401394615243e-08,1.209640139461524e-08,1.0542921230037342e-08,8.243246881179015e-09,1.363896568711539e-08,1.5799134308637763e-10,1.5799134308637675e-10,1.9482284780256902e-10,9.444414393706176e-10,1.94822847802569e-10,4.613725662252936e-09,1.03134103277438e-09,6.4512451631737915e-09,3.359624953189672e-10,1.0542921230037339e-08,9.760657547599449e-09,3.3596249531896704e-10,4.613725662252934e-09,8.24324688117901e-09,1.6587863723159403e-08,1.363896568711539e-08,9.444414393706172e-10,6.4512451631737915e-09,1.0313410327743798e-09,1.6802106192483375e-24,0.0,8.271806125530277e-25,0.0,2.465190328815662e-32,1.1102230246251565e-16,2.5849394142282115e-26,0.0,3.0814879110195774e-33,0.0,1.232595164407831e-32,1.5407439555097887e-33,7.703719777548943e-34,8.271806125530277e-25,3.0814879110195774e-33,0.0,1.5407439555097887e-33,0.0,5.551115123125783e-17,1.232595164407831e-32,0.0,0.0,3.0814879110195774e-33,2.967006608028491e-33,4.366052341892834e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6543612251060553e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0814879110195774e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0814879110195774e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5407439555097887e-33,7.703719777548943e-34,4.930380657631324e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2.1349245266317525e-08,2.1349245266317525e-08,1.0357994892511354e-08,1.0357994892511354e-08,9.760657516698784e-09,1.6587863723159417e-08,1.209640135631998e-08,1.209640135631998e-08,1.0542921230037345e-08,8.24324685508222e-09,1.3638965687115396e-08,9.513847824871878e-10,9.513847824871825e-10,1.9482284780257142e-10,5.687192701920733e-09,1.9482284780256863e-10,4.61372564764662e-09,6.210480555252439e-09,6.451245142750188e-09,2.0230830328351562e-09,1.0542921230037342e-08,9.760657516698777e-09,2.023083032835155e-09,4.61372564764662e-09,8.243246855082216e-09,1.658786372315941e-08,1.3638965687115393e-08,5.68719270192073e-09,6.451245142750186e-09,6.210480555252439e-09,6.203854594147708e-25,0.0,8.271806125530277e-25,1.232595164407831e-32,2.465190328815662e-32,1.1102230246251565e-16,2.0679515313825692e-25,2.465190328815662e-32,1.232595164407831e-32,5.551115123125783e-17,1.232595164407831e-32,1.232595164407831e-32,1.5407439555097887e-33,0.0,0.0,0.0,6.162975822039155e-33,6.162975822039155e-33,5.551115123125783e-17,0.0,3.0814879110195774e-33,1.1102230246251565e-16,0.0,1.6071516721495707e-33,3.31851036748656e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.465190328815662e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.232595164407831e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.232595164407831e-32,1.232595164407831e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0814879110195774e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2.135153880648819e-08,2.1351538806488186e-08,1.0367009189563461e-08,1.0367009189563458e-08,9.760657516698784e-09,1.658964575017348e-08,1.209640135631998e-08,1.209640135631998e-08,1.0544053851497992e-08,8.24324685508222e-09,1.3640430915290884e-08,9.522127482401336e-10,9.522127482401288e-10,1.9484377753671565e-10,5.6921421197317735e-09,1.9484377753671286e-10,4.61372564764662e-09,6.215885377048773e-09,6.451245142750188e-09,2.0248436700635277e-09,1.0544053851497989e-08,9.760657516698777e-09,2.024843670063527e-09,4.61372564764662e-09,8.243246855082216e-09,1.6589645750173477e-08,1.3640430915290882e-08,5.69214211973177e-09,6.451245142750186e-09,6.215885377048773e-09,1.8611563782443123e-24,1.6543612251060553e-24,8.271806125530277e-25,0.0,2.465190328815662e-32,0.0,2.0679515313825692e-25,2.465190328815662e-32,0.0,0.0,0.0,0.0,3.0814879110195774e-33,0.0,0.0,6.162975822039155e-33,1.232595164407831e-32,0.0,0.0,1.232595164407831e-32,1.232595164407831e-32,1.1102230246251565e-16,2.465190328815662e-32,4.6392348413010335e-33,2.676164969228575e-33,0.0,8.271806125530277e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.232595164407831e-32,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.162975822039155e-33,0.0,2.465190328815662e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.162975822039155e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2.1351538806488186e-08,2.135153880648819e-08,1.0923544572084672e-08,1.0923544572084672e-08,9.760657516698787e-09,1.658964575017348e-08,1.2096401356319983e-08,1.2096401356319983e-08,1.054405385149799e-08,8.243246855082224e-09,1.3640430915290885e-08,1.0033306817148044e-09,1.0033306817147977e-09,1.9484377753671402e-10,5.997715157629644e-09,1.948437775367111e-10,4.613725647646622e-09,6.549574687318354e-09,6.451245142750188e-09,2.1335439833225264e-09,1.0544053851497989e-08,9.76065751669878e-09,2.1335439833225256e-09,4.613725647646622e-09,8.243246855082217e-09,1.658964575017348e-08,1.3640430915290885e-08,5.9977151576296405e-09,6.451245142750188e-09,6.549574687318354e-09,1.6543612251060553e-24,0.0,8.271806125530277e-25,0.0,2.465190328815662e-32,0.0,4.1359030627651384e-25,0.0,1.232595164407831e-32,0.0,1.232595164407831e-32,0.0,3.0814879110195774e-33,1.6543612251060553e-24,1.232595164407831e-32,0.0,1.8488927466117464e-32,0.0,0.0,1.232595164407831e-32,3.0814879110195774e-33,1.1102230246251565e-16,3.697785493223493e-32,7.744196272480578e-34,3.054807495333773e-33,0.0,4.1359030627651384e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.232595164407831e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0814879110195774e-33,4.930380657631324e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0814879110195774e-33,2.465190328815662e-32,0.0,0.0,0.0,0.0,0.0,0.0
