,Y4Z1,Y1Z4,Y4Z0,Y0Z4,Y2Z5,Y5Z2,Y1Z3,Y3Z1,Y5Z3,Y3Z5,Y3Z2,Y2Z3,Y2Z0,Y0Z2,Y5Z4,Y4Z5,Y5Z1,Y1Z5,Y4Z2,Y2Z4,Y2Z1,Y1Z2,Y4Z3,Y3Z4,Y0Z1,Y1Z0,Y5Z0,Y0Z5,Y0Z3,Y3Z0,X5Y3,X3Y5,Y1,X5Y1,Y5,Y4,Y3,Y2,X4Y5,X4Y3,X3Y4,X2Y5,X0Y5,X0Y3,X0Y2,standard_y,X2Y1,X1Y0,X1Y3,X0Y1,X5Y2,X5Y0,X4Y2,X4Y0,X3Y2,X3Y1,X3Y0,X1Y4,X1Y2,X4Y1,standard_x,Y4Y5,Y3Y5,Y3Y4,Y2Y5,Y2Y4,Y2Y3,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,Y0,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y4,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y4,X2Y3,X2Y0,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y5,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y4,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.9079002465766735,0.9079002465766732,0.905177890848603,0.905177890848603,0.8462927828514535,0.8462927828514534,0.7712369847794612,0.7712369847794611,0.6840676783473105,0.6840676783473105,0.6812220765393857,0.6812220765393857,0.6150526018449698,0.6150526018449698,0.6012953785904576,0.6012953785904576,0.5822182612306355,0.5822182612306354,0.5363810274705547,0.5363810274705547,0.4612211419445094,0.4612211419445093,0.22458305043747512,0.22458305043747512,0.1995887063541001,0.19958870635409998,0.1920767294058299,0.1920767294058299,0.10711032391244867,0.1071103239124486,1.1102230246251565e-16,1.1102230246251565e-16,6.938893903907228e-17,6.938893903907228e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.163336342344337e-17,4.163336342344337e-17,4.163336342344337e-17,3.8163916471489756e-17,3.122502256758253e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.000552203748783242,0.000552203748783242,0.000550547955600863,0.7055892214116762,0.8462927828514535,0.8462927828514533,0.00046908232022331174,0.5466539758822695,0.6840676783473103,0.6840676783473105,0.6812220765393857,0.6812220765393857,0.6150526018449698,0.6150526018449698,0.01907722505054709,0.0003657203128159394,0.019077006140474424,0.00035411721461016973,0.000326238058930226,0.07515997083638767,0.07515978631366135,0.0002805242586508507,0.00013659606639866294,0.5466537916891779,0.7055890170671482,0.0001213939882482718,0.19207672940582987,0.19207672940582987,0.10711032391244865,0.10711032391244873,5.551115123125783e-17,2.0816681711721685e-17,1.0164395367051604e-20,1.6940658945086007e-20,3.469446951953614e-17,0.0,5.551115123125783e-17,2.7755575615628914e-17,0.0,0.0,5.421010862427522e-20,1.3877787807814457e-17,1.9081958235744878e-17,5.551115123125783e-17,5.551115123125783e-17,6.94905829927428e-18,6.776263578034403e-21,1.6940658945086007e-20,1.6940658945086007e-20,1.0164395367051604e-20,5.551115123125783e-17,0.0,2.710505431213761e-20,1.3552527156068805e-20,2.7755575615628914e-17,1.3552527156068805e-20,0.0,5.551115123125783e-17,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0164395367051604e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2.751145338654395e-05,2.7511453386543954e-05,2.742895978331298e-05,0.7055891845861368,6.361508915590669e-05,6.361508915590669e-05,2.337024407333607e-05,0.5466539344450954,5.142076977203364e-05,0.0028456037325124933,0.002845599875297559,5.1206868370082164e-05,4.623296676371146e-05,0.42297587298179484,1.4340102660433667e-06,1.9670533116134813e-06,1.434010225198868e-06,3.6664894139488455e-06,1.967053214217025e-06,5.649702950376052e-06,5.64970291594759e-06,3.666489324620015e-06,6.805379937735986e-06,0.5466539339879002,0.7055891840789226,6.047994162404618e-06,1.4438239949012516e-05,0.422975870701494,0.10711032391244862,0.10711032391244861,0.0,4.235164736271502e-22,1.0587911840678754e-21,1.0339757656912846e-25,2.117582368135751e-21,3.3881317890172014e-21,0.0,1.6940658945086007e-21,0.0,0.0,1.6940658945086007e-21,0.0,1.6940658945086007e-21,5.551115123125783e-17,0.0,5.5509245407126505e-17,1.550963648536927e-25,8.917273811857002e-22,4.235164736271502e-22,3.623960300395792e-23,0.0,0.0,1.0339757656912846e-25,4.235164736271502e-22,5.082197683525802e-21,8.470329472543003e-22,5.551115123125783e-17,5.551115123125783e-17,1.0339757656912846e-25,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,2.0679515313825692e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0679515313825692e-25,6.776263578034403e-21,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.462348535570529e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6940658945086007e-21,0.0,0.0,0.0,0.0,0.0,0.0
3,8.367906334638943e-12,4.3540618372529084e-08,8.342815012296046e-12,0.00010579382459186026,6.21310852555648e-06,6.213108525556479e-06,4.740870819660795e-08,0.6537642570504583,5.022123324834405e-06,0.002845601826283123,0.0028456017894895646,5.001232170837338e-06,3.963654319009833e-06,6.341967286250495e-05,1.2700868693279377e-06,5.983005425036984e-13,1.2700868693279513e-06,7.437813842778444e-09,5.983005422211175e-13,3.963654262051414e-06,3.963654262051419e-06,7.4378138410498855e-09,2.0699299702736853e-12,0.6537642570504565,0.00010579382459185993,4.354061760729116e-08,1.2700868867529907e-06,6.341967285924361e-05,1.6059785309902532e-05,0.6537642521097531,0.0,0.0,3.308722450212111e-24,2.524354896707238e-29,1.0587911840678754e-22,8.077935669463161e-28,5.551115123125783e-17,4.235164736271502e-22,3.0814879110195774e-33,0.0,8.077935669463161e-28,0.0,1.1309109937248425e-26,6.776263578034403e-21,1.0985992510469899e-25,5.55116773189352e-17,1.262177448353619e-29,1.0897723788495896e-28,0.0,3.3925497840098785e-29,0.0,0.0,3.0814879110195774e-33,0.0,0.0,1.6543612251060553e-24,6.776263578034403e-21,0.0,1.5777218104420236e-30,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.162975822039155e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.162975822039155e-33,4.235164736271502e-22,5.169878828456423e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.308722450212111e-24,0.0,0.0,0.0,0.0,0.0,0.0
4,1.5716290867838995e-13,8.6639942437104e-12,2.0819085007255297e-13,4.755352116786073e-06,5.767107963745198e-07,5.767107963745195e-07,9.433691839234972e-12,0.00020344170948379464,3.482701050075591e-07,8.855089415470494e-07,8.855089414484109e-07,9.630967511130704e-08,9.630963480490639e-08,2.4749605510789356e-06,3.4827007672882123e-07,1.4930296108902746e-14,3.48270076728821e-07,1.4800243755269737e-12,1.4930296108841982e-14,9.63096348209052e-08,9.630963482090536e-08,1.4800243755240101e-12,1.5716289606687768e-13,0.00020344170948379442,4.7553521167860675e-06,8.663994243478494e-12,3.4827007671837774e-07,2.474960551077839e-06,4.75535194723163e-06,0.00020344170948145292,0.0,0.0,4.0389678347315804e-28,3.851859888774472e-34,2.6469779601696886e-23,1.262177448353619e-29,0.0,0.0,6.018531076210112e-36,0.0,6.162975822039155e-33,0.0,0.0,0.0,2.0194839173657902e-28,4.49986669747405e-22,3.851859888774472e-34,4.103698963657496e-34,8.271806125530277e-25,2.169267233419064e-34,2.7755575615628914e-17,0.0,0.0,1.6543612251060553e-24,6.462348535570529e-27,1.6543612251060553e-24,0.0,5.169878828456423e-26,4.333342374871281e-34,1.0339757656912846e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.235164736271502e-22,0.0,0.0,0.0,0.0,0.0,6.018531076210112e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2037062152420224e-35,1.2924697071141057e-26,4.0389678347315804e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.925929944387236e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,9.464037484716341e-15,1.4468231996061258e-12,1.253683872990928e-14,1.791168592837274e-06,2.1016406428691083e-07,2.101640642869108e-07,1.4468094655752698e-12,2.2706242290871884e-08,1.2691605566969033e-07,9.88321452248005e-11,9.88321452233381e-11,3.509701766241879e-08,3.509701766159144e-08,9.322278288638655e-07,1.2691605566969023e-07,8.990727231392137e-16,1.2691605566969023e-07,1.1830708419294036e-13,8.990727231387286e-16,3.5097017662418605e-08,3.5097017662418605e-08,1.183070841929089e-13,9.464037484801112e-15,2.2706242290877344e-08,1.791168592837274e-06,1.446823199601664e-12,1.269160556691503e-07,9.322278288638106e-07,1.7911685928372731e-06,2.2706242290840266e-08,0.0,0.0,5.048709793414476e-29,0.0,0.0,7.888609052210118e-31,0.0,3.308722450212111e-24,4.70197740328915e-38,0.0,0.0,2.7755575615628914e-17,2.524354896707238e-29,0.0,0.0,3.3086727519750818e-24,3.611118645726067e-35,4.5751803848564964e-36,0.0,1.3123015100826436e-35,2.7755575615628914e-17,0.0,1.88079096131566e-37,2.0679515313825692e-25,3.944304526105059e-31,0.0,6.310887241768095e-30,3.1554436208840472e-30,1.2037062152420224e-35,1.5777218104420236e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88079096131566e-37,3.944304526105059e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.407412430484045e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6.756367612316271e-17,2.5696124186154704e-12,8.950037623035303e-17,7.199685184833566e-09,6.991912886692223e-09,6.991912886692223e-09,2.569607625097818e-12,4.462125611151591e-09,4.222348897634602e-09,1.942203561294244e-11,1.9422035612942363e-11,1.1676367741952713e-09,1.1676367741952708e-09,3.7471329696156616e-09,4.222348897634602e-09,6.4184719301724755e-18,4.222348897634602e-09,2.101374752963505e-13,6.418471930172474e-18,1.1676367741952713e-09,1.1676367741952713e-09,2.101374752963505e-13,6.756367612328166e-17,4.462125611168818e-09,7.199685184833566e-09,2.5696124186154704e-12,4.222348897634602e-09,3.7471329696156616e-09,7.199685184833566e-09,4.462125611168818e-09,0.0,7.703719777548943e-34,0.0,7.52316384526264e-37,0.0,1.232595164407831e-32,0.0,1.0339757656912846e-25,0.0,1.504632769052528e-36,0.0,0.0,0.0,3.0814879110195774e-33,0.0,1.033975888950801e-25,7.52316384526264e-37,6.865701062316442e-38,2.0679515313825692e-25,1.7870322110413523e-37,0.0,6.162975822039155e-33,0.0,0.0,0.0,2.0679515313825692e-25,0.0,0.0,3.76158192263132e-37,3.0814879110195774e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.591774807899561e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.52316384526264e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1359030627651384e-25,0.0,0.0,0.0,0.0,0.0,0.0
7,6.384906672879344e-17,3.84638676080625e-12,3.679880883462857e-17,5.9311287236474095e-09,2.29894814073023e-09,2.298948140730229e-09,3.8463740078295785e-12,7.930905086539486e-09,1.3883126556405981e-09,3.452039105503902e-11,3.4520391055038996e-11,3.8392017100121294e-10,3.8392017100121263e-10,3.08690274878004e-09,1.3883126556405981e-09,1.9008218931963535e-18,1.3883126556405981e-09,3.1454379318284855e-13,1.9008218931963535e-18,3.8392017100121273e-10,3.8392017100121283e-10,3.1454379318284855e-13,6.384906672857254e-17,7.930905086578086e-09,5.9311287236474095e-09,3.84638676080625e-12,1.3883126556405981e-09,3.08690274878004e-09,5.9311287236474095e-09,7.930905086578086e-09,0.0,0.0,2.0194839173657902e-28,3.76158192263132e-37,0.0,0.0,0.0,5.169878828456423e-26,5.739718509874451e-42,0.0,0.0,0.0,1.5407439555097887e-33,3.0814879110195774e-33,0.0,5.149683989282765e-26,3.76158192263132e-37,1.592062268947826e-38,8.271806125530277e-25,2.3823598506251076e-38,0.0,0.0,1.1479437019748901e-41,8.271806125530277e-25,0.0,8.271806125530277e-25,1.5407439555097887e-33,1.5407439555097887e-33,1.88079096131566e-37,1.5407439555097887e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76158192263132e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2.9160306278884496e-16,7.3918219604661e-12,2.944611847553803e-16,3.2610639499194667e-10,2.2989894265592677e-09,2.2989894265592673e-09,7.391781898696054e-12,1.2964446415946708e-08,1.3883375877553927e-09,5.6429594757162557e-11,5.642959475716253e-11,3.839270656598022e-10,3.8392706565980107e-10,1.6972464669023966e-10,1.3883375877553925e-09,1.2392979654563235e-17,1.388337587755392e-09,6.044612511175104e-13,1.2392979654563235e-17,3.8392706565980107e-10,3.839270656598015e-10,6.044612511175104e-13,2.9160306278901486e-16,1.2964446416089255e-08,3.2610639499194077e-10,7.3918219604661e-12,1.3883375877553925e-09,1.6972464669023966e-10,3.2610639499193943e-10,1.2964446416089255e-08,3.0814879110195774e-33,7.703719777548943e-34,4.0389678347315804e-28,1.504632769052528e-36,2.0679515313825692e-25,2.465190328815662e-32,0.0,5.169878828456423e-26,1.1479437019748901e-41,3.76158192263132e-37,3.76158192263132e-37,0.0,0.0,0.0,0.0,1.5550023698526256e-25,1.504632769052528e-36,1.6822756220035148e-39,0.0,2.517359823639389e-39,0.0,9.62964972193618e-35,0.0,0.0,0.0,0.0,0.0,0.0,3.76158192263132e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3775324423698682e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.183549615799121e-41,0.0,9.62964972193618e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.52316384526264e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,1.8498475840641413e-16,3.684505542502692e-12,2.43578077433022e-16,1.3412408687346358e-08,6.8413994490195956e-09,6.841399449019594e-09,3.6844801689498146e-12,1.647347481552852e-08,4.131455281261632e-09,7.17031393595096e-11,7.170313935950932e-11,1.14250130301805e-09,1.142501303018046e-09,6.98059394321654e-09,4.1314552812616305e-09,1.7328604342462404e-17,4.13145528126163e-09,3.0129253655439455e-13,1.73286043424624e-17,1.1425013030180474e-09,1.1425013030180476e-09,3.012925365543945e-13,1.8498475840758948e-16,1.6473474815563936e-08,1.3412408687346358e-08,3.684505542502692e-12,4.13145528126163e-09,6.98059394321654e-09,1.3412408687346351e-08,1.6473474815563936e-08,1.232595164407831e-32,0.0,4.0389678347315804e-28,1.504632769052528e-36,0.0,4.930380657631324e-32,0.0,4.1359030627651384e-25,6.887662211849341e-41,1.2037062152420224e-35,6.018531076210112e-36,0.0,0.0,0.0,0.0,1.240367071349875e-24,3.009265538105056e-36,3.05412170730903e-37,4.1359030627651384e-25,4.570187636900821e-37,0.0,6.162975822039155e-33,1.8367099231598242e-40,8.271806125530277e-25,6.162975822039155e-33,0.0,0.0,1.232595164407831e-32,7.52316384526264e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.271806125530277e-25,0.0,0.0,0.0,0.0,0.0,1.8367099231598242e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.183549615799121e-41,1.232595164407831e-32,6.162975822039155e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.504632769052528e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.271806125530277e-25,0.0,0.0,0.0,0.0,0.0,0.0
