,Y4Z2,Y2Z4,Y3Z0,Y0Z3,Y5Z2,Y2Z5,Y4Z5,Y5Z4,Y2Z0,Y0Z2,Y3Z2,Y2Z3,Y1Z0,Y0Z1,Y3Z5,Y5Z3,Y4Z3,Y3Z4,Y0Z5,Y5Z0,Y0Z4,Y4Z0,Y5Z1,Y1Z5,Y1Z3,Y3Z1,Y2Z1,Y1Z2,Y1Z4,Y4Z1,standard_y,Y3,X3Y2,X1Y3,X1Y2,X5Y2,X5Y0,X4Y3,X4Y2,X4Y1,X1Y5,Y4,X5Y3,X5Y1,X4Y0,X3Y4,X2Y4,X2Y0,X1Y4,X0Y5,X0Y3,Y5,X4Y5,X3Y5,X2Y1,X0Y4,X0Y2,X1Y0,X0Y1,standard_x,Y4Y5,Y3Y5,Y3Y4,Y2Y5,Y2Y4,Y2Y3,Y2,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y1,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,Y0,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y4,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y1,X3Y0,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y5,X2Y3,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.989492910377551,0.9894929103775509,0.8620366164792732,0.8620366164792732,0.6935102614314381,0.6935102614314381,0.6913096284123794,0.6913096284123793,0.5419720091045961,0.5419720091045961,0.5137132085026757,0.5137132085026754,0.40853587925449375,0.4085358792544937,0.40504773531925614,0.4050477353192561,0.37842657112328093,0.37842657112328093,0.22515952057814673,0.22515952057814664,0.1766656441954439,0.17666564419544384,0.15669033508336383,0.15669033508336383,0.1166505334428638,0.11665053344286366,0.029097253268111134,0.02909725326811108,0.008805625887066904,0.008805625887066862,9.71445146547012e-17,8.326672684688674e-17,8.326672684688674e-17,8.326672684688674e-17,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.163336342344337e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,6.938893903907228e-18,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0026673147565173957,0.0026673147565173952,0.8620366164792732,0.862036616479273,0.0022031447120892827,0.0018694526607638835,0.0018635205506255955,0.0021981133306028027,0.0014609603791425672,0.36530700677764216,0.13528801229353193,0.0013847848805043556,0.40853587925449375,0.40853587925449364,0.4050477353192561,0.40504773531925614,0.0010201010707901552,0.13528477093658467,0.2251595205781467,0.22515952057814664,0.36530439579536866,0.0004762266356737808,0.15669033508336383,0.15669033508336383,0.11665053344286382,0.11665053344286369,7.843566356280769e-05,0.02029165937398664,0.020291521663771846,2.3736780347403575e-05,2.757939276260002e-17,0.0,1.0842021724855044e-19,2.7755575615628914e-17,2.168404344971009e-19,5.421010862427522e-20,5.551115123125783e-17,0.0,2.7755575615628914e-17,1.6263032587282567e-19,0.0,1.3552527156068805e-20,0.0,1.3877787807814457e-17,1.0842021724855044e-19,6.776263578034403e-20,0.0,1.0842021724855044e-19,0.0,2.7755575615628914e-17,2.7755575615628914e-17,0.0,8.131516293641283e-20,1.3877787807814457e-17,5.421010862427522e-20,1.6940658945086007e-20,9.486769009248164e-20,1.8431701630049592e-18,3.9048218868423246e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6263032587282567e-19,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0657581468206416e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.00038653245515616035,0.00038653245515616035,0.00012177004211580067,0.00012177004211580064,0.0022006857650166693,0.0002709107071063316,0.0002700510586188756,0.0022005801051957516,1.1038932611816317e-05,5.1602649158009484e-05,1.9110398250359453e-05,1.1038928497409687e-05,0.29188534697545104,5.770918574876045e-05,5.721645559579475e-05,0.17988821698752352,7.881526618673946e-05,1.9110388635028772e-05,3.180570729762456e-05,0.17988821069995264,5.160264141265518e-05,7.88152640233341e-05,0.15669033508336383,0.15669033508336383,0.29188534173567204,1.647788516012495e-05,1.1366461170229262e-05,0.020291628052901127,0.02029162516096445,3.4398025065342805e-06,1.3867623412447405e-17,0.0,8.271806125530277e-25,6.776263578034403e-21,1.0164395367051604e-20,3.3881317890172014e-21,0.0,1.6543612251060553e-24,6.938893903907228e-18,0.0,0.0,1.3552527156068805e-20,0.0,0.0,3.308722450212111e-24,1.2407709188295415e-24,2.0816681711721685e-17,1.6543612251060553e-24,0.0,1.6940658945086007e-21,2.7755575615628914e-17,1.3877787807814457e-17,6.776263578034403e-21,1.6940658945086007e-21,3.3881317890172014e-21,5.169878828456423e-25,1.8611563782443123e-24,4.9669610844395084e-23,4.380922502620316e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.776263578034403e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,6.776263578034403e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3881317890172014e-21,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6543612251060553e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0007567195140763735,0.0007567195140763734,2.1283570372375855e-05,1.698522871923776e-08,0.0022008351753061185,0.0005303653442419678,0.0005286823994412747,0.0022004302192914346,6.412052948619897e-07,7.197853222753624e-09,3.862944292388023e-06,6.412056149099237e-07,0.00020141638163994927,8.049629466429208e-09,1.1565632702061318e-05,0.3365785125465076,0.00016103179347828921,3.862936843170548e-06,4.436454185616017e-09,0.3365785123534744,7.197849082087479e-09,0.00016103179330797962,0.3365785068303689,0.00010812464818178325,0.00020141638149221125,2.1283563718998956e-05,6.412157381333853e-07,1.4002301730118574e-05,1.4002294081742044e-05,0.00016103175817507853,3.324687036034384e-20,5.082197683525802e-21,8.271806125530277e-25,0.0,1.1580528575742387e-23,7.623296525288703e-21,0.0,0.0,1.3877787807814457e-17,1.3234889800848443e-23,6.776263578034403e-21,0.0,0.0,0.0,4.0389678347315804e-28,6.203854594147708e-25,1.3877787807814457e-17,4.0389678347315804e-28,2.3161057151484775e-23,2.0679515313825692e-25,1.3552527156068805e-20,0.0,0.0,0.0,1.3234889800848443e-23,7.699282434957075e-28,1.262177448353619e-28,2.2040601344256207e-23,2.2040441168514592e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4775713707188285e-20,0.0,0.0,0.0,0.0,1.3552527156068805e-20,0.0,0.0,0.0,0.0,0.0,8.271806125530277e-25,0.0,0.0,0.0,0.0,0.0,1.3552527156068805e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1359030627651384e-25,1.3552527156068805e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0016128428699012506,0.0016128428699012506,7.773382617221156e-10,8.186127356249335e-13,1.170090937610015e-06,0.0011290336458416638,0.0007835964073773631,1.1691132207057936e-06,0.001129033485994184,4.695483976833624e-13,1.4108644190923668e-10,0.0011290334859931387,2.9384653803898574e-07,5.251133368913057e-13,4.224107608836704e-10,0.0001788863612136222,0.0007835961997531909,1.410852059882531e-10,8.186125382543747e-13,0.0001788863612131377,4.695471706345215e-13,0.0007835961997527358,0.00017888636121313504,2.9384652553025347e-07,2.9384653803852104e-07,7.773382617218966e-10,0.0011290334859939215,1.3292357215196217e-08,1.329232423250324e-08,0.0007835961997525615,1.3552527257043e-20,0.0,2.0194839173657902e-28,4.930380657631324e-32,7.754818242684634e-26,1.90768528770042e-23,4.930380657631324e-32,0.0,1.3877787807814457e-17,5.169878828456423e-26,0.0,0.0,2.117582368135751e-22,3.2311742677852644e-27,1.9721522630525295e-31,5.048709793414476e-29,0.0,4.930380657631324e-32,2.5849394142282115e-26,1.232595164407831e-32,6.462348535570529e-27,1.3552527156068805e-20,0.0,0.0,7.754818242684634e-26,5.084455053182303e-32,8.011868568650901e-32,2.9977992656591466e-23,2.9977992656591466e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0097419586828951e-28,0.0,0.0,0.0,0.0,0.0,1.3234889800848443e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.465190328815662e-32,1.2924697071141057e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6469779601696886e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2.2750503732011667e-08,2.275050373201167e-08,3.277513950232462e-14,5.577553568094534e-15,2.1686191096565576e-10,1.592596814499562e-08,1.1053284991547433e-08,2.1686191096559217e-10,1.5925968144996294e-08,3.1992292223516676e-15,5.948646632692072e-15,1.592596814499554e-08,8.804328331131946e-09,3.577818656320824e-15,1.781022792391043e-14,3.3168214269633085e-08,1.1053284991547332e-08,5.948646632692069e-15,5.577553568094487e-15,3.316821426962844e-08,3.1992292223516676e-15,1.1053284991547e-08,3.316821426962844e-08,8.804328331131211e-09,8.804328331131225e-09,3.277513950232461e-14,1.5925968144996287e-08,3.982698069571066e-10,3.982698069571065e-10,1.1053284991546996e-08,1.2407646079422997e-24,6.310887241768095e-30,4.70197740328915e-38,9.4039548065783e-38,2.465190328815662e-32,2.195560136601449e-32,2.350988701644575e-38,0.0,1.3877787807814457e-17,6.162975822039155e-33,2.465190328815662e-32,8.271806125530277e-25,2.6469779601696886e-23,0.0,0.0,1.1754943508222875e-38,1.3877787807814457e-17,0.0,6.162975822039155e-33,2.350988701644575e-38,9.860761315262648e-32,0.0,4.930380657631324e-32,2.6469779601696886e-23,6.162975822039155e-33,1.6530389308438418e-39,3.6734198463196485e-40,1.290497638677154e-24,1.1944392162171289e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6543612251060553e-24,0.0,0.0,0.0,0.0,4.1359030627651384e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1754943508222875e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.930380657631324e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1.5147663395121725e-08,1.5147663395121722e-08,2.509320377730599e-16,7.495768972687369e-17,4.7365588842847116e-11,1.0603774208410072e-08,7.359460802915244e-09,4.736558884278836e-11,1.0603774208410069e-08,4.2994984817403056e-17,4.554384951391575e-17,1.0603774208410069e-08,3.3754895492038057e-09,4.808291272548948e-17,1.3635813167355786e-16,7.244388803688744e-09,7.3594608029152405e-09,4.55438495139159e-17,7.495768972687366e-17,7.244388803688743e-09,4.2994984817402945e-17,7.3594608029152405e-09,7.244388803688743e-09,3.3754895492038057e-09,3.3754895492038057e-09,2.509320377730599e-16,1.0603774208410069e-08,1.526925758088212e-10,1.5269257580882094e-10,7.3594608029152405e-09,7.237830051690201e-25,2.465190328815662e-32,1.8367099231598242e-40,0.0,9.244463733058732e-33,1.9981523173017572e-33,0.0,7.346839692639297e-40,0.0,3.0814879110195774e-33,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,4.591774807899561e-41,0.0,4.591774807899561e-41,3.0814879110195774e-33,0.0,0.0,8.271806125530277e-25,4.622231866529366e-33,1.2914366647217514e-41,0.0,1.951535260035062e-25,6.320270865495215e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.271806125530277e-25,0.0,0.0,0.0,0.0,1.0339757656912846e-25,0.0,0.0,0.0,0.0,0.0,6.162975822039155e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.591774807899561e-41,3.0814879110195774e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.232595164407831e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,1.5147663395121725e-08,1.5147663395121722e-08,2.509320377730599e-16,7.495768972687369e-17,4.7365588842847116e-11,1.0603774208410072e-08,7.359460802915244e-09,4.736558884278836e-11,1.0603774208410069e-08,4.2994984817403056e-17,4.554384951391575e-17,1.0603774208410069e-08,3.3754895492038057e-09,4.808291272548948e-17,1.3635813167355786e-16,7.244388803688744e-09,7.3594608029152405e-09,4.55438495139159e-17,7.495768972687366e-17,7.244388803688743e-09,4.2994984817402945e-17,7.3594608029152405e-09,7.244388803688743e-09,3.3754895492038057e-09,3.3754895492038057e-09,2.509320377730599e-16,1.0603774208410069e-08,1.526925758088212e-10,1.5269257580882094e-10,7.3594608029152405e-09,7.237830051690201e-25,2.465190328815662e-32,1.8367099231598242e-40,0.0,9.244463733058732e-33,1.9981523173017572e-33,0.0,7.346839692639297e-40,0.0,3.0814879110195774e-33,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,4.591774807899561e-41,0.0,4.591774807899561e-41,3.0814879110195774e-33,0.0,0.0,8.271806125530277e-25,4.622231866529366e-33,1.2914366647217514e-41,0.0,1.951535260035062e-25,6.320270865495215e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.271806125530277e-25,0.0,0.0,0.0,0.0,1.0339757656912846e-25,0.0,0.0,0.0,0.0,0.0,6.162975822039155e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.591774807899561e-41,3.0814879110195774e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.232595164407831e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1.5147663395121725e-08,1.5147663395121722e-08,2.509320377730599e-16,7.495768972687369e-17,4.7365588842847116e-11,1.0603774208410072e-08,7.359460802915244e-09,4.736558884278836e-11,1.0603774208410069e-08,4.2994984817403056e-17,4.554384951391575e-17,1.0603774208410069e-08,3.3754895492038057e-09,4.808291272548948e-17,1.3635813167355786e-16,7.244388803688744e-09,7.3594608029152405e-09,4.55438495139159e-17,7.495768972687366e-17,7.244388803688743e-09,4.2994984817402945e-17,7.3594608029152405e-09,7.244388803688743e-09,3.3754895492038057e-09,3.3754895492038057e-09,2.509320377730599e-16,1.0603774208410069e-08,1.526925758088212e-10,1.5269257580882094e-10,7.3594608029152405e-09,7.237830051690201e-25,2.465190328815662e-32,1.8367099231598242e-40,0.0,9.244463733058732e-33,1.9981523173017572e-33,0.0,7.346839692639297e-40,0.0,3.0814879110195774e-33,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,4.591774807899561e-41,0.0,4.591774807899561e-41,3.0814879110195774e-33,0.0,0.0,8.271806125530277e-25,4.622231866529366e-33,1.2914366647217514e-41,0.0,1.951535260035062e-25,6.320270865495215e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.271806125530277e-25,0.0,0.0,0.0,0.0,1.0339757656912846e-25,0.0,0.0,0.0,0.0,0.0,6.162975822039155e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.591774807899561e-41,3.0814879110195774e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.232595164407831e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,9.43059859960993e-09,9.43059859960993e-09,2.228654235677423e-16,6.056918544571441e-17,4.206777301100961e-11,6.601674171913319e-09,4.581836744814922e-09,4.2067773011024105e-11,6.601674171913319e-09,3.474188226666333e-17,4.0449794262648146e-17,6.601674171913319e-09,2.7275474160069877e-09,3.8853156116918935e-17,1.2110654789482477e-16,6.4341077825181295e-09,4.58183674481492e-09,4.0449794262647974e-17,6.056918544571439e-17,6.434107782518128e-09,3.474188226666296e-17,4.58183674481492e-09,6.434107782518128e-09,2.7275474160069873e-09,2.7275474160069873e-09,2.228654235677423e-16,6.601674171913319e-09,1.2338247075569782e-10,1.2338247075569704e-10,4.58183674481492e-09,6.203854809851861e-25,2.465190328815662e-32,2.7550648847397363e-40,0.0,0.0,2.7685242950566515e-34,9.183549615799121e-41,1.8367099231598242e-40,0.0,1.5407439555097887e-33,7.703719777548943e-34,4.1359030627651384e-25,8.271806125530277e-25,1.5407439555097887e-33,4.591774807899561e-41,4.591774807899561e-41,0.0,4.591774807899561e-41,1.5407439555097887e-33,4.591774807899561e-41,3.0814879110195774e-33,4.1359030627651384e-25,0.0,8.271806125530277e-25,7.703719777548943e-34,5.739718509874451e-42,1.1479437019748901e-41,1.964703382325222e-25,1.964703382325222e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0679515313825692e-25,0.0,0.0,0.0,0.0,0.0,3.0814879110195774e-33,0.0,0.0,0.0,0.0,0.0,3.0814879110195774e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.887662211849341e-41,6.162975822039155e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6734198463196485e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
