,Y4Z0,Y0Z4,Y5Z4,Y4Z5,Y5Z3,Y3Z5,Y2Z0,Y0Z2,Y5Z2,Y2Z5,Y4Z1,Y1Z4,Y4Z2,Y2Z4,Y0Z1,Y1Z0,Y3Z2,Y2Z3,Y2Z1,Y1Z2,Y3Z4,Y4Z3,Y0Z5,Y5Z0,Y3Z0,Y0Z3,Y1Z5,Y5Z1,Y3Z1,Y1Z3,standard_y,Y4,Y1,X3Y2,X0Y4,X0Y2,X1Y4,X5Y4,X5Y0,X2Y5,X2Y4,X2Y0,X1Y5,X0Y5,Y5,Y3,X5Y1,X4Y5,X4Y1,X3Y1,X2Y3,X2Y1,X1Y2,X0Y3,X0Y1,X4Y3,X1Y3,standard_x,Y4Y5,Y3Y5,Y3Y4,Y2Y5,Y2Y4,Y2Y3,Y2,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,Y0,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y3,X5Y2,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y2,X4Y0,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y5,X3Y4,X3Y0,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y0,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.9982826275179507,0.9982826275179505,0.9879089492200086,0.9879089492200086,0.8657723942475675,0.8657723942475675,0.8397997363118733,0.8397997363118732,0.7659427822583291,0.7659427822583291,0.7577369809057047,0.7577369809057046,0.7244493284983917,0.7244493284983917,0.7123429878269185,0.7123429878269184,0.7065646893037225,0.7065646893037225,0.6708867302659983,0.6708867302659982,0.44137775501430254,0.4413777550143025,0.19409547872374752,0.1940954787237474,0.18259188695451747,0.1825918869545174,0.15130025749194376,0.15130025749194373,0.09178661335919239,0.0917866133591923,2.220446049250313e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.85722573273506e-17,4.163336342344337e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.3877787807814457e-17,1.3877787807814457e-17,6.938893903907228e-18,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.003034573556524572,0.0030345735565245726,0.7938143672531837,0.0030030397113197365,0.8657723942475675,0.8657723942475677,0.11535375490304026,0.0025528182123378627,0.7659427822583291,0.765942782258329,0.0023033643395901624,0.04539728423481749,0.0022021767330251095,0.11534652778375656,0.002165375951106995,0.04539049219413185,0.7065646893037226,0.7065646893037225,0.6708867302659982,0.6708867302659982,0.2587867116679911,0.0013416974580983568,0.0005900102745857618,0.7938089061746464,0.2587838288131226,0.0005550417251733043,0.15130025749194378,0.1513002574919437,0.09178661335919233,0.0917866133591923,1.431146867680866e-17,4.336808689942018e-19,2.0816681711721685e-17,0.0,1.0408340855860843e-17,2.168404344971009e-19,1.0842021724855044e-19,4.336808689942018e-19,2.168404344971009e-19,2.7755575615628914e-17,2.168404344971009e-19,2.168404344971009e-19,8.326672684688674e-17,1.3552527156068805e-19,5.551115123125783e-17,3.469446951953614e-17,2.7755575615628914e-17,2.710505431213761e-20,1.0842021724855044e-19,1.5612511283791264e-17,4.163336342344337e-17,3.469446951953614e-18,1.3877787807814457e-17,1.6263032587282567e-19,6.437450399132683e-20,8.131516293641283e-20,6.938893903907228e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.168404344971009e-19,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.371692252312041e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.00047240078387152687,0.0004724007838715269,0.00012801417192360878,0.00025862592430982547,0.00013961860967217398,0.00013961860967217398,0.11535048892681232,0.00039740454535927187,0.00012351960752951101,0.05937810214218568,0.00035857134430786485,0.045394072836624576,0.0003428191788819721,0.11535031378488483,0.00033709029543216296,0.04539390823838695,0.00011394401140472086,0.059378082994924364,0.6708867302659984,0.6708867302659984,4.173305385542682e-05,0.0002586259155150328,5.44365567518904e-06,0.00012801415058122628,4.1733042588972606e-05,5.4436533573284304e-06,0.05951364532626818,2.439940535690794e-05,1.480194959884959e-05,0.05951364216536887,5.544847079316101e-17,5.421010862427522e-20,0.0,6.776263578034403e-21,1.0408340855860843e-17,5.421010862427522e-20,1.3552527156068805e-20,0.0,3.308722450212111e-24,6.776263578034403e-21,5.421010862427522e-20,0.0,0.0,1.6543612251060553e-24,6.776263578034403e-21,1.6940658945086007e-21,7.199780051661553e-21,4.1359030627651384e-24,2.710505431213761e-20,4.235164736271502e-22,5.082197683525802e-21,3.469446951953614e-18,1.0408340855860843e-17,4.1359030627651384e-25,8.64769342437604e-22,1.6543612251060553e-24,6.776263578034403e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-20,1.734723475976807e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.308722450212111e-24,3.308722450212111e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.00809016508869e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.00023095598210804382,0.00023095598210804384,1.4774236958458326e-05,0.00012644179638981724,1.6113516457472715e-05,1.611351645747271e-05,6.508831426162014e-06,2.9487539874096116e-05,1.1439556756454958e-05,3.3505033975340796e-06,7.701208563831807e-06,2.561429376224913e-06,7.701208017927996e-06,6.5088290639920945e-06,2.9487539302426655e-05,2.561427156259587e-06,1.1442079595745874e-05,3.3505033831432943e-06,3.7855851419858264e-05,3.7855851419858264e-05,4.816451125478962e-06,0.00012644179633254578,2.661393946864632e-06,1.4774236369713488e-05,4.816450814685793e-06,2.6613939317707836e-06,3.3581520824719574e-06,1.143955672927751e-05,1.144207957209113e-05,3.358152080096273e-06,5.717472393966527e-21,6.776263578034403e-21,6.352747104407253e-22,0.0,2.7755575615628914e-17,8.271806125530277e-25,8.271806125530277e-25,4.1359030627651384e-25,1.0339757656912846e-25,2.5849394142282115e-26,8.271806125530277e-25,8.271806125530277e-25,5.169878828456423e-26,0.0,0.0,3.3881317890172014e-21,3.2311742677852644e-27,0.0,4.1359030627651384e-25,9.693522803355793e-27,3.2311742677852644e-26,1.3877787807814457e-17,6.938893903907228e-18,0.0,5.664356528959471e-26,4.1359030627651384e-25,3.877409121342317e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6940658945086007e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6543612251060553e-24,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1359030627651384e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.658213657183104e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1.3563785908249817e-08,1.3563785908249817e-08,1.3663647437687183e-06,7.425784949124411e-09,1.4902252476120952e-06,1.490225247612095e-06,9.323527366855225e-08,1.7317701434042437e-09,1.0579637497670849e-06,4.799404572187431e-08,4.522833295885659e-10,3.669099613806793e-08,4.522833295819865e-10,9.323527366855224e-08,1.731770143397355e-09,3.669099613806783e-08,1.0581970695048453e-06,4.799404572011119e-08,5.422634309025826e-07,5.422634309025826e-07,4.4543951374548913e-07,7.425784949095643e-09,1.5630068242833665e-10,1.3663647437687183e-06,4.4543951374548903e-07,1.5630068242075512e-10,4.810360884648802e-08,1.0579637497665694e-06,1.0581970695043964e-06,4.810360884619696e-08,2.1134464650729857e-22,4.1359030627651384e-25,0.0,0.0,1.3877787807814457e-17,1.5777218104420236e-30,7.888609052210118e-31,7.888609052210118e-31,5.9164567891575885e-31,1.262177448353619e-28,1.5777218104420236e-30,7.888609052210118e-31,5.048709793414476e-29,0.0,1.0587911840678754e-22,1.0587911840678754e-22,3.1554436208840472e-30,0.0,1.5777218104420236e-30,2.524354896707238e-29,0.0,1.3877787807814457e-17,0.0,1.5777218104420236e-30,1.8459053452685667e-31,1.5777218104420236e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,1.0097419586828951e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.888609052210118e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.779477924404729e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,3.4126628502489447e-09,3.4126628502489443e-09,1.2443433117391282e-08,1.868335330652107e-09,1.3571426138647345e-08,1.3571426138647342e-08,5.634577532872316e-09,4.3571519585550423e-10,9.634836686827244e-09,2.9004706168687544e-09,1.1379496308063034e-10,2.2173824815831897e-09,1.1379496308062445e-10,5.634577532872316e-09,4.3571519585549797e-10,2.21738248158319e-09,9.636961521038199e-09,2.9004706168687445e-09,3.277113075812775e-08,3.277113075812775e-08,4.056601154569532e-09,1.8683353306521065e-09,3.932541666370413e-11,1.244343311739128e-08,4.056601154569532e-09,3.932541666370399e-11,2.9070919512654527e-09,9.634836686827227e-09,9.636961521038182e-09,2.907091951265452e-09,2.016252743098005e-24,0.0,5.169878828456423e-25,4.930380657631324e-32,1.3877787807814457e-17,0.0,0.0,1.5407439555097887e-33,0.0,2.465190328815662e-32,0.0,1.232595164407831e-32,2.465190328815662e-32,0.0,0.0,8.271806125530277e-25,1.5407439555097887e-33,3.0814879110195774e-33,6.162975822039155e-33,1.5407439555097887e-32,1.8488927466117464e-32,0.0,2.0816681711721685e-17,0.0,1.632902712614256e-33,0.0,1.8488927466117464e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.308722450212111e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.169878828456423e-26,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.232595164407831e-32,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,3.851859888774472e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1617811309362196e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,3.4126628502489447e-09,3.4126628502489443e-09,1.2443433117391282e-08,1.868335330652107e-09,1.3571426138647345e-08,1.3571426138647342e-08,5.634577532872316e-09,4.3571519585550423e-10,9.634836686827244e-09,2.9004706168687544e-09,1.1379496308063034e-10,2.2173824815831897e-09,1.1379496308062445e-10,5.634577532872316e-09,4.3571519585549797e-10,2.21738248158319e-09,9.636961521038199e-09,2.9004706168687445e-09,3.277113075812775e-08,3.277113075812775e-08,4.056601154569532e-09,1.8683353306521065e-09,3.932541666370413e-11,1.244343311739128e-08,4.056601154569532e-09,3.932541666370399e-11,2.9070919512654527e-09,9.634836686827227e-09,9.636961521038182e-09,2.907091951265452e-09,2.016252743098005e-24,0.0,5.169878828456423e-25,4.930380657631324e-32,1.3877787807814457e-17,0.0,0.0,1.5407439555097887e-33,0.0,2.465190328815662e-32,0.0,1.232595164407831e-32,2.465190328815662e-32,0.0,0.0,8.271806125530277e-25,1.5407439555097887e-33,3.0814879110195774e-33,6.162975822039155e-33,1.5407439555097887e-32,1.8488927466117464e-32,0.0,2.0816681711721685e-17,0.0,1.632902712614256e-33,0.0,1.8488927466117464e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.308722450212111e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.169878828456423e-26,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.232595164407831e-32,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,3.851859888774472e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1617811309362196e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,3.4126628502489447e-09,3.4126628502489443e-09,1.2443433117391282e-08,1.868335330652107e-09,1.3571426138647345e-08,1.3571426138647342e-08,5.634577532872316e-09,4.3571519585550423e-10,9.634836686827244e-09,2.9004706168687544e-09,1.1379496308063034e-10,2.2173824815831897e-09,1.1379496308062445e-10,5.634577532872316e-09,4.3571519585549797e-10,2.21738248158319e-09,9.636961521038199e-09,2.9004706168687445e-09,3.277113075812775e-08,3.277113075812775e-08,4.056601154569532e-09,1.8683353306521065e-09,3.932541666370413e-11,1.244343311739128e-08,4.056601154569532e-09,3.932541666370399e-11,2.9070919512654527e-09,9.634836686827227e-09,9.636961521038182e-09,2.907091951265452e-09,2.016252743098005e-24,0.0,5.169878828456423e-25,4.930380657631324e-32,1.3877787807814457e-17,0.0,0.0,1.5407439555097887e-33,0.0,2.465190328815662e-32,0.0,1.232595164407831e-32,2.465190328815662e-32,0.0,0.0,8.271806125530277e-25,1.5407439555097887e-33,3.0814879110195774e-33,6.162975822039155e-33,1.5407439555097887e-32,1.8488927466117464e-32,0.0,2.0816681711721685e-17,0.0,1.632902712614256e-33,0.0,1.8488927466117464e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.308722450212111e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.169878828456423e-26,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.232595164407831e-32,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,3.851859888774472e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1617811309362196e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,3.4126628502489447e-09,3.4126628502489443e-09,1.2443433117391282e-08,1.868335330652107e-09,1.3571426138647345e-08,1.3571426138647342e-08,5.634577532872316e-09,4.3571519585550423e-10,9.634836686827244e-09,2.9004706168687544e-09,1.1379496308063034e-10,2.2173824815831897e-09,1.1379496308062445e-10,5.634577532872316e-09,4.3571519585549797e-10,2.21738248158319e-09,9.636961521038199e-09,2.9004706168687445e-09,3.277113075812775e-08,3.277113075812775e-08,4.056601154569532e-09,1.8683353306521065e-09,3.932541666370413e-11,1.244343311739128e-08,4.056601154569532e-09,3.932541666370399e-11,2.9070919512654527e-09,9.634836686827227e-09,9.636961521038182e-09,2.907091951265452e-09,2.016252743098005e-24,0.0,5.169878828456423e-25,4.930380657631324e-32,1.3877787807814457e-17,0.0,0.0,1.5407439555097887e-33,0.0,2.465190328815662e-32,0.0,1.232595164407831e-32,2.465190328815662e-32,0.0,0.0,8.271806125530277e-25,1.5407439555097887e-33,3.0814879110195774e-33,6.162975822039155e-33,1.5407439555097887e-32,1.8488927466117464e-32,0.0,2.0816681711721685e-17,0.0,1.632902712614256e-33,0.0,1.8488927466117464e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.308722450212111e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.169878828456423e-26,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.232595164407831e-32,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,3.851859888774472e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1617811309362196e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,3.411341100820825e-09,3.411341100820824e-09,1.2443783303278912e-08,1.8676117106336087e-09,1.3571808068767749e-08,1.3571808068767749e-08,5.633763058801391e-09,4.3554644015468745e-10,9.635107832563756e-09,2.900051355957508e-09,1.1375088945426457e-10,2.2170619605634595e-09,1.1375088945425868e-10,5.633763058801391e-09,4.355464401546812e-10,2.2170619605634595e-09,9.637232726572271e-09,2.9000513559574984e-09,3.276639371508916e-08,3.276639371508916e-08,4.0567153163496986e-09,1.867611710633608e-09,3.9310185640521764e-11,1.2443783303278912e-08,4.0567153163496986e-09,3.931018564052152e-11,2.9066717332451502e-09,9.63510783256374e-09,9.637232726572256e-09,2.9066717332451494e-09,6.100457017578579e-24,1.0339757656912846e-25,6.203854594147708e-25,4.930380657631324e-32,0.0,0.0,1.232595164407831e-32,1.5407439555097887e-33,7.703719777548943e-34,2.465190328815662e-32,0.0,0.0,4.930380657631324e-32,3.0814879110195774e-33,0.0,0.0,2.619264724366641e-32,3.0814879110195774e-33,6.162975822039155e-33,1.5407439555097887e-33,1.232595164407831e-32,0.0,2.0816681711721685e-17,0.0,2.861435368545645e-33,6.162975822039155e-33,6.162975822039155e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.617444900424222e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,3.851859888774472e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7793110200622965e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
