,Y5Z3,Y3Z5,Y5Z0,Y0Z5,Y2Z1,Y1Z2,Y5Z1,Y1Z5,Y1Z3,Y3Z1,Y0Z3,Y3Z0,Y2Z4,Y4Z2,Y3Z4,Y4Z3,Y4Z1,Y1Z4,Y5Z2,Y2Z5,Y2Z3,Y3Z2,Y5Z4,Y4Z5,Y2Z0,Y0Z2,Y0Z4,Y4Z0,Y0Z1,Y1Z0,standard_y,Y5,X4Y5,X4Y3,X4Y2,X0Y2,Y0,X0Y1,Y1,X5Y3,X5Y2,X3Y4,X2Y4,X0Y5,X5Y0,X2Y0,X4Y0,X3Y1,Y4,X3Y0,X1Y3,X1Y2,X5Y1,X1Y4,X4Y1,X2Y1,X1Y0,standard_x,Y4Y5,Y3Y5,Y3Y4,Y3,Y2Y5,Y2Y4,Y2Y3,Y2,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y4,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y5,X3Y2,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y5,X2Y3,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y5,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y4,X0Y3,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.9639469891153336,0.9639469891153336,0.9492090229614166,0.9492090229614164,0.8443280218706307,0.8443280218706306,0.8270063195791476,0.8270063195791475,0.7423665407308786,0.7423665407308785,0.6838115504274314,0.6838115504274312,0.6032954889560167,0.6032954889560166,0.4904333667289672,0.4904333667289671,0.465445648566438,0.465445648566438,0.3705706730496452,0.3705706730496452,0.24367290875238423,0.24367290875238418,0.21663900752727772,0.21663900752727772,0.17237430786719643,0.17237430786719632,0.16135967077501234,0.16135967077501226,0.08352052115358558,0.08352052115358555,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,8.326672684688674e-17,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.85722573273506e-17,4.85722573273506e-17,4.163336342344337e-17,3.469446951953614e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.42861286636753e-17,1.3877787807814457e-17,1.0408340855860843e-17,1.0408340855860843e-17,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.001768879220505972,0.0017688792205059719,0.0017418344946273114,0.26539862385613583,0.8443280218706308,0.8443280218706308,0.0015175879072699156,0.08464102875848428,0.08463838643146344,0.001362270708582125,0.26539587436651757,0.0012548200844562539,0.6032954889560167,0.6032954889560167,0.0008999637959819995,0.2737947239531886,0.465445648566438,0.4654456485664381,0.0006800112150233623,0.12689817456529062,0.1268971403735732,0.0004471490131297758,0.00039754078086568775,0.27379353346717505,0.17237430786719632,0.17237430786719632,0.1613596707750124,0.1613596707750123,0.08352052115358566,0.08352052115358563,8.337514706413529e-17,0.0,0.0,1.0842021724855044e-19,0.0,0.0,6.938893903907228e-18,1.4338044335528762e-17,2.0816681711721685e-17,0.0,1.0842021724855044e-19,5.421010862427522e-20,0.0,2.168404344971009e-19,0.0,2.0816681711721685e-17,1.3877787807814457e-17,2.0328790734103208e-20,0.0,1.3552527156068805e-20,5.421010862427522e-20,1.3877787807814457e-17,3.3881317890172014e-20,2.7755575615628914e-17,1.0408340855860843e-17,6.938893903907228e-18,1.7211180092615349e-18,0.0,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0
2,0.00021875844974291288,0.00021875844974291286,0.00021541381081089717,0.26539749014278713,5.4003641568109515e-05,5.4003641568109515e-05,0.00010358365733332726,5.41360371004599e-06,5.413601125219699e-06,0.00011317369852198417,0.26539744809094384,0.0001551844202813362,3.858708049634065e-05,0.13784984134163508,0.0001112991110707124,0.27379436478035135,0.13784983915555427,2.9770135922919216e-05,0.00010358365677741171,8.116444723205427e-06,8.116443711519165e-06,0.0001131736980642644,4.916412829299291e-05,0.27379434657256063,1.102514673975531e-05,0.08885378688444956,0.16135967077501231,0.16135967077501234,0.08885378636102371,5.342014206714365e-06,1.3875458467209507e-17,6.776263578034403e-21,1.3552527156068805e-20,1.3552527156068805e-20,0.0,3.3881317890172014e-21,2.7755575615628914e-17,1.2225262700313348e-21,1.0587911840678754e-21,0.0,0.0,6.776263578034403e-21,0.0,0.0,5.082197683525802e-21,8.470329472543003e-22,0.0,1.550963648536927e-25,1.3877787807814457e-17,3.3881317890172014e-21,1.2407709188295415e-24,6.938893903907228e-18,2.0679515313825692e-25,1.2705494208814505e-21,4.235164736271502e-22,6.938893903907228e-18,1.2338674361203278e-21,0.0,0.0,0.0,0.0,6.776263578034403e-21,0.0,0.0,0.0,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6543612251060553e-24,8.271806125530277e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2407709188295415e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,4.9295503934434046e-05,1.2441013546212984e-08,6.261372555786709e-05,0.4267571413571086,2.763661268961971e-05,2.7636612689619706e-05,3.0108369840282467e-05,1.800544016106273e-05,1.8005440082448816e-05,6.436302309708075e-09,0.4267571381553166,8.82549440787506e-09,2.390074416174914e-05,2.6971257334958995e-05,6.32969263650892e-09,5.35697255606152e-05,2.6971257222941802e-05,1.80054403210305e-05,3.0108369797964162e-05,2.39007438640571e-05,2.390074386327745e-05,6.43630230289075e-09,4.929550244382013e-05,5.3569725259630674e-05,5.642169702733014e-06,0.08885378675835212,0.42675713616395083,3.1571115235141714e-05,0.08885378662127069,2.7338004128335175e-06,1.3882870832678595e-17,5.082197683525802e-21,0.0,3.3881317890172014e-21,0.0,1.6940658945086007e-21,1.3877787807814457e-17,3.467005562466966e-22,0.0,1.6940658945086007e-21,2.0679515313825692e-25,3.3881317890172014e-21,4.1359030627651384e-25,0.0,1.6940658945086007e-21,1.9058241313221758e-21,3.3881317890172014e-21,1.5777218104420236e-30,0.0,7.237830359838992e-25,1.262177448353619e-29,1.0408340855860843e-17,0.0,5.169878828456423e-26,7.754818242684634e-26,1.0408340855860843e-17,3.0573371829243843e-22,0.0,0.0,0.0,0.0,8.271806125530277e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0679515313825692e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.048709793414476e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0339757656912846e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0339757656912846e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2407709188295415e-24,0.0,0.0,0.0,0.0,0.0,0.0
4,1.4338816047271419e-09,1.2847146357901025e-13,1.8212750172601209e-09,0.00045837965518542086,1.5262189808506407e-05,1.5262189808506407e-05,8.757763780288398e-10,8.433692484685436e-06,8.433692484656005e-06,2.287029832856549e-13,0.0004583796551828988,1.2847102767508846e-13,1.0083214011973628e-05,3.538955785820283e-08,2.249147911318923e-13,1.1171507616572806e-07,3.53895578133776e-08,8.433692484656282e-06,8.757763776534364e-10,1.0083214011968586e-05,1.0083214011973241e-05,2.287029832117772e-13,1.4338816047270672e-09,1.1171507616550452e-07,1.008320460077805e-05,9.543781225564464e-05,0.00045837965518289516,1.1171505951496204e-07,9.54378122107404e-05,8.43368587799297e-06,1.9908531284137986e-20,5.169878828456423e-26,2.465190328815662e-32,1.0587911840678754e-22,0.0,1.6543612251060553e-24,2.0328790734103208e-20,2.587968362770348e-34,4.235164736271502e-22,0.0,3.1554436208840472e-30,0.0,0.0,1.0587911840678754e-22,1.0587911840678754e-22,3.101927297073854e-25,3.2311742677852644e-27,3.851859888774472e-34,3.308722450212111e-24,3.697785493223493e-32,1.925929944387236e-34,0.0,1.9721522630525295e-31,0.0,4.733165431326071e-30,3.469446951953614e-18,2.2870418089598426e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.162975822039155e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.703719777548943e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.703719777548943e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.465190328815662e-32,0.0,0.0,0.0,0.0,0.0,0.0
5,6.670783167422158e-10,3.7547890738211765e-15,6.670772798206447e-10,2.99352196130058e-09,9.324303698358454e-08,9.324303698358454e-08,1.7947129140203028e-10,5.1524914112611335e-08,5.152491411258113e-08,6.684228919142241e-15,2.993522384974466e-09,3.754789073904377e-15,6.160251846141265e-08,2.523585859209812e-09,6.573512639005206e-15,7.966266435448126e-09,2.5235858592096928e-09,5.1524914112581146e-08,1.794712914020274e-10,6.160251846140785e-08,6.160251846141263e-08,6.684228919142161e-15,6.670783167422158e-10,7.966266435445449e-09,6.160251846140785e-08,6.232719929977183e-10,2.993522384974466e-09,7.966266435445449e-09,6.232719929977075e-10,5.1524914112611335e-08,1.835306195241125e-24,2.5849394142282115e-26,3.851859888774472e-34,0.0,9.860761315262648e-32,4.930380657631324e-32,5.169878828456423e-26,1.1020259538958945e-39,1.6543612251060553e-24,3.0814879110195774e-33,3.0814879110195774e-33,2.6469779601696886e-23,0.0,2.6469779601696886e-23,5.293955920339377e-23,1.232595164407831e-32,1.5407439555097887e-33,4.70197740328915e-38,2.0679515313825692e-25,5.7777898331617076e-34,0.0,0.0,7.703719777548943e-34,4.930380657631324e-32,7.703719777548943e-34,0.0,1.1020259538958945e-39,0.0,0.0,0.0,0.0,7.888609052210118e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0814879110195774e-33,1.88079096131566e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.162975822039155e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.162975822039155e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0814879110195774e-33,5.7777898331617076e-34,0.0,0.0,0.0,0.0,0.0,0.0
6,1.997618406248721e-10,1.124340831096763e-15,1.9976511122532307e-10,3.153200765067388e-08,1.3623231129848538e-09,1.3623231129848536e-09,5.3748617259615707e-11,7.528023931965814e-10,7.528023931965417e-10,2.0015375905126277e-15,3.153200761268262e-08,1.1243408308343205e-15,9.000407690800606e-10,2.5235858515572414e-09,1.9683845093022815e-15,7.966266411290973e-09,2.5235858515572414e-09,7.528023931965419e-10,5.3748617259615707e-11,9.000407690800542e-10,9.000407690800605e-10,2.0015375905126277e-15,1.997618406248721e-10,7.966266411290733e-09,9.000407690800503e-10,6.565181919445701e-09,3.153200761268262e-08,7.966266411290726e-09,6.565181919445701e-09,7.528023931965785e-10,4.265150033476549e-25,1.2924697071141057e-26,1.925929944387236e-34,0.0,0.0,6.162975822039155e-33,8.271806125530277e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5407439555097887e-33,0.0,1.8367099231598242e-40,4.1359030627651384e-25,9.62964972193618e-35,9.183549615799121e-41,6.938893903907228e-18,1.504632769052528e-35,3.851859888774472e-34,2.031254238220913e-34,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.81482486096809e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.232595164407831e-32,7.346839692639297e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6734198463196485e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2037062152420224e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.232595164407831e-32,9.62964972193618e-35,0.0,0.0,0.0,0.0,0.0,0.0
7,9.655937190463137e-11,5.434918107402581e-16,9.655771485007903e-11,3.30495782498008e-08,4.114165316983171e-08,4.114165316983169e-08,2.5976505632707936e-11,2.2734353305108335e-08,2.273435330510805e-08,9.675173778284612e-16,3.3049578258677535e-08,5.434918108732185e-16,2.7180897693991022e-08,2.523585929935997e-09,9.514916063689712e-16,7.966266658711098e-09,2.5235859299359744e-09,2.2734353305108057e-08,2.597650563270785e-11,2.718089769399098e-08,2.718089769399102e-08,9.675173778284589e-16,9.655937190463135e-11,7.966266658711042e-09,2.718089769399085e-08,6.8811506101406674e-09,3.3049578258677535e-08,7.966266658711036e-09,6.881150610140644e-09,2.2734353305108243e-08,8.074704593802989e-24,9.693522803355793e-27,0.0,6.617444900424222e-24,0.0,3.944304526105059e-31,4.1359030627651384e-25,0.0,1.6543612251060553e-24,0.0,0.0,0.0,2.465190328815662e-32,0.0,3.308722450212111e-24,9.860761315262648e-32,3.697785493223493e-32,5.877471754111438e-39,2.0679515313825692e-25,4.81482486096809e-35,0.0,0.0,0.0,1.232595164407831e-32,1.560003254953661e-32,0.0,0.0,0.0,0.0,0.0,0.0,9.860761315262648e-32,0.0,0.0,0.0,6.617444900424222e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.407412430484045e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.232595164407831e-32,1.1754943508222875e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.925929944387236e-34,5.877471754111438e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.925929944387236e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.232595164407831e-32,4.81482486096809e-35,0.0,0.0,0.0,0.0,0.0,0.0
8,6.073929518050831e-11,8.127714411896753e-16,6.073939126434728e-11,3.046349227030254e-09,4.1141653216701307e-08,4.1141653216701307e-08,1.6341590195842495e-11,2.27343533310078e-08,2.273435333100769e-08,1.4468856337238796e-15,3.046349223517623e-09,8.127714411713481e-16,2.7180897724956197e-08,5.999205641518541e-09,1.4229196990928556e-15,1.8937842105496594e-08,5.999205641518487e-09,2.2734353331007718e-08,1.6341590195842444e-11,2.7180897724956144e-08,2.7180897724956164e-08,1.446885633723876e-15,6.073929518050823e-11,1.893784210549654e-08,2.7180897724956144e-08,6.342709632558613e-10,3.046349223517622e-09,1.893784210549654e-08,6.342709632558593e-10,2.27343533310078e-08,7.85821572064615e-24,0.0,1.925929944387236e-34,3.308722450212111e-24,0.0,0.0,0.0,0.0,1.6543612251060553e-24,3.0814879110195774e-33,0.0,3.308722450212111e-24,9.860761315262648e-32,0.0,0.0,3.0814879110195774e-33,1.5407439555097887e-33,8.816207631167156e-39,4.1359030627651384e-25,0.0,1.4693679385278594e-39,0.0,4.81482486096809e-35,0.0,8.5703882525232e-33,0.0,3.0814879110195774e-33,0.0,0.0,0.0,0.0,9.860761315262648e-32,0.0,0.0,0.0,6.617444900424222e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.407412430484045e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0814879110195774e-33,1.1754943508222875e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8888949165808538e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0814879110195774e-33,1.4444474582904269e-34,0.0,0.0,0.0,0.0,0.0,0.0
9,9.228561832009707e-12,1.2348814824523783e-16,9.228619110148347e-12,1.195257266239533e-08,1.471055258596215e-08,1.4710552585962148e-08,2.482950354353683e-12,8.128863913710473e-09,8.128863913710473e-09,2.1983206923371243e-16,1.1952572662314241e-08,1.234881482343124e-16,9.718764173392803e-09,5.999205641518513e-09,2.1619081318835502e-16,1.8937842105496564e-08,5.999205641518506e-09,8.12886391371048e-09,2.4829503543536812e-12,9.71876417339279e-09,9.718764173392791e-09,2.1983206923371234e-16,9.228561832009696e-12,1.893784210549656e-08,9.718764173392784e-09,2.4886082369613146e-09,1.1952572662314238e-08,1.893784210549656e-08,2.488608236961313e-09,8.128863913710468e-09,2.019607176882231e-28,2.0194839173657902e-28,2.407412430484045e-35,4.1359030627651384e-25,0.0,7.395570986446986e-32,0.0,0.0,8.271806125530277e-25,1.232595164407831e-32,0.0,0.0,4.930380657631324e-32,0.0,0.0,6.162975822039155e-33,6.162975822039155e-33,5.510129769479473e-40,8.271806125530277e-25,6.018531076210112e-36,2.7550648847397363e-40,3.469446951953614e-18,1.504632769052528e-36,0.0,3.3703774026776627e-34,0.0,0.0,0.0,0.0,0.0,0.0,1.232595164407831e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.018531076210112e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1020259538958945e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2037062152420224e-35,3.6734198463196485e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.018531076210112e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.232595164407831e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
