,Y1Z0,Y0Z1,Y2Z0,Y0Z2,Y5Z0,Y0Z5,Y1Z2,Y2Z1,Y5Z4,Y4Z5,Y1Z3,Y3Z1,Y2Z3,Y3Z2,Y5Z1,Y1Z5,Y4Z2,Y2Z4,Y3Z4,Y4Z3,Y5Z3,Y3Z5,Y1Z4,Y4Z1,Y5Z2,Y2Z5,Y4Z0,Y0Z4,Y3Z0,Y0Z3,standard_y,Y2,X4Y0,X0Y1,X3Y1,Y5,Y0,X5Y0,X4Y3,X3Y5,X2Y5,X2Y3,X2Y1,X2Y0,X0Y5,X0Y2,X5Y1,X4Y1,X3Y4,X1Y5,X1Y2,X0Y4,X1Y0,X1Y4,X1Y3,standard_x,Y4Y5,Y4,Y3Y5,Y3Y4,Y3,Y2Y5,Y2Y4,Y2Y3,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y1,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y4,X5Y3,X5Y2,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y5,X4Y2,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y2,X3Y0,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y4,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y3,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.9560342718892494,0.9560342718892494,0.9478274870593493,0.9478274870593493,0.8354988781294497,0.8354988781294496,0.7359699890685234,0.7359699890685233,0.7230120812374659,0.7230120812374659,0.669730401440221,0.6697304014402208,0.606801733640838,0.6068017336408378,0.6059441656784625,0.6059441656784625,0.581204017112003,0.581204017112003,0.4306696402912687,0.4306696402912686,0.39353182020537136,0.3935318202053713,0.30813645758914426,0.3081364575891442,0.15838287025480557,0.15838287025480552,0.08487199515892166,0.08487199515892166,0.05655136772680877,0.05655136772680877,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,8.673617379884035e-17,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.0816681711721685e-17,6.938893903907228e-18,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0015382952212096026,0.0015382952212096026,0.21185845070549097,0.0015250901947199318,0.22955549684695611,0.0013443492240217555,0.0011842034856141058,0.2118562710261942,0.7230120812374659,0.7230120812374657,0.0010776214894455457,0.613179106919274,0.6068017336408379,0.6068017336408379,0.22955363089597056,0.0009749870290120717,0.581204017112003,0.5812040171120031,0.43066964029126864,0.43066964029126864,0.39353182020537136,0.39353182020537114,0.0004958031883659777,0.22326457229719493,0.15838287025480555,0.15838287025480557,0.22326406354694434,0.00013656224301404342,0.6131781667460297,9.09932847439745e-05,2.7863995832877464e-17,4.163336342344337e-17,1.0842021724855044e-19,3.4694204821740125e-18,1.0842021724855044e-19,0.0,1.0842021724855044e-19,1.0842021724855044e-19,0.0,2.7755575615628914e-17,0.0,1.1102230246251565e-16,5.421010862427522e-20,0.0,5.421010862427522e-20,0.0,0.0,1.6263032587282567e-19,1.3877787807814457e-17,0.0,1.6263032587282567e-19,5.421010862427522e-20,3.4693940123944108e-18,2.0328790734103208e-20,1.0164395367051604e-20,0.0,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0
2,0.00041549542723200085,0.00041549542723200085,0.21185756749577117,0.00041192873337032355,1.491910531339526e-05,0.0003262247459913965,0.0003198548148631445,0.21185740847807627,4.698962865397738e-05,4.698962865397738e-05,0.00029106688688760717,0.6131790390541184,0.6068017336408378,0.6068017336408377,1.491909646611989e-05,0.000129428143754118,3.777331201651535e-05,0.42282114719169367,0.03713782091701548,2.7989859360568684e-05,2.5576217292696545e-05,0.03713781917634609,0.00012942814291512137,1.45102894268464e-05,1.0293537897301097e-05,0.42282114562972567,1.4510287014642865e-05,0.0003262247451466263,0.6131789704641281,2.4577397887391165e-05,6.860966872759833e-20,0.0,1.6543612251060553e-24,2.0146084386312587e-17,4.0657581468206416e-20,8.470329472543003e-22,2.710505431213761e-20,0.0,3.3881317890172014e-21,8.470329472543003e-22,0.0,0.0,1.3552527156068805e-20,0.0,0.0,2.710505431213761e-20,1.6543612251060553e-24,8.271806125530277e-25,3.3881317890172014e-21,0.0,0.0,0.0,7.609496193431382e-18,9.305781891221561e-25,6.776263578034403e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0657581468206416e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,3.3881317890172014e-21,1.6940658945086007e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0
3,3.4985604945359985e-07,0.00011939493613285826,0.8186569267461767,0.00012581203569323853,7.871001593394426e-07,9.963616531695669e-05,2.693246052603305e-07,0.8186569172582636,9.13331068367422e-07,9.13331068367422e-07,2.450845532805286e-07,0.001690481153591437,0.8186584181614889,0.0016728994917534165,7.871001476776967e-07,1.0898126909525093e-07,7.341947661231363e-07,0.422821146857324,0.00010238573310310584,2.62001662002238e-07,7.871009348735917e-07,0.00010238573310129284,1.0898126909498406e-07,2.6199852269684583e-07,2.0007410644277963e-07,0.4228211468567339,2.619985222777497e-07,9.963616531685921e-05,0.0016904811359520306,0.00011939442534383412,5.562644035631302e-17,5.551115123125783e-17,0.0,2.3874058000685964e-20,6.776263578034403e-21,5.293955920339377e-23,6.776263578034403e-21,1.2924697071141057e-26,2.0679515313825692e-25,0.0,0.0,2.168404344971009e-19,1.3234889800848443e-23,0.0,0.0,1.6940658945086007e-21,2.524354896707238e-29,1.262177448353619e-29,1.0339757656912846e-25,2.524354896707238e-29,0.0,3.2311742677852644e-27,3.2309960739182324e-21,3.1554436208840472e-30,3.3881317890172014e-21,0.0,0.0,5.293955920339377e-23,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3234889800848443e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0679515313825692e-25,1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-20,2.6469779601696886e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6469779601696886e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,1.1111798054649857e-09,0.0006621012946890885,7.589858777564489e-06,0.0006621012946897112,6.7738614961647346e-09,0.00026903493501529915,7.698896816892254e-11,7.589858136231382e-06,1.0539153967464552e-08,1.0539153967464552e-08,7.69889680987068e-11,1.8435042425754124e-11,7.589858136250635e-06,1.8243310717392708e-11,6.773860366752362e-09,3.461360338962793e-10,5.448765905151716e-09,3.92001047115536e-06,1.116537336057893e-12,5.4487659046576865e-09,6.7738603667527915e-09,1.1165373360578907e-12,3.4613603389627913e-10,5.44876590466326e-09,6.773860366263235e-09,3.9200104711553595e-06,5.448765395762487e-09,0.00026903493501529915,1.843504102325974e-11,0.0006621012946889666,1.2701875293634586e-21,1.2705494208814505e-21,1.6155871338926322e-27,1.1117579996049989e-23,2.0679515313825692e-25,0.0,0.0,0.0,4.81482486096809e-35,1.2037062152420224e-35,0.0,2.117582368135751e-22,3.944304526105059e-31,0.0,2.0194839173657902e-28,0.0,1.5407439555097887e-33,7.703719777548943e-34,0.0,0.0,3.944304526105059e-31,4.0389678347315804e-28,1.1117577068636474e-23,9.62964972193618e-35,1.0339757656912846e-25,0.0,0.0,4.1359030627651384e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.169878828456423e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.310887241768095e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.235164736271502e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.733165431326071e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5777218104420236e-30,0.0,0.0,0.0,0.0,0.0,0.0
5,4.012937165101104e-10,5.4609757171922287e-08,5.9092120714430765e-06,5.46097567940424e-08,4.899593781528639e-09,2.2189852121283774e-08,4.013697765765605e-10,5.909212071484261e-06,7.62306343545519e-09,7.62306343545519e-09,4.0136977658184174e-10,1.1139683470979265e-11,5.90921207149329e-06,1.1023826371250569e-11,4.899593781528632e-09,1.343116921466081e-10,3.94114059459191e-09,3.0519900448665186e-06,6.746864073760791e-13,3.941140594375305e-09,4.899593781528821e-09,6.746864073760781e-13,1.3431169214660804e-10,3.941140594377733e-09,4.899593781314176e-09,3.0519900448665186e-06,3.94114059437773e-09,2.2189852121283774e-08,1.1139683401270069e-11,5.460975724543582e-08,5.403331169303908e-24,0.0,0.0,8.686364929590528e-24,1.0339757656912846e-25,4.1359030627651384e-25,6.617444900424222e-24,0.0,1.2037062152420224e-35,1.504632769052528e-35,3.1554436208840472e-30,2.117582368135751e-22,4.391120273202898e-32,1.0339757656912846e-25,0.0,0.0,1.925929944387236e-34,1.925929944387236e-34,0.0,3.851859888774472e-34,2.3881531310401725e-32,0.0,8.686364929590528e-24,1.2037062152420224e-35,0.0,0.0,0.0,8.271806125530277e-25,0.0,0.0,8.077935669463161e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5849394142282115e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2037062152420224e-35,6.310887241768095e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.117582368135751e-22,1.5407439555097887e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.930380657631324e-32,0.0,0.0,0.0,0.0,0.0,0.0
6,6.491787905250277e-13,2.9549187684180413e-08,2.841187988659439e-09,2.9549187684288635e-08,6.399941274183272e-09,1.2006869420907113e-08,6.491121931638786e-13,2.8411879775281423e-09,9.957388406477389e-09,9.957388406477389e-09,6.491121931638697e-13,8.666022659157659e-18,2.8411879775281423e-09,8.57583962329769e-18,6.39994127418327e-09,2.172739015496657e-13,5.147991748549654e-09,1.467416865064934e-09,5.248649694235072e-19,5.147991748549654e-09,6.39994127418327e-09,5.248649694235061e-19,2.172739015496656e-13,5.147991748549654e-09,6.39994127418327e-09,1.4674168650649338e-09,5.147991748549654e-09,1.2006869420907113e-08,8.665966365756024e-18,2.954918768418022e-08,4.13640793374448e-25,0.0,0.0,2.508424836802431e-26,0.0,0.0,0.0,4.930380657631324e-32,0.0,8.609577764811676e-42,3.0814879110195774e-33,0.0,0.0,0.0,6.162975822039155e-33,0.0,3.76158192263132e-37,7.52316384526264e-37,5.739718509874451e-42,7.52316384526264e-37,1.925929944387236e-34,6.162975822039155e-33,2.508424836802431e-26,9.4039548065783e-38,2.5849394142282115e-26,0.0,0.0,4.1359030627651384e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.048709793414476e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1479437019748901e-41,3.0814879110195774e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0814879110195774e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.703719777548943e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,6.553345653339499e-13,3.3707148220802874e-08,1.2274777691115954e-09,3.3707148220849845e-08,3.003202577907573e-09,1.3696394349170015e-08,6.554112495587234e-13,1.2274777564306325e-09,4.672551395461997e-09,4.672551395461998e-09,6.554112495587272e-13,3.779388777582716e-18,1.2274777564306325e-09,3.740135141617222e-18,3.0032025779075722e-09,2.193373012331275e-13,2.415719368028767e-09,6.33967757744572e-10,2.28904208617869e-19,2.415719368028767e-09,3.0032025779075722e-09,2.28904208617869e-19,2.193373012331275e-13,2.415719368028767e-09,3.0032025779075722e-09,6.33967757744572e-10,2.415719368028767e-09,1.3696394349170012e-08,3.7794455970161604e-18,3.3707148220803066e-08,2.52431637810835e-29,0.0,2.465190328815662e-32,1.6475791413848374e-28,2.5849394142282115e-26,0.0,0.0,0.0,1.4349296274686127e-42,1.4349296274686127e-42,0.0,0.0,1.925929944387236e-34,1.0339757656912846e-25,6.162975822039155e-33,0.0,3.76158192263132e-37,5.64237288394698e-37,1.4349296274686127e-42,1.88079096131566e-37,0.0,6.162975822039155e-33,1.6475791413848374e-28,1.6456920911512025e-37,0.0,0.0,0.0,0.0,0.0,0.0,3.851859888774472e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.524354896707238e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4349296274686127e-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0679515313825692e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.851859888774472e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,6.553345653339499e-13,3.3707148220802874e-08,1.2274777691115954e-09,3.3707148220849845e-08,3.003202577907573e-09,1.3696394349170015e-08,6.554112495587234e-13,1.2274777564306325e-09,4.672551395461997e-09,4.672551395461998e-09,6.554112495587272e-13,3.779388777582716e-18,1.2274777564306325e-09,3.740135141617222e-18,3.0032025779075722e-09,2.193373012331275e-13,2.415719368028767e-09,6.33967757744572e-10,2.28904208617869e-19,2.415719368028767e-09,3.0032025779075722e-09,2.28904208617869e-19,2.193373012331275e-13,2.415719368028767e-09,3.0032025779075722e-09,6.33967757744572e-10,2.415719368028767e-09,1.3696394349170012e-08,3.7794455970161604e-18,3.3707148220803066e-08,2.52431637810835e-29,0.0,2.465190328815662e-32,1.6475791413848374e-28,2.5849394142282115e-26,0.0,0.0,0.0,1.4349296274686127e-42,1.4349296274686127e-42,0.0,0.0,1.925929944387236e-34,1.0339757656912846e-25,6.162975822039155e-33,0.0,3.76158192263132e-37,5.64237288394698e-37,1.4349296274686127e-42,1.88079096131566e-37,0.0,6.162975822039155e-33,1.6475791413848374e-28,1.6456920911512025e-37,0.0,0.0,0.0,0.0,0.0,0.0,3.851859888774472e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.524354896707238e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4349296274686127e-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0679515313825692e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.851859888774472e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,6.553345653339499e-13,3.3707148220802874e-08,1.2274777691115954e-09,3.3707148220849845e-08,3.003202577907573e-09,1.3696394349170015e-08,6.554112495587234e-13,1.2274777564306325e-09,4.672551395461997e-09,4.672551395461998e-09,6.554112495587272e-13,3.779388777582716e-18,1.2274777564306325e-09,3.740135141617222e-18,3.0032025779075722e-09,2.193373012331275e-13,2.415719368028767e-09,6.33967757744572e-10,2.28904208617869e-19,2.415719368028767e-09,3.0032025779075722e-09,2.28904208617869e-19,2.193373012331275e-13,2.415719368028767e-09,3.0032025779075722e-09,6.33967757744572e-10,2.415719368028767e-09,1.3696394349170012e-08,3.7794455970161604e-18,3.3707148220803066e-08,2.52431637810835e-29,0.0,2.465190328815662e-32,1.6475791413848374e-28,2.5849394142282115e-26,0.0,0.0,0.0,1.4349296274686127e-42,1.4349296274686127e-42,0.0,0.0,1.925929944387236e-34,1.0339757656912846e-25,6.162975822039155e-33,0.0,3.76158192263132e-37,5.64237288394698e-37,1.4349296274686127e-42,1.88079096131566e-37,0.0,6.162975822039155e-33,1.6475791413848374e-28,1.6456920911512025e-37,0.0,0.0,0.0,0.0,0.0,0.0,3.851859888774472e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.524354896707238e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4349296274686127e-42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0679515313825692e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.851859888774472e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
