,Y3Z2,Y2Z3,Y3Z0,Y0Z3,Y2Z1,Y1Z2,Y1Z3,Y3Z1,Y5Z1,Y1Z5,Y3Z5,Y5Z3,Y4Z1,Y1Z4,Y5Z2,Y2Z5,Y4Z0,Y0Z4,Y5Z0,Y0Z5,Y4Z2,Y2Z4,Y2Z0,Y0Z2,Y1Z0,Y0Z1,Y4Z5,Y5Z4,Y4Z3,Y3Z4,standard_y,Y5,Y3,X4Y3,X3Y2,Y4,X2Y1,Y1,X5Y2,X2Y5,X3Y0,X2Y0,X1Y4,X0Y1,Y0,X5Y4,X5Y0,X4Y1,X3Y4,X1Y5,X3Y1,X1Y2,X5Y1,X1Y0,standard_x,Y4Y5,Y3Y5,Y3Y4,Y2Y5,Y2Y4,Y2Y3,Y2,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y3,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y5,X4Y2,X4Y0,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y5,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y4,X2Y3,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y3,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y5,X0Y4,X0Y3,X0Y2,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.842263936662764,0.842263936662764,0.5972608902461212,0.5972608902461211,0.4640985560689671,0.4640985560689671,0.41756796994001877,0.4175679699400187,0.391677209458306,0.3916772094583059,0.23988709650593898,0.23988709650593895,0.2133291448974307,0.2133291448974307,0.18758620471677123,0.18758620471677123,0.17804542352562103,0.17804542352562103,0.13249671934496132,0.13249671934496132,0.13110224609376742,0.13110224609376742,0.1308521669034325,0.13085216690343246,0.11295717017616301,0.11295717017616301,0.09498516783411161,0.0949851678341116,0.02779642050712894,0.027796420507128924,8.326672684688674e-17,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.163336342344337e-17,3.469446951953614e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.0816681711721685e-17,2.0816681711721685e-17,2.0816681711721685e-17,1.734723475976807e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,6.938893903907228e-18,6.938893903907228e-18,3.469446951953614e-18,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5.1638712950186744e-05,5.1638712950186744e-05,3.661771841970867e-05,0.46640872358861507,2.845361302348758e-05,0.04653058691373495,0.04653058525671108,2.5600849802926273e-05,0.39167720945830603,0.391677209458306,1.4707338611701444e-05,0.052300892141721456,0.2133291448974307,0.2133291448974307,0.052300891338318556,1.1500801301270486e-05,0.17804542352562103,0.17804542352562103,0.13249671934496132,0.13249671934496132,0.10330582563887972,8.037802591886864e-06,8.022470381919898e-06,0.46640872222018304,0.11295717017616302,0.11295717017616302,0.0949851678341116,0.0949851678341116,0.10330582534024199,1.7041824030808854e-06,1.0408340855860843e-16,5.551115123125783e-17,3.3881317890172014e-21,1.6940658945086007e-21,2.7755575615628914e-17,1.3877787807814457e-17,6.352747104407253e-22,2.7755575615628914e-17,3.3881317890172014e-21,0.0,8.470329472543003e-22,8.470329472543003e-22,0.0,2.4929818395578626e-17,6.938893903907228e-18,0.0,6.938893903907228e-18,3.469446951953614e-18,1.6940658945086007e-21,1.3877787807814457e-17,4.235164736271502e-22,4.235164736271502e-22,0.0,6.054311005504378e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6940658945086007e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,9.500687269635355e-08,2.0363284941504305e-05,6.737067431731229e-08,0.0018380076281013832,1.3284230093585468e-05,0.1594868793345977,0.15948687901968883,4.710141944264456e-08,0.39167720945830586,0.391677209458306,2.7059122262244944e-08,0.08019479866200994,0.21332914489743074,0.2133291448974307,0.0801947987828501,5.3694162010486896e-06,0.28135044690447975,0.000701635347224369,0.08019623358744297,0.0005221385635352429,0.28134986655498984,3.752634823187566e-06,2.0363068657793682e-05,0.0018380076269259398,0.1594873948120442,0.00044513777298313645,0.0949851678341116,0.0949851678341116,0.2813498665628329,3.1354197533361446e-09,2.7755565689461563e-17,2.7755575615628914e-17,9.926167350636332e-24,3.308722450212111e-24,1.0842021724855044e-19,2.7755575615628914e-17,4.235164736271502e-22,2.7755575615628914e-17,1.6940658945086007e-21,8.470329472543003e-22,8.470329472543003e-22,1.6543612251060553e-24,0.0,9.894759697618354e-20,0.0,2.7755575615628914e-17,0.0,6.938893903907228e-18,0.0,1.3877787807814457e-17,1.6543612251060553e-24,0.0,1.3877787807814457e-17,1.701832401303318e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.308722450212111e-24,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,1.6940658945086007e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.308722450212111e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2.584121137232201e-11,3.7545727812945793e-06,1.8324356816702918e-11,2.711389099322098e-06,1.4593358483863874e-06,0.0004616457736252073,0.0004616457735942193,5.4513968558797e-12,0.0011337304665768975,0.0011337304665768977,5.451312354327951e-12,0.00023213107832491508,0.11834437497779571,0.0006174925299164245,0.00023213107833680596,1.459321440144462e-06,0.2813512491086881,1.035037288903736e-06,0.0002321310783339537,1.1359265169883432e-07,0.2813512491071586,6.919100100286983e-07,3.754572781207798e-06,2.7113890992631498e-06,0.0004616457735974684,1.1358667406862894e-07,0.1183430833790001,0.0002749396085500747,0.28135124910742526,8.528124575364469e-13,1.3891002844876707e-17,0.0,4.0389678347315804e-28,4.0389678347315804e-28,2.117582368135751e-22,1.3877787807814457e-17,0.0,1.3552527156068805e-20,0.0,4.1359030627651384e-25,1.0587911840678754e-22,5.048709793414476e-28,0.0,2.892274257878392e-25,1.9852334701272664e-23,0.0,0.0,4.0657581468206416e-20,2.0194839173657902e-28,0.0,2.3665827156630354e-30,0.0,0.0,1.3226442651185928e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1763735522036263e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1554436208840472e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0587911840678754e-22,3.970466940254533e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1554436208840472e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5777218104420236e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1359030627651384e-25,0.0,0.0,1.6155871338926322e-27,0.0,0.0,0.0,0.0,0.0,0.0
4,6.4529912826370694e-15,1.26502945091216e-06,4.36294269731798e-15,8.810574416973882e-13,4.151815462805821e-07,1.8053654884294773e-06,1.805365488466596e-06,1.3612990809247828e-15,1.3133404004845824e-05,1.3133404004845824e-05,1.3612990780930846e-15,4.959040012177461e-07,4.3812129624231074e-05,1.8053663451315903e-06,4.959040012030069e-07,4.151815457304979e-07,0.00010415905985550948,3.3633214283194197e-13,4.959040012177461e-07,3.6910684549687815e-14,0.00010415905985550151,1.265029391201808e-06,1.26502945091216e-06,8.810574416958378e-13,1.805365488466596e-06,3.6910684289027157e-14,4.3812129560064364e-05,4.959044037516068e-07,0.00010415905985550948,4.362942369147781e-15,3.441071338852872e-21,0.0,9.860761315262648e-32,4.81482486096809e-35,0.0,3.3881317890172014e-21,8.077935669463161e-28,1.0587911840678754e-22,0.0,1.6155871338926322e-27,6.462348535570529e-27,6.018531076210112e-36,0.0,9.023667231230424e-34,9.466330862652142e-30,0.0,1.5407439555097887e-33,0.0,2.407412430484045e-35,0.0,2.256949153578792e-36,1.6155871338926322e-27,1.734723475976807e-18,9.943667310929636e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.293955920339377e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.018531076210112e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.877409121342317e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.018531076210112e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5407439555097887e-33,1.0339757656912846e-25,6.462348535570529e-27,9.62964972193618e-35,0.0,0.0,0.0,0.0,0.0,0.0
5,1.0099179817260026e-14,4.71104594884559e-07,6.8281732472245855e-15,2.5569195705435185e-12,1.5461610942181982e-07,1.1623134695309877e-07,1.1623134695343017e-07,2.1304854841751478e-15,8.455422643526969e-07,8.455422643526969e-07,2.13048548415678e-15,3.19268314960904e-08,2.724803711285073e-08,1.1623134695345156e-07,3.1926831495958795e-08,1.5461610942097067e-07,6.477954744956827e-08,2.558343297620378e-12,3.1926831496090324e-08,7.749795623781232e-14,6.477954744957395e-08,4.7110459488455033e-07,4.711045948845589e-07,2.5569195705429563e-12,1.1623134695343028e-07,7.749795623554393e-14,2.7248037112685308e-08,3.1926831496100356e-08,6.477954744957463e-08,6.828173247543957e-15,2.4815463538877654e-23,5.293955920339377e-23,9.860761315262648e-31,9.62964972193618e-35,8.271806125530277e-25,4.963083675318166e-24,5.048709793414476e-29,4.632211430296955e-23,1.0097419586828951e-28,0.0,0.0,2.1064858766735392e-35,0.0,7.235481261434782e-35,4.417621069237666e-29,0.0,9.62964972193618e-35,1.5777218104420236e-29,9.62964972193618e-35,1.734723475976807e-18,9.4039548065783e-38,1.0097419586828951e-28,1.734723475976807e-18,3.074874179743471e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3234889800848443e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.52316384526264e-37,0.0,0.0,0.0,0.0,0.0,0.0,1.262177448353619e-29,0.0,4.1359030627651384e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.52316384526264e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.925929944387236e-34,0.0,1.5777218104420236e-30,4.81482486096809e-35,0.0,0.0,0.0,0.0,0.0,0.0
6,2.9628329036163016e-16,2.4811346005684955e-08,2.0032058722147125e-16,1.4245570621103043e-12,8.1430617119147e-09,1.5681686999100253e-09,1.568168699910037e-09,6.25028232151658e-17,1.140787703287878e-08,1.1407877032878782e-08,6.250282321516572e-17,4.3075004421571664e-10,3.1718516306282846e-09,1.5681686999100406e-09,4.307500442157121e-10,8.143061711914687e-09,7.540767518729515e-09,1.4246493813997749e-12,4.3075004421571623e-10,4.319017748308377e-14,7.540767518731488e-09,2.4811346005684955e-08,2.4811346005684955e-08,1.4245570621103035e-12,1.5681686999100364e-09,4.319017748308355e-14,3.171851630628281e-09,4.307500442157179e-10,7.540767518731487e-09,2.0032058722256182e-16,2.068172412436031e-25,0.0,0.0,3.009265538105056e-36,0.0,2.0679515313825692e-25,0.0,0.0,0.0,0.0,1.232595164407831e-32,5.64237288394698e-37,3.0814879110195774e-32,1.101066344707525e-37,2.208810534618833e-29,0.0,0.0,0.0,3.009265538105056e-36,1.734723475976807e-18,9.183549615799121e-41,4.930380657631324e-32,0.0,3.2492632243865282e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.465190328815662e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6734198463196485e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8488927466117464e-32,2.0679515313825692e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8367099231598242e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0679515313825692e-25,1.232595164407831e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,1.7440083292170205e-15,2.975283109209059e-10,1.7480301546926287e-15,4.979066214479355e-12,9.764852726311376e-11,1.5681686949822208e-09,1.5681686949822208e-09,2.184451363520336e-16,1.1407876997030695e-08,1.1407876997030695e-08,2.184451363520332e-16,4.3075004286212904e-10,1.4083889142017777e-09,1.5681686949822254e-09,4.3075004286212904e-10,9.764852726311366e-11,3.3483071135801053e-09,4.979209481073422e-12,4.3075004286212615e-10,1.5096028346038225e-13,3.3483071136042118e-09,2.975283109209518e-10,2.975283109209494e-10,4.979066214479355e-12,1.5681686949822246e-09,1.5096028346038145e-13,1.4083889142017762e-09,4.3075004286212615e-10,3.3483071136042118e-09,1.7480301546920132e-15,4.265150526514615e-25,0.0,4.930380657631324e-32,1.88079096131566e-37,0.0,2.0679515313825692e-25,3.851859888774472e-34,2.0679515313825692e-25,3.851859888774472e-34,0.0,6.162975822039155e-33,1.7632415262334313e-38,6.162975822039155e-33,3.382816239027323e-36,0.0,0.0,1.504632769052528e-36,0.0,9.4039548065783e-38,0.0,1.4693679385278594e-39,7.703719777548943e-34,0.0,3.779798802667543e-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2924697071141057e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4693679385278594e-39,0.0,0.0,0.0,0.0,0.0,0.0,1.232595164407831e-32,1.232595164407831e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4693679385278594e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.465190328815662e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4693679385278594e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.271806125530277e-25,6.162975822039155e-33,1.410593220986745e-37,0.0,0.0,0.0,0.0,0.0,0.0
8,1.5784404678203556e-15,1.54676593493976e-08,1.416214982796077e-15,3.863155548834802e-12,5.076472054041708e-09,1.4002542890396608e-09,1.4002542890396655e-09,2.4128513419758914e-16,1.018635861373973e-08,1.018635861373973e-08,2.412851341975888e-16,3.846267285858246e-10,1.7774666464455663e-09,1.4002542890396686e-09,3.846267285858229e-10,5.0764720540417014e-09,4.2257533813287486e-09,3.8632958377588865e-12,3.8462672858582334e-10,1.1712644826584858e-13,4.225753381343261e-09,1.5467659349397567e-08,1.546765934939757e-08,3.863155548834801e-12,1.4002542890396672e-09,1.1712644826584813e-13,1.7774666464455646e-09,3.8462672858582417e-10,4.225753381343261e-09,1.4162149827966493e-15,4.136408919820611e-25,0.0,9.860761315262648e-32,6.018531076210112e-36,8.271806125530277e-25,2.0679515313825692e-25,0.0,2.0679515313825692e-25,2.465190328815662e-32,0.0,0.0,3.385423730368188e-36,3.0814879110195774e-33,1.1208824762343367e-36,5.048709793414476e-29,0.0,3.009265538105056e-36,9.244463733058732e-33,3.009265538105056e-36,0.0,3.6734198463196485e-40,1.232595164407831e-32,0.0,1.1541556692776298e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1359030627651384e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.938735877055719e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.232595164407831e-32,4.1359030627651384e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.930380657631324e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.938735877055719e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.018531076210112e-36,8.271806125530277e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,1.5784404678203556e-15,1.54676593493976e-08,1.416214982796077e-15,3.863155548834802e-12,5.076472054041708e-09,1.4002542890396608e-09,1.4002542890396655e-09,2.4128513419758914e-16,1.018635861373973e-08,1.018635861373973e-08,2.412851341975888e-16,3.846267285858246e-10,1.7774666464455663e-09,1.4002542890396686e-09,3.846267285858229e-10,5.0764720540417014e-09,4.2257533813287486e-09,3.8632958377588865e-12,3.8462672858582334e-10,1.1712644826584858e-13,4.225753381343261e-09,1.5467659349397567e-08,1.546765934939757e-08,3.863155548834801e-12,1.4002542890396672e-09,1.1712644826584813e-13,1.7774666464455646e-09,3.8462672858582417e-10,4.225753381343261e-09,1.4162149827966493e-15,4.136408919820611e-25,0.0,9.860761315262648e-32,6.018531076210112e-36,8.271806125530277e-25,2.0679515313825692e-25,0.0,2.0679515313825692e-25,2.465190328815662e-32,0.0,0.0,3.385423730368188e-36,3.0814879110195774e-33,1.1208824762343367e-36,5.048709793414476e-29,0.0,3.009265538105056e-36,9.244463733058732e-33,3.009265538105056e-36,0.0,3.6734198463196485e-40,1.232595164407831e-32,0.0,1.1541556692776298e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1359030627651384e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.938735877055719e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.232595164407831e-32,4.1359030627651384e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.930380657631324e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.938735877055719e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.018531076210112e-36,8.271806125530277e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
