,Y0Z5,Y5Z0,Y2Z0,Y0Z2,Y4Z3,Y3Z4,Y3Z2,Y2Z3,Y1Z0,Y0Z1,Y4Z2,Y2Z4,Y1Z5,Y5Z1,Y5Z2,Y2Z5,Y4Z1,Y1Z4,Y5Z4,Y4Z5,Y1Z2,Y2Z1,Y5Z3,Y3Z5,Y3Z1,Y1Z3,Y0Z3,Y3Z0,Y0Z4,Y4Z0,standard_y,Y2,Y1,X5Y1,X3Y1,X1Y0,X5Y4,X1Y5,Y4,Y0,X5Y2,X4Y5,X4Y2,X3Y5,X3Y0,X1Y2,X0Y3,X0Y2,X3Y4,X3Y2,Y3,X4Y3,X2Y3,X1Y4,X1Y3,standard_x,Y5,Y4Y5,Y3Y5,Y3Y4,Y2Y5,Y2Y4,Y2Y3,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y3,X5Y0,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y1,X4Y0,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y5,X2Y4,X2Y1,X2Y0,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y5,X0Y4,X0Y1,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.9934501399203828,0.9934501399203826,0.9140617905177462,0.9140617905177462,0.7561000117457155,0.7561000117457155,0.7392757413295123,0.7392757413295123,0.731531130400211,0.731531130400211,0.6086024057140853,0.6086024057140853,0.5514436569384391,0.5514436569384389,0.544902257226378,0.544902257226378,0.4987243775587455,0.49872437755874544,0.46737926750333414,0.46737926750333414,0.31851836169593895,0.31851836169593883,0.26132492367643756,0.26132492367643745,0.19663251534337256,0.19663251534337256,0.03732994563232372,0.03732994563232371,0.004391525102443734,0.004391525102443727,2.3592239273284576e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.0408340855860843e-16,8.326672684688674e-17,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,5.204170427930421e-18,5.204170427930421e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.002828815844461855,0.0028288158444618548,0.3691617423472022,0.0026027601909049992,0.7561000117457155,0.7561000117457155,0.7392757413295122,0.7392757413295123,0.1800897090367054,0.0020830102782602167,0.6086024057140853,0.6086024057140855,0.18008450780492286,0.0015702172574060538,0.0015515908418398741,0.3691558276478256,0.49872437755874544,0.4987243775587453,0.001330846737202499,0.4629877602043111,0.31851836169593895,0.31851836169593906,0.0007441139267522132,0.22399512938122623,0.1966325153433725,0.19663251534337256,0.00010629576405926116,0.22399391862228252,1.2504719957199172e-05,0.4629858476263986,1.244664094013359e-16,2.7755575615628914e-17,1.3877787807814457e-17,1.0842021724855044e-19,1.3877787807814457e-17,5.421010862427522e-20,1.0842021724855044e-19,1.0842021724855044e-19,8.326672684688674e-17,2.168404344971009e-19,0.0,3.2526065174565133e-19,0.0,0.0,0.0,2.7755575615628914e-17,5.421010862427522e-20,1.0842021724855044e-19,0.0,0.0,2.7755575615628914e-17,2.7755575615628914e-17,1.3877787807814457e-17,0.0,2.7755575615628914e-17,0.0,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6263032587282567e-19,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,2.0816681711721685e-17,4.336808689942018e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0816681711721685e-17,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,6.776263578034403e-20,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0008582988739346121,0.0008582988739346121,0.3691597366551583,0.0007897107000970491,4.804939409417056e-05,4.804939409417056e-05,4.698022865703668e-05,0.13067333684433963,0.1800876792668877,0.0006320119352149209,3.8676069811583455e-05,0.13067333412265394,0.18008720044593968,0.00047642398019751475,0.00047077248770563374,0.369159192152994,3.169343180720545e-05,0.3020918626124205,0.00017802223244242426,2.9422404746137966e-05,0.31851836169593895,0.31851836169593883,0.00017802223117117393,1.4234656100228759e-05,1.2495798273627371e-05,0.30209186120833,2.845740125403521e-05,1.4234649016967003e-05,2.8457401181250576e-05,2.9422393557048635e-05,2.7678495617428772e-17,0.0,2.7755575615628914e-17,5.421010862427522e-20,8.470329472543003e-22,7.938739461952802e-21,0.0,0.0,3.3881317890172014e-21,5.421010862427522e-20,2.710505431213761e-20,0.0,3.3881317890172014e-21,6.617444900424222e-24,0.0,0.0,1.6543612251060553e-24,2.710505431213761e-20,2.7755575615628914e-17,5.082197683525802e-21,8.470329472543003e-22,2.7755575615628914e-17,0.0,3.3881317890172014e-21,2.541098841762901e-21,0.0,2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.481541837659083e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.235164736271502e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.938893903907228e-18,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.308722450212111e-24,7.302066422982369e-21,0.0,0.0,0.0,0.0,0.0,0.0
3,1.210066068826749e-07,3.3565147463130765e-05,0.0006008942501373055,1.1133675592468019e-07,1.651014471002855e-05,1.6510144710028543e-05,2.1033902676139423e-05,0.00021270168775048648,0.13843046472887255,8.910371679636652e-08,2.3399150895771766e-05,0.00021270168722743084,0.13843046742916568,4.12648428165047e-05,3.3564994961990556e-05,0.0006008942434883006,1.0890109133714688e-05,0.30209186226225077,1.5419163871523064e-05,2.3399146675148492e-05,0.13843112526346496,0.000518463791545107,1.541916385852306e-05,2.1033887743453547e-05,4.29365326356826e-06,0.302091862096475,4.012044836836509e-09,2.1033887770391454e-05,4.012044835624974e-09,2.339914668351383e-05,4.1634223691280425e-17,0.0,4.163336342344337e-17,1.6940658945086007e-21,2.117582368135751e-22,2.2349829470554646e-24,1.0339757656912846e-25,1.6940658945086007e-21,8.470329472543003e-22,1.3234889800848443e-23,0.0,5.169878828456423e-26,8.271806125530277e-25,0.0,2.0194839173657902e-28,8.131516293641283e-20,1.0097419586828951e-28,0.0,2.7755575615628914e-17,8.271806125530277e-25,0.0,0.0,8.271806125530277e-25,0.0,4.235164736271502e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2924697071141057e-25,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0,2.117582368135751e-22,2.0194839173657902e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.963083675318166e-24,2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0097419586828951e-28,3.572842443731122e-24,0.0,0.0,0.0,0.0,0.0,0.0
4,2.592967368168375e-12,5.728963292388285e-08,7.543933229186303e-06,2.385758781504739e-12,1.101181940220574e-10,7.304422299355066e-08,1.2576485013381252e-07,9.179420740979018e-06,0.0001544194219018938,1.9953135710868956e-12,1.5606608913966094e-10,9.17942074097884e-06,0.0001544194219019026,4.4113984408286095e-08,5.728963288285672e-08,7.543933229186062e-06,7.263407871763486e-11,0.0003369829619822124,4.411392421380254e-08,1.5606608913523263e-10,0.000154419422018029,9.179423129292819e-06,4.411392421380273e-08,1.2576485011976477e-07,7.304414560265296e-08,0.0003369829619822058,1.9953124366430474e-12,1.2576485011976524e-07,1.9953124366430628e-12,1.5606608913523278e-10,8.437177624555527e-22,8.470329472543003e-22,0.0,3.2311742677852644e-27,1.6155871338926322e-27,1.8445208236857617e-32,7.703719777548943e-34,0.0,6.462348535570529e-27,0.0,0.0,7.703719777548943e-34,9.860761315262648e-32,3.944304526105059e-31,7.222237291452134e-35,0.0,1.2037062152420224e-35,3.308722450212111e-24,0.0,5.048709793414476e-29,0.0,0.0,2.0194839173657902e-28,6.617444900424222e-24,6.462348535570529e-27,0.0,3.308722450212111e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.888609052210118e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.617444900424222e-24,2.350988701644575e-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.203854594147708e-25,3.308722450212111e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.350988701644575e-38,1.527797657660557e-32,0.0,0.0,0.0,0.0,0.0,0.0
5,4.314165398193039e-14,9.551741209518852e-09,7.52819860458698e-07,3.969412847201734e-14,7.508436750199635e-13,6.001870276167131e-10,1.033380122300952e-09,9.160278968666009e-07,5.9488383832477974e-09,3.3197922594229465e-14,6.411829847106406e-13,9.160278968666009e-07,5.9488383832478065e-09,7.3549992378788974e-09,9.551741209450736e-09,7.528198604586974e-07,7.508555403094705e-13,1.2981897957501118e-08,7.354999237878882e-09,6.411829847104594e-13,5.948838383292352e-09,9.160278968666011e-07,7.354999237878882e-09,1.0333801222998025e-09,6.001870276412116e-10,1.2981897957501565e-08,3.319792259422944e-14,1.0333801222998025e-09,3.319792259422944e-14,6.411829847104593e-13,5.2215675193214004e-23,5.293955920339377e-23,8.271806125530277e-25,0.0,7.573064690121713e-29,3.6960401228595884e-38,0.0,0.0,1.0097419586828951e-28,0.0,3.1554436208840472e-30,0.0,1.925929944387236e-34,0.0,0.0,1.5777218104420236e-30,0.0,0.0,0.0,9.860761315262648e-32,1.0339757656912846e-25,8.271806125530277e-25,9.860761315262648e-32,1.0339757656912846e-25,7.573064690121713e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5407439555097887e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0339757656912846e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.944304526105059e-30,4.1359030627651384e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.293955920339377e-23,0.0,6.922366068967577e-39,0.0,0.0,0.0,0.0,0.0,0.0
6,9.617816925157788e-09,9.617816925157792e-09,5.716085027001733e-09,1.448236520348885e-09,2.3196677804846043e-09,2.634020682543718e-08,2.6340206826760672e-08,3.8377465279909445e-09,1.2210318742171345e-17,1.4482365203488868e-09,2.3196678108213003e-09,3.837746527990947e-09,1.2210318742171345e-17,1.931530223398538e-09,1.9315302233985385e-09,5.716085027001733e-09,2.319667810821301e-09,9.351352492818936e-18,1.9315302233985385e-09,1.6619331713567323e-09,3.1607108134669226e-18,3.83774652429252e-09,1.931530223398536e-09,4.542910313120521e-09,2.6340206826760672e-08,9.35135279137574e-18,1.448236520348885e-09,4.542910313120521e-09,1.4482365203488868e-09,1.661933171356732e-09,1.7577588016751838e-24,8.271806125530277e-25,0.0,2.2958874039497803e-41,3.0814879110195774e-33,2.2958874039497803e-41,0.0,4.0178029569121155e-41,2.0679515313825692e-25,1.0339757656912846e-25,0.0,1.5407439555097887e-33,3.0814879110195774e-33,1.232595164407831e-32,3.0814879110195774e-33,1.2924697071141057e-26,0.0,1.232595164407831e-32,0.0,1.232595164407831e-32,1.6543612251060553e-24,5.169878828456423e-26,0.0,6.162975822039155e-33,3.0814879110195774e-33,0.0,4.1359030627651384e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.469446951953614e-18,0.0,0.0,0.0,0.0,0.0,0.0,6.162975822039155e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.465190328815662e-32,6.162975822039155e-33,2.5849394142282115e-26,3.0814879110195774e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.469446951953614e-18,0.0,1.1479437019748901e-41,0.0,0.0,0.0,0.0,0.0,0.0
7,1.0853947978234082e-09,1.0853947978234078e-09,1.7388419468896619e-09,1.634371289697602e-10,1.0711049192907384e-10,1.2162571218963158e-09,1.216257121195071e-09,1.0017453607984644e-09,5.3301995928417416e-17,1.6343712896976008e-10,1.0711047585527787e-10,1.0017453607984644e-09,5.3301995928417416e-17,2.1797803728532298e-10,2.179780372853229e-10,1.7388419468896619e-09,1.0711047585527788e-10,9.982088364107027e-17,2.1797803728532308e-10,7.673964235309029e-11,4.146768431744315e-17,1.0017453640280093e-09,2.1797803728532308e-10,2.0976855147308391e-10,1.216257121195071e-09,9.982088363927085e-17,1.6343712896976003e-10,2.0976855147308391e-10,1.6343712896976003e-10,7.673964235309029e-11,1.550963679351806e-25,2.0679515313825692e-25,3.0814879110195774e-33,0.0,9.62964972193618e-35,5.739718509874451e-42,0.0,1.1479437019748901e-41,1.2924697071141057e-26,1.2924697071141057e-26,7.703719777548943e-34,1.2037062152420224e-35,0.0,4.81482486096809e-35,4.81482486096809e-35,6.203854594147708e-25,0.0,0.0,8.271806125530277e-25,0.0,0.0,0.0,0.0,7.703719777548943e-34,1.925929944387236e-34,0.0,7.754818242684634e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.513898307157584e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.851859888774472e-34,2.0679515313825692e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8698592549372254e-42,0.0,0.0,0.0,0.0,0.0,0.0
8,1.0853947978234078e-09,1.0853947978234078e-09,1.7388419918806805e-09,1.634371289697601e-10,6.101673680011012e-10,1.1064246427850349e-08,1.1064246424497428e-08,1.001745314512823e-09,4.130226213218139e-17,1.634371289697601e-10,6.101672452709509e-10,1.0017453145128228e-09,4.1302262132181394e-17,2.1797803728532306e-10,2.1797803728532306e-10,1.7388419918806805e-09,6.101672452709519e-10,9.130692264515752e-17,2.1797803728532313e-10,4.371562901932595e-10,2.9612529840722995e-17,1.0017453194584122e-09,2.1797803728532313e-10,1.908256817504952e-09,1.1064246424497428e-08,9.130692258031236e-17,1.634371289697601e-10,1.908256817504952e-09,1.634371289697601e-10,4.371562901932595e-10,9.564275786422064e-25,1.0339757656912846e-25,4.622231866529366e-33,0.0,1.5407439555097887e-33,5.739718509874451e-42,4.81482486096809e-35,1.7219155529623352e-41,0.0,2.5849394142282115e-26,0.0,2.407412430484045e-35,0.0,0.0,0.0,1.0339757656912846e-25,0.0,0.0,0.0,6.162975822039155e-33,8.271806125530277e-25,4.1359030627651384e-25,6.162975822039155e-33,6.162975822039155e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.162975822039155e-33,1.2037062152420224e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.81482486096809e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,1.0853947978234082e-09,1.0853947978234078e-09,1.7388419909001648e-09,1.634371289697602e-10,6.101673338742872e-10,2.3383244005324955e-08,2.3383244003883782e-08,1.0017453147299887e-09,5.333750279338359e-18,1.634371289697601e-10,6.101672223862074e-10,1.0017453147299904e-09,5.333750279338358e-18,2.1797803728532319e-10,2.179780372853231e-10,1.7388419909001648e-09,6.101672223862076e-10,4.3535958326382404e-17,2.179780372853232e-10,4.371562667649679e-10,2.171274205205327e-17,1.0017453147985682e-09,2.17978037285323e-10,4.032921270520589e-09,2.3383244003883782e-08,4.3535958242320726e-17,1.6343712896976e-10,4.032921270520589e-09,1.634371289697601e-10,4.371562667649679e-10,1.2924697071141057e-25,0.0,0.0,0.0,7.703719777548943e-34,0.0,0.0,1.4349296274686127e-42,5.169878828456423e-26,5.169878828456423e-26,7.703719777548943e-34,2.407412430484045e-35,0.0,0.0,0.0,1.0339757656912846e-25,0.0,0.0,0.0,1.232595164407831e-32,0.0,0.0,1.232595164407831e-32,1.232595164407831e-32,0.0,0.0,2.5849394142282115e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.232595164407831e-32,2.407412430484045e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.703719777548943e-34,0.0,1.550963648536927e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.81482486096809e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
