,Y4Z1,Y1Z4,Y3Z2,Y2Z3,Y4Z0,Y0Z4,Y4Z2,Y2Z4,Y4Z3,Y3Z4,Y3Z5,Y5Z3,Y5Z4,Y4Z5,Y3Z0,Y0Z3,Y3Z1,Y1Z3,Y5Z1,Y1Z5,Y0Z5,Y5Z0,Y2Z5,Y5Z2,Y1Z2,Y2Z1,Y2Z0,Y0Z2,Y1Z0,Y0Z1,Y4,X2Y4,standard_y,X1Y2,Y3,X5Y4,X1Y4,X0Y4,X2Y3,X5Y3,X0Y3,X4Y1,X4Y2,X1Y5,X1Y3,X0Y5,Y2,X0Y2,X5Y1,X3Y1,X4Y0,X2Y1,X5Y0,X2Y0,standard_x,Y5,Y4Y5,Y3Y5,Y3Y4,Y2Y5,Y2Y4,Y2Y3,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y1,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,Y0,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y2,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y5,X4Y3,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y5,X3Y4,X3Y2,X3Y0,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y5,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y0,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y1,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.7575924853950116,0.7575924853950116,0.7406551989400061,0.7406551989400061,0.683864273453267,0.683864273453267,0.6621666555152632,0.6621666555152632,0.5356617475477887,0.5356617475477887,0.4477509299372837,0.4477509299372836,0.41257008317805066,0.41257008317805066,0.3928373615507426,0.39283736155074256,0.23180235707395025,0.23180235707395025,0.1474012209602784,0.1474012209602784,0.13869093321463083,0.13869093321463077,0.13657852434493017,0.13657852434493012,0.11244356285938735,0.11244356285938722,0.11239886108023578,0.11239886108023578,0.01227824739797545,0.01227824739797545,1.1102230246251565e-16,1.1102230246251565e-16,6.245004513516506e-17,6.245004513516506e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.163336342344337e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.5612511283791264e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,6.938893903907228e-18,6.938893903907228e-18,5.204170427930421e-18,5.204170427930421e-18,3.469446951953614e-18,3.469446951953614e-18,1.734723475976807e-18,1.734723475976807e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5.203213797073917e-06,5.2032137970739176e-06,0.740655198940006,0.7406551989400059,4.696841760650069e-06,0.671586026055581,4.547820555721151e-06,0.5497230926585279,3.6789733915485487e-06,0.30385939047930555,0.4477509299372836,0.44775092993728355,0.2651688622212487,2.8335686935076642e-06,0.3928373615507425,0.39283736155074256,0.3038593904612047,1.5920395803458357e-06,0.2651688622080416,1.0123649341719192e-06,0.13869093321463075,0.13869093321463077,0.13657852434493017,0.13657852434493012,7.722725725784568e-07,0.5497230926402585,0.11239886108023579,0.11239886108023575,8.432811504422755e-08,0.6715860260391622,0.0,8.470329472543003e-22,1.1102239510674426e-16,5.293955920339377e-23,5.551115123125783e-17,8.470329472543003e-22,8.326672684688674e-17,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,1.0587911840678754e-22,1.0587911840678754e-22,2.7755575615628914e-17,0.0,0.0,6.28657265540301e-23,6.617444900424222e-24,1.1911400820763599e-22,0.0,5.551115123125783e-17,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.26442286059391e-23,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0587911840678754e-22,1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,1.2705494208814505e-21,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.293955920339377e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.293955920339377e-23,0.0,0.0,0.0,0.0,0.0,0.0
2,1.8626167803560948e-08,1.8626167803560948e-08,2.077386246442978e-05,2.077386246442978e-05,1.681348608620282e-08,0.6715860260552915,3.110249498412261e-09,1.5418607655354054e-05,3.1102494868283605e-09,8.522634007380124e-06,1.2558497192957795e-05,0.31117240564607573,0.26516886221777225,1.01434474973662e-08,1.1018283988857321e-05,0.2804385005147182,8.522634007380118e-06,2.9345551514225786e-09,0.26516886221777214,3.624006215722145e-09,0.13869093321463077,0.13869093321463075,3.830748078723979e-06,0.31117240541623337,2.934555148093461e-09,1.5418607655354047e-05,3.1525580115836103e-06,0.2804385003159866,3.018729736331577e-10,0.6715860260552913,0.0,5.048709793414476e-29,8.326926859196336e-17,6.310887241768095e-30,8.470329472543003e-22,0.0,0.0,0.0,0.0,8.470329472543003e-22,8.470329472543003e-22,5.551115123125783e-17,0.0,7.237830359838992e-25,5.048709793414476e-29,2.7755575615628914e-17,1.6940658945086007e-21,0.0,3.7481621506309067e-25,5.9164567891575885e-30,1.809457589959748e-25,1.9721522630525295e-30,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.462348535570529e-25,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,1.6940658945086007e-21,0.0,0.0,0.0,0.0,0.0,0.0,4.1359030627651384e-25,1.262177448353619e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.235164736271502e-22,5.048709793414476e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.302853447284229e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2896060691249975e-25,0.0,0.0,0.0,0.0,0.0,0.0
3,1.2812466566739756e-12,2.609989550197452e-08,2.4199511718809546e-07,2.419951171880954e-07,1.1565568968440385e-12,3.243391597111259e-05,2.1394614322456942e-13,1.4288744459300456e-07,2.1394614322446133e-13,2.907187373810077e-08,1.4629417158797047e-07,0.3111724055923608,0.12647792916488015,6.977419257793401e-13,2.9071874003561198e-08,1.35436390967679e-05,2.9071873738100847e-08,4.179783368360218e-09,0.12647792916487988,5.1617911851405024e-09,6.698010231481767e-06,0.12647792869390706,4.462445690184875e-08,0.3111724055923297,4.179783368359576e-09,1.4288744459300445e-07,1.4288744434071807e-07,1.35436390967666e-05,2.609989547053451e-08,3.243391597111258e-05,1.0097419586828951e-28,2.407412430484045e-35,1.9025255062915505e-23,7.888609052210118e-31,3.308722450212111e-24,1.0097419586828951e-28,1.6940658945086007e-21,1.6543612251060553e-24,0.0,3.308722450212111e-24,4.0389678347315804e-28,3.3881317890172014e-21,0.0,4.1359030627651384e-25,4.930380657631324e-32,1.6940658945086007e-21,1.3234889800848443e-23,1.6155871338926322e-27,2.481541837659083e-24,0.0,1.6543612251060553e-24,3.944304526105059e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.481541837659083e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.524354896707238e-29,1.2037062152420224e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.407412430484045e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.308722450212111e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2124165813618415e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2279740892277428e-29,0.0,0.0,0.0,0.0,0.0,0.0
4,5.1434793937333057e-14,3.5375574540369786e-08,1.496663679887446e-11,8.197621065921001e-09,4.642920655130952e-14,9.606361215862563e-07,3.659907944565793e-14,5.934705949678797e-09,3.659907944565793e-14,1.7980039539432563e-12,9.047834342242208e-12,0.0004633546837296776,0.00018833334749121197,3.65991009775177e-14,1.7980039539576588e-12,2.0275582825950422e-07,1.7980039539432648e-12,1.3309972171525696e-09,0.00018833334749121126,1.3310112543375473e-09,2.0275516359784467e-07,0.00018833334749059674,8.19760786797984e-09,0.0004633546837296776,1.3309972171525696e-09,5.934705949678787e-09,5.9347059496696055e-09,2.0275582825950416e-07,3.5375574540332404e-08,9.606361215862552e-07,6.310887241768095e-30,0.0,1.3550459400174927e-20,1.232595164407831e-32,2.0194839173657902e-28,0.0,5.293955920339377e-23,0.0,0.0,2.0679515313825692e-25,7.703719777548943e-34,5.293955920339377e-23,2.938735877055719e-38,0.0,1.8055593228630336e-35,5.169878828456423e-26,4.1359030627651384e-25,7.888609052210118e-31,3.2311742677852644e-27,9.62964972193618e-35,0.0,0.0,1.0339757656912846e-25,0.0,0.0,1.3552527156068805e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6543612251060553e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0814879110195774e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0679515313825692e-25,9.183549615799121e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0389678347315804e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.211184981595018e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2324400963641473e-31,0.0,0.0,0.0,0.0,0.0,0.0
5,5.880226361161363e-16,1.3163479054330534e-08,1.2006604853855783e-11,8.197616772779604e-09,5.307968076660688e-16,2.9514047242919984e-08,4.1841531388477714e-16,5.93470432923576e-09,4.1841531388477714e-16,8.989530058973954e-13,1.2006620128685979e-11,1.1957936100030906e-09,4.860376324913631e-10,4.1841531388477714e-16,8.989530058974023e-13,6.229349977890208e-09,8.98953005897396e-13,4.952755204192026e-10,4.860376324913628e-10,4.952755204192026e-10,6.229349977890208e-09,4.860376324913616e-10,8.19761677281366e-09,1.1957936100832047e-09,4.952755204192026e-10,5.934704329235758e-09,5.9347043292357515e-09,6.2293499778902065e-09,1.316347905433052e-08,2.9514047242919984e-08,0.0,0.0,4.0389678347315804e-28,2.465190328815662e-32,4.0389678347315804e-28,1.8367099231598242e-40,0.0,8.271806125530277e-25,2.0679515313825692e-25,0.0,0.0,0.0,2.7550648847397363e-40,0.0,2.256949153578792e-36,6.162975822039155e-33,0.0,4.930380657631324e-32,0.0,6.018531076210112e-36,0.0,0.0,1.232595164407831e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.591774807899561e-41,1.793662034335766e-43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.174648137343064e-43,2.0679515313825692e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0389678347315804e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3296902133756137e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.080797702306098e-34,0.0,0.0,0.0,0.0,0.0,0.0
6,3.464926461267161e-16,1.316347905433053e-08,1.2006423421074664e-11,8.197616772754698e-09,3.127722969225433e-16,1.739116776339392e-08,2.4655144215219455e-16,5.934704329235762e-09,2.465514421521946e-16,8.989312096272866e-13,1.2006510446479764e-11,6.812803831689654e-09,2.769105819967723e-09,2.465514421521946e-16,8.989312096272891e-13,3.6706477302387276e-09,8.989312096272872e-13,4.952755204192021e-10,2.769105819967722e-09,4.95275520419203e-10,3.6706477302387255e-09,2.7691058199677203e-09,8.197616772948736e-09,6.812803831769768e-09,4.952755204192021e-10,5.934704329235761e-09,5.934704329235759e-09,3.6706477302387268e-09,1.3163479054330527e-08,1.7391167763393913e-08,2.465190328815662e-32,0.0,3.308722474864014e-24,1.8488927466117464e-32,0.0,7.346839692639297e-40,8.271806125530277e-25,0.0,8.271806125530277e-25,2.0679515313825692e-25,1.2037062152420224e-35,8.271806125530277e-25,9.183549615799121e-41,6.162975822039155e-33,0.0,2.465190328815662e-32,8.271806125530277e-25,1.232595164407831e-32,1.232595164407831e-32,6.018531076210112e-36,8.271806125530277e-25,1.232595164407831e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.271806125530277e-25,0.0,0.0,0.0,0.0,0.0,1.6543612251060553e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.183549615799121e-41,8.96831017167883e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0679515313825692e-25,3.587324068671532e-43,8.271806125530277e-25,1.2037062152420224e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0389678347315804e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.788111566607953e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7106255496122862e-33,0.0,0.0,0.0,0.0,0.0,0.0
7,3.464926461267161e-16,1.316347905433053e-08,1.2006423421074664e-11,8.197616772754698e-09,3.127722969225433e-16,1.739116776339392e-08,2.4655144215219455e-16,5.934704329235762e-09,2.465514421521946e-16,8.989312096272866e-13,1.2006510446479764e-11,6.812803831689654e-09,2.769105819967723e-09,2.465514421521946e-16,8.989312096272891e-13,3.6706477302387276e-09,8.989312096272872e-13,4.952755204192021e-10,2.769105819967722e-09,4.95275520419203e-10,3.6706477302387255e-09,2.7691058199677203e-09,8.197616772948736e-09,6.812803831769768e-09,4.952755204192021e-10,5.934704329235761e-09,5.934704329235759e-09,3.6706477302387268e-09,1.3163479054330527e-08,1.7391167763393913e-08,2.465190328815662e-32,0.0,3.308722474864014e-24,1.8488927466117464e-32,0.0,7.346839692639297e-40,8.271806125530277e-25,0.0,8.271806125530277e-25,2.0679515313825692e-25,1.2037062152420224e-35,8.271806125530277e-25,9.183549615799121e-41,6.162975822039155e-33,0.0,2.465190328815662e-32,8.271806125530277e-25,1.232595164407831e-32,1.232595164407831e-32,6.018531076210112e-36,8.271806125530277e-25,1.232595164407831e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.271806125530277e-25,0.0,0.0,0.0,0.0,0.0,1.6543612251060553e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.183549615799121e-41,8.96831017167883e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0679515313825692e-25,3.587324068671532e-43,8.271806125530277e-25,1.2037062152420224e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0389678347315804e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.788111566607953e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7106255496122862e-33,0.0,0.0,0.0,0.0,0.0,0.0
8,3.464926461267161e-16,1.316347905433053e-08,1.2006423421074664e-11,8.197616772754698e-09,3.127722969225433e-16,1.739116776339392e-08,2.4655144215219455e-16,5.934704329235762e-09,2.465514421521946e-16,8.989312096272866e-13,1.2006510446479764e-11,6.812803831689654e-09,2.769105819967723e-09,2.465514421521946e-16,8.989312096272891e-13,3.6706477302387276e-09,8.989312096272872e-13,4.952755204192021e-10,2.769105819967722e-09,4.95275520419203e-10,3.6706477302387255e-09,2.7691058199677203e-09,8.197616772948736e-09,6.812803831769768e-09,4.952755204192021e-10,5.934704329235761e-09,5.934704329235759e-09,3.6706477302387268e-09,1.3163479054330527e-08,1.7391167763393913e-08,2.465190328815662e-32,0.0,3.308722474864014e-24,1.8488927466117464e-32,0.0,7.346839692639297e-40,8.271806125530277e-25,0.0,8.271806125530277e-25,2.0679515313825692e-25,1.2037062152420224e-35,8.271806125530277e-25,9.183549615799121e-41,6.162975822039155e-33,0.0,2.465190328815662e-32,8.271806125530277e-25,1.232595164407831e-32,1.232595164407831e-32,6.018531076210112e-36,8.271806125530277e-25,1.232595164407831e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.271806125530277e-25,0.0,0.0,0.0,0.0,0.0,1.6543612251060553e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.183549615799121e-41,8.96831017167883e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0679515313825692e-25,3.587324068671532e-43,8.271806125530277e-25,1.2037062152420224e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0389678347315804e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.788111566607953e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7106255496122862e-33,0.0,0.0,0.0,0.0,0.0,0.0
9,3.464926461267161e-16,1.316347905433053e-08,1.2006423421074664e-11,8.197616772754698e-09,3.127722969225433e-16,1.739116776339392e-08,2.4655144215219455e-16,5.934704329235762e-09,2.465514421521946e-16,8.989312096272866e-13,1.2006510446479764e-11,6.812803831689654e-09,2.769105819967723e-09,2.465514421521946e-16,8.989312096272891e-13,3.6706477302387276e-09,8.989312096272872e-13,4.952755204192021e-10,2.769105819967722e-09,4.95275520419203e-10,3.6706477302387255e-09,2.7691058199677203e-09,8.197616772948736e-09,6.812803831769768e-09,4.952755204192021e-10,5.934704329235761e-09,5.934704329235759e-09,3.6706477302387268e-09,1.3163479054330527e-08,1.7391167763393913e-08,2.465190328815662e-32,0.0,3.308722474864014e-24,1.8488927466117464e-32,0.0,7.346839692639297e-40,8.271806125530277e-25,0.0,8.271806125530277e-25,2.0679515313825692e-25,1.2037062152420224e-35,8.271806125530277e-25,9.183549615799121e-41,6.162975822039155e-33,0.0,2.465190328815662e-32,8.271806125530277e-25,1.232595164407831e-32,1.232595164407831e-32,6.018531076210112e-36,8.271806125530277e-25,1.232595164407831e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.271806125530277e-25,0.0,0.0,0.0,0.0,0.0,1.6543612251060553e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.183549615799121e-41,8.96831017167883e-44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0679515313825692e-25,3.587324068671532e-43,8.271806125530277e-25,1.2037062152420224e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0389678347315804e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.788111566607953e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7106255496122862e-33,0.0,0.0,0.0,0.0,0.0,0.0
