,Y1Z5,Y5Z1,Y2Z1,Y1Z2,Y3Z4,Y4Z3,Y1Z4,Y4Z1,Y3Z1,Y1Z3,Y2Z3,Y3Z2,Y2Z4,Y4Z2,Y0Z4,Y4Z0,Y2Z0,Y0Z2,Y5Z4,Y4Z5,Y5Z0,Y0Z5,Y3Z0,Y0Z3,Y5Z2,Y2Z5,Y0Z1,Y1Z0,Y5Z3,Y3Z5,standard_y,Y4,X5Y2,X0Y2,X1Y5,X1Y0,Y5,Y2,Y1,X4Y3,X4Y2,X3Y5,X3Y2,X1Y4,X0Y5,X0Y1,X5Y1,X1Y2,X5Y0,Y0,X3Y1,X3Y0,X4Y1,X2Y1,X1Y3,standard_x,Y4Y5,Y3Y5,Y3Y4,Y3,Y2Y5,Y2Y4,Y2Y3,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y4,X5Y3,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y5,X4Y0,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y4,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y5,X2Y4,X2Y3,X2Y0,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y4,X0Y3,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.926522186722162,0.9265221867221618,0.8614862992115147,0.8614862992115147,0.7842725419704123,0.7842725419704122,0.7442839657199809,0.7442839657199805,0.5604352660118785,0.5604352660118785,0.4949178783910771,0.49491787839107704,0.46853772940170113,0.468537729401701,0.44568579117984475,0.4456857911798446,0.43458775374134107,0.43458775374134095,0.36338618940235357,0.36338618940235357,0.25608781709102313,0.25608781709102313,0.24624977102096177,0.24624977102096174,0.12795722422850875,0.12795722422850875,0.07080892705907259,0.07080892705907255,0.06949969168348513,0.06949969168348512,2.0816681711721685e-16,1.6653345369377348e-16,1.1102230246251565e-16,1.1102230246251565e-16,8.326672684688674e-17,6.938893903907228e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.0816681711721685e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.3877787807814457e-17,1.0408340855860843e-17,6.938893903907228e-18,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0008556419134109225,0.0008556419134109225,0.7335291295471518,0.0007955813643733906,0.7842725419704124,0.7842725419704122,0.0006873451771324763,0.38089793127454447,0.4909356039647921,0.0005175611660740093,0.49491787839107704,0.49491787839107704,0.468537729401701,0.468537729401701,0.44568579117984464,0.4456857911798446,0.43458775374134107,0.43458775374134095,0.00033558662583929295,0.3808974589364158,0.0002364967325738711,0.18527892022663978,0.24624977102096174,0.2462497710209618,0.00011816831344424494,0.7335287076238017,0.18527878082973023,6.539194279820055e-05,6.418286580260689e-05,0.49093533534484446,8.327011497867576e-17,0.0,5.421010862427522e-20,1.1102230246251565e-16,4.163336342344337e-17,2.371692252312041e-20,0.0,1.1102230246251565e-16,3.3881317890172014e-21,0.0,5.551115123125783e-17,0.0,0.0,2.710505431213761e-20,5.421010862427522e-20,1.3552527156068805e-20,4.163336342344337e-17,0.0,4.0657581468206416e-20,2.7755575615628914e-17,3.7269449679189215e-20,2.7755575615628914e-17,3.3881317890172014e-21,1.0164395367051604e-20,2.0328790734103208e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.163336342344337e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-20,5.551115123125783e-17,2.7755575615628914e-17,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0007299374119208476,0.0007299374119208476,0.7335291146925116,0.0006787005089175385,0.0017655948325829463,0.0017655948325829463,0.00014484173462579205,0.0008574969908130548,0.0011052195567987095,0.0001448391298790942,0.0263813362968478,0.0011141846767257686,0.026378894832756367,0.0010547963235119852,0.19943664417307572,0.001003350860513057,0.43458775374134095,0.43458775374134095,0.00023153129107115136,0.0008574962169499087,0.00020175240389352423,0.1852789120063839,0.0005543701965480088,0.19943489075982554,0.00010080790986815463,0.7335288076343245,0.18527881055913675,5.578504832274533e-05,0.00023153042685604522,0.001105219116700684,5.530447519212778e-17,5.421010862427522e-20,5.421010862427522e-20,0.0,1.3877787807814457e-17,1.7671589338550247e-20,5.421010862427522e-20,5.551115123125783e-17,1.0164395367051604e-20,1.3877787807814457e-17,1.0842021724855044e-19,0.0,2.168404344971009e-19,5.293955920339377e-23,0.0,2.5879392364184233e-20,1.3877787807814457e-17,0.0,6.776263578034403e-21,0.0,9.26442286059391e-23,2.710505431213761e-20,2.6469779601696886e-23,0.0,6.617444900424221e-23,0.0,0.0,0.0,0.0,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.163336342344337e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-20,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-20,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0
3,1.4226014346671987e-09,2.9048755714784632e-05,3.096189037432419e-05,1.322743980411559e-09,4.0292407562275405e-05,4.0292407562275405e-05,2.822851182267248e-10,4.502547893651615e-06,2.0459290632623306e-07,2.822851155829351e-10,1.1134927407438014e-06,2.0459295144516925e-07,1.1134926870747069e-06,4.502547932527192e-06,0.19943602048386408,2.2897338083284507e-05,1.8343728758293576e-05,0.6198666434388101,1.069047288888868e-05,4.502547915376208e-06,9.315500664990492e-06,0.6198666431454707,1.2651209375717134e-05,0.1994360195707016,2.9048755680614577e-05,3.096189034669261e-05,0.6198666432167206,1.0872149924204498e-10,1.069047286810736e-05,2.0459291091556556e-07,5.551453940828328e-17,8.470329472543003e-22,0.0,0.0,8.470329472543003e-22,5.66865677573288e-26,1.6940658945086007e-21,0.0,4.52364397489937e-26,6.938893903907228e-18,2.0679515313825692e-25,1.0339757656912846e-25,2.0679515313825692e-25,1.5777218104420236e-30,1.6940658945086007e-21,5.142692105851577e-26,4.235164736271502e-22,1.2705494208814505e-21,1.6940658945086007e-21,5.551115123125783e-17,7.888609052210118e-31,3.3881317890172014e-21,1.5777218104420236e-30,1.2705494208814505e-21,1.5777218104420236e-30,0.0,0.0,0.0,0.0,8.470329472543003e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.169878828456423e-26,3.877409121342317e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0339757656912846e-25,5.169878828456423e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2705494208814505e-21,5.293955920339377e-23,0.0,0.0,0.0,0.0,0.0,0.0
4,1.099277440580629e-10,1.932388183028643e-05,9.784100434010784e-09,9.381037773056327e-11,2.2303411055726277e-06,2.2303411055726273e-06,2.1812832004143257e-11,1.0182203238543775e-06,6.889670312861157e-07,2.18128320035173e-11,3.5186884336272814e-10,6.889670312420191e-07,3.518688433107628e-10,1.0182203238303053e-06,0.0004108097776051956,1.0182235415013067e-06,5.796703054981756e-09,0.0012768369417419734,5.384739877309552e-06,1.0182203233365312e-06,1.932386074314709e-05,0.0012768369416939714,6.889685409469232e-07,0.0004108097775994322,1.9323881829979742e-05,9.784100431795475e-09,0.0012768369417312068,9.381014306478375e-11,5.3847398772774795e-06,6.88967031104115e-07,1.6915811214966738e-21,0.0,0.0,4.235164736271502e-22,0.0,3.668387511519671e-30,1.6940658945086007e-21,2.481541837659083e-24,3.2311742677852644e-27,0.0,1.5777218104420236e-30,0.0,3.1554436208840472e-30,1.5407439555097887e-33,0.0,3.452062350786752e-30,2.117582368135751e-22,8.271806125530277e-25,0.0,0.0,1.232595164407831e-32,2.0679515313825692e-25,0.0,4.1359030627651384e-25,6.162975822039155e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2311742677852644e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5777218104420236e-30,1.5777218104420236e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.431700815906108e-26,0.0,0.0,0.0,0.0,0.0,0.0
5,4.240689289315951e-12,2.894875934598485e-06,2.0061103935801524e-09,3.6189279776215784e-12,8.257486732119829e-07,8.257486732119827e-07,8.414749510150244e-13,3.769810364838267e-07,2.550797442189107e-07,8.414749510117143e-13,4.5304418207548145e-11,2.550797442178281e-07,4.5304418206631125e-11,3.7698103648323566e-07,6.653315326999483e-09,3.76981036483236e-07,2.006127023136052e-09,2.067915486999736e-08,8.066777675256042e-07,3.7698103647952386e-07,2.8948759345954372e-06,2.0679155583934554e-08,2.550797442178282e-07,6.653315326986688e-09,2.894875934595438e-06,2.0061103935709392e-09,2.067915558394809e-08,3.6189279777681933e-12,8.066777675249457e-07,2.550797442173983e-07,2.930286310227142e-22,5.293955920339377e-23,0.0,0.0,1.0587911840678754e-22,4.970874902068478e-32,2.117582368135751e-22,2.0679515313825692e-25,1.0097419586828951e-28,0.0,1.9721522630525295e-31,0.0,1.9721522630525295e-31,4.2129717533470784e-35,0.0,1.475042212078518e-31,0.0,3.1554436208840472e-30,0.0,1.6543612251060553e-24,5.7777898331617076e-34,0.0,1.925929944387236e-34,1.5777218104420236e-30,9.62964972193618e-35,0.0,0.0,0.0,0.0,2.6469779601696886e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.048709793414476e-29,0.0,0.0,0.0,0.0,0.0,0.0,2.0194839173657902e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.888609052210118e-31,9.860761315262648e-32,9.860761315262648e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.860761315262648e-31,5.423418723394456e-31,0.0,0.0,0.0,0.0,0.0,0.0
6,4.001661457529042e-16,1.5081003190426657e-08,3.6338920583773125e-11,3.414945924470562e-16,1.741024308281076e-08,1.7410243082810758e-08,7.940449415911934e-17,7.948340331250876e-09,5.3781501519908824e-09,7.940449415911919e-17,8.206550282019383e-13,5.378150151990876e-09,8.206550282019282e-13,7.94834033125087e-09,2.9892357562581633e-09,7.948340331250872e-09,3.633905591760234e-11,9.29083690216757e-09,4.202428795064608e-09,7.948340331250874e-09,1.508100319042665e-08,9.290836902401824e-09,5.378150151990876e-09,2.9892357562581617e-09,1.508100319042665e-08,3.6338920583773125e-11,9.290836902401824e-09,3.414945924532723e-16,4.2024287950646066e-09,5.3781501519908824e-09,4.1359030627651384e-25,0.0,4.81482486096809e-35,1.6543612251060553e-24,8.271806125530277e-25,1.6625088924132837e-35,0.0,0.0,0.0,0.0,4.81482486096809e-35,0.0,9.62964972193618e-35,0.0,1.232595164407831e-32,1.9486028656505717e-35,0.0,6.162975822039155e-33,0.0,0.0,3.6734198463196485e-40,1.232595164407831e-32,7.346839692639297e-40,0.0,2.7550648847397363e-40,0.0,0.0,0.0,0.0,4.1359030627651384e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.162975822039155e-33,0.0,0.0,0.0,0.0,0.0,0.0,2.465190328815662e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0814879110195774e-33,5.103714352626175e-33,0.0,0.0,0.0,0.0,0.0,0.0
7,5.888775157485581e-16,1.9493048216904577e-08,4.137226439297036e-11,5.025374819341139e-16,1.7410243082810755e-08,1.7410243082810755e-08,1.1685026770996812e-16,7.948340331250877e-09,5.378150151990883e-09,1.1685026770996797e-16,9.343276814523909e-13,5.378150151990873e-09,9.343276814523816e-13,7.94834033125087e-09,1.3205904484209749e-09,7.94834033125087e-09,4.1372332461976376e-11,4.104524190036689e-09,5.4318765201444856e-09,7.94834033125087e-09,1.949304821690457e-08,4.10452419034033e-09,5.378150151990873e-09,1.3205904484209737e-09,1.949304821690457e-08,4.137226439297035e-11,4.10452419034033e-09,5.025374819381553e-16,5.431876520144484e-09,5.37815015199088e-09,8.207182886693604e-25,8.271806125530277e-25,4.81482486096809e-35,3.308722450212111e-24,0.0,1.5954345419068908e-35,0.0,6.462348535570529e-27,2.465190328815662e-32,0.0,0.0,4.930380657631324e-32,1.925929944387236e-34,9.183549615799121e-41,0.0,1.5954408555972517e-35,1.6543612251060553e-24,1.5407439555097887e-33,9.244463733058732e-33,0.0,0.0,0.0,3.6734198463196485e-40,1.5407439555097887e-33,1.8367099231598242e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.465190328815662e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.62964972193618e-35,0.0,0.0,3.308722450212111e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5407439555097887e-33,1.4444474582904269e-33,0.0,0.0,0.0,0.0,0.0,0.0
8,5.888775157485581e-16,1.9493048216904577e-08,4.137226439297036e-11,5.025374819341139e-16,1.7410243082810755e-08,1.7410243082810755e-08,1.1685026770996812e-16,7.948340331250877e-09,5.378150151990883e-09,1.1685026770996797e-16,9.343276814523909e-13,5.378150151990873e-09,9.343276814523816e-13,7.94834033125087e-09,1.3205904484209749e-09,7.94834033125087e-09,4.1372332461976376e-11,4.104524190036689e-09,5.4318765201444856e-09,7.94834033125087e-09,1.949304821690457e-08,4.10452419034033e-09,5.378150151990873e-09,1.3205904484209737e-09,1.949304821690457e-08,4.137226439297035e-11,4.10452419034033e-09,5.025374819381553e-16,5.431876520144484e-09,5.37815015199088e-09,8.207182886693604e-25,8.271806125530277e-25,4.81482486096809e-35,3.308722450212111e-24,0.0,1.5954345419068908e-35,0.0,6.462348535570529e-27,2.465190328815662e-32,0.0,0.0,4.930380657631324e-32,1.925929944387236e-34,9.183549615799121e-41,0.0,1.5954408555972517e-35,1.6543612251060553e-24,1.5407439555097887e-33,9.244463733058732e-33,0.0,0.0,0.0,3.6734198463196485e-40,1.5407439555097887e-33,1.8367099231598242e-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.465190328815662e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.62964972193618e-35,0.0,0.0,3.308722450212111e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5407439555097887e-33,1.4444474582904269e-33,0.0,0.0,0.0,0.0,0.0,0.0
9,7.088806926701528e-16,1.4838222126788214e-08,4.137235303694055e-11,6.43158166571815e-16,2.087171654054208e-08,2.087171654054208e-08,1.1685027755798588e-16,9.528615170538102e-09,6.447424366846052e-09,1.168502775579856e-16,9.343296833422101e-13,6.4474243668460404e-09,9.343296833421976e-13,9.528615170538095e-09,1.3205904450265507e-09,9.528615170538095e-09,4.137242110594539e-11,4.104524179486488e-09,4.1347761250235156e-09,9.528615170538102e-09,1.4838222126788204e-08,4.10452417979013e-09,6.4474243668460404e-09,1.320590445026549e-09,1.4838222126788204e-08,4.1372353036940545e-11,4.10452417979013e-09,6.431581665768152e-16,4.134776125023514e-09,6.447424366846052e-09,8.271806125530277e-25,8.271806125530277e-25,0.0,3.308722450212111e-24,1.6543612251060553e-24,1.92760066165109e-35,0.0,0.0,0.0,0.0,9.62964972193618e-35,0.0,0.0,5.510129769479473e-40,6.162975822039155e-33,1.927602957538494e-35,0.0,4.622231866529366e-33,3.0814879110195774e-33,0.0,7.346839692639297e-40,0.0,2.938735877055719e-39,3.0814879110195774e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.232595164407831e-32,0.0,0.0,0.0,0.0,0.0,0.0,4.930380657631324e-32,6.162975822039155e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.62964972193618e-35,9.62964972193618e-35,4.81482486096809e-35,3.308722450212111e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.162975822039155e-33,1.0592614694129797e-33,0.0,0.0,0.0,0.0,0.0,0.0
