,Y3Z0,Y0Z3,Y5Z3,Y3Z5,Y2Z4,Y4Z2,Y1Z2,Y2Z1,Y1Z5,Y5Z1,Y2Z0,Y0Z2,Y1Z0,Y0Z1,Y5Z4,Y4Z5,Y5Z2,Y2Z5,Y4Z1,Y1Z4,Y3Z1,Y1Z3,Y4Z0,Y0Z4,Y3Z2,Y2Z3,Y4Z3,Y3Z4,Y0Z5,Y5Z0,X4Y2,standard_y,Y2,X3Y0,X4Y3,X1Y3,Y4,Y1,X5Y2,X3Y2,X2Y4,X2Y0,X0Y5,X0Y3,X0Y2,X1Y5,X1Y4,Y3,X5Y3,X4Y1,X3Y4,X2Y3,X2Y1,X1Y0,X0Y4,X0Y1,standard_x,Y5,Y4Y5,Y3Y5,Y3Y4,Y2Y5,Y2Y4,Y2Y3,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,Y0,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y4,X5Y1,X5Y0,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y5,X4Y0,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y5,X3Y1,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y5,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y2,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.957047002658068,0.9570470026580677,0.9178123670634983,0.9178123670634983,0.9096814486371708,0.9096814486371707,0.824257429983942,0.8242574299839419,0.8148658231116959,0.8148658231116958,0.7013695409686749,0.7013695409686747,0.6484972199788832,0.648497219978883,0.572998513685429,0.572998513685429,0.4911694960396129,0.49116949603961274,0.37237471963578334,0.37237471963578334,0.3330666516193206,0.3330666516193206,0.19640310908816033,0.19640310908816033,0.1833347696649939,0.1833347696649939,0.07133721358879229,0.07133721358879225,0.06536923538449993,0.0653692353844999,1.6653345369377348e-16,1.3877787807814457e-16,1.1102230246251565e-16,1.1102230246251565e-16,8.326672684688674e-17,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.163336342344337e-17,3.469446951953614e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0015666226908328472,0.0015666226908328472,0.8524432192592102,0.0015023981854341596,0.9096814486371707,0.9096814486371706,0.8242574299839419,0.8242574299839417,0.8148658231116956,0.8148658231116956,0.5180350169314267,0.0011480955841132443,0.3154310145946713,0.0010615470890554743,0.572998513685429,0.572998513685429,0.4911694960396128,0.4911694960396127,0.3723747196357833,0.3723747196357833,0.0005452080958796657,0.3154296995177678,0.12506599107534083,0.00032149890903274874,0.00030010690110108336,0.5180338316247555,0.1250656323629587,0.00011677430387284773,0.00010700511798409504,0.8524419020149077,5.551115123125783e-17,5.524010068813645e-17,1.1102230246251565e-16,0.0,5.421010862427522e-20,5.421010862427522e-20,0.0,1.1102230246251565e-16,5.551115123125783e-17,0.0,2.7755575615628914e-17,0.0,2.168404344971009e-19,2.7755575615628914e-17,0.0,8.326672684688674e-17,2.7755575615628914e-17,1.6263032587282567e-19,0.0,5.551115123125783e-17,5.421010862427522e-20,5.421010862427522e-20,1.3877787807814457e-17,7.284483346386983e-20,5.421010862427522e-20,2.202285662861181e-20,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.168404344971009e-19,1.6263032587282567e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,7.890231235843751e-05,7.890231235843751e-05,0.8524431319011536,7.566767135924488e-05,0.0005769152784511746,0.0005769152784511744,0.45188278523329795,0.0005227398068269287,0.8148658231116956,0.8148658231116956,0.0003285349779763474,4.163120739577672e-05,0.3154305694914783,5.346438583710123e-05,0.08182911642077106,0.0003633926992467315,0.08182890241491764,0.00031149715870202016,0.0002361581247904958,0.4518825445886985,2.7459183205483278e-05,0.31543056615566667,7.931614542071122e-05,4.163119251113836e-05,9.233472609284039e-06,0.0003285349760695533,7.931614484365324e-05,9.233468386945153e-06,5.38926908983048e-06,0.8524431285598442,2.7755575615628914e-17,2.7765740010995965e-17,0.0,1.1102230246251565e-16,3.308722450212111e-24,0.0,1.3552527156068805e-20,2.7755575615628914e-17,0.0,3.308722450212111e-24,5.551115123125783e-17,0.0,1.3552527156068805e-20,0.0,6.617444900424222e-24,5.551115123125783e-17,2.371692252312041e-20,0.0,3.3881317890172014e-21,1.3552527156068805e-20,0.0,0.0,2.0328790734103208e-20,1.7496238282068295e-21,3.308722450212111e-24,1.154611568626626e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,3.3881317890172014e-21,0.0,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-20,3.308722450212111e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3552527156068805e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2.753339817639881e-10,2.5548521142267563e-06,8.559218947359787e-05,2.6404652314249724e-10,2.6959676234206148e-05,2.695967623420614e-05,0.4518827105116898,2.442801650984213e-05,1.1302963898785445,8.18191235700843e-05,2.990917345377451e-05,1.4468394337023594e-06,1.1302963873616294,1.8580865798492367e-06,8.216295657686919e-06,2.0688110627539558e-05,8.216295610762425e-06,2.990917344971313e-05,1.1035843255047104e-05,0.4518827099861794,9.582033811140229e-11,1.130296387360945,2.0688110560584033e-05,1.4468394325727067e-06,3.222070910341401e-11,2.990917345372664e-05,2.0688110560621167e-05,3.2220709071238315e-11,2.554852099459731e-06,8.559218947319267e-05,5.551115123125783e-17,4.976299178073408e-21,1.6940658945086007e-21,3.3881317890172014e-21,5.9164567891575885e-31,1.2924697071141057e-26,0.0,0.0,4.1359030627651384e-25,3.944304526105059e-31,2.7755575615628914e-17,0.0,0.0,3.3881317890172014e-21,0.0,3.3881317890172014e-21,1.6940658945086007e-21,1.9387045606711586e-26,1.0587911840678754e-22,1.6940658945086007e-21,1.9721522630525295e-31,9.860761315262648e-31,0.0,3.194663007130284e-23,3.2311742677852644e-27,6.9091540274766e-23,0.0,6.776263578034403e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0587911840678754e-22,0.0,0.0,0.0,0.0,0.0,1.0339757656912846e-25,1.6940658945086007e-21,1.2924697071141057e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2311742677852644e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2924697071141057e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.470329472543003e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,9.82860960348474e-12,2.49920126802933e-06,1.9087747914983744e-08,6.0051991463264035e-12,2.0176455946125734e-06,2.0176455946125734e-06,0.0015987792136645809,4.1019241156206894e-07,0.0039990341178508595,1.824632381687994e-08,4.1021786374246324e-07,8.193978496940454e-07,0.0039990341178162475,2.4991987982384692e-06,1.8323001299811617e-09,7.223749266671665e-07,1.8323001299225508e-09,4.102178637011006e-07,7.223600668173146e-07,0.001598779213654167,6.005118743553725e-12,0.003999034117815471,7.223749266640062e-07,8.193978496904622e-07,1.1501841102523758e-12,4.102178637389072e-07,7.223749266638102e-07,1.1501841102459425e-12,2.4992012680171783e-06,1.908774791495476e-08,0.0,4.339720365698204e-19,2.6469779601696886e-23,4.235164736271502e-22,3.851859888774472e-33,1.5777218104420236e-30,1.0587911840678754e-22,4.336808689942018e-19,0.0,1.5407439555097887e-33,0.0,8.077935669463161e-28,3.1554436208840472e-30,4.235164736271502e-22,4.0389678347315804e-28,8.470329472543003e-22,6.203854594147708e-25,0.0,4.1359030627651384e-25,1.2407709188295415e-24,7.703719777548943e-34,2.311115933264683e-33,8.271806125530277e-25,9.705356147860933e-26,1.0097419586828951e-28,1.9454382617580926e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.117582368135751e-22,0.0,0.0,0.0,0.0,0.0,1.5777218104420236e-30,8.470329472543003e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1359030627651384e-25,7.888609052210118e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1554436208840472e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.271806125530277e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1.5962162777200709e-12,8.342374285999074e-07,9.082141964641533e-09,9.752742624270574e-13,1.214144624357531e-06,1.214144624357531e-06,1.5486878300232005e-08,2.4684707894734653e-07,3.8737397369186836e-08,9.082137999107208e-09,2.468470789529718e-07,2.735156077456004e-07,3.873738907868954e-08,8.342374285909614e-07,4.4574209816487593e-10,4.3469544901269486e-07,4.457420981597131e-10,2.4684707894734796e-07,4.34695449012694e-07,1.5486878300195477e-08,9.752727287816433e-13,3.873738899217206e-08,4.3469544901222994e-07,2.7351560774516726e-07,1.8679596328715885e-13,2.4684707895273335e-07,4.3469544901221676e-07,1.8679596328678045e-13,8.342374285989472e-07,9.0821419646414e-09,0.0,1.108422020821057e-22,0.0,2.117582368135751e-22,1.925929944387236e-34,1.232595164407831e-32,5.293955920339377e-23,4.963083675318166e-24,0.0,4.81482486096809e-35,0.0,0.0,9.860761315262648e-32,2.117582368135751e-22,2.524354896707238e-29,1.0587911840678754e-22,1.5777218104420236e-30,0.0,0.0,1.5777218104420236e-30,9.62964972193618e-35,9.62964972193618e-35,3.1554436208840472e-30,2.90315100873366e-26,2.524354896707238e-29,2.903094719819917e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.293955920339377e-23,0.0,0.0,0.0,0.0,0.0,5.9164567891575885e-31,2.117582368135751e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0339757656912846e-25,4.930380657631324e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.888609052210118e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5777218104420236e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,1.0094895030800269e-16,1.8949714498778967e-08,2.5286354300123214e-11,6.167893087236274e-17,6.3435620602308144e-09,6.343562060230814e-09,1.907208985593203e-08,1.2897061299756151e-09,4.770510986238803e-08,2.5286367896815844e-11,1.2897061299756275e-09,6.21291073709249e-09,4.770510986240833e-08,1.894971449900236e-08,1.2410017947808974e-12,2.2711607026027433e-09,1.2410017947808974e-12,1.2897061299756267e-09,2.2711607026027367e-09,1.907208985593203e-08,6.16788338800815e-17,4.770510986245297e-08,2.2711607026027433e-09,6.21291073709249e-09,1.1813472042502162e-17,1.2897061299756267e-09,2.2711607026027433e-09,1.1813472042502162e-17,1.8949714498778967e-08,2.5286354300123214e-11,0.0,1.9645539609764165e-24,3.101927297073854e-25,1.6543612251060553e-24,4.591774807899561e-41,1.128474576789396e-36,0.0,1.6543612251060553e-24,0.0,4.591774807899561e-41,0.0,0.0,0.0,1.6543612251060553e-24,0.0,0.0,6.162975822039155e-33,6.162975822039155e-33,0.0,0.0,1.1479437019748901e-41,0.0,1.232595164407831e-32,9.3628572671244e-28,2.311115933264683e-33,9.362678396380814e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.504632769052528e-36,4.1359030627651384e-25,3.009265538105056e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.009265538105056e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2037062152420224e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.465190328815662e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,1.0094845158393412e-16,1.8949621060537527e-08,2.528635429962645e-11,6.16786256601758e-17,6.343507007065008e-09,6.343507007065008e-09,1.9072067034529462e-08,1.2896949371466117e-09,4.77050527791043e-08,2.5286367896302807e-11,1.2896949371466241e-09,6.212880102147909e-09,4.770505277912459e-08,1.894962106076092e-08,1.2410017947738364e-12,2.2711409921332075e-09,1.241001794773836e-12,1.2896949371466231e-09,2.271140992133201e-09,1.9072067034529462e-08,6.167852866837251e-17,4.770505277916923e-08,2.2711409921332075e-09,6.212880102147909e-09,1.1813413736311112e-17,1.2896949371466233e-09,2.2711409921332075e-09,1.1813413736311112e-17,1.8949621060537527e-08,2.528635429962645e-11,0.0,2.0679515313825692e-24,2.0679515313825692e-25,1.6543612251060553e-24,4.591774807899561e-41,3.76158192263132e-37,2.0679515313825692e-25,1.6543612251060553e-24,0.0,4.591774807899561e-41,0.0,1.232595164407831e-32,0.0,1.6543612251060553e-24,3.0814879110195774e-33,4.1359030627651384e-25,2.465190328815662e-32,0.0,0.0,2.465190328815662e-32,1.1479437019748901e-41,4.591774807899561e-41,0.0,1.2848351113696733e-28,1.5407439555097887e-33,1.284779500142529e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.009265538105056e-36,4.1359030627651384e-25,3.009265538105056e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2311742677852644e-27,3.009265538105056e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.930380657631324e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,1.0094845158393414e-16,1.8949621060537527e-08,2.528635429681356e-11,6.16786256601758e-17,6.343233538382857e-09,6.343233538382856e-09,1.9071931198535372e-08,1.2896393383785412e-09,4.770471301188056e-08,2.52863678933931e-11,1.2896393383785532e-09,6.21288010214791e-09,4.770471301190086e-08,1.894962106076092e-08,1.2410017947388218e-12,2.271043083210998e-09,1.2410017947388214e-12,1.2896393383785524e-09,2.271043083210991e-09,1.9071931198535372e-08,6.167852866837251e-17,4.77047130119455e-08,2.271043083210998e-09,6.21288010214791e-09,1.1813413736311112e-17,1.2896393383785526e-09,2.271043083210998e-09,1.1813413736311112e-17,1.8949621060537527e-08,2.528635429681356e-11,0.0,3.515517597187392e-24,2.0679515313825692e-25,0.0,9.183549615799121e-41,3.76158192263132e-37,0.0,3.308722450212111e-24,0.0,0.0,0.0,1.232595164407831e-32,0.0,0.0,0.0,4.1359030627651384e-25,6.162975822039155e-33,6.162975822039155e-33,0.0,0.0,1.1479437019748901e-41,0.0,0.0,1.2847370694984418e-28,2.311115933264683e-33,1.2846814582712976e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.009265538105056e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.232595164407831e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.009265538105056e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.162975822039155e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,1.0094845158393414e-16,1.8949621060537527e-08,2.528635429681356e-11,6.16786256601758e-17,6.343233538382857e-09,6.343233538382856e-09,1.9071931198535372e-08,1.2896393383785412e-09,4.770471301188056e-08,2.52863678933931e-11,1.2896393383785532e-09,6.21288010214791e-09,4.770471301190086e-08,1.894962106076092e-08,1.2410017947388218e-12,2.271043083210998e-09,1.2410017947388214e-12,1.2896393383785524e-09,2.271043083210991e-09,1.9071931198535372e-08,6.167852866837251e-17,4.77047130119455e-08,2.271043083210998e-09,6.21288010214791e-09,1.1813413736311112e-17,1.2896393383785526e-09,2.271043083210998e-09,1.1813413736311112e-17,1.8949621060537527e-08,2.528635429681356e-11,0.0,3.515517597187392e-24,2.0679515313825692e-25,0.0,9.183549615799121e-41,3.76158192263132e-37,0.0,3.308722450212111e-24,0.0,0.0,0.0,1.232595164407831e-32,0.0,0.0,0.0,4.1359030627651384e-25,6.162975822039155e-33,6.162975822039155e-33,0.0,0.0,1.1479437019748901e-41,0.0,0.0,1.2847370694984418e-28,2.311115933264683e-33,1.2846814582712976e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.009265538105056e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.232595164407831e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.009265538105056e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.162975822039155e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
