,Y3Z2,Y2Z3,Y0Z4,Y4Z0,Y5Z4,Y4Z5,Y5Z2,Y2Z5,Y4Z2,Y2Z4,Y5Z1,Y1Z5,Y3Z0,Y0Z3,Y1Z4,Y4Z1,Y2Z0,Y0Z2,Y2Z1,Y1Z2,Y1Z3,Y3Z1,Y5Z0,Y0Z5,Y1Z0,Y0Z1,Y5Z3,Y3Z5,Y4Z3,Y3Z4,standard_y,Y5,Y2,X3Y5,X0Y2,X1Y4,X5Y3,X4Y2,X3Y4,X2Y5,X2Y3,X2Y0,X1Y2,X0Y3,X0Y1,X2Y1,Y3,Y0,X5Y1,X4Y3,X4Y1,X4Y0,X3Y0,X1Y3,X1Y0,standard_x,Y4Y5,Y4,Y3Y5,Y3Y4,Y2Y5,Y2Y4,Y2Y3,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y1,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y4,X5Y2,X5Y0,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y5,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y2,X3Y1,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y4,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y5,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y5,X0Y4,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.9928062363216612,0.9928062363216611,0.958595711147743,0.9585957111477429,0.9460170382964777,0.9460170382964774,0.9383085490615657,0.9383085490615657,0.9285407455267378,0.9285407455267376,0.8415099527809492,0.8415099527809491,0.7081303437270102,0.7081303437270101,0.550090318632575,0.5500903186325748,0.5419065944744416,0.5419065944744414,0.5327915951705399,0.5327915951705399,0.3747222946947069,0.37472229469470686,0.36907866869225137,0.3690786686922513,0.27149111325994557,0.27149111325994557,0.24130065120390867,0.24130065120390864,0.054389718094251596,0.054389718094251575,2.7755575615628914e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,8.326672684688674e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,4.163336342344337e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0028021067438653777,0.0028021067438653777,0.9585957111477431,0.958595711147743,0.9460170382964777,0.9460170382964774,0.6970088589601877,0.0026482918992262435,0.8741512440671924,0.0026207231479872303,0.8415099527809491,0.8415099527809491,0.001998634516081223,0.1662259076711091,0.5500903186325748,0.550090318632575,0.0015294828611753174,0.16622092876343175,0.0015037565914508028,0.158070792997896,0.15806717836241166,0.0010576201383776886,0.36907866869225125,0.36907866869225125,0.27149111325994557,0.27149111325994557,0.6970041605667852,0.0006810494911300219,0.8741473290468582,0.000153510111331997,8.337514706413529e-17,5.551115123125783e-17,0.0,0.0,1.0842021724855044e-19,8.326672684688674e-17,2.168404344971009e-19,2.168404344971009e-19,1.0842021724855044e-19,2.168404344971009e-19,2.7755575615628914e-17,1.0842021724855044e-19,2.168404344971009e-19,0.0,1.4212544492992217e-17,8.131516293641283e-20,1.0842021724855044e-19,1.1102230246251565e-16,0.0,0.0,6.938893903907228e-17,2.7755575615628914e-17,1.0842021724855044e-19,1.0842021724855044e-19,3.565514384806543e-17,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0001403964947033257,0.0001403964947033257,0.0016093708541817333,0.001609370854181733,0.5769388897565662,0.0015882527235290562,0.6970079002704053,0.00013268977008694594,0.0014675980397342624,5.467550945845132e-05,0.8415099527809491,0.8415099527809489,9.244795176332449e-05,0.00027907037651978374,0.2785995879922435,0.0009235377497306188,5.467521640094115e-05,0.00027907035553536045,7.534407987451629e-05,0.15806930422265503,0.1580692951484869,5.299090067890988e-05,0.5769370363573663,0.000619640214728603,0.27859843011577845,0.0004558020443537816,0.697007888475575,3.4123240124050226e-05,0.001467598023233767,9.244779979444761e-05,5.082197683525802e-20,0.0,0.0,1.3552527156068805e-20,2.6469779601696886e-23,0.0,3.3881317890172014e-21,1.3234889800848443e-23,2.6469779601696886e-23,2.0328790734103208e-20,5.551115123125783e-17,6.617444900424222e-24,1.6940658945086007e-21,0.0,6.685323629771652e-21,1.6940658945086007e-21,3.3881317890172014e-21,5.421010862427522e-20,1.3877787807814457e-17,0.0,0.0,0.0,1.3234889800848443e-23,6.776263578034403e-21,5.7641465207246e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.168404344971009e-19,0.0,2.710505431213761e-20,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.326672684688674e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0
3,2.4778518376242944e-05,2.4778518376242944e-05,0.00019078761745862938,0.00019078761745862935,3.189857516001921e-05,7.880059843253022e-05,3.853714661564557e-05,1.012091679769599e-05,0.00017398074066741207,9.649638904542504e-06,4.652657814211814e-05,4.652657814211813e-05,1.6316098287463073e-05,3.308322032775208e-05,1.5403582460845683e-05,7.880059797740468e-05,9.649638177667507e-06,3.3083220250265015e-05,1.0120916741577395e-05,8.739556367199889e-06,8.73955635157249e-06,3.3299454951176703e-06,3.189857371989938e-05,1.942267950627392e-05,1.5403581561157766e-05,1.9422679311408453e-05,3.853714659533268e-05,3.3299454716180164e-06,0.00017398074060648235,1.631609791053236e-05,8.470329472543003e-22,0.0,0.0,1.0339757656912846e-25,2.0679515313825692e-25,8.271806125530277e-25,0.0,0.0,2.0679515313825692e-25,1.0339757656912846e-25,0.0,1.0339757656912846e-25,2.5849394142282115e-26,0.0,3.4256457195901568e-25,9.04728794979874e-26,1.6940658945086007e-21,1.0164395367051604e-20,1.3877787807814457e-17,7.237830359838992e-25,2.0679515313825692e-25,2.7755575615628914e-17,1.550963648536927e-25,5.169878828456423e-26,1.0302457937258113e-25,0.0,0.0,1.3552527156068805e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.470329472543003e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0339757656912846e-25,2.0679515313825692e-25,0.0,0.0,0.0,0.0,0.0,0.0,8.271806125530277e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.877409121342317e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0679515313825692e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.271806125530277e-25,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0
4,1.3423748792663492e-06,1.3423748792663492e-06,3.485129359708911e-08,3.4851293597089105e-08,6.188244540605319e-07,1.4394554648516884e-08,7.476111047418544e-07,5.483001134613827e-07,3.178117088461808e-08,5.227686459363856e-07,9.026040987244473e-07,9.026040987244473e-07,8.839237318418274e-07,6.043332575618624e-09,2.988256809556327e-07,1.4394554648485593e-08,5.227686459363843e-07,6.043332575577081e-09,5.483001134602383e-07,1.695452300009115e-07,1.6954523000002175e-07,1.8039961476897587e-07,6.18824454060531e-07,3.547953017364119e-09,2.988256809556321e-07,3.547953017350722e-09,7.47611104740698e-07,1.8039961476849666e-07,3.1781170884585405e-08,8.839237318418266e-07,1.718467722578915e-22,0.0,5.293955920339377e-23,0.0,1.5777218104420236e-30,0.0,1.0097419586828951e-28,0.0,6.310887241768095e-30,0.0,0.0,1.9721522630525295e-30,1.262177448353619e-28,3.944304526105059e-31,3.8736770639257334e-31,1.0097419586828951e-28,1.0587911840678754e-22,6.203854594147708e-25,1.3877787807814457e-17,3.1554436208840472e-30,2.3665827156630354e-30,0.0,1.5777218104420236e-30,5.048709793414476e-29,7.396942083057785e-31,0.0,0.0,8.271806125530277e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3234889800848443e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0097419586828951e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0097419586828951e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.310887241768095e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0
5,4.552976787555374e-09,4.552976787555374e-09,1.5397730639039053e-09,1.5397730639039053e-09,1.1494264504876415e-09,6.359691485458251e-10,1.3886393351615119e-09,1.8596874299123711e-09,1.404131262190694e-09,1.7730915163660887e-09,1.6765288097211412e-09,1.6765288097211412e-09,2.998033034739649e-09,2.6700187441249103e-10,5.550493997475202e-10,6.359691485458251e-10,1.7730915163660887e-09,2.6700187441249103e-10,1.8596874299123711e-09,3.1491931296169114e-10,3.149193129616911e-10,6.118672743452418e-10,1.1494264504876415e-09,1.5675293294081353e-10,5.550493997475202e-10,1.5675293294081353e-10,1.3886393351615119e-09,6.118672743452418e-10,1.404131262190694e-09,2.998033034739649e-09,2.8434333556510326e-25,2.0679515313825692e-25,1.0339757656912846e-25,0.0,1.925929944387236e-34,1.925929944387236e-34,7.703719777548943e-34,3.851859888774472e-34,0.0,7.703719777548943e-34,0.0,0.0,1.925929944387236e-34,9.62964972193618e-35,1.151044068325184e-34,3.851859888774472e-34,1.0339757656912846e-25,5.169878828456423e-26,0.0,3.851859888774472e-34,4.81482486096809e-35,0.0,2.407412430484045e-34,0.0,1.952261017845655e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5849394142282115e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.925929944387236e-34,7.703719777548943e-34,2.8888949165808538e-34,0.0,0.0,0.0,0.0,0.0,0.0,1.925929944387236e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.851859888774472e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.851859888774472e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6.430604898963906e-09,6.430604898963906e-09,3.311542730654362e-10,3.3115427306543616e-10,1.1494264504876781e-09,1.3677593537373414e-10,1.3886393351615557e-09,2.6266145546850415e-09,3.019822065469198e-10,2.5043068575750858e-09,1.6765288097211943e-09,1.676528809721194e-09,4.234409007563589e-09,5.7423274702573586e-11,5.55049399747538e-10,1.3677593537373414e-10,2.5043068575750858e-09,5.7423274702573586e-11,2.6266145546850415e-09,3.1491931296170107e-10,3.1491931296170107e-10,8.641987155908271e-10,1.1494264504876775e-09,3.3712372800755635e-11,5.550493997475375e-10,3.3712372800755635e-11,1.3886393351615557e-09,8.641987155908271e-10,3.019822065469198e-10,4.234409007563589e-09,1.357093192469811e-25,0.0,2.0679515313825692e-25,0.0,0.0,4.81482486096809e-35,3.851859888774472e-34,0.0,0.0,0.0,0.0,4.81482486096809e-35,5.7777898331617076e-34,4.81482486096809e-35,7.147005652999508e-36,0.0,0.0,6.462348535570529e-27,0.0,0.0,2.407412430484045e-35,0.0,0.0,0.0,3.0562853121379475e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.754818242684634e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.81482486096809e-35,3.851859888774472e-34,2.407412430484045e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7777898331617076e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.62964972193618e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,6.430604898963906e-09,6.430604898963906e-09,3.311542730654362e-10,3.3115427306543616e-10,1.1494264504876781e-09,1.3677593537373414e-10,1.3886393351615557e-09,2.6266145546850415e-09,3.019822065469198e-10,2.5043068575750858e-09,1.6765288097211943e-09,1.676528809721194e-09,4.234409007563589e-09,5.7423274702573586e-11,5.55049399747538e-10,1.3677593537373414e-10,2.5043068575750858e-09,5.7423274702573586e-11,2.6266145546850415e-09,3.1491931296170107e-10,3.1491931296170107e-10,8.641987155908271e-10,1.1494264504876775e-09,3.3712372800755635e-11,5.550493997475375e-10,3.3712372800755635e-11,1.3886393351615557e-09,8.641987155908271e-10,3.019822065469198e-10,4.234409007563589e-09,1.357093192469811e-25,0.0,2.0679515313825692e-25,0.0,0.0,4.81482486096809e-35,3.851859888774472e-34,0.0,0.0,0.0,0.0,4.81482486096809e-35,5.7777898331617076e-34,4.81482486096809e-35,7.147005652999508e-36,0.0,0.0,6.462348535570529e-27,0.0,0.0,2.407412430484045e-35,0.0,0.0,0.0,3.0562853121379475e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.754818242684634e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.81482486096809e-35,3.851859888774472e-34,2.407412430484045e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7777898331617076e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.62964972193618e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,6.474001433852849e-09,6.474001433852847e-09,3.2277406786736434e-10,3.2277406786736434e-10,1.1443828965316894e-09,1.3331467729006263e-10,1.3825461419787092e-09,2.6443400986973254e-09,2.9434023099998296e-10,2.5212070157444806e-09,1.6691723899111143e-09,1.669172389911114e-09,4.262984651864235e-09,5.597011868348236e-11,5.526139054236705e-10,1.3331467729006263e-10,2.5212070157444806e-09,5.597011868348236e-11,2.6443400986973254e-09,3.1353748244437545e-10,3.1353748244437535e-10,8.70030706562339e-10,1.14438289653169e-09,3.28592459509372e-11,5.526139054236709e-10,3.28592459509372e-11,1.3825461419787092e-09,8.70030706562339e-10,2.9434023099998296e-10,4.262984651864235e-09,2.81112161297318e-25,0.0,0.0,0.0,9.62964972193618e-35,2.407412430484045e-35,7.703719777548943e-34,9.62964972193618e-35,0.0,7.703719777548943e-34,0.0,0.0,7.703719777548943e-34,0.0,1.7679435036367204e-35,7.703719777548943e-34,3.101927297073854e-25,3.2311742677852644e-27,0.0,9.62964972193618e-35,1.8055593228630336e-35,0.0,7.222237291452134e-35,7.703719777548943e-34,1.504632769052528e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5849394142282115e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2037062152420224e-35,0.0,0.0,0.0,0.0,0.0,0.0,4.81482486096809e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.703719777548943e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.62964972193618e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,6.474001433852849e-09,6.474001433852847e-09,3.2277406786736434e-10,3.2277406786736434e-10,1.1443828965316894e-09,1.3331467729006263e-10,1.3825461419787092e-09,2.6443400986973254e-09,2.9434023099998296e-10,2.5212070157444806e-09,1.6691723899111143e-09,1.669172389911114e-09,4.262984651864235e-09,5.597011868348236e-11,5.526139054236705e-10,1.3331467729006263e-10,2.5212070157444806e-09,5.597011868348236e-11,2.6443400986973254e-09,3.1353748244437545e-10,3.1353748244437535e-10,8.70030706562339e-10,1.14438289653169e-09,3.28592459509372e-11,5.526139054236709e-10,3.28592459509372e-11,1.3825461419787092e-09,8.70030706562339e-10,2.9434023099998296e-10,4.262984651864235e-09,2.81112161297318e-25,0.0,0.0,0.0,9.62964972193618e-35,2.407412430484045e-35,7.703719777548943e-34,9.62964972193618e-35,0.0,7.703719777548943e-34,0.0,0.0,7.703719777548943e-34,0.0,1.7679435036367204e-35,7.703719777548943e-34,3.101927297073854e-25,3.2311742677852644e-27,0.0,9.62964972193618e-35,1.8055593228630336e-35,0.0,7.222237291452134e-35,7.703719777548943e-34,1.504632769052528e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5849394142282115e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2037062152420224e-35,0.0,0.0,0.0,0.0,0.0,0.0,4.81482486096809e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.703719777548943e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.62964972193618e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
