,Y4Z2,Y2Z4,Y3Z0,Y0Z3,Y3Z2,Y2Z3,Y1Z0,Y0Z1,Y1Z2,Y2Z1,Y5Z4,Y4Z5,Y1Z4,Y4Z1,Y5Z3,Y3Z5,Y5Z0,Y0Z5,Y3Z1,Y1Z3,Y0Z4,Y4Z0,Y0Z2,Y2Z0,Y5Z2,Y2Z5,Y1Z5,Y5Z1,Y4Z3,Y3Z4,X5Y0,X0Y2,X5Y1,X0Y1,standard_y,Y4,Y2,Y1,X4Y2,X3Y2,X2Y3,Y5,Y3,X3Y1,X2Y5,X2Y1,X1Y5,X1Y4,X1Y3,X3Y5,X0Y5,X1Y2,standard_x,Y4Y5,Y3Y5,Y3Y4,Y2Y5,Y2Y4,Y2Y3,Y1Y5,Y1Y4,Y1Y3,Y1Y2,Y0Y5,Y0Y4,Y0Y3,Y0Y2,Y0Y1,Y0,X5Z4,X5Z3,X5Z2,X5Z1,X5Z0,X5Y4,X5Y3,X5Y2,X5,X4Z5,X4Z3,X4Z2,X4Z1,X4Z0,X4Y5,X4Y3,X4Y1,X4Y0,X4X5,X4,X3Z5,X3Z4,X3Z2,X3Z1,X3Z0,X3Y4,X3Y0,X3X5,X3X4,X3,X2Z5,X2Z4,X2Z3,X2Z1,X2Z0,X2Y4,X2Y0,X2X5,X2X4,X2X3,X2,X1Z5,X1Z4,X1Z3,X1Z2,X1Z0,X1Y0,X1X5,X1X4,X1X3,X1X2,X1,X0Z5,X0Z4,X0Z3,X0Z2,X0Z1,X0Y4,X0Y3,X0X5,X0X4,X0X3,X0X2,X0X1,X0
0,0.9852826642769212,0.9852826642769212,0.9706289232878222,0.970628923287822,0.9611529205785536,0.9611529205785534,0.9279915658776743,0.9279915658776743,0.897761595776956,0.8977615957769558,0.5187268184044456,0.5187268184044456,0.50805127015022,0.5080512701502198,0.47255196028268975,0.47255196028268975,0.4647520580133595,0.4647520580133595,0.35577371098914057,0.35577371098914057,0.23810877570847339,0.2381087757084733,0.17302689004804397,0.1730268900480439,0.17169147629264714,0.17169147629264708,0.1615257859809165,0.16152578598091646,0.12275766603831818,0.12275766603831816,1.1102230246251565e-16,1.1102230246251565e-16,8.326672684688674e-17,7.28583859910259e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,5.551115123125783e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,1.3877787807814457e-17,1.3877787807814457e-17,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0025022809919375347,0.0025022809919375347,0.970628923287822,0.970628923287822,0.83839565042592,0.00244099969552798,0.9279915658776741,0.9279915658776741,0.38971196405984954,0.0022800074109218292,0.3470358958059166,0.0013173887096189327,0.38970743040254685,0.001290276468184476,0.4725519602826897,0.47255196028268964,0.4647520580133594,0.4647520580133594,0.3557737109891405,0.35577371098914046,0.06508244366117233,0.000604714855006697,0.06508111777473428,0.00043942912400577757,0.347033669250719,0.00043603762979030434,0.16152578598091644,0.16152578598091652,0.00031176248753724727,0.8383921548830453,0.0,2.168404344971009e-19,2.7755575615628914e-17,2.0346353432868934e-17,2.7972416050126014e-17,0.0,2.168404344971009e-19,5.551115123125783e-17,0.0,0.0,2.168404344971009e-19,2.7755575615628914e-17,5.551115123125783e-17,5.551115123125783e-17,2.710505431213761e-20,1.0842021724855044e-19,2.7755575615628914e-17,2.710505431213761e-20,1.942890293094024e-16,2.7755575615628914e-17,1.3877787807814457e-17,8.131516293641283e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.131516293641283e-20,1.6263032587282567e-19,0.0,2.168404344971009e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6869561960195025e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,7.772304965828557e-05,7.772304965828557e-05,0.0019800426986546866,0.001980042698654687,0.0017102915061218828,6.217057176655219e-05,0.5722185951531045,0.0018930642600316918,0.3897103272074584,7.081903662750606e-05,0.3470353426459898,4.0919252644641873e-05,0.38971032283349133,4.007712256646626e-05,0.007800869287049886,0.0009639863765065682,0.0077989190222177915,0.0009480748997639491,0.0007257635971027413,0.5722159240002841,0.00013276434535461318,9.099378485406585e-06,0.00013276434274513024,6.217038560756217e-05,0.3470353404978612,1.3543712501620989e-05,0.1615257859809165,0.16152578598091658,9.09931925447009e-06,0.001710291499242289,1.0842021724855044e-19,0.0,2.7755575615628914e-17,6.421475238156658e-21,8.309054399385785e-17,6.776263578034403e-21,6.776263578034403e-21,5.551115123125783e-17,5.551115123125783e-17,1.3234889800848443e-23,9.926167350636332e-24,2.7755575615628914e-17,1.6263032587282567e-19,2.168404344971009e-19,1.6940658945086007e-21,3.3881317890172014e-21,1.6696713456276768e-17,0.0,3.2526065174565133e-19,2.710505431213761e-20,1.0842021724855044e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3881317890172014e-21,1.6263032587282567e-19,6.776263578034403e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3234889800848443e-23,5.082197683525802e-21,1.3234889800848443e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3234889800848443e-23,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0743582871323857e-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0
3,6.18883380376438e-05,6.188833803764382e-05,2.93433674426569e-05,4.033768561127527e-08,4.001158993847029e-05,0.00010589525826065525,0.0004982899820192999,3.856574962498692e-08,0.0003393615733102639,0.0001058952608547691,0.34703534245049805,3.258267079139736e-05,0.00033936157089528,2.466658945544755e-05,0.169325627352982,2.2552078093951712e-05,0.16932562646953275,1.9314304317074596e-08,2.934334344195398e-05,0.0004982899807462356,2.704692384021854e-09,2.4666574608812867e-05,2.7046923503157245e-09,0.0001058952582437441,0.34703534108849454,1.0784418023612992e-05,0.00014065740914494024,0.16932568475477255,2.4666574598284654e-05,4.001158983642417e-05,3.308722450212111e-24,0.0,5.421010862427522e-20,3.540034528389188e-22,1.3908284302638062e-17,1.6940658945086007e-21,6.776263578034403e-21,2.710505431213761e-20,1.1102230246251565e-16,0.0,2.0679515313825692e-25,1.3877787807814457e-17,1.6940658945086007e-21,0.0,1.6940658945086007e-21,0.0,8.893845946170154e-21,2.274746684520826e-24,1.6543612251060553e-24,8.470329472543003e-22,1.2407709188295415e-24,3.308722450212111e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.308722450212111e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.776263578034403e-21,0.0,0.0,0.0,0.0,0.0,0.0,8.470329472543003e-22,3.101927297073854e-25,1.6543612251060553e-24,2.0194839173657902e-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.550963648536927e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1102230246251565e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.930293997112432e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0097419586828951e-28,5.421010862427522e-20,0.0,0.0,0.0,0.0,0.0,0.0
4,9.937217623872625e-07,9.174800016936743e-05,6.782977186989077e-06,1.1596892088546429e-09,1.4461936127098515e-05,0.00019011453727632227,6.197296810287442e-05,1.1087468949627684e-09,5.969988080426053e-05,0.0001901145373472087,0.0031037802211087975,5.231697936761103e-07,5.969987994740589e-05,3.9606369864756943e-07,0.0015143982580633924,1.4461774664792875e-05,0.0015143982576411908,4.775215247020172e-10,6.782977101171814e-06,6.1972968094414e-05,4.774962060042783e-10,3.960636949601359e-07,4.774962055971055e-10,0.00019011453727470003,0.0031037801818467477,9.17427819353076e-05,5.9698891530205004e-05,0.0015143982657045507,3.9606369495110293e-07,1.4461936084214013e-05,0.0,2.524354896707238e-29,0.0,4.965604474177824e-23,7.596826745687006e-21,2.6469779601696886e-23,0.0,6.776263578034403e-21,8.673617379884035e-19,1.0339757656912846e-25,5.169878828456423e-26,0.0,8.470329472543003e-22,5.169878828456423e-26,2.6469779601696886e-23,6.203854594147708e-25,9.926167350636332e-24,1.2116903504194741e-27,5.169878828456423e-26,6.617444900424222e-24,1.0097419586828951e-28,1.2407709188295415e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.693522803355793e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.058451752097371e-28,1.3552527156068805e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.673617379884035e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9649581764619135e-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3552527156068805e-20,0.0,0.0,0.0,0.0,0.0,0.0
5,8.226195178010244e-08,9.95100057950187e-06,1.7160024113799252e-07,7.331455720329559e-13,3.658728976807352e-07,2.0620022684198672e-05,1.5486502878929928e-06,7.009402780856384e-13,1.491865302148957e-06,2.0620022684203476e-05,1.2214414365871283e-07,8.226396024347449e-08,1.4918653018970652e-06,2.1478192203761614e-08,5.959669846105375e-08,3.6587289766796643e-07,5.959669846104312e-08,3.0188304726314336e-13,1.716002411366368e-07,1.5486502878928577e-06,3.0188304726311766e-13,2.1478192203636743e-08,3.018830472600895e-13,2.0620022684198564e-05,1.2214460553593321e-07,9.951000601774791e-06,1.4918653018970332e-06,5.9596698461241274e-08,2.147819220363644e-08,3.6587289766797215e-07,2.407412430484045e-35,0.0,2.524354896707238e-29,9.243811520734925e-25,3.4493431543461254e-21,4.963083675318166e-24,3.3881317890172014e-21,5.293955920339377e-23,5.293955920339377e-23,0.0,2.0194839173657902e-28,3.308722450212111e-24,0.0,7.573064690121713e-29,0.0,1.6155871338926322e-27,2.3665827156630354e-30,8.67746995743113e-30,0.0,3.1554436208840472e-30,6.018531076210112e-36,1.6155871338926322e-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.117582368135751e-22,0.0,6.617444900424222e-24,0.0,0.0,0.0,0.0,0.0,0.0,2.117582368135751e-22,0.0,9.466330862652142e-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.117582368135751e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.311115933264683e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.243811520734925e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.504632769052528e-36,2.117582368135751e-22,0.0,0.0,0.0,0.0,0.0,0.0
6,5.133840847819889e-08,2.699990165682237e-08,6.668240625753666e-09,6.91611807345799e-17,6.668240631384064e-09,1.8266354175890494e-08,3.9018751528083755e-17,5.379424338321994e-17,1.4049496439697425e-16,1.8266354175890494e-08,4.493991805321201e-08,4.4939918125948477e-08,2.290183130559823e-16,5.133840813016832e-08,2.0496018843894594e-10,1.4800130026899834e-09,2.049601884389461e-10,1.614923746814963e-17,6.668240625753666e-09,3.9018751528083755e-17,1.6149237468149433e-17,5.133840813016832e-08,5.3794242891775376e-17,1.8266354175890494e-08,2.0496004132178437e-10,2.699990505652402e-08,2.2901834354402647e-16,2.049601884389463e-10,5.133840813016832e-08,1.480013002689973e-09,0.0,9.183549615799121e-41,9.918539213594265e-33,2.5110862338218963e-33,6.591595521689379e-25,0.0,0.0,1.5407439555097887e-33,3.308722450212111e-24,6.162975822039155e-33,6.162975822039155e-33,2.455692443516801e-25,4.1359030627651384e-25,5.739718509874451e-41,0.0,1.6543612251060553e-24,2.465190328815662e-32,1.232595164407831e-32,8.035605913824231e-41,1.232595164407831e-32,5.739718509874451e-41,8.271806125530277e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,4.930380657631324e-32,1.6543612251060553e-24,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,4.930380657631324e-32,1.5407439555097887e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7219155529623352e-41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8521574571741897e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2.5168119952779716e-08,2.0984226436471198e-08,4.786063939305132e-08,9.04426652047549e-16,4.7860639397032614e-08,2.43296933211741e-08,1.9282110644684744e-16,7.034719012170982e-16,3.7217988806872896e-16,2.43296933211741e-08,3.7677442051772813e-08,1.7233808282911882e-08,2.9724054175934044e-16,2.516811992943525e-08,1.7795190648336166e-08,1.062264732852502e-08,1.779519064833614e-08,2.1118495454343115e-16,4.786063939305132e-08,1.9282110644684722e-16,2.111849545434272e-16,2.5168119929435243e-08,7.034719029753999e-16,2.43296933211741e-08,1.7795190721190787e-08,2.098422797304199e-08,2.972405539686315e-16,1.7795190648336146e-08,2.5168119929435216e-08,1.0622647328525079e-08,1.1754943508222875e-38,0.0,2.8888949165808538e-34,4.5020959765333436e-33,6.617444912750173e-24,1.6543612251060553e-24,3.308722450212111e-24,1.232595164407831e-32,0.0,4.930380657631324e-32,2.465190328815662e-32,1.6543612251060553e-24,6.617444900424222e-24,7.346839692639297e-40,0.0,0.0,1.232595164407831e-32,1.232595164407831e-32,1.1020259538958945e-39,4.930380657631324e-32,0.0,3.308722450212111e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,8.271806125530277e-25,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,1.3866695599588098e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.308722450212111e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.979413542341811e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4693679385278594e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2.2876193404227592e-08,2.4708662918355048e-08,4.0897253708941977e-08,9.342890187671321e-16,4.08972536857373e-08,2.6127066163353746e-08,1.7893800502891862e-16,7.74935392692652e-16,3.7361841012482436e-16,2.6127066163353752e-08,3.766698913057e-08,1.4615560058864949e-08,3.4899026804975133e-16,2.2876193390396335e-08,2.0087117195346167e-08,9.077126999977416e-09,2.0087117195346147e-08,1.9597965805669248e-16,4.0897253708941977e-08,1.7893800502891853e-16,1.959796580566882e-16,2.2876193390396335e-08,7.74935393958281e-16,2.6127066163353746e-08,2.0087117265846502e-08,2.4708664503175937e-08,3.489902785848715e-16,2.0087117195346154e-08,2.2876193390396325e-08,9.077126999977482e-09,0.0,0.0,4.044452883213195e-33,9.585620892259909e-33,1.6543612805728377e-24,3.308722450212111e-24,1.6543612251060553e-24,6.162975822039155e-33,0.0,9.860761315262648e-32,0.0,0.0,3.308722450212111e-24,0.0,1.6543612251060553e-24,1.6543612251060553e-24,6.162975822039155e-33,6.162975822039155e-33,7.346839692639297e-40,7.395570986446986e-32,2.938735877055719e-39,1.6543612251060553e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.930380657631324e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9721522630525295e-31,0.0,5.877471754111438e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.860761315262648e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.125516648860351e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.938735877055719e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,1.518885896075271e-08,2.440936915297979e-08,1.630679220085226e-08,1.7151541672049101e-15,1.630679220085227e-08,3.939549628759721e-08,3.4792224349194174e-16,1.7786925768889618e-15,5.786986309666099e-16,3.9395496287597215e-08,4.0315728690558335e-08,5.01078732771543e-09,2.95770846519394e-16,1.5188859082160226e-08,3.084412044232642e-08,3.6192851739116557e-09,3.084412044232642e-08,1.9605827054941967e-16,1.6306792200852272e-08,3.4792224349194194e-16,1.9605827054940828e-16,1.5188859082160226e-08,1.7786925777095282e-15,3.9395496287597215e-08,3.0844120686184143e-08,2.4409373131204408e-08,2.957708634335667e-16,3.0844120442326435e-08,1.5188859082160226e-08,3.619285173911703e-09,0.0,2.938735877055719e-39,0.0,4.622231866529366e-33,1.6543611881282004e-24,0.0,3.308722450212111e-24,3.697785493223493e-32,2.481541837659083e-24,6.162975822039155e-33,1.232595164407831e-32,0.0,1.6543612251060553e-24,1.4693679385278594e-39,3.308722450212111e-24,4.963083675318166e-24,2.465190328815662e-32,1.232595164407831e-32,1.4693679385278594e-39,1.8488927466117464e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,1.9721522630525295e-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,0.0,1.232595164407831e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.465190328815662e-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.816207631167156e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5407439555097887e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.571393892423754e-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
